bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53d53b20-5d32-4501-a877-72fa1b0b1106,20,,"[43.1, 73.6]",9827,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Right Center Back,2,Barcelona,217,['6e896f77-95d9-46d1-8ddd-1c618bf8e8bc'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.205,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffa5bdb9-9e2c-4075-810b-74098ce00899,100,,"[34.2, 31.7]",9827,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,9,Barcelona,217,,7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.723,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43e61723-7060-4ce0-8601-ca30b8e2427c,128,,"[65.4, 21.0]",9827,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,11,Las Palmas,208,,15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:15.610,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bacb5cb8-487a-4ef3-9b28-2d41a0474458,148,,"[21.5, 24.8]",9827,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,12,Barcelona,217,,46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:03:46.083,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,599ea1a9-3969-43f5-b410-42d768381e04,180,,"[26.7, 53.2]",9827,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Aguirregaray Guruceaga,6921.0,Right Back,12,Barcelona,217,['9b5fad30-9a31-4499-a42c-efd8724457f4'],27,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:27.993,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40073980-3c73-48cb-a85e-da1e4698538d,224,,"[75.9, 53.7]",9827,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,14,Las Palmas,208,['fd4c3137-0582-409c-8fb9-4de49cab43ab'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.853,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,345d3c69-4801-455d-8269-41dcf280b29a,298,,"[53.3, 33.8]",9827,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,18,Las Palmas,208,,9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:09.776,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12a9ef1c-dbd4-4cff-8f0f-c35330374c0f,369,,"[2.4, 5.9]",9827,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Right Defensive Midfield,26,Las Palmas,208,,50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:50.515,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03e85610-f71b-4acf-ad0d-b8a02c6f9e3d,409,,"[89.2, 55.8]",9827,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Aguirregaray Guruceaga,6921.0,Right Back,29,Las Palmas,208,,5,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:05.397,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,108691ca-7b23-4fef-b3a6-3751a9a1f009,414,,"[6.3, 24.7]",9827,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,29,Las Palmas,208,,9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.337,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c69efa33-4ab3-4e0a-87a0-ba5e65fa6d13,418,,"[40.0, 76.2]",9827,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,29,Las Palmas,208,['17631b7b-cd29-4f3e-8bbb-6797aadffa71'],15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:13:15.914,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87b7a6c7-ac90-4bee-a765-71edf4a34ace,438,,"[5.1, 6.4]",9827,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,30,Barcelona,217,['8f1dde2f-66fa-4161-8269-985db5d6241e'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.564,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4319f264-8c39-476d-9922-536fda48bb6d,491,,"[58.0, 73.9]",9827,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,33,Barcelona,217,['5d806072-2007-4b7a-91f9-ef81328ee79d'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.682,Ball Recovery,True,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a621ec0-1bef-4ded-a6a8-70483d9e7d6b,495,,"[57.7, 5.8]",9827,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,33,Barcelona,217,['6d37d210-cade-46fe-9812-85e663290ce1'],19,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:19.105,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4bf26fe9-93be-4fb0-a1bf-6957a7e22c4b,496,,"[68.3, 7.3]",9827,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Calleri,6930.0,Center Forward,34,Las Palmas,208,,20,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:20.729,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc65fd21-b15f-44e8-ae12-ac07fb7e305a,512,,"[81.6, 39.6]",9827,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,34,Las Palmas,208,,34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:15:34.429,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0471817-b740-45ab-b290-967ea04d8c9d,553,,"[29.6, 12.5]",9827,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,38,Barcelona,217,['4662a4b1-6714-4c55-93ea-7fc5b5249a7d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.539,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b2f9fbb9-4c8f-4911-8f9f-1786c9a1e44d,614,,"[77.7, 53.9]",9827,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,38,Barcelona,217,['f1253ee0-5d67-4c6e-95a3-8861bf9faefa'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:26.715,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d2e8e5a-2214-48c6-878b-0ff0ae8e342b,692,,"[68.2, 69.7]",9827,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Aguirregaray Guruceaga,6921.0,Right Back,45,Las Palmas,208,['937092a0-cba2-4a9f-a6ff-45dde377d097'],34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:34.431,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34950b1f-6bf6-4411-a51c-49f41e69f9e3,790,,"[3.8, 23.9]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Chichizola,6931.0,Goalkeeper,51,Las Palmas,208,['63f362e3-3780-4c0b-b660-a6153fe27995'],1,,,,,,,,,,,,,,,,,,Las Palmas,208,00:26:01.633,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9918bdd6-5170-438b-8e1f-45862ec0fb40,846,,"[40.4, 65.5]",9827,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,52,Barcelona,217,['d7b56960-691a-45bb-b6cc-e1f7d75294e3'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.646,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,069aeb06-e83c-41c3-90d6-ac9b902c6c12,868,,"[40.1, 28.9]",9827,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Back,53,Las Palmas,208,['8f68a47b-59e9-4652-809f-6e5859412ab7'],21,,,,,,,,,,,,,,,,,,Las Palmas,208,00:27:21.673,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,54a8f43b-8426-4007-b4cf-347a2ffa304c,906,,"[51.2, 72.7]",9827,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,53,Las Palmas,208,,4,,,,,,,,,,,,,,,,,,Las Palmas,208,00:28:04.594,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8a06c3cb-b1ee-4ca1-b20d-50f78d6332e4,975,,"[4.4, 49.1]",9827,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Chichizola,6931.0,Goalkeeper,56,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:10.846,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51a5ee91-fd91-406e-b9fd-022e4ad66f19,1035,,"[90.5, 22.4]",9827,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Oghenekaro Etebo,5466.0,Right Defensive Midfield,61,Las Palmas,208,,24,,,,,,,,,,,,,,,,,,Las Palmas,208,00:31:24.321,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dd416fd-bd83-4bc0-89db-c6905d977d51,1107,,"[54.0, 4.5]",9827,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dani Castellano Betancor,6932.0,Left Back,65,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:22.413,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be9e49c4-8890-4edc-b940-10bf65e57995,1111,,"[56.6, 39.1]",9827,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,65,Barcelona,217,['41dec18c-20a1-4dea-b285-65c139e4bed7'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.400,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f383db31-5a64-4333-8012-74c56a99ab35,1120,,"[63.7, 30.5]",9827,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oghenekaro Etebo,5466.0,Right Defensive Midfield,66,Las Palmas,208,,33,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:33.522,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f34387b-bde7-406a-948a-9b4e2c6fed20,1122,,"[65.4, 23.2]",9827,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,66,Las Palmas,208,['83657a7a-8df9-4127-ae33-13193c35980c'],34,,,,,,,,,,,,,,,,,,Las Palmas,208,00:33:34.766,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d1c2ed01-b271-4df7-85ca-907a04f346d7,1253,,"[38.7, 51.8]",9827,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Calleri,6930.0,Center Forward,73,Barcelona,217,['594326f5-d5c3-4b97-8c63-93afdaaa7a31'],23,,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:23.537,Ball Recovery,True,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd640a61-26b1-40a9-a6cb-72d0292956db,1263,,"[48.3, 77.2]",9827,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Calleri,6930.0,Center Forward,73,Barcelona,217,['83bd0741-a9c7-4fe9-8cef-a90150bd1258'],29,,,,,,,,,,,,,,,,,,Las Palmas,208,00:36:29.072,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fd457bfd-a4cb-4e20-a4d9-e4c4426aa33f,1264,,"[49.4, 7.4]",9827,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Vermaelen,6332.0,Left Center Back,73,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:31.577,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,73049b2e-ca9e-4ac1-9fd2-58b8671a1885,1290,,"[54.3, 74.1]",9827,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Aguirregaray Guruceaga,6921.0,Right Back,75,Las Palmas,208,,28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:28.986,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8092a256-db02-4d89-a23d-515570a212dd,1345,,"[50.4, 30.6]",9827,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,80,Barcelona,217,['b77b6833-9531-42fb-8ad7-0a84396fc2ff'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.977,Ball Recovery,,2017/2018
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b859ee0-e173-4e3c-ba0a-d5e7dfeb81a0,1359,,"[19.2, 50.9]",9827,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,80,Barcelona,217,,46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:46.775,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e7182a0-a930-4841-aea1-d0cfdad568a1,1367,,"[5.9, 76.2]",9827,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Aguirregaray Guruceaga,6921.0,Right Back,81,Las Palmas,208,['ac6be217-6db4-4f37-83fe-5cd0f063a8cb'],53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:53.210,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,208c6640-e6d5-4771-b4d1-f93c9dd422a0,1375,,"[6.3, 72.0]",9827,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Right Center Back,82,Las Palmas,208,['07aced20-dbe7-4aee-8633-159892929fc8'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.896,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6412f038-33d5-4d9a-9367-1d2af0233d52,1385,,"[93.9, 20.8]",9827,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Vicente Gómez Umpiérrez,6929.0,Left Defensive Midfield,83,Las Palmas,208,,45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:45.538,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f01b8d23-3674-45a7-a3ac-a2c3ef7f16e2,1391,,"[78.6, 39.1]",9827,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joaquín Navarro Jiménez,6923.0,Left Center Back,83,Las Palmas,208,,51,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:51.759,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abe39f81-2ada-455f-9911-5db64e27f991,1431,,"[112.1, 28.7]",9827,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thomas Vermaelen,6332.0,Left Center Back,85,Barcelona,217,,11,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.899,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f16b01ca-3378-484b-b803-e709bf8b4bc7,1474,,"[68.1, 69.3]",9827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,89,Barcelona,217,['f53363ad-035b-4fb9-bb8e-9b94ec97443f'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.610,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fec8c3b-5ab5-4bfe-bcce-b2c8bc633d7f,1552,,"[45.1, 53.8]",9827,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,96,Barcelona,217,,21,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.310,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2de662a-a0ed-4e92-99eb-37b5d682d216,1587,,"[45.1, 45.8]",9827,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Oghenekaro Etebo,5466.0,Right Defensive Midfield,97,Las Palmas,208,['b0ffe627-d68d-455f-a760-e93f0b84baef'],44,,,,,,,,,,,,,,,,,,Las Palmas,208,00:00:44.670,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c871b7d9-16be-4b46-b583-aecd57b57978,1654,,"[47.3, 33.4]",9827,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,104,Barcelona,217,,32,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.300,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,74515b61-5491-4dbe-b828-1e413c4fab4a,1696,,"[52.0, 15.8]",9827,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,106,Las Palmas,208,,9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:09.468,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fce0cf3-0fbd-431e-a7e5-7bcb613bbff1,1722,,"[58.2, 51.7]",9827,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,109,Las Palmas,208,,10,,,,,,,,,,,,,,,,,,Las Palmas,208,00:08:10.479,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7dc2f4ae-a31a-4d55-8b9d-62932a4c50a0,1837,,"[4.8, 35.1]",9827,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Leandro Chichizola,6931.0,Goalkeeper,112,Las Palmas,208,['e06ae8fa-4ccd-4371-bc04-2e95487e1b9b'],9,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:09.093,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af1b9c5a-db41-4926-b29c-13ddb1fed9bb,1855,,"[115.8, 76.5]",9827,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alen Halilović,6926.0,Right Wing,113,Las Palmas,208,,58,,,,,,,,,,,,,,,,,,Las Palmas,208,00:10:58.803,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e3f7def-d49c-4608-a30c-acd2b0363a8c,1867,,"[2.8, 33.1]",9827,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,114,Barcelona,217,['6d3d0c0c-ff1a-435b-a4de-e3b722ee62bc'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:05.938,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8808f02c-4f5b-4772-a54e-b94b49c5ff8e,1901,,"[64.9, 56.8]",9827,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,115,Barcelona,217,['cf48a554-8660-405b-afd1-dd78c050fc61'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:06.467,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66826fae-16d0-48af-87f2-e9e8fc73c2a7,1907,,"[52.1, 16.3]",9827,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,116,Las Palmas,208,['a3f46cae-9166-435c-97fd-804c499582da'],7,,,,,,,,,,,,,,,,,,Las Palmas,208,00:12:07.724,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dbf5a3a7-c804-42df-831d-e5a38fe58759,1930,,"[8.3, 39.5]",9827,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marc-André ter Stegen,20055.0,Goalkeeper,117,Barcelona,217,['584c8bd2-2aca-4adc-9039-b23af83d9f3c'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.100,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7a9e82d-a2cb-4d4e-9c04-ac89cfbc07ba,1986,,"[115.3, 20.4]",9827,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,119,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.819,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,daf41d44-2470-4354-8d4f-b98dca123738,2023,,"[70.5, 50.9]",9827,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Right Midfield,120,Barcelona,217,,58,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.482,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b9e032c-cd42-4edb-bef0-29584d15197a,2113,,"[85.6, 58.9]",9827,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,126,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.066,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9dfa53b0-449b-450c-8866-59ee231ec27a,2127,,"[112.6, 23.2]",9827,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,126,Barcelona,217,,46,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.394,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69a1722e-94da-42e1-8cc0-2ad3a00a186f,2150,,"[17.5, 8.4]",9827,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,128,Barcelona,217,['e6cbdc02-7804-4268-a346-a357d29b1f50'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:38.471,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ca04ef13-f102-440a-bc64-b7534d1b1d9c,2209,,"[3.7, 36.4]",9827,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,132,Las Palmas,208,,45,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.904,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c9151d63-e3f2-4ca5-bb6c-4740f2c62a54,2218,,"[74.0, 62.2]",9827,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Aguirregaray Guruceaga,6921.0,Right Back,132,Las Palmas,208,,59,,,,,,,,,,,,,,,,,,Las Palmas,208,00:19:59.778,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,832bb152-b870-48f1-af92-028691a80055,2263,,"[32.7, 63.7]",9827,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Right Midfield,135,Barcelona,217,,49,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:49.131,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55747200-b002-4b7a-8a5f-084c3c7bcb36,2306,,"[54.2, 43.8]",9827,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Center Attacking Midfield,138,Las Palmas,208,,32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:32.553,Ball Recovery,,2017/2018
