50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.946529,,,,,,,,,,,,,,,,81971eb4-81e0-4a74-9873-95f4acb43c96,2626,,"[84.3, 15.6]",69209,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Lacen,6745.0,Right Center Midfield,141,Barcelona,217,"['06bce67c-919c-496e-a8d4-06dd72c6c9a0', '84dc4138-1f1a-4e45-87ed-4d3d8a685f95']",45,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:45.537,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.818114,,,,,,,,,,,,,,,,38b22c33-4521-4685-b0c6-96b7c0883c0c,2636,,"[86.2, 61.3]",69209,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,141,Barcelona,217,"['90324675-d1fd-4232-a13d-975d53063abb', 'c6dee06e-d5c5-477e-af09-34284f352a81']",52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:52.431,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.736486,,,,,,,,,,,,,,,,aff01391-1d59-42ce-963a-fed01cb4c42e,2640,,"[96.9, 66.5]",69209,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Žigić,26074.0,Center Forward,141,Barcelona,217,"['0f57b382-4bee-4db5-a8f4-cfe2f814a918', 'e3d6b322-d543-4113-a380-4848386f1be2']",57,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:57.435,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.685422,,,,,,,,,,,,,,,,4fd3b670-b8f8-44fb-b1ab-0e98cff646fa,2684,,"[45.6, 57.7]",69209,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,141,Barcelona,217,"['2f54f4a0-306e-4647-8809-e27efb234007', '9a3134e4-061c-4cb0-94f3-7692bd6905e9']",43,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:43.511,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.194762,,,,,,,,,,,,,,,,3b246e50-f41a-4d64-b334-a8412fb3a398,2718,,"[66.2, 27.4]",69209,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Center Attacking Midfield,145,Barcelona,217,"['05640377-f59d-4c1a-9060-0e077a386058', '4e3fb8f7-ee0a-4115-9036-962db03ec438', '751ec38d-92da-451d-a4d7-5bb992bb0d84']",9,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:09.014,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.109246,,,,,,,,,,,,,,,,21bb4300-b962-44ee-acd9-58eeffc5e562,2797,,"[22.1, 49.3]",69209,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Valera Espín,26195.0,Right Back,147,Barcelona,217,"['1d0d2a9a-b222-4d86-8d81-8ae350a2be52', '2e6b1abd-c56f-49b4-85a2-c3a0e205b8a3']",9,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:09.644,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.568202,,,,,,,,,,,,,,,,e0d27f83-ccd1-48bb-8eb4-8a37081ae6ee,2815,,"[47.1, 56.8]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,148,Barcelona,217,['f3b632bf-9c67-4468-914e-265e32dfffae'],0,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:00.497,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.158143,,,,,,,,,,,,,,,,2b81cb11-8635-418c-a3f8-c197a6d65280,2818,,"[72.6, 27.9]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Racing Santander,1217,"['203f1ab0-0e3e-4671-b38a-d4a865e89411', 'b32637cf-375d-446a-9618-a1700d0a4fe7', 'b6637e3a-ac42-46dc-bea6-231c22e67150']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.424,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.4232,,,,,,,,,,,,,,,,6fae6a31-c0ad-4aed-a5af-77300719d626,2824,,"[56.0, 2.2]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,149,Racing Santander,1217,['88d95f52-a959-4044-aed3-e9bb594be61f'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.069,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.038961,,,,,,,,,,,,,,,,fc1496a4-1b83-48a1-ba0c-9f481dcc3f0a,2830,,"[52.0, 3.7]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Racing Santander,1217,"['063b287e-717c-428b-ac26-93e8964bbbab', '249ac15d-7808-4af0-a61a-1014bfbe3fae', '5ed5fdc1-17be-43e0-a58e-c38f5116a8ad']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.185,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.587711,,,,,,,,,,,,,,,,d9530d1b-623d-46f3-9831-92688f9aaa09,2839,,"[56.7, 40.4]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Marcano Sierra,13157.0,Left Back,151,Barcelona,217,"['bf69bcf1-0f01-4e40-9f26-3346a2942791', 'd5968151-f66e-4d86-9aa2-60867bb2c3bd']",25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:25.253,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,1.066428,,,,,,,,,,,,,,,,8c3567dc-f9d4-479e-80f9-42f52cec4cb3,2858,,"[90.5, 50.8]",69209,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Racing Santander,1217,"['0430dfe4-7eab-47bc-8456-19b73f062a4f', '6837ea61-dc96-4c6c-b685-8fcd5474261a', '7ac0164a-011f-47f9-b14e-5e9e898f76c7']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.767,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.858425,,,,,,,,,,,,,,,,55d5ccfc-4da0-4155-bcd6-b7abf4214ec0,2885,,"[29.5, 77.3]",69209,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,155,Racing Santander,1217,"['5b3ae3f3-b2a8-4472-ac04-7d80189649e7', 'f712929b-0e03-40d1-9944-523bf8c012f9']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.798,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.874032,,,,,,,,,,,,,,,,3aa9554c-f2be-4141-ae9f-3be4ded563d1,2891,,"[103.0, 6.6]",69209,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Sepsi,26597.0,Left Wing,156,Barcelona,217,"['77f04e3e-68c2-46d9-a5c7-42a8aa5881e1', 'd8bb3108-4bec-450a-8580-44f05078c4c9']",45,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:45.937,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.116017,,,,,,,,,,,,,,,,7d690e37-c1d2-4543-b13b-a4c57a1b04b2,2899,,"[64.1, 5.1]",69209,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Lozano Farrán,26067.0,Left Center Back,157,Barcelona,217,,59,,,,,,,,,,,,,,,,,Racing Santander,1217,00:27:59.010,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.893166,,,,,,,,,,,,,,,,3d45ec47-78ad-474d-88b6-1a1758ea71eb,2953,,"[36.3, 34.0]",69209,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,171,Racing Santander,1217,"['9070395b-9f59-46cd-b6ae-e3710e516454', 'b87a86d4-f42e-4409-9a30-ab7c22664361']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:29:38.849,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.304764,,,,,,,,,,,,,,,,8b28f157-d1fa-4007-a52e-0b5bbb78f36d,2957,,"[28.7, 22.8]",69209,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,171,Racing Santander,1217,['d71620be-92b7-4fda-8d44-518677ce1613'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.079,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.302217,,,,,,,,,,,,,,,,fdece434-33d5-4724-99ba-0437b2ef6781,2981,,"[44.8, 61.0]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César González Navas,26044.0,Right Center Back,173,Barcelona,217,"['2c2d3843-910f-4932-ad85-1f883ae1e885', '3c4dd10b-acba-47cf-9345-ffbe6bba1d11', '4da18ee4-ce8a-4996-aa49-7c6970d5dc4f', '99d85474-0fb7-44aa-84d8-bc06ecc0d700']",16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:16.072,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.656387,,,,,,,,,,,,,,,,2c2d3843-910f-4932-ad85-1f883ae1e885,2985,,"[70.7, 20.7]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,173,Barcelona,217,"['40268dc1-61e4-43e2-b341-147386323fd5', 'fdece434-33d5-4724-99ba-0437b2ef6781']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.269,Pressure,True,2008/2009
,,,,,,,,,,True,,,,,,0.900746,,,,,,,,,,,,,,,,8658f7cc-6996-4d78-9974-36fa3674941a,2989,,"[84.0, 32.5]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,174,Racing Santander,1217,"['12667049-2ff8-4aa3-a6b2-a7e9112e035e', 'ac0b35f9-6567-4c90-9967-e175ac224a8e']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.220,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.805969,,,,,,,,,,,,,,,,915d5944-38e6-4f5d-b86d-6e9a3af0ac6c,2993,,"[85.0, 24.9]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,174,Racing Santander,1217,"['a39cf1b0-83a6-4682-8de1-c8dfd0f10b8e', 'ef1706c6-e705-4df5-8b77-53bb06723df0']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.249,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.61457,,,,,,,,,,,,,,,,44e1c453-9d0e-446d-b2a4-94779b292712,3002,,"[60.9, 22.2]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,175,Barcelona,217,"['0310556e-6d1a-40bc-a268-4794afd83456', '4ea6ee08-99af-4982-b6f7-c844221686ed', '8b388e44-6e27-4f0f-aed9-1d51efbdb07a']",31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:31.499,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.019165,,,,,,,,,,,,,,,,1eebe00d-416c-4bef-ae7e-165c2e317cbc,3006,,"[74.8, 28.3]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Center Attacking Midfield,175,Barcelona,217,"['40975267-17db-4de6-bfb9-692f5e9e3ce7', '43533277-067e-4552-b578-0f4bb3c82426', '632d6561-5d68-431e-b34f-d47db9692cf2', 'd857b6c9-d59f-4ee4-9ec3-a69efd27958b']",33,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:33.451,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.748543,,,,,,,,,,,,,,,,b922e753-152d-4de4-be6c-069f16b7577c,3024,,"[60.1, 32.9]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Center Attacking Midfield,175,Barcelona,217,"['0ac81eea-2a92-4afa-a2e3-5d35f2ec3ec1', '735f612c-0673-4475-9053-e4b7cd2216db']",49,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:49.332,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.566815,,,,,,,,,,,,,,,,9b5173a3-ffc4-4ef3-96ba-aae4da086e9d,3025,,"[56.5, 22.6]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,175,Barcelona,217,['0ac81eea-2a92-4afa-a2e3-5d35f2ec3ec1'],49,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:49.556,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.736362,,,,,,,,,,,,,,,,bfda525e-0f00-4503-8897-84a9ec7338e7,3035,,"[49.6, 73.2]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,175,Barcelona,217,"['354dc631-07e8-4495-8325-21248a806819', '587590e9-e18f-42dc-b682-65b7dd2af89b']",54,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:54.806,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.729927,,,,,,,,,,,,,,,,a5b2dbb6-3fad-49bc-9ac5-cbe95be861d3,3037,,"[32.6, 61.7]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Valera Espín,26195.0,Right Back,175,Barcelona,217,"['5ec7f963-fac6-4b46-bc40-0292e3dcce93', '9ff6c254-81af-4883-82a3-993f31337d4e']",56,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:56.428,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.18517,,,,,,,,,,,,,,,,1217f75b-d050-492d-a868-106193fe49e3,3040,,"[34.9, 61.0]",69209,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,175,Barcelona,217,"['85d78423-998a-4c3f-aa3d-d9224b1caff8', '9ff6c254-81af-4883-82a3-993f31337d4e', 'a4650621-88a8-4acf-aa0d-6f010889b8f9']",57,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:57.442,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.573561,,,,,,,,,,,,,,,,db20398f-7a56-49a8-a7ff-ceac635772b8,3050,,"[16.2, 36.9]",69209,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Lozano Farrán,26067.0,Left Center Back,175,Barcelona,217,"['02b80825-4d25-42fc-93f4-47eb4b6164c8', 'c96c6087-275e-4ed9-b4b7-f77716a3cde3']",2,,,,,,,,,,,,,,,,,Racing Santander,1217,00:31:02.473,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.632418,,,,,,,,,,,,,,,,f37bcf17-3187-4ed5-84e1-e2b52878411d,3063,,"[23.3, 4.9]",69209,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,László Sepsi,26597.0,Left Wing,177,Barcelona,217,"['d6b7d48e-0804-47cd-886c-ce44dd33ce5e', 'e984aa89-a5b8-469d-a72d-176ae04d62ea']",21,,,,,,,,,,,,,,,,,Racing Santander,1217,00:31:21.398,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.779802,,,,,,,,,,,,,,,,5a22cff5-6d2f-461e-b414-d253134037ac,3067,,"[32.4, 26.2]",69209,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Gasana Tchité,26490.0,Center Attacking Midfield,177,Barcelona,217,['d015036b-7f3c-4313-9bc4-f2b8a4b5652e'],24,,,,,,,,,,,,,,,,,Racing Santander,1217,00:31:24.748,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.410588,,,,,,,,,,,,,,,,0a83a8a1-55f0-48a8-bafe-03858b192e2e,3077,,"[13.7, 30.4]",69209,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Marcano Sierra,13157.0,Left Back,177,Barcelona,217,['b237fe8a-8b29-465d-bda8-c388700b8548'],31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:31:31.117,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.849785,,,,,,,,,,,,,,,,77b1ea67-6c30-4d9c-8bb8-4d7a594345f0,3084,,"[72.4, 38.0]",69209,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,178,Racing Santander,1217,"['b9d47d84-cca2-47a7-bc40-980fb5906233', 'd3702559-f617-4228-845a-6ac2538a3b21']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.851,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.20266,,,,,,,,,,,,,,,,5a847758-b61a-435d-bd41-937927613588,3090,,"[66.7, 3.7]",69209,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,178,Racing Santander,1217,"['12afaf2f-569d-4479-a0f8-4fd2be2f8dd0', '5144465b-8f4d-4450-af59-c767fb10f32e']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.596,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.768489,,,,,,,,,,,,,,,,51876ba5-125c-43bf-b31f-02c7c6d9dc0a,3096,,"[38.1, 53.3]",69209,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,178,Racing Santander,1217,['f1f3818e-7ed4-4573-949b-64c8ce368c3d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.247,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.836041,,,,,,,,,,,,,,,,bdd32874-7405-478e-b772-f5a8122f8ae2,3107,,"[62.8, 24.3]",69209,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Marcano Sierra,13157.0,Left Back,179,Barcelona,217,['7ded4387-379a-4723-9b29-0aba9a52c514'],44,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:44.448,Pressure,,2008/2009
,,,,,,,,,,,,,,,,3.1592,,,,,,,,,,,,,,,,d3c8ec86-2e59-4840-8b92-a4d0917dac2a,3108,,"[58.2, 26.8]",69209,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,179,Barcelona,217,,45,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:45.747,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.560131,,,,,,,,,,,,,,,,18a88cbb-9c38-4e26-9673-7a08faabdb22,3124,,"[45.6, 78.7]",69209,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,179,Barcelona,217,"['78fa2d3d-7e0a-4d03-9307-37e82c8db87d', '8d039938-d0b3-4db4-9f40-d2464200c5d6']",7,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:07.374,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.743346,,,,,,,,,,,,,,,,660a6330-cf08-4d56-bf80-0414c67a33dc,3129,,"[59.3, 57.3]",69209,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,179,Barcelona,217,,10,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:10.713,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.36893,,,,,,,,,,,,,,,,9222de00-8f43-46f6-945f-6ef6a1191152,3135,,"[48.1, 60.0]",69209,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,179,Barcelona,217,"['082723b0-2a65-4c3d-90eb-15e3102cc71a', 'd3f2873f-3bbf-4e57-99dd-e5326f1373b2']",14,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:14.243,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.828965,,,,,,,,,,,,,,,,e178a53a-a4c8-4a64-804d-8562b2c410e9,3158,,"[106.7, 52.1]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,181,Barcelona,217,['afe8ffbb-1d2a-45e6-80d6-f3527f42681b'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:34:04.679,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.741042,,,,,,,,,,,,,,,,2229f5c3-c0a5-4b4d-b1f9-063af77f2a7d,3161,,"[13.9, 14.8]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Marcano Sierra,13157.0,Left Back,181,Barcelona,217,"['994db588-54bd-4e18-a8ff-98e7225b0cf7', 'a2ea139c-acc6-4e92-b247-f98c97524579']",8,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:08.545,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.85468,,,,,,,,,,,,,,,,e0e769a7-23d1-4028-bf4d-21c17dbc61ce,3168,,"[84.4, 58.6]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,182,Racing Santander,1217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.793,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.804617,,,,,,,,,,,,,,,,de9d7129-6640-4463-a515-c319c83b2641,3174,,"[83.5, 57.1]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,182,Racing Santander,1217,"['53c915a7-6dfa-4b03-a988-e56aa96cbf23', 'aff3a81a-2c6e-4b4a-8821-d32e69f994ce']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.387,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.806653,,,,,,,,,,,,,,,,78d671c6-5d40-4bd6-9ef9-1e4910cc3d53,3180,,"[41.0, 5.6]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Sepsi,26597.0,Left Wing,183,Barcelona,217,"['a7ba4adb-c34e-4085-beb0-e70eeeef998e', 'a7c95b1b-86e6-44e0-8b87-839b8eb90504', 'fe8321b1-71d4-4a56-8d2c-8a8d3b0262f1']",22,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:22.851,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.142765,,,,,,,,,,,,,,,,70cdd549-23d9-4dd7-9d57-495640a39d82,3186,,"[58.2, 15.9]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Center Attacking Midfield,183,Barcelona,217,"['53d44dbd-7b6b-4434-88f5-ceb1b8477471', 'da397c56-c5fa-466a-b1a6-b27695c4230f']",25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:25.314,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.659558,,,,,,,,,,,,,,,,450f6028-dfc1-43c1-8232-ff392b1ad23a,3194,,"[72.4, 64.0]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,184,Racing Santander,1217,['263a37a7-9fdd-4511-ba5e-7ad5ab808d73'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.310,Pressure,,2008/2009
,,,,,,,,,,True,,,,,,0.641835,,,,,,,,,,,,,,,,468b20b6-adf5-4195-ad52-55adf7dfeb14,3198,,"[68.2, 61.7]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,184,Racing Santander,1217,['37a9e4a5-40bb-47b5-aafc-3328766ba513'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.550,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.692483,,,,,,,,,,,,,,,,7952c166-87d1-4b82-b83f-4d0effff5cf4,3202,,"[64.8, 75.8]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,184,Racing Santander,1217,"['1d247db2-16bb-487f-a5fa-cf8d3a41f1bd', 'a9ffbf02-843f-40dd-aca0-c34c50ee9dc3']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.436,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.663396,,,,,,,,,,,,,,,,2a8c2082-f282-48b5-bfc9-8195d8ac79c7,3203,,"[72.4, 70.8]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,184,Racing Santander,1217,['a9ffbf02-843f-40dd-aca0-c34c50ee9dc3'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.492,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.197982,,,,,,,,,,,,,,,,3a437d2a-2926-4322-9be2-55a1e9d161aa,3211,,"[28.4, 26.6]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Lozano Farrán,26067.0,Left Center Back,185,Barcelona,217,"['099b7dcc-0a84-401f-9c88-d19dbd9d50b4', '2a2cafef-74b2-4314-b572-83c56ef846f4']",41,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:41.823,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.422212,,,,,,,,,,,,,,,,5fd15a6f-43f1-40b0-a734-bfb98ae76123,3212,,"[36.1, 36.2]",69209,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,185,Barcelona,217,"['099b7dcc-0a84-401f-9c88-d19dbd9d50b4', '2a2cafef-74b2-4314-b572-83c56ef846f4', 'a0ff90ac-50b8-449a-88f6-6aa102c68f09']",42,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:42.636,Pressure,,2008/2009
