50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c3293e07-017e-4550-a133-fe7d92841c1c,3033,,"[93.2, 33.1]",70293,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,"['e5605db9-2a51-4e77-b079-8eedec43ec0e', 'f8665679-30de-4a1e-9867-c888b00c70a8']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.932,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1e761505-57ce-4f97-9b3c-8b18bb843842,3177,,"[26.6, 26.5]",70293,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Raphaël Varane,5485.0,Right Center Back,163,Barcelona,217,"['747778a1-6bc2-4c8a-aac2-04fe6a514c5a', '8198a7d2-66dc-4072-936a-f723c48b8474']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:50.409,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b98267d8-df1c-4f05-9800-e21c0059d911,3199,,"[65.0, 76.6]",70293,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Right Wing,165,Barcelona,217,"['723965b1-36ac-4470-9242-f3c9fcc6968c', 'c8da5cc5-56b5-405d-825a-55419de71b66']",34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:34.747,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04851b58-a8cc-4dc6-a1ad-7f4a1ef97e33,3222,,"[25.5, 45.3]",70293,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,166,Real Madrid,220,"['16c23032-984e-4f4c-b912-a7b1ae69c36b', '8e1d98f4-9601-422b-816a-d3128ef0089e', 'bf69cf70-4f4b-4348-b79c-856b882018d1']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:44.836,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60fc66c6-1135-4d01-b8f1-a87bb4913146,3229,,"[22.1, 60.8]",70293,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,166,Real Madrid,220,"['2055587c-94b6-4803-bfe0-c4c1d5bf844b', '4cfae7ee-37c6-4023-bcac-4e9c584d2fe3']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.391,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41bc0cf8-5eb6-4a23-bb1e-9a93d0c948fa,3336,,"[14.7, 11.0]",70293,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,172,Real Madrid,220,"['1689d795-62c4-498c-a0cf-8a5c5ddc5fc8', 'dd5b60ab-0714-45c6-bb4d-0509e060125c']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:55.397,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6d5b1b41-4871-4fa0-a732-b41e02146fd2,3376,,"[52.5, 77.8]",70293,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,174,Real Madrid,220,"['155f9886-1080-480c-97dd-bd23507eba5c', '6b213f44-3d84-4da1-b3ed-fedf20812262']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:40.178,Dribbled Past,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8a992209-9196-4cd2-b081-fa8aac406ebb,3481,,"[61.5, 8.1]",70293,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adriano Correia Claro,22102.0,Left Back,182,Real Madrid,220,"['16bb9f4d-30ff-4e00-813a-8108bf06b188', '91730c3a-eaa5-4106-be01-02c77c76a57b']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:28.305,Dribbled Past,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,8ae8d2fd-2ebc-46e5-91e2-40aee5900972,3490,,"[72.9, 43.5]",70293,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,183,Barcelona,217,"['8b9b489b-985f-49fc-9d6a-973376556c5e', 'a5a18cf4-fefc-4add-8446-d0b765186882']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:33.362,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ecff256a-d6f6-42b1-9d7b-587060ea5c4c,3667,,"[9.1, 74.8]",70293,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,191,Barcelona,217,"['6a7b0cb3-d2f1-472e-bafd-9991cb3d323d', '92029261-0e90-4f7b-99ff-9ea3c9ce2c85', 'a9788ced-336d-4184-95d4-dabee66de6fc']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:30.945,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b56f9f19-70f6-4f3d-a1e3-df2000ed59a0,3676,,"[4.0, 70.0]",70293,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,192,Barcelona,217,"['558dba6a-3306-41c0-ba9e-b8fab9598471', 'c529e410-f3f3-44cc-bb68-03193272eec2']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:16.308,Dribbled Past,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,985d9065-1140-4f44-aec3-aea045a1dde6,114,,"[78.7, 77.3]",70293,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,6,Barcelona,217,['6468642a-743d-4d89-9a22-6aa1fa3a86b5'],35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:35.200,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44f119a3-3268-448f-a717-450bfba7ec3c,309,,"[53.9, 38.2]",70293,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Left Center Midfield,14,Real Madrid,220,"['499db33f-8eff-4fb6-8b31-0e82cfb43051', 'eb236a93-96fd-4dbd-865a-4d6f221bf65e']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:39.661,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f49b9cf6-bd44-4f8a-b512-6e0ea162580b,351,,"[61.1, 38.6]",70293,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Forward,16,Barcelona,217,['70eb84cc-d6f6-41d8-a438-ba5cc985e7ae'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.446,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1fe3746b-c06e-4eef-8291-8e96c6f663b8,370,,"[96.4, 59.2]",70293,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,17,Real Madrid,220,['b9f92e32-9996-4688-bab9-ce41c5a21bf3'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:44.463,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7a9aa7a-3e57-4ff2-b9ee-e457da7e3597,589,,"[77.8, 26.9]",70293,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,27,Real Madrid,220,['a7ea0daf-feec-42df-a2e6-93cb4f0de8d6'],42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:42.536,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ac3cc894-7f85-4b33-82fc-c90be86e1a8c,1072,,"[111.2, 11.3]",70293,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,44,Real Madrid,220,['a412d5f1-43fa-4b03-b48d-f78288e68c06'],56,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:56.283,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf167b41-63ea-4107-b203-da62ac3fdeb3,1511,,"[49.9, 15.6]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Center Defensive Midfield,64,Real Madrid,220,['c95bd9cc-6ff8-4a1a-9e6a-95dd255031ae'],32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:32.879,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5ad22994-5ea7-4f52-b302-2ffe4f55f5c5,1537,,"[78.5, 77.8]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth Frank Bale,6399.0,Center Forward,67,Real Madrid,220,['c9a68cb2-f23e-4af4-814b-edce747da5d9'],7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:07.260,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9cc5265d-3bff-4003-b642-928fc3113ddd,1653,,"[56.8, 20.2]",70293,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,['9d4132c4-7406-4b4a-8229-31bbedced0ce'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.865,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a629202-d506-4735-bd9a-9cb44a00426d,1713,,"[71.6, 47.4]",70293,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,72,Real Madrid,220,['4cfac275-91c6-423d-bdfb-06678c2fcee2'],57,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:57.773,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39cebe07-01c9-494d-9cee-3d34a319e015,2171,,"[89.7, 40.5]",70293,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,114,Real Madrid,220,['da790bfb-1a9d-4040-84c5-8da5ad63372d'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:22.754,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b41d75a9-3296-413e-aae2-28029ec5d983,2193,,"[95.4, 3.9]",70293,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Center Forward,114,Real Madrid,220,['573c5342-0709-4fa6-9302-4f300f236e8e'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:44.338,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d67a8ca-c880-44ff-ad72-664fac9945d0,2495,,"[114.4, 28.6]",70293,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,['bc50ef2a-ea91-458d-9eca-1c35a44a8253'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.751,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ce4cda2-0016-42b7-b6a6-7fdf81391d12,2529,,"[85.8, 31.0]",70293,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,134,Real Madrid,220,['611d6deb-119d-4f5b-adec-ed6efc4043cc'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:18.470,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,705de505-f6cb-4047-80a7-ea828917112e,2580,,"[37.4, 28.3]",70293,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,137,Real Madrid,220,['df9c9cf9-180f-42f1-8834-b4d9bc5b5d85'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:13.353,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5e25b9c-c0a9-4c6c-bd36-b23d6233d928,2785,,"[81.4, 34.3]",70293,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,146,Real Madrid,220,['93fcdeec-3104-4e89-96bb-a85db5ddeb7d'],28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:28.478,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,747864a3-82a7-49a3-8cbe-2c9c4825cf63,3039,,"[37.9, 51.1]",70293,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,157,Barcelona,217,['5cfe4aa5-45e8-4675-a204-887930cf0208'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:27.731,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f49675da-71a2-4701-9743-cbd05397c0df,3473,,"[75.8, 6.2]",70293,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,181,Barcelona,217,['18620026-9d88-4ad4-b88e-746f982ed93a'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.600,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6660ade0-16d5-47ce-b180-124b57b0e647,3571,,"[5.3, 12.7]",70293,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,185,Real Madrid,220,['ff19eafd-96ef-4b59-9ce2-a3bce58293e3'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.473,Dispossessed,True,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,05da3097-7f29-4a72-9473-fd04a9e614d2,141,Lost In Play,"[29.0, 49.1]",70293,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,7,Barcelona,217,['4fef1013-f1a8-4cf9-8a56-53c94a2fa4db'],17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:17.613,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f23519b0-8c9b-4bf4-99f2-2fd7e7843908,235,Lost In Play,"[29.0, 36.2]",70293,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luka Modrić,5463.0,Left Center Midfield,10,Barcelona,217,['5feeec3a-5f93-4c11-bdae-4c5e2ff83226'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:22.611,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66f17b08-c184-44a1-9895-bdd9851a2743,259,Success In Play,"[29.2, 40.5]",70293,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gareth Frank Bale,6399.0,Center Forward,10,Barcelona,217,['92f83079-0a68-4718-8152-ffe446550693'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:41.282,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b31bb56-8f94-461e-8ee3-aa9bd1dc6280,292,Success In Play,"[35.6, 13.3]",70293,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Real Madrid,220,['40e26f48-d0bf-4e58-b421-db9c4dbe7781'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.124,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc2204cc-0b93-4c48-ada3-8958900294e1,461,Lost In Play,"[15.9, 41.4]",70293,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Center Defensive Midfield,19,Barcelona,217,['bb065c23-ee0b-4e23-a944-d80c569cf72a'],52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:52.854,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08b7cb93-3f8e-48b8-9986-984ed1597209,754,Won,"[30.5, 17.7]",70293,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adriano Correia Claro,22102.0,Left Back,35,Real Madrid,220,['c60c4ea2-2446-4d25-aba7-5637a3448e85'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.518,Interception,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7db3bf1a-0e00-407b-a03e-e69b55573557,763,Success In Play,"[70.9, 51.6]",70293,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Center Defensive Midfield,35,Real Madrid,220,['0524b624-fa84-4e7f-8d7f-1213611b9173'],37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:37.315,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55bab4f6-502b-41c9-8523-b913933c7995,1489,Won,"[57.9, 38.6]",70293,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,64,Real Madrid,220,['0d06797e-38c1-4418-a859-fed27d3fad47'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.378,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20b1e37e-b163-4701-811a-02d5c16f0f06,1568,Success In Play,"[22.7, 52.5]",70293,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,68,Barcelona,217,['8d4f0cb0-c9b5-428c-a427-1a472997d3ec'],27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:27.664,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e057b290-27e2-4738-bc3e-7b86b92aed4d,1744,Lost Out,"[35.9, 6.7]",70293,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Center Defensive Midfield,76,Barcelona,217,['2cd450fc-a99a-4359-906b-32eac3ad0675'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:09.876,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,daa3f08f-eded-40f3-80aa-86d6fd71f994,2009,Success In Play,"[75.4, 44.0]",70293,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,110,Barcelona,217,['8c0405d9-c188-41e5-8885-e36bd6d8433c'],49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:49.519,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47be49bf-f65a-4055-87fe-02358087fa57,2225,Lost In Play,"[24.4, 42.1]",70293,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,116,Real Madrid,220,['74a98e77-d59e-4771-a239-e294eb4160f4'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.115,Interception,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e27753a8-c11f-47aa-987b-aa29c92f06c9,2451,Won,"[63.5, 75.0]",70293,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,131,Real Madrid,220,['9c42580c-8600-4dfc-bc58-879a2f4ffb16'],40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:15:40.367,Interception,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7cc6ce3f-19b0-4496-9831-b75007d2e486,2870,Won,"[30.3, 48.1]",70293,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,151,Real Madrid,220,['ab0c6e8e-8089-4509-8d84-b95af64403b7'],51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:51.156,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c89c5726-a71f-45ff-ade3-cad11b022ad2,3030,Won,"[28.9, 46.9]",70293,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,157,Barcelona,217,['5193d5e8-834b-479b-a7c1-bb7c649d5039'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:22.894,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,602f0818-4e0e-4e58-887d-a4ea2e01939f,3080,Lost Out,"[16.7, 18.4]",70293,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,157,Barcelona,217,['e090a3aa-5fbf-44d3-a054-2b57afcc2a6c'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:53.501,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a4c0af2-541b-40eb-a1b3-cb032b0f0356,3116,Lost In Play,"[17.8, 27.8]",70293,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,158,Barcelona,217,['fac65b32-bfb5-4f85-84a9-fa61711bb633'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:29:53.740,Interception,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,afd1f22c-a9a9-4076-9770-846966bf75ee,3312,Success In Play,"[62.7, 41.0]",70293,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Left Center Midfield,171,Barcelona,217,['c7b2ca3b-b02c-4a20-bf16-820dafc907a4'],24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:24.974,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aa1cb4c3-ea5d-48e0-b422-f4b5696e4315,3322,Won,"[19.3, 21.6]",70293,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,172,Real Madrid,220,['13659002-9107-4c4d-86eb-3dbc880863e0'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.051,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11e214af-60ff-4d61-8164-3473b1bf0d4f,3333,Won,"[44.6, 70.9]",70293,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Real Madrid,220,['8aaf9784-4f4b-4102-a149-6839a714b4b4'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.555,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32b292ff-48fd-420c-874f-5db1e92bcde9,3369,Won,"[89.6, 71.4]",70293,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Right Center Midfield,174,Real Madrid,220,['66fba38f-0741-468d-963c-d171ff48ed4f'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:27.651,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f78103e0-e0ec-4306-9bd6-86e446d90857,3440,Success In Play,"[54.5, 6.7]",70293,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,178,Real Madrid,220,['9bb8f227-4d28-428f-805f-c264b1f8b762'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.330,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6f8e907-c1fb-4bc0-9f5c-3c474c359711,3487,Won,"[57.3, 43.3]",70293,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Forward,183,Barcelona,217,['3273227b-a360-45a7-a128-3f349c969579'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.642,Interception,,2013/2014
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,39332bff-0a1a-4073-abdd-0e0bbefda37c,3496,Lost In Play,"[62.1, 50.2]",70293,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,183,Barcelona,217,['3fb4bff6-20f2-4f9a-81ee-70241821174c'],34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:34.994,Interception,,2013/2014
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fbe5775c-659a-45dc-aef8-88a96e125bab,3660,Lost Out,"[56.8, 75.0]",70293,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,190,Barcelona,217,['162d2ddc-7d62-465f-8c7e-536e65fd49e0'],3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:46:03.871,Interception,,2013/2014
