bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[64.7, 60.2]",,,,,,,,,,,,0.9976,,,,,,,,,,,,,,8eb08630-fe83-454f-8cf0-f0a721f76983,1056,,,"[64.7, 60.2]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['cb04c5be-6fe6-41d0-89c7-df28cc7cffb1', 'f112e982-f853-4cf6-9bf5-64b32ed11cd8']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.135,Carry,,2010/2011
,,,,,"[79.0, 73.5]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,e1c80092-7453-4681-b1de-de5dbe9197ad,1059,,,"[79.0, 73.5]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,52,Barcelona,217,"['82c879bc-e22b-442c-b813-69739e26f4c8', 'd90a99b0-b2ab-4878-91cd-9d894838f1e2']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.264,Carry,,2010/2011
,,,,,"[62.0, 69.6]",,,,,,,,,,,,0.227315,,,,,,,,,,,,,,386a7847-67f7-4f58-bfcf-bcf1ac72b94b,1062,,,"[62.5, 69.3]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,"['19c4a011-2a06-411f-847c-464f7f212dee', '8b9655c8-11c6-4b35-bf0c-990f414f03eb']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.795,Carry,,2010/2011
,,,,,"[62.9, 60.7]",,,,,,,,,,,,1.3592,,,,,,,,,,,,,,bf63e9d7-c364-4c78-8325-727c25c30ba5,1065,,,"[66.6, 61.5]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['0dfc2aec-d6cc-4f54-9538-1cc8b609d0b6', '69594c81-72b8-4877-97e9-f2c5ef442b60', '81c95614-0aba-4903-9ab9-ba72be416860']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.546,Carry,True,2010/2011
,,,,,"[68.2, 45.5]",,,,,,,,,,,,3.216912,,,,,,,,,,,,,,2d2099f6-a92d-46e5-86b2-53ad404717ef,1069,,,"[57.4, 43.7]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['83035996-6124-482b-8254-786db4f504f7', 'daf15a06-731f-42f3-b3a6-931177a91bfa']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.347,Carry,,2010/2011
,,,,,"[77.0, 23.3]",,,,,,,,,,,,3.099,,,,,,,,,,,,,,f77bd491-7e4e-4f20-b26d-1a226be0b8fe,1072,,,"[77.2, 48.7]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['236ecd61-a448-4aa4-90c7-a5fbc673eb7c', '345c5c1b-23cb-49f9-b20e-46cd59299044', 'b1a123db-ce23-4093-bdbe-5c9f6a61be4b']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.652,Carry,True,2010/2011
,,,,,"[77.2, 24.4]",,,,,,,,,,,,0.6032,,,,,,,,,,,,,,02faaad9-1539-4565-999a-c3114ffef08c,1076,,,"[77.0, 23.3]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['07f4cd73-4439-454a-ad8b-2be2343056b1', '86bc2bca-bd13-4f47-8465-86d0d2d939e9', 'b1a123db-ce23-4093-bdbe-5c9f6a61be4b']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.751,Carry,True,2010/2011
,,,,,"[86.1, 29.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,45556cfc-b7e7-4acd-bba5-c3784ff91e39,1079,,,"[86.1, 29.4]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,"['e94c8a5a-bc5f-4b5b-b147-400b02b4b1da', 'ec283e66-6393-46d7-92bc-7232e620d4d3']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.119,Carry,,2010/2011
,,,,,"[77.0, 26.5]",,,,,,,,,,,,1.3323,,,,,,,,,,,,,,f3bcc2ed-2414-4e86-a648-689a72c10593,1082,,,"[71.7, 26.8]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,52,Barcelona,217,"['2df6b768-4fa0-44f6-b51c-23b8b5628211', 'bbb4cc01-b301-498b-8d0e-f99eb8e1589c']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.171,Carry,,2010/2011
,,,,,"[84.0, 25.1]",,,,,,,,,,,,3.1574,,,,,,,,,,,,,,a1806b30-64f8-4a36-a2ba-ed73a8ae46a4,1085,,,"[92.2, 20.8]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,"['27ccc135-3fbd-4554-8e84-b17e7eb4459d', '6581867f-6903-41f7-84a8-cd1be648c16d']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.533,Carry,,2010/2011
,,,,,"[74.4, 27.6]",,,,,,,,,,,,0.728404,,,,,,,,,,,,,,9563876d-7707-40cb-82b5-2a940bf643b1,1088,,,"[74.4, 27.6]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['4979a222-1e0f-48c8-8a69-c1ad121ce999', 'b9438f9d-68ff-4be8-8e9e-03d66f9aba53']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.545,Carry,,2010/2011
,,,,,"[71.4, 54.2]",,,,,,,,,,,,1.1635,,,,,,,,,,,,,,d5020be0-0372-4568-b069-f5b274e8bd72,1091,,,"[72.4, 54.8]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,"['23e68540-f45c-4e5c-a00f-48752d9e9bfa', '357b2d3c-5c9d-4285-8b0e-c3034e9a9586', '45a3493a-7312-41cc-8c00-3cfd8052c69e']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.478,Carry,True,2010/2011
,,,,,"[71.7, 33.3]",,,,,,,,,,,,0.220454,,,,,,,,,,,,,,2417c305-27a5-4206-92e1-674fe25e54d9,1099,,,"[72.4, 31.2]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['78991478-9815-472b-bdcc-3e9074adb584', 'fe4db2ed-1e19-4063-a1b4-26a5610bb469']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.338,Carry,,2010/2011
,,,,,"[41.8, 44.2]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,6d2029f2-eaf0-4f1b-b625-3812825660fa,1103,,,"[41.8, 44.2]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Amat Maas,6652.0,Right Center Back,52,Barcelona,217,"['626bcd8a-5c16-4f3a-9867-7267514c8f8e', 'f1333b00-5967-47ad-bdf0-ac6fc2c3068d']",42,,,,,,,,,,,,,,,,,Espanyol,214,00:22:42.741,Carry,,2010/2011
,,,,,"[85.2, 68.8]",,,,,,,,,,,,1.225,,,,,,,,,,,,,,49c6ae87-2029-4f40-8f47-eac3b0bbf291,1106,,,"[81.5, 69.9]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,52,Barcelona,217,"['0244a051-255f-48f4-8256-0a006b825b18', '67453719-a590-4930-beac-3626b4cdd83d']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.113,Carry,,2010/2011
,,,,,"[76.5, 65.3]",,,,,,,,,,,,1.3142,,,,,,,,,,,,,,cc7bc4df-def4-4c26-9709-ef3cf6525cec,1109,,,"[73.8, 65.7]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,"['6dd80973-93d5-4395-9ed2-ce0cd89e08ec', '9689973b-8b03-4f92-bfb6-15ebb223bf38']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.538,Carry,,2010/2011
,,,,,"[81.8, 40.0]",,,,,,,,,,,,0.2,,,,,,,,,,,,,,4245a5b4-4b48-4e20-9e6e-00354501788d,1112,,,"[81.8, 40.0]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,52,Barcelona,217,"['84991886-b299-46a9-bba1-e1efd8d13f46', 'bc6ce04f-7c2a-42f6-a86d-98245f00cfe4']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.367,Carry,,2010/2011
,,,,,"[88.0, 23.7]",,,,,,,,,,,,0.7945,,,,,,,,,,,,,,597f634a-573c-481d-8246-55cb7a90c16c,1115,,,"[85.1, 26.4]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,52,Barcelona,217,"['3b029f00-5d31-4198-a5ba-4548dc5546a3', '6e6aec33-5c6b-4c00-a064-1cc751d731a7', '8f8d568c-db94-4690-8c28-126f77d20610']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.647,Carry,True,2010/2011
,,,,,"[115.5, 14.1]",,,,,,,,,,,,2.487252,,,,,,,,,,,,,,af785df8-4af0-4975-ac74-e17820316e7f,1119,,,"[113.0, 13.3]",69234,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,52,Barcelona,217,"['a1591c8a-f7d7-4ec1-bbb1-1a3e422df512', 'd67d4f24-5f0e-4d7f-a0df-c03097790f8c']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.605,Carry,,2010/2011
,,,,,"[84.7, 27.6]",,,,,,,,,,,,0.839242,,,,,,,,,,,,,,59443821-9eaa-4fbd-beba-7467926a0f1d,1133,,,"[82.8, 24.0]",69234,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Daniel Osvaldo,26609.0,Left Center Forward,53,Espanyol,214,"['1eb25a5e-e4bf-4e99-958b-0be4bca4f3a0', '64e50071-7e50-4ef1-8d09-6420ae8f9343', 'e6fafe21-87ff-4f0d-9a61-b1de94fb3184']",32,,,,,,,,,,,,,,,,,Espanyol,214,00:23:32.547,Carry,True,2010/2011
,,,,,"[85.0, 39.0]",,,,,,,,,,,,1.945024,,,,,,,,,,,,,,2b1e89a1-d58c-4370-a22b-362a4ed618d6,1136,,,"[84.7, 27.6]",69234,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Daniel Osvaldo,26609.0,Left Center Forward,53,Espanyol,214,"['64e50071-7e50-4ef1-8d09-6420ae8f9343', 'c25b49de-10aa-4686-a496-f6363d921800', 'e6fafe21-87ff-4f0d-9a61-b1de94fb3184']",33,,,,,,,,,,,,,,,,,Espanyol,214,00:23:33.386,Carry,True,2010/2011
,,,,,"[109.1, 58.8]",,,,,,,,,,,,0.101598,,,,,,,,,,,,,,ef4b21a8-9dbc-4c7b-a989-dddfabbb2b3d,1139,,,"[109.1, 58.8]",69234,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José María Callejón Bueno,7029.0,Left Midfield,53,Espanyol,214,"['c52ef034-bb41-4722-9b20-3c4a2ee2c99f', 'c9dde732-58fe-473c-a148-2c14efde5df0']",37,,,,,,,,,,,,,,,,,Espanyol,214,00:23:37.345,Carry,,2010/2011
,,,,,"[9.0, 13.1]",,,,,,,,,,,,0.529858,,,,,,,,,,,,,,7ce945e2-d1a2-443b-a5d2-cc6b79b143ea,1147,,,"[9.0, 13.1]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Back,55,Barcelona,217,"['03415aad-4964-4809-ac7b-05037c2319a9', '5755172f-9b30-4d66-965a-4112a332bde1']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.343,Carry,,2010/2011
,,,,,"[37.0, 7.8]",,,,,,,,,,,,2.7076,,,,,,,,,,,,,,5af5473d-5cf0-46e6-8e90-8d947428ba57,1151,,,"[27.8, 6.7]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,55,Barcelona,217,"['8ad14559-de38-445c-8216-81990b58d874', 'c3a81ad4-cbd2-46ab-8283-9b0be4b69e75', 'eb46874e-047d-4f18-bd93-29b833117594']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.327,Carry,True,2010/2011
,,,,,"[43.6, 76.5]",,,,,,,,,,,,1.915974,,,,,,,,,,,,,,c1e4c8d9-4574-42c4-b96f-1c00ef8151dc,1158,,,"[43.4, 76.5]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,56,Espanyol,214,"['1a3e4177-0b3e-4194-888b-f42ed4f744dc', '8f72dcec-c4e0-4f36-92f4-ee405886e206', 'a05ead00-7141-4733-8f2a-4df8a967b862']",9,,,,,,,,,,,,,,,,,Espanyol,214,00:24:09.462,Carry,True,2010/2011
,,,,,"[11.2, 57.8]",,,,,,,,,,,,1.532736,,,,,,,,,,,,,,34b1bdde-9464-4317-a68d-25f42deb1855,1162,,,"[8.4, 56.6]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,56,Espanyol,214,"['601b21d7-4ab1-4915-b39c-739d155b0fb1', 'd0cd36a7-2564-439d-b486-b924d642ab3c', 'd8a15f5d-ee95-4a10-a3c7-769e30657b93']",13,,,,,,,,,,,,,,,,,Espanyol,214,00:24:13.677,Carry,True,2010/2011
,,,,,"[43.6, 4.9]",,,,,,,,,,,,1.780804,,,,,,,,,,,,,,19e68936-0c38-4396-9f89-794dacb64e46,1166,,,"[36.7, 6.7]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,56,Espanyol,214,"['760b4e12-de00-4345-a895-44c5df7a340d', 'de1ba725-7678-413e-b670-f821f9548a00']",18,,,,,,,,,,,,,,,,,Espanyol,214,00:24:18.618,Carry,,2010/2011
,,,,,"[53.6, 7.9]",,,,,,,,,,,,0.797514,,,,,,,,,,,,,,33514da2-539e-4f24-815f-29bd257def2e,1169,,,"[59.5, 8.9]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,56,Espanyol,214,"['9451a5c3-e4ba-4341-920b-3866f5717264', 'd2891dec-04fc-4df6-801c-6d7ed60006e9']",21,,,,,,,,,,,,,,,,,Espanyol,214,00:24:21.643,Carry,,2010/2011
,,,,,"[47.3, 73.8]",,,,,,,,,,,,0.6437,,,,,,,,,,,,,,a4ab2565-e0ff-4e85-aff5-34c7691699bc,1177,,,"[48.8, 69.9]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['1f13bb94-736c-486f-87e8-a90a9ec6ac1a', 'd54bed77-503f-406b-ae15-c47af1e9a31a', 'e7618685-13a8-47cf-be04-ff6d7494c8ba']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.245,Carry,True,2010/2011
,,,,,"[55.5, 74.3]",,,,,,,,,,,,1.4828,,,,,,,,,,,,,,289edcb6-e142-4d17-b338-03d2b0461684,1181,,,"[55.5, 75.3]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,58,Barcelona,217,"['1f13bb94-736c-486f-87e8-a90a9ec6ac1a', 'cf375e44-9a4b-48c0-bf48-005c85455561', 'e62a16cb-251b-4f32-9b64-7c2872bb3c13']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.473,Carry,True,2010/2011
,,,,,"[56.0, 64.2]",,,,,,,,,,,,0.4132,,,,,,,,,,,,,,0c0c5815-6481-4601-8424-9e3d7560bc57,1184,,,"[55.3, 66.1]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['563d87e0-99b1-4b9d-9cdf-3e74e18894a0', '8b2fa56c-516d-4a80-bf15-225e570008c5', 'bf29176f-4bf6-4a92-ae7b-c79a78072dee']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.602,Carry,True,2010/2011
,,,,,"[67.1, 42.0]",,,,,,,,,,,,5.009759,,,,,,,,,,,,,,df82ecd5-55fd-42c9-a53d-5104e293b608,1189,,,"[53.9, 52.0]",69234,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,"['3e5101d7-f797-4780-9f79-2f996da8214d', '8b73c3c1-b0b5-4bd3-8441-6238d4cea73b']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.644,Carry,,2010/2011
,,,,,"[62.9, 58.7]",,,,,,,,,,,,1.0933,,,,,,,,,,,,,,2e0e1b37-cba1-4654-a7ab-b2f8aa7a00d8,1192,,,"[62.8, 58.9]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,"['b79d402f-a989-425e-af75-66e9af0b4ba5', 'f470677a-ff95-46f4-886d-530b350991de']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.605,Carry,,2010/2011
,,,,,"[82.0, 70.7]",,,,,,,,,,,,1.7311,,,,,,,,,,,,,,478c6517-2ba3-43ce-8c95-f7f3abbb6aec,1195,,,"[83.4, 73.5]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,59,Barcelona,217,"['aa29f74e-8665-44f2-8baf-a24f1a30f0db', 'fc5af1ea-6d02-4b41-906f-49fc036ced41']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.071,Carry,,2010/2011
,,,,,"[70.2, 50.2]",,,,,,,,,,,,0.504465,,,,,,,,,,,,,,7d536fde-e1a9-4f79-9cba-4044cd3ab78f,1198,,,"[70.3, 50.2]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,"['9cfe23df-4407-4021-978c-3da3e08850a6', 'ec0f3f1f-06ca-4b3e-88a7-630ff00dd609']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.998,Carry,,2010/2011
,,,,,"[77.0, 43.7]",,,,,,,,,,,,2.634662,,,,,,,,,,,,,,dfc8deb6-520e-40c1-9ca8-5c322bd9e1ba,1201,,,"[70.7, 33.6]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,59,Barcelona,217,"['0c13ed33-2d0d-4670-854f-03a100c2ef73', '86e4ca90-81ae-43e9-a4cc-e2ae6bde58b8', 'f7168107-64e2-432e-8062-949e9e186c9e']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.806,Carry,True,2010/2011
,,,,,"[76.2, 52.3]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,0dd54c18-7c1b-4c0b-aff7-2aa9dd356fd4,1205,,,"[76.2, 52.3]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,"['e394f162-987b-4361-b3a8-1629be62b70c', 'ef3c3604-b9c3-42ad-bfed-1dacee6a5480']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.443,Carry,,2010/2011
,,,,,"[66.1, 36.5]",,,,,,,,,,,,2.44729,,,,,,,,,,,,,,c0e4aa49-d0cd-485a-a893-7b28283f79e8,1208,,,"[74.2, 28.2]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,"['abc48e09-09b0-4883-8ec2-59f1f42dc8b0', 'b7b4aeb7-8f5a-4b2e-93b0-bb08cc4f6fb3', 'c32b9612-b6d5-4770-811a-2fb44e3fd01e']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:25:12.963,Carry,True,2010/2011
,,,,,"[61.5, 20.4]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,3f755694-045b-4773-be63-c08e50a1708a,1212,,,"[61.5, 20.4]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,59,Barcelona,217,"['2ff47a64-f92e-46fc-92d4-afd3c77b60dc', '5546cb7f-0e75-4745-b792-0a020795d3df']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.409,Carry,,2010/2011
,,,,,"[77.4, 4.5]",,,,,,,,,,,,1.230205,,,,,,,,,,,,,,6d85b427-ad8f-4481-935d-40c327a110d0,1215,,,"[75.1, 3.9]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreu Fontàs Prat,6890.0,Left Back,59,Barcelona,217,"['984eb7a6-df45-46d8-8a65-f77c8a7f448f', 'fefbc0ba-0e11-46df-a3bd-7716c0f313d3']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.214,Carry,,2010/2011
,,,,,"[68.9, 29.1]",,,,,,,,,,,,2.9362,,,,,,,,,,,,,,03945d0a-11e8-4baa-ba1d-d31e8cc89dd0,1218,,,"[68.8, 23.6]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,"['73c78dc9-2db4-4cb9-963f-af40cd9d907a', 'a078c6c7-1479-43d2-b434-c8fd4d824358']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.152,Carry,,2010/2011
,,,,,"[25.6, 8.5]",,,,,,,,,,,,0.1908,,,,,,,,,,,,,,f26c856e-6d75-4e54-8ed3-5bed16ecdb30,1224,,,"[25.6, 8.5]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Right Midfield,60,Espanyol,214,"['6765f4cc-e32b-47f4-9b26-c62be28c5960', 'e4601417-46c9-4f5c-bd2a-c696e7fd8754']",32,,,,,,,,,,,,,,,,,Espanyol,214,00:25:32.381,Carry,,2010/2011
,,,,,"[38.4, 19.4]",,,,,,,,,,,,1.5031871,,,,,,,,,,,,,,396a31b8-87e7-4749-91b5-ff77bfe40d1f,1227,,,"[32.6, 19.4]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,60,Espanyol,214,"['ad2b3953-e77c-454e-8e25-c504eab739a9', 'd12fbb3a-c394-4013-8efb-9bebe9a798d3']",33,,,,,,,,,,,,,,,,,Espanyol,214,00:25:33.805,Carry,,2010/2011
,,,,,"[49.8, 29.5]",,,,,,,,,,,,0.388182,,,,,,,,,,,,,,3f8c8843-de10-4fe8-8df6-556f4c36ccd4,1230,,,"[49.8, 29.5]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Daniel Alonso Vallejo,26243.0,Right Center Forward,60,Espanyol,214,"['61373a14-05a9-40bd-a3e5-1be85f67397b', '95e87bb4-0aa6-4d00-a726-9f95cf271470']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:25:36.262,Carry,,2010/2011
,,,,,"[48.2, 17.1]",,,,,,,,,,,,1.636954,,,,,,,,,,,,,,6e53633f-b49c-46c4-b575-70b568b16789,1233,,,"[42.7, 35.8]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Left Center Midfield,60,Espanyol,214,"['2c165ab0-6584-4beb-9615-fbffea41aac9', '3e303a84-090d-444b-92c5-e62d46b6cce1', 'b5bb5946-6e09-40d9-8018-008ca3c8e689']",37,,,,,,,,,,,,,,,,,Espanyol,214,00:25:37.800,Carry,True,2010/2011
,,,,,"[43.8, 8.6]",,,,,,,,,,,,0.080009,,,,,,,,,,,,,,139dedc0-eb27-41c5-82a6-a1544b8fcf7c,1237,,,"[43.8, 8.6]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,60,Espanyol,214,"['185ba133-f1d4-4e70-bc70-20e67ef17347', '52f166b4-fd26-4f6b-a818-6a884c03be88']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:25:40.591,Carry,,2010/2011
,,,,,"[37.0, 41.8]",,,,,,,,,,,,2.538119,,,,,,,,,,,,,,ac0781ba-668f-4fa9-9fc6-48d865c1a6bc,1240,,,"[30.3, 37.2]",69234,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Rodríguez Navarro,26667.0,Left Center Back,60,Espanyol,214,"['52d38dd4-6341-44bf-831e-f3f94c6365ef', '63ba26d1-0a6b-4668-bc04-57cce5ae1ed3', '9d2b6334-f4ad-4580-ad48-95195a2d6b82']",42,,,,,,,,,,,,,,,,,Espanyol,214,00:25:42.287,Carry,True,2010/2011
