50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[82.7, 23.2]",,,,,,,,,,,,0.305292,,,,,,,,,,,,,,,,986eea5f-7c6b-47f0-b177-01510dba4e24,3545,,"[81.2, 22.5]",68335,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,188,Barcelona,217,"['172c8c4d-2244-476d-9c4e-8a8a173bbe93', '69b37b36-3373-448f-9f0a-75815117d4b0', '81903fad-7b64-4881-8be8-3903e7dfb081', 'de12a298-6924-4da5-8b26-6fbe42b70fd2']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.592,Carry,True,2006/2007
,,,,,"[25.7, 26.0]",,,,,,,,,,,,0.203275,,,,,,,,,,,,,,,,04d2f95e-0b5a-4e63-9e6b-e81f66b0c517,3554,,"[22.3, 27.3]",68335,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbson de Souza,25930.0,Right Wing,189,Barcelona,217,"['44e4d62a-c319-4c27-b90b-f3e0a1e545ea', '4a6ae81c-83ca-48af-b544-211fbe66c2e9', 'b5254326-d845-4525-82f0-52323c5e282d']",38,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:38.422,Carry,True,2006/2007
,,,,,"[79.6, 32.0]",,,,,,,,,,,,2.374086,,,,,,,,,,,,,,,,ace98b56-b372-4dfc-a025-b580835c74a9,3558,,"[77.4, 30.8]",68335,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,189,Barcelona,217,"['19023882-1f6e-42df-a11a-ab706864fefc', '6b053ded-a398-4637-9340-706b3fb87fff', '8b7a52ad-9451-4e2f-9a33-38443df8bdec', 'f83eb0f7-0b2c-4ede-aac4-a94a731bbc80']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.014,Carry,True,2006/2007
,,,,,"[83.3, 33.2]",,,,,,,,,,,,1.159124,,,,,,,,,,,,,,,,13140d98-ae47-4fd5-a19a-a2f9b17b2740,3561,,"[79.6, 32.0]",68335,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,189,Barcelona,217,"['6b053ded-a398-4637-9340-706b3fb87fff', 'f83eb0f7-0b2c-4ede-aac4-a94a731bbc80', 'f8d5844c-c9a0-4ec9-9c1f-de42f701147b']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.388,Carry,True,2006/2007
,,,,,"[92.8, 29.8]",,,,,,,,,,,,1.732723,,,,,,,,,,,,,,,,5e74980f-9c1d-47d7-9e33-64dcfcc7e6ff,3564,,"[86.3, 37.0]",68335,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,189,Barcelona,217,"['2c7a55a9-a8ef-4a44-a123-1c3a9ac2ae5c', 'bcdae1ba-058d-46ed-9dea-37c239f59c19', 'c58f4de4-64e7-4c39-b0df-4274d86e0682']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.129,Carry,True,2006/2007
,,,,,"[35.0, 51.3]",,,,,,,,,,,,0.0846,,,,,,,,,,,,,,,,44c3c7f5-33e8-48d2-bdf2-afd6ffa4e1c4,3575,,"[37.5, 46.5]",68335,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,191,Barcelona,217,"['2546e218-12e7-4546-afcf-eb7b74ad15e8', '2b16eb66-4ab8-4043-a3f5-4f51e5c7b6c5']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.852,Carry,,2006/2007
,,,,,"[55.2, 38.2]",,,,,,,,,,,,3.7429,,,,,,,,,,,,,,,,a5f90a58-79cb-4b07-956f-f36c2f1826ea,3578,,"[63.8, 57.6]",68335,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,191,Barcelona,217,"['d7853457-1246-4806-b49f-1bf5e5d19f9f', 'e21a8de8-5156-4a0f-b289-0e4b1aad64dc']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:32.466,Carry,,2006/2007
,,,,,"[66.3, 17.2]",,,,,,,,,,,,0.201,,,,,,,,,,,,,,,,d84601ec-40d5-42fa-9d03-a2a4c90be02d,3584,,"[61.7, 24.0]",68335,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Center Forward,191,Barcelona,217,"['132fc5bc-3d86-4e6a-8122-d85979ceb16b', 'ca7a12fc-ec65-4cee-bd2b-ce4d50613811']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.746,Carry,,2006/2007
,,,,,"[89.0, 75.3]",,,,,,,,,,,,2.062003,,,,,,,,,,,,,,,,cef6ef39-261f-4abf-9ad0-6ee969b73471,3591,,"[63.9, 76.6]",68335,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Wing,191,Barcelona,217,"['2dbf13e2-a936-4cff-a5c6-c92e4071f906', 'ef196765-5111-4d34-9271-a5a7a7b3b49e']",44,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:44.295,Carry,,2006/2007
,,,,,"[65.9, 63.5]",,,,,,,,,,,,8.509472,,,,,,,,,,,,,,,,aafb7e41-4a77-4646-99d7-1a0378a320df,3596,,"[23.9, 59.4]",68335,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,191,Barcelona,217,"['19a279db-a546-49ca-9bd7-abac29c752db', '1ebf5472-ed38-41b4-a367-c5ec5352c029']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.104,Carry,,2006/2007
,,,,,"[61.5, 41.5]",,,,,,,,,,,,5.348712,,,,,,,,,,,,,,,,e032ebe2-253e-411a-928c-457e7dd8dc07,3599,,"[54.1, 48.1]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,191,Barcelona,217,"['185a15c7-99fd-4592-97ae-dc0c023bf6bc', 'cdd8abd2-87e8-439f-a1e8-20842b84601b', 'd1d0e020-3dea-42b5-9282-b257287d0db8']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:00.452,Carry,True,2006/2007
,,,,,"[57.3, 49.9]",,,,,,,,,,,,1.0301,,,,,,,,,,,,,,,,2b1d500d-a2c8-4883-bf28-3eca27691eee,3603,,"[57.1, 48.8]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,191,Barcelona,217,"['903ce782-0aa9-4f09-8ad3-5df13eb87081', 'f5745167-4391-4ce9-9c7f-9a6fa8b05542']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:07.419,Carry,,2006/2007
,,,,,"[76.2, 76.7]",,,,,,,,,,,,1.1922,,,,,,,,,,,,,,,,e55ebf31-5826-4904-b118-21c449c93304,3606,,"[70.0, 78.3]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,191,Barcelona,217,"['1b48835a-7e70-4cd7-ab50-13e815aab895', 'd6b8ab76-d064-4a69-870a-18e80b546d11']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.027,Carry,,2006/2007
,,,,,"[63.8, 31.8]",,,,,,,,,,,,1.340178,,,,,,,,,,,,,,,,7214da2e-fc60-4e66-bf3b-c1240d1edd74,3611,,"[59.8, 33.2]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,191,Barcelona,217,"['4bf99d42-e82c-44ee-a981-c0820d73b1ce', '85fead62-65f2-4232-b60f-08570a77c90f']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.132,Carry,,2006/2007
,,,,,"[73.5, 3.9]",,,,,,,,,,,,1.880453,,,,,,,,,,,,,,,,83e90592-90eb-4c8e-b40e-00c63faf372d,3614,,"[72.0, 7.6]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,191,Barcelona,217,"['844fd917-9332-4e98-8e41-12fbf75cf298', 'ab9c4816-7489-4301-9481-83d352959ddb']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.997,Carry,,2006/2007
,,,,,"[81.0, 25.5]",,,,,,,,,,,,4.4194,,,,,,,,,,,,,,,,528c8ecf-812a-4375-a419-c8180254f37f,3617,,"[81.9, 4.4]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,191,Barcelona,217,"['037dea95-558f-4d1c-89a3-6787e85ea102', '8c1d250e-8ce2-4dbb-be2d-686391c3e6f2', 'abf8941c-c09a-4d78-8c19-bee73c9f14da']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.841,Carry,True,2006/2007
,,,,,"[99.5, 28.3]",,,,,,,,,,,,1.4488,,,,,,,,,,,,,,,,301d2720-7688-4560-9f2a-1641615fb9d4,3622,,"[94.2, 36.8]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,191,Barcelona,217,"['bde8eeb1-a111-4de0-afb9-951bdaaf61ba', 'e88422f4-bf19-494a-8d56-421d87783426']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:26.213,Carry,,2006/2007
,,,,,"[107.0, 27.4]",,,,,,,,,,,,1.3776,,,,,,,,,,,,,,,,93fc8c77-4efc-4f74-98a2-5467d32cc058,3625,,"[99.5, 28.3]",68335,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,191,Barcelona,217,"['3ae2ec53-4fb2-404c-9400-4a6ba4895e30', '464f8797-eb53-43ad-86ee-c18b7961f0b4', 'cd95e1ad-4a2f-4530-b9de-7eef2e6615b4', 'e88422f4-bf19-494a-8d56-421d87783426']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.662,Carry,True,2006/2007
,,,,,"[54.3, 38.2]",,,,,,,,,,,,0.080036,,,,,,,,,,,,,,,,e7b4a8b9-6964-4fcf-aa92-fa893c3f8be1,3631,,"[55.2, 39.8]",68335,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Róbson de Souza,25930.0,Right Wing,192,Real Madrid,220,"['026fbeb7-49fe-49e2-ab0a-8a5bd68a3c1e', '4a574044-ea15-4622-959f-286189186b50']",12,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:12.097,Carry,,2006/2007
,,,,,"[64.4, 36.4]",,,,,,,,,,,,0.040004,,,,,,,,,,,,,,,,67385404-0288-40d2-a6f1-a5a63c4db105,3634,,"[63.5, 37.5]",68335,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén de la Red Gutiérrez,20540.0,Left Center Midfield,192,Real Madrid,220,"['51fb48ae-e159-4bc4-91f5-2e57cda4dcf5', '62b046ea-7fa3-46b8-8909-9d8eb1a834d4']",13,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:47:13.853,Carry,,2006/2007
,,,,,"[114.9, 17.0]",,,,,,,,,,,,3.529576,,,,,,,,,,,,,,,,aaa45ca6-da51-4ff5-b45e-61f5816a11b8,3643,,"[114.4, 16.6]",68335,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,193,Barcelona,217,"['127814d3-fa2f-48ec-85d0-79eb2927284d', '4ed141be-e164-4742-8447-faf6b1f327e1', '5ea35abc-2f86-481d-bf07-2c0b02c4ded1']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:54.791,Carry,True,2006/2007
,,,,,"[117.7, 25.5]",,,,,,,,,,,,2.092749,,,,,,,,,,,,,,,,01a6d7ba-397e-4f20-8de3-a4e8b172a909,3646,,"[114.9, 17.0]",68335,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,193,Barcelona,217,"['127814d3-fa2f-48ec-85d0-79eb2927284d', '219e19c6-9e41-4b66-bb90-178641405c17', '4ed141be-e164-4742-8447-faf6b1f327e1', '973b87cd-629e-4658-abf3-33a858d8d49b']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:58.321,Carry,True,2006/2007
,,,,,"[66.0, 5.3]",,,,,,,,,,,,1.703714,,,,,,,,,,,,,,,,9509c0d2-f11b-4932-bfd8-bec2457e94cb,3655,,"[59.5, 8.9]",68335,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbson de Souza,25930.0,Right Wing,194,Real Madrid,220,"['77007869-69af-4425-899a-783b848acf65', 'd2d429ca-3c7f-46d9-839e-bf7fedebc546']",44,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:48:44.593,Carry,,2006/2007
,,,,,"[89.3, 2.3]",,,,,,,,,,,,2.686012,,,,,,,,,,,,,,,,3a25e408-055d-44c3-8499-d9a9e45cf93c,3658,,"[79.8, 2.9]",68335,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Torres Gómez,6878.0,Left Back,194,Real Madrid,220,"['58efa7e8-ba04-46c3-abad-06d4fadd0a31', 'c7f07a69-feba-4bb8-a604-89de9dc7ac3c', 'dddadb5e-bc91-42a2-b0b3-8c151a04707b']",47,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:48:47.381,Carry,True,2006/2007
,,,,,"[49.9, 65.8]",,,,,,,,,,,,2.589,,,,,,,,,,,,,,,,7ebaa62d-dc48-44e8-a820-6179dacd6684,3663,,"[36.6, 69.8]",68335,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,194,Real Madrid,220,"['69204e72-964c-4622-bfd4-a215c7d264db', '91ed1010-7487-4a87-b7f3-26a520cac17d', 'c21fada4-4af3-4c7e-98e9-0bf863a50fda']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:52.294,Carry,True,2006/2007
,,,,,"[93.4, 13.1]",,,,,,,,,,,,1.232808,,,,,,,,,,,,,,,,5516e58c-f939-40c8-b6d9-089ef8d22ef7,3670,,"[92.3, 17.4]",68335,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Róbson de Souza,25930.0,Right Wing,194,Real Madrid,220,"['e39a1c3b-1ffa-479e-bbcf-3393004c0782', 'fa62811e-d02a-461b-82bb-799c8f8a3666']",59,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:48:59.341,Carry,,2006/2007
,,,,,"[45.8, 76.7]",,,,,,,,,,,,1.05279,,,,,,,,,,,,,,,,6fb377f6-74cf-4497-931e-a32c3f73d243,3674,,"[41.6, 75.3]",68335,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Real Madrid,220,"['53c59037-4193-425b-9e21-633766fa5672', '9f2b9043-1392-4745-8337-91c2e4d98b0a']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:03.973,Carry,,2006/2007
,,,,,,,,,,,,,,,,,0.966164,,,,,,,,,,,,,,,,0360598b-d778-4a8f-97c1-b642eaf7f405,32,,"[54.5, 67.9]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mahamadou Diarra,26021.0,Right Defensive Midfield,2,Barcelona,217,"['65371113-a5cb-46b2-aefd-5f5775dd59c5', '7b1ca605-1fe5-4743-8c9f-26c291a0a84b', 'c0393508-6e29-44b8-b49e-76957b674a20']",31,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:31.753,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.276014,,,,,,,,,,,,,,,,a5f3fc29-88cd-4e4e-af82-fae655e3e5f9,38,,"[62.8, 75.4]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mahamadou Diarra,26021.0,Right Defensive Midfield,2,Barcelona,217,"['3f04ae06-2b45-4779-a080-e54c89f5c3fe', 'c1a6f01e-d133-4feb-8a59-ce6759a85b57', 'd3c8eebe-6107-4dda-9551-b73edbe32d61']",35,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:35.748,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.459639,,,,,,,,,,,,,,,,f6dae5fc-5492-49f0-8d0a-3ca53cee660f,42,,"[43.3, 77.7]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miguel Ángel Salgado Fernández,15601.0,Right Back,2,Barcelona,217,"['694a6579-1758-4b3f-be21-9b1e08fcec40', 'f442259b-77df-408b-88cf-cb606a927c13']",37,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.209,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.756429,,,,,,,,,,,,,,,,7d0dd16d-d1ac-4ae3-b1a0-1c2c423af5f6,47,,"[56.3, 0.8]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,2,Barcelona,217,"['39b3fe61-d3c6-430d-b790-506b02c92de9', 'fa59b1a6-afdb-487a-a1e3-1166d0b17d20']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.038,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.179993,,,,,,,,,,,,,,,,9886a3fa-7c6f-415d-ab53-e05b1b4096e2,53,,"[55.6, 67.5]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl González Blanco,15607.0,Right Wing,2,Barcelona,217,,43,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:43.093,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.122636,,,,,,,,,,,,,,,,4f2a7f03-7a02-45f9-b9ee-05095430c137,63,,"[57.7, 73.9]",68335,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl González Blanco,15607.0,Right Wing,2,Barcelona,217,['881d4e6f-6f3d-4bc6-b75c-28a807448445'],56,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:56.275,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.95208,,,,,,,,,,,,,,,,5a0a6ace-53c0-4be8-bb78-855131e03914,73,,"[43.1, 65.2]",68335,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl González Blanco,15607.0,Right Wing,2,Barcelona,217,['71d66336-f30e-4f87-9340-61537a87276d'],3,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:03.855,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.300115,,,,,,,,,,,,,,,,19cd4836-48b4-477b-9e7e-550c866309c6,91,,"[53.8, 55.7]",68335,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,3,Real Madrid,220,"['4039f547-56b5-4981-a293-3c3cd8af3415', '82fb19c7-dcfb-4803-9ae8-4d6c0df5068b']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.447,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.867442,,,,,,,,,,,,,,,,17ccff4f-cbe7-4dd7-9ecb-4fbc49084ef6,105,,"[30.9, 10.1]",68335,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lilian Thuram,15071.0,Center Back,5,Real Madrid,220,"['57be3ff9-4c82-498e-a184-78fa96ae9044', '5b7b61bd-1543-4e3a-85b7-7812144fecc6']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.349,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,,1.227805,,,,,,,,,,,,,,,,910f7991-ca11-4d43-811a-4fe8dc5332a8,118,,"[76.8, 77.3]",68335,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Salgado Fernández,15601.0,Right Back,6,Barcelona,217,['cee11d68-caaf-47fa-8c31-f6967a66049a'],13,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:13.839,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.709199,,,,,,,,,,,,,,,,b10c4b67-420d-49dc-8640-47fef0262d6f,120,,"[59.6, 60.7]",68335,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahamadou Diarra,26021.0,Right Defensive Midfield,6,Barcelona,217,"['2b99b3bf-b5dc-4906-a1d5-6772e136c465', '35919793-6703-48a8-89af-e60ce6fd5adc']",17,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:17.053,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.24611,,,,,,,,,,,,,,,,c0d32c29-a1b7-4f12-9dfe-5c7c1067fdff,143,,"[83.8, 9.9]",68335,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,8,Barcelona,217,"['81d85443-bdfa-435e-9e27-84d4125e80f8', '8282e518-fe74-4d37-8938-f198ca159989']",56,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:56.436,Pressure,,2006/2007
,,,,,,,,,,,True,,,,,,1.219849,,,,,,,,,,,,,,,,38b71b41-d675-4db0-a8e7-ae75a5f181d5,167,,"[79.4, 37.4]",68335,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Defensive Midfield,10,Real Madrid,220,"['0a5c9e9a-ffb7-4b60-beb7-6b16100e82c4', 'a9a60392-f3e7-46ed-9ae7-4826203037af']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.913,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,2.27222,,,,,,,,,,,,,,,,34790b5e-975c-4e1d-8883-057df2ce7e7e,201,,"[17.2, 65.6]",68335,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Helguera Bujía,15584.0,Right Center Back,12,Barcelona,217,"['51040d08-9373-488c-9e3d-21bdaab5a65c', '863945a6-3839-4315-bcc4-2186be4fc3a6']",18,,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:18.082,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.948517,,,,,,,,,,,,,,,,a20512f3-9573-42db-9906-8ab0b01e6703,245,,"[38.9, 51.8]",68335,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Defensive Midfield,15,Real Madrid,220,['022b5ec2-30e7-4abf-a93a-0381298d4770'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.285,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,1.265061,,,,,,,,,,,,,,,,1181bf0e-a749-4168-8a77-d433fc126350,263,,"[52.3, 48.4]",68335,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Defensive Midfield,15,Real Madrid,220,['7002f25f-c7d6-42d9-bb9c-907ae384e7a1'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.755,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.762826,,,,,,,,,,,,,,,,acf45227-3d91-4b52-90a1-9e71c7789ad7,284,,"[60.5, 63.9]",68335,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Real Madrid,220,"['407a7461-1d2e-4a1d-8ac1-371d91fdb145', 'd80f0060-c767-4a1b-808b-8f7d27e4da0b']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.259,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.568409,,,,,,,,,,,,,,,,aea03b11-4eec-4633-98b5-9eb2451ff8bb,290,,"[79.4, 48.4]",68335,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,15,Real Madrid,220,['07e4859f-e597-4001-ba3a-f3c0270a639d'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.747,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.978821,,,,,,,,,,,,,,,,800eaa20-2dea-441f-84d6-089330656a1d,294,,"[55.2, 65.6]",68335,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oleguer Presas Renom,25873.0,Right Center Back,15,Real Madrid,220,"['b31e5e47-9b12-4cb1-9a82-6b60c55fe62a', 'fc4878af-c8e8-4989-863e-6e9a465ef79c']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:07.485,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.903491,,,,,,,,,,,,,,,,2dab52de-f961-4145-b5a3-a075d960e0bc,296,,"[69.7, 65.0]",68335,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Real Madrid,220,"['1795707d-1b32-4e70-8302-40ffdce61fc0', '4a2e21cb-31d6-45d4-a084-0c4759d9308e', '642817f4-baf8-4037-9662-e2ec556ca4e3']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.482,Pressure,,2006/2007
,,,,,,,,,,,,,,,,,0.482122,,,,,,,,,,,,,,,,a8c0b741-94d0-44ad-bfc4-16e996a47255,300,,"[59.7, 57.4]",68335,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Left Defensive Midfield,15,Real Madrid,220,"['23e9a0a4-9a63-4a86-ae8a-163aafcfb882', '41b90b31-e4a9-445d-a683-6aa85ee20f8e', '488e9104-c55f-44ad-b877-3ee4a5fead7e']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.495,Pressure,,2006/2007
