bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,33872f89-49f2-40d3-91bb-a7b8d660e511,2568,,,"[41.9, 39.4]",68361,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,147,Barcelona,217,"['1dfd4089-0e44-4805-b520-b125cdc280f1', '70508828-5a59-4ba1-a6c8-97145d23af7f', '89cd90cd-40ed-4cc4-960e-ec73a8d52ae8']",21,,,,,,,,,,,,,,,,Real Madrid,220,00:24:21.693,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d1b6685d-ae12-4bf3-8b2e-9bb1e704f14a,2644,,,"[37.6, 41.0]",68361,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mahamadou Diarra,26021.0,Right Center Midfield,151,Barcelona,217,"['87c37bed-a8a2-43e9-89e5-27909669f162', 'c049b31a-9161-4416-abe5-0d25851afd8a']",34,,,,,,,,,,,,,,,,Real Madrid,220,00:25:34.401,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,055627df-2cc0-4863-aea1-95a4d63b3825,2860,,,"[74.1, 30.9]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,167,Real Madrid,220,"['a05a7f92-eb2f-45b2-b81b-c37253183cb2', 'e64b0505-0599-4f7e-9839-8bfaf1171042']",18,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.069,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b210938c-0ac9-4337-9262-15e5b2a3dd2c,2895,,,"[22.3, 58.5]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,167,Real Madrid,220,"['5d58a883-2d2e-421a-905c-3d6ef489215c', 'aaa410c9-ec21-4326-a239-6ffae29a700a']",51,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.216,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5da39cda-1377-42aa-af2b-8c97198378d4,2899,,,"[8.2, 58.3]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,167,Real Madrid,220,"['c4a64afd-5cd7-457f-9fc3-024f88894eb0', 'c802b13d-4e13-488d-9161-c3b40940f3ab']",53,,,,,,,,,,,,,,,,Barcelona,217,00:34:53.589,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f33ed968-1264-46ea-94cb-0111272844e7,2931,,,"[22.8, 9.0]",68361,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,170,Barcelona,217,"['18e4d741-ee43-4ab2-9da3-d8cdc151276b', '53ecdbc1-6ecf-4a93-b754-3374e18ad316', 'bb51f68e-a99f-4293-bf97-d9e0da4157dd']",52,,,,,,,,,,,,,,,,Real Madrid,220,00:35:52.487,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e2e3354c-60bf-4072-a40f-01d7b543e429,2973,,,"[22.2, 36.4]",68361,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gabriel Heinze,26176.0,Left Center Back,172,Barcelona,217,"['16872b38-d5e3-4fd8-b754-b84f9beed3af', '8d140dba-a1ae-46e7-90f7-91540e293145', 'a3ae0bd2-5a22-43e3-aaf9-6a39acf161d2']",25,,,,,,,,,,,,,,,,Real Madrid,220,00:36:25.246,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0ac09950-467a-4281-a264-f7ca76018050,3080,,,"[28.7, 71.5]",68361,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,177,Real Madrid,220,"['1603961d-b60d-48dc-83a4-455d5e5a281d', '244879b0-e387-4e69-b435-da1fadfb65b3', 'ad41a182-f12d-4390-aabb-6f19b866194f']",5,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.588,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5a69df58-b2bf-4ea4-8fa8-1a78269de451,3142,,,"[14.7, 25.3]",68361,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Iván Gabriel Heinze,26176.0,Left Center Back,181,Barcelona,217,"['0d9f288c-74c1-4fbb-aee9-24d43218a2a6', 'a1e21804-694f-459d-aff8-26f37cce072d']",23,,,,,,,,,,,,,,,,Real Madrid,220,00:40:23.651,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,09a773e3-f1ea-4f40-b9e8-3b3503532922,3145,,,"[9.8, 27.2]",68361,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marcelo Vieira da Silva Júnior,5552.0,Left Back,181,Barcelona,217,"['58ca6d6e-7921-41f9-8c31-acf1d245fd69', '86bfb0b2-8cc1-4e06-8895-5302040b8c23', 'a1e21804-694f-459d-aff8-26f37cce072d']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:40:24.442,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,23b38424-8a13-4ba0-b853-31044e76b1ec,3217,,,"[46.1, 41.4]",68361,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Left Center Midfield,189,Barcelona,217,"['23cdf77d-1b08-4eed-ac38-0fed7ed978ad', '4668c6e1-881a-49fd-8038-8c34a4d0b32a', '91a89176-141c-4e95-98c9-e1d994d31465']",58,,,,,,,,,,,,,,,,Real Madrid,220,00:42:58.140,Dribbled Past,,2007/2008
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0d4d86be-5312-41a2-a666-e28c171bb1a6,3309,,,"[70.2, 50.5]",68361,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,195,Real Madrid,220,"['bd5b4ba0-898a-49cc-b90f-1ef6871568c9', 'ed632731-77ee-484e-ad1f-fd63e21d344d']",2,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.702,Dribbled Past,,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1fd75e9e-6d9a-445d-b48d-6a69eed7a3c1,296,,,"[98.9, 74.7]",68361,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Left Wing,23,Real Madrid,220,['07f51420-d823-45ef-a0e0-321c201b1c56'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:06:17.581,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1492c41c-c018-466d-b9c3-b12ccf4bb8ee,306,,,"[67.6, 12.1]",68361,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,23,Real Madrid,220,['906fbfc3-3b67-45ad-b899-72ec2768f785'],26,,,,,,,,,,,,,,,,Real Madrid,220,00:06:26.136,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d2338940-d5e8-4c8e-82dd-bf15425cc3dc,542,,,"[18.4, 14.4]",68361,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,30,Barcelona,217,['c31549e0-53a3-46f6-bc8d-c0762714608c'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:11:05.003,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,dc3297d1-46cb-4b2c-9357-ed9e7c3adcd6,907,,,"[115.4, 77.5]",68361,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,54,Barcelona,217,['d2651018-f046-467e-b657-033c207cd695'],44,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.163,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,aa25d204-7b17-41ff-a46f-3c7af118bd50,920,,,"[111.9, 26.4]",68361,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,54,Barcelona,217,['a3559314-f48a-46f0-8ec1-a4642dafaa57'],52,,,,,,,,,,,,,,,,Barcelona,217,00:23:52.506,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,dafa1597-083b-421d-bd56-6b3365e4214b,1006,,,"[62.5, 65.7]",68361,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,59,Barcelona,217,['90bc97d2-5a02-4c20-b43c-08e0876ed315'],34,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.860,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,0d5038b5-1c81-484f-aaf6-09236e315eac,1025,,,"[59.1, 5.0]",68361,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,59,Barcelona,217,['c4afd333-beb7-49e0-b95d-3530a1e7cffb'],44,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.585,Dribble,True,2007/2008
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,cc1ef657-0b92-4f64-973b-2c603762ec00,1205,,,"[35.4, 29.4]",68361,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,67,Barcelona,217,['e0cdb777-a77e-4716-b1ca-bf8ef2e0b129'],13,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.044,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,bb4e1df1-6181-4947-829f-0e1214bc5560,1393,,,"[53.9, 37.1]",68361,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,76,Barcelona,217,['ae2b689e-950e-4169-8f97-eadc31dc49bb'],58,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.852,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,33672bee-5c0c-4066-aaae-c709dc4f25e0,1397,,,"[68.1, 35.5]",68361,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,76,Barcelona,217,['4ceab614-7b92-44f6-af8f-7395e47b3b00'],0,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.518,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e3e6c46a-9e06-4da4-8243-4d0580d8ffa8,1445,,,"[114.8, 67.8]",68361,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wesley Sneijder,4409.0,Right Wing,80,Real Madrid,220,['b5ccb2be-999d-4da1-99a1-9262e24acde3'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:36:35.542,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,443af608-c03c-44ab-a496-00b6a23903f7,1560,,,"[102.9, 24.9]",68361,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Left Wing,87,Real Madrid,220,['04a434ee-513d-4056-9791-fa10f37e4337'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:39:34.697,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,8592f205-c96c-4c24-b9dd-c1f41856d30b,1588,,,"[52.8, 43.7]",68361,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,89,Real Madrid,220,['e84667f8-6c08-45dd-8432-07332a3e7d47'],25,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.436,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,fb76e6f6-7de1-4bae-834d-28bb60ae809f,1815,,,"[83.3, 55.4]",68361,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,102,Barcelona,217,['05850853-ea8b-42c6-8bb8-502f9c2b4c28'],54,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.648,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,31d3d89b-fb83-47aa-ac00-6f4c1b7ce425,1999,,,"[65.0, 75.5]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,114,Barcelona,217,['ff88f974-be10-471c-9beb-a0c5272d0034'],49,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.826,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,55962ef3-c448-4a9a-b726-348088286883,2002,,,"[77.1, 70.7]",68361,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,114,Barcelona,217,['bdfa79ea-f26f-4231-8979-a483fcd1479a'],52,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.501,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,2440d406-6629-464d-9cbf-e691b504a88e,2038,,,"[109.7, 6.4]",68361,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,117,Real Madrid,220,['ac617d5c-a8d6-4f99-9900-4bc4349f44fa'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:06:38.107,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,bca782e8-8cd2-4e92-b011-e071ba4155b9,2157,,,"[102.6, 25.1]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raúl González Blanco,15607.0,Center Forward,123,Barcelona,217,['3e80d6bd-1136-4bae-8dfd-ccd5b8d83118'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:08:27.213,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,b08fc708-5aaa-4aca-90ed-8fa44f45a3bd,2160,,,"[8.5, 61.1]",68361,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,123,Barcelona,217,['fd166866-6483-4aa2-a835-1414cc9a31ec'],30,,,,,,,,,,,,,,,,Barcelona,217,00:08:30.375,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,ecd8e2a0-4814-41a3-b4dc-9018cf169122,2278,,,"[88.4, 36.0]",68361,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Left Wing,130,Real Madrid,220,['e0fc6460-ffdd-48ec-b9b2-116ac22bf04a'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:13:14.669,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,76c3ae8e-e96a-4515-aa6d-8b182e2af4a7,2350,,,"[72.1, 49.7]",68361,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Right Back,137,Barcelona,217,['a478abd4-698a-4d01-ae42-35d86e1c0b73'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:18:47.675,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,18f11a72-75f6-49a5-9fae-92351ad81857,2424,,,"[72.3, 11.5]",68361,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,139,Barcelona,217,['215dbd10-1ee3-4964-8086-a87ae2eaade9'],19,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.887,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1dfd4089-0e44-4805-b520-b125cdc280f1,2569,,,"[79.1, 41.6]",68361,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,147,Barcelona,217,['33872f89-49f2-40d3-91bb-a7b8d660e511'],21,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.693,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,87c37bed-a8a2-43e9-89e5-27909669f162,2645,,,"[83.4, 40.0]",68361,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,151,Barcelona,217,['d1b6685d-ae12-4bf3-8b2e-9bb1e704f14a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.401,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,914982ca-5438-4bb7-be10-44a103b2fd54,2734,,,"[64.7, 7.4]",68361,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Róbson de Souza,25930.0,Center Attacking Midfield,159,Real Madrid,220,['0134c7ac-915e-44c2-b355-ce5afe746917'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:27:34.744,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,e339f496-8f07-4452-8b94-7ec3fdd91ad1,2780,,,"[112.8, 55.5]",68361,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl González Blanco,15607.0,Center Forward,161,Real Madrid,220,['5467c338-0f18-4c12-966b-fa3dfce80e78'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:28:34.986,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a05a7f92-eb2f-45b2-b81b-c37253183cb2,2861,,,"[46.9, 50.1]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Rubén Gago,26036.0,Left Center Midfield,167,Real Madrid,220,['055627df-2cc0-4863-aea1-95a4d63b3825'],18,,,,,,,,,,,,,,,,Real Madrid,220,00:34:18.069,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,aaa410c9-ec21-4326-a239-6ffae29a700a,2896,,,"[98.7, 22.5]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbson de Souza,25930.0,Center Attacking Midfield,167,Real Madrid,220,['b210938c-0ac9-4337-9262-15e5b2a3dd2c'],51,,,,,,,,,,,,,,,,Real Madrid,220,00:34:51.216,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,c4a64afd-5cd7-457f-9fc3-024f88894eb0,2900,,,"[112.8, 22.7]",68361,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Róbson de Souza,25930.0,Center Attacking Midfield,167,Real Madrid,220,['5da39cda-1377-42aa-af2b-8c97198378d4'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:34:53.589,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,18e4d741-ee43-4ab2-9da3-d8cdc151276b,2932,,,"[98.2, 72.0]",68361,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,170,Barcelona,217,['f33ed968-1264-46ea-94cb-0111272844e7'],52,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.487,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,16872b38-d5e3-4fd8-b754-b84f9beed3af,2974,,,"[98.8, 44.6]",68361,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,172,Barcelona,217,['e2e3354c-60bf-4072-a40f-01d7b543e429'],25,,,,,,,,,,,,,,,,Barcelona,217,00:36:25.246,Dribble,True,2007/2008
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,ad41a182-f12d-4390-aabb-6f19b866194f,3081,,,"[92.3, 9.5]",68361,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,177,Real Madrid,220,"['0ac09950-467a-4281-a264-f7ca76018050', 'a7a16eb0-f169-4d40-90cb-3d3ccef746b0']",5,,,,,,,,,,,,,,,,Real Madrid,220,00:39:05.588,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,0d9f288c-74c1-4fbb-aee9-24d43218a2a6,3143,,,"[106.3, 55.7]",68361,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,181,Barcelona,217,['5a69df58-b2bf-4ea4-8fa8-1a78269de451'],23,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.651,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,58ca6d6e-7921-41f9-8c31-acf1d245fd69,3146,,,"[111.2, 53.8]",68361,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,181,Barcelona,217,['09a773e3-f1ea-4f40-b9e8-3b3503532922'],24,,,,,,,,,,,,,,,,Barcelona,217,00:40:24.442,Dribble,True,2007/2008
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,4668c6e1-881a-49fd-8038-8c34a4d0b32a,3218,,,"[74.9, 39.6]",68361,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,189,Barcelona,217,['23b38424-8a13-4ba0-b853-31044e76b1ec'],58,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.140,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,63cb8208-8d70-406c-ad00-fa1199031a09,3220,,,"[82.1, 45.5]",68361,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,189,Barcelona,217,['90a9b0b8-edf9-4151-83fc-675a35a07a04'],1,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.402,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,0fb599e3-7d73-44ee-94ab-8a714dbc2782,3295,,,"[64.0, 73.4]",68361,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,194,Barcelona,217,['2063dfd6-56b4-4513-a5fc-a3214d7378d0'],39,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.399,Dribble,True,2007/2008
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,ed632731-77ee-484e-ad1f-fd63e21d344d,3310,,,"[50.8, 30.5]",68361,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,195,Real Madrid,220,['0d4d86be-5312-41a2-a666-e28c171bb1a6'],2,,,,,,,,,,,,,,,,Real Madrid,220,00:45:02.702,Dribble,True,2007/2008
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,7ddb8e74-998b-43ac-b98b-61750437e108,384,,,"[19.2, 58.4]",68361,7,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,25,Real Madrid,220,['49fc09ea-aae5-45e7-aa22-bd6b44aef1c0'],35,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.283,Clearance,True,2007/2008
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4d9093b8-bf47-4191-bd57-9dd57d37a3f6,537,,,"[16.3, 44.3]",68361,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,30,Barcelona,217,['c224b75b-2678-411b-bb13-f29dc4607942'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:11:01.239,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,2ec984f1-9df1-47b3-afa3-3080f1486d3c,653,,,"[32.7, 47.5]",68361,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,33,Barcelona,217,,55,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.061,Clearance,True,2007/2008
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,85c181e5-ae1b-482c-ad3f-3c38719569e6,675,,,"[18.4, 45.1]",68361,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Center Midfield,34,Barcelona,217,['90f4468a-f736-40e9-8639-0bd5858b654f'],30,,,,,,,,,,,,,,,,Real Madrid,220,00:14:30.515,Clearance,True,2007/2008
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,45aa346f-267e-4aed-8319-a075ea4bffba,734,,,"[6.8, 47.0]",68361,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,39,Real Madrid,220,"['163d7bdd-ecd1-4c78-98cf-eb95b6113ff6', 'd635c8b9-918f-49e7-9c96-eb20ce8029ab']",16,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.305,Clearance,True,2007/2008
