ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[42.7, 68.5]",,,,,,,,,,,,,1.675683,,,,,,,,,,,,53f18a91-419d-4ca5-be2f-b4204d88fc47,3482,,"[43.8, 73.0]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,157,Barcelona,217,"['0e3cd4a2-dfa7-4b4d-ba14-33c4a51d6f31', 'f3b06e82-7b66-4c95-9c91-5ca72eed3ee3']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.429,Carry,,2020/2021
,,,,"[44.4, 30.3]",,,,,,,,,,,,,2.57438,,,,,,,,,,,,ca054e29-edac-42fb-babb-85a17bc51547,3485,,"[43.1, 39.4]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,157,Barcelona,217,"['5f81477e-fe45-4e25-b0e6-0d55670827ca', '9c1eb381-9808-4c90-9da9-bfad11ceced7']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:08.084,Carry,,2020/2021
,,,,"[58.2, 28.3]",,,,,,,,,,,,,1.063945,,,,,,,,,,,,3c270dc5-7bc3-4cb1-9d45-c63dfcd91a9e,3490,,"[63.2, 34.8]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,157,Barcelona,217,"['5dee18a8-fcbd-4fae-8c13-cd8bf2e53201', '8f8dddf9-d4e2-4086-ad8d-32df3b41e3ba', 'ecc31851-d5eb-4c5a-b8a9-e309d4693e2b']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:12.624,Carry,True,2020/2021
,,,,"[42.8, 8.9]",,,,,,,,,,,,,0.617154,,,,,,,,,,,,b2da1aec-aab8-488a-96a1-d23b94796b93,3494,,"[44.1, 7.4]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,157,Barcelona,217,"['8abacb3b-b493-49c2-8c46-063863e13d75', 'ae55bdcb-082d-422e-942d-d2e8dc99ec26']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.867,Carry,,2020/2021
,,,,"[15.5, 31.2]",,,,,,,,,,,,,1.879616,,,,,,,,,,,,50853fd2-db1d-430f-8303-c9f5ad3ac3b7,3497,,"[13.8, 31.0]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,157,Barcelona,217,"['26d7b355-ce68-4de1-b0a4-e549b29c1556', 'e1ecced0-f603-4361-a5a9-db0df311840a']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:20.268,Carry,,2020/2021
,,,,"[27.1, 59.3]",,,,,,,,,,,,,0.839071,,,,,,,,,,,,a3284aa6-f9a1-43eb-b9f6-c6cb85734472,3500,,"[24.4, 61.1]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,157,Barcelona,217,"['059ed530-3a8e-4a8c-897b-51e2e2fb7d80', '54a43c21-2a33-4360-b825-2090a2bc8026']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.974,Carry,,2020/2021
,,,,"[44.8, 61.3]",,,,,,,,,,,,,1.456369,,,,,,,,,,,,c1d1e18b-8ccd-4d69-a949-b80911cf3441,3503,,"[45.5, 60.5]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing Back,157,Barcelona,217,"['32ab5c58-53cc-4777-8caf-dd03cf29ef5e', '592b131a-5076-43f2-960f-7846ccc440fd', '7b4c1612-a58b-4d88-b272-82706566e319']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.175,Carry,True,2020/2021
,,,,"[43.4, 68.0]",,,,,,,,,,,,,3.127959,,,,,,,,,,,,da2358b0-1a48-47fe-8e11-5c832a6f32bd,3507,,"[43.4, 75.0]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergino Dest,21881.0,Right Center Back,157,Barcelona,217,"['1f0d0725-228d-4d3c-85d2-55660951f042', '56a5095a-ef46-4908-a751-ece11963ab58']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.606,Carry,,2020/2021
,,,,"[28.7, 57.0]",,,,,,,,,,,,,3.099984,,,,,,,,,,,,4e0ed576-d716-45b3-a4e8-50bbead32ea5,3510,,"[29.1, 60.8]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,157,Barcelona,217,"['3e447444-74ac-417f-9faf-9666c124905f', 'c6ebc5d4-fb3f-4ebb-b280-c247a88f7048', 'ce9ab381-408a-4003-a8ba-2cf834f6c6af']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:33.365,Carry,True,2020/2021
,,,,"[15.5, 48.4]",,,,,,,,,,,,,4.237675,,,,,,,,,,,,c59dddcb-67b6-49fd-b864-785b69502779,3514,,"[11.7, 43.4]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,157,Barcelona,217,"['0bc83cb4-05fb-424d-9b2a-4e9edd87793e', '6dc0b0cb-53e7-48df-80d2-b612c6306075']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.787,Carry,,2020/2021
,,,,"[50.3, 64.1]",,,,,,,,,,,,,1.742721,,,,,,,,,,,,65f40127-0172-44ce-81fe-9fab49bddf76,3517,,"[50.0, 63.5]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,157,Barcelona,217,"['65ae19b4-2717-4c54-b5a6-d4da11454754', 'd30b0796-5288-429b-bf28-2ec3d3c7ffef']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.006,Carry,,2020/2021
,,,,"[49.0, 75.0]",,,,,,,,,,,,,0.948776,,,,,,,,,,,,c8f13f7e-803e-4372-a4f0-9c235e4381c0,3520,,"[52.7, 76.2]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing Back,157,Barcelona,217,"['af30eec3-f219-462d-8657-3e954563801d', 'e00995bb-6661-4e7c-8345-1fea1ec24a3e', 'eeaa09ba-37a6-4ace-b3a5-d661d7a1014e']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.613,Carry,True,2020/2021
,,,,"[29.7, 66.2]",,,,,,,,,,,,,2.201496,,,,,,,,,,,,3406f704-8929-46a5-a892-bbb91f470300,3524,,"[27.1, 63.2]",3773457,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronald Federico Araújo da Silva,32480.0,Center Back,157,Barcelona,217,"['82452903-02fd-44f7-9205-157d826915ae', '860edc09-c3ef-4d37-84e9-c1984452b46f']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.216,Carry,,2020/2021
,,,,"[62.4, 42.2]",,,,,,,,,,,,,1.645105,,,,,,,,,,,,e659e0ba-8588-4267-bd0b-504aad75f6a7,3536,,"[55.6, 36.7]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Augusto Jorge Mateo Solari,28658.0,Left Midfield,157,Barcelona,217,"['03ed41a3-149f-41a1-bd75-d63560fbae1d', '2aee6516-cad4-42dc-9d55-522e4f5411ff', 'befe9299-ef1d-4294-b181-d83fe29ddf1e']",1,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:01.810,Carry,True,2020/2021
,,,,"[58.8, 31.7]",,,,,,,,,,,,,1.514637,,,,,,,,,,,,1e78068d-2141-483e-8727-f066a202897e,3540,,"[57.7, 37.9]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,"['0e77950c-b710-459a-a42c-dc044ace1316', '720c7274-f2c8-4b5b-8218-492c09a65911', 'df1fb631-797e-4ab3-a5c5-41659461106d']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.455,Carry,True,2020/2021
,,,,"[62.2, 28.0]",,,,,,,,,,,,,0.258407,,,,,,,,,,,,774903f0-4144-4f42-b0f2-44de435a9fe6,3544,,"[58.8, 31.7]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,157,Barcelona,217,"['0e77950c-b710-459a-a42c-dc044ace1316', '7c29dc54-150d-46be-b4cd-feedcf2a8250', '7d20b821-2784-4eae-bb92-3bece6f52f24']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.970,Carry,True,2020/2021
,,,,"[70.4, 17.8]",,,,,,,,,,,,,2.991922,,,,,,,,,,,,8a15df81-9bc3-4a4c-abff-6faa551f09c9,3547,,"[68.0, 18.1]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,157,Barcelona,217,"['765cfcb8-b5b5-43a4-83ea-4e6e3f772e23', 'a78f9920-90cf-488e-a684-b846bd8bb52b']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.848,Carry,,2020/2021
,,,,"[75.1, 38.5]",,,,,,,,,,,,,1.622944,,,,,,,,,,,,125a6ce3-846a-4f90-87e6-ca56f242942d,3550,,"[72.1, 32.0]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,157,Barcelona,217,"['10b87d3e-b175-4dee-a74f-c40ca4e5eac8', 'fd7f5036-991f-407d-9336-112b3f513291']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.479,Carry,,2020/2021
,,,,"[92.0, 58.3]",,,,,,,,,,,,,4.026525,,,,,,,,,,,,3ecea45b-4e13-4d61-a644-7935c75010dd,3553,,"[85.8, 67.7]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,157,Barcelona,217,"['19be41ab-2dc8-4d89-934d-2f3792e19a43', 'dd687cc8-6392-4a5f-944b-c81e171809cd', 'eb214b4f-54a6-4de9-afa3-8a5bdf637b4b']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:14.552,Carry,True,2020/2021
,,,,"[20.3, 50.1]",,,,,,,,,,,,,0.805378,,,,,,,,,,,,02a3e020-01d1-44a2-818b-bca45677167c,3563,,"[18.5, 53.9]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,157,Barcelona,217,"['ea85b864-90d0-4c78-b411-7b7be0de43d7', 'fdb7d028-3a0e-47a0-bd0d-c8fe45866010']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.820,Carry,,2020/2021
,,,,"[36.3, 33.0]",,,,,,,,,,,,,0.909658,,,,,,,,,,,,5be0c02d-4553-4c06-99b2-0fff1a7d50c2,3566,,"[35.4, 38.3]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,157,Barcelona,217,"['2db1cbf4-ee62-4d7b-a94d-93fc10979410', 'fc19fb0f-3923-43ef-a3ec-dcf44dc4b70c']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.187,Carry,,2020/2021
,,,,"[72.1, 55.3]",,,,,,,,,,,,,0.631526,,,,,,,,,,,,4d7ad4c3-299d-4cb3-8fe0-ca23bc797a47,3575,,"[71.1, 53.3]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,157,Barcelona,217,"['052eee25-0808-4ea5-9d22-7446ec87e400', '18e14e1c-08bc-4ed1-a096-9e61a972335e', '85fac937-dcca-4029-8133-282cccac2b55']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.823,Carry,True,2020/2021
,,,,"[40.8, 33.7]",,,,,,,,,,,,,3.150709,,,,,,,,,,,,4c4493fc-5e81-4659-99b3-d7ede35885c5,3582,,"[41.2, 18.8]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Right Center Midfield,158,Celta Vigo,209,"['a9626692-f708-4c83-a833-a35656e14e4f', 'c18bbfcb-102d-4a9e-8ea2-10c76b7009d9', 'e5e90aa7-0ec0-4919-8e68-da71d65f9e16']",38,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:38.437,Carry,True,2020/2021
,,,,"[65.7, 37.2]",,,,,,,,,,,,,1.975929,,,,,,,,,,,,a8b8753b-d606-4a57-9c87-cb952c5e1e48,3587,,"[61.5, 34.9]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,159,Barcelona,217,"['57a52910-f694-4bf7-b579-777b710a2275', '58be3f54-e0ba-4c1b-967c-b3c3cc451b7a']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.742,Carry,,2020/2021
,,,,"[68.4, 65.2]",,,,,,,,,,,,,1.607461,,,,,,,,,,,,701cdb2d-e617-4aca-a2a8-6b999275cac5,3590,,"[64.2, 60.3]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Center Back,159,Barcelona,217,"['5a4251bd-8b46-4d4f-8f68-5c42f32f74b4', '9ade1bd5-6714-41c4-be65-646ae9b0b696']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.149,Carry,,2020/2021
,,,,"[71.4, 54.0]",,,,,,,,,,,,,1.228715,,,,,,,,,,,,43354f79-74c3-4dbe-9988-964bfea6826d,3593,,"[70.1, 52.1]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,159,Barcelona,217,"['32bde1f4-ddea-4dc7-b777-298b30e88c44', '3b34af4c-0f33-4087-840f-855f313ca149']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.426,Carry,,2020/2021
,,,,"[76.9, 42.1]",,,,,,,,,,,,,1.04978,,,,,,,,,,,,8cdb3945-0c73-42b6-9b9f-27ad1a40e82e,3596,,"[75.4, 42.7]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,"['4f834e8f-9cdd-4c46-9bd4-aac84a028bbd', 'b95dd99f-38da-4b8e-809b-bae86087b798']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.252,Carry,,2020/2021
,,,,"[82.3, 27.3]",,,,,,,,,,,,,0.974681,,,,,,,,,,,,d8be525a-d18f-41d7-9b22-e7b1c8a54d92,3599,,"[77.9, 33.5]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,159,Barcelona,217,"['5424581d-798a-4b6e-880a-0378866348b2', '907e5c01-6073-47bc-b859-d8f1b696b65c', 'ab67c87f-21e7-40fe-87f7-283ae5938d2a']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.076,Carry,True,2020/2021
,,,,"[96.7, 8.2]",,,,,,,,,,,,,1.090577,,,,,,,,,,,,e25035c2-51a0-4f26-b34b-32bfcb16e80d,3603,,"[95.7, 7.4]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,159,Barcelona,217,"['1d00e829-c159-4887-8001-f7c4f113ad28', '410dfedc-34a8-4fce-be3b-a32ea06454f0']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.340,Carry,,2020/2021
,,,,"[111.9, 33.5]",,,,,,,,,,,,,0.847018,,,,,,,,,,,,dc9b072e-f11a-4caa-ad7b-3f5355019760,3606,,"[99.0, 30.0]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,159,Barcelona,217,"['149c365c-0528-4ed0-b663-574fff0364cb', 'c549c7d2-c4e8-4b0b-83cd-a2b850ae83ad', 'f46550b7-bfee-4d09-bdb0-2d629e4dd5d8']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.460,Carry,True,2020/2021
,,,,"[117.8, 28.0]",,,,,,,,,,,,,2.718121,,,,,,,,,,,,c458f170-b227-4e8f-afc1-5a4c5a789147,3609,,"[111.9, 33.5]",3773457,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,159,Barcelona,217,"['69572154-5465-431a-a8c4-56eff412405d', '85fd2c6c-6c10-44d9-bcb1-b5c49d884629', 'c549c7d2-c4e8-4b0b-83cd-a2b850ae83ad', 'f46550b7-bfee-4d09-bdb0-2d629e4dd5d8']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.307,Carry,True,2020/2021
,,,,"[88.8, 57.3]",,,,,,,,,,,,,1.93685,,,,,,,,,,,,d282c142-52ae-42aa-aeef-7430233e9978,3618,,"[86.5, 58.8]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,160,Barcelona,217,"['0e58ef4c-ee57-47dd-9ead-d734b6061414', '7861bcd3-d522-415b-a98f-0a6b57d791c4', 'f6d35a82-69aa-473c-b82b-26afbfc8b656']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:02.750,Carry,True,2020/2021
,,,,"[77.9, 37.6]",,,,,,,,,,,,,0.838807,,,,,,,,,,,,68f2e5d0-50f0-45d9-82dd-e86b7f0a97a0,3623,,"[75.9, 40.4]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,160,Barcelona,217,"['d871a034-2985-48a2-b6b8-62bd59a6fa1c', 'f6443203-0e48-45b7-9df0-d916bb6b74b4']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:05.803,Carry,,2020/2021
,,,,"[85.8, 16.5]",,,,,,,,,,,,,1.425819,,,,,,,,,,,,6d4bfdd3-d6ca-49d4-8e97-90da5c028610,3626,,"[83.3, 18.5]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,160,Barcelona,217,"['d4b042b4-9bf7-46f7-8707-f9b69c80a47d', 'd998fb4b-eda9-4d7e-b636-e075a81491f1']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:07.806,Carry,,2020/2021
,,,,"[86.1, 15.1]",,,,,,,,,,,,,3.330644,,,,,,,,,,,,87d0b9d0-46be-41bd-9ea5-615e83a5bd58,3629,,"[83.8, 22.5]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,160,Barcelona,217,"['9095d72f-f81e-4b38-9d6d-fe185ea0cdef', 'cace4bd7-b0dc-4f6e-b6d0-ab4584b174f2', 'dfb7f935-107c-4af1-b449-901a290e5ea5']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.087,Carry,True,2020/2021
,,,,"[71.4, 18.8]",,,,,,,,,,,,,0.860473,,,,,,,,,,,,91497115-831d-4f92-9213-be75de9aa539,3633,,"[71.8, 18.5]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,160,Barcelona,217,"['b4750221-d12d-4032-8dbf-cee614ec3c7f', 'd901d2cd-ad26-4285-9b05-218d7d58d8c4']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.554,Carry,,2020/2021
,,,,"[77.6, 21.1]",,,,,,,,,,,,,2.033814,,,,,,,,,,,,dcba4b89-f63d-4abe-bffd-ff22a43dd5ea,3636,,"[77.6, 17.4]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,160,Barcelona,217,"['5159ec98-a09d-4a95-8477-3efc559a2e73', '698b78dd-00ce-4116-966a-935af8669bc2', 'a28641d2-daa3-4f1a-869c-c626a4abc60a']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.241,Carry,True,2020/2021
,,,,"[78.6, 25.6]",,,,,,,,,,,,,0.392326,,,,,,,,,,,,905549e6-7f9a-4a45-ad37-bc4fd444d6c4,3640,,"[77.6, 21.1]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,160,Barcelona,217,"['2ef788dd-6ace-4fa3-89c6-be3373fbe771', '698b78dd-00ce-4116-966a-935af8669bc2', '88e63187-93fa-48c0-bb8d-04005311688b', 'a28641d2-daa3-4f1a-869c-c626a4abc60a', 'fc514ba6-6ab5-4d3a-8a63-fbc90d78ee1a']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.275,Carry,True,2020/2021
,,,,"[72.7, 55.9]",,,,,,,,,,,,,1.09228,,,,,,,,,,,,9c7a2155-ec13-42cd-936d-f43d228fe6d0,3648,,"[69.1, 51.6]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Center Back,161,Barcelona,217,"['2de064b0-9dc1-4de0-8a7f-67f1cf86a8f8', 'e5fd8c56-a967-4612-8fb3-47049afdbb94']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.874,Carry,,2020/2021
,,,,"[107.6, 74.7]",,,,,,,,,,,,,2.281765,,,,,,,,,,,,1e8b89cf-7c3c-485c-923e-8fe72b0f1285,3651,,"[88.4, 74.7]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergino Dest,21881.0,Right Center Back,161,Barcelona,217,"['0340baa2-9369-4c19-87f5-e54b8eaa94c0', '2b5b11ae-bf1b-46ef-b0fa-177f1984b6b1', 'a2736751-a16d-47c3-82b2-3438792339bb']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.575,Carry,True,2020/2021
,,,,"[116.1, 59.0]",,,,,,,,,,,,,2.087048,,,,,,,,,,,,0d4d0805-3234-4e54-ac5d-bd927fab75e8,3655,,"[107.6, 74.7]",3773457,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergino Dest,21881.0,Right Center Back,161,Barcelona,217,"['0340baa2-9369-4c19-87f5-e54b8eaa94c0', '0491944e-b0c7-4659-9a6f-5df7dc3417ee', '0f1c6f4f-6612-4253-ab69-65be9d25698a', '2b5b11ae-bf1b-46ef-b0fa-177f1984b6b1', 'cc01c870-68d4-4a2e-bd28-24561905f2cc']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.856,Carry,True,2020/2021
,,,,"[22.8, 51.4]",,,,,,,,,,,,,0.778011,,,,,,,,,,,,8f7471cb-0223-4945-8318-d89e5a22d52f,3667,,"[22.4, 52.1]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Brais Méndez Portela,6799.0,Right Midfield,162,Barcelona,217,"['0c6e22ec-b6f8-44a2-af1a-7b140b69a4f8', 'e9b7f890-278e-469c-881f-6007fdc4f880']",6,,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:06.247,Carry,,2020/2021
,,,,"[9.3, 39.9]",,,,,,,,,,,,,0.829855,,,,,,,,,,,,e259aa98-6638-4d54-9fae-be9c9ff503df,3672,,"[9.3, 40.2]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,162,Barcelona,217,"['5572d3e8-0147-4007-88ae-23efd71c86cd', '87f625bf-13de-4184-949f-705085b7f600']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.052,Carry,,2020/2021
,,,,"[25.7, 20.8]",,,,,,,,,,,,,1.347569,,,,,,,,,,,,1697337b-be94-42db-88cb-b5f28bef7d01,3675,,"[20.8, 22.8]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergino Dest,21881.0,Right Center Back,162,Barcelona,217,"['b2398bbc-5e92-40a0-a43d-d3d4c7e9d009', 'b5598bf1-8630-496f-bb9e-f5cb3b4b0ef5']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.888,Carry,,2020/2021
,,,,"[42.7, 8.6]",,,,,,,,,,,,,2.137577,,,,,,,,,,,,2fb9c934-e7a3-44c1-a8fb-1a20f0bd0d8d,3678,,"[39.9, 8.6]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Wing Back,162,Barcelona,217,"['6fbc9bed-cb15-41c8-a30e-d24087eb022d', 'b36438bb-9846-4328-8182-f24162e1ee01']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.866,Carry,,2020/2021
,,,,"[36.2, 18.8]",,,,,,,,,,,,,0.665929,,,,,,,,,,,,359fbfc7-f609-427b-ae22-528345fc30e9,3685,,"[34.9, 18.5]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Clément Lenglet,6826.0,Left Center Back,162,Barcelona,217,"['a9d22abd-3c40-46f4-a771-50fc4f9f0aa2', 'd32203ff-d124-4693-91d3-b4cf2adda130']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.082,Carry,,2020/2021
,,,,"[64.2, 60.5]",,,,,,,,,,,,,4.410841,,,,,,,,,,,,d6341698-25f5-48a1-bd25-523db540d22c,3688,,"[41.8, 49.1]",3773457,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,"['04a01b9b-74f8-498b-b393-67d48aea79ad', '52f53271-d7bf-4475-8827-0b7e9a2d8e3f']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.551,Carry,,2020/2021
