bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b12302be-1b7a-4851-88cd-5aee89fdf727,1350,,,"[62.0, 9.0]",16317,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Cucurella Saseta,17620.0,Left Midfield,59,Barcelona,217,['838a9f91-5b3e-4dc4-9e98-802db37d0ca4'],6,,,,,,,,,,,,,,,,,Eibar,322,00:29:06.246,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0739fd94-2677-4906-a5e6-cad7e92398c7,1541,,,"[34.0, 75.0]",16317,34,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,64,Eibar,322,['9a4265ba-98a3-4628-a217-a6bbb3319322'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.843,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,df8e5593-30af-42f2-8228-054ebd64833a,1770,,,"[20.0, 22.0]",16317,41,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Valdés Díaz,6705.0,Left Back,78,Barcelona,217,['807dd266-1074-4212-b834-6f5743a5c1ab'],5,,,,,,,,,,,,,,,,,Eibar,322,00:41:05.793,Block,,2018/2019
,,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,c0616f47-01b2-4d6d-8290-9edb3f9ad445,1816,,,"[78.0, 58.0]",16317,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,82,Barcelona,217,['e1e20a32-30e8-41dd-b50f-b534b465846d'],33,,,,,,,,,,,,,,,,,Eibar,322,00:42:33.520,Block,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,f80b3695-463e-4dce-aa57-4d2fec425359,1882,,,"[56.0, 77.0]",16317,43,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,84,Eibar,322,['675260cd-2de0-4b94-af38-5f3e43d50032'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.457,Block,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,e7ecc7df-f906-4e5e-bf1c-a978831b68da,2020,,,"[83.0, 58.0]",16317,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,90,Eibar,322,['307c705a-4737-42ff-b306-80ab2e6f6730'],14,,,,,,,,,,,,,,,,,Eibar,322,00:01:14.432,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b0b62a6-8754-4557-8699-aecf7214aea7,2067,,,"[73.0, 22.0]",16317,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,93,Barcelona,217,['0b4a06ec-f77a-4ba8-aff0-70e594e7b527'],56,,,,,,,,,,,,,,,,,Eibar,322,00:02:56.530,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6af5072c-5a19-4371-8942-7bfb2838c9e4,2277,,,"[13.0, 33.0]",16317,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,96,Eibar,322,['8fab0cfb-a8a0-40fd-a925-faa4c24a09d1'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.071,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11a18b97-f868-4306-9b0d-40292235fb40,2384,,,"[77.0, 47.0]",16317,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gonzalo Escalante,6712.0,Right Defensive Midfield,105,Barcelona,217,['b039f541-7a0c-4177-8a82-209657bd7068'],17,,,,,,,,,,,,,,,,,Eibar,322,00:08:17.256,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66db6bed-05ed-417b-b16c-0ad15f1bac3c,2400,,,"[58.0, 40.0]",16317,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['b64dab7f-ab22-46b8-a236-8d6e820691e7'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.539,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c16b759a-1316-40f9-8e7e-a0a86fb70768,2448,,,"[26.0, 12.0]",16317,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,110,Eibar,322,['3c379fa3-9fbf-4054-a1ca-dadc71ed631f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.208,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d504c916-297a-4f94-b65b-b9ed01d45761,2553,,,"[44.0, 74.0]",16317,58,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Wagué,5674.0,Right Back,115,Eibar,322,['970cde51-fa13-4dde-86be-3466fed1fca4'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.038,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,357493a6-e332-42bd-abbd-c5fe5f41795b,2583,,,"[35.0, 10.0]",16317,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,116,Eibar,322,['5aea9fc1-9f1b-45b3-92cd-8e183bb77673'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.982,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,11e40d5b-fd43-4277-9d85-8cd772713f96,2724,,,"[33.0, 27.0]",16317,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Eibar,322,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.248,Block,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,c3737648-47ee-4c0b-b1bf-04c3239cdb82,2794,,,"[85.0, 6.0]",16317,65,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,125,Barcelona,217,['820946db-968d-4ba9-81e8-70abd45cb6a6'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.102,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23628ffc-adb8-4e08-a96f-db73ee5ff44c,3116,,,"[20.0, 5.0]",16317,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Midfield,141,Barcelona,217,['ed33a4dd-d556-4658-bc60-16d931accc38'],8,,,,,,,,,,,,,,,,,Eibar,322,00:28:08.376,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19f7aa02-3297-473c-9f35-4cbb93cb1992,3152,,,"[39.0, 35.0]",16317,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Jordán Moreno,6701.0,Left Defensive Midfield,143,Barcelona,217,['f30ee274-77fb-4255-a7ed-7e6779ffa983'],31,,,,,,,,,,,,,,,,,Eibar,322,00:28:31.655,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b8314d1-2efc-4b1b-b1db-041fc97a1a47,3153,,,"[39.0, 35.0]",16317,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,143,Barcelona,217,,32,,,,,,,,,,,,,,,,,Eibar,322,00:28:32.040,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffaa4efb-d9f7-4e14-b822-dd86efd0aeef,3378,,,"[14.0, 35.0]",16317,79,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Wagué,5674.0,Right Back,157,Eibar,322,['7e9f1f4d-9c8e-449f-8de4-ae5fe9566b6d'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.021,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff717180-d016-4c89-8cea-7aa6d16516dd,3389,,,"[95.0, 64.0]",16317,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,159,Barcelona,217,['1b0f18f3-84e5-4651-ad32-ad774dbea058'],36,,,,,,,,,,,,,,,,,Eibar,322,00:35:36.252,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,273b4570-6b9c-4e8c-938f-46f3cb96d44d,3479,,,"[47.0, 35.0]",16317,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joan Jordán Moreno,6701.0,Left Defensive Midfield,162,Barcelona,217,['b0fb5846-d676-4753-b104-e2dd68a2763d'],12,,,,,,,,,,,,,,,,,Eibar,322,00:38:12.675,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17986f80-437e-42d7-b052-1c648b248b48,3622,,,"[60.0, 7.0]",16317,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Pérez Sayol,25006.0,Left Wing,171,Eibar,322,['3fc4bc44-fac0-4378-ba98-4431ee50030d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:41:45.427,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d76dfa6-1792-4a64-9425-c15c90e2db7f,3651,,,"[33.0, 12.0]",16317,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Left Defensive Midfield,173,Barcelona,217,['01745e3e-35a4-4129-a092-7e5994f440bc'],8,,,,,,,,,,,,,,,,,Eibar,322,00:42:08.849,Block,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4529ecb9-c40a-47ae-b1fc-a69affb4c2d9,3733,,,"[25.0, 40.0]",16317,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,176,Eibar,322,['4a2a046d-8f1b-4b5f-93c4-8e79b3840ddc'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.236,Block,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,72b12e21-a4cd-4a03-8cc3-f79a453656ab,221,,,"[41.0, 39.0]",16317,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,11,Barcelona,217,"['34d69ee4-e56c-4f33-ab59-a2c366c66a28', '5aaa4d34-515a-4c19-8189-8b4a295a9e0e', '6db64271-23d5-4a28-aa6c-a716ade8b919']",35,,,,,,,,,,,,,,,,,Eibar,322,00:03:35.313,Dribbled Past,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,029cc742-dfde-4a9f-80b4-96f9c47976ad,229,,,"[15.0, 48.0]",16317,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,11,Barcelona,217,"['520dbf49-b8d4-4989-b97c-c5573961117a', '5a5a191c-14b3-45b9-abb6-2b3db9ae0053']",39,,,,,,,,,,,,,,,,,Eibar,322,00:03:39.887,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,329d70d9-30a6-4a81-aebc-efe840263451,760,,,"[19.0, 43.0]",16317,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Escalante,6712.0,Right Defensive Midfield,37,Barcelona,217,"['55946156-d49e-482b-a0b9-27b3e7542d3c', '56550260-9f8e-4146-90e8-26dfe936b2c8', 'e5bcccab-640f-497c-971b-a5442b7c8110']",32,,,,,,,,,,,,,,,,,Eibar,322,00:15:32.604,Dribbled Past,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,963ac99a-5f8f-4ad0-9917-e2c679fc4c32,1325,,,"[80.0, 43.0]",16317,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,58,Barcelona,217,"['55a86bc4-0b59-450f-aca5-e7ef168491b1', 'c4d0d04e-5968-405d-9f6f-f02a580dc707']",38,,,,,,,,,,,,,,,,,Eibar,322,00:28:38.170,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cc3d7e6c-8a05-4fd5-a183-b3fc395a63ee,1494,,,"[109.0, 70.0]",16317,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,63,Barcelona,217,"['267dd423-4915-424a-b3ce-002d9a7e0d95', '4257a0c0-46e3-4baa-99cc-090e0782813e', 'f144477e-7257-410a-9646-d4d7faf05b2c']",41,,,,,,,,,,,,,,,,,Eibar,322,00:31:41.041,Dribbled Past,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,64769ecb-102a-4333-8f44-6ff6f5fd6170,2187,,,"[33.0, 25.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,"['6c38c846-8758-4fdd-b76d-ce8f240d698f', '7981295b-7311-4973-8117-f4066bdd8964', 'bd79345e-81cd-4b2f-8aa2-82bf93f7da61']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.125,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e52fb52-3a26-4b6d-be42-f41b725edb1a,2526,,,"[38.0, 71.0]",16317,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Left Defensive Midfield,114,Barcelona,217,"['5fc104bb-8b7b-47e4-8f5c-c56b6ed4f5d7', '6bef3371-b765-4e96-b291-98a95a8d4ad2']",48,,,,,,,,,,,,,,,,,Eibar,322,00:12:48.421,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70f0e9ec-52ab-4d9d-ad87-72d152189069,2628,,,"[47.0, 19.0]",16317,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Jordán Moreno,6701.0,Left Defensive Midfield,117,Barcelona,217,"['42411300-a6d3-43eb-b408-8dff0ca0b887', 'e0156511-26e4-4f40-8377-6a9b62b816b4']",57,,,,,,,,,,,,,,,,,Eibar,322,00:14:57.821,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdb31524-8fa8-482e-9ce5-815079b02ee0,2663,,,"[58.0, 4.0]",16317,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Cucurella Saseta,17620.0,Left Midfield,117,Barcelona,217,"['85396769-774b-4901-8ebe-ac6db90ce8cf', '9b9a183a-a409-4517-981c-d5819000d659']",25,,,,,,,,,,,,,,,,,Eibar,322,00:15:25.459,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70c83b2a-132a-4f15-9903-c1c792ed900c,2859,,,"[47.0, 33.0]",16317,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,130,Eibar,322,"['48cd8abc-2e52-40a7-8312-6d20fcee121b', '74078a48-0273-4be8-a2a4-c18f764e25c3', 'bab03a85-b0b0-4ee8-9459-482d9e5ce6d3']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.655,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42c4809e-b2ff-4775-9940-d9aa72a86e1d,3061,,,"[48.0, 75.0]",16317,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Ezequiel De Blasis,8555.0,Right Back,140,Barcelona,217,"['424907da-9228-40d5-8ce5-b90b578aec08', 'ae2adbe7-fd19-469f-b614-04db627287f4', 'bb855891-cf2e-4b2f-b748-8ebce9a1de95']",19,,,,,,,,,,,,,,,,,Eibar,322,00:27:19.161,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6aab53c3-bd9d-4d31-9430-4013ca27e8bb,3769,,,"[38.0, 70.0]",16317,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enrique García Martínez,6711.0,Right Center Forward,179,Barcelona,217,"['cdb6d289-388a-4c4a-b320-cdac58855bd0', 'eaabf98e-38f9-44d9-bf64-2253713c32b9', 'fe4825d2-ea95-484d-a523-d62c4442c94d']",9,,,,,,,,,,,,,,,,,Eibar,322,00:45:09.070,Dribbled Past,,2018/2019
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,50ad30c7-4053-4600-8c2f-9a3c38686d5a,3806,,,"[88.0, 56.0]",16317,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Cardona Rovira,13108.0,Left Center Forward,182,Barcelona,217,"['2e906a2e-b677-467f-991a-fa653ce45bd1', '7e215033-cb2a-4947-94d5-ce003cd57fb1']",40,,,,,,,,,,,,,,,,,Eibar,322,00:46:40.114,Dribbled Past,,2018/2019
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9e206ae6-a41b-4c75-905a-30196a0d5f69,3858,,,"[24.0, 48.0]",16317,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,183,Eibar,322,"['533e470c-6e4e-462f-b7c7-f848a7073c3a', 'c8004e4e-2c98-491a-aeac-8517af1b2dcc', 'd4bf55e4-4a0f-4fe5-a9ae-64ff2089ff90']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.628,Dribbled Past,,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,5aaa4d34-515a-4c19-8189-8b4a295a9e0e,222,,,"[80.0, 42.0]",16317,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing,11,Barcelona,217,['72b12e21-a4cd-4a03-8cc3-f79a453656ab'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.313,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,5a5a191c-14b3-45b9-abb6-2b3db9ae0053,230,,,"[106.0, 33.0]",16317,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,"['029cc742-dfde-4a9f-80b4-96f9c47976ad', 'd3d5f343-b2f3-4217-ba87-fbaf4fee7f0f']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.887,Dribble,True,2018/2019
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,b56dae8d-5b6a-41ff-ba6e-16afaa9ad005,590,,,"[98.0, 74.0]",16317,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Right Center Forward,29,Eibar,322,['4985b061-e280-424c-9de9-77bc8abdc3f9'],21,,,,,,,,,,,,,,,,,Eibar,322,00:12:21.245,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,e5bcccab-640f-497c-971b-a5442b7c8110,761,,,"[102.0, 38.0]",16317,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,37,Barcelona,217,['329d70d9-30a6-4a81-aebc-efe840263451'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:15:32.604,Dribble,True,2018/2019
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,351e994e-e2fd-4d28-9971-3bacaf336901,1279,,,"[111.0, 73.0]",16317,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,56,Eibar,322,['7051e3d0-3e0b-4d08-b2d7-8652a4be1848'],47,,,,,,,,,,,,,,,,,Eibar,322,00:27:47.248,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,c4d0d04e-5968-405d-9f6f-f02a580dc707,1326,,,"[41.0, 38.0]",16317,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,['963ac99a-5f8f-4ad0-9917-e2c679fc4c32'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:28:38.170,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,f144477e-7257-410a-9646-d4d7faf05b2c,1495,,,"[12.0, 11.0]",16317,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,63,Barcelona,217,"['27af96ac-3d2f-49ae-a8fd-909cbdd33a54', 'cc3d7e6c-8a05-4fd5-a183-b3fc395a63ee']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.041,Dribble,True,2018/2019
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,f510c7f8-210f-4a41-ac86-cd708168a6ee,1862,,,"[103.0, 69.0]",16317,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Ezequiel De Blasis,8555.0,Right Back,82,Barcelona,217,['06976607-6335-4b50-9e70-42431466db4c'],3,,,,,,,,,,,,,,,,,Eibar,322,00:43:03.098,Dribble,True,2018/2019
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,7b52dacb-b12e-45c2-8479-9e7b841c618d,1891,,,"[62.0, 4.0]",16317,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ángel Valdés Díaz,6705.0,Left Back,85,Eibar,322,['4f203b55-e3b8-40ae-9159-6551711446c2'],52,,,,,,,,,,,,,,,,,Eibar,322,00:43:52.941,Dribble,True,2018/2019
,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,374577c3-ea1e-4b24-8d95-b5a3844f5618,2025,,,"[115.0, 52.0]",16317,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,90,Eibar,322,['cf2dfee3-1d21-401e-b929-2f5079f98bde'],20,,,,,,,,,,,,,,,,,Eibar,322,00:01:20.200,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,6c38c846-8758-4fdd-b76d-ce8f240d698f,2188,,,"[88.0, 56.0]",16317,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,95,Barcelona,217,['64769ecb-102a-4333-8f44-6ff6f5fd6170'],13,,,,,,,,,,,,,,,,,Eibar,322,00:05:13.125,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,5fc104bb-8b7b-47e4-8f5c-c56b6ed4f5d7,2527,,,"[83.0, 10.0]",16317,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Malcom Filipe Silva de Oliveira,3109.0,Left Wing,114,Barcelona,217,['9e52fb52-3a26-4b6d-be42-f41b725edb1a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.421,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,42411300-a6d3-43eb-b408-8dff0ca0b887,2629,,,"[74.0, 62.0]",16317,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['70f0e9ec-52ab-4d9d-ad87-72d152189069'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:14:57.821,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,85396769-774b-4901-8ebe-ac6db90ce8cf,2664,,,"[63.0, 77.0]",16317,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Wagué,5674.0,Right Back,117,Barcelona,217,['fdb31524-8fa8-482e-9ce5-815079b02ee0'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.459,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,48cd8abc-2e52-40a7-8312-6d20fcee121b,2860,,,"[74.0, 48.0]",16317,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique García Martínez,6711.0,Right Center Forward,130,Eibar,322,['70c83b2a-132a-4f15-9903-c1c792ed900c'],44,,,,,,,,,,,,,,,,,Eibar,322,00:21:44.655,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,bb855891-cf2e-4b2f-b748-8ebce9a1de95,3062,,,"[73.0, 6.0]",16317,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Pérez Sayol,25006.0,Left Wing,140,Barcelona,217,['42c4809e-b2ff-4775-9940-d9aa72a86e1d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.161,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,cdb6d289-388a-4c4a-b320-cdac58855bd0,3770,,,"[83.0, 11.0]",16317,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,179,Barcelona,217,['6aab53c3-bd9d-4d31-9430-4013ca27e8bb'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.070,Dribble,True,2018/2019
,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,2e906a2e-b677-467f-991a-fa653ce45bd1,3807,,,"[33.0, 25.0]",16317,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,182,Barcelona,217,"['439a6bd1-0a92-42cf-a710-01250ee9ca57', '50ad30c7-4053-4600-8c2f-9a3c38686d5a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:46:40.114,Dribble,True,2018/2019
