ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,088924e5-37b6-42ce-bee6-e61fe3bc3a8c,1966,,"[106.5, 22.3]",3773571,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Attacking Midfield,91,Barcelona,217,"['181b2ac3-4f5c-4b16-8c4d-0f8c29b8bd8d', 'a1c8dfe7-af5a-436a-a524-49e02f5c89da']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.764,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f490baf0-7f53-4b36-804c-65edabe3fada,1992,,"[21.9, 21.6]",3773571,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Óscar Plano Pedreño,11296.0,Left Midfield,92,Real Valladolid,901,,43,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:43:43.813,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7d7fb22e-38bb-4f4d-b4ae-4d9d1e4806d3,2002,,"[12.3, 42.3]",3773571,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marc-André ter Stegen,20055.0,Goalkeeper,93,Barcelona,217,['306b1fb6-ab54-4074-999f-54d6f5614c55'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:55.139,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cbcf66df-ea75-419c-94ce-82d466686ff1,2048,,"[37.3, 59.4]",3773571,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hervías Ruiz,12073.0,Right Back,109,Real Valladolid,901,['cb39a634-a749-4b83-88d8-04ed662307a4'],43,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:43.867,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,70098ecc-e848-4cf1-b030-ac04f5b1ec0d,2062,,"[9.7, 70.5]",3773571,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hervías Ruiz,12073.0,Right Back,109,Real Valladolid,901,['9bb0ff5a-8f26-4338-94ac-792f04fba894'],53,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:45:53.894,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1aaeeae6-5c21-4d1b-b461-139226e59a7a,2122,,"[11.7, 53.3]",3773571,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Alfonso Herrero Javaloyas,11301.0,Right Center Midfield,112,Barcelona,217,['384264eb-272a-40c3-a65d-edb18b270944'],3,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:01:03.761,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c6bf3235-3453-4820-8791-1cc5bf00f9e6,2176,,"[80.2, 3.2]",3773571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Attacking Midfield,120,Barcelona,217,['e15eb23a-c187-4ed3-b536-59a310ab207c'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.039,Ball Recovery,True,2020/2021
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,cfbb932e-1601-4d2a-970e-a7b6f1d1ac92,2185,,"[2.5, 67.5]",3773571,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hervías Ruiz,12073.0,Right Back,120,Barcelona,217,,20,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:20.454,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4c94057f-44a3-4733-92c8-faa088655cae,2309,,"[44.4, 71.7]",3773571,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín Fernández Moreno,22020.0,Right Center Back,127,Real Valladolid,901,,37,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:05:37.586,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dba2a73c-b5d8-4943-9f56-e239f699ca86,2348,,"[64.6, 28.7]",3773571,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,132,Real Valladolid,901,['e01a6c36-a851-4d81-82fd-cfd271dc72a2'],50,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:07:50.934,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e06322d1-7c58-41b0-a047-bfc40671ea43,2392,,"[95.6, 27.3]",3773571,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,João Pedro Neves Filipe,23627.0,Right Midfield,135,Real Valladolid,901,,6,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:09:06.559,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c6b1f0e8-31c7-458c-b4cd-c088671808dd,2450,,"[21.5, 58.3]",3773571,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shon Zalman Weissman,29310.0,Right Center Forward,139,Real Valladolid,901,['9038acd0-0286-4a96-a302-881844e69e01'],31,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:10:31.468,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e423ca19-a01d-4a2a-a256-dd56679ccbb8,2508,,"[68.2, 34.3]",3773571,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro González López,30486.0,Left Attacking Midfield,142,Barcelona,217,,48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.301,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,49ee1338-6e85-492a-8111-2880c2402837,2514,,"[86.5, 40.5]",3773571,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,142,Barcelona,217,,51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:51.561,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a4fa2c18-032d-4c2b-8fba-e2ba7abbb65a,2537,,"[46.1, 34.2]",3773571,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Sánchez de Felipe,21225.0,Left Center Back,144,Real Valladolid,901,['1f381197-5dd5-41f8-ac95-d4c41c9a5647'],10,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:14:10.911,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9b917f50-6207-46c0-a021-08bc78b4e491,2626,,"[10.0, 10.2]",3773571,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,146,Real Valladolid,901,,34,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:15:34.502,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5d6479f0-9d89-4182-8aa8-46fd695bfefb,2797,,"[83.8, 56.6]",3773571,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,153,Barcelona,217,,3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.501,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5fb7da98-4021-498e-9144-429ae18f5ee6,2866,,"[85.6, 59.3]",3773571,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Pérez Muñoz,40881.0,Left Midfield,154,Real Valladolid,901,,6,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:22:06.217,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3660bf51-5494-4e13-99df-3cf88aab76a6,2901,,"[44.7, 61.0]",3773571,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,156,Barcelona,217,['e749f7d6-fd03-499c-8126-e00de5326927'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.599,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0348c59e-709f-4139-8c7b-eaa8ad9e1681,2960,,"[3.6, 6.4]",3773571,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ignacio Martínez García,11298.0,Left Back,157,Real Valladolid,901,['aeefcd7b-889b-4ee5-8cd8-89dbea3bdccb'],43,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:24:43.188,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c20c9f43-2022-4b2d-9a6d-681ef61dbd78,3002,,"[99.4, 27.0]",3773571,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enrique Pérez Muñoz,40881.0,Left Midfield,158,Real Valladolid,901,,12,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:26:12.178,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ea5fd575-59db-4e18-b07a-fa5188da411f,3053,,"[72.6, 63.6]",3773571,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,160,Barcelona,217,,20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.020,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,06e6785e-2227-4c79-ba24-3bedb2d8ad7b,3062,,"[94.1, 27.8]",3773571,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Attacking Midfield,160,Barcelona,217,['b05884a6-1d71-4103-88d1-26370afe0e08'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.126,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,da04136f-5b56-4fb1-8e0c-b520bba2b9ed,3220,,"[44.1, 65.2]",3773571,75,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Fernández Moreno,22020.0,Right Center Back,179,Real Valladolid,901,['78a8c729-e99f-4a51-be97-d966375d0da7'],24,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:30:24.292,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5fffa751-3ac1-467e-b6a8-47c4644aea1f,3364,,"[9.7, 24.5]",3773571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Masip López,11302.0,Goalkeeper,185,Real Valladolid,901,['41921d55-7a9f-4174-8d9c-49033467b55e'],3,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:03.479,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d039635b-a949-4efe-81c0-96dc4fcd6d2a,3377,,"[4.3, 51.4]",3773571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,185,Real Valladolid,901,,16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.885,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d8a6bc69-e4e0-4c7c-948f-3d8be19e4ce8,3381,,"[73.1, 35.8]",3773571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Pérez Muñoz,40881.0,Left Midfield,185,Real Valladolid,901,['8eb5f2f5-a997-4060-b129-8f98b507e14e'],26,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:26.771,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,beef9b51-b09c-46a8-80df-8369cd9907ea,3438,,"[5.3, 37.2]",3773571,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,186,Real Valladolid,901,['5e04175e-587e-400b-a82f-b3e52155dbda'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.400,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,caeaa295-8f31-4103-9d78-e8d34f0333f8,3476,,"[12.2, 42.6]",3773571,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,187,Barcelona,217,,31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:31.180,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2d2f7a73-b469-470f-880a-c8d01ae79a55,3579,,"[82.9, 17.5]",3773571,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Pérez Muñoz,40881.0,Left Midfield,192,Real Valladolid,901,['f597c727-1260-410e-9839-b0f30458f84a'],41,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:39:41.692,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,015fc7ba-6442-4a86-8d44-f7047462b2ab,3662,,"[116.1, 24.0]",3773571,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,196,Real Valladolid,901,['b6129604-a778-40db-9408-6bfc6a03cb84'],59,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:40:59.599,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8a4f48b8-395f-432b-a633-fddb0b9cb1ad,3668,,"[92.2, 69.5]",3773571,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,197,Real Valladolid,901,,38,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:38.295,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0ee9b90d-f2c4-40e1-99e5-65e99bd01935,3701,,"[96.3, 73.1]",3773571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Antonio Villa Suárez,11291.0,Left Center Forward,198,Real Valladolid,901,,16,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:16.380,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d1c6d4bd-d740-467a-a0af-93a8928a7f32,3705,,"[104.2, 40.4]",3773571,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,198,Real Valladolid,901,,19,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:42:19.439,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2ffdf04a-4716-4a62-9318-8fc31047fa08,3744,,"[27.9, 64.8]",3773571,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Wing Back,207,Barcelona,217,['72c7cab3-adcb-4fe8-a4af-14489b961231'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.874,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3fca98b6-5be8-4f90-bbf7-67631ec19552,3863,,"[32.6, 62.2]",3773571,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Hervías Ruiz,12073.0,Right Back,213,Barcelona,217,,9,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:09.011,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2aa6d0ab-7c2b-43b8-b024-db63df7f39e6,3879,,"[2.1, 46.1]",3773571,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Masip López,11302.0,Goalkeeper,214,Real Valladolid,901,,22,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:46:22.190,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,949d6404-4bf4-4a06-9b6a-08270a08483e,3983,,"[87.2, 74.5]",3773571,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Wing Back,219,Barcelona,217,,48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:48.709,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6333f12e-aa6b-42da-968d-72f68e98ebdb,193,Lost Out,"[67.2, 67.5]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,11,Real Valladolid,901,['95f0c3f9-8381-4203-8cc0-29b4e01f2ba1'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.377,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2bde11e8-b103-4d24-99a2-02924f8ed896,212,Success In Play,"[22.4, 17.6]",3773571,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,12,Real Valladolid,901,['2b311b58-f669-4b2c-8466-4b12b8a57bfd'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.086,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4539c78f-aa70-45e9-a50b-f7a24bdac0b4,516,Success In Play,"[56.7, 76.0]",3773571,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,29,Real Valladolid,901,['08883b79-629a-41d2-83e3-9d509cea49d6'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.796,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5601e27a-8dd0-436e-9b74-5b23bf7ef682,613,Success In Play,"[33.1, 20.1]",3773571,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,31,Real Valladolid,901,['59cbf233-0e11-4e33-9912-5a63302ee34b'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.007,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1963d0bc-0537-4d7d-a4cd-ad811213cce6,783,Won,"[28.9, 41.9]",3773571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Alfonso Herrero Javaloyas,11301.0,Right Center Midfield,35,Barcelona,217,,20,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:17:20.114,Interception,,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,4eaf657d-e6ea-4df6-9479-b68995d77e2c,790,Won,"[89.2, 43.1]",3773571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,35,Barcelona,217,"['18a305bc-1f2c-476c-b264-172eeefa1d79', '43d00bc4-5ef0-4155-940e-c2f58e8a87a7']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.754,Interception,True,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,b36f9bca-90df-4d1e-a4a1-c36d526dba92,1347,Won,"[47.5, 11.2]",3773571,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,65,Barcelona,217,['5ea13882-501f-4636-8ee7-aca6773ca8eb'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.238,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1cdfc946-8652-4e1d-b389-fad221f3b0ee,1488,Lost In Play,"[34.2, 32.7]",3773571,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Sánchez de Felipe,21225.0,Left Center Back,74,Real Valladolid,901,['fcf1427d-ed2f-4387-a28c-88ad3b50ddc0'],59,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:35:59.581,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8dd8dbcf-870b-4a94-bbab-fb1109dc9c0b,1541,Success In Play,"[62.8, 40.7]",3773571,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Plano Pedreño,11296.0,Left Midfield,79,Barcelona,217,['3d0bc2c2-d3ad-400d-bf77-bc974bbff978'],3,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:03.366,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4bd97dea-d99c-4ef1-993a-7c4b2f5d75ab,1766,Lost In Play,"[17.8, 38.5]",3773571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Sánchez de Felipe,21225.0,Left Center Back,86,Barcelona,217,['598f1405-dcb2-4fb3-b92c-17937ad9dce6'],33,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:40:33.059,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,01408d80-ffc4-48c3-b89b-1b96b159d5a0,1786,Success In Play,"[78.3, 46.8]",3773571,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,87,Real Valladolid,901,['735b118c-b625-4d26-b91c-e2b85a06c253'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.281,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2787ac50-3b7d-4ad6-b701-316f5ab4ace6,1868,Lost In Play,"[34.2, 67.0]",3773571,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Alfonso Herrero Javaloyas,11301.0,Right Center Midfield,88,Barcelona,217,['06ebb9ed-5eb3-4237-bf86-87635eb1602d'],53,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:41:53.161,Interception,,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,4cdd93f2-f2d1-4859-9278-2499e0092a59,2174,Lost In Play,"[54.6, 57.3]",3773571,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,120,Barcelona,217,['7d6a1301-8490-43bd-9c5d-3a65adad19fc'],9,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:02:09.528,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,da76c966-1989-4133-9146-6b69fe68047a,2478,Lost In Play,"[50.6, 44.1]",3773571,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Sánchez de Felipe,21225.0,Left Center Back,140,Barcelona,217,['f3082d9a-5de1-4270-9491-f34bc756575f'],2,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:12:02.939,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,43ba09c4-8abd-48bd-96fd-3394e46a421f,3060,Lost In Play,"[23.7, 54.9]",3773571,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Alcaraz Jiménez,11300.0,Left Center Midfield,160,Barcelona,217,['307e10c4-dda7-4ebb-945c-e06a331024e1'],25,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:27:25.141,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4ffbfcec-eff2-4ff3-8eed-da3ce2378e3c,3216,Lost Out,"[60.9, 13.0]",3773571,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,177,Barcelona,217,['0777f35e-dd97-40b0-b84c-d5eb06d852cd'],59,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:29:59.952,Interception,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1652b3bf-ee36-484c-b2c0-a19ad9684e7d,3376,Success In Play,"[28.1, 51.1]",3773571,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,185,Real Valladolid,901,['53a39e6e-4855-47c3-9fce-c8a959c0bce2'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.061,Interception,,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,d3a1ec4e-074d-4011-9f6f-857cfd01142a,3471,Won,"[106.9, 37.5]",3773571,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Guardiola Navarro,17027.0,Left Center Midfield,186,Real Valladolid,901,['55dd01ee-bd34-49fc-ad1a-b9a66c0ffb44'],27,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:27.820,Interception,,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,a801c6a0-a2d5-48e5-aad5-efbd05e15cfd,3505,Won,"[55.3, 44.7]",3773571,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Pérez Muñoz,40881.0,Left Midfield,188,Real Valladolid,901,['dc5ef265-929b-44eb-b86b-145bb1f05bbd'],56,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:37:56.141,Interception,,2020/2021
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,89bd46fe-3c18-4383-9049-58405837c9a0,3838,Won,"[71.3, 8.4]",3773571,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Defensive Midfield,212,Barcelona,217,['75971247-0e12-41eb-9fd3-988a3f15a516'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:50.221,Interception,,2020/2021
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,e40364af-5cc1-4a34-beb2-4e981110487c,266,,"[72.2, 68.3]",3773571,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos André de Sousa Mendonça,31235.0,Left Center Forward,22,Real Valladolid,901,['4a719a6a-8f17-4c18-91c9-648b38e731be'],31,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:07:31.089,Duel,True,2020/2021
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,ce6039d0-2bda-4d12-800e-89d1c3d4ab3a,461,,"[70.8, 66.4]",3773571,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos André de Sousa Mendonça,31235.0,Left Center Forward,27,Real Valladolid,901,['1cf426ad-e8f1-4081-bd14-23b223cf4950'],50,,,,,,,,,,,,,,,,,,,Real Valladolid,901,00:11:50.230,Duel,True,2020/2021
