50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.034387,,,,,,,,,,,,,674a8010-4250-4800-a670-cf9f78d673a0,128,,"[64.9, 72.4]",69238,1,,,,-0.964737,,Right Foot,,,,"[71.9, 62.3]",,Ground Pass,,12.288612,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['9b23f3d5-f525-4854-8b77-41597b47b676'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.371,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.102134,,,,,,,,,,,,,e59f0db4-e73e-4ccd-bee9-69fe7054bde4,131,,"[64.9, 62.3]",69238,1,,,,-1.6430684,,Right Foot,,,,"[63.3, 40.2]",,Ground Pass,,22.157843,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['f4c3b052-bd71-4964-94f4-df5ea9c1fdf0'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.855,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.990718,,,,,,,,,,,,,8c21a545-3a23-4cf6-a81b-1b5974ff17f1,134,,"[67.7, 41.7]",69238,1,,,,-1.4791319,,Right Foot,,,,"[71.0, 5.8]",,Ground Pass,,36.051353,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,4,Barcelona,217,['ceaf1c00-06fb-4d8c-bcb9-f8dbbb3aae6c'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.512,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.102682,,,,,,,,,,,,,331abe2c-8c1c-4fc6-8612-3d415836d741,137,,"[78.4, 4.9]",69238,1,,,,2.158799,,Left Foot,,,,"[70.0, 17.5]",,Ground Pass,,15.143315,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,4,Barcelona,217,['b43ff3bb-da68-46d9-80fc-4300ad5c48d8'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.414,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.422413,,,,,,,,,,,,,e4836186-a7e5-4c4e-bb9d-b9fbb5d6106d,141,,"[77.1, 15.6]",69238,1,,,,-1.1149206,,Right Foot,,,,"[84.7, 0.1]",,Ground Pass,,17.262966,Out,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,4,Barcelona,217,"['3e6e6b6c-5894-46a7-96c7-6d0ed269aa76', '6875f16d-033c-4133-aaf8-794017e9dcc5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.108,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.2755,,,,,,,,,,,,,75efd7c9-8ca7-4f70-8578-3086eb1cc957,143,,"[35.4, 80.0]",69238,2,,,,-0.43101823,,,,,,"[49.1, 73.7]",,High Pass,,15.079124,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,Throw-in,1,From Throw In,Manuel Gaspar Haro,26233.0,Right Back,5,Málaga,223,['f00aa228-7135-4e02-a996-3725a033f210'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:02:15.483,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.111048,,,,,,,,,,,,,d0b1e198-1b08-40b9-b354-80356560c054,146,,"[48.2, 76.4]",69238,2,,,,-0.037956446,,Right Foot,,,,"[64.0, 75.8]",,Low Pass,,15.811388,Incomplete,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,5,Málaga,223,"['1e801c46-3630-4f7b-ad9f-0d7b7a5ae6f2', 'a53142ca-e2d6-46bb-9928-c04596eb0f5f']",17,,,,,,,,,,,,,,,,,,Málaga,223,00:02:17.831,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.466456,,,,,,,,,,,,,1a62514a-ea12-4694-a951-7f6661093478,150,,"[56.9, 0.3]",69238,2,,,,3.1415927,,Right Foot,,,,"[47.9, 0.3]",,Ground Pass,,9.0,Out,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,5,Málaga,223,['7de51267-6930-4c33-8646-c39b71f7108e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.689,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,2.6709,,,,,,,,,,,,,cdc9077f-d734-4236-a53c-27c38da634fc,152,,"[76.6, 80.0]",69238,2,True,,,-0.8406923,,,,,,"[89.4, 65.7]",,High Pass,,19.191925,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,Throw-in,1,From Throw In,Manuel Gaspar Haro,26233.0,Right Back,6,Málaga,223,['90c37077-e543-4011-8c7a-cb77423d7db8'],31,,,,,,,,,,,,,,,,,,Málaga,223,00:02:31.594,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.248836,,,,,,,,,,,,,9cf625ac-0640-49ed-9110-6d2d86e706f0,156,,"[76.6, 57.5]",69238,2,,,,-0.648145,,Left Foot,,,,"[86.9, 49.7]",,High Pass,,12.920139,Incomplete,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,6,Málaga,223,"['36e6f5d3-c9f5-4b62-8b4f-04711a4ee59c', '92310684-8628-4228-bf9c-fd3b024af37b', 'ef162730-91fd-43cd-8d42-ba2bf8249e2b']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:02:34.791,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.937402,,,,,,,,,,,,,92310684-8628-4228-bf9c-fd3b024af37b,158,,"[33.2, 30.4]",69238,2,,,,-0.5302158,,Head,,,,"[44.8, 23.6]",,High Pass,,13.446189,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['9cf625ac-0640-49ed-9110-6d2d86e706f0', 'b8669070-0306-44f1-9d80-bbc95640e56c']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.040,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.442879,,,,,,,,,,,,,736ee808-9eee-42a5-b239-3bb6f4ca53b5,162,,"[44.8, 23.6]",69238,2,,,,-2.3053908,,Other,,,,"[42.0, 20.5]",,Low Pass,,4.1773195,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,7,Barcelona,217,"['0d6d60ea-b6a7-4a24-b1e0-4ca1396b0b5e', '9089ad8a-30e2-4cbc-83f1-899572e25560']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.017,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.220732,,,,,,,,,,,,,77620996-dcfa-46df-ae52-b299f8500051,165,,"[42.0, 20.5]",69238,2,,,,1.0906214,,Right Foot,,,,"[44.5, 25.3]",,Low Pass,,5.4120235,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,7,Barcelona,217,"['122c471f-96e8-4a76-bc97-c1fa4f472100', 'cd715a00-2fe4-4da9-885b-adaec0f74cae']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.620,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.977472,,,,,,,,,,,,,c11ab0ae-d83c-4bbf-a1bd-b80b4a7a6539,169,,"[74.7, 57.9]",69238,2,,,,2.2015939,,Right Foot,,,,"[68.2, 66.8]",,Ground Pass,,11.020889,,,Manuel Gaspar Haro,26233.0,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,8,Málaga,223,['68e22b33-e0c4-4827-8eb6-ffadd1c3ffef'],38,,,,,,,,,,,,,,,,,,Málaga,223,00:02:38.945,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.096383,,,,,,,,,,,,,b2364071-4df1-4bb0-a413-fc4bb952b9b6,173,,"[64.2, 67.8]",69238,2,,,,-3.0293217,,Right Foot,,,,"[43.8, 65.5]",,Ground Pass,,20.529247,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,1,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,8,Málaga,223,"['4a440f05-4e18-476a-9714-a6b277b8d0a1', 'aea0bb46-c9eb-42dc-af11-8b4d466f9b79']",41,,,,,,,,,,,,,,,,,,Málaga,223,00:02:41.396,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.389554,,,,,,,,,,,,,2026cfbc-fcbd-4135-9347-2aeb39d5a14b,177,,"[36.0, 55.2]",69238,2,,,,-1.5059524,,Left Foot,,,,"[37.5, 32.1]",,Ground Pass,,23.14865,,,Milan Stepanov,26680.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,8,Málaga,223,"['bd244600-9a17-400c-99e6-e00986358171', 'ca87335f-72b7-43fd-b51e-8137c29791b5']",43,,,,,,,,,,,,,,,,,,Málaga,223,00:02:43.843,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.1533,,,,,,,,,,,,,98a95123-6e90-4e17-99f3-de877b9d39b8,180,,"[50.3, 16.5]",69238,2,,,,0.06241881,,Left Foot,,,,"[71.1, 17.8]",,Ground Pass,,20.840586,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Milan Stepanov,26680.0,Right Center Back,8,Málaga,223,['f6a25bea-569e-4fe6-ae71-adf1873d9dca'],49,,,,,,,,,,,,,,,,,,Málaga,223,00:02:49.591,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.337606,,,,,,,,,,,,,489d204c-326c-449f-a270-f960225a75cb,183,,"[71.1, 17.8]",69238,2,,,,-2.805625,,Right Foot,,,,"[45.9, 9.0]",,Ground Pass,,26.692322,,,Milan Stepanov,26680.0,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,8,Málaga,223,['f0c99208-65a1-49c1-9f45-39ee50ac1c72'],50,,,,,,,,,,,,,,,,,,Málaga,223,00:02:50.785,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.2179,,,,,,,,,,,,,ebd893c8-513f-4703-8f96-38bceb8f6925,188,,"[47.2, 8.8]",69238,2,,,,-0.4662931,,Right Foot,,,,"[62.3, 1.2]",,Low Pass,,16.904734,,,Manuel Torres Caturla,26679.0,,,,,,1,Regular Play,Milan Stepanov,26680.0,Right Center Back,8,Málaga,223,"['419697c6-f72c-4b0e-8862-7b5b50f92c64', 'e8a519e9-672b-415a-aab8-4675bda70384']",53,,,,,,,,,,,,,,,,,,Málaga,223,00:02:53.423,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.818999,,,,,,,,,,,,,f4dc6b51-d4e0-48ad-b2d0-19e1421e3ef6,192,,"[64.0, 2.5]",69238,2,,,,1.1824776,,Left Foot,,,,"[67.6, 11.3]",,Ground Pass,,9.507892,,,Fernando Miguel Fernández Escribano,26249.0,,,,,,1,Regular Play,Manuel Torres Caturla,26679.0,Left Back,8,Málaga,223,"['42e167d6-eb09-4f54-8620-b3aed176e370', '62052276-19c5-4381-ad37-2ae4e11d5f96']",54,,,,,,,,,,,,,,,,,,Málaga,223,00:02:54.966,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,2.998106,,,,,,,,,,,,,c3644916-e867-489a-ab66-c18785757eba,195,,"[67.6, 11.3]",69238,2,,,,-0.35877067,,Right Foot,,,,"[88.4, 3.5]",,Ground Pass,,22.214409,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,Regular Play,Fernando Miguel Fernández Escribano,26249.0,Right Wing,8,Málaga,223,['19dda7e0-1f5b-4368-8f5d-0aff62087db4'],56,,,,,,,,,,,,,,,,,,Málaga,223,00:02:56.407,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.712264,,,,,,,,,,,,,432c8f7d-e00e-440c-a200-fdebc94c6d42,198,,"[99.7, 4.3]",69238,2,,,,1.4297636,,Left Foot,True,,,"[104.3, 36.7]",,Low Pass,,32.724915,Incomplete,,Victor Obinna Nsofor,26678.0,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,8,Málaga,223,"['841a1c25-727e-4d12-bc38-4f51d8b94523', '95c6f8fe-36fe-409a-8ab5-083f1a15c1a2']",59,,,,,,,,,,,,,,,,,,Málaga,223,00:02:59.517,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.994165,,,,,,,,,,,,,95c6f8fe-36fe-409a-8ab5-083f1a15c1a2,200,,"[15.8, 43.4]",69238,3,,,,0.7146503,,Left Foot,,,,"[29.4, 55.2]",,Low Pass,,18.005554,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Counter,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,"['432c8f7d-e00e-440c-a200-fdebc94c6d42', '4e5a57b9-277c-4b2d-835c-d3771fb669ac']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.229,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.062864,,,,,,,,,,,,,a9568b27-3408-4e32-a84c-3df6cd10c41b,203,,"[35.1, 56.4]",69238,3,,,,0.4985679,,Right Foot,,,,"[44.1, 61.3]",,Ground Pass,,10.247438,,,Xavier Hernández Creus,20131.0,,,,,,1,From Counter,Sergio Busquets i Burgos,5203.0,Left Center Midfield,9,Barcelona,217,['db1e8f30-2652-4b63-9ded-ee5006dd9c18'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.741,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,2.253237,,,,,,,,,,,,,e04220f7-1cfb-4592-932e-a192ae87b740,206,,"[46.9, 59.2]",69238,3,,,,-0.9403949,,Right Foot,,,,"[65.8, 33.3]",,High Pass,,32.06275,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Counter,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['4c8257a3-e211-4d5d-b93f-13ba0795bfa8', 'd4f72c24-ec41-48b2-be14-7380edb80678']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.517,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.10025,,,,,,,,,,,,,4c8257a3-e211-4d5d-b93f-13ba0795bfa8,208,,"[54.3, 46.8]",69238,3,,,,0.11967849,,Head,,,,"[70.1, 48.7]",,High Pass,,15.913831,,,Nabil Baha,26670.0,,,,,Recovery,1,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,10,Málaga,223,"['c35dadf9-8d95-4ac6-b865-e647c3641e41', 'e04220f7-1cfb-4592-932e-a192ae87b740']",8,,,,,,,,,,,,,,,,,,Málaga,223,00:03:08.770,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.91101,,,,,,,,,,,,,37649432-3b0d-48ea-b468-78898d0521af,211,,"[70.1, 48.7]",69238,3,,,,2.5844684,,Right Foot,,,,"[64.0, 52.5]",,Low Pass,,7.1867933,,,Manuel Gaspar Haro,26233.0,,,,,,1,Regular Play,Nabil Baha,26670.0,Center Attacking Midfield,10,Málaga,223,['42328970-8c34-4a0b-80ed-8a6f5419cc31'],9,,,,,,,,,,,,,,,,,,Málaga,223,00:03:09.935,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.119715,,,,,,,,,,,,,f7df8cb7-62e4-4676-b27e-02da3d828e16,214,,"[64.0, 52.5]",69238,3,,,,-2.0771227,,Right Foot,,,,"[57.9, 41.5]",,Low Pass,,12.5781555,,,Juan Jesús Gutiérrez Robles,25883.0,,,,,,1,Regular Play,Manuel Gaspar Haro,26233.0,Right Back,10,Málaga,223,['f566dc73-79b1-420a-9831-e6b69d2d2d0b'],11,,,,,,,,,,,,,,,,,,Málaga,223,00:03:11.213,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.227523,,,,,,,,,,,,,9a7c97f8-b300-4fcb-9b95-def726bddf34,217,,"[56.4, 36.3]",69238,3,,,,-2.317253,,Right Foot,,,,"[45.3, 24.3]",,Ground Pass,,16.34656,,,Milan Stepanov,26680.0,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,10,Málaga,223,['23dc4e88-ab09-4c8f-bf70-0c4b28850de1'],14,,,,,,,,,,,,,,,,,,Málaga,223,00:03:14.231,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.577115,,,,,,,,,,,,,e319f88e-61e3-47df-ad1d-31611ada921e,220,,"[41.1, 24.1]",69238,3,,,,1.7279066,,Left Foot,,,,"[36.3, 54.4]",,Ground Pass,,30.677843,,,Weligton Róbson Pena de Oliveira,26669.0,,,,,,1,Regular Play,Milan Stepanov,26680.0,Right Center Back,10,Málaga,223,['70699021-abf2-4dc7-b9d1-36811b87fa7e'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:03:17.062,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.744499,,,,,,,,,,,,,ccc72240-8de4-4326-8491-ec7994097854,224,,"[36.3, 61.9]",69238,3,,,,0.051805455,,Right Foot,,,,"[76.8, 64.0]",,High Pass,,40.55441,Incomplete,,Victor Obinna Nsofor,26678.0,,,,,,1,Regular Play,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,10,Málaga,223,"['1ffc04e9-3c8c-4fbc-b032-d9238a5e8376', 'd25ac07e-e53f-4840-bf90-89fe2d12a12d', 'fdb407ca-2abe-4e19-951d-d886a421273f']",21,,,,,,,,,,,,,,,,,,Málaga,223,00:03:21.079,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,1.135192,,,,,,,,,,,,,afc03803-1c78-4e81-80f7-0efd941b4019,229,,"[44.1, 26.2]",69238,3,,,,2.0109878,,Left Foot,,,,"[37.6, 40.0]",,Low Pass,,15.25418,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,11,Barcelona,217,"['20c15e94-b492-4023-80f6-745a64297280', '5b53c9e5-9a7a-4dc0-b5b3-44f141047c98']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.929,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.846364,,,,,,,,,,,,,29136a3b-b70a-4499-ac9a-cb48ff79012b,232,,"[37.6, 40.0]",69238,3,,,,0.64200413,,Right Foot,,,,"[48.3, 48.0]",,Ground Pass,,13.360015,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['8c8bfe76-4361-4c78-9dc8-672a8fd186a8'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.158,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.147435,,,,,,,,,,,,,18b18d02-7aac-439d-b827-a6915a973841,236,,"[46.4, 54.1]",69238,3,,,,0.89106375,,Right Foot,,,,"[64.1, 76.0]",,Ground Pass,,28.15848,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['6f1df9c3-ca90-4603-afe1-0a21089044bc'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.255,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.666616,,,,,,,,,,,,,df3109ea-7a46-4ee9-8c0d-37225d8e0ad2,240,,"[66.4, 75.5]",69238,3,,,,-2.5787609,,Right Foot,,,,"[43.1, 60.8]",,Ground Pass,,27.549591,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,['d32180bf-b3ec-4c8d-8d27-453f4db083a0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.849,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.042344,,,,,,,,,,,,,524b87c7-c7b7-4ce1-8192-570f641f2ddf,243,,"[43.1, 60.8]",69238,3,,,,-1.6529639,,Right Foot,,,,"[40.3, 26.8]",,Ground Pass,,34.1151,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['4aa7c6bf-e174-4c01-a192-2cbcd715ebe3'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.291,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.653239,,,,,,,,,,,,,0789cfdc-f482-4d5b-bc02-51c45e9bcb5a,246,,"[50.4, 22.2]",69238,3,,,,0.47835243,,Left Foot,,,,"[61.2, 27.8]",,Ground Pass,,12.165525,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['f2cef2f0-410c-49ac-8613-978718d48579'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.896,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.562867,,,,,,,,,,,,,8611cbb1-ebc3-42aa-a447-ae2c3e1a8af0,249,,"[59.9, 28.0]",69238,3,,,,2.1106648,,Right Foot,,,,"[43.9, 54.7]",,Low Pass,,31.126997,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,11,Barcelona,217,['08636a70-f956-4ed1-b971-3171b75db551'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.629,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.919233,,,,,,,,,,,,,557ca34d-79a7-47fe-8275-a717cc156343,251,,"[42.4, 54.9]",69238,3,True,,,0.2571276,,Right Foot,,,,"[67.5, 61.5]",,Ground Pass,,25.953228,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['424b0365-b28c-409c-8724-b3a1528f4adf'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.811,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.589953,,,,,,,,,,,,,6d86703f-aa9b-4ad3-a1c2-20b165c0a8af,253,,"[43.1, 53.9]",69238,3,True,,,0.23400517,,Left Foot,,,,"[77.5, 62.1]",,Ground Pass,,35.363823,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,11,Barcelona,217,['d9826b89-8051-4ccc-9f1c-4ae952e3fba0'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.261,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.249583,,,,,,,,,,,,,fbab36ee-ae64-4558-8c3b-b5d0c387fcaf,255,,"[56.7, 61.0]",69238,3,,,,-1.8089631,,Right Foot,,,,"[48.3, 26.4]",,Low Pass,,35.605057,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['3dad9cbd-3b37-49df-b0ed-167267d9e75a'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.881,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.551165,,,,,,,,,,,,,73150ebb-72aa-4728-8ddf-869ad0848423,258,,"[52.7, 24.9]",69238,3,,,,-0.89842784,,Right Foot,,,,"[69.1, 4.3]",,Ground Pass,,26.33097,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['42413a6b-720d-4e93-9c33-473b15e2f2f5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.353,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,0.988672,,,,,,,,,,,,,4a18adc7-3061-4a20-a1f3-9bb6d8f0cf75,261,,"[69.1, 4.3]",69238,3,,,,1.8817946,,Left Foot,,,,"[63.7, 21.1]",,Ground Pass,,17.64653,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,11,Barcelona,217,['30df5533-1639-45f2-aa81-5c1969718383'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.256,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.20985,,,,,,,,,,,,,08783eb6-ed6e-41e6-af9e-701a61962499,265,,"[63.5, 19.9]",69238,3,,,,2.644924,,Right Foot,,,,"[50.4, 27.0]",,Ground Pass,,14.900335,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,11,Barcelona,217,"['7a818f39-9b90-48de-9b26-adbe58df148f', '8cad4b7a-4a76-4382-9640-3cbcddbff2d5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.365,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,,,0.878089,,,,,,,,,,,,,31848a15-799f-426f-bf40-43ca89d2a811,268,,"[50.4, 27.0]",69238,4,,,,0.9034902,,Right Foot,,,,"[58.2, 36.9]",,Ground Pass,,12.603571,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,['93672ee4-6dc1-4395-92be-86b0a74dc2d7'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.815,Pass,,2009/2010
,,,,,,,,,,,,,,,,,,,1.16881,,,,,,,,,,,,,8b47aa31-f184-4540-bdad-2a3443991000,271,,"[58.2, 36.9]",69238,4,,,,-2.1550677,,Right Foot,,,,"[50.0, 24.5]",,Ground Pass,,14.866069,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['52d0020a-0943-459d-82a6-16f8a4787cbb'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.773,Pass,,2009/2010
