ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ef8e4c4f-76f3-4885-9d23-bcae4d8bda53,2567,,"[53.0, 9.3]",69153,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,185,Albacete,608,,32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.355,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c96230d3-241f-4dd8-adeb-79279d17c7b6,2571,,"[62.9, 63.9]",69153,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,185,Albacete,608,,34,,,,,,,,,,,,,,,,,,Albacete,608,00:38:34.730,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,05c16452-63dd-44d0-b618-d4fe02f911dd,2592,,"[28.2, 72.5]",69153,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,186,Barcelona,217,,54,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.316,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,09cd08f7-09f9-4f09-8e71-1d13dd7c2bf4,2608,,"[97.9, 51.2]",69153,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,187,Barcelona,217,,31,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:31.366,Ball Recovery,,2004/2005
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a5deabbb-6215-4eb2-80eb-e9efa792e624,2616,,"[15.4, 36.9]",69153,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,188,Albacete,608,['bd4a5c73-15ef-4053-b453-36cbe81b4aef'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.425,Ball Recovery,,2004/2005
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5824bf89-10cd-4486-83b4-ae1940f4a040,2618,,"[33.1, 71.6]",69153,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Wing,188,Albacete,608,,51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.701,Ball Recovery,,2004/2005
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f49f4f32-33bd-4d7a-975f-11582b4d844b,2619,,"[85.0, 8.6]",69153,85,,,True,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Peña Romero,25900.0,Left Back,188,Albacete,608,,52,,,,,,,,,,,,,,,,,,Albacete,608,00:40:52.699,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b3c21d40-da47-4f3c-9431-23a989c62a3f,2639,,"[54.0, 10.3]",69153,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén González Rocha,26068.0,Right Center Back,191,Barcelona,217,['df24a6c0-0e21-4ae2-bcc7-8cd4c9665d0c'],28,,,,,,,,,,,,,,,,,,Albacete,608,00:41:28.161,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,362e056d-c5cb-4d8c-8d38-3ee2cda69dc4,2643,,"[48.2, 73.9]",69153,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,191,Barcelona,217,['d523fe7d-adf9-493c-a014-d3f104b00fc6'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.245,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,75f0636e-c5b5-4334-a724-7ac501057269,2646,,"[36.1, 13.1]",69153,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Lionel Siviero,26414.0,Left Center Back,192,Albacete,608,['09f86c03-f3a1-4ba0-8b53-226ecd9e5165'],35,,,,,,,,,,,,,,,,,,Albacete,608,00:41:35.063,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0b73e37c-0e40-4405-81d6-7526ba96add5,2694,,"[75.7, 49.1]",69153,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván Díaz Ruiz,25898.0,Right Center Midfield,194,Albacete,608,['e7a63602-b9ad-4625-a64f-efe37c8ef5b1'],26,,,,,,,,,,,,,,,,,,Albacete,608,00:44:26.859,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,eea6fed6-64b2-4a38-825d-1eb51a191446,2713,,"[51.1, 17.0]",69153,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rodríguez García,26409.0,Center Defensive Midfield,196,Barcelona,217,['64ea93b1-f3d9-4be8-863d-d0385b346f84'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.729,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,48dc86a2-8994-4fd4-9093-61032b975190,2733,,"[62.7, 4.2]",69153,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,199,Barcelona,217,['0e1a032c-bb7f-4251-b55e-bcd96f7a740c'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.746,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5c3c3390-3700-48d6-9a32-cc3069280ed4,2762,,"[25.1, 53.7]",69153,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén González Rocha,26068.0,Right Center Back,202,Albacete,608,,50,,,,,,,,,,,,,,,,,,Albacete,608,00:46:50.499,Ball Recovery,,2004/2005
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d5bb164e-b744-430f-914e-75a07db3ef0a,2764,,"[62.1, 13.1]",69153,91,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damià Abella Pérez,25896.0,Right Back,202,Albacete,608,['27e826ba-f502-4f3c-a4cb-198a4b0603b1'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:54.737,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8f2bd99c-7b91-4179-951c-63bd5893603c,2781,,"[5.4, 24.1]",69153,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jerónimo Figueroa Cabrera,6934.0,Left Wing,205,Barcelona,217,,58,,,,,,,,,,,,,,,,,,Albacete,608,00:47:58.229,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3b10edb5-47fa-4f73-abc9-ad2ccb6d3f84,2825,,"[112.7, 20.4]",69153,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Left Wing,208,Albacete,608,,22,,,,,,,,,,,,,,,,,,Albacete,608,00:49:22.434,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7857f9eb-8b97-499d-8c56-20f008426c40,2829,,"[108.7, 4.9]",69153,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Peña Romero,25900.0,Left Back,208,Albacete,608,,24,,,,,,,,,,,,,,,,,,Albacete,608,00:49:24.823,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,56f0dd1d-deb1-4323-a45f-913b0d56e267,2841,,"[88.5, 8.0]",69153,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerónimo Figueroa Cabrera,6934.0,Left Wing,208,Albacete,608,,35,,,,,,,,,,,,,,,,,,Albacete,608,00:49:35.474,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,60ca2d2f-166a-4224-ad84-d8e051c58e77,2890,,"[23.4, 23.5]",69153,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Lionel Siviero,26414.0,Left Center Back,210,Barcelona,217,['cca1756b-01b1-453e-8a67-a51f8baa78f7'],36,,,,,,,,,,,,,,,,,,Albacete,608,00:51:36.845,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0ea99f89-7590-4bd8-be7a-60b46f3a297e,2893,,"[85.8, 58.0]",69153,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,210,Barcelona,217,['cfe81759-240f-493a-a491-a7f47a3d2505'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:51:39.656,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1c6816fb-5d2a-4b9a-9366-16177c11a331,2899,,"[20.3, 40.7]",69153,96,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Montiel Marín,26411.0,Right Back,211,Albacete,608,['0d0a5670-6907-41c8-a1fa-1c125a62e197'],42,,,,,,,,,,,,,,,,,,Albacete,608,00:51:42.417,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,83aea1db-3f16-48c5-ad08-ae90f4479805,2912,,"[4.6, 32.4]",69153,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,212,Albacete,608,['eb173522-273b-42a4-9be8-ab9ed7c96aea'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:52:15.358,Ball Recovery,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,60ea3603-b72e-4a8e-af46-45cb1ca8a9cd,50,,"[46.9, 17.0]",69153,0,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,3,Albacete,608,,44,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.770,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cda28a6e-aac0-4f1e-a0c7-4cfdd217a08b,193,,"[86.9, 14.0]",69153,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,12,Barcelona,217,,56,,,,,,,,,,,,,,,,,,Albacete,608,00:04:56.908,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e5f8e931-8b3a-46d4-9eb1-9312cb65a15f,336,,"[49.9, 39.2]",69153,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,17,Albacete,608,,36,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.137,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,891c8af2-a0fb-45e0-bb67-a88564c8bb8f,498,,"[97.0, 60.5]",69153,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,26,Albacete,608,,42,,,,,,,,,,,,,,,,,,Albacete,608,00:11:42.865,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,721fd9cf-d725-49be-912c-a28aedad882b,643,,"[81.0, 78.1]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damià Abella Pérez,25896.0,Right Back,35,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.936,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,873bdab4-4133-49bf-8fe6-afdb5dba49e1,819,,"[71.5, 54.4]",69153,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,55,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.397,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,750bf966-22e5-44f1-8bee-0a436a060c31,985,,"[94.7, 45.5]",69153,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,68,Albacete,608,,43,,,,,,,,,,,,,,,,,,Albacete,608,00:28:43.189,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0c72c704-a813-4229-8487-7f0138bcb86e,1158,,"[88.1, 62.2]",69153,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,87,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.443,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9da7578b-5061-432d-8ac2-b9e82573942c,1194,,"[55.7, 74.6]",69153,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,91,Barcelona,217,,12,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.707,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dc4553a9-4b29-4fc6-8949-25005f9b35f3,1245,,"[94.9, 61.3]",69153,39,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Redondo Martínez,26412.0,Right Wing,93,Albacete,608,['d31d980a-f1e7-4819-884c-1bb377dcb15f'],13,,,,,,,,,,,,,,,,,,Albacete,608,00:39:13.496,Miscontrol,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7fe89816-659e-4674-8f36-549bf87e0a04,1400,,"[91.3, 44.3]",69153,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,108,Barcelona,217,,14,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.731,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,83fefe8f-ca8c-4a9b-acff-35e433da554e,1469,,"[68.2, 72.6]",69153,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,109,Albacete,608,,14,,,,,,,,,,,,,,,,,,Albacete,608,00:45:14.275,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0badab8c-c089-4807-b831-a45def8b3bd2,1588,,"[49.8, 61.6]",69153,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,116,Albacete,608,,14,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.238,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3278b128-1231-4b23-9d92-db330777b292,2032,,"[110.9, 11.0]",69153,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mark Dennis González Hoffmann,25908.0,Left Wing,151,Albacete,608,,19,,,,,,,,,,,,,,,,,,Albacete,608,00:20:19.734,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b37e5b90-c8a1-4e7f-a793-a9e57a5eced2,2086,,"[107.5, 21.6]",69153,67,True,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mark Dennis González Hoffmann,25908.0,Left Wing,154,Albacete,608,['1cfd22d8-53c6-44c5-8f0a-556582134273'],16,,,,,,,,,,,,,,,,,,Albacete,608,00:22:16.289,Miscontrol,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7ead5be5-ce89-4dbf-aa8b-e6d47d960245,2550,,"[90.2, 15.6]",69153,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,184,Barcelona,217,,22,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:22.350,Miscontrol,,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6b46f520-1a8f-4806-bea5-09cf7a4c0cd7,81,,"[13.3, 22.8]",69153,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Back,5,Barcelona,217,['b58cbb6b-abe7-4678-95a6-8c02315873fc'],19,,,,,,,,,,,,,,,,,,Albacete,608,00:01:19.953,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a5289e4b-a852-456a-a456-0f8a5df43b0c,172,,"[64.2, 79.6]",69153,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,10,Barcelona,217,['ce584dfc-2008-4470-894b-ad55bdcef678'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.933,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,effa9aba-951c-45db-aff4-020138b29e45,190,,"[69.6, 74.8]",69153,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,12,Barcelona,217,['8b56a525-f998-4107-972a-603d36ef09e8'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.894,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9a2880b9-c43c-45d8-a6e4-e83a666a2f3e,262,,"[51.2, 14.2]",69153,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Dennis González Hoffmann,25908.0,Left Wing,13,Albacete,608,['d473e184-644d-451a-9d7d-293046ade292'],59,,,,,,,,,,,,,,,,,,Albacete,608,00:05:59.030,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d690825b-8962-41da-808f-5f6bc628b0e3,292,,"[76.8, 20.8]",69153,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,14,Barcelona,217,['785884b6-c5f3-4624-9461-5868a3a8e1f4'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.587,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51fbe586-ce8f-4f56-9b06-6011c09d473b,377,,"[71.1, 48.5]",69153,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,19,Albacete,608,['84bff44e-a6c5-4819-b461-ec6f1aa16704'],8,,,,,,,,,,,,,,,,,,Albacete,608,00:08:08.777,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,23a4cb8c-2e31-4470-9ffd-3475225280b1,394,,"[82.7, 77.3]",69153,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,20,Albacete,608,['524abf31-7246-49a4-9bc4-8fe799cc7777'],38,,,,,,,,,,,,,,,,,,Albacete,608,00:08:38.955,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,55329362-674e-4943-a293-3376da741de3,593,,"[49.9, 3.9]",69153,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,30,Albacete,608,['0fc2b785-6f4a-4062-b71b-1f66d3077792'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.734,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,72bce7d9-0640-43c2-a606-1dbcae8597a8,618,,"[68.4, 66.8]",69153,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,33,Albacete,608,['a2da4106-c422-485e-adde-041c8ab62042'],12,,,,,,,,,,,,,,,,,,Albacete,608,00:16:12.576,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe87ab8e-9018-40fd-9fa1-e7eeaf65bb82,706,,"[65.7, 36.3]",69153,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Sánchez Rodríguez,26413.0,Right Center Midfield,39,Albacete,608,['800de6d9-bc9c-474d-a1f6-c2220a750f9a'],52,,,,,,,,,,,,,,,,,,Albacete,608,00:17:52.159,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,848aeff1-cf0f-4f32-942f-77c92805f9bf,835,,"[110.4, 63.0]",69153,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samuel Eto''o Fils,19298.0,Center Forward,57,Barcelona,217,['e1eed1dc-60af-454b-ae88-81d840fdfa4c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:15.967,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2a61a3e0-2b16-40e0-8152-c162252e1390,890,,"[119.0, 10.2]",69153,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,60,Barcelona,217,['9dc7f5f2-1042-422e-b0c3-d38fd3f2cf1c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:33.220,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6ea0f062-76fd-44fe-9faa-8c462025305b,898,,"[53.1, 56.7]",69153,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Aguirregomezkorta Larrea,26415.0,Center Forward,61,Albacete,608,['4cf2ee09-0136-4c05-8f99-ca9609e23db8'],39,,,,,,,,,,,,,,,,,,Albacete,608,00:25:39.896,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a48b0412-063c-438b-97b4-830e6dc688fe,1067,,"[85.2, 34.6]",69153,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,78,Barcelona,217,['4b2c207a-1dc3-4083-95bd-31bf367cc7dc'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:36.657,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,666b5a66-a09f-4a18-9eca-44fa78e4c853,1109,,"[87.7, 74.7]",69153,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Redondo Martínez,26412.0,Right Wing,84,Albacete,608,['2a372f5a-c356-458c-83ee-1e2c0955582d'],15,,,,,,,,,,,,,,,,,,Albacete,608,00:35:15.020,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5d0bbfac-91a8-412c-b556-47542fd16bed,1197,,"[62.1, 76.0]",69153,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,91,Barcelona,217,['b5654b56-ffd7-426e-97a3-e14bb24e308f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:13.779,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9b58d9c9-e07f-4dd7-8ce2-3814c563d155,1208,,"[76.1, 77.9]",69153,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,92,Barcelona,217,['5b2d6aa6-1a12-457a-a23d-f1ac4fe82eac'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:35.574,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ffa1617f-9ebb-431a-be14-7e7d6b50a7df,1266,,"[94.0, 76.2]",69153,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaspar Gálvez Burgos,25899.0,Left Center Midfield,94,Albacete,608,['cb7b4fae-c50f-45a0-9396-0f4bd2c97905'],43,,,,,,,,,,,,,,,,,,Albacete,608,00:39:43.904,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c29b8daf-bd9e-4151-bb7b-1c058ed4e3cf,1312,,"[64.4, 32.3]",69153,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,"Antonio Pacheco D""Agosti",25904.0,Center Attacking Midfield,99,Barcelona,217,['0860d698-b472-49c1-bb7e-197b5d19b97b'],41,,,,,,,,,,,,,,,,,,Albacete,608,00:41:41.769,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,13828b4c-02dc-4418-a058-58446f951967,1410,,"[91.7, 42.6]",69153,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,108,Barcelona,217,['e110ab7d-0dc2-49de-b591-c9eb14de9690'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:24.293,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7e086f83-316e-414d-9df7-0270c575c0a4,1416,,"[44.2, 72.0]",69153,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Redondo Martínez,26412.0,Right Wing,108,Barcelona,217,['dea4dfa2-2867-404a-b0fa-cf381c4d9317'],31,,,,,,,,,,,,,,,,,,Albacete,608,00:44:31.366,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a93ae7a0-cee4-4fd7-a201-81fddab838eb,1718,,"[114.7, 22.2]",69153,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,122,Barcelona,217,['bfc20575-7288-4011-9c3e-78386a2144bf'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.155,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a055d6c6-c163-4b83-a861-f00d1a0bb712,1766,,"[92.8, 6.6]",69153,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Peña Romero,25900.0,Left Back,126,Albacete,608,['cb982afb-6f8e-487f-a2f6-f5f6ee280001'],30,,,,,,,,,,,,,,,,,,Albacete,608,00:07:30.748,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e0acff14-11a9-48f9-866d-8c6f3e1048fb,1864,,"[114.1, 75.0]",69153,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Sánchez Rodríguez,26413.0,Right Center Midfield,135,Albacete,608,['6b61ac05-eda8-4f1b-9ebb-f8858cb62613'],24,,,,,,,,,,,,,,,,,,Albacete,608,00:12:24.839,Dispossessed,True,2004/2005
