50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,2.141149,,,,,,,,,,,,,,93a061d4-5b40-47fb-ab4a-41914b24cdaf,2783,,"[75.9, 46.0]",68364,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Center Attacking Midfield,124,Barcelona,217,['68ef436a-7ff0-4dd4-b084-ae073ce423cd'],17,,,,,,,,,,,,,,,,,Villarreal,222,00:19:17.613,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.625772,,,,,,,,,,,,,,0277a9b0-384b-4bb2-8577-fcfaa3758547,2809,,"[50.8, 5.8]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,125,Villarreal,222,"['307a34ff-8ad2-405e-85db-5c4ba9b2cd9c', 'd4f99bab-ea31-4ba7-8f96-2fdb180b64f1']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.298,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.604813,,,,,,,,,,,,,,37a1b24d-7943-456f-8d1d-4cbb061ae209,2811,,"[55.8, 16.5]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,125,Villarreal,222,"['36baaeb9-74b5-482d-8dda-9b8ce798d909', '40f7f463-5c34-4e29-9133-5024f2abdb1e', '58ffce1c-a764-4ca1-a885-b01085780b3a']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.643,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.84326,,,,,,,,,,,,,,d21e1c46-3412-4f56-a853-d4cb05b32a52,2817,,"[22.6, 10.2]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,125,Villarreal,222,['03a39f48-6f0d-42b7-b29c-348281d39644'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.395,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.015753,,,,,,,,,,,,,,1c269b19-3bc0-4af6-8673-4f9404ca152a,2823,,"[31.4, 19.3]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,125,Villarreal,222,"['44f1e9de-13e7-4161-b9bc-2dd6d1c7daa6', '910f9283-98e0-4321-ab48-f1aad4fa1734']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.165,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.115603,,,,,,,,,,,,,,417006c0-ca23-46f3-8bff-d293250c7739,2829,,"[29.9, 37.1]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,125,Villarreal,222,['f3018243-e64c-4176-842b-4acd94f3adf8'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.557,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.157828,,,,,,,,,,,,,,5a5bcb2b-a435-4f6d-ba15-bb598e516ce4,2834,,"[33.7, 69.9]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,126,Villarreal,222,"['06001cb5-187f-46d6-9731-70bae0186472', '8f098b13-e32d-49f6-8e62-a3ff83ea85f7']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.691,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.323728,,,,,,,,,,,,,,2cbed80e-8be3-4ebc-86f2-d23caf22d7f7,2840,,"[25.3, 56.5]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,127,Villarreal,222,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:20:46.503,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.487398,,,,,,,,,,,,,,997ad276-b733-46c8-a45e-45adaf38cad2,2849,,"[39.4, 42.4]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,127,Villarreal,222,,51,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.477,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.900514,,,,,,,,,,,,,,58c89227-c902-4ad8-bc1b-74d0f8002549,2855,,"[47.4, 18.0]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing Back,127,Villarreal,222,"['0656c3c8-b1a4-4bc3-812d-9ffa6ab08374', 'f3e8aa04-accb-4f90-8b3b-facc425d71a8']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.239,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.519511,,,,,,,,,,,,,,a0e66563-5925-4d63-9dab-31725648a194,2857,,"[54.5, 38.6]",68364,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Center Forward,127,Villarreal,222,"['596b49c9-e230-4483-9299-c363702f94f3', 'a8a9f8ea-be8d-4788-adeb-a9a031fe10d3', 'e17fdd0e-d44f-4802-9424-1ffd7de66104']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.544,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.646382,,,,,,,,,,,,,,0342d7fa-aab4-4682-a0f7-0377dcb84b25,2866,,"[26.6, 9.2]",68364,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,127,Villarreal,222,['b576ebe6-fd3f-496c-83aa-e2e474da3f43'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.070,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.3289,,,,,,,,,,,,,,7a0a77b1-16ac-4a01-940a-3234dcbf414e,2877,,"[47.3, 55.8]",68364,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,128,Barcelona,217,"['77bc51b3-8f7d-4e92-ac8d-6c12297d9ebc', 'd7ba3462-8230-463c-baa1-38a6f1436dc0']",29,,,,,,,,,,,,,,,,,Villarreal,222,00:21:29.114,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.907508,,,,,,,,,,,,,,8d4e90fc-b0c8-4f88-ae6e-fa4468671569,2901,,"[81.9, 69.1]",68364,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,128,Barcelona,217,"['4704d1e4-3b7b-4cb4-bb11-202400431923', '4b696950-a495-4083-b037-c6e355fdfadf']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.163,Pressure,,2007/2008
,,,,,,,,,,,,,,,,2.094395,,,,,,,,,,,,,,75cfcabd-b0e6-4506-ba57-4a83d0afabbe,2909,,"[32.4, 25.0]",68364,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Center Midfield,128,Barcelona,217,"['5030752d-d792-4dbf-9196-2f30205e0ca7', 'e4906825-f908-4136-b503-1eeefe157652']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:21:54.464,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.1992,,,,,,,,,,,,,,60d68070-db0f-46c2-a31f-bd64495de99f,2914,,"[25.5, 30.8]",68364,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Center Midfield,129,Barcelona,217,,19,,,,,,,,,,,,,,,,,Villarreal,222,00:22:19.127,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.928359,,,,,,,,,,,,,,de30b80f-49de-44eb-8687-5d43be00805e,2919,,"[56.0, 42.0]",68364,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,130,Villarreal,222,['1e9c05ac-ceb0-4664-95ce-52c43c0908df'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.013,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.681665,,,,,,,,,,,,,,5fe1dfaf-15e7-45ca-a9a4-59c0dd10aed7,2921,,"[20.1, 31.5]",68364,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,130,Villarreal,222,"['0d17c8f0-f2c7-4821-959a-f44113090f30', 'd281aec5-e610-45fd-924a-ff7058b75c6b']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.880,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.924414,,,,,,,,,,,,,,750f8a86-04be-4ae5-8fce-c4a0f167a7eb,2944,,"[22.0, 63.2]",68364,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,134,Villarreal,222,"['17f16f3b-b707-4dc3-8dc9-d8906e9f2b5b', '3d179c6f-607a-4779-acdd-09a2c5713b1c']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.684,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.707832,,,,,,,,,,,,,,35ecf791-8f30-498b-9852-2b999113d9d5,2959,,"[65.2, 55.2]",68364,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,135,Barcelona,217,"['b2c57b70-6621-4ca0-8156-a517ae5f4a79', 'c2872a9d-f4c6-4435-8572-b1f57a360b0f']",32,,,,,,,,,,,,,,,,,Villarreal,222,00:24:32.575,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.741025,,,,,,,,,,,,,,bf48479e-bb7c-4fb1-b83d-0c11db4f2b67,2966,,"[16.4, 48.1]",68364,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Center Midfield,135,Barcelona,217,"['8537aaec-3e11-426d-a024-afc92caa3905', 'b1cfb780-b451-457b-859a-62adbc5b4cf9', 'c49ebd7f-2e47-4901-9f83-efb444629103']",39,,,,,,,,,,,,,,,,,Villarreal,222,00:24:39.673,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.489397,,,,,,,,,,,,,,0a68bc6c-4ff3-4bf8-86aa-7453482802bd,2994,,"[65.5, 60.9]",68364,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,136,Villarreal,222,,6,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.426,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.729405,,,,,,,,,,,,,,24dd984e-afd0-4b96-b103-bb4edf204402,2997,,"[62.1, 46.6]",68364,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,136,Villarreal,222,,7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.595,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.502107,,,,,,,,,,,,,,71110f57-b44b-469c-86ae-4e73a45256c5,3007,,"[63.6, 38.0]",68364,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,136,Villarreal,222,"['3b1d2c57-389a-4ce8-a5d6-928c6200d262', '8836c53a-65a7-485e-8897-00dd51243bc2']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:25:11.356,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.615051,,,,,,,,,,,,,,7c685b9d-645f-4a76-931e-9d58581812f5,3022,,"[51.2, 17.2]",68364,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Center Back,138,Villarreal,222,"['17e0b21b-37d8-4f7e-b455-543e490b438f', '886e8a4f-5a51-4164-a59d-61b799a68903']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.833,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.654979,,,,,,,,,,,,,,fd942f91-b041-4f92-b369-0ef663e43658,3031,,"[31.2, 73.5]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing Back,139,Villarreal,222,"['c590f8d6-d147-440f-8fb9-4757dfbe57a6', 'f0d9742b-50b6-47f9-8791-31481ceb1bbc']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.704,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.995441,,,,,,,,,,,,,,c1ed55c3-2c62-417d-bf8f-8ee4fb7cc734,3035,,"[21.5, 69.1]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,139,Villarreal,222,"['2a583cf6-f82b-44c0-962d-bfcd2a7c9f8f', 'e7767e29-5caf-4f26-a43f-4967fb8c01e1']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.224,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.728263,,,,,,,,,,,,,,9d7b252a-243a-44c0-bc40-b42b876f6a55,3038,,"[33.9, 73.1]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,139,Villarreal,222,"['035d1aa3-f7a8-49a3-a6c4-1364e60d4130', 'e7767e29-5caf-4f26-a43f-4967fb8c01e1']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:27:23.355,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.394637,,,,,,,,,,,,,,55647373-db78-43b0-a220-152d71095ad4,3040,,"[29.7, 63.2]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing Back,139,Villarreal,222,"['461c7d22-f0d9-44ae-9534-f00e4d0e6c58', '4f404400-625a-4d2f-8e7a-55007a10a6c4', 'f978b7bd-bac0-43c2-9ee2-925a079ab6f7']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.920,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.592587,,,,,,,,,,,,,,daddac98-c5e2-4810-a367-a17a31241e21,3044,,"[33.3, 71.6]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing Back,139,Villarreal,222,"['afa3ecd9-db8b-4fae-a8f5-dc1a1524a38e', 'db44adf7-b4b3-46bf-832e-a4d9b5c3d0a8', 'f2a6d990-240c-4e97-856c-2d2f4c87b7e2']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:27:26.956,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.413584,,,,,,,,,,,,,,bcf3fbac-2a12-444c-938a-8ce4f188a9c0,3050,,"[24.1, 71.2]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing Back,139,Villarreal,222,['295d79db-3df6-41c6-89ac-5df969e1abb4'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.215,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.873214,,,,,,,,,,,,,,05adeaa6-4d32-45af-b662-bec4156c2d11,3054,,"[18.4, 66.8]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,139,Villarreal,222,['085295c4-aa7f-4d4a-98c1-2dc3f9086408'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.244,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.681955,,,,,,,,,,,,,,9878e994-a753-40ed-83c0-1a78c52fb35b,3067,,"[34.6, 15.3]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Wing Back,139,Villarreal,222,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.911,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.740002,,,,,,,,,,,,,,b3bb4b73-7dba-49c2-8502-acd01cc77c4b,3071,,"[27.4, 20.7]",68364,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,139,Villarreal,222,"['6dbe3dfc-93ec-422f-bb08-d200c52e0c82', '9020af5a-78fc-4adc-90f1-717d8dcd5caa']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.819,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.123218,,,,,,,,,,,,,,061f9ebd-7735-4d9e-b407-fbd2bbaff4dc,3087,,"[45.7, 56.3]",68364,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,142,Barcelona,217,"['dec5607f-e214-4e98-9cf2-d57776c921ce', 'f6bd3cdb-338e-4282-88b5-83b8a93780e0']",5,,,,,,,,,,,,,,,,,Villarreal,222,00:29:05.383,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.540288,,,,,,,,,,,,,,f6f26e33-0540-41cc-8763-4a28a494823f,3089,,"[30.9, 59.6]",68364,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rubén Gracia Calmache,25921.0,Right Midfield,142,Barcelona,217,"['557d756a-e122-48e1-8f8c-3ba3094420c1', 'b555219f-5a03-45e7-81d3-240dfdc05a4f']",7,,,,,,,,,,,,,,,,,Villarreal,222,00:29:07.063,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.317974,,,,,,,,,,,,,,d0e1f3ae-51ee-4089-aea4-2608a921b6c7,3109,,"[82.5, 17.8]",68364,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing Back,143,Villarreal,222,['2b287cde-fc06-49c8-8c4a-7a93346c7929'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:29:25.781,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.279484,,,,,,,,,,,,,,65d461fb-2b69-4ee3-bce9-1ca0eaf163d5,3119,,"[47.2, 19.1]",68364,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Center Back,143,Villarreal,222,['e3af7b14-6823-4fe9-9011-a85b931b083b'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:29:37.763,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.507499,,,,,,,,,,,,,,7e2efe58-3e19-4b7b-b2f2-0ad78c479a60,3123,,"[35.4, 13.8]",68364,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,144,Villarreal,222,"['5892b74c-cfeb-4a86-8e9a-68c8ca74ba5e', '709d1854-7d31-43fb-8e56-49fcd5f95844', 'c6fcce94-8bc2-4c35-b043-9dc5f13b21b2']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.578,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.753233,,,,,,,,,,,,,,a18b0eb0-7209-4728-bcaa-d11f8da3cb76,3130,,"[29.7, 6.0]",68364,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,144,Villarreal,222,"['68c55180-ce18-44d3-b85c-18bb450b15fc', 'e1f3fc99-df3d-4ba0-8d36-9914b562b3b3']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:30:00.821,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.279166,,,,,,,,,,,,,,6b33c063-2b87-4754-8aed-43de42fc07d9,3136,,"[43.2, 13.8]",68364,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,144,Villarreal,222,['f69dd1e2-3925-48c7-a81e-913ee76fcc3c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:30:04.479,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,3.495677,,,,,,,,,,,,,,2880a2cd-1aa2-4885-9abd-40dcf70eceb2,3141,,"[75.3, 69.5]",68364,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Midfield,145,Barcelona,217,['451df17d-d644-4596-8724-e272d3068aae'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:30:10.323,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.913441,,,,,,,,,,,,,,a929d9b1-c202-47fb-9db0-34b05ea4a3d0,3145,,"[73.4, 59.4]",68364,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,145,Barcelona,217,"['80030899-84fd-447e-b8b5-236df771782e', '937dba7f-172d-434e-ba5a-6ae0b508c300']",18,,,,,,,,,,,,,,,,,Villarreal,222,00:30:18.926,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.514983,,,,,,,,,,,,,,27d71d9a-3b08-4137-8067-aba9582a3e6b,3158,,"[27.0, 47.9]",68364,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Fabio Fuentes,26196.0,Right Center Back,145,Barcelona,217,"['af4e2e04-bea2-46ae-b7e1-7eb25a10fb7f', 'c3840bc2-0abb-4398-a07c-062363598b30', 'df84959e-ae28-47ce-a0bf-a77effa1371f']",34,,,,,,,,,,,,,,,,,Villarreal,222,00:30:34.204,Pressure,,2007/2008
,,,,,,,,,,,,,,,,2.12894,,,,,,,,,,,,,,530cfd39-c8b0-4515-ac95-5524c5218b32,3186,,"[30.4, 55.0]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,146,Villarreal,222,"['ec5c9a7b-030e-43fb-bf2f-185291bf51b0', 'ed7c6c99-f0f7-4955-8c23-0a9efda7e9df']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.575,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.789621,,,,,,,,,,,,,,0c2103b9-f2d3-4a8b-8aa3-fcb2cf64e4d1,3190,,"[42.3, 30.2]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,146,Villarreal,222,['8fe42f25-c3c2-4578-8f3c-05549855c1f4'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:31:24.121,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.089158,,,,,,,,,,,,,,5e6700f5-80e4-4a36-9b13-820304c676e1,3194,,"[37.7, 23.5]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,146,Villarreal,222,"['7b6243ac-3c6e-4c46-bed1-76705ad84e25', 'dbc5877f-8aae-476e-af82-fdccfbd2fd87']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.767,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.993864,,,,,,,,,,,,,,a0edfe87-a8ab-43fb-877e-e7c90d1beded,3198,,"[34.4, 12.8]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Left Wing Back,146,Villarreal,222,['a5d195db-489f-4700-a4c4-035288b7c25f'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:31:33.539,Pressure,,2007/2008
,,,,,,,,,,,,,,,,0.577579,,,,,,,,,,,,,,f23467da-a5cc-46d7-9fc0-5fd9e3cd77aa,3208,,"[14.8, 23.1]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,146,Villarreal,222,['2f97a8dc-fe6d-4d4f-bb5f-8ff127bd2adf'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.158,Pressure,,2007/2008
,,,,,,,,,,,,,,,,2.072229,,,,,,,,,,,,,,dc393e7f-fe45-460e-9674-f6154d9f242f,3218,,"[105.1, 42.8]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillermo Luis Franco Farquarson,26198.0,Center Forward,147,Barcelona,217,['524d6fa6-f6b4-4d60-8377-30c866b0b635'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:31:47.499,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.280565,,,,,,,,,,,,,,f96f1801-34de-4777-a8b3-fee3bd85caa4,3225,,"[82.9, 65.1]",68364,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,147,Barcelona,217,"['015e7a0c-14f4-45e4-96a2-1d4e8216c002', 'c4f245b8-5e5b-4b35-8334-44888e737874']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:31:55.480,Pressure,,2007/2008
,,,,,,,,,,,,,,,,1.413029,,,,,,,,,,,,,,232698b6-ea2a-428e-855c-3aa8a9e41319,3235,,"[55.3, 23.7]",68364,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Midfield,147,Barcelona,217,"['31bc92f6-2bb0-41bd-b292-3c775397febe', '4c37ebbe-9bc4-424e-9dca-f06b185032d1']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:32:08.485,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,2.413068,,,,,,,,,,,,,,8ca56c05-0bcd-4762-b160-dab2ea58bf12,3245,,"[81.6, 64.0]",68364,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing Back,148,Villarreal,222,['c87b8e10-29b5-4a59-ba7f-5f31b932ebf3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.630,Pressure,,2007/2008
,,,,,,,,,,True,,,,,,0.514044,,,,,,,,,,,,,,f7f70c02-89b3-4b78-a949-a9f98eda5e88,3246,,"[75.6, 69.1]",68364,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,148,Villarreal,222,['1405c211-4812-43c1-a18b-08a487fadbca'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.212,Pressure,,2007/2008
