50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[99.5, 45.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1d809189-1aa5-4f79-9810-2561c42aa692,608,,,"[99.5, 45.7]",68314,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,46,Barcelona,217,"['a43ab00f-92b6-4322-a5f7-980a95d9da51', 'd5f27a92-2889-4f1c-b8b3-c71bb65c5916']",57,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.554,Carry,,2004/2005
,,,,"[89.3, 22.4]",,,,,,,,,,,,0.271978,,,,,,,,,,,,,d7957a98-1fd1-4aa9-8ce3-a6b77a5f7860,616,,,"[88.0, 20.5]",68314,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Edgar Patricio De Carvalho Pacheco,25882.0,Left Wing,47,Málaga,223,"['3ee4e5f0-6576-464a-967c-8bab12c9544d', '4816537d-8228-4133-a144-4c9490cf9242']",23,,,,,,,,,,,,,,,,Málaga,223,00:19:23.447,Carry,,2004/2005
,,,,"[87.0, 20.9]",,,,,,,,,,,,4.0623,,,,,,,,,,,,,8ddbdaf0-9a71-45fa-b590-13ced37cbfd5,623,,,"[87.6, 12.4]",68314,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Márcio Amoroso dos Santos,25877.0,Center Forward,48,Málaga,223,"['0619b6f3-327a-483e-9dbe-31a3e207b914', '4a2d7966-54b2-4d59-8863-bbcc622d1ac8', 'a44c7620-2f25-4686-83ea-02207ca08007']",59,,,,,,,,,,,,,,,,Málaga,223,00:19:59.176,Carry,True,2004/2005
,,,,"[77.2, 24.5]",,,,,,,,,,,,1.4305,,,,,,,,,,,,,845570c3-d326-43b9-896a-ec0f36104b7d,627,,,"[78.0, 27.9]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Antonio Rodríguez Villamuela,25881.0,Center Attacking Midfield,48,Málaga,223,"['527ddbb4-e38a-4d85-8d4c-7e7df9bc28a3', '6a90713a-883c-4671-9361-288fd49618e1']",4,,,,,,,,,,,,,,,,Málaga,223,00:20:04.296,Carry,,2004/2005
,,,,"[55.2, 3.9]",,,,,,,,,,,,1.554131,,,,,,,,,,,,,ae15d4e8-8dce-4078-b7a9-1da4d57ea513,634,,,"[43.2, 2.2]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,49,Barcelona,217,"['589893a2-14a9-446f-9bda-a11b7d9e525c', 'fa8a3705-27b5-4756-801b-d467e0b15822']",24,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.107,Carry,,2004/2005
,,,,"[51.2, 16.2]",,,,,,,,,,,,2.174762,,,,,,,,,,,,,1d2d6935-f2cb-4ddf-95a5-f8ca6798bc56,637,,,"[40.8, 14.1]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,49,Barcelona,217,"['16247157-de9c-4b68-9750-07a9eaba407c', '95a2c337-f636-42e1-a00e-e2d111db0662']",27,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.214,Carry,,2004/2005
,,,,"[42.9, 42.7]",,,,,,,,,,,,0.040048,,,,,,,,,,,,,b049f6cb-1cc5-4738-beee-583298358ee4,640,,,"[42.9, 42.7]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,"['0a52f448-1a7d-4c26-b941-d2ffd1075c76', '49884d4d-6582-43c9-9c8f-6c94ee7363d4']",30,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.972,Carry,,2004/2005
,,,,"[57.4, 47.0]",,,,,,,,,,,,2.689271,,,,,,,,,,,,,e35c5f79-4141-4ca6-9238-556d8aec1335,643,,,"[48.5, 32.3]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['124306a4-8ac4-4ca8-b44e-ba00b898e367', '49094d0b-53d8-4d07-a2b1-30fe5f5aa4d3']",31,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.830,Carry,,2004/2005
,,,,"[71.3, 49.7]",,,,,,,,,,,,0.03997,,,,,,,,,,,,,c605930f-fd70-4203-b584-2bb672beab73,646,,,"[73.7, 49.1]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,49,Barcelona,217,"['1e5c75e9-eb46-4f42-a6b0-d3d263f0e5cf', '57fd9089-34cb-43b6-b9a4-59b2ce71fccb']",35,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.677,Carry,,2004/2005
,,,,"[74.1, 59.5]",,,,,,,,,,,,4.385761,,,,,,,,,,,,,b6cc745f-1a31-4821-a2c9-3944134a8c19,649,,,"[57.6, 59.7]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Barcelona,217,"['90b2aa24-1a2c-427a-aeff-92da21e2dd40', '9a4526bd-cc09-48b6-8983-0287772a267c']",37,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.099,Carry,,2004/2005
,,,,"[60.3, 29.4]",,,,,,,,,,,,1.032923,,,,,,,,,,,,,f0301b3b-ea00-485a-9853-20cee5279a6b,652,,,"[57.2, 33.2]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,49,Barcelona,217,"['254036fd-f410-4147-8dea-ee31569be923', '335b5dc0-ac75-4c97-8211-4a702188c20a']",43,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.513,Carry,,2004/2005
,,,,"[71.3, 8.2]",,,,,,,,,,,,1.402357,,,,,,,,,,,,,2669a240-c716-45c1-b14b-0e8bf79019c1,655,,,"[71.4, 3.7]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,49,Barcelona,217,"['4556a39c-90ed-4e9a-a001-3f463b704b7a', 'b2abb89b-65eb-48ce-b8db-1e8196f66a13']",45,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.633,Carry,,2004/2005
,,,,"[67.3, 28.3]",,,,,,,,,,,,2.051447,,,,,,,,,,,,,5964fb07-1435-4b84-bb39-136fae965a3a,658,,,"[55.2, 16.7]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,49,Barcelona,217,"['a5fc4f22-6539-46a4-92eb-60fdebcb7731', 'ffb98dba-2b67-410d-97a4-16a7ba2d9f38']",48,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.285,Carry,,2004/2005
,,,,"[55.9, 46.7]",,,,,,,,,,,,0.831852,,,,,,,,,,,,,92752fec-b1ca-47b2-84d7-d557dcf6c05d,661,,,"[57.1, 45.3]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,"['4d65b1b1-73f2-4abf-bd23-2353bb872ec1', 'c8f0b9bc-2db5-4b69-94d7-e3bba49edfc1']",51,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.378,Carry,,2004/2005
,,,,"[70.7, 64.6]",,,,,,,,,,,,3.497118,,,,,,,,,,,,,754407c4-3856-4781-ae97-bcfd601ad6b9,664,,,"[62.5, 61.8]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,49,Barcelona,217,"['193095e2-c59f-490c-84e2-33e0233f495a', '2fffcd70-bfc2-4828-ac74-bdf701c3df74', '7019726f-bbb0-4754-b5e9-582e956e1a88']",53,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.014,Carry,True,2004/2005
,,,,"[73.5, 76.9]",,,,,,,,,,,,3.49649,,,,,,,,,,,,,89283262-4218-4839-898b-b2a475eb9488,668,,,"[76.9, 75.6]",68314,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,49,Barcelona,217,"['224bfcac-eea2-4e0d-a7be-2bc8dc41bb86', '2aa1af3e-f917-4230-8e5b-cb447a86a526']",57,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.729,Carry,,2004/2005
,,,,"[54.8, 62.0]",,,,,,,,,,,,1.715977,,,,,,,,,,,,,6dcfff12-64cb-4e7e-93c4-88c54900c92a,671,,,"[60.7, 55.2]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,"['26f951ea-8178-44dc-aff6-b57a306ff059', 'ede3bdb3-bd71-4492-87f2-ac8b9e596f74', 'ef7e7316-de04-4c1a-8d28-ceed7700707f']",3,,,,,,,,,,,,,,,,Barcelona,217,00:21:03.148,Carry,True,2004/2005
,,,,"[26.8, 43.2]",,,,,,,,,,,,1.475183,,,,,,,,,,,,,2eaa7ea3-61b1-43e5-9fa9-6f22ee780215,675,,,"[27.3, 53.1]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,49,Barcelona,217,"['0499bf42-8d3e-4c6c-9e90-f1b7eeef609e', '356ca2b5-6dc4-4d2d-8015-2393d613f471']",6,,,,,,,,,,,,,,,,Barcelona,217,00:21:06.812,Carry,,2004/2005
,,,,"[48.9, 29.6]",,,,,,,,,,,,1.513839,,,,,,,,,,,,,b34fea65-fa6d-445d-83fb-edc42f845dec,678,,,"[42.5, 23.6]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,49,Barcelona,217,"['0a235eae-dcdc-4377-8d94-a21ddaa8a590', 'a09c3b08-5b66-422a-97f6-5030da5f301a']",10,,,,,,,,,,,,,,,,Barcelona,217,00:21:10.070,Carry,,2004/2005
,,,,"[61.8, 34.7]",,,,,,,,,,,,3.538603,,,,,,,,,,,,,e759b3c7-4c02-4faa-86b7-1ee45bf52eeb,681,,,"[57.2, 31.5]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,49,Barcelona,217,"['3991e3f7-9a82-4193-b470-4d79745d3296', 'fe6d0bc7-ae55-4f9a-8752-e1be2ceabf17']",12,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.794,Carry,,2004/2005
,,,,"[55.0, 50.8]",,,,,,,,,,,,1.385112,,,,,,,,,,,,,51efcff4-20bb-413c-ba00-ff43c568ea9f,686,,,"[53.7, 56.5]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,49,Barcelona,217,"['bcec2821-a8d6-4323-ae89-e9d947d39885', 'd30b1523-018a-44b7-a4f8-3e3f7c4d0b31']",20,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.488,Carry,,2004/2005
,,,,"[71.9, 31.2]",,,,,,,,,,,,2.169875,,,,,,,,,,,,,cfb658a7-ea6d-4154-86c6-70646cb8fa08,689,,,"[62.7, 36.8]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,49,Barcelona,217,"['188de85b-b208-4453-9b40-30fc06baffed', 'b7aa9b33-f883-43fd-87d8-6c84ad9a650a']",24,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.089,Carry,,2004/2005
,,,,"[69.2, 54.1]",,,,,,,,,,,,0.2025,,,,,,,,,,,,,a0e8e28c-266a-4f56-80c9-77c5505ab794,702,,,"[67.6, 53.3]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,50,Málaga,223,"['5be9be6e-08ae-4440-a185-3b48744f2e47', 'd344f86d-daac-4c65-8660-d32999f0036d']",54,,,,,,,,,,,,,,,,Málaga,223,00:21:54.433,Carry,,2004/2005
,,,,"[76.1, 78.1]",,,,,,,,,,,,0.700175,,,,,,,,,,,,,d51bcd8c-901c-47cd-868a-8bfb3df195ed,705,,,"[76.7, 75.8]",68314,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,50,Málaga,223,"['0778d973-b567-4dab-9510-670882a23103', '10d5b3ad-b8af-4577-90ed-2cd1e75f4236', '7d9c3429-1814-485f-9f49-c41240e2b75f']",56,,,,,,,,,,,,,,,,Málaga,223,00:21:56.641,Carry,True,2004/2005
,,,,"[66.9, 66.7]",,,,,,,,,,,,2.921312,,,,,,,,,,,,,320b7071-7414-4a4e-bb01-2c36558b21fa,715,,,"[63.9, 75.6]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,51,Barcelona,217,"['90263bb3-7688-4d77-bdd2-08ffd318eaab', 'd117a53b-1029-4f8f-a523-91c83d10057c']",17,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.504,Carry,,2004/2005
,,,,"[61.8, 56.5]",,,,,,,,,,,,0.950075,,,,,,,,,,,,,56bfae44-608c-4227-b492-547e0d00fc3a,718,,,"[60.3, 59.5]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,"['98b5ce5b-7d34-4cad-a032-94a248285e23', 'dd624d9d-119e-44f1-9128-691eb80c7c2b']",21,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.278,Carry,,2004/2005
,,,,"[62.4, 42.9]",,,,,,,,,,,,1.889292,,,,,,,,,,,,,346192f9-18e2-4dcf-8f57-053bf252b7ab,721,,,"[57.1, 40.4]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,51,Barcelona,217,"['05624da4-7275-4a8e-88f1-ffea50d55af3', 'c25687af-e5a2-4751-86a3-00fa7113541d']",23,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.749,Carry,,2004/2005
,,,,"[72.0, 62.9]",,,,,,,,,,,,3.41159,,,,,,,,,,,,,1711291c-40b8-420d-8b77-247d8d6c1532,724,,,"[68.0, 58.8]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,"['3abf4be8-2800-4bef-bc3d-7355193effe0', 'f793accb-6777-4b8d-9d97-4d1f27834e1c']",27,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.145,Carry,,2004/2005
,,,,"[79.6, 76.2]",,,,,,,,,,,,1.452692,,,,,,,,,,,,,2b52b98f-5a78-4423-b9ce-da4ea777812a,727,,,"[83.2, 75.6]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,51,Barcelona,217,"['182bc8f5-8a5c-4c6e-9535-009bcb2cd5f2', '3a35b7dd-adb5-4f39-96aa-4db67169ff10', '68ca7085-d46a-44a3-a654-659965f5c4ef']",31,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.952,Carry,True,2004/2005
,,,,"[91.9, 70.1]",,,,,,,,,,,,3.419249,,,,,,,,,,,,,7d9254c7-b414-42ba-85f6-6fe209340a6e,731,,,"[79.6, 76.2]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,51,Barcelona,217,"['19561b38-1c87-44f0-a1eb-7d969e1b3999', '3a35b7dd-adb5-4f39-96aa-4db67169ff10', '9e3ae12b-cfa6-4964-8a06-d651f6ea50e1', 'd7f04b6e-c0cc-4274-9401-9367e35628a3']",33,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.404,Carry,True,2004/2005
,,,,"[55.0, 2.2]",,,,,,,,,,,,3.243517,,,,,,,,,,,,,a0ab4261-3841-4896-9a05-6859dba64d59,751,,,"[57.1, 4.1]",68314,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,54,Barcelona,217,"['7b44cc96-264f-4c43-8eb4-056458d11521', 'a8a77b39-646e-46bd-ab46-1cf7fe3d18cf', 'efedfb02-166c-4332-b32d-be490e87f39d']",49,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.910,Carry,True,2004/2005
,,,,"[55.2, 14.8]",,,,,,,,,,,,3.154078,,,,,,,,,,,,,6255caff-47c6-4390-9ef7-aff6abf4851d,755,,,"[45.5, 18.6]",68314,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,54,Barcelona,217,"['622207c0-4827-4c95-8d86-ca74b779cc4a', 'bff90e9c-adab-4a53-82a1-035b8f5e4071']",54,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.551,Carry,,2004/2005
,,,,"[78.3, 16.5]",,,,,,,,,,,,0.984859,,,,,,,,,,,,,7392e8dc-c6df-4762-b125-cdea3507fe99,758,,,"[77.9, 16.5]",68314,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,54,Barcelona,217,"['9763967c-21fe-432b-b8c9-ec4b894b2bc6', 'f12a19f2-f226-4547-882b-fc0871ae932c']",59,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.013,Carry,,2004/2005
,,,,"[83.6, 4.8]",,,,,,,,,,,,0.770535,,,,,,,,,,,,,cffb6b47-f08b-49e3-ac32-a5cd75b8ed76,761,,,"[82.1, 4.1]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,54,Barcelona,217,"['3a853d8e-6b66-4fca-b4c3-a04917ef16c0', '6120052e-51f6-4800-a4ea-a2551a18e5d6']",2,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.071,Carry,,2004/2005
,,,,"[80.7, 13.9]",,,,,,,,,,,,1.810999,,,,,,,,,,,,,f173d90f-d396-437d-a4b7-302c6774ee01,764,,,"[76.4, 10.5]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,54,Barcelona,217,"['171b3ad3-e352-42e8-a151-f0e8a4dce3ee', '2c04856d-356d-42df-af8d-e34cb7be38e6', 'ef71e002-ef78-47e4-bdc6-6321256d8e4d']",3,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.128,Carry,True,2004/2005
,,,,"[49.7, 16.9]",,,,,,,,,,,,0.585975,,,,,,,,,,,,,4601084a-4c08-4702-bd3e-abc754eff4d5,770,,,"[53.8, 11.8]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Right Center Back,54,Barcelona,217,"['4b1dff16-1d4b-4b8e-ba94-06cb1ec300a9', 'a5aaf5ed-0b72-4e83-a556-7b1df9df90ba']",8,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.998,Carry,,2004/2005
,,,,"[54.2, 43.2]",,,,,,,,,,,,1.603043,,,,,,,,,,,,,d8be3f24-9806-4a9a-9e9c-9ac1b57c336d,773,,,"[53.1, 34.5]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,54,Barcelona,217,"['46ae36ad-c9f5-4e95-8617-6be0800fc3a3', 'd0d2f4a9-57e0-45c7-9dcf-ac70ab16bbc0']",11,,,,,,,,,,,,,,,,Barcelona,217,00:24:11.102,Carry,,2004/2005
,,,,"[65.8, 51.2]",,,,,,,,,,,,2.553287,,,,,,,,,,,,,e0429f87-8e4f-44c5-8064-4f27a33f492d,776,,,"[58.4, 50.1]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,54,Barcelona,217,"['bdaa0c40-2818-4ea4-a42a-6b96a43e1871', 'f7d0df55-6d95-44ba-a158-fc402cc4d8fb']",13,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.388,Carry,,2004/2005
,,,,"[80.6, 43.4]",,,,,,,,,,,,0.319748,,,,,,,,,,,,,6802810b-001f-46ef-bc8c-552206f72ef4,779,,,"[81.7, 42.9]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,54,Barcelona,217,"['d2ae54c8-99ea-49fd-b2d6-7152164a4c63', 'fdab9da9-177d-4fc2-a3ab-5b5657cbc694']",16,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.848,Carry,,2004/2005
,,,,"[49.0, 39.8]",,,,,,,,,,,,0.973079,,,,,,,,,,,,,01f7a7de-df15-4331-a7da-82ed21f249d3,783,,,"[47.7, 44.0]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Márcio Amoroso dos Santos,25877.0,Center Forward,54,Barcelona,217,"['13da0704-f528-412e-b72c-9030d57b3ed9', '39b48f32-acb4-4296-8bc4-4b350329cfab']",19,,,,,,,,,,,,,,,,Málaga,223,00:24:19.464,Carry,,2004/2005
,,,,"[76.8, 30.8]",,,,,,,,,,,,1.408825,,,,,,,,,,,,,91700d3a-fdd5-4b6d-88e8-2ad544026ff7,787,,,"[70.1, 34.2]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,54,Barcelona,217,"['89a6492f-dcd7-4764-abc4-e3245a36c21b', 'eb7e4ad2-8b3b-44ea-b75c-b13c0ef9d474', 'ebb3903b-de20-45d7-a949-a609f9621905']",21,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.523,Carry,True,2004/2005
,,,,"[76.8, 30.8]",,,,,,,,,,,,0.276168,,,,,,,,,,,,,098024ce-f126-46d3-9682-83744e592546,790,,,"[76.8, 30.8]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,54,Barcelona,217,"['31a33cb5-bdd6-41dd-8561-e0d70011b5b9', '89a6492f-dcd7-4764-abc4-e3245a36c21b', 'eb7e4ad2-8b3b-44ea-b75c-b13c0ef9d474']",22,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.932,Carry,True,2004/2005
,,,,"[107.7, 33.8]",,,,,,,,,,,,3.158201,,,,,,,,,,,,,e39f9e20-2987-4445-a402-4b74f42bcc8a,793,,,"[86.7, 32.5]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,54,Barcelona,217,"['25227f21-0145-4661-9fe8-6324d37f9bd0', 'b977a85a-a039-471d-9f6a-f49826c2fdfc']",23,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.750,Carry,,2004/2005
,,,,"[28.1, 47.4]",,,,,,,,,,,,3.228803,,,,,,,,,,,,,d3925401-467e-4c01-bfd1-bd98c615b1eb,812,,,"[29.0, 53.1]",68314,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,57,Barcelona,217,"['1625ce6e-2596-4981-932f-4a63a1d33980', '2f7e0242-59ce-4a07-8c15-4930413cd69e']",50,,,,,,,,,,,,,,,,Barcelona,217,00:25:50.963,Carry,,2004/2005
,,,,"[54.6, 31.5]",,,,,,,,,,,,1.48706,,,,,,,,,,,,,3c2af70d-7d38-46a9-a01a-35562953d88a,819,,,"[51.9, 28.7]",68314,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,57,Barcelona,217,"['09851cd6-6097-4a32-91d8-b925d12d7365', '9d5dec36-8cf1-4282-86be-f3dceeb1272a']",3,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.376,Carry,,2004/2005
,,,,"[80.0, 20.1]",,,,,,,,,,,,0.987101,,,,,,,,,,,,,e5ea25f0-f154-4943-b6b2-71d6c9c00f5a,822,,,"[77.3, 18.6]",68314,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,57,Barcelona,217,"['883e449c-fa23-4569-ac40-d68fc9a97621', 'ec493a76-8898-440a-a04a-1a20033b1fce']",5,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.939,Carry,,2004/2005
,,,,"[76.4, 35.3]",,,,,,,,,,,,0.352838,,,,,,,,,,,,,eab3cc7f-7bb1-48c5-aafb-cd2b5f3ff7e7,825,,,"[74.9, 36.2]",68314,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,57,Barcelona,217,"['5274e7a2-3134-4170-b274-6adccf07b344', 'b965124f-8460-4212-911f-18c789c0dcc9']",7,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.229,Carry,,2004/2005
,,,,"[56.2, 55.2]",,,,,,,,,,,,0.85,,,,,,,,,,,,,1c0aa942-2496-437e-9d5b-4cce7e000d3a,830,,,"[54.3, 55.0]",68314,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Sánchez Gómez,25884.0,Right Wing,58,Málaga,223,"['0296e66c-8d06-4a61-9b1b-351205f9f9c1', '0ea56704-5191-4b18-a348-0f1c47bd04ff', 'c2381077-0f8e-470c-a3eb-5bfb516d6ce6']",10,,,,,,,,,,,,,,,,Málaga,223,00:26:10.270,Carry,True,2004/2005
,,,,"[46.7, 51.4]",,,,,,,,,,,,0.5413,,,,,,,,,,,,,8a912e08-abce-4bac-a3d9-a5f51c67f486,837,,,"[45.6, 50.4]",68314,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Manuel de Oliveira Magalhães,25862.0,Right Center Back,58,Málaga,223,"['1e3e3a75-9b0e-406d-ac81-8f23e6751bd3', '4b0730c5-d453-4640-afab-c84f8032b7d3', '7a9400b9-5a87-4c81-a24b-85a7dd59b56d']",15,,,,,,,,,,,,,,,,Málaga,223,00:26:15.346,Carry,True,2004/2005
