50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf309ab-c708-4967-ab0e-7062bfb81f6a,1524,,"[116.0, 51.0]",16240,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,65,Barcelona,217,['7807a757-e176-4ac3-be3c-e8b3337db79d'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.349,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64388122-1aed-48ff-82fc-54a372c083c5,1526,,"[17.0, 58.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,66,Villarreal,222,['fa296606-c7aa-49e3-9c1f-d9c1af3eae6a'],2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:02.433,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2172afb-c6ed-44cb-a3d3-fb2ded764849,1529,,"[51.0, 52.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karl Brillant Toko Ekambi,3551.0,Center Forward,66,Villarreal,222,['207535a3-afae-4c1d-9a4d-9a7fec364e69'],5,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:05.609,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba632ad9-d8f9-4597-bd2f-7f277dfb0f95,1533,,"[86.0, 16.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfonso Pedraza Sag,6737.0,Left Wing Back,66,Villarreal,222,['2af47b09-cb7b-4964-a3c8-74ab08ce4bde'],15,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:15.664,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19c3454-3551-438e-9dd7-6d204a10a7a9,1537,,"[85.0, 31.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,66,Villarreal,222,"['5f2c0344-3e20-4cd1-b39f-439c7aab723d', '69a3cae9-cb3f-4c5b-b221-fe838bafe796']",17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:17.062,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d502806c-ed42-4cb9-b5fe-a89a3cb696b8,1541,,"[112.0, 21.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfonso Pedraza Sag,6737.0,Left Wing Back,66,Villarreal,222,"['655ba4c6-5d1f-4349-8131-5d991dc46c56', '7f9631ce-c6d7-4fc7-a2f4-b75b5508c57c']",20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:20.178,Ball Receipt*,True,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c96556ce-7099-402d-9c40-73b3ee5c7753,1544,,"[107.0, 35.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Left Wing,66,Villarreal,222,['773967c7-74d8-4637-ae54-2ac802555986'],20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:20.687,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d0a8a7-ba7a-4e3f-8569-fee36430e7f3,1549,,"[105.0, 21.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Wing,67,Villarreal,222,"['536035a8-14cc-4ac5-a7b3-fc9e7f466ddf', '7859fd9b-c4ba-4f6b-a9fb-e627dfb47b6a']",40,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:40.137,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b629fbd5-baac-4043-9940-dbab315a5dbe,1557,,"[95.0, 24.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Left Center Midfield,67,Villarreal,222,['da4a5690-4d03-4983-bcda-9b204e18c15d'],43,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:43.977,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff812f44-9212-4e34-8514-442e07fa1854,1561,,"[92.0, 44.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,67,Villarreal,222,"['215d070f-7ef1-4d2b-8318-0143e0fbca09', 'eb9af2ea-7c0a-482a-a5a5-a4cdbc9f6dc0']",45,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:45.864,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb32382-b8a4-4a7a-9357-e926b0001124,1564,,"[105.0, 59.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Wing Back,67,Villarreal,222,['b33c5e31-bc58-4406-a54f-54ec33509152'],47,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:47.757,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977c218-0399-4937-bf9f-9954e3710aef,1568,,"[103.0, 58.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Wing,67,Villarreal,222,['ed785fac-ad32-4b12-ac8f-4f9f4d1d0b81'],50,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:50.756,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d44f9920-c6a7-4d5e-b2f0-7e390a4913ca,1571,,"[92.0, 64.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,67,Villarreal,222,['68fa30be-5c01-4473-b328-36d311ea4f02'],52,,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:52.721,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8faab7c5-ca15-4f42-bf4d-1095267cdeb4,1575,,"[24.0, 22.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,68,Barcelona,217,['7b9ea664-b98b-4800-a11f-276de81d2b0a'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:54.307,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9f8d4c-659a-4a55-8575-7f22861246d5,1579,,"[13.0, 16.0]",16240,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,68,Barcelona,217,['b9f96716-b782-408e-b7bc-e31300b40452'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:57.276,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf259f0-f7ac-4e6f-9879-ee80d17ea474,1582,,"[45.0, 10.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,68,Barcelona,217,['49235b8a-d0c2-449b-8b3f-3bd2261589a0'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:00.443,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f118a62-260b-46a8-b187-47165b693a06,1584,,"[64.0, 69.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,69,Villarreal,222,['5bb1378f-d319-4d64-a1d1-4311fa34c3e3'],1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.433,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5602c57c-387f-4615-b04c-f596762d4e1f,1588,,"[73.0, 64.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,69,Villarreal,222,"['88a21a98-8732-48ac-b974-c1c62144a6b9', 'b20b1f79-fc0d-46e2-8dce-a277ff9df1af']",2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:02.356,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9292498d-bddc-4651-8c4f-2b3804dacd6e,1591,,"[50.0, 51.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Center Back,69,Villarreal,222,['c9585240-7137-44d2-a3b2-76702132f41c'],4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:04.654,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2c1769-0ee7-40da-b1e7-3be06b163a4a,1595,,"[48.0, 59.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,69,Villarreal,222,['29132498-2b55-420e-9602-0d21f9b622ba'],9,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:09.794,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9446c8-2713-4aef-8457-d1653f945502,1598,,"[56.0, 77.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,69,Villarreal,222,['dd9e67e6-443c-4f80-b821-665061498a1a'],13,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:13.119,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3518539-6cb7-439d-b477-3474209395e0,1601,,"[79.0, 66.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,69,Villarreal,222,['955ab379-771d-4547-b714-1b514c0e0e97'],14,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:14.522,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e82971e5-eac5-4ebd-af88-ffdb7734c6ae,1605,,"[89.0, 78.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Wing Back,69,Villarreal,222,['2f92ff61-9fb2-488e-845b-436bdcc0740b'],17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:17.842,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2a406d-ff60-4b50-9b6f-ab3af8fdd6c3,1608,,"[72.0, 74.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,69,Villarreal,222,['c1523fa1-4553-4b4d-8945-aa54e8f314e3'],20,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:20.653,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e5f9d74-11e0-4276-92ff-772824aac57e,1611,,"[67.0, 63.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,69,Villarreal,222,['35febfdd-23d4-42e5-8697-68ecea427a3a'],22,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:22.676,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e5aae32-a585-4c3a-9e3a-3fb42eedee0e,1614,,"[71.0, 72.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,69,Villarreal,222,['d3bcfd75-81b2-4155-8629-6446ac511682'],26,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:26.568,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165002ae-5668-4eed-8869-b7d9c0e52a61,1616,,"[81.0, 78.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Wing Back,69,Villarreal,222,['498aa57c-03a6-47f9-8a04-9abecb477551'],28,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:28.204,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72efb1f3-0704-4796-9aec-8a98c0efc251,1619,,"[69.0, 71.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,69,Villarreal,222,['cf76b057-f3cd-4f8b-ba54-3feaea1db062'],30,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:30.303,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e878e9-2955-45fa-bdd9-309bf5b831ec,1622,,"[64.0, 28.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,69,Villarreal,222,['0c7040cc-e7ad-4a31-a4d3-336cfb34852b'],33,,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:33.755,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e375c9-1839-479d-a3bf-a460774a0ad1,1624,,"[46.0, 54.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,70,Barcelona,217,['c2d24670-eb32-4957-9606-cffbec9e5b1e'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.334,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fef9366-b34d-498e-b814-b50ed317d189,1627,,"[80.0, 71.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,70,Barcelona,217,['8bcf7992-fcee-42f4-b784-56e0e50e78f6'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.047,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d45e7a1-8dd1-4390-b541-dbdfacca00e5,1633,,"[83.0, 62.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,70,Barcelona,217,['6d6fbe9c-c6c9-43c9-bd21-9ebb954a9227'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:52.115,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b84a6a-7b1e-4871-9a2e-ebd0b94a67ac,1636,,"[74.0, 48.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['e7689b3f-fd55-47c3-8c1c-6076224312a8'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.365,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a82103-f097-48d6-9900-dba157865f61,1639,,"[79.0, 10.0]",16240,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,70,Barcelona,217,['19d21ad5-9782-4a4d-a1e1-cda2d2bb5c16'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.543,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15045e17-3465-4ec4-bf19-3effa1492df4,1642,,"[78.0, 30.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['f0850c89-b75f-4f3a-935e-550038eb3e12'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.390,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da9ffc9-dd93-4be4-8685-d63dff278976,1646,,"[69.0, 23.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,70,Barcelona,217,['90b9de5a-8460-4297-9445-fc196a7ce802'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.920,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b970861-0719-43ec-bb08-7b6d8d8acf23,1649,,"[63.0, 46.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,70,Barcelona,217,['cab399e2-a51f-4ad1-9c90-e70851175925'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.440,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547b6165-ef5b-4fe3-98b9-1ff7e97cbc5b,1654,,"[72.0, 42.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['04995342-529f-4236-a688-da10f1d0754a', 'fb30f43f-28d7-4daa-be8d-781a9a9e1316']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.081,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd410b9-bd8c-431a-b514-f1545da93f4e,1662,,"[57.0, 19.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,72,Villarreal,222,['8078e3de-b00d-4a21-bce5-6fc2567aae50'],48,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:48.155,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8ef5c7-7e62-47fe-9036-88b51f734c7d,1665,,"[65.0, 44.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,72,Villarreal,222,"['9d828df7-c4e7-4989-9290-dc54fa43ebe1', 'c5adc8c3-653b-4207-bcda-65073cd020fc']",52,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:52.255,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00c673f3-bff2-44a7-9426-793626237d64,1668,,"[58.0, 59.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro González Soberón,6762.0,Right Center Back,72,Villarreal,222,['a662e8f1-dac6-4466-af6f-3c67c3a932ae'],53,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:53.650,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd41f60-8cba-4480-9e90-d99c9028bc5d,1670,,"[53.0, 40.0]",16240,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Ramiro Funes Mori,4629.0,Center Back,72,Villarreal,222,['00f158e5-6a1f-4b11-9958-c6aa9dd5c85a'],55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:55.055,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a5db94-4011-4cfa-8b8c-9c6cca67280d,1673,,"[90.0, 74.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Gaspar Pérez Martínez,6772.0,Right Wing Back,72,Villarreal,222,['b7372487-82e7-4e38-8c2e-82ef7aa14584'],1,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:01.658,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447d7b30-2445-4064-b84b-8521e6522c46,1676,,"[101.0, 55.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Wing,72,Villarreal,222,['39663256-2940-4744-be61-fdafb9a1635a'],4,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:04.223,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01865991-d8fd-4fa6-8162-779c82f42e22,1680,,"[33.0, 37.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,73,Barcelona,217,['6cef7cb6-7e9b-4787-9c2d-5a26dc2c55cb'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:07.250,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659e5f97-ba88-4539-a37b-0f72fb10ad46,1684,,"[24.0, 58.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,['b4060b8d-e2e6-442e-b4c1-a05bff11af4f'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.474,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec1f5d7-1fc7-4411-9b1f-4151f1de495b,1689,,"[44.0, 78.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,73,Barcelona,217,"['654c501b-3991-436f-a5ed-10a7a7708f6d', '7d83b333-bcd0-4240-ba57-c1df86594dd8']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.395,Ball Receipt*,True,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc3005f-e356-4598-aca7-8012bd03b9d4,1693,,"[36.0, 71.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,73,Barcelona,217,"['ead7bc14-dd7a-431c-bb36-57f492226e16', 'f3603f74-64ee-4857-abd0-37d28f6ab515']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:15.532,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f266fc7-4f12-4dc5-8ffe-3e475d337b7f,1699,,"[80.0, 19.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Samuel Chimerenka Chukwueze,16335.0,Right Wing,74,Villarreal,222,['3bc08fff-1949-4b30-8b1c-e4cec7aa3840'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:18.384,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a749b7de-daf8-4a7d-88a7-442b92dc8ee6,1705,,"[4.0, 47.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,75,Barcelona,217,['3aaef8c5-42a6-41fb-a6f7-da59419617a5'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.106,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5e19168-bfba-4948-991c-6bff9a7c5333,1708,,"[23.0, 10.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,75,Barcelona,217,['e62d9c0f-86e5-4ceb-a1bf-2806170c24a7'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.377,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508201a5-a2dd-4125-8786-c1ff4db80836,1711,,"[36.0, 25.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['20e78970-81dc-49fb-a9e3-465e6379214c'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.448,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8a3c554-059e-4ddc-b449-a7197ed8a45b,1714,,"[47.0, 58.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,75,Barcelona,217,['60d79a29-67a0-41f2-8c90-0d4600d23e0c'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:39.669,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a6693b-12f6-4d83-87ae-a861cac102fb,1717,,"[63.0, 77.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,75,Barcelona,217,['494fed89-95aa-4363-b682-17eec63c1070'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.704,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8da969-997e-4d80-a03b-0bb5952e0fec,1720,,"[79.0, 74.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malcom Filipe Silva de Oliveira,3109.0,Right Wing,75,Barcelona,217,['431bcdeb-b23e-4373-9af7-a2e5eba4d9cc'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.010,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d2de7d4-dfc7-490d-a5e6-0fbfea207972,1723,,"[36.0, 26.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Morlanes Ariño,11384.0,Right Defensive Midfield,76,Villarreal,222,['1429c0ad-1cd5-4a71-9c87-d01935bd3a43'],55,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:55.364,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b400e2d8-43d1-4733-b9f1-0657d211ab5a,1725,,"[41.0, 22.0]",16240,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Cazorla González,11386.0,Left Center Midfield,76,Villarreal,222,['08930cd4-d055-4f18-b1ae-4bddd725aedb'],58,,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:58.160,Ball Receipt*,,2018/2019
