ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[50.5, 3.9]",,,,,,,,,,,1.23984,,,,,,,,,,,fe56ad45-e03b-439c-91c7-a2800965cc9b,3146,,"[53.5, 1.1]",68350,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio García Calvo,26116.0,Left Back,222,Atlético Madrid,212,"['49ac92b8-7cdd-47f2-8aa8-7a071962bda0', 'b8852f8e-94b6-4951-ac71-86d6ea5f9056']",59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:46:59.972,Carry,,2005/2006
,,,,"[61.3, 22.5]",,,,,,,,,,,2.429375,,,,,,,,,,,b35d6b49-027c-49fa-82ff-b04119010f56,3149,,"[51.6, 15.9]",68350,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando José Torres Sanz,6382.0,Left Center Forward,222,Atlético Madrid,212,"['08a8723f-a0f9-4091-a0f3-4401eef25219', '66178dc1-9c28-4479-8710-44d6278f5c11', 'b22bfdb1-14e5-49b5-8d3b-4212bcffcbb7']",2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:02.465,Carry,True,2005/2006
,,,,"[99.2, 20.9]",,,,,,,,,,,1.870603,,,,,,,,,,,3527f414-a096-42e9-938e-fad0fe691537,3156,,"[101.7, 22.1]",68350,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando José Torres Sanz,6382.0,Left Center Forward,223,Atlético Madrid,212,"['2f62ebf5-76ea-4f4c-abbb-c9eef77ceddd', '95a42802-deef-4b96-8107-58803a79b539', 'ae3c82a1-0c72-4dbc-9f19-4d098107766c']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:21.147,Carry,True,2005/2006
,,,,"[80.8, 26.2]",,,,,,,,,,,0.249295,,,,,,,,,,,87c70e22-0d53-489a-913b-0cc39a46d766,3164,,"[78.5, 27.8]",68350,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Larsson,15743.0,Center Forward,226,Barcelona,217,"['c1bd2c30-4db5-48a7-9b52-4f3f2e6dc590', 'cfd6b35b-1155-4ce3-9434-a3aa3a54c20b']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:47:31.376,Carry,,2005/2006
,,,,"[15.5, 62.3]",,,,,,,,,,,0.894876,,,,,,,,,,,ecad4e70-3e04-4dfc-b298-1fcadbcab5d0,3170,,"[14.3, 62.2]",68350,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio García Calvo,26116.0,Left Back,228,Atlético Madrid,212,"['886cc7f7-17f4-470d-8852-d0f8d562ae2a', 'd9fa29a7-6b2e-403b-89a1-9b40bee168b6']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:47:48.241,Carry,,2005/2006
,,,,"[72.2, 59.1]",,,,,,,,,,,3.602571,,,,,,,,,,,1f267257-bde4-4bfc-bcca-7dd6f7f8f016,3179,,"[72.6, 69.7]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,229,Barcelona,217,"['222ccb1b-3b28-4bda-9e68-16eac23c0534', '36124f00-9471-45cd-8041-378fb3d72d8e', '8936c8fd-abc3-4776-94c0-0e7c12c93b5e']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:48:05.971,Carry,True,2005/2006
,,,,"[65.5, 55.7]",,,,,,,,,,,1.941427,,,,,,,,,,,462b0272-aa7c-4482-89bb-3be16488fcdd,3182,,"[58.6, 54.8]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,229,Barcelona,217,"['17e57d8a-a431-4a72-9f1f-6562ea163849', 'f4ec6bac-31ad-47e1-8aea-b078f76263e6']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:48:10.737,Carry,,2005/2006
,,,,"[96.5, 37.5]",,,,,,,,,,,0.418564,,,,,,,,,,,ef1f4c92-211d-40c1-8928-3d6c450efdca,3187,,"[95.2, 41.7]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,229,Barcelona,217,"['8bdf147c-bf6f-4daf-aaaa-e5375c876af7', 'b61dd31b-9e05-4995-9cc9-c2548d2c5425']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:48:17.158,Carry,,2005/2006
,,,,"[42.7, 42.9]",,,,,,,,,,,0.719633,,,,,,,,,,,f353b7e2-9e4a-4376-9640-9740d50cbcba,3193,,"[43.9, 40.9]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernández Arenas,6384.0,Left Defensive Midfield,230,Atlético Madrid,212,"['389aabd8-b2d5-45e1-971d-f63717034ca5', 'e2c62659-b01b-46fa-94c6-5441a0830081']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:21.531,Carry,,2005/2006
,,,,"[34.6, 42.1]",,,,,,,,,,,0.1525,,,,,,,,,,,906a4f63-7d07-40a0-a02e-5e54f0be31fe,3196,,"[34.6, 42.1]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Luccin,26123.0,Right Defensive Midfield,230,Atlético Madrid,212,"['818d738d-7447-46c2-86be-18711f2aa3cb', '8639a430-26f5-4f78-9d1d-741a631214a2']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:48:22.966,Carry,,2005/2006
,,,,"[76.6, 69.4]",,,,,,,,,,,2.547077,,,,,,,,,,,5559adbe-99c8-4daa-923b-522a7b189976,3204,,"[67.1, 71.9]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,231,Barcelona,217,"['34b6a7b2-45d0-47a4-8b09-93ac47c06eb2', '6602536d-ac52-4d49-8036-160be3bf2911']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:48:29.226,Carry,,2005/2006
,,,,"[99.0, 75.4]",,,,,,,,,,,0.701624,,,,,,,,,,,1048a1f0-d648-4da2-bc1e-9b8b98754aed,3207,,"[85.7, 76.5]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,231,Barcelona,217,"['2f8675eb-5c15-4746-a3c5-121d576e0b32', '86da520e-7d5c-4ea5-b1aa-5c16083d45e0']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:48:34.630,Carry,,2005/2006
,,,,"[106.9, 70.3]",,,,,,,,,,,0.82686603,,,,,,,,,,,d9cfe717-2706-4d06-81d1-d858b17d0fe8,3213,,"[109.5, 70.5]",68350,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Ezquerro Marín,25949.0,Left Wing,232,Barcelona,217,"['0c1f75a0-96f8-4a16-9783-c0f918234d75', '5be8491d-f942-42ce-9546-4e440051e1cb', 'e338960a-c4f4-4293-9edb-e086f6700221']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:48:46.857,Carry,True,2005/2006
,,,,"[107.7, 31.6]",,,,,,,,,,,0.916615,,,,,,,,,,,7800b0e0-625e-4660-9e6d-79450a0f1329,3219,,"[111.8, 34.3]",68350,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Henrik Larsson,15743.0,Center Forward,233,Barcelona,217,"['8855d956-582b-45da-8255-b32ac59d54bf', 'de726467-850d-496b-a709-f32957fc4333']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:49:04.054,Carry,,2005/2006
,,,,,,,,,,,,,,,0.113584,,,,,,,,,,,426cd5eb-56ce-4e18-8271-bacc86acc435,11,,"[26.5, 12.8]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Atlético Madrid,212,['79cad59b-a31b-42c6-b665-5ae779138a1f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.530,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.299784,,,,,,,,,,,e4d08cca-7b1d-4a74-be20-49f25d804bf6,17,,"[22.8, 7.3]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Atlético Madrid,212,"['16187ce2-ab86-4fb5-8fc7-d9a7fd953a76', 'dd8d4ced-c88a-4439-8b63-f93ff9d5423d']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.485,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.217416,,,,,,,,,,,4b44ebf6-a605-45d8-8d68-8df9d7a4d785,21,,"[23.3, 18.3]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Oleguer Presas Renom,25873.0,Right Back,2,Atlético Madrid,212,['4e0cdc27-88e3-4a4e-ada3-d41a2b8fedc3'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.330,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.130496,,,,,,,,,,,e7b64ee7-6cba-4106-b003-4e9c94dbe383,22,,"[12.7, 22.6]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Right Center Back,2,Atlético Madrid,212,,14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.810,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.223185,,,,,,,,,,,e225c29d-20b8-4345-8998-e7d58c86e756,33,,"[55.3, 7.3]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,4,Atlético Madrid,212,['0b3c032e-33b1-4ade-b4bc-2c45e5a483e7'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.914,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.827863,,,,,,,,,,,66951ab2-4789-4c27-a475-93b8d0005468,43,,"[57.8, 52.4]",68350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Luccin,26123.0,Left Defensive Midfield,5,Barcelona,217,"['6ad14d0b-8848-4f29-a6fd-31ccc6567b3e', 'd0b20e95-96b5-4c48-9921-75c537c1006c']",52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:52.630,Pressure,,2005/2006
,,,,,,,,,,True,,,,,1.776483,,,,,,,,,,,af450cf9-9198-4dd8-88e0-909154471eb0,62,,"[107.7, 59.2]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,7,Barcelona,217,['2c63a2bb-323a-4001-866e-b3c98474691a'],16,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:16.435,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.902374,,,,,,,,,,,a73f1a78-f6ed-442f-b8a8-04bdb3df622f,69,,"[67.6, 18.0]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,7,Barcelona,217,"['1367d18b-982e-46b9-b86d-70de1dafd9ae', 'c5eed5f7-a001-49cb-931c-ccb4fa29e0ed']",25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:25.952,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.800535,,,,,,,,,,,4e4676e1-d8f5-48c1-a079-76d424d7368d,72,,"[66.7, 24.0]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Luccin,26123.0,Left Defensive Midfield,7,Barcelona,217,"['1367d18b-982e-46b9-b86d-70de1dafd9ae', '16d78607-be64-4a7e-b831-64668bc31d99']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:28.400,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.989769,,,,,,,,,,,da3626dc-0ee3-4149-aa3a-a8ccbd4502db,74,,"[72.2, 30.9]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Luccin,26123.0,Left Defensive Midfield,7,Barcelona,217,,29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:29.656,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.900967,,,,,,,,,,,45b4e6a2-3c9a-45d7-82f3-e403a3fdb338,78,,"[62.3, 38.2]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,7,Barcelona,217,"['2d55b50d-6434-4240-9264-9fada5ba8b5d', 'e005590a-bd1b-412a-81ea-8e16d6ae9fa7']",31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:31.712,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.625404,,,,,,,,,,,9a215650-b883-4336-ad49-ccd3398a9d30,86,,"[64.2, 27.2]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,8,Atlético Madrid,212,['74a13204-d6ce-4118-a807-c2e458a2730c'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.668,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.424543,,,,,,,,,,,faa94a06-5265-4914-b82c-f889646b8d49,98,,"[50.1, 7.7]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,9,Atlético Madrid,212,['8e90bb6e-e1ad-45de-981f-1826ca5af516'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.325,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.162742,,,,,,,,,,,2bf76f07-c2f6-42ee-9c1a-9f69708134ad,102,,"[44.5, 8.2]",68350,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Atlético Madrid,212,['add78cec-ef47-4521-a128-c57391d8d631'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.252,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.588339,,,,,,,,,,,60912221-25eb-42b0-8479-39d0813e5d40,111,,"[97.7, 70.5]",68350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,11,Barcelona,217,"['02f42dd8-2d11-4484-8bf0-188a9e7afed5', '5c65cede-a1de-4cfa-b244-a0a13a308af0', 'da7d90f8-ee62-4c56-910d-66d1cf9f1b02']",15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:15.740,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.651628,,,,,,,,,,,bc9617c2-e868-42ca-b811-a121e869b29f,117,,"[103.7, 74.3]",68350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Right Center Forward,11,Barcelona,217,['b2eaab6e-5a42-4163-bbf2-00af08358e49'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:17.487,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.611238,,,,,,,,,,,942e32fc-1d43-443d-840a-031e7def68c4,129,,"[86.1, 74.2]",68350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,13,Barcelona,217,"['2ea8ca12-249c-4bcd-9a96-e674a31856e8', 'd541038d-c0eb-4bc0-87df-ea589906743b', 'de169e3d-5b3f-458b-adca-5130b3e74306']",35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:35.507,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.820845,,,,,,,,,,,a061b631-5662-4a77-811e-cf658eb7c3ac,146,,"[30.6, 74.3]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando José Torres Sanz,6382.0,Left Center Forward,15,Barcelona,217,"['505490ac-dacc-4e43-aaa4-592874003500', '98e27c86-1688-4b94-92e7-0223a5ca06ab']",8,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:08.558,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.489556,,,,,,,,,,,4f268f98-f09f-4139-94d1-06525d9a2c7d,158,,"[77.4, 49.6]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,15,Barcelona,217,['45d66668-26ae-4695-a31e-a457c037629b'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.916,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.6571,,,,,,,,,,,70b6aeb6-fef5-494c-8c38-6dce61e06efb,162,,"[24.2, 28.6]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Ibáñez Tébar,26117.0,Left Center Back,15,Barcelona,217,,19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:19.327,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.327987,,,,,,,,,,,81c3ef5f-8c1b-48dd-b161-d611ef57d30a,165,,"[22.1, 35.5]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Amaranto Perea Mosquera,26120.0,Right Center Back,15,Barcelona,217,"['1625c4e6-fea7-420f-b461-7fcb036f0386', '1cf9f4a8-694b-42ef-bd31-c837e6c8c761']",20,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:20.870,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.492955,,,,,,,,,,,cdd3c88e-713b-4874-a9b0-707f0e146fc4,173,,"[73.2, 14.1]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,"['29b23dd2-a4ed-43e5-a8c5-a9f82a6108cc', '5d44bbfa-f620-4c64-bd4e-d9c836c4f1ff']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.966,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.625196,,,,,,,,,,,058a1108-a4c7-401b-af60-340a9047c0bd,179,,"[39.5, 63.3]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luciano Martín Galletti,26122.0,Right Midfield,15,Barcelona,217,['25fdb687-f96e-43f3-bbca-7b7db46d5b05'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:33.246,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.555551,,,,,,,,,,,6b4d2210-7cf6-48b7-9638-14f4c6ce8c14,186,,"[10.8, 68.7]",68350,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luciano Martín Galletti,26122.0,Right Midfield,15,Barcelona,217,['84eecac4-0d5c-4450-a26c-850daace25c7'],38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:38.879,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.278334,,,,,,,,,,,fc375779-765a-49a3-acc8-e5ee40bc4355,199,,"[67.7, 29.7]",68350,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ariel Miguel Santiago Ibagaza,26121.0,Right Defensive Midfield,18,Barcelona,217,,34,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:34.323,Pressure,,2005/2006
,,,,,,,,,,True,,,,,1.339152,,,,,,,,,,,edb2fd50-9854-4276-8654-8592a948dccc,206,,"[51.9, 65.5]",68350,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Center Defensive Midfield,19,Atlético Madrid,212,"['32806605-6f45-4432-9bd2-43a81308ceba', '3664eff4-6ffb-42e6-8c8f-8566f4cc5839', '6bffbb48-2a57-46c5-823e-41ad21d9f877']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.806,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.434998,,,,,,,,,,,88827274-55f2-4f67-8ca2-402519df4a37,210,,"[10.9, 71.0]",68350,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,19,Atlético Madrid,212,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.062,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.218676,,,,,,,,,,,557a846e-b4ac-4b86-b6b6-440d2272ef71,219,,"[53.3, 64.7]",68350,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henrik Larsson,15743.0,Center Forward,21,Atlético Madrid,212,"['1636438a-4cb2-4481-8054-27a9a99fe378', 'a35f5517-ed41-4db1-9b2c-10d95f23e1f3']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.302,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.482977,,,,,,,,,,,0b0573c4-e195-4d86-8dec-c523667ac8e0,223,,"[56.7, 37.6]",68350,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,21,Atlético Madrid,212,,6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:06.140,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.939523,,,,,,,,,,,0d60f2fa-7219-4380-b196-8a44e5712513,244,,"[31.8, 12.8]",68350,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,23,Atlético Madrid,212,"['0069efdf-614d-49e4-9c47-95982d87523e', '78917244-3822-4bf9-95af-aa4f8b177ce1', 'ec8a8cb1-eeb5-4c08-8da3-f0eea55283a3']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.329,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.212643,,,,,,,,,,,e30629e2-cdbd-4a9f-924a-94bb99bc643c,248,,"[27.0, 8.1]",68350,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,23,Atlético Madrid,212,"['0069efdf-614d-49e4-9c47-95982d87523e', '7529109e-2ef9-468b-8994-f8ad6c1c9f72']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.076,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.121022,,,,,,,,,,,a5959639-ceee-401a-8b2d-4a502557e9ce,258,,"[32.3, 29.4]",68350,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,23,Atlético Madrid,212,,18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.956,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.392191,,,,,,,,,,,534b820a-5e60-4f49-8a8f-241bd4b5b20b,278,,"[37.7, 52.9]",68350,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark van Bommel,19296.0,Center Defensive Midfield,26,Atlético Madrid,212,['f5e03d5c-d4f5-499a-b1ba-521fa9079516'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.744,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.387298,,,,,,,,,,,47823e67-0262-4516-8c10-e1a6e3f3cb35,282,,"[42.3, 72.1]",68350,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark van Bommel,19296.0,Center Defensive Midfield,26,Atlético Madrid,212,['19f83a68-0ab1-4d32-9d2b-026ea3caf8c9'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.688,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.380749,,,,,,,,,,,6e7ad7d9-3ba6-4054-9b4c-e4d3518a2aaa,289,,"[32.8, 68.1]",68350,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark van Bommel,19296.0,Center Defensive Midfield,27,Atlético Madrid,212,"['2eec9352-a459-44a8-b2d6-7889a355687a', '3428f1c0-cdfc-43e2-a7b7-4b1d2c35a544', 'dcf4a041-a09d-4a07-8eed-c184ba6e9825']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:07:54.006,Pressure,,2005/2006
,,,,,,,,,,True,,,,,1.871515,,,,,,,,,,,e2a89197-a752-4847-b215-e3e10a679d41,312,,"[64.3, 61.6]",68350,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Martín Galletti,26122.0,Right Midfield,30,Barcelona,217,['1a7e34e7-05c6-412f-aeb6-2154e354da4d'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:36.509,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.769489,,,,,,,,,,,42d4b68b-05d9-48ba-9cce-6a67280c269e,314,,"[43.0, 56.9]",68350,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco José Molinero Calderón,6865.0,Right Back,30,Barcelona,217,"['75e1f259-1040-432d-aaa3-d48612806115', 'ab5e2d22-7289-4665-ba83-c03d057f593c']",39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:39.209,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.284021,,,,,,,,,,,f0b89bf6-4cba-47ad-a69d-7f142f725cc3,329,,"[84.7, 17.3]",68350,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,31,Atlético Madrid,212,"['475aeed2-a99a-4b4f-8c1c-87a06407d794', '75355dcf-af0b-4294-9c5e-a73d219dae32']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.932,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.500403,,,,,,,,,,,0ed78ceb-622e-47d4-ba9f-f1e02e24b99b,338,,"[77.9, 12.7]",68350,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,31,Atlético Madrid,212,"['3c4b2729-82b1-4dde-88fe-c2c0be90d5e2', '7c8d0733-dc74-4220-b57e-54421f84b756']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.955,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.498522,,,,,,,,,,,241361cb-f0b3-4fdc-a599-b631095de888,351,,"[44.1, 66.5]",68350,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Francisco García de la Torre,25925.0,Left Center Midfield,31,Atlético Madrid,212,['97d6ce89-4b0d-45bd-86ba-2bed3165bc3b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.790,Pressure,,2005/2006
