50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[70.5, 28.5]",,,,,,,,,,,,2.436925,,,,,,,,,,,,,7109ef9b-3193-4df5-997a-22c6c4e74ebf,4383,,,"[65.0, 25.6]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,178,Barcelona,217,"['0c6eed4e-86de-4872-9c38-fe62473cbf00', 'a0be5fce-f4bb-406a-a58c-2146017116ee']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.086,Carry,,2010/2011
,,,,"[78.4, 18.0]",,,,,,,,,,,,0.9964,,,,,,,,,,,,,4d476c95-3e30-4f5b-9776-c8ebfa99964a,4386,,,"[78.9, 22.0]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,178,Barcelona,217,"['c28ba2af-9aac-420b-92a1-dc1c6bbc63a9', 'd3eee190-240d-4b39-9cc1-2f68dc63fb8d', 'ff76b69c-583f-431f-898a-99376c45c13f']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.638,Carry,True,2010/2011
,,,,"[104.5, 21.8]",,,,,,,,,,,,2.896752,,,,,,,,,,,,,75b9db55-465c-430f-8911-4732ffbcca68,4390,,,"[87.5, 8.4]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,178,Barcelona,217,"['5c36b98a-9f49-44a1-9ef2-e9cdde1dd9de', '6096c1f2-c1f3-4362-ab9d-ee8eb4d990cb', 'b5b5b52a-2455-4f58-b4a1-13be9b3a7452']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.099,Carry,True,2010/2011
,,,,"[102.2, 28.5]",,,,,,,,,,,,0.9324,,,,,,,,,,,,,47ed6bd9-484f-4412-bcd0-c61b24caa3f7,4395,,,"[99.9, 28.3]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,178,Barcelona,217,"['240f9246-7f18-4e91-81c2-13667af9e3ff', '3347a376-471e-44e4-960f-eca882bae8eb', 'eee4e4e3-5c51-4089-a004-c794cd7be6a1']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:43:17.353,Carry,True,2010/2011
,,,,"[104.7, 40.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,c0f64b59-d205-4af2-b7b9-eb97aef4b427,4399,,,"[104.7, 40.9]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,178,Barcelona,217,"['08edfe0b-c815-4573-ae58-a42672a3540e', '4228e1b6-269e-4d3b-9d86-d55f718d9b66']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.037,Carry,,2010/2011
,,,,"[115.4, 24.1]",,,,,,,,,,,,3.9128,,,,,,,,,,,,,9a7501a4-396c-44ac-acfb-a05755e07864,4402,,,"[115.2, 23.3]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,178,Barcelona,217,"['7fa4ab91-40ed-45f1-8889-d94ea72fd0b0', '8c317714-ba0c-458b-86ce-c2d379c21e35']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.248,Carry,,2010/2011
,,,,"[99.5, 50.4]",,,,,,,,,,,,0.574375,,,,,,,,,,,,,0efabaf9-70be-4233-9b3d-e66d8137c472,4407,,,"[99.5, 50.4]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,178,Barcelona,217,"['0f17836c-4911-4f62-a8e3-22b34c4780db', 'c187af93-f663-4f31-a104-ee6d920e1052']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:43:25.769,Carry,,2010/2011
,,,,"[113.3, 56.9]",,,,,,,,,,,,0.025700001,,,,,,,,,,,,,201d0ce3-3276-4d5c-adc4-37006a5c7611,4410,,,"[113.3, 56.9]",69296,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,178,Barcelona,217,"['39f55f3f-b979-495d-ba1e-2e36eac24dcf', '7f9e79f5-88d9-40b6-80d9-d3c964ed96ef']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.646,Carry,,2010/2011
,,,,"[58.1, 44.3]",,,,,,,,,,,,0.66674,,,,,,,,,,,,,c3aaba11-5758-4da1-855c-675afa5ba776,4427,,,"[53.4, 43.2]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,180,Barcelona,217,"['61e52f1a-c1ec-4f23-af37-aa487a8e149f', 'dfa9a311-c71f-4217-b00b-2524168364d1']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.478,Carry,,2010/2011
,,,,"[41.2, 66.8]",,,,,,,,,,,,1.457615,,,,,,,,,,,,,8b0da90f-93eb-4caa-b1d3-0c77f0b65547,4430,,,"[41.2, 66.8]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,180,Barcelona,217,"['3b336ed6-56e1-4042-aa6e-e6e76177a612', '788b2d74-7f0e-4b3f-b611-a12cd0b441af']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:45:12.396,Carry,,2010/2011
,,,,"[45.0, 47.4]",,,,,,,,,,,,1.25597,,,,,,,,,,,,,92f2c698-84cb-468e-b094-6bb0bc0a83e7,4433,,,"[40.6, 54.8]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,180,Barcelona,217,"['0671bd6f-44fb-4a32-96c6-f2879b6643ee', '48339a60-ccd8-45d2-821b-2c4151f62039']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:45:15.536,Carry,,2010/2011
,,,,"[42.9, 17.8]",,,,,,,,,,,,0.058209,,,,,,,,,,,,,9bbf8b02-b446-4576-a1c3-6c85c1abaeeb,4437,,,"[41.9, 22.0]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,180,Barcelona,217,"['42bb11b7-b201-4a01-aeb1-f24566eb4c22', '6e999abe-8b9c-4250-ba59-53bb20a39535', '8107805d-e1bf-4cf3-be92-06462a186f94']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.148,Carry,True,2010/2011
,,,,"[59.3, 23.1]",,,,,,,,,,,,0.820536,,,,,,,,,,,,,de3da6f1-9eca-4a70-b6da-1eeb05095109,4441,,,"[58.1, 23.9]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,180,Barcelona,217,"['1bb547eb-9f37-4f76-91ad-6497671fafa7', '293e80ce-4615-4108-bff1-acd5e3650b6b', '89e275aa-5607-4330-9f85-bdc70d5fddd4']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:45:19.444,Carry,True,2010/2011
,,,,"[83.3, 5.8]",,,,,,,,,,,,1.313812,,,,,,,,,,,,,38953d77-7a72-441e-8884-31664654818b,4444,,,"[73.2, 9.0]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,180,Barcelona,217,"['93a1670b-8412-41b8-90f5-d11ba972346a', 'a4fda4fc-4191-4f9d-b284-fed6d15104bf', 'ee5d0a14-1cad-4d00-b898-10468656a9e0']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.658,Carry,True,2010/2011
,,,,"[70.2, 6.3]",,,,,,,,,,,,1.175881,,,,,,,,,,,,,51278e01-59d6-4115-aa5c-63cd22f8c763,4448,,,"[70.2, 6.3]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,180,Barcelona,217,"['456fe57f-2479-43ce-b592-cbd7539809fc', 'd2dcb74a-c380-45bf-a1e2-181f5fc84ae5']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.392,Carry,,2010/2011
,,,,"[79.3, 31.3]",,,,,,,,,,,,0.0348,,,,,,,,,,,,,c5e4da85-a84c-409f-ae43-656a10aa8ad6,4451,,,"[79.3, 31.3]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,180,Barcelona,217,"['781e96c7-ee72-487b-84f5-5b4e04168f89', '81cdc9a6-87bb-4b5f-8064-ded31b30fec8']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.813,Carry,,2010/2011
,,,,"[64.2, 16.5]",,,,,,,,,,,,1.862947,,,,,,,,,,,,,c6fd367f-d6da-45c1-b6e3-3ca4cd800fe5,4455,,,"[72.3, 19.7]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,180,Barcelona,217,"['91769895-04b8-4f97-8efb-44874188abfd', 'a4abe402-4ea3-4410-b002-d84b8ec56e24', 'c054174a-c04d-462a-a609-85b39251d640']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:45:29.216,Carry,True,2010/2011
,,,,"[50.1, 29.2]",,,,,,,,,,,,0.682307,,,,,,,,,,,,,5cbafa01-3a07-4f89-87fe-e1ab7a4c6239,4458,,,"[50.3, 29.2]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,180,Barcelona,217,"['3bbe26ed-bdf7-4ca6-9460-c3bc53435387', 'bd023574-7b58-45f2-80da-123d96917bd9']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.542,Carry,,2010/2011
,,,,"[66.5, 52.7]",,,,,,,,,,,,2.397501,,,,,,,,,,,,,eedbe3d8-0dbf-4691-8b5a-0fe8e407f2ed,4461,,,"[54.5, 54.8]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,180,Barcelona,217,"['b97a5a93-45af-4104-b558-9d43344372c4', 'de574f11-4354-4005-a0bf-d9a0deb26835']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.613,Carry,,2010/2011
,,,,"[111.6, 21.4]",,,,,,,,,,,,1.339607,,,,,,,,,,,,,72613c31-0043-4fb8-8515-141c4048a277,4466,,,"[93.6, 24.5]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,180,Barcelona,217,"['2f4a378f-8a53-44b0-9e5c-c18430e99088', '5bcb0612-2b52-4e20-a4df-112c766a9ac7']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.305,Carry,,2010/2011
,,,,"[116.3, 36.1]",,,,,,,,,,,,1.479211,,,,,,,,,,,,,8805f448-d154-4fe6-b904-95e787c07177,4469,,,"[104.7, 30.6]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Agudo Durán,6724.0,Left Wing,180,Barcelona,217,"['09ebd869-5d56-440f-a8eb-dda59d1ed21e', '11e4442d-b22a-410c-b415-afceadb06320', 'e0c02d8a-3e1b-42a4-9381-b66d6674a900']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.574,Carry,True,2010/2011
,,,,"[11.0, 45.7]",,,,,,,,,,,,15.681412,,,,,,,,,,,,,d4f522dd-e8d2-42ad-aa89-aacba2a3b0b8,4473,,,"[1.8, 43.4]",69296,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,180,Barcelona,217,"['0029e386-5201-4c15-9216-8f89415ecd45', 'a4d73c6b-4ff2-477d-9691-27e0b6c236e7']",45,,,,,,,,,,,,,,,,,Hércules,1218,00:45:45.351,Carry,,2010/2011
,,,,"[28.0, 38.8]",,,,,,,,,,,,0.9213,,,,,,,,,,,,,c27c5b7b-133b-4e25-9fa3-520605832fac,4476,,,"[35.6, 34.0]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,180,Barcelona,217,"['68498134-972f-4665-bdc4-dcb1db21f393', '88cfb3b0-1ed5-46fc-830e-bf920d89f4df']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:46:05.283,Carry,,2010/2011
,,,,"[44.6, 68.7]",,,,,,,,,,,,6.80351,,,,,,,,,,,,,25cf0aa1-aaac-46ff-9d1d-b8b5e656c62a,4479,,,"[41.0, 64.0]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,180,Barcelona,217,"['7b0c2c71-1ab0-4ea3-9aa2-f5f98884d0b9', 'ebed8571-907d-4bb2-acb7-44eafc3bd70f']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.648,Carry,,2010/2011
,,,,"[13.9, 47.0]",,,,,,,,,,,,0.5062,,,,,,,,,,,,,afe3e25d-5839-4ef0-863e-b4e334810bff,4482,,,"[14.1, 46.8]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,180,Barcelona,217,"['140e364d-f3b3-45dc-9f03-314e3afb93c4', '6325462a-45be-49fa-a987-7cced2d7ec1c']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:46:17.647,Carry,,2010/2011
,,,,"[23.8, 65.3]",,,,,,,,,,,,6.709,,,,,,,,,,,,,08536987-cddd-4465-8182-ad1111c5476b,4485,,,"[23.8, 65.3]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,180,Barcelona,217,"['51840c46-3591-4e4f-aa5c-2c59e012e4c1', '7d9c021d-71d0-40d0-a422-3a0841ad2571']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:46:19.420,Carry,,2010/2011
,,,,"[37.5, 25.8]",,,,,,,,,,,,0.1192,,,,,,,,,,,,,6d17250b-9a01-4654-b3e9-b116f1b5f89b,4488,,,"[37.5, 25.8]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,180,Barcelona,217,"['9af1c091-48e6-4420-8308-c6522dc1fa96', 'fc7712ad-8d75-41f2-bd75-04f0210f021a']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:46:26.929,Carry,,2010/2011
,,,,"[72.8, 7.1]",,,,,,,,,,,,2.227182,,,,,,,,,,,,,e55238ec-6907-4778-99ab-58c828a7ac91,4491,,,"[52.4, 8.6]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,180,Barcelona,217,"['03d2fb88-a28a-46df-80af-34f0f270e6d8', '97a0333c-2956-4383-9990-b5781f4a06df']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:46:28.813,Carry,,2010/2011
,,,,"[78.0, 18.0]",,,,,,,,,,,,1.528069,,,,,,,,,,,,,b22aff1b-5ac8-4c8f-b56e-67d17198b289,4494,,,"[66.5, 17.4]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,180,Barcelona,217,"['23a4a330-5c36-422b-b1ce-5b789c4ebffb', '7e35cb44-5805-451d-9ec8-c09e805ae719']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.374,Carry,,2010/2011
,,,,"[96.5, 6.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,8d66024d-237a-4f41-8d47-9aa403114676,4497,,,"[91.3, 7.5]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,180,Barcelona,217,"['504ade09-dff1-4372-a2eb-d1aa423cff2c', 'aa2300b4-bc66-4d0d-b500-38d7c8a53636']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.798,Carry,,2010/2011
,,,,"[11.7, 70.8]",,,,,,,,,,,,1.628363,,,,,,,,,,,,,dd8de691-19ee-40ad-8dd4-f2f986226629,4502,,,"[15.7, 69.3]",69296,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,181,Hércules,1218,"['19dcaae6-8bcc-4989-b78e-82802b7f5f09', '4d8c00e7-845f-4e79-9046-cefb53467c80', '82caa591-149b-4461-9a9a-71b7479ddb60']",37,,,,,,,,,,,,,,,,,Hércules,1218,00:46:37.842,Carry,True,2010/2011
,,,,"[91.3, 70.3]",,,,,,,,,,,,0.8973,,,,,,,,,,,,,a260e470-9dbe-4995-b827-34b3ca82ad81,4511,,,"[91.1, 61.3]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier García Portillo,26050.0,Right Midfield,182,Hércules,1218,"['7e1bc7bc-2daa-4eb2-a8a3-06b4be97d452', 'e568be5e-17f9-4bd6-ac60-911588a6ab6f', 'fc47aeb0-e3e3-4ee7-a74b-819f8d641da7']",11,,,,,,,,,,,,,,,,,Hércules,1218,00:47:11.235,Carry,True,2010/2011
,,,,"[80.4, 71.0]",,,,,,,,,,,,1.333696,,,,,,,,,,,,,e23fca25-fa5f-4a75-8090-795d682f6dcc,4515,,,"[84.0, 69.1]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge López Marco,26744.0,Right Defensive Midfield,182,Hércules,1218,"['38ca39bd-be7d-48d6-a6af-435969ecb494', '729dd3b7-363c-4f2e-911e-fb45c9ad5b00', 'e5b45c2d-b59a-4e46-9e5e-66f315a60263']",13,,,,,,,,,,,,,,,,,Hércules,1218,00:47:13.220,Carry,True,2010/2011
,,,,"[43.3, 18.2]",,,,,,,,,,,,1.0506,,,,,,,,,,,,,8147e453-d238-4bcc-9438-a58a45e311a3,4521,,,"[43.6, 13.4]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Center Midfield,183,Barcelona,217,"['581ffc86-b669-4cc8-8e2d-6218376438d6', '8a0b1efd-4a50-49c6-bea4-f87d95ef906d']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:47:15.328,Carry,,2010/2011
,,,,"[62.1, 22.8]",,,,,,,,,,,,0.2984,,,,,,,,,,,,,2964ff5a-b494-4452-998c-6eb003fb0472,4529,,,"[62.3, 32.3]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Peña Romero,25900.0,Left Back,183,Barcelona,217,"['12ffbed6-dc87-42bb-a69c-fc5a91139e76', '1470df09-9c8b-493e-85b9-6b21572675f8']",20,,,,,,,,,,,,,,,,,Hércules,1218,00:47:20.498,Carry,,2010/2011
,,,,"[90.2, 62.4]",,,,,,,,,,,,4.6217,,,,,,,,,,,,,aeac4599-be87-4bc4-b2a4-07e54a3c19fe,4532,,,"[58.9, 58.2]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,183,Barcelona,217,"['388cef4b-0e85-4c98-8e29-fe1f727615b3', 'd1322b99-73e1-49c5-9c5d-48384ec0acc3']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.796,Carry,,2010/2011
,,,,"[100.1, 73.9]",,,,,,,,,,,,1.754875,,,,,,,,,,,,,54ba6934-afa0-42c7-87f8-db0e2cf89f61,4538,,,"[104.5, 75.0]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,184,Barcelona,217,"['ced25899-5064-4d3b-8b7d-8b0f9d962264', 'd808a53e-0fce-425b-99d6-4498e3f593ba']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:47:35.618,Carry,,2010/2011
,,,,"[91.3, 67.8]",,,,,,,,,,,,0.691682,,,,,,,,,,,,,0a68fb05-0c24-4c53-aa2a-62c25f89b155,4541,,,"[91.3, 67.8]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,184,Barcelona,217,"['0af95422-9f6c-456d-899f-5ed8a6925828', '18b0b2fa-2ff2-4b23-b6d5-461015f1390f']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:47:38.546,Carry,,2010/2011
,,,,"[86.0, 57.9]",,,,,,,,,,,,0.746896,,,,,,,,,,,,,c932ca21-4a4f-4323-9714-24a27de58f90,4544,,,"[86.2, 61.1]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,184,Barcelona,217,"['ae6df6ab-890a-45c8-aba9-aafce6e56eb2', 'c0cbf4dc-3364-447e-b944-c08484d8be2a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:47:40.523,Carry,,2010/2011
,,,,"[85.4, 32.7]",,,,,,,,,,,,0.75376,,,,,,,,,,,,,4be1eeef-e99f-4181-9b99-1836cc3e5c55,4548,,,"[85.0, 33.6]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,184,Barcelona,217,"['17208be3-bcf7-4c3c-a7a4-3399c7b05b00', '2d28385a-ce82-410c-bc62-e880c4b6576d', '50f02f54-d487-41e8-a74f-a289c7955cc6', 'b8893a9c-b310-4343-92df-242724e09e53']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:47:42.437,Carry,True,2010/2011
,,,,"[85.4, 32.7]",,,,,,,,,,,,0.6166,,,,,,,,,,,,,b1cfea8b-abb5-4546-a44c-483e097700ce,4551,,,"[85.4, 32.7]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,184,Barcelona,217,"['50f02f54-d487-41e8-a74f-a289c7955cc6', '866b93b0-5242-49f5-82d1-e338a073d48b', 'b8893a9c-b310-4343-92df-242724e09e53']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.191,Carry,True,2010/2011
,,,,"[80.1, 49.8]",,,,,,,,,,,,0.97319,,,,,,,,,,,,,5f54914c-495d-45a0-88f0-2ee9789a782e,4554,,,"[80.1, 44.9]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Center Midfield,184,Barcelona,217,"['4465a475-ab46-4c75-92f6-3d899734130c', '49dd8f28-77ee-412a-b466-35d8280f0eb6', '811c9a32-6191-4f67-949f-20b3e2e25587']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:47:45.391,Carry,True,2010/2011
,,,,"[87.9, 71.4]",,,,,,,,,,,,0.552107,,,,,,,,,,,,,d338ea37-2fcf-452a-a389-ace791b8669a,4558,,,"[87.9, 71.4]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,184,Barcelona,217,"['4791da98-c9b5-46e3-b78c-3e69c0649abc', 'c8edbebe-cd0f-4dbd-8ef5-4059a271a9da']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:47:48.575,Carry,,2010/2011
,,,,"[103.7, 67.8]",,,,,,,,,,,,1.3540471,,,,,,,,,,,,,14c8d4ce-1731-48d5-a08b-3753339f835a,4561,,,"[102.6, 72.0]",69296,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,184,Barcelona,217,"['2a2d1ab0-1353-439e-90a4-6aa7d1ee636d', '4e562d2f-ce1c-4880-bf70-f02094969e1e', 'f5c54a56-5ea9-4b15-8c97-ebefa080b70a']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:47:50.112,Carry,True,2010/2011
,,,,,,,,,,,,,,,,0.776411,,,,,,,,,,,,,e4287572-4482-4f49-a9fc-f45d9549289a,11,,,"[73.3, 43.8]",69296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Hércules,1218,"['28abd415-4173-48a1-aaf9-ba4f0ef6954b', 'a2b2620d-d5d6-423d-8e62-ea331870218d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.993,Pressure,,2010/2011
,,,,,,,,,,,,,,,,1.036936,,,,,,,,,,,,,dcff599a-01d8-47f0-8f1b-19a9aee0a0cf,13,,,"[77.8, 12.7]",69296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Villa Sánchez,12737.0,Left Wing,2,Hércules,1218,"['15d16b7e-2e3a-4aff-811b-6f0d520a24b1', '6d295345-05e3-462e-a79e-1db3637b8b3b', '788940d0-d600-4675-ae2c-5c5306d255fd']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.298,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,1.452366,,,,,,,,,,,,,4d034837-aca0-4212-802b-5ae5a52a21c0,19,,,"[43.0, 77.4]",69296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Femenía Far,3269.0,Left Wing,3,Barcelona,217,['c2a2524a-ae74-4072-8145-483ad24e2033'],6,,,,,,,,,,,,,,,,,Hércules,1218,00:00:06.499,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,0.355234,,,,,,,,,,,,,aa019846-ee42-4ef3-a251-8178066f123c,21,,,"[35.2, 56.2]",69296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Lionel Fritzler,26751.0,Right Defensive Midfield,3,Barcelona,217,,9,,,,,,,,,,,,,,,,,Hércules,1218,00:00:09.022,Pressure,,2010/2011
,,,,,,,,,,True,,,,,,1.337966,,,,,,,,,,,,,c73dacf2-81e6-4f56-b096-74892738dce0,30,,,"[77.8, 50.6]",69296,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,4,Hércules,1218,['b2dd0012-dafd-435e-bd90-234f3dea52df'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.966,Pressure,,2010/2011
