bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,3.1266,,,,,,,,,,,,,,,7dc04605-8371-402b-9665-46d6dbc80bf8,100,,"[37.1, 6.5]",266240,3,,,,,0.18889718,,Left Foot,,,,"[84.7, 15.6]",High Pass,,48.462048,,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Wing,9,Barcelona,217,"['61cabc46-4e9d-4ef2-9e8f-e2a1b5d22937', 'd56b6a07-6076-476a-858f-07cb804a2b66']",24,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:24.102,Pass,,2014/2015
,,,,,,,,,,,,,,2.5939,,,,,,,,,,,,,,,62d6e215-147c-4cb0-8e6a-ce6c06bcc050,105,,"[18.2, 76.2]",266240,3,,,,,-2.2421405,,Right Foot,,,,"[3.9, 58.2]",Ground Pass,,22.98891,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['7bc66de4-62b8-4939-934d-a5eccfcf85f0', 'fd017b28-a1eb-41e6-9f4a-5daa262890a6']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.613,Pass,True,2014/2015
,,,,,,,,,,,,,,2.541116,,,,,,,,,,,,,,,822bd67a-b73a-47bd-866e-faba7dab3a6e,109,,"[2.5, 56.1]",266240,3,,,,,0.6995675,,Right Foot,,,,"[30.9, 80.0]",High Pass,,37.118324,,,Out,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['04935b2e-6afb-4781-9675-eb856c4f92c6'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.327,Pass,True,2014/2015
,,,,,,,,,,,,,,1.1059,,,,,,,,,,,,,,,ae0bfb4f-fd80-4504-b290-31920ca24880,110,,"[92.3, 0.1]",266240,3,,,,,0.44994983,,,,,,"[107.0, 7.2]",Low Pass,,16.324827,,,Incomplete,,Sergio Canales Madrazo,6673.0,,,,,,Throw-in,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,10,Real Sociedad,210,"['a3c65bed-91a1-404c-94ea-0b941f836279', 'aaebaf3d-d856-40ad-a2b5-003964f34ae2']",47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:47.883,Pass,,2014/2015
,,,,,,,,,,,,,,1.7427,,,,,,,,,,,,,,,ca570768-9739-4546-a036-e184bff756d8,116,,"[106.8, 6.0]",266240,3,,,,,2.719206,,Left Foot,,,,"[97.9, 10.0]",Ground Pass,,9.757561,True,,Incomplete,,Gonzalo Castro Irizábal,6740.0,,,,,,,1,From Throw In,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,10,Real Sociedad,210,"['59c97582-9714-4366-99f9-6332b206847b', '7890659a-584b-43a6-8923-3f50818b20e3', 'dea44323-ff73-4382-8fd4-4ae6d93f5d12']",53,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:53.469,Pass,True,2014/2015
,,,,,,,,,,,,,,1.1315,,,,,,,,,,,,,,,e7a3646e-2d96-4e82-be87-51cbf33cc2e4,120,,"[36.8, 58.2]",266240,3,,,,,1.2821219,,Left Foot,,,,"[41.7, 74.7]",Ground Pass,,17.212206,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,10,Real Sociedad,210,['c0fa135f-7871-40ad-9814-ca75c8f10ad8'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.229,Pass,,2014/2015
,,,,,,,,,,,,,,0.8315,,,,,,,,,,,,,,,67fc5d86-1210-4700-8d8e-4b748769e2be,123,,"[43.1, 74.5]",266240,3,,,,,-1.2338378,,Right Foot,,,,"[48.6, 58.8]",Ground Pass,,16.635504,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Real Sociedad,210,"['1438009c-f715-4ab7-97f3-605e77e597a3', 'a9b81af4-1646-477b-823e-5002133754ed']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.441,Pass,,2014/2015
,,,,,,,,,,,,,,1.5517,,,,,,,,,,,,,,,41d01d7a-2ce3-49d6-896b-0955042a8aed,127,,"[65.9, 17.4]",266240,4,,,,,-2.5689263,,Right Foot,,,,"[50.7, 7.6]",Ground Pass,,18.085354,,,,,Íñigo Martínez Berridi,6665.0,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Defensive Midfield,10,Real Sociedad,210,['621cf117-c018-418f-9caf-043ef2f3d219'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:00.220,Pass,,2014/2015
,,,,,,,,,,,,,,3.5246,,,,,,,,,,,,,,,1109ca40-3550-4bd2-b58e-5459f920b8b2,129,,"[49.4, 8.5]",266240,4,,,,,2.3679585,,Right Foot,,,,"[19.3, 37.9]",Ground Pass,,42.075764,,,,,Gerónimo Rulli,6694.0,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,10,Real Sociedad,210,['0bdf2e02-c3e8-4ac3-8794-816b3e7dcfdb'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:01.772,Pass,,2014/2015
,,,,,,,,,,,,,,3.716314,,,,,,,,,,,,,,,3a5381f6-7036-4231-b697-b763d9be17c2,132,,"[19.3, 37.9]",266240,4,,,,,-0.5921416,,Right Foot,,,,"[74.9, 0.5]",High Pass,,67.008354,,,Out,,,,,,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,10,Real Sociedad,210,,5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:05.336,Pass,,2014/2015
,,,,,,,,,,,,,,2.097422,,,,,,,,,,,,,,,8e9d9d1a-2dc0-460c-8abc-f15fe5fc2a00,133,,"[44.8, 80.0]",266240,4,,,,,-2.0236585,,,,,,"[32.1, 53.9]",High Pass,,29.02585,,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,11,Barcelona,217,['d6e14937-3b32-4b9d-8e9e-4587c0948fca'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.915,Pass,,2014/2015
,,,,,,,,,,,,,,1.906519,,,,,,,,,,,,,,,979ae641-a389-4702-870f-6fba91970700,136,,"[34.7, 51.9]",266240,4,,,,,-1.5001178,,Right Foot,,,,"[37.1, 18.0]",Ground Pass,,33.984848,,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['fbd45054-0c41-42c0-bee6-033a7c182447'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.737,Pass,,2014/2015
,,,,,,,,,,,,,,1.413828,,,,,,,,,,,,,,,e18a2616-1f83-4391-aed3-d6667e4c0e1f,139,,"[39.1, 14.3]",266240,4,,,,,-0.68662155,,Left Foot,,,,"[51.3, 4.3]",Ground Pass,,15.774663,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['edd84bd3-770b-4c42-be91-e8abdeec8006'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.553,Pass,,2014/2015
,,,,,,,,,,,,,,0.5788,,,,,,,,,,,,,,,d68704d8-6b66-46ed-9e97-bcb577f5d8f0,142,,"[54.0, 3.5]",266240,4,,,,,0.020199273,,Left Foot,,,,"[63.9, 3.7]",High Pass,,9.90202,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['85038a82-4282-45cb-911a-17726f40b297', 'cd8f488d-615e-4d5f-8b03-198ad5aa1613']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.007,Pass,,2014/2015
,,,,,,,,,,,,,,0.246101,,,,,,,,,,,,,,,f995ef6a-b902-4d7b-8864-b309e182d48c,145,,"[61.9, 4.0]",266240,4,,,,,-0.22679885,,Left Foot,,,,"[65.8, 3.1]",High Pass,,4.002499,,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['1461e2b1-f3fb-4bb6-b375-9ea155d70651', '8c5d98f6-c9f5-41dc-8440-cb305e9bd53d']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.723,Pass,,2014/2015
,,,,,,,,,,,,,,1.212866,,,,,,,,,,,,,,,2c5ad580-6a60-4680-83db-1616e3e753ba,148,,"[57.0, 75.2]",266240,4,,,,,-0.42033106,,Right Foot,,,,"[70.2, 69.3]",Ground Pass,,14.458562,,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,Recovery,1,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,11,Barcelona,217,['996345ba-ef01-46cf-8f00-d3da87833c6e'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:26.396,Pass,,2014/2015
,,,,,,,,,,,,,,1.2208,,,,,,,,,,,,,,,f8ff05f2-732c-46e1-b2fb-d551d466ec32,153,,"[37.6, 9.4]",266240,4,,,,,2.3092492,,Right Foot,,,,"[30.5, 17.2]",Ground Pass,,10.547511,,,,,Jérémy Mathieu,10609.0,,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['ee772b04-f24e-4faa-9482-04ff93277001'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.447,Pass,,2014/2015
,,,,,,,,,,,,,,2.561282,,,,,,,,,,,,,,,8bca030a-3148-4d30-b1d8-d25da678f7dc,155,,"[30.5, 17.4]",266240,4,,True,,,1.5583746,,Left Foot,,,,"[30.9, 49.6]",Ground Pass,,32.202484,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['d4c093a6-d569-4892-9cdc-df2175dc729c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.315,Pass,,2014/2015
,,,,,,,,,,,,,,1.238,,,,,,,,,,,,,,,27f3da34-35bb-4f10-a846-097fb479a43a,157,,"[32.9, 52.3]",266240,4,,,,,0.84497666,,Right Foot,,,,"[46.3, 67.4]",Ground Pass,,20.188362,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['ddcc598f-0706-4067-a7f3-89b13de27ee5'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.003,Pass,,2014/2015
,,,,,,,,,,,,,,0.9108,,,,,,,,,,,,,,,3fbbb923-6890-41e6-8a1c-7489b3065c7b,160,,"[53.5, 74.9]",266240,4,,,,,-0.012577953,,Right Foot,,,,"[69.4, 74.7]",Ground Pass,,15.9012575,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,11,Barcelona,217,['67570db3-b908-4855-85de-2c9274d296db'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.321,Pass,,2014/2015
,,,,,,,,,,,,,,1.3503,,,,,,,,,,,,,,,12bcf984-caa0-406d-8b87-43bafe2a46b1,163,,"[66.3, 73.9]",266240,4,,,,,3.0648208,,Left Foot,,,,"[50.7, 75.1]",Ground Pass,,15.646086,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Throw In,Munir El Haddadi Mohamed,6616.0,Right Wing,11,Barcelona,217,['9af58b3e-b9f3-4874-95ab-6bff78fc7215'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.352,Pass,,2014/2015
,,,,,,,,,,,,,,1.803473,,,,,,,,,,,,,,,61f86599-a973-40fa-b658-34b5f2100646,167,,"[52.5, 75.3]",266240,4,,,,,-2.105994,,Right Foot,,,,"[39.1, 52.7]",Ground Pass,,26.273941,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,11,Barcelona,217,"['bca3b5be-9fab-4a7c-a0e1-dd84f746cd03', 'cef0789f-ba59-4f5f-9224-4228d9353107']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.849,Pass,True,2014/2015
,,,,,,,,,,,,,,0.960267,,,,,,,,,,,,,,,01484d21-9bf0-4ca5-8858-82d1f9874fe7,170,,"[53.6, 42.4]",266240,4,,,,,-1.0888581,,Right Foot,,,,"[60.4, 29.4]",Ground Pass,,14.67106,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['93fa0fd5-f516-4adf-8070-f427881c8005'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.331,Pass,,2014/2015
,,,,,,,,,,,,,,0.857404,,,,,,,,,,,,,,,6c8170b7-c654-4610-b55f-d0a4e628ffa0,173,,"[67.2, 24.7]",266240,4,,,,,-0.50921863,,Right Foot,,,,"[79.2, 18.0]",Ground Pass,,13.743726,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['abca0f1e-2e66-4d80-b06e-6415924612c6'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.599,Pass,,2014/2015
,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,803ca0fb-55b7-4f89-802c-5cf57c278d92,177,,"[78.0, 16.9]",266240,4,,,,,-1.2670618,,Left Foot,,,,"[80.1, 10.2]",Ground Pass,,7.0213957,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,11,Barcelona,217,"['1fb0648c-4cf7-4608-aa49-8e34268199f2', 'e0174e24-63e1-4cbe-9a31-f050d71ab7f8']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.488,Pass,,2014/2015
,,,,,,,,,,,,,,0.944296,,,,,,,,,,,,,,,b04d21d7-3b72-4ae6-8882-acfdb88999ad,180,,"[77.8, 0.1]",266240,5,,True,,,0.7853982,,,,,,"[84.8, 7.1]",Low Pass,,9.899495,,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['f73ab669-083f-4628-9609-b050363aa342'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.787,Pass,,2014/2015
,,,,,,,,,,,,,,0.4155,,,,,,,,,,,,,,,9cffb431-0550-40fe-9a95-f1faff93b3c1,182,,"[85.6, 7.8]",266240,5,,,,,-2.1875975,,Right Foot,,,,"[81.7, 2.3]",Ground Pass,,6.742403,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['06723d34-d01e-41d0-a122-cfe60682dcf4'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.586,Pass,,2014/2015
,,,,,,,,,,,,,,1.7327,,,,,,,,,,,,,,,cc23a493-2b34-4765-bdf3-af93e9026b17,185,,"[81.7, 2.3]",266240,5,,,,,3.0135098,,Left Foot,,,,"[55.3, 5.7]",High Pass,,26.618038,,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['991060a3-fc49-4fc8-b832-a5a35645afe9'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.082,Pass,,2014/2015
,,,,,,,,,,,,,,1.74318,,,,,,,,,,,,,,,73a2e90d-461f-4030-92ff-c32d9558a60f,188,,"[54.7, 10.0]",266240,5,,,,,1.5114256,,Left Foot,,,,"[56.4, 38.6]",Ground Pass,,28.65048,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,12,Barcelona,217,['28fb7458-e4e6-4aec-b7fb-782a751f1f8b'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.201,Pass,,2014/2015
,,,,,,,,,,,,,,1.463321,,,,,,,,,,,,,,,5e2be218-148e-4a6e-92e0-fc8fd7ed50e4,191,,"[56.4, 40.0]",266240,5,,,,,0.4608067,,Right Foot,,,,"[70.5, 47.0]",Ground Pass,,15.741982,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['507f3191-2ac6-4284-9a55-184c557cb224'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.616,Pass,,2014/2015
,,,,,,,,,,,,,,1.246592,,,,,,,,,,,,,,,7d85bff4-5a57-49c2-bf65-0d82bc25096c,195,,"[70.7, 49.2]",266240,5,,,,,-2.7030795,,Right Foot,,,,"[56.2, 42.4]",Ground Pass,,16.015305,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['a57f7cac-05ad-4ec5-844b-69666aa0223a'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.159,Pass,,2014/2015
,,,,,,,,,,,,,,2.8895,,,,,,,,,,,,,,,0db8a564-7609-4ffc-9015-e4d5ccb75ec0,198,,"[62.8, 43.7]",266240,5,,,,,-0.66085297,,Right Foot,,,,"[99.2, 15.4]",High Pass,,46.10694,,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['bb7da5e6-81da-46a6-b77d-71484105671f'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.707,Pass,,2014/2015
,,,,,,,,,,,,,,0.3083,,,,,,,,,,,,,,,8e15b3d7-13c9-4f5d-8a22-f13eae71b16f,201,,"[101.9, 13.5]",266240,5,,,,,0.71306086,,Left Foot,,,,"[105.6, 16.7]",High Pass,,4.89183,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,"['113ba2e6-0f45-494c-bc0b-4da61d9861dd', '7406aec1-41ca-40d2-b412-a332c895a6c8']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.846,Pass,,2014/2015
,,,,,,,,,,,,,,1.0967,,,,,,,,,,,,,,,c02d7ca2-b4ca-488a-93ec-7161e4c213fe,204,,"[120.0, 0.1]",266240,5,,,,,1.8013493,,Right Foot,,,,"[112.7, 31.2]",High Pass,,31.945265,,,Incomplete,,Sergio Busquets i Burgos,5203.0,,True,,Straight,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,"['76a3186f-1a5e-4ff9-b9c0-78db31ae447c', 'ba99c659-328d-4d6e-9c5e-e04a3351bc57']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.678,Pass,,2014/2015
,,,,,,,,,,,,,,1.993451,,,,,,,,,,,,,,,968028c6-f737-47a1-9173-b368fd8d1f95,209,,"[89.4, 18.0]",266240,5,,,,,2.499561,,Right Foot,,,,"[67.6, 34.3]",Ground Pass,,27.22003,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,['7ca772c8-4940-4734-86ad-d1d901efe2e1'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.550,Pass,,2014/2015
,,,,,,,,,,,,,,2.692111,,,,,,,,,,,,,,,dd9ff6d6-7d21-4987-8555-c797e4d43fbf,212,,"[67.6, 34.3]",266240,5,,,,,-0.6061143,,Right Foot,,,,"[104.1, 9.0]",High Pass,,44.411034,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Barcelona,217,['0931dd7d-e73d-4f4c-a375-6bceda430775'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.584,Pass,,2014/2015
,,,,,,,,,,,,,,0.328,,,,,,,,,,,,,,,5ac5528c-c5eb-4b9e-bd14-ce5c66bad011,215,,"[104.1, 9.0]",266240,5,,,,,1.4324454,,Right Foot,,,,"[105.2, 16.9]",High Pass,,7.9762144,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,13,Barcelona,217,"['14b0cb2e-8f6a-464b-a41a-d249fff6d7cb', '37923238-af8f-4e24-b62a-5bf53ca4cc36']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.643,Pass,,2014/2015
,,,,,,,,,,,,,,1.9651,,,,,,,,,,,,,,,f638c1f6-5087-47e5-85c3-4300fa546b2d,220,,"[14.3, 36.0]",266240,5,,,,,-0.102206714,,Left Foot,,,,"[49.4, 32.4]",Low Pass,,35.284134,,,Incomplete,,,,,,,,,,1,From Corner,Esteban Félix Granero Molina,6770.0,Left Defensive Midfield,13,Barcelona,217,['f38b1b07-20ac-4115-8ec1-a5463d869bde'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:59.624,Pass,,2014/2015
,,,,,,,,,,,,,,1.527219,,,,,,,,,,,,,,,135c33fe-84ef-471c-b29c-646b71dfddce,223,,"[76.0, 46.1]",266240,6,,,,,-1.3856745,,Right Foot,,,,"[81.0, 19.4]",Ground Pass,,27.164131,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,13,Barcelona,217,['99787a71-1492-4efb-aa9e-3c63ed24a345'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.487,Pass,,2014/2015
,,,,,,,,,,,,,,0.9924,,,,,,,,,,,,,,,42931340-8476-431b-b545-144721112856,227,,"[81.1, 19.4]",266240,6,,,,,1.423718,,Right Foot,,,,"[84.7, 43.7]",Ground Pass,,24.56522,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,"['7423af51-65ea-427c-b02c-1290efb34d64', '94277ee8-a0f5-4459-9999-dc87bb8d0b93']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.019,Pass,True,2014/2015
,,,,,,,,,,,,,,0.7109,,,,,,,,,,,,,,,a7983cb0-8e5d-46c6-a9a7-97c613873a32,231,,"[85.2, 46.8]",266240,6,,,,,0.29234725,,Right Foot,,,,"[95.5, 49.9]",Ground Pass,,10.756393,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,"['02f2e375-6366-433d-862b-ae86d682d1a3', 'b74f5cdf-7f60-4c15-be85-275f8811a0dd']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.063,Pass,True,2014/2015
,,,,,,,,,,,,,,1.59165,,,,,,,,,,,,,,,0dffa042-5d0d-4828-b7a2-575702b2531b,234,,"[98.4, 51.9]",266240,6,,,,,1.0200205,,Right Foot,,,,"[106.2, 64.6]",Ground Pass,,14.904026,,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,['eefa3772-781c-44dc-8da9-2806a70934df'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.816,Pass,,2014/2015
,,,,,,,,,,,,,,1.0812,,,,,,,,,,,,,,,914380e3-fa5a-4fbd-b58b-2d61b323144a,237,,"[107.6, 65.1]",266240,6,,,,,-1.1964628,,Right Foot,True,,,"[116.4, 42.7]",Ground Pass,,24.066574,,,Incomplete,,Munir El Haddadi Mohamed,6616.0,,,,,,,1,From Corner,Martín Montoya Torralbo,6593.0,Right Back,13,Barcelona,217,"['23cf146d-8a69-4c81-b3f0-cf2984eb41ae', '96e4d995-ac8d-4f37-bc07-d7321179cdb3']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.488,Pass,,2014/2015
,,,,,,,,,,,,,,1.9074,,,,,,,,,,,,,,,3b331ef5-8a76-4709-99e7-a671f98ebcc0,241,,"[6.4, 37.0]",266240,6,,,,,0.4446548,,Drop Kick,,,,"[72.3, 68.4]",High Pass,,72.99843,,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,,1,From Corner,Gerónimo Rulli,6694.0,Goalkeeper,13,Barcelona,217,"['9a754b24-2b0a-41aa-adf5-3689c70c66f4', 'b5ab6fbf-dc3c-4bad-a28e-20f6ee99e3a4']",28,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:28.247,Pass,,2014/2015
,,,,,,,,,,,,,,1.8174,,,,,,,,,,,,,,,b5ab6fbf-dc3c-4bad-a28e-20f6ee99e3a4,244,,"[47.8, 11.7]",266240,6,,,,True,0.11501363,,,,,,"[75.5, 14.9]",High Pass,,27.884226,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,From Corner,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,"['3b331ef5-8a76-4709-99e7-a671f98ebcc0', 'ed0b2c63-d0d7-44f1-a492-db307c874c65', 'f23ce9da-0fed-4e54-a6ab-6458b78d2034']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.154,Pass,True,2014/2015
,,,,,,,,,,,,,,1.1754,,,,,,,,,,,,,,,8e3138d3-4e88-4b36-be55-b535df49a18a,246,,"[75.5, 14.9]",266240,6,,,,,-2.6145382,,Head,,,,"[63.3, 7.8]",High Pass,,14.115594,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,['0db9bb6b-57d7-4373-9fd1-f1090ad35de5'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.972,Pass,,2014/2015
,,,,,,,,,,,,,,1.186546,,,,,,,,,,,,,,,1480d002-c1e2-4466-acad-327daf883868,249,,"[66.3, 9.8]",266240,6,,,,,1.9339434,,Right Foot,,,,"[62.5, 19.8]",Ground Pass,,10.697663,,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,13,Barcelona,217,['241bfb6e-018b-49d5-b402-233e3817405e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.086,Pass,,2014/2015
