50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[63.9, 54.8]",,,,,,,,,,,,,0.8798,,,,,,,,,,,,,,1ec34f68-247a-4d91-b398-6bd8b294b95b,3329,,"[63.7, 54.4]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,142,Athletic Club,215,"['24cce5e7-8522-41fa-8d74-7e652802fe29', '3907526e-0e21-4389-ad3e-91e5179f0934']",45,,,,,,,,,,,,,,,,Athletic Club,215,00:37:45.144,Carry,,2015/2016
,,,,,"[14.0, 47.1]",,,,,,,,,,,,,3.6906,,,,,,,,,,,,,,8ca0a66c-5c54-49af-8218-4aef16ccd125,3332,,"[14.0, 47.5]",266236,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,142,Athletic Club,215,"['315af4f1-e6a1-41e8-96ab-c1edcc166476', '3d292398-5113-43ef-aaa7-5049e1db4112']",48,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.858,Carry,,2015/2016
,,,,,"[62.9, 13.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,ef34220e-a6dd-4736-b66d-9aac8e5306a8,3354,,"[62.9, 13.0]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,147,Barcelona,217,"['82532a52-d385-4fba-b243-819312ed1eb2', 'b418bc91-257a-4c82-8b5d-95828dcd2ea2']",14,,,,,,,,,,,,,,,,Barcelona,217,00:39:14.474,Carry,,2015/2016
,,,,,"[77.9, 48.7]",,,,,,,,,,,,,1.913825,,,,,,,,,,,,,,8b7534f0-c7ec-4ab4-810b-ded645847c73,3366,,"[66.7, 48.0]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Left Wing,148,Athletic Club,215,"['c3c63243-6760-45fc-a64c-0e3053f7b72b', 'f78a15e8-7585-4f02-ae84-ab5dedad45d2']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:39:21.395,Carry,,2015/2016
,,,,,"[102.5, 66.9]",,,,,,,,,,,,,1.482883,,,,,,,,,,,,,,f350a96a-fa4d-49d5-8b8f-9f74dd6b828b,3369,,"[92.5, 67.5]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,148,Athletic Club,215,"['590ba4a1-dac7-4886-8fe3-acdc6fa16d44', '8e03ab15-dde5-455d-94b8-aefa771386a0']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:39:24.740,Carry,,2015/2016
,,,,,"[56.0, 26.1]",,,,,,,,,,,,,0.701178,,,,,,,,,,,,,,68d31235-c4dc-422f-8546-eb834076266f,3377,,"[49.4, 24.7]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,"['0062ce83-a235-49ae-beb9-73628b3553a3', '1b1d95cb-0870-4ee1-9b85-a9cbba21e9d9', 'bc426070-b786-4cdc-b153-584c749bd63f', 'd86c0d13-967b-4883-a04d-b7b6f0c649f9']",35,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.859,Carry,True,2015/2016
,,,,,"[72.7, 31.4]",,,,,,,,,,,,,1.516222,,,,,,,,,,,,,,15557403-835a-401a-ad47-ac43a83f6666,3380,,"[56.0, 26.1]",266236,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,"['1b1d95cb-0870-4ee1-9b85-a9cbba21e9d9', 'c048b8a8-3cb5-447a-be65-fd7bd270dc9b', 'd86c0d13-967b-4883-a04d-b7b6f0c649f9']",36,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.560,Carry,True,2015/2016
,,,,,"[55.0, 53.3]",,,,,,,,,,,,,2.275568,,,,,,,,,,,,,,24b44243-89c8-4e8f-9f17-c6dbd12c57ce,3392,,"[64.6, 40.2]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,150,Athletic Club,215,"['38f7311a-c323-43a8-94ec-ba0474733ea4', '4dd79357-dca0-4287-a49a-1542fd7da11f', '9051242c-fe8a-4f83-9771-2a6dd5a615c5']",12,,,,,,,,,,,,,,,,Athletic Club,215,00:40:12.709,Carry,True,2015/2016
,,,,,"[55.8, 40.1]",,,,,,,,,,,,,0.9581,,,,,,,,,,,,,,fc7ff088-e7b8-44e2-a2a8-d6420c3a3791,3397,,"[49.8, 31.6]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,150,Athletic Club,215,"['299b1946-64c5-423d-bff7-08e19bbc039d', '6ffcb129-5ade-499b-9060-b26337eeac45', 'c14652c7-803a-498f-91e6-5296ac5cc65a']",17,,,,,,,,,,,,,,,,Barcelona,217,00:40:17.292,Carry,True,2015/2016
,,,,,"[56.8, 43.3]",,,,,,,,,,,,,0.8467,,,,,,,,,,,,,,2a3d3590-de7e-4177-a9b9-467f5b6edd50,3401,,"[55.8, 40.1]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,150,Athletic Club,215,"['1c382a44-4f63-4921-890c-67c6dff324c8', '299b1946-64c5-423d-bff7-08e19bbc039d', '5c30e5a0-0131-4027-9482-7b0b949cdc81', '6ffcb129-5ade-499b-9060-b26337eeac45', 'eb228447-053d-4e84-acf1-9f85cecdff44']",18,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.250,Carry,True,2015/2016
,,,,,"[63.0, 51.8]",,,,,,,,,,,,,0.9183,,,,,,,,,,,,,,1c4c4bcf-e20f-41b2-9df8-a03a50716f50,3404,,"[56.8, 43.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,150,Athletic Club,215,"['5c30e5a0-0131-4027-9482-7b0b949cdc81', 'cd8b8d15-e3bc-4b07-820b-c599529d7bb6', 'eb228447-053d-4e84-acf1-9f85cecdff44']",19,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.096,Carry,True,2015/2016
,,,,,"[71.8, 40.5]",,,,,,,,,,,,,0.1631,,,,,,,,,,,,,,7a9c219c-f9ef-4f0a-9e0d-605fc723d25a,3408,,"[72.5, 41.8]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Athletic Club,215,"['71f9c860-2967-4219-b978-7991cdd4445c', '8ca595b0-2516-4938-8986-a522dfe472e4', 'b39fc756-336a-484a-8ce6-2d04f20651a7']",21,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.589,Carry,True,2015/2016
,,,,,"[43.2, 41.7]",,,,,,,,,,,,,0.16,,,,,,,,,,,,,,fa94eda7-e907-46d0-bc7f-eefef29a3b13,3412,,"[44.2, 41.4]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,150,Athletic Club,215,"['3d005ba7-ca99-40a8-9c5e-983330a06a5b', 'fd69b97b-eec5-4fa8-a754-3c2fc71a40b4']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:40:21.864,Carry,,2015/2016
,,,,,"[50.8, 30.0]",,,,,,,,,,,,,1.852473,,,,,,,,,,,,,,211736f8-4e62-4730-a378-f0c918ca40f1,3415,,"[49.7, 27.9]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,150,Athletic Club,215,"['517f981b-f158-428e-88b0-b9fc7492ac07', 'a4db8936-9a8f-44e9-a403-07aa419bdc20']",23,,,,,,,,,,,,,,,,Athletic Club,215,00:40:23.976,Carry,,2015/2016
,,,,,"[42.7, 39.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,fe1f1738-edbf-4598-be53-14917436ce4c,3418,,"[44.6, 38.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,150,Athletic Club,215,"['1effb0ab-039f-4828-8039-a4304103f8f8', 'c94ae689-2089-4e6d-bb6a-984baf117c11']",27,,,,,,,,,,,,,,,,Athletic Club,215,00:40:27.031,Carry,,2015/2016
,,,,,"[60.5, 5.0]",,,,,,,,,,,,,2.508291,,,,,,,,,,,,,,6c84fb5a-b32f-4d73-b7a8-36e6ae2165a3,3421,,"[56.7, 7.3]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Elustondo Urkola,12191.0,Right Center Midfield,150,Athletic Club,215,"['4640e3fa-bb8a-4733-bd0d-94e686eb93c9', '51fef787-a2f9-45df-9f1a-1c4c1929fa12', 'da8ef188-ae36-43a7-b94c-6720d34cd257']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:40:28.945,Carry,True,2015/2016
,,,,,"[56.1, 21.3]",,,,,,,,,,,,,3.396131,,,,,,,,,,,,,,089e9168-dc71-45ce-b109-e1e069da22ce,3425,,"[43.8, 13.9]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,150,Athletic Club,215,"['46efc126-914a-4627-b284-3b830f09e86a', 'c4921cc7-9dfa-427a-b9f5-46d316e458a2']",32,,,,,,,,,,,,,,,,Athletic Club,215,00:40:32.764,Carry,,2015/2016
,,,,,"[76.4, 5.8]",,,,,,,,,,,,,4.125024,,,,,,,,,,,,,,88807309-2578-48c0-a45e-2eb64e9f71f4,3428,,"[69.2, 4.2]",266236,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,150,Athletic Club,215,"['02e7122a-5d76-47ef-8688-3daca1cea6bc', '11118e83-a809-4680-80c4-f0ef185d7b61', '27bf051c-b1de-4d66-aa23-547b21dfc09f']",37,,,,,,,,,,,,,,,,Athletic Club,215,00:40:37.611,Carry,True,2015/2016
,,,,,"[21.4, 20.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,9f88efd7-9802-48f8-bf97-e770cb4c403c,3440,,"[21.4, 20.4]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,152,Barcelona,217,"['13fb222b-900f-4ce7-add0-9934ea95c521', 'b594fefc-09d8-43c5-88a6-982ed3dff82b']",1,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.978,Carry,,2015/2016
,,,,,"[39.2, 26.8]",,,,,,,,,,,,,1.1117,,,,,,,,,,,,,,ef05195d-8113-40f3-a8c8-9945a4951f6b,3451,,"[35.6, 27.0]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,153,Barcelona,217,"['33b3cb23-e393-446b-b245-9c39ac4b34d4', '7e186fcf-1628-4e44-a3e6-2d98f6c25b16', 'c7cda76f-6cb2-4beb-ac56-014989d5527b']",28,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.580,Carry,True,2015/2016
,,,,,"[73.3, 56.2]",,,,,,,,,,,,,1.8751,,,,,,,,,,,,,,47082a2d-5aaf-4aa5-b750-453d6697bbb4,3455,,"[64.0, 54.7]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['65fb01d0-ed91-4bfe-9b0b-aed37f1180cc', '6f7adae3-d6fe-41fe-9793-a6f4641ccff6', '963f41eb-0baf-440f-b513-ab25da3a2073']",32,,,,,,,,,,,,,,,,Barcelona,217,00:41:32.201,Carry,True,2015/2016
,,,,,"[88.4, 52.4]",,,,,,,,,,,,,3.0901,,,,,,,,,,,,,,6c5f2b8e-9a1e-4ca6-a57c-adf4d62fd899,3459,,"[73.3, 56.2]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['543e3169-0e46-4780-979e-dd93b49afcef', '8e70b49b-3522-4c06-a8d2-9a89a9e0252e', '917b419c-33b3-4fd9-9050-d75ff07bb0d7', '963f41eb-0baf-440f-b513-ab25da3a2073']",34,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.076,Carry,True,2015/2016
,,,,,"[94.1, 52.2]",,,,,,,,,,,,,1.6548,,,,,,,,,,,,,,ac55ba40-36b4-4583-a5d4-58fd049b5714,3463,,"[88.4, 52.4]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['1fdbd2d7-3a20-4764-948f-ce2c818b9f85', '47802b96-7a1d-4846-bce0-013492359021', '8e70b49b-3522-4c06-a8d2-9a89a9e0252e', 'a884bd19-6a31-4ad9-ac6b-bbabb90fbe95']",37,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.166,Carry,True,2015/2016
,,,,,"[100.0, 38.7]",,,,,,,,,,,,,1.766,,,,,,,,,,,,,,0685d948-879b-479a-89cd-87cffdd5ece7,3467,,"[94.1, 52.2]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['1fdbd2d7-3a20-4764-948f-ce2c818b9f85', '9871443c-d1bf-427f-a2ee-7d3b07c1b7cf', 'c5affa3a-6344-423a-a88b-0713a7feb1b2', 'd7a31058-2715-4ba3-a5f0-1efd36466a90']",38,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.821,Carry,True,2015/2016
,,,,,"[103.8, 35.6]",,,,,,,,,,,,,0.6686,,,,,,,,,,,,,,fa90b723-0966-4007-bc48-f0ec08aa580c,3471,,"[100.0, 38.7]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,"['06d9c112-858c-444a-ac14-752f11320c75', '0e95a626-914f-40b7-9668-bdbebb295496', 'b0bfac61-1154-43ee-ac07-3cdd8948b3d4', 'c5affa3a-6344-423a-a88b-0713a7feb1b2']",40,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.587,Carry,True,2015/2016
,,,,,"[63.5, 34.7]",,,,,,,,,,,,,1.38278,,,,,,,,,,,,,,4cf5c646-ef23-4c69-a2e5-9f002d241c17,3480,,"[62.7, 34.5]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gorka Elustondo Urkola,12191.0,Right Center Midfield,155,Athletic Club,215,"['104b5107-83a0-4020-b662-67411bf2eb81', 'e61fe0a5-57ee-43a0-8b2f-dfc774dc512c']",55,,,,,,,,,,,,,,,,Athletic Club,215,00:41:55.218,Carry,,2015/2016
,,,,,"[76.0, 2.9]",,,,,,,,,,,,,1.321934,,,,,,,,,,,,,,42ed5e60-5dd1-4d31-a497-81de1306b7ef,3483,,"[69.9, 6.3]",266236,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Left Back,155,Athletic Club,215,"['83bcba7a-d157-4957-a764-1852b6e820f3', 'a173f5d5-fe8d-4110-b4f8-42f4e2f58309']",59,,,,,,,,,,,,,,,,Athletic Club,215,00:41:59.306,Carry,,2015/2016
,,,,,"[77.7, 3.3]",,,,,,,,,,,,,6.178713,,,,,,,,,,,,,,cc1c29cd-9cec-4b98-9738-e9260632ca9f,3486,,"[92.1, 3.5]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ibai Gómez Pérez,6617.0,Left Wing,155,Athletic Club,215,"['068811b7-9c20-4b56-b1b3-7e28d73449a2', '2b568865-98cb-48e2-95d4-b0aaa951d414', 'd6c0b1e6-2653-4cd6-890a-eb8d649bcd71']",1,,,,,,,,,,,,,,,,Athletic Club,215,00:42:01.772,Carry,True,2015/2016
,,,,,"[90.0, 3.5]",,,,,,,,,,,,,1.950107,,,,,,,,,,,,,,23cab2c2-8663-4f86-b163-2e3a7d7d0fef,3490,,"[77.7, 3.3]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ibai Gómez Pérez,6617.0,Left Wing,155,Athletic Club,215,"['2b568865-98cb-48e2-95d4-b0aaa951d414', '51f5d354-e8f0-4a41-b913-5aaca2ef3c8e', 'ae99d3e8-72c9-4a68-8963-980b7fb025e3']",7,,,,,,,,,,,,,,,,Athletic Club,215,00:42:07.951,Carry,True,2015/2016
,,,,,"[23.5, 56.9]",,,,,,,,,,,,,0.7774,,,,,,,,,,,,,,ec0fc817-bb90-44a0-bc79-1dfa7cd04312,3493,,"[25.2, 58.6]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,156,Barcelona,217,"['1895a3b6-6d01-4ea1-93b3-840c27997918', 'd1971934-5193-4053-9d66-a68e9d445d81', 'fb094ab9-0d2b-4ee5-80f8-181422327348']",11,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.217,Carry,True,2015/2016
,,,,,"[44.9, 76.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,bae7ab97-98d5-4490-ba70-9d85d11ee361,3500,,"[45.4, 75.7]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,156,Barcelona,217,"['2c8d0e5b-cf5c-42ae-9c85-cfb447782e9c', '3b29ff88-9674-4efb-86ed-5112a24b80c4', '82e83805-b591-4789-9aa9-fe5483627267']",15,,,,,,,,,,,,,,,,Barcelona,217,00:42:15.284,Carry,True,2015/2016
,,,,,"[49.4, 68.7]",,,,,,,,,,,,,0.5222,,,,,,,,,,,,,,e026a1bb-e65f-481f-a3a6-a0a861d80ecb,3504,,"[49.0, 69.8]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,156,Barcelona,217,"['00a41226-5038-475b-9ca5-50e8ec0feebb', '6a75b3d6-11c2-43e8-a3f2-14b0ffd1aeaa', 'afcf35a9-ee1b-46dc-a0ca-958e3e316932']",16,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.443,Carry,True,2015/2016
,,,,,"[61.9, 74.2]",,,,,,,,,,,,,0.3479,,,,,,,,,,,,,,8cfaaec0-531e-4cfe-bcb9-df01abb85919,3508,,"[63.8, 75.3]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,156,Barcelona,217,"['0f174ba5-8e96-4b04-83dd-0068b9143811', '55bfaf26-3f58-4f8f-b38d-9f46e08e9260', '7ed5d6e9-0673-45aa-8f12-4b27b1ec2527']",18,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.724,Carry,True,2015/2016
,,,,,"[36.8, 16.2]",,,,,,,,,,,,,1.875012,,,,,,,,,,,,,,273867f1-884a-405f-9753-14cd17868230,3512,,"[39.8, 14.8]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Back,157,Athletic Club,215,"['c0a68a24-e683-4ead-9532-cfeb4d7f1846', 'f822921d-7ce7-4602-b9e0-4167d87126ba']",20,,,,,,,,,,,,,,,,Athletic Club,215,00:42:20.916,Carry,,2015/2016
,,,,,"[17.7, 40.0]",,,,,,,,,,,,,0.1066,,,,,,,,,,,,,,a46ad7fa-1463-4ae6-8c1b-7608ab3ba39a,3515,,"[17.9, 39.6]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,157,Athletic Club,215,"['37d0a891-c691-451e-973a-a1a2d4526e4d', '8baaee6e-c286-4166-9a0d-fcb1e380cb2f']",25,,,,,,,,,,,,,,,,Athletic Club,215,00:42:25.286,Carry,,2015/2016
,,,,,"[77.9, 31.5]",,,,,,,,,,,,,1.548925,,,,,,,,,,,,,,3c62faaf-5a13-44c4-8a60-4f6b7fbb4df1,3527,,"[71.6, 33.6]",266236,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,158,Athletic Club,215,"['3b7e951d-3f10-4774-91d5-31336325be7e', '842617e8-d21a-445d-bd79-a88ad718f9a9']",57,,,,,,,,,,,,,,,,Athletic Club,215,00:42:57.903,Carry,,2015/2016
,,,,,"[86.8, 15.4]",,,,,,,,,,,,,0.3349,,,,,,,,,,,,,,1621e99d-3720-463f-8c02-04d503c57985,3530,,"[86.8, 15.4]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,158,Athletic Club,215,"['393a474e-a3f3-4492-95a6-bf2eccad49d6', '3bd232a1-65e7-47c7-9165-e7704e126a8e']",0,,,,,,,,,,,,,,,,Athletic Club,215,00:43:00.968,Carry,,2015/2016
,,,,,"[14.6, 26.8]",,,,,,,,,,,,,0.7607,,,,,,,,,,,,,,879550ab-cc92-4a96-b91c-03d2497aa70b,3537,,"[15.1, 27.2]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Vermaelen,6332.0,Left Center Back,158,Athletic Club,215,"['17a4bcc0-5800-46be-9ac2-67632f4a685f', '45db64a2-092c-4bfc-8342-fbe8c711cdaa', 'a4345b81-12fc-4f5b-9672-2fd3a2cb06b1']",6,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.318,Carry,True,2015/2016
,,,,,"[77.9, 55.0]",,,,,,,,,,,,,2.558425,,,,,,,,,,,,,,34a86a86-ae7e-4e43-a54c-4d6802d3ee7e,3544,,"[78.1, 55.0]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,158,Athletic Club,215,"['56441905-8b2e-4ea2-9d2d-7b7ca8530534', '7a7b9769-05a8-4ad7-bd69-f56c7cd8e041']",13,,,,,,,,,,,,,,,,Athletic Club,215,00:43:13.589,Carry,,2015/2016
,,,,,"[85.6, 58.0]",,,,,,,,,,,,,1.4501,,,,,,,,,,,,,,df6fad1f-c982-4176-a9e8-894d3a1430e1,3547,,"[91.5, 55.7]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Right Wing,158,Athletic Club,215,"['a1d30558-2e64-4e2e-bc9f-736e9545ef40', 'f6a25815-089f-4264-a023-d36298b57a0e']",16,,,,,,,,,,,,,,,,Athletic Club,215,00:43:16.906,Carry,,2015/2016
,,,,,"[71.1, 66.7]",,,,,,,,,,,,,0.659397,,,,,,,,,,,,,,f3ce8815-3a70-41b3-9bdf-9646eb312c54,3550,,"[73.3, 67.1]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,158,Athletic Club,215,"['838765fc-f72a-4a30-a290-c69f09fc522b', 'de347941-0f30-4079-97e8-0921119ebabe']",19,,,,,,,,,,,,,,,,Athletic Club,215,00:43:19.450,Carry,,2015/2016
,,,,,"[63.5, 55.7]",,,,,,,,,,,,,0.966708,,,,,,,,,,,,,,5fae28f9-9a6b-45eb-82fd-5b1e910a8847,3553,,"[63.9, 55.7]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,158,Athletic Club,215,"['9202728c-922c-4a61-8407-bc7297f84113', 'c1eb2e35-59ea-42a5-900a-22f7e1757ce7']",21,,,,,,,,,,,,,,,,Athletic Club,215,00:43:21.704,Carry,,2015/2016
,,,,,"[94.7, 7.1]",,,,,,,,,,,,,2.660211,,,,,,,,,,,,,,43e4f469-3392-44f2-a93e-f7df6e149ddc,3556,,"[97.2, 8.6]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Left Back,158,Athletic Club,215,"['77d68157-df45-4bd0-8d05-84283abfecaa', 'cea69b77-59ee-4a8f-bd40-6fae955dc848']",24,,,,,,,,,,,,,,,,Athletic Club,215,00:43:24.938,Carry,,2015/2016
,,,,,"[53.1, 38.3]",,,,,,,,,,,,,1.8878,,,,,,,,,,,,,,9bdf135f-802d-4be3-8b51-ee5d89262ec3,3565,,"[53.5, 40.0]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Left Center Midfield,158,Athletic Club,215,"['51635213-5268-4131-be30-2d174e359d64', '9e8a214a-d984-4353-815e-9add4f37f670', 'e6d659eb-316e-47e1-b617-dd1550a8bb18']",55,,,,,,,,,,,,,,,,Athletic Club,215,00:43:55.372,Carry,True,2015/2016
,,,,,"[70.2, 49.5]",,,,,,,,,,,,,0.7869,,,,,,,,,,,,,,60675843-af98-49bc-853b-5d7357971de3,3570,,"[66.1, 54.1]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,"['0876066c-14f9-45e9-9a17-79e952968740', '2aba4071-9b08-4d10-8a37-3df4afd86340', 'caff891d-ff03-4a79-a88c-9d594c2dc0ca']",58,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.639,Carry,True,2015/2016
,,,,,"[75.5, 45.6]",,,,,,,,,,,,,1.7721,,,,,,,,,,,,,,87389538-ecba-480e-89d6-01e4e4f128a0,3574,,"[70.2, 49.5]",266236,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,"['4151b918-1750-4ba7-89b3-41034c116075', 'caff891d-ff03-4a79-a88c-9d594c2dc0ca', 'e9c75a70-fcb7-4d36-93b7-1d121bda469d']",59,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.426,Carry,True,2015/2016
