50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,cd34f8b6-a64d-4969-8c41-e0bf976ccbdc,2136,,"[75.9, 77.2]",303596,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,109,Barcelona,217,['7305f60c-dbf8-4071-90e6-c823f3676140'],15,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.573,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,15671761-4219-481a-9deb-60b5c53d905f,2241,,"[82.7, 29.6]",303596,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,113,Real Madrid,220,['2f32339e-29f4-4c0e-963b-13b15dd5006e'],5,,,,,,,,,,,,,,,,Real Madrid,220,00:03:05.104,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,a8ddb634-10d5-4efb-89a6-e88e9d3f3e26,2286,,"[96.4, 27.9]",303596,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,115,Barcelona,217,"['7b44dbc9-4865-4488-926f-b0bc2feba1aa', 'a7114a8b-3106-4498-89c3-90700bc8d1a5']",58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.392,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,5ca9aea7-cdf6-4a84-a185-7771eba6fe38,2290,,"[104.6, 25.0]",303596,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,115,Barcelona,217,['ef12549e-7735-41d6-a461-adb768403c7f'],59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.661,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,a3f7b745-752f-470d-98a2-9762d175ce85,2400,,"[87.2, 58.9]",303596,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,117,Real Madrid,220,"['2cd9b289-9ed9-4157-9a6c-1e1ef4741280', '82424b37-2258-444a-9d9d-7df2aaee5b52']",49,,,,,,,,,,,,,,,,Real Madrid,220,00:05:49.195,Dribble,True,2019/2020
,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,68097bef-25c0-4f0b-a091-74e4387d8290,2533,,"[50.3, 4.4]",303596,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,"['385c2e36-b645-450e-9fe5-21b604a61da5', '623971af-248e-4bc7-a7a3-e3f91d68d7b2']",53,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.240,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,d9d6fc3c-fc9b-49dd-bdc2-ba8663837434,2753,,"[101.8, 23.2]",303596,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,134,Barcelona,217,['18dc7911-afcd-4176-a468-f8a70a2fba97'],7,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.571,Dribble,True,2019/2020
,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,15bb48be-765f-49a1-add3-c4827e6552be,2796,,"[84.9, 26.0]",303596,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,135,Real Madrid,220,['d6352ab5-0b2c-484d-a927-cc4dd0e62996'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:14:39.163,Dribble,True,2019/2020
,,,,,,,,,,,,True,Complete,,,0.0,,,,,,,,,,,,5dd13e1c-ab28-4479-b7b9-9d0915f070ca,2865,,"[76.8, 2.5]",303596,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferland Mendy,3804.0,Left Back,139,Real Madrid,220,['0989a70b-4f81-4b45-af04-d90e09efa964'],35,,,,,,,,,,,,,,,,Real Madrid,220,00:16:35.977,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,515a28dd-b8ac-4a05-bad9-5c954efd96a2,2897,,"[109.8, 4.7]",303596,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferland Mendy,3804.0,Left Back,140,Real Madrid,220,['96bef6c3-4f96-458e-9d76-fc7658fd6a4d'],9,,,,,,,,,,,,,,,,Real Madrid,220,00:17:09.560,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,d3363e9a-ec14-4b9a-83c0-731014f47ebd,3172,,"[65.3, 66.1]",303596,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,151,Real Madrid,220,['2c62c39f-d349-487d-a752-5ad72b654187'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:23:33.779,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,3c257146-2928-41a2-81c6-92fda64bd95a,3186,,"[81.1, 41.5]",303596,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Left Center Forward,151,Real Madrid,220,"['b34e4087-52a1-4e38-9cda-b2174cd3372e', 'efb17521-9751-4f4f-bb2b-05a33cdbf920']",38,,,,,,,,,,,,,,,,Real Madrid,220,00:23:38.372,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,4b6cb2c5-dbce-4ee6-9eea-1f180fd9b660,3193,,"[81.8, 44.9]",303596,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Left Center Forward,151,Real Madrid,220,"['152971f8-057b-413a-844d-d49048b41166', '7d973418-a494-47e7-93a5-9f0240a0d89c']",38,,,,,,,,,,,,,,,,Real Madrid,220,00:23:38.809,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,c227333d-3057-42f4-8964-60d9fb464fc2,3225,,"[93.3, 58.5]",303596,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,151,Real Madrid,220,['aa28f771-2143-41b1-8076-f9ac5be82b02'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:24:01.207,Dribble,True,2019/2020
,,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,1eaad282-8668-47c3-a81c-9712001d48aa,3254,,"[72.0, 51.7]",303596,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['720b8e8f-4845-4aa2-8484-20ab34be3ceb'],17,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.702,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,0f88e87e-f861-4af8-aefc-38ada5cc89f6,3364,,"[105.0, 42.9]",303596,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,167,Barcelona,217,['12318f66-7982-467b-93c7-dc13b6e024bb'],50,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.085,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,953d5116-c0f9-4a0e-8edf-800b54d436d0,3499,,"[71.4, 46.0]",303596,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,173,Barcelona,217,['a8c86df0-d94d-4582-a9d0-4212d26d5101'],31,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.951,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,ce658705-b4a5-449e-8ae0-4e1e5c8c8f64,3827,,"[51.5, 68.4]",303596,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Barcelona,217,['e80b0b99-022b-4af9-ac9b-31bc1d0b6582'],21,,,,,,,,,,,,,,,,Barcelona,217,00:43:21.030,Dribble,True,2019/2020
,,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,8c11f890-30be-4bd6-bd5b-7a75c20ec157,3989,,"[59.4, 16.9]",303596,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,192,Barcelona,217,['b168fcc2-7284-4a4d-94d4-b1989ab47f78'],28,,,,,,,,,,,,,,,,Barcelona,217,00:46:28.316,Dribble,True,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,d9b11331-e7a6-49d4-81ae-bf378d203284,231,,"[15.7, 57.7]",303596,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['55e98483-5b37-4e50-a304-030eff959e5d'],24,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.290,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,a2dec292-7abe-417a-bea2-6eddffbaf4cc,567,,"[2.1, 42.0]",303596,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,18,Barcelona,217,['814f31b3-c7d8-4ff7-98d7-69d246a17bfb'],52,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.742,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 39.7]",,Set,,Shot Faced,810a03a0-5262-47da-9383-8d674e34bc6b,880,,"[1.4, 39.7]",303596,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,44,Real Madrid,220,['e42d5a6a-82e9-46d5-960c-58877ea3fcde'],6,,,,,,,,,,,,,,,,Barcelona,217,00:16:06.372,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.5, 41.9]",,Set,,Shot Faced,01edb17c-498c-422f-be45-1f7c3789500a,887,,"[0.5, 41.9]",303596,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,45,Real Madrid,220,['294051d3-5be1-4da0-be2c-38a0ad2e9b54'],31,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.208,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.1, 39.8]",,Set,,Shot Faced,23c4a1b2-606b-4b10-8d4d-1f92cb48e8d7,912,,"[1.1, 39.8]",303596,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,45,Real Madrid,220,['adef9fe0-3b25-4005-b821-3ac73b61cecd'],48,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.670,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 37.3]",,Set,,Shot Faced,f78f3e6a-9061-49a2-a2cd-b64e9c644565,925,,"[1.7, 37.3]",303596,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,46,Real Madrid,220,['66353063-d5cd-44da-b647-5195cf06b506'],4,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.012,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 42.7]",,Set,,Shot Faced,a0ab0040-1343-4ef5-babe-9ab0b0dd7354,1164,,"[1.4, 42.7]",303596,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,55,Real Madrid,220,['7481bfa8-e13f-427e-9661-e902077973cb'],54,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.899,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Touched Out,Set,Diving,Shot Saved,4ab1bf20-c42b-41ca-8f6f-cdb76c211e4b,1208,,"[1.3, 40.5]",303596,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,57,Real Madrid,220,['2c56bbbf-c74a-4bdb-87d8-3f890962839b'],2,,,,,,,,,,,,,,,,Barcelona,217,00:25:02.633,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[0.7, 39.8]",,Set,,Shot Faced,0713956b-a806-4d26-9b4c-72fbb350b03b,1212,,"[0.7, 39.8]",303596,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,58,Real Madrid,220,['15a49b0c-2d09-4aae-bdea-cb3e450f9550'],54,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.576,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,813cf732-8cde-470b-985d-758581d04d95,1286,,"[9.3, 39.9]",303596,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,62,Real Madrid,220,['5285f1d6-be8c-4cea-b3b2-7d28e88953f6'],31,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.749,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,8476c45d-5a5d-4ad4-b4d4-6f7e42989cde,1382,,"[9.2, 43.2]",303596,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,63,Barcelona,217,['ad24750c-f088-4186-a503-51f8bd088a2f'],58,,,,,,,,,,,,,,,,Real Madrid,220,00:29:58.020,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[9.5, 42.2]",,Prone,,Shot Faced,9204d3d1-e043-407e-b2a5-f8fd6e891dc6,1386,,"[9.5, 42.2]",303596,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,63,Barcelona,217,['36fb177b-aafb-406e-9d9f-e14542b05547'],59,,,,,,,,,,,,,,,,Real Madrid,220,00:29:59.539,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 40.0]",,Set,,Shot Faced,324a3f4b-2c62-48da-84bd-65634d698d9c,1412,,"[1.4, 40.0]",303596,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,64,Real Madrid,220,['9666cbc5-c045-47df-9dcd-06377562461f'],45,,,,,,,,,,,,,,,,Barcelona,217,00:30:45.071,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 42.0]",,Set,,Shot Faced,f5ea6f85-b427-41b2-8efa-cd9b9c6fb0bb,1446,,"[1.9, 42.0]",303596,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,66,Barcelona,217,['ed0793a5-64ad-4682-9bd9-12e66dbd7a2b'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:32:14.251,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 39.6]",,Set,,Shot Faced,5ba6097e-2a4d-4c4e-b110-a3d678101f8f,1705,,"[1.0, 39.6]",303596,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,79,Real Madrid,220,['ea8af918-06c5-40a0-889d-c0fea26c1fba'],47,,,,,,,,,,,,,,,,Barcelona,217,00:36:47.764,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 41.4]",,Set,,Shot Faced,54fb0d94-4cb9-4d6d-9656-cc29d533a8f8,1791,,"[1.6, 41.4]",303596,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,83,Real Madrid,220,['a1e7ac09-3008-484e-80d1-4a9106b0d732'],16,,,,,,,,,,,,,,,,Barcelona,217,00:38:16.945,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.8, 41.4]",,Set,,Shot Faced,5b86049f-ad02-4c8f-a7d2-fc5888fea23e,1877,,"[3.8, 41.4]",303596,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,87,Barcelona,217,['2c30999e-9481-4387-ba9f-1ea737f2ddf0'],28,,,,,,,,,,,,,,,,Real Madrid,220,00:40:28.327,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Saved Twice,Set,Diving,Shot Saved,6c277bc1-821a-4c77-a444-7682898d8784,1999,,"[1.5, 39.9]",303596,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,95,Barcelona,217,['aaeca5d0-5a5a-4a14-b6e5-bd1c10c90982'],37,,,,,,,,,,,,,,,,Barcelona,217,00:43:37.857,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 40.5]",,Set,,Shot Faced,375944d3-7a83-4fed-a503-221111869671,2592,,"[1.5, 40.5]",303596,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,125,Real Madrid,220,['09783f3f-fbb4-42e3-9158-cb8676f53dcc'],42,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.720,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.4, 40.2]",,Set,,Shot Faced,4ebb32ab-ac04-4598-bf8b-72c4554f01ec,2853,,"[1.4, 40.2]",303596,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,138,Real Madrid,220,['7cba015f-d876-4aec-a878-5931973734df'],19,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.055,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 36.3]",,Set,,Shot Faced,fb5fc516-9e83-45d3-96dc-d01bdf187cf2,2979,,"[1.7, 36.3]",303596,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,141,Barcelona,217,['f5d5c186-d650-43a9-90dc-f1ba5c933baa'],28,,,,,,,,,,,,,,,,Real Madrid,220,00:18:28.806,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 42.3]",,Set,,Shot Faced,c549ff3a-88e2-48b5-bf9e-1768323ca772,3028,,"[1.0, 42.3]",303596,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,143,Real Madrid,220,['083fcafe-8b6f-4b58-8901-d66aefb20d19'],39,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.556,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.0, 40.2]",,Set,,Shot Faced,067e129b-6564-41f1-be92-953255abc5f1,3057,,"[1.0, 40.2]",303596,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,147,Barcelona,217,['23fe002f-6d7c-4ed7-af9f-5629265242cd'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:21:24.884,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 42.9]",,Set,,Shot Faced,591c1552-46b0-4f4a-8aa9-98eb425c49d8,3118,,"[1.7, 42.9]",303596,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,148,Real Madrid,220,['eaea16e1-bf19-457e-baea-5da615b2043e'],13,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.606,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,aa18e1d8-0e4d-436a-9697-18d9c0c4d6c0,3308,,"[3.9, 38.1]",303596,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,154,Real Madrid,220,['fc0d3479-aba5-4ac5-8fc8-b565a93bdf02'],12,,,,,,,,,,,,,,,,Real Madrid,220,00:26:12.454,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 42.8]",,Set,,Shot Faced,484cbf8c-87dd-466f-ac8d-e22b7aed554f,3369,,"[1.9, 42.8]",303596,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,167,Barcelona,217,['85b924e6-ac54-4fc9-bb4f-240fd274f062'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:28:53.157,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,de6d0271-35fd-455b-b3eb-e2b4c3f4d4d6,3724,,"[14.8, 33.2]",303596,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,182,Barcelona,217,,22,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.314,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.1, 38.2]",,Set,,Shot Faced,5f0cdd69-d415-4abb-bad0-2f5be1a7bb62,3775,,"[3.1, 38.2]",303596,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thibaut Courtois,3509.0,Goalkeeper,183,Barcelona,217,['4854fd09-9576-4332-bfe4-99f6061e7117'],24,,,,,,,,,,,,,,,,Real Madrid,220,00:41:24.108,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.9, 45.1]",,Set,,Shot Faced,dc2b6ed2-55ac-440a-9adc-0d90059e01c9,3840,,"[2.9, 45.1]",303596,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,188,Barcelona,217,['568766e0-ec51-4635-a08d-c8fb8bf59bae'],30,,,,,,,,,,,,,,,,Real Madrid,220,00:43:30.398,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 36.3]",,Set,,Shot Faced,8dca7760-5d4d-401d-be46-e29eed824776,3905,,"[2.5, 36.3]",303596,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,189,Real Madrid,220,['4f8ae925-9ef1-48cc-816a-9f82d2e8e7a2'],16,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.931,Goal Keeper,,2019/2020
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2df4faa9-d493-4567-86ea-4b4a2abe6747,316,,"[74.9, 43.6]",303596,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Wing,10,Barcelona,217,['992b9cac-3e22-4f2b-9cd5-e71657ab6284'],54,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.752,Duel,True,2019/2020
,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,294371e4-4a83-46a8-9998-bba5a11e786e,480,,"[107.9, 30.5]",303596,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,16,Barcelona,217,['d8af15d4-66dd-41e2-b5ea-bce1d2126c95'],39,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.302,Duel,True,2019/2020
,,,,,,,,,,,True,,,Lost Out,Tackle,0.0,,,,,,,,,,,,e938595b-c14d-4f4c-8f3b-5328ba0154f0,630,,"[69.8, 1.4]",303596,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,34,Barcelona,217,['edb020ef-aed0-4e9d-b176-3c3e3fd2620b'],58,,,,,,,,,,,,,,,,Barcelona,217,00:10:58.493,Duel,True,2019/2020
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a25acacb-b545-4f40-ae21-e70a12913fd0,757,,"[47.1, 45.5]",303596,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,41,Real Madrid,220,['ff5b0a81-42e0-4430-9d51-9fb78afb3d58'],10,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.548,Duel,True,2019/2020
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b7e0ebb0-3cd2-445d-9e26-4897bfd96a9c,909,,"[9.5, 39.8]",303596,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clément Lenglet,6826.0,Left Center Back,45,Real Madrid,220,['adef9fe0-3b25-4005-b821-3ac73b61cecd'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.583,Duel,True,2019/2020
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,fa967a1f-6ebc-4dc7-aea3-e24119596607,979,,"[56.5, 62.4]",303596,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Real Madrid,220,['a0ac4cbd-f074-4612-b6f3-89b6c1797d9d'],3,,,,,,,,,,,,,,,,Barcelona,217,00:20:03.916,Duel,True,2019/2020
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,debf5419-73d9-49e2-8c2f-057836c0d906,1039,,"[97.4, 16.2]",303596,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ferland Mendy,3804.0,Left Back,50,Real Madrid,220,['33ff9c10-a394-4459-b7d5-2aea99c8780a'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:21:27.541,Duel,True,2019/2020
