bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.297232,,,,,,,,,,,7c4a5214-4d19-47ec-9b47-ceeab32b3de7,3276,,"[94.0, 44.4]",3773565,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Braithwaite Christensen,4447.0,Center Forward,120,Barcelona,217,"['041a8cf9-4307-47c6-989e-e581c767d35e', 'd6ddb8d7-34f9-40de-9458-72fde4f1dc7d']",50,Right Foot,"[101.8, 43.9]",,"[{'location': [117.2, 41.4], 'player': {'id': 24140, 'name': 'Rui Tiago Dantas da Silva'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 44.8], 'player': {'id': 24134, 'name': 'Germán Sánchez Barahona'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.3, 36.8], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.9, 43.8], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.5, 57.4], 'player': {'id': 24037, 'name': 'Alberto Soro Álvarez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [90.9, 48.7], 'player': {'id': 24272, 'name': 'Luis Milla Manzanares'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.6, 60.9], 'player': {'id': 24126, 'name': 'José Antonio Rodríguez Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.3, 43.6], 'player': {'id': 24052, 'name': 'Yan Brice Eteki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.7, 42.5], 'player': {'id': 23807, 'name': 'Domingos Sousa Coutinho Meneses Duarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 35.8], 'player': {'id': 3666, 'name': 'Robert Kenedy Nunes do Nascimento'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [97.4, 29.4], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [79.0, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [78.7, 22.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.9, 66.9], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [94.2, 51.5], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",5ffbdc52-f018-4d2a-b378-2e19b0bb688a,,Blocked,0.034058154,Normal,Open Play,,,,,,Barcelona,217,00:34:50.223,Shot,,2020/2021
,,,,,,,,,,,,,,,0.830079,,,,,,,,,,,ec63b241-2ac4-4779-8772-7b009710d5d3,3316,,"[100.6, 58.9]",3773565,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Kenedy Nunes do Nascimento,3666.0,Left Wing,121,Granada,1049,['17c71d7b-eabc-4266-ab0d-6db5e9445318'],57,Left Foot,"[116.1, 42.1, 0.7]",,"[{'location': [99.0, 22.3], 'player': {'id': 24126, 'name': 'José Antonio Rodríguez Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [103.4, 41.4], 'player': {'id': 24093, 'name': 'Luis Javier Suárez Charris'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.6, 48.6], 'player': {'id': 24037, 'name': 'Alberto Soro Álvarez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [90.9, 56.1], 'player': {'id': 24052, 'name': 'Yan Brice Eteki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.1, 69.2], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [102.1, 60.1], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.0, 66.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 53.2], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [86.2, 71.8], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [92.5, 60.5], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.6, 50.8], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.2, 40.8], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.6, 33.1], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 42.5], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.011698737,Normal,Open Play,,,,,,Granada,1049,00:35:57.390,Shot,,2020/2021
,,,,,,,,,,,,,,,0.114957,,,,,,,,,,,9242444d-5189-4eb7-85f3-c1a4debbc30f,3498,,"[103.8, 56.4]",3773565,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luis Javier Suárez Charris,24093.0,Center Forward,128,Granada,1049,"['b42e1763-3699-4ead-8a88-c56dc856999d', 'e0a61fb8-cfe1-4dd1-8036-286daf7d1387']",45,Right Foot,"[106.8, 53.9]",,"[{'location': [94.5, 63.2], 'player': {'id': 24037, 'name': 'Alberto Soro Álvarez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [91.9, 56.4], 'player': {'id': 24272, 'name': 'Luis Milla Manzanares'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.0, 46.9], 'player': {'id': 3666, 'name': 'Robert Kenedy Nunes do Nascimento'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [84.9, 64.7], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [87.7, 59.4], 'player': {'id': 24052, 'name': 'Yan Brice Eteki'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.9, 43.4], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 58.6], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 53.1], 'player': {'id': 5492, 'name': 'Samuel Yves Umtiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.8, 60.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 54.4], 'player': {'id': 6947, 'name': 'Miralem Pjanić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.1, 47.7], 'player': {'id': 43728, 'name': 'Óscar Mingueza García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.0, 60.9], 'player': {'id': 24841, 'name': 'Ricard Puig Martí'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [86.0, 65.3], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.7, 40.8], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,0.028624984,Normal,Open Play,,,,,,Granada,1049,00:39:45.616,Shot,,2020/2021
,,,,,,,,,,,,,,,0.174943,,,,,,,,,,,4b7f2ae3-e050-4216-96c5-bc9c7991f75e,3722,,"[115.0, 44.6]",3773565,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,135,Barcelona,217,['b5bb22e4-e2a6-4a6a-8d74-6d708f91faf6'],43,Right Foot,"[120.0, 44.5, 2.2]",True,"[{'location': [103.2, 56.0], 'player': {'id': 3666, 'name': 'Robert Kenedy Nunes do Nascimento'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.9, 42.5], 'player': {'id': 24037, 'name': 'Alberto Soro Álvarez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.0, 52.5], 'player': {'id': 24126, 'name': 'José Antonio Rodríguez Díaz'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.4, 50.0], 'player': {'id': 24134, 'name': 'Germán Sánchez Barahona'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 43.7], 'player': {'id': 23807, 'name': 'Domingos Sousa Coutinho Meneses Duarte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 32.9], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 43.1], 'player': {'id': 24140, 'name': 'Rui Tiago Dantas da Silva'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.4, 53.5], 'player': {'id': 22390, 'name': 'Francisco António Machado Mota de Castro Trincão'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.3, 48.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 54.1], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [91.4, 19.9], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",a810bcab-ae07-4d06-bb76-3f6c7aba900e,,Off T,0.22362103,Normal,Open Play,,,,,,Barcelona,217,00:44:43.426,Shot,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Left Hand,,Touched Out,Set,Diving,Shot Saved,430cf1c3-c1f0-4027-9d53-00d8ae8deeec,86,,"[3.1, 38.5]",3773565,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,6,Granada,1049,['65c20fce-2324-4324-8f7b-bd1353dd0b76'],39,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.654,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.2, 42.9]",,Set,,Shot Faced,30a9510f-5032-4874-ae16-8689bc3c81d6,484,,"[2.2, 42.9]",3773565,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,23,Barcelona,217,['8ccad110-e72a-4703-83d9-fc6d5b405670'],29,,,,,,,,,,,,,,,,Granada,1049,00:10:29.146,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Standing,Goal Conceded,9d488af2-4d00-43d1-8f78-1d61426f630e,503,,"[2.1, 42.0]",3773565,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,24,Barcelona,217,['e711de9c-0865-4384-9b11-55d092437694'],7,,,,,,,,,,,,,,,,Granada,1049,00:11:07.293,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,In Play Safe,,,Punch,0c45eaff-18d8-47f4-8b8f-59b9507096ab,555,,"[5.3, 38.2]",3773565,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,28,Granada,1049,['1b815486-f851-4303-898d-30bbfc5d268b'],34,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.752,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Success,,,Collected,910c39be-0a65-4a2c-822a-a6a57540e121,559,,"[5.0, 41.5]",3773565,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,29,Barcelona,217,['4660054a-ba3d-4bee-8940-4a536c90a218'],45,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.478,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.5, 36.9]",,Set,,Shot Faced,57692ed2-acaf-4140-a8fe-c41dd95224d8,619,,"[2.5, 36.9]",3773565,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,31,Barcelona,217,['a47b2dc0-8793-45de-ad9a-78361a1578d8'],41,,,,,,,,,,,,,,,,Granada,1049,00:15:41.610,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.0, 39.8]",,Set,,Shot Faced,009d1484-5da1-4e57-b79e-385a45febbc7,641,,"[2.0, 39.8]",3773565,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,32,Granada,1049,['85cc3f90-5e64-46d3-9906-7ebdcc7c832a'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.633,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Success,,,Collected,724c349c-30ed-43e5-b081-d56b95529f79,854,,"[2.2, 43.9]",3773565,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,42,Barcelona,217,['98c07820-1b24-4c30-8baa-e80171d39015'],55,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.950,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.3, 36.4]",,Set,,Shot Faced,698017f7-5dc5-4e9c-9b30-79f491a9a992,913,,"[2.3, 36.4]",3773565,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,44,Granada,1049,['49709c20-fa93-4458-916e-a443a1e4efd3'],24,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.768,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.3, 42.8]",,Set,,Shot Faced,47f0a4b2-c2f8-4106-b4c0-40e0546dc128,1142,,"[2.3, 42.8]",3773565,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,56,Barcelona,217,['32d5f7a3-f82b-4f07-a3c6-491715da309d'],17,,,,,,,,,,,,,,,,Granada,1049,00:29:17.997,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,c71f25e9-a8cb-4b05-bc6a-fcab314bb2bb,1245,,"[2.5, 37.2]",3773565,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,60,Barcelona,217,['aa044e1c-8cbc-4344-ad6f-f5c9ff520e72'],39,,,,,,,,,,,,,,,,Barcelona,217,00:32:39.823,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Diving,Goal Conceded,f5b795ed-1cf4-415d-885d-6d8970c83fb6,1341,,"[1.6, 40.9]",3773565,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,65,Barcelona,217,['3cabd806-6df9-4421-872f-ea32ab2e7f79'],58,,,,,,,,,,,,,,,,Granada,1049,00:34:58.701,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[3.1, 38.2]",,Set,,Shot Faced,fa31a014-bfe9-415d-8d3b-4401d8004586,1455,,"[3.1, 38.2]",3773565,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,69,Barcelona,217,['6cf7f08e-65f8-415b-b227-636e5cf88f87'],23,,,,,,,,,,,,,,,,Granada,1049,00:38:23.641,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Diving,Goal Conceded,0327f38d-3d85-4da8-8588-6ba8a8f929d1,1562,,"[0.8, 42.0]",3773565,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,74,Barcelona,217,['b9f7f288-93b6-4587-bb41-a2e258f58e94'],55,,,,,,,,,,,,,,,,Granada,1049,00:41:55.486,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Standing,Shot Saved,a4947878-9e72-414a-9467-3cf4f42ec7b9,1949,,"[2.4, 41.1]",3773565,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,85,Barcelona,217,['6b3cacfc-3385-49c6-b173-aee434cf9a05'],55,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.986,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.2, 38.2]",,Set,,Shot Faced,5ba4e388-7380-4b8a-b891-ab364542411d,2318,,"[2.2, 38.2]",3773565,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,89,Barcelona,217,['bd133869-5680-4476-8e85-333fb77810ad'],48,,,,,,,,,,,,,,,,Granada,1049,00:10:48.025,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Claim,,,Keeper Sweeper,182240a2-f5bd-4317-b56c-e04725e54a16,2382,,"[11.7, 31.1]",3773565,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,92,Granada,1049,['6ede8b24-a9c8-4616-b2b9-71566e3b44f1'],20,,,,,,,,,,,,,,,,Granada,1049,00:12:20.487,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.1, 42.9]",,Set,,Shot Faced,4866cb04-200b-4d0f-9138-dad180201c6e,2471,,"[2.1, 42.9]",3773565,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,96,Granada,1049,['6c130303-7832-431e-90f7-ab10ceb0e3b0'],25,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.593,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,No Touch,Set,Diving,Goal Conceded,1d261985-fc27-4485-b87b-15b00f977aac,2688,,"[1.0, 36.5]",3773565,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,99,Barcelona,217,['9561c152-0b56-40ec-a0ee-7a10453b7c8d'],59,,,,,,,,,,,,,,,,Granada,1049,00:17:59.686,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[3.8, 43.9]",,Set,,Shot Faced,d8c4fa83-d215-46a0-9531-176516e6d4e1,2757,,"[3.8, 43.9]",3773565,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,102,Barcelona,217,['2bfc3510-9861-4568-b205-d5f35db5439f'],19,,,,,,,,,,,,,,,,Granada,1049,00:21:19.764,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Left Foot,,Clear,,,Keeper Sweeper,5491bfa1-b7b7-4c70-b509-e9e7cc983714,2818,,"[21.4, 17.1]",3773565,68,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,105,Barcelona,217,['f92e6fee-eec9-4755-b3c2-65bf43612b70'],11,,,,,,,,,,,,,,,,Granada,1049,00:23:11.858,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[3.0, 36.4]",,Set,,Shot Faced,7db59337-08f0-4c04-8189-3b978fd4fe0f,3096,,"[3.0, 36.4]",3773565,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,112,Barcelona,217,['ac197d73-a496-439f-9158-24853cb0b7bc'],16,,,,,,,,,,,,,,,,Granada,1049,00:29:16.044,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[1.1, 39.3]",,Set,,Shot Faced,caaa730c-3228-4923-8a5a-f81a62196661,3234,,"[1.1, 39.3]",3773565,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,120,Barcelona,217,['88e14014-ea35-47d6-a5e9-b44e48daf408'],14,,,,,,,,,,,,,,,,Granada,1049,00:34:14.901,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.9, 38.7]",,Set,,Shot Faced,d6ddb8d7-34f9-40de-9458-72fde4f1dc7d,3279,,"[2.9, 38.7]",3773565,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,120,Barcelona,217,['7c4a5214-4d19-47ec-9b47-ceeab32b3de7'],50,,,,,,,,,,,,,,,,Granada,1049,00:34:50.632,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Both Hands,,Success,Set,Diving,Shot Saved,17c71d7b-eabc-4266-ab0d-6db5e9445318,3317,,"[3.3, 37.6]",3773565,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,122,Barcelona,217,['ec63b241-2ac4-4779-8772-7b009710d5d3'],58,,,,,,,,,,,,,,,,Barcelona,217,00:35:58.220,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,Left Foot,,Clear,,,Keeper Sweeper,74c859cd-13c5-45ff-b306-037630624139,3322,,"[28.1, 36.9]",3773565,81,,True,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,123,Barcelona,217,['332db7e2-4067-46a8-8e95-cb7dea70e3c0'],14,,,,,,,,,,,,,,,,Granada,1049,00:36:14.571,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[3.2, 36.7]",,Set,,Shot Faced,e0a61fb8-cfe1-4dd1-8036-286daf7d1387,3500,,"[3.2, 36.7]",3773565,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marc-André ter Stegen,20055.0,Goalkeeper,128,Granada,1049,['9242444d-5189-4eb7-85f3-c1a4debbc30f'],45,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.771,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,In Play Safe,,,Punch,3cfec394-58f0-436e-babd-7f8a87a4f236,3526,,"[2.9, 43.8]",3773565,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,129,Granada,1049,['4d1eb51b-103a-49d4-83c8-8f8d7860255c'],42,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.435,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,"[2.1, 37.0]",,Set,,Shot Faced,b5bb22e4-e2a6-4a6a-8d74-6d708f91faf6,3723,,"[2.1, 37.0]",3773565,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Tiago Dantas da Silva,24140.0,Goalkeeper,135,Barcelona,217,['4b7f2ae3-e050-4216-96c5-bc9c7991f75e'],43,,,,,,,,,,,,,,,,Granada,1049,00:44:43.601,Goal Keeper,,2020/2021
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,df7d83a8-64ee-45ff-b337-80ad6edb3373,91,,"[8.6, 41.1]",3773565,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,7,Granada,1049,['c75b9d49-1e49-4b03-bdb9-71a17a3c0b8f'],24,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.149,Clearance,True,2020/2021
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,58c800a6-3a76-43e8-a527-d89abe14a599,549,,"[3.8, 45.6]",3773565,14,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,27,Granada,1049,['1faf743d-01f4-49b3-84c4-a125ea77c57e'],3,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.018,Clearance,True,2020/2021
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,af569d1b-6a6f-44c0-ab80-79c064cb7443,635,,"[38.6, 8.2]",3773565,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,32,Granada,1049,['229fa493-d642-4c23-9fc1-5e797c93331e'],43,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.420,Clearance,True,2020/2021
