ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,7fe0f4f1-3aed-4a94-8ebc-80337ce8f9e2,4134,,"[39.0, 76.2]",69282,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,163,Barcelona,217,['d8eb207d-5afc-45ba-8d24-8d4bfd41be32'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.908,Duel,True,2010/2011
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,2e3f50bd-07f4-44d8-89af-6c1e210370b6,4158,,"[23.7, 41.6]",69282,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,164,Barcelona,217,['3604110a-c79c-4cab-92aa-be5da80788fd'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.172,Duel,True,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1b81285a-3754-4adc-bbc5-dbccbd532444,213,,"[30.0, 16.1]",69282,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Midfield,8,Barcelona,217,['400dbdf7-28c1-4d78-811b-3fd17e34a4ce'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.549,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bc89a220-e476-401b-827d-51907e42401c,308,,"[13.0, 33.3]",69282,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,10,Barcelona,217,,27,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:27.584,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3d5af871-2154-47c0-9dba-b56f083fdc33,332,,"[21.9, 49.3]",69282,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andoni Iraola Sagarna,26031.0,Right Back,10,Barcelona,217,['811df829-774f-4d6d-823a-c269ae82477e'],45,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:45.723,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,36442c64-2ae0-4982-bfe6-ca114888f72f,381,,"[91.9, 43.4]",69282,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,,1,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.000,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ec083a9b-4961-4980-a27c-3dbab1c74c4e,546,,"[5.7, 57.9]",69282,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Ekiza Imaz,26736.0,Right Center Back,18,Barcelona,217,['94a387ac-4e67-4710-ad8f-1769886bbd63'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:11:25.641,Block,,2010/2011
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38a54cca-4e05-47e4-8930-c18817b4d99d,771,,"[111.9, 31.9]",69282,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,24,Barcelona,217,['54395ac2-79f0-4d9a-8d2f-219917d4c9b2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.507,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d3a633be-9a2f-4598-89ab-bea4b9025c60,790,,"[48.2, 58.6]",69282,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,25,Athletic Club,215,,37,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.155,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d1292e3c-cf96-469b-b93d-928f459c2819,850,,"[53.2, 40.7]",69282,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,26,Barcelona,217,['7ed08676-9c7d-4423-948b-6be978ef682e'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:51.419,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3998157b-8ed0-4990-971a-ae1957035f3a,1191,,"[9.5, 75.8]",69282,22,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,35,Barcelona,217,['7411b4c5-3da4-4e68-873b-5a5d797857b5'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:06.594,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,35917b77-2e02-4a75-9952-b46464bac5cc,1279,,"[9.7, 58.9]",69282,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,39,Barcelona,217,['2654668f-067d-4f53-9983-8097a8265586'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:42.919,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7d9663b2-e435-4641-b996-1f0caa87aa0c,1286,,"[25.3, 59.3]",69282,24,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ander Iturraspe Derteano,6388.0,Center Attacking Midfield,39,Barcelona,217,['45a38edf-ea28-43f9-84d1-d015af734288'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:49.106,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6cd086c6-d9c3-4193-8c90-3e7271f9dc33,1541,,"[3.2, 54.5]",69282,28,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,43,Barcelona,217,['1d150469-11b0-457b-af20-7044afc3b4dc'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:57.733,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3bfde43c-313f-4aba-b3c4-038a532c2d18,1769,,"[11.0, 68.3]",69282,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,54,Athletic Club,215,['630a5409-e2f0-41c7-aa85-dd78d770f17d'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:34:52.208,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,37fabdd4-b1ea-4e88-b28e-a375bde50905,1866,,"[78.9, 69.5]",69282,38,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Center Midfield,61,Barcelona,217,['f59ec68e-df50-4a3e-b202-fdfa6215395a'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:04.081,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,93aa81d9-3636-46ee-a040-a8afad5f1eac,1883,,"[61.4, 53.3]",69282,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,62,Barcelona,217,['d610299f-e2d2-46b1-a27f-6a9323640360'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.513,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c53bf9d0-9d5c-4032-80dc-38bc3f8c01a1,1912,,"[94.2, 47.0]",69282,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,62,Barcelona,217,['c35a7361-f722-4645-a3aa-cae2db2c162a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.167,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ce4df159-5740-45b3-b19c-7d5cfdd2a660,2125,,"[45.1, 44.4]",69282,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,73,Barcelona,217,,59,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:59.933,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f59175c-5b8d-4920-be9d-08e965af5f28,2149,,"[17.7, 26.1]",69282,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,74,Barcelona,217,['bb59a1c0-a87e-4177-bc2b-43bc88377f8a'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:39.669,Block,,2010/2011
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,96ce9e55-2a5b-436d-a6d7-f83e4614abce,2296,,"[101.3, 23.4]",69282,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,84,Athletic Club,215,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.990,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c9deaa25-2861-41d2-9c17-c802efb88a0b,2393,,"[54.6, 46.6]",69282,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Ekiza Imaz,26736.0,Right Center Back,86,Athletic Club,215,['16a12f13-a4df-4155-8b9e-c44fe662fbec'],29,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:29.070,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5edf2ee4-2b70-45d2-b3e6-a2edb17abf7b,2470,,"[14.0, 50.2]",69282,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,92,Athletic Club,215,['d74c1e80-3e98-40a6-880b-d94d01e3da95'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.778,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f5e36b14-acdc-4339-a4cd-8b291bdf5a82,2471,,"[13.1, 51.3]",69282,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,92,Athletic Club,215,,1,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.783,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c15bac84-569d-4951-ad05-4c01ec5f5f78,2512,,"[35.2, 13.7]",69282,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,94,Barcelona,217,['8dfe7d48-f532-41ac-8cf3-f9950e95e210'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:08:08.093,Block,,2010/2011
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,e427549c-a1a3-418c-8478-32f027ff0cf7,2574,,"[90.0, 43.5]",69282,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['7f299527-d0ab-4d8f-9e30-9e68b258c9d3'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.194,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d0859df5-422b-4245-9930-ec7bf04be091,2694,,"[12.4, 27.9]",69282,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,105,Barcelona,217,['0fa54f9d-e020-4833-a521-8b967e482330'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:06.411,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,57c04a85-d7b2-4ba4-8459-a27adc81d690,2721,,"[21.5, 39.1]",69282,57,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Amorebieta Mardaras,26028.0,Left Center Back,107,Barcelona,217,['53613ec5-dc3f-4860-8350-0edd05ac9715'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:35.547,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2370dfcd-a7d5-4969-b838-afa5addbd413,2911,,"[16.2, 28.6]",69282,61,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,115,Barcelona,217,['142cab28-7a11-4df5-8412-15361011fb47'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:50.508,Block,,2010/2011
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,7603009d-a544-4fcc-94be-4ecc8f7a954e,3005,,"[108.6, 60.1]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['9ca4f810-d898-42aa-a409-da9d77ee8853'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.085,Block,,2010/2011
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,59e72655-bf57-420b-a4ac-2e0e19342a60,3010,,"[107.5, 59.1]",69282,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,118,Barcelona,217,['87e4db16-20d3-4289-9462-7eb0c3a4818c'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.562,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eaf595d4-a3c1-4833-a149-7b55c1bde6f7,3131,,"[30.4, 70.6]",69282,65,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andoni Iraola Sagarna,26031.0,Right Back,121,Barcelona,217,['bcbd1e48-e188-4105-a40c-295a2e6d4e9b'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:59.863,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6fe1d1d0-6e6f-46e5-8f42-9a8b2ab64cbc,3144,,"[14.9, 34.0]",69282,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Amorebieta Mardaras,26028.0,Left Center Back,122,Barcelona,217,['6fba33b4-3188-401b-8790-26c589658e52'],21,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:21.061,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d43a3bf3-f43a-4160-be16-8312b0e988fb,3299,,"[27.1, 52.2]",69282,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando Llorente Torres,3486.0,Center Forward,127,Barcelona,217,['fcb111ee-3477-4777-85e5-d8f2701485a4'],50,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:50.074,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,912caba1-f172-42d0-8959-135f87dd4d76,3529,,"[13.3, 37.3]",69282,75,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Martínez Aginaga,9399.0,Left Center Midfield,135,Barcelona,217,['d5a8933d-0fd0-4921-a5e1-34de6f51367b'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:17.021,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4a4db971-7e17-4436-b0a6-8a9dd3695b17,3549,,"[98.9, 77.5]",69282,76,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaizka Toquero Pinedo,26619.0,Center Attacking Midfield,138,Barcelona,217,['7092233d-2998-499f-9fdb-1efaffb67b94'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:17.699,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,07394626-aa26-43d2-85bc-8ac5799a65ac,3585,,"[15.0, 56.2]",69282,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,139,Barcelona,217,['f9f0fa75-f92a-45d8-af5f-f605a23a135f'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:49.462,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48141c5e-de30-4460-a824-241a89add5b9,3626,,"[23.4, 19.5]",69282,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,141,Barcelona,217,['0ded2687-2a25-4c83-a8c2-a12543029be3'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:37.325,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3354e205-10cc-48b2-82b3-a6ffe9654a9a,3655,,"[68.6, 10.9]",69282,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,142,Athletic Club,215,['095a0fbd-0507-47ff-8675-45631bb59028'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.934,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,180f0312-481a-4f02-a0fb-b04f57ff222c,3662,,"[74.1, 74.2]",69282,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaizka Toquero Pinedo,26619.0,Center Attacking Midfield,142,Athletic Club,215,['77a577a6-822b-4cbd-8a97-4465cb1e77c4'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:01.963,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8e84de79-d0f2-4545-8f56-1e8b6f2fe6ac,3724,,"[36.2, 3.0]",69282,80,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,145,Barcelona,217,['66ffc381-29ed-4306-a008-4e5ddeb867d3'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:49.818,Block,,2010/2011
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,a1682cc5-0dd7-406b-b1aa-35fd0fcf5d26,3817,,"[41.4, 13.7]",69282,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,151,Barcelona,217,['7bd0b015-460f-49e7-9f7e-b6f35ff2b2f5'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:22.290,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b9eb4819-b2f1-4934-8c92-b342ca8711df,3955,,"[18.7, 39.6]",69282,85,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David López Moreno,25869.0,Right Wing,155,Barcelona,217,['700eccc4-60b0-4861-af6a-0cf342544181'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:59.096,Block,,2010/2011
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8cb65d33-8a37-43d6-a84f-a3927985f364,4042,,"[11.7, 37.5]",69282,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Amorebieta Mardaras,26028.0,Left Center Back,159,Barcelona,217,['39370ab4-b8e0-4223-9fe3-92334d38b53b'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:39.463,Block,,2010/2011
,,,,,,,,,,,,,,,0.6296,,,,,,,,,,,,,,,b120958f-adc2-496d-ae8c-6e62f308cbdf,236,,"[107.2, 41.6]",69282,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,8,Barcelona,217,['ccd872d4-f177-4d16-8f03-37ba4936b594'],30,,Left Foot,"[120.0, 43.1, 1.6]",True,"[{'location': [112.9, 42.2], 'player': {'id': 26479, 'name': 'Koikili Lertxundi Del Campo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 39.4], 'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 41.7], 'player': {'id': 26028, 'name': 'Fernando Amorebieta Mardaras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.9, 39.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.1, 48.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.2, 41.1], 'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",6f0857dd-c34b-48fd-8cdd-2a9d6c19c018,,Goal,0.15096655,Normal,Open Play,,,,,,Barcelona,217,00:03:30.996,Shot,,2010/2011
,,,,,,,,,,,,,,,0.6164,,,,,,,,,,,,,,,bc329e49-469b-4369-9a37-ea68aedaf9a2,509,,"[114.0, 32.7]",69282,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,17,Athletic Club,215,['e78dfb80-b9bb-469d-9733-7a0c0948dd39'],26,,Head,"[120.0, 35.2, 0.5]",,"[{'location': [119.6, 28.7], 'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 16.7], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.2, 38.7], 'player': {'id': 26034, 'name': 'Igor Gabilondo del Campo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 38.7], 'player': {'id': 26087, 'name': 'Carlos Gurpegi Nausia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.7, 22.2], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 24.7], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.1, 37.1], 'player': {'id': 26005, 'name': 'José Manuel Pinto Colorado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.5, 29.2], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.5, 29.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.1, 39.2], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 33.7], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 38.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",e73cc484-9065-4cc2-ab2f-24f3b9902713,,Off T,0.116049714,Normal,Open Play,,,,,,Athletic Club,215,00:10:26.502,Shot,,2010/2011
,,,,,,,,,,,,,,,1.283087,,,,,,,,,,,,,,,97deee58-e224-48fd-bfb5-5c83652fad59,1335,,"[106.2, 25.6]",69282,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,40,Barcelona,217,['d0044fff-6c34-4bd9-9ff1-e3f570396469'],31,,Left Foot,"[120.0, 37.2, 2.8]",,"[{'location': [107.3, 26.9], 'player': {'id': 26028, 'name': 'Fernando Amorebieta Mardaras'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 45.0], 'player': {'id': 26479, 'name': 'Koikili Lertxundi Del Campo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.9, 33.6], 'player': {'id': 6576, 'name': 'Gorka Iraizoz Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.1, 27.6], 'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 23.3], 'player': {'id': 26031, 'name': 'Andoni Iraola Sagarna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",ce2a4eae-5e55-4570-96a5-fa238588af2b,,Post,0.027060123,Lob,Open Play,,,,,,Barcelona,217,00:25:31.723,Shot,,2010/2011
