ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.043305,,,,,,,,,,,,,,ed215ba1-830a-4226-8753-982d757ee988,1900,,"[54.8, 7.9]",9726,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,95,Barcelona,217,"['2459ec09-96e6-4c4d-998e-330780413306', '36bd40bc-1b9d-4626-999c-2c03c5f63f7c']",32,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:32.782,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.855248,,,,,,,,,,,,,,de3b82ae-758d-4858-b332-ed6d7f9419bc,1929,,"[70.8, 57.6]",9726,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,98,RC Deportivo La Coruña,219,['37996a6e-768b-468f-801f-ea84f50ba1fb'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:43:35.398,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.389466,,,,,,,,,,,,,,b13f6afd-8f23-4d48-a552-08fada329cfc,1930,,"[72.9, 56.2]",9726,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Midfield,98,RC Deportivo La Coruña,219,,35,,,,,,,,,,,,,,,,,Barcelona,217,00:43:35.897,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.526156,,,,,,,,,,,,,,53606c00-ac85-4281-98c3-a04c4678de0e,1935,,"[57.0, 74.5]",9726,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,98,RC Deportivo La Coruña,219,"['0f0832b6-14f4-4adf-81f4-448693aae685', 'ef09f85e-cedc-418c-b026-93ea843a470a']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:43:39.653,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.28865,,,,,,,,,,,,,,1f9e6df1-7487-48e1-a29a-f584e7e4bb8b,1941,,"[56.2, 73.6]",9726,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,98,RC Deportivo La Coruña,219,"['96641d92-5b13-4d19-91d5-19aae33345e6', '9872d331-2284-4837-9bec-a713f6a78ba6']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:43:41.388,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.333039,,,,,,,,,,,,,,ab3654f4-abf7-47c6-981a-b31aa38ef5e6,1962,,"[19.4, 22.6]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,98,RC Deportivo La Coruña,219,"['86722c3e-5612-4f45-8a7f-a09ccd6c91b5', 'aeb03f2a-94eb-4171-8768-f044312859d3']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:44:01.489,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.213844,,,,,,,,,,,,,,200db912-5d68-4016-85e2-8c76dc42e3b9,1966,,"[102.8, 53.2]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,98,RC Deportivo La Coruña,219,['d48a35d9-3ce7-4bd9-9634-2911173e93d0'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:02.945,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.393185,,,,,,,,,,,,,,8a7b6405-6452-4a5d-9333-c57d47d0af85,1973,,"[69.5, 34.7]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guilherme dos Santos Torres,6729.0,Right Defensive Midfield,99,Barcelona,217,"['5605fb66-e5d0-48f8-ab44-05c9146feb52', '5710d069-722a-494a-9fb1-6f352f48c4b7', 'ffc28d7c-e66d-4c76-8a0f-4504d40c1832']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:08.229,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.862137,,,,,,,,,,,,,,b00c1dc2-c884-4788-a3f8-13f026955224,1996,,"[25.2, 59.9]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,99,Barcelona,217,['0699d771-d327-43fa-bb26-4a1d0f1f8cca'],29,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:29.466,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.285302,,,,,,,,,,,,,,e407ac07-cf6b-4715-b0b4-d147af5e3f11,1998,,"[15.2, 50.6]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,99,Barcelona,217,"['2e7865b7-9d32-43f4-b59a-4c3d7f7e04b9', 'ec17aef5-c6d1-4b4c-af24-38623ffdea89', 'fdd8f3b7-7beb-47d7-9eaa-4da8e0fbaaf4']",30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:30.687,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.276133,,,,,,,,,,,,,,9274b32c-612c-44d6-a940-ba3e8f89a96a,2018,,"[10.4, 53.8]",9726,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,100,Barcelona,217,"['6ff61d44-f04b-49e9-883a-c923d300023f', 'e15df6d5-fc37-4f35-95e5-1a1ec4d163ec', 'f65f62be-a93b-4282-90e5-2181845b0783']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:43.502,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.586503,,,,,,,,,,,,,,3b37e656-71e9-4646-b9a5-6675eb191a1f,2043,,"[85.0, 56.9]",9726,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Çolak,6779.0,Center Attacking Midfield,101,Barcelona,217,"['4375653c-16d9-4882-a554-e2923d403c92', 'cbb8cddc-4475-4552-9197-b10817545748']",41,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:41.321,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.423208,,,,,,,,,,,,,,d5bf563d-093d-4584-bd36-a56142598ca3,2093,,"[88.7, 58.5]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,105,Barcelona,217,['bc8824d3-65f1-45f1-96ec-f1af11cb3740'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:00.058,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.368246,,,,,,,,,,,,,,4881b413-db2c-4684-a7ee-eda44894397d,2094,,"[90.5, 57.5]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,105,Barcelona,217,['538900a5-b7e6-4283-9632-8f8efaed6150'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:00.259,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.409322,,,,,,,,,,,,,,e7fc0324-9cbd-4ca8-900a-168013e358dc,2096,,"[88.6, 48.8]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Left Wing,105,Barcelona,217,"['095a1f09-be87-401b-ae7f-e63fc2ab51ba', 'c0640b2f-081d-4ebf-8c5c-6d0e4f3efece']",1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:01.655,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.370185,,,,,,,,,,,,,,b5f33e6d-4198-4d42-a0dc-1a0d22b14ad8,2102,,"[85.7, 45.7]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,105,Barcelona,217,['f911b4a7-1200-49a8-91fc-1536a8b8619f'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:03.171,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.465078,,,,,,,,,,,,,,584c66fc-4ce6-4d59-bd14-f4245e71fc04,2109,,"[81.9, 50.5]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,105,Barcelona,217,"['69a2b224-8e8c-4a2c-beb4-779d10141b9e', '6a3c4152-3927-459c-9db7-bd113a5dc5b1']",5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:05.558,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.210299,,,,,,,,,,,,,,e1b3a040-9152-4b43-90da-455d745b28b9,2128,,"[54.6, 50.2]",9726,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Left Wing,105,Barcelona,217,"['3954f94d-164d-4e08-8070-1bb2887379d2', '4c42ca79-9f5a-46b7-bcb5-2549b9d1fe4b']",16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:16.664,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,1.049918,,,,,,,,,,,,,,b63f8660-7a0d-4506-9769-80b7410f0944,2174,,"[56.1, 19.2]",9726,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,108,RC Deportivo La Coruña,219,"['4bed0cc4-ebc6-4434-8096-8c229941c167', '8cfeba9f-7818-4947-afb8-53c99e215f07', 'e20152a9-21c8-4c47-97ff-5481d05f1640']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.019,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,2.776693,,,,,,,,,,,,,,3c8a98eb-ca8b-48da-8548-f34fe4d87ae1,2180,,"[55.8, 4.0]",9726,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,108,RC Deportivo La Coruña,219,['a740366c-ef72-4ea6-b309-ba034ac5f176'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.371,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.292786,,,,,,,,,,,,,,c0e2de53-361e-4b89-b29d-05539350358d,2181,,"[56.3, 2.1]",9726,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,108,RC Deportivo La Coruña,219,['6ece065d-bf86-43cd-9b36-0133098d975f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.086,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.460722,,,,,,,,,,,,,,8ffb15fd-d3cb-49bf-8eef-2ff65b46d84a,2236,,"[74.2, 31.1]",9726,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,110,Barcelona,217,"['76b8c4d0-0b71-44ab-8a4a-b6238f95d46f', 'b0edbdd1-2ee6-42ba-8e9d-f95255a63b8d']",4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:04.423,Pressure,,2017/2018
,,,,,,,,,,,,,,,,1.302167,,,,,,,,,,,,,,9a629cb9-61b7-434a-b3f8-a335279dad7b,2245,,"[84.5, 26.3]",9726,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,112,Barcelona,217,"['37d7e3d8-f66d-4922-a7fd-982d5eb470bc', 'aa3d3521-0638-4b73-874c-d7fd05b1903e', 'b389b979-ea02-4fcd-93b2-778a1e970ccd']",44,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:44.532,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.069531,,,,,,,,,,,,,,240a6d27-b3de-4b31-9214-576b1079e4cc,2273,,"[21.2, 41.5]",9726,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,112,Barcelona,217,['a8d25a66-79fd-4de9-8264-f0449593af4b'],13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:13.765,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.598682,,,,,,,,,,,,,,2c5e7bed-cb66-4003-90d0-b7443a5172eb,2281,,"[81.0, 34.7]",9726,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,113,RC Deportivo La Coruña,219,"['43a733bc-5933-420e-abe9-98c50c2b9f85', '901fa8bb-1d38-48c8-ad5d-05a31c322fe3', 'd726fded-fc19-421c-98d7-7eea48296e64']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.765,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.149075,,,,,,,,,,,,,,421e55b6-dd91-4a2b-b83c-922d53c8ec50,2312,,"[62.4, 21.6]",9726,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,116,Barcelona,217,"['b83bc1c5-4168-41de-a71c-09017656e3f0', 'bb192386-7cd1-4d1e-b2c2-658317b03787']",25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:25.901,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.635987,,,,,,,,,,,,,,dcc6fe88-708f-4ad2-9140-a12044977694,2332,,"[33.0, 36.0]",9726,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Celso Borges Mora,5582.0,Left Defensive Midfield,116,Barcelona,217,['5cfd63a0-fbbb-43af-a16e-aea0f7aa676d'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:47.135,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.200401,,,,,,,,,,,,,,affcbdb0-7553-4f65-b758-e9b6b73e9a1a,2333,,"[35.6, 35.0]",9726,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,116,Barcelona,217,['859930cb-85d2-477a-8325-5def71aa26fe'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:48.090,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.391241,,,,,,,,,,,,,,9836d7f9-a5d4-421b-ac54-445195a08b29,2337,,"[22.2, 44.8]",9726,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,116,Barcelona,217,['03684136-0905-4fce-ba0b-5d86fa2f801a'],49,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:49.175,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.78862,,,,,,,,,,,,,,49c98f81-f9c6-49f3-9254-5a791fe6e59b,2359,,"[30.7, 16.2]",9726,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,117,RC Deportivo La Coruña,219,"['c003364e-abbf-41be-ab4b-da955e06aed4', 'cd992bd1-3efd-4826-9ff1-676161771c6f']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.112,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.600385,,,,,,,,,,,,,,4f34362f-22bd-4101-9ff8-d5f98288755f,2394,,"[88.4, 77.5]",9726,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Left Defensive Midfield,120,Barcelona,217,"['085d5557-0ea3-44a5-bd04-881e869bf39b', '1e364571-be4f-423b-91e6-34f7ba88c2df']",37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:37.734,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.090218,,,,,,,,,,,,,,94a56f2e-8413-4227-a99f-68bd2744e2db,2399,,"[88.2, 77.9]",9726,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Çolak,6779.0,Center Attacking Midfield,120,Barcelona,217,,38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:38.662,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.873117,,,,,,,,,,,,,,d0f9dbe2-9c3e-481c-9ac5-536692747d27,2401,,"[76.6, 62.1]",9726,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme dos Santos Torres,6729.0,Right Defensive Midfield,121,Barcelona,217,"['b01e3419-6375-42ae-bfc9-b782fdbd50c2', 'f55d7119-84a1-49a1-b8ba-eb924ec249f8']",46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:08:46.227,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.339699,,,,,,,,,,,,,,f123aa50-ce68-4273-8adf-5d72a5d9998e,2418,,"[89.9, 46.3]",9726,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,121,Barcelona,217,"['7917e229-6ed1-4814-bdb3-9548bbe2b638', '94191cdf-d460-4d97-aa2d-8ca533a8b053']",4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:04.358,Pressure,,2017/2018
,,,,,,,,,,,,,,,,2.136338,,,,,,,,,,,,,,f6cc3c78-9ce9-4eb4-b57d-4ac7da5bab9b,2420,,"[64.1, 65.3]",9726,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,121,Barcelona,217,"['17dbb9ea-4176-49f1-b23e-024ff68ff365', '3f6d6c22-ea7d-4885-ac77-e3c2608c4f15']",5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:05.881,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.332788,,,,,,,,,,,,,,f4f9ae90-b7d8-4366-80cc-88258b5c28ed,2428,,"[56.7, 67.3]",9726,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guilherme dos Santos Torres,6729.0,Right Defensive Midfield,122,Barcelona,217,"['09bf24e8-4c7e-4b52-8d9e-01b7bab9786c', 'd7cc1c85-73e2-4b54-b3b2-b607904505a3']",35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:35.939,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.984197,,,,,,,,,,,,,,eba0a4bb-276c-471f-b5ca-1ca90e7ebd30,2436,,"[48.0, 28.8]",9726,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,123,RC Deportivo La Coruña,219,"['da808d1e-877a-416a-858c-8064ba5f3362', 'dac40e65-2feb-46b8-9d1e-451ffba9d250']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:09:40.883,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.855326,,,,,,,,,,,,,,d93b1845-cc19-4a41-b755-ca484f73d1d7,2448,,"[53.2, 15.0]",9726,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,"['3309a365-f855-4d1f-bbe5-f83a3e2a26d4', 'a01c5570-033c-4017-8138-333982ebaf85']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.436,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.19605,,,,,,,,,,,,,,f3f7c635-060e-455b-90eb-7eca4057ccc9,2463,,"[71.6, 60.9]",9726,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,126,RC Deportivo La Coruña,219,['0cc2177f-1dab-4a6f-86d6-6bdbbafff30a'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:02.577,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.435372,,,,,,,,,,,,,,53302069-a4fc-420d-ad7a-515ca2ba9690,2503,,"[78.7, 2.2]",9726,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,127,Barcelona,217,['20f835be-ee7b-49e2-8beb-3ea5c20c3a0a'],38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:38.893,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.477596,,,,,,,,,,,,,,3f4c9549-22f0-47c0-88a0-4eaed6883055,2545,,"[79.0, 34.0]",9726,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,127,Barcelona,217,['90bcffde-d269-429c-9f88-16788c0dce6e'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.588,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.764891,,,,,,,,,,,,,,224cbfa4-1fc9-4f46-a487-54002e0cb2a3,2557,,"[47.8, 33.8]",9726,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,128,RC Deportivo La Coruña,219,['0a252167-f0da-41cf-809d-c24b7a7147dc'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.518,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.580059,,,,,,,,,,,,,,033267a3-709d-4f2b-8ada-10af4dd30dae,2558,,"[49.5, 35.3]",9726,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,128,RC Deportivo La Coruña,219,,23,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.126,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,2.141897,,,,,,,,,,,,,,1fe150e5-211a-4dbd-83da-a9a8e507c702,2561,,"[81.5, 40.8]",9726,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,129,Barcelona,217,"['449d4d2f-a6fc-4d9b-9fd0-181e9a168995', 'f1fb4c6e-b578-4d79-96d9-065543f12e9a']",25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:25.295,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.470614,,,,,,,,,,,,,,3114693e-28a4-45b1-9418-eaec2e5ed328,2588,,"[48.0, 48.2]",9726,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,130,RC Deportivo La Coruña,219,"['0c5ab672-1591-4142-b554-79390ec617ff', '810a4b8c-e4dc-4659-928e-c22661daf587']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.642,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.403254,,,,,,,,,,,,,,0ad4a352-8245-4eec-81c1-069861b73fb6,2608,,"[12.9, 21.1]",9726,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,130,RC Deportivo La Coruña,219,"['50737c75-3b25-4895-a873-8b80b5556870', '96058197-89c7-4ce4-8fc3-1a4f262a580b']",11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:11.668,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.757058,,,,,,,,,,,,,,b94c8304-9d27-418a-84a2-2a64c30235d1,2612,,"[108.5, 59.3]",9726,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,130,RC Deportivo La Coruña,219,"['8f4374e5-d024-42cb-b458-b438f87fbfd8', 'ec0b12fd-ee88-40ae-8612-c5ab2dd979e9']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:13:13.478,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.659757,,,,,,,,,,,,,,2f50c936-42c0-49a2-8e3a-475081690529,2650,,"[46.1, 51.5]",9726,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,132,RC Deportivo La Coruña,219,"['195bc708-3b8e-4be9-ac7d-21d4160eb30d', '4dbb6fa6-f282-43c9-80fa-549923dd4a0a', '912f41f4-cb9f-49bc-96d4-cc8f8542701d']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:13:42.120,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.940136,,,,,,,,,,,,,,46f53f5f-8324-40c3-8cfe-6184497e2d28,2654,,"[48.5, 53.2]",9726,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,132,RC Deportivo La Coruña,219,"['0a1fe9bc-3ca0-4db2-ae16-6f414eafb981', '4dbb6fa6-f282-43c9-80fa-549923dd4a0a']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.486,Pressure,,2017/2018
,,,,,,,,,,True,,,,,,0.891769,,,,,,,,,,,,,,71a36c3f-ede4-4211-b9bc-691e05bd7be6,2684,,"[81.6, 22.1]",9726,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,133,Barcelona,217,"['a88f8063-65e1-4132-b61e-2e0e98b5c2b2', 'faeeef71-8962-43a4-80b2-fc26cc083370']",19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:19.246,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.333164,,,,,,,,,,,,,,2e003915-d2d6-4db3-809e-325842c48325,2685,,"[77.9, 20.3]",9726,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guilherme dos Santos Torres,6729.0,Right Defensive Midfield,133,Barcelona,217,['a88f8063-65e1-4132-b61e-2e0e98b5c2b2'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:19.723,Pressure,,2017/2018
,,,,,,,,,,,,,,,,0.84743,,,,,,,,,,,,,,820a7bc6-d15c-4ae7-85d0-96bdda727a64,2689,,"[48.8, 32.3]",9726,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,133,Barcelona,217,['ef02efc6-c3e6-4345-a9ca-850a45b85e93'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:23.452,Pressure,,2017/2018
