bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,2.732151,,,,,,,,,,,,,8a76e4e3-facb-49f1-9d2d-423fa9953e96,2610,,"[32.7, 6.7]",70256,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,133,Celta Vigo,209,"['2d96ccff-fc42-41e8-96fa-b7e3c6e7c1e3', '80a1a18a-af4b-4311-b893-5d19c21f9efa']",27,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.756,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.219272,,,,,,,,,,,,,2cf142c0-dd75-414c-9ad1-e3d4506c8bd1,2612,,"[33.6, 20.1]",70256,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,133,Celta Vigo,209,"['c8eb55c5-a4e2-4d5a-935d-2843d6b5f72b', 'f0cb4545-1310-477a-9466-29e78c678cb8', 'f3e68475-62de-402e-b90d-10b831340656']",30,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.180,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.2989,,,,,,,,,,,,,a8f3a9a7-9725-4289-a1bb-4fadb74f0337,2623,,"[19.8, 57.5]",70256,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,133,Celta Vigo,209,"['0aa50ddd-dc12-437c-b1dc-117e72fe3bed', '46ad97c5-77d8-4ffd-92ce-b79f88715515']",39,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.517,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.754,,,,,,,,,,,,,ba0d7a87-341c-41e9-96c5-9bcd2efc39ee,2634,,"[92.3, 37.2]",70256,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,134,Barcelona,217,"['2ea7b146-df91-4bff-a774-133787eb9aec', '5ca47ecf-50be-404d-bc5f-6ccecf220784', '6a7abe4d-77b7-4aa7-bef4-f79d93b3dc4c']",45,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:45.795,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.617465,,,,,,,,,,,,,f6bc979b-df0a-4c73-beef-803060e5777c,2645,,"[32.5, 55.9]",70256,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,134,Barcelona,217,['c2a77f2c-50fb-4135-8e98-fb49447ffc17'],51,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.456,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.2944,,,,,,,,,,,,,e755d5a6-3fd9-42a2-85ff-0d7b11b48175,2655,,"[15.4, 59.8]",70256,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,134,Barcelona,217,['6af2b3e9-20ae-4166-8bc1-76fc62133962'],3,,,,,,,,,,,,,,,,Celta Vigo,209,00:25:03.278,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.507497,,,,,,,,,,,,,bea9ecba-7921-4573-9154-177bbb8c16d0,2668,,"[59.5, 63.0]",70256,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Villa Sánchez,12737.0,Right Wing,136,Celta Vigo,209,"['de2f2e0a-ac1e-4909-a496-9eb6bc237c3a', 'f1a82c40-3333-493a-802a-ac128680f468']",5,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.075,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.959501,,,,,,,,,,,,,01df0239-f919-498f-9eb7-12adf7fe079a,2671,,"[50.7, 72.6]",70256,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,136,Celta Vigo,209,"['4e0b8216-2e72-4c76-85a3-d50a78e506f5', 'b4f66214-aa30-4e38-9d6d-f82d50653d61']",5,,,,,,,,,,,,,,,,Barcelona,217,00:26:05.889,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.645022,,,,,,,,,,,,,897523ae-2b01-4596-9e8e-ea6f41478202,2674,,"[52.3, 76.5]",70256,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,136,Celta Vigo,209,['b4f66214-aa30-4e38-9d6d-f82d50653d61'],9,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.800,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.17233,,,,,,,,,,,,,8264d03e-0206-4ffc-aa93-85180738dd1b,2676,,"[47.2, 72.4]",70256,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,136,Celta Vigo,209,"['041c762a-11d1-4be1-8967-ffee83b2990a', '221e1441-69ec-42e3-b9b2-bc34a77dfd77', 'a4687799-789e-4738-a186-56e49b5a0791', 'b26da5aa-9d17-4489-8c89-eae668e8966f', 'c4090493-3592-4711-9758-1f87df29460a']",14,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.160,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.4755,,,,,,,,,,,,,9ece6150-e9f2-46bf-8611-e2b53551dcf1,2698,,"[33.5, 6.0]",70256,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Lago Soto,27054.0,Left Back,138,Barcelona,217,['466817af-d461-42fa-b836-55c64f6b9664'],2,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:02.828,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.374094,,,,,,,,,,,,,1df59ea9-c54d-4cf4-863d-55c31b25eefa,2713,,"[53.6, 12.9]",70256,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martín Montoya Torralbo,6593.0,Left Back,139,Celta Vigo,209,"['aff7138d-f415-4ef7-bff4-57c62c96d4b2', 'b5356aad-60b9-4d1f-be0b-6fe6f854b021']",6,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.341,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.697984,,,,,,,,,,,,,359b7324-91c2-4eb0-a7f0-c660a294b924,2718,,"[54.7, 67.2]",70256,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,140,Barcelona,217,"['53278dd3-16b7-4a16-a170-34840381ffe7', '55a82c23-9d04-43c3-9a3f-8121c8f7bf83']",8,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:08.511,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.483582,,,,,,,,,,,,,28c54b16-5360-4760-bf45-55d8c50730bf,2727,,"[42.3, 31.7]",70256,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,141,Barcelona,217,,33,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:33.105,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.86047,,,,,,,,,,,,,ee9b1610-cfbb-4a39-8648-c6b6a6c71316,2737,,"[63.3, 68.4]",70256,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Right Midfield,141,Barcelona,217,"['1f10f235-786a-4f4a-b3f4-f6a3ff17622c', 'c37bcd7c-d0b5-4a13-9ebb-70f92c756f24']",39,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:39.766,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.532476,,,,,,,,,,,,,f0cbad1e-3b88-43c4-98e7-ae22efca053e,2774,,"[45.7, 20.0]",70256,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Center Attacking Midfield,141,Barcelona,217,"['2130dd32-a51c-43c8-9cd0-356ec70187d7', 'bbceb383-199a-4580-846e-5317dfd99baf']",5,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:05.373,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,1.3636,,,,,,,,,,,,,c859bef5-cbca-44cc-8755-9d62f57bfffe,2788,,"[54.7, 69.2]",70256,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,144,Barcelona,217,['ade30466-cdf2-4bbb-89c1-5ba9942a887f'],29,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:29.752,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.443824,,,,,,,,,,,,,4fd41b79-a79b-415f-96e6-c2c044d3f39a,2827,,"[63.1, 66.1]",70256,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,146,Barcelona,217,"['0d290cd0-2ee1-44a3-ab84-05c828a84e0c', '58ceb0ad-5e52-43e6-956f-b8df128e363a', 'c4210511-6a21-4d16-b05d-1a8e986f86d8']",17,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:17.494,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.658306,,,,,,,,,,,,,80f916c7-89cd-4871-858a-fa2bc657e725,2833,,"[68.5, 56.3]",70256,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Insa Bohigues,27056.0,Right Defensive Midfield,146,Barcelona,217,['720308b9-3c69-49e0-a4b4-69426f05b9d1'],19,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:19.123,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.097393,,,,,,,,,,,,,08b453bb-e8fe-408e-b453-2494c17892fa,2870,,"[9.1, 69.3]",70256,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,149,Celta Vigo,209,['d7bdacf7-6d98-4d54-9ce2-ef256b984368'],30,,,,,,,,,,,,,,,,Barcelona,217,00:32:30.365,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.763586,,,,,,,,,,,,,e93a955b-c806-4f5f-a145-269fd786df5f,2905,,"[14.3, 29.2]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ignacio Insa Bohigues,27056.0,Right Defensive Midfield,150,Barcelona,217,['a8441d8b-e41c-4612-86a9-d47dc3707349'],2,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:02.529,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.69583,,,,,,,,,,,,,04e73193-5a78-462e-890d-fa5543f7f99d,2927,,"[42.5, 55.1]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Augusto Matías Fernández,19668.0,Right Midfield,150,Barcelona,217,['2ecc9491-9ca0-4380-bd71-98565c5fd6b7'],20,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:20.404,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.742041,,,,,,,,,,,,,de79746c-81da-4bed-8a45-7b454bf28048,2940,,"[103.7, 24.7]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mario Bermejo Castanedo,26617.0,Center Forward,150,Barcelona,217,['1fe28a59-c8b9-425a-9fc9-91415f9fef82'],29,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:29.390,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,2.572901,,,,,,,,,,,,,85a0f84a-027e-471c-a195-5fd69ed337b0,2946,,"[36.3, 62.0]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,151,Celta Vigo,209,,40,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.671,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,2.6628,,,,,,,,,,,,,9280021a-d3f7-4d5e-a5f3-fd355c078cd1,2953,,"[38.9, 68.9]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Right Wing,151,Celta Vigo,209,"['0789fdbc-3016-48bc-8806-1bd7406d80c2', '37630dd9-bb59-4376-9646-bfd7b5704732']",45,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.575,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.683037,,,,,,,,,,,,,97b13f90-d345-4f22-94f4-4ff57fd5ffb2,2955,,"[60.1, 65.8]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,151,Celta Vigo,209,"['3e01e098-4f62-47a1-9b9d-4cc973fe3f6b', '5583f796-527d-4738-be86-95bf5750d585']",49,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.412,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.25524,,,,,,,,,,,,,e07817b3-9192-4162-af47-9ee2af66694b,2959,,"[20.0, 25.9]",70256,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,151,Celta Vigo,209,"['9f5ef87e-7ed9-49a3-8598-80cd1a2ade09', 'ff3669fe-d00c-436c-8a09-49fcd19f4303']",55,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.156,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.0495,,,,,,,,,,,,,38c01350-671c-4f5a-8bec-a46799d0712f,2969,,"[43.7, 68.2]",70256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,152,Barcelona,217,"['0850f949-e350-4fdd-953d-a86393a08ffd', '13245c6b-24e4-4511-afd0-b40110a58d8c']",6,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:06.713,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.700024,,,,,,,,,,,,,406bc6cc-9fc8-4f89-ac3a-0d5f3193ce2b,2979,,"[54.7, 45.4]",70256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,153,Celta Vigo,209,['b97ffee3-cbc8-4589-98b3-c286c46a3826'],13,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.162,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.103008,,,,,,,,,,,,,fbb470a3-4ac3-46b9-b8a6-f437c66cde46,2984,,"[8.3, 17.3]",70256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,153,Celta Vigo,209,,20,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.372,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.750854,,,,,,,,,,,,,6d27fb59-5cbc-4232-a6f9-964830b6a1aa,2991,,"[110.7, 58.0]",70256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,154,Barcelona,217,['0a120a03-3de6-4f7d-a172-34270d8645fa'],24,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:24.705,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.135509,,,,,,,,,,,,,88397ded-98e6-400a-b7f5-65736da09dbc,2999,,"[88.0, 52.5]",70256,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Insa Bohigues,27056.0,Right Defensive Midfield,154,Barcelona,217,"['3a9167cd-2dcc-4c22-bbd1-f8df5ae850b6', 'da98ad4d-c36b-46a8-9277-570e23eb18c2']",29,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:29.747,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.638106,,,,,,,,,,,,,5d6989e1-8684-473d-89e1-902c3dc2bfa3,3021,,"[68.5, 68.6]",70256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,156,Barcelona,217,"['48650b74-8d07-4d69-b41f-c772f3258463', 'a8b834d0-e8d2-4b39-a72d-ac81f4d6c7d4']",24,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:24.262,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.95077,,,,,,,,,,,,,38563a0a-b34d-4dd8-8b43-722227a0cab3,3034,,"[85.4, 70.0]",70256,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,156,Barcelona,217,"['557c5c52-44dc-4c3a-8dec-cdb1595b393c', '62f5a520-8d82-4b8f-8462-fc4f448916e2']",32,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:32.134,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.673258,,,,,,,,,,,,,cb6261c2-61bc-4086-87d8-35a799e70e6b,3052,,"[70.7, 12.5]",70256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Oubiña Meléndez,25986.0,Left Defensive Midfield,158,Barcelona,217,['7ea28809-95fd-465f-8eaf-19c5791d9d8f'],14,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:14.463,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,1.32305,,,,,,,,,,,,,1ce510e7-9882-4e9c-8ddd-fbc212cdda00,3062,,"[47.7, 68.0]",70256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Celta Vigo,209,"['949c4012-d229-4999-90ea-79cee5d32a00', 'aaa533ab-1aa7-47bb-bfb5-8c7e29a2b67a', 'cebca587-1f34-4e9e-8466-5a946dba4655', 'dc5ec465-86db-4112-be38-efcf80c701f5']",19,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.461,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,1.579566,,,,,,,,,,,,,01df0d89-0019-48f9-a30a-d451bfbfa9c0,3067,,"[56.7, 72.8]",70256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,159,Celta Vigo,209,"['ce4963af-1b9e-450f-af50-92851dd43f10', 'e8417a60-8733-4722-b3fd-93288789404a']",21,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.419,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.69851,,,,,,,,,,,,,fc09b375-bc00-4e8d-843d-fc29db4b0802,3071,,"[70.9, 73.7]",70256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,159,Celta Vigo,209,"['b27507d3-ebb5-4d29-a12d-8b5ebf209d66', 'ca241fa1-a30c-45d4-927f-04f065076ea3']",26,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.153,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.690164,,,,,,,,,,,,,6bd9405f-fca7-4616-8831-40918ecda7c0,3088,,"[63.9, 10.2]",70256,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Midfield,160,Barcelona,217,['57adb3ed-1995-407c-90e3-b8be68dc4ee3'],48,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:48.732,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.753909,,,,,,,,,,,,,5c8ca116-e658-4044-b4eb-0a359dc14326,3114,,"[65.6, 71.9]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,160,Barcelona,217,['8c4ba50e-cd8a-4be5-a55b-b6ac33477fc9'],6,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:06.761,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,1.342004,,,,,,,,,,,,,9e676a8e-17b5-4d5e-ab8b-fe3d58aa4b7b,3125,,"[38.3, 66.7]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,160,Barcelona,217,"['2c20a97c-6d68-4d95-8864-9fe49a0bd2cc', '510912cb-fa9d-4410-a50d-18c30cf6fa63']",20,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.480,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.804841,,,,,,,,,,,,,95582040-d3e9-4dbd-a795-15db1d94afc6,3130,,"[87.2, 2.5]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lago Soto,27054.0,Left Back,160,Barcelona,217,['115698f1-fb43-4929-b39c-40273ed6387e'],24,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:24.006,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.527643,,,,,,,,,,,,,2f409f09-0228-4237-a026-a729f7e758eb,3138,,"[66.6, 7.5]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vadim Demidov,26701.0,Left Center Back,160,Barcelona,217,,33,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:33.707,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.020746,,,,,,,,,,,,,ecd8b813-99de-4f82-a975-f383f7b15bb2,3148,,"[70.7, 35.9]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,160,Barcelona,217,"['9668157d-59c6-4501-8e1a-4c7a554c28ab', '9929bcf3-169d-4d15-a883-3c981c232167']",39,,,,,,,,,,,,,,,,Celta Vigo,209,00:37:39.913,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.55319,,,,,,,,,,,,,34421341-6c89-4849-8952-db48eb769e59,3153,,"[54.9, 44.9]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,161,Celta Vigo,209,"['93e2f692-5d47-487e-92fc-dc01664f453c', 'c8d71155-2fa3-4ed4-8c78-5246399772cb']",42,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.016,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.583013,,,,,,,,,,,,,bec76d4d-e670-4c40-9ac8-1fa672b68cf3,3157,,"[62.6, 46.1]",70256,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,161,Celta Vigo,209,"['48666722-6024-44a9-b02b-299bd2835bce', 'a8f33788-0a9d-4f90-a25a-086c45ae5303', 'aa687729-960d-43cf-8a3a-f34c7dbce1bb']",43,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.477,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.14662,,,,,,,,,,,,,ecd0a719-25d9-4a41-a06e-afb7197f9d76,3173,,"[59.7, 67.7]",70256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Right Midfield,162,Barcelona,217,"['06e5d2db-e0fa-467b-be6d-ea375a7ef5a0', 'b8c256cc-2aeb-4b3f-9fa1-46120020058b']",26,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:26.526,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.778342,,,,,,,,,,,,,4db9a4e5-1162-4de5-9b7c-33f29c13d441,3182,,"[56.8, 60.9]",70256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lévy Clément Madinda,27052.0,Right Defensive Midfield,162,Barcelona,217,"['2a1f036c-4076-4d4f-bfa8-d203b5c4d13c', '41f943b9-5112-4488-b25b-e1ad31aeb1c7']",31,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:31.394,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.084921,,,,,,,,,,,,,2a6249b5-30fd-4079-8db4-30a91cb2cc6a,3186,,"[49.0, 69.0]",70256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Right Midfield,162,Barcelona,217,['b7bf1001-3b96-48d3-9ae3-864bdb0515a0'],32,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:32.659,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,1.104322,,,,,,,,,,,,,d414a059-d39c-4af9-ad8e-7a79d48e9790,3190,,"[9.6, 71.6]",70256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Castro Otto,6802.0,Right Back,162,Barcelona,217,['0c87345a-4195-4994-875e-a78b90723849'],37,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:37.885,Pressure,,2012/2013
,,,,,,,,,,,,True,,,,,,0.909275,,,,,,,,,,,,,b83ca971-8f1a-48af-93b7-3f472d4253dc,3197,,"[92.4, 18.6]",70256,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,162,Barcelona,217,['64e78470-4633-4417-b214-3731b306970a'],42,,,,,,,,,,,,,,,,Barcelona,217,00:38:42.106,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.921474,,,,,,,,,,,,,2b3c41e3-f9be-4049-8f1c-945a889d6a72,3203,,"[37.8, 65.1]",70256,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Castro Otto,6802.0,Right Back,163,Barcelona,217,['18d7de41-7d4b-4e6d-ab96-613c4d8079d4'],0,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:00.488,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,2.216508,,,,,,,,,,,,,725c3f45-1f7b-4236-87fc-834431e99803,3209,,"[38.0, 9.6]",70256,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,164,Celta Vigo,209,"['050b6134-b5d9-4de7-a2c6-54e48c17dd1a', '6f234c15-6d98-427a-844e-e1b079fa89d0']",16,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.827,Pressure,,2012/2013
,,,,,,,,,,,,,,,,,,0.803046,,,,,,,,,,,,,a8b21d71-b8c3-475c-a825-d4781d819abb,3219,,"[80.4, 51.2]",70256,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Midfield,165,Barcelona,217,['998200e1-7969-4b72-b5f3-1b03da79655a'],31,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:31.504,Pressure,,2012/2013
