bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[57.8, 55.7]",,,,,,,,,,,7.8159,,,,,,,,,,,,,,6fe9f18a-bf37-4b19-8e06-52acb62dd8a0,3536,,"[20.2, 60.9]",69256,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,182,Barcelona,217,"['02ce525a-5fbb-4d1a-b65e-6fdcd394fc5f', '3691a761-641c-4f3e-9266-b065178afc04']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.806,Carry,,2009/2010
,,,,"[88.8, 42.1]",,,,,,,,,,,1.7665,,,,,,,,,,,,,,8b2ab037-b98a-4d00-8406-4d1ee131adc2,3541,,"[92.1, 37.5]",69256,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zlatan Ibrahimović,3672.0,Center Forward,182,Barcelona,217,"['15ed8ecd-1c67-4a3c-8efb-d136a66c20ab', 'b34f7801-ef47-47c3-a912-7e6eb0b3cada', 'e837c8e1-94a3-49ee-bc33-f6862b597838']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:36:58.197,Carry,True,2009/2010
,,,,"[109.2, 25.9]",,,,,,,,,,,1.3095,,,,,,,,,,,,,,5f9d84e0-4cad-4a08-8389-0a81ba1b0378,3547,,"[107.0, 23.6]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,182,Barcelona,217,"['9ea4cfd4-8a91-46a0-b164-1f4fb37bdd75', 'da75d48e-790d-4ed5-bf08-42a12ebe6e3e']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.713,Carry,,2009/2010
,,,,"[40.8, 61.4]",,,,,,,,,,,0.9669,,,,,,,,,,,,,,cfba35b3-1061-4eac-acf7-47a629a694f9,3553,,"[36.3, 60.0]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Nieto de la Calle,26709.0,Center Attacking Midfield,183,Almería,403,"['2ec574cd-9525-41bf-b60d-7628f46c584e', '2f80ea8b-6697-4f23-9964-a926e2242eff', 'b10a1bcc-eb1b-4513-9871-1865b411cbc7']",12,,,,,,,,,,,,,,,,,Almería,403,00:37:12.013,Carry,True,2009/2010
,,,,"[49.0, 67.9]",,,,,,,,,,,2.495376,,,,,,,,,,,,,,4aa87a58-0b24-448c-8722-8a27f6bf4364,3556,,"[49.6, 63.3]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Daniel Piatti,6763.0,Center Forward,183,Almería,403,"['383024cc-ce0e-4181-97ac-eb5cd09e7910', '9201034b-b677-458f-860f-0fc9aeb2b890', 'eb2cbe61-2011-44b7-998e-2e03859fe5af']",13,,,,,,,,,,,,,,,,,Almería,403,00:37:13.678,Carry,True,2009/2010
,,,,"[57.6, 54.3]",,,,,,,,,,,0.6138,,,,,,,,,,,,,,a839a93e-cd60-4047-ae4b-ee0501a5a3a5,3562,,"[57.2, 55.1]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Darío Bernardello,26651.0,Left Defensive Midfield,184,Almería,403,"['5bd07eaa-79ed-4781-9f4f-4bb7a4669757', '5dcafddf-2993-4c88-9689-6784c1af0882', '5fafd082-cf91-477d-82f0-d04b01183e08']",41,,,,,,,,,,,,,,,,,Almería,403,00:37:41.387,Carry,True,2009/2010
,,,,"[47.6, 45.4]",,,,,,,,,,,0.5247,,,,,,,,,,,,,,2f64404c-d2fb-43e7-86eb-9a1606d80cdd,3566,,"[48.8, 46.1]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Wilmer Acasiete Ariadela,26434.0,Right Center Back,184,Almería,403,"['22f04f2f-d61e-4a5f-b2cb-771c3df117df', '559d4940-9822-439a-8214-aad0ec2c6712', '8e01998d-b7e2-45f8-ac20-7425e6c46003']",43,,,,,,,,,,,,,,,,,Almería,403,00:37:43.484,Carry,True,2009/2010
,,,,"[75.2, 41.7]",,,,,,,,,,,1.7809,,,,,,,,,,,,,,44019483-5842-424a-9f14-35dbfca0a24b,3569,,"[75.2, 47.8]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Daniel Piatti,6763.0,Center Forward,184,Almería,403,"['e1a755de-3a1c-4b4e-9286-00460bba1f14', 'f021640b-2f71-47b8-87c2-6db94903ce96']",45,,,,,,,,,,,,,,,,,Almería,403,00:37:45.276,Carry,,2009/2010
,,,,"[80.8, 30.4]",,,,,,,,,,,0.584,,,,,,,,,,,,,,f604a7c7-8c6a-4d90-a6d7-b67a27536cef,3572,,"[81.2, 30.1]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Flores Moreno,26653.0,Right Defensive Midfield,184,Almería,403,"['7452dd2e-734a-42b1-8daa-a372cb52a472', 'b66fe7af-f6fe-45f3-806b-4e34c17a7597']",48,,,,,,,,,,,,,,,,,Almería,403,00:37:48.310,Carry,,2009/2010
,,,,"[73.7, 26.5]",,,,,,,,,,,1.4904,,,,,,,,,,,,,,ef521668-ee83-4672-a9e2-bda1465e91bf,3577,,"[76.0, 25.2]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Flores Moreno,26653.0,Right Defensive Midfield,184,Almería,403,"['1a17cd08-0837-4e2e-8ae9-54751de97c08', '1e683194-d2c9-456e-b064-191105896bcb', '457bad37-9d65-422c-8837-2346a557775e']",50,,,,,,,,,,,,,,,,,Almería,403,00:37:50.519,Carry,True,2009/2010
,,,,"[65.8, 25.9]",,,,,,,,,,,0.874843,,,,,,,,,,,,,,81916ceb-3803-4bc0-b400-a2e7e8e5c3d7,3581,,"[64.2, 23.3]",69256,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Domingo Cisma González,26238.0,Left Back,184,Almería,403,"['14ac4fdc-0586-4acc-983f-c11fb0cd81a9', '26d03969-797d-4724-a20b-3511b140c5b3', 'fb1cdec1-a5e3-45ae-996d-13129b51112c']",53,,,,,,,,,,,,,,,,,Almería,403,00:37:53.508,Carry,True,2009/2010
,,,,"[86.5, 2.6]",,,,,,,,,,,1.0953,,,,,,,,,,,,,,c5983725-a079-43a2-b0de-f68818ede066,3586,,"[84.6, 2.3]",69256,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guilherme Oliveira Santos,26650.0,Left Wing,185,Almería,403,"['e246b04f-c637-444c-835d-18fac27280aa', 'e99847ec-03ec-4214-8ba8-ea60fef33ed6']",29,,,,,,,,,,,,,,,,,Almería,403,00:38:29.792,Carry,,2009/2010
,,,,"[92.6, 9.4]",,,,,,,,,,,1.579463,,,,,,,,,,,,,,f9a89b33-e9ca-4df6-bbaf-ac51e2a7598e,3593,,"[87.8, 4.8]",69256,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Oliveira Santos,26650.0,Left Wing,186,Almería,403,"['2ed1feb5-8d4e-474d-88b5-98158b5026c9', '39e7038e-6b6f-4b63-beb0-09c6d4acb5ea', '4cff3319-c79f-461e-995b-536eeb421673', '99112b41-0136-422b-b690-36c123f4572b']",37,,,,,,,,,,,,,,,,,Almería,403,00:38:37.350,Carry,True,2009/2010
,,,,"[13.1, 46.0]",,,,,,,,,,,4.7618,,,,,,,,,,,,,,f4523d58-40a5-4bed-8be5-6e7e4f90778a,3598,,"[6.3, 37.0]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,188,Barcelona,217,"['a38c67bb-04ab-42cf-ae00-ef32794101ec', 'abc92c9a-4e8b-49d0-8f62-944dd69873ce']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:39:08.736,Carry,,2009/2010
,,,,"[54.4, 68.3]",,,,,,,,,,,4.542615,,,,,,,,,,,,,,076330c5-c5ed-4f4f-ad54-ec0f1a44cb94,3601,,"[26.2, 60.8]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Back,188,Barcelona,217,"['4d27f188-484c-46df-9325-fbe1cda9aea6', 'bc10bcef-4fb2-4aaa-8664-ac8c26a76619']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.334,Carry,,2009/2010
,,,,"[70.8, 51.4]",,,,,,,,,,,7.3378,,,,,,,,,,,,,,9ba077c4-8417-40a3-a749-a442c08744ce,3604,,"[55.1, 77.1]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Barcelona,217,"['67749e6f-3a24-49a9-8572-0f7bb69f430e', '6aa6e257-123f-4ee5-8179-d192696bd4f4']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.175,Carry,,2009/2010
,,,,"[57.7, 47.7]",,,,,,,,,,,1.3643,,,,,,,,,,,,,,90db7d5c-0bed-4b22-b69e-d868fcb4cc28,3607,,"[57.7, 44.6]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Right Center Midfield,188,Barcelona,217,"['73e0e951-1108-4b49-b249-645cc489eb33', '76df2379-ecf8-4aa7-a2a8-a170956e6fbd', 'd99085bc-63fa-4b10-8e59-beb36bfd2190']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.571,Carry,True,2009/2010
,,,,"[53.8, 39.3]",,,,,,,,,,,2.2023,,,,,,,,,,,,,,3e530e7b-b87b-4a54-9562-05dfcad8f0f9,3611,,"[43.8, 40.7]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carles Puyol i Saforcada,20125.0,Left Center Back,188,Barcelona,217,"['1e516167-b507-4cf2-8547-0f4432d0a7a6', 'c0ad7e11-8879-4e07-b9e5-c5bdb62b1725']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:39:33.551,Carry,,2009/2010
,,,,"[69.6, 21.3]",,,,,,,,,,,3.556,,,,,,,,,,,,,,cef29ce9-91e4-4e12-822b-0c02268ef067,3614,,"[51.8, 15.0]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,188,Barcelona,217,"['2c39a2aa-ae7c-4a78-9baf-40d2e22206b2', 'cb4a7990-bee9-4b95-98ef-c74cd7cb8138']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:39:37.174,Carry,,2009/2010
,,,,"[99.5, 14.2]",,,,,,,,,,,2.621735,,,,,,,,,,,,,,642261a4-f854-4e6f-b69f-7aa71ad1b208,3617,,"[91.9, 5.6]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,"['4c4f3702-1f78-4c1e-b965-1669eb58019c', '8a58d1b8-0703-45ee-95c0-877858b86177', 'c6c9f48f-8b3c-4398-9af6-6bc8332c6d30']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.473,Carry,True,2009/2010
,,,,"[96.7, 26.7]",,,,,,,,,,,1.4649,,,,,,,,,,,,,,23ef3452-59c8-4c0d-8cdc-13838b031098,3621,,"[99.5, 14.2]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,"['29a4447c-272c-4ec8-82bd-b0de703113c5', '4c4f3702-1f78-4c1e-b965-1669eb58019c', '52c14d12-6097-4eb1-8abb-f60a5adbdf03', 'e9206a49-b302-44bf-9a36-bd3a7809c38d']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.095,Carry,True,2009/2010
,,,,"[95.0, 25.8]",,,,,,,,,,,1.3262,,,,,,,,,,,,,,7e235dd6-abfe-44bf-9509-10ec3d698c22,3625,,"[96.7, 26.7]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,"['e9206a49-b302-44bf-9a36-bd3a7809c38d', 'ea027f31-13ce-4ac1-96ee-1b67b0c0c1c0', 'f80b7038-0e8a-4837-9dee-10c6988c8666', 'f8c0ce87-9ea0-4b2f-9f07-ffecd80176c4']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.559,Carry,True,2009/2010
,,,,"[25.8, 49.8]",,,,,,,,,,,0.4935,,,,,,,,,,,,,,5f3aeb8d-e341-4fd9-9cc0-761048e517c6,3631,,"[22.0, 49.8]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Míchel Macedo Rocha Machado,6922.0,Right Back,189,Almería,403,"['1f742530-ae70-4354-9893-c82687d3fb7d', '6a67da5c-6407-4777-9946-88a507a64eda']",49,,,,,,,,,,,,,,,,,Almería,403,00:39:49.069,Carry,,2009/2010
,,,,"[26.5, 52.5]",,,,,,,,,,,2.0063,,,,,,,,,,,,,,2a296e3d-3a34-409c-a4d4-e92e0daa2ff6,3635,,"[36.2, 49.4]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Darío Bernardello,26651.0,Left Defensive Midfield,189,Almería,403,"['773df3c9-2a9c-4014-a098-32ed5f2bb030', '8c666cc7-6b33-4ccd-9988-16e2f729904b', 'def0e2f3-37be-4db9-855f-ef0610e701d0']",50,,,,,,,,,,,,,,,,,Almería,403,00:39:50.167,Carry,True,2009/2010
,,,,"[7.2, 51.2]",,,,,,,,,,,0.04,,,,,,,,,,,,,,8ac128f0-131b-46d4-9355-0334e407689a,3639,,"[10.9, 50.5]",69256,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Wilmer Acasiete Ariadela,26434.0,Right Center Back,189,Almería,403,"['844b859b-8fd1-48a3-a80f-7b70d9d17b89', '97415118-90c5-489b-8425-ebcac422ebd7']",54,,,,,,,,,,,,,,,,,Almería,403,00:39:54.140,Carry,,2009/2010
,,,,"[117.4, 8.2]",,,,,,,,,,,1.2635,,,,,,,,,,,,,,4627519d-e6ca-408a-baff-439eba3ad465,3643,,"[118.0, 8.2]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,190,Barcelona,217,"['c5553157-c82f-430c-a74d-e308e8b251f3', 'f75b4df2-16f7-41a6-a64f-26645d0a1ad1']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.324,Carry,,2009/2010
,,,,"[117.4, 15.6]",,,,,,,,,,,2.7816,,,,,,,,,,,,,,11566896-3d51-4496-89ec-d140f1abc423,3646,,"[108.3, 5.6]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,"['3cdb94c2-bf66-4f6a-b33d-60b6cffbacf1', '558ed1a8-6de8-4124-a403-46e83a56dbba', '8c3f2fab-1306-44ef-a090-19e21f372578']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.635,Carry,True,2009/2010
,,,,"[90.8, 6.2]",,,,,,,,,,,2.4145,,,,,,,,,,,,,,d5743639-2329-4fbf-851b-07b0a049f571,3652,,"[96.4, 5.9]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,191,Barcelona,217,"['6ec2339d-cece-418f-86b3-3025ecbc1e1d', 'ddb8be8c-2a04-4231-8d39-e639b056523f']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:40:43.027,Carry,,2009/2010
,,,,"[73.4, 45.5]",,,,,,,,,,,2.2636,,,,,,,,,,,,,,6e37873e-8112-47b8-bb18-e53176b67aec,3655,,"[66.8, 44.1]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,191,Barcelona,217,"['5e796330-fff4-458d-bf9a-06eca0d636e9', 'ab5622c3-faaf-4d8a-9a27-b1e22b628d69']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.326,Carry,,2009/2010
,,,,"[80.8, 36.7]",,,,,,,,,,,0.04,,,,,,,,,,,,,,2cd1208a-025c-402e-9330-f60040f66f2d,3659,,"[82.5, 38.4]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Wing,191,Barcelona,217,"['32223965-7f64-407b-b49a-e1383b571873', '6bb8086f-c4f2-4661-9fbd-4e201c90e113', '7e9378f9-615d-4fec-8c96-c9530cebeb6b']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.704,Carry,True,2009/2010
,,,,"[58.3, 35.8]",,,,,,,,,,,2.9932,,,,,,,,,,,,,,f2bc8be5-be73-497b-a22f-45b1b54c8dc8,3662,,"[55.7, 30.5]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,191,Barcelona,217,"['1e42c8c8-1a44-435e-8219-e0336c8938e7', '20081ed5-88dd-40b5-9394-726b4fc08700']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.831,Carry,,2009/2010
,,,,"[51.2, 55.2]",,,,,,,,,,,0.752,,,,,,,,,,,,,,08025be4-7043-4e2e-b387-c6465e696439,3665,,"[51.2, 54.1]",69256,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,191,Barcelona,217,"['1b82f542-f467-452c-b034-b8d1a639606b', 'a34f72b9-0d1c-4823-a288-364e0a6f6718']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.407,Carry,,2009/2010
,,,,"[48.1, 34.3]",,,,,,,,,,,1.8912,,,,,,,,,,,,,,0f759435-fd2d-4c42-b797-174bda1d85f4,3668,,"[49.7, 33.0]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,191,Barcelona,217,"['0a461a85-3951-4d26-ba98-a3c4515b7d16', '0ae4ab29-ede5-476f-aa30-36647de0ee6a']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.956,Carry,,2009/2010
,,,,"[71.9, 77.1]",,,,,,,,,,,4.3975,,,,,,,,,,,,,,fad18bdb-c257-4f06-afaa-6afa2dd5530d,3671,,"[53.5, 73.1]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,191,Barcelona,217,"['00c7d791-0a7b-4635-ac40-c1ea3fc0068c', '5af2bf8f-9df5-483d-adaa-693ad8dd6a62', 'd3084c61-46d9-401a-ad86-b237844b8e94']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:41:05.219,Carry,True,2009/2010
,,,,"[73.9, 36.3]",,,,,,,,,,,5.8258,,,,,,,,,,,,,,1f378acc-d628-4ae5-b998-b24fb08fcacc,3675,,"[57.1, 65.4]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Wing,191,Barcelona,217,"['13c27a48-5fb7-49b9-9c9c-8fb49113989f', '94443525-9c5e-4740-8493-083debdcccbd']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.967,Carry,,2009/2010
,,,,"[78.3, 4.8]",,,,,,,,,,,0.12,,,,,,,,,,,,,,ac0b1e6c-2f5e-4366-ac50-39909814e7c3,3678,,"[75.9, 8.5]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,191,Barcelona,217,"['8e05ca9a-5aeb-419c-828b-b36f5315136e', 'bd302e4e-3672-4881-8f07-a89810b67ccf']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:41:18.618,Carry,,2009/2010
,,,,"[70.2, 15.6]",,,,,,,,,,,0.9247,,,,,,,,,,,,,,4f6ecf6e-681c-45f1-b62b-fc23fa0da551,3681,,"[67.4, 15.3]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,191,Barcelona,217,"['85a0122c-dde3-4691-8c72-abdfcdb9f3d9', 'a5899232-7d1c-4baf-a1fc-8c8c246cfdff']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.000,Carry,,2009/2010
,,,,"[75.1, 44.3]",,,,,,,,,,,5.3032,,,,,,,,,,,,,,adb4d4e9-9bfc-405d-9cda-38e0533501a9,3684,,"[69.9, 29.3]",69256,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Wing,191,Barcelona,217,"['77bc25e1-dd4d-4863-8b11-eafc786acfe4', '9ee6a9a0-8623-4012-914b-9af0226ebe69', 'd1d4bbf3-9825-4d58-9c8f-11bf10d722f5']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.015,Carry,True,2009/2010
,,,,"[29.9, 15.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,2b195f65-9c1c-4d48-b3ab-91a3a7599e64,3696,,"[31.1, 16.4]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hernán Darío Bernardello,26651.0,Left Defensive Midfield,193,Almería,403,"['2f46e5de-ce3e-4650-a4a8-3728c848e64d', 'c718516d-0b18-4bcd-8d6b-871546d43980', 'cc8869a9-814a-4934-85b0-0a7043d6c522']",24,,,,,,,,,,,,,,,,,Almería,403,00:42:24.780,Carry,True,2009/2010
,,,,"[12.7, 8.7]",,,,,,,,,,,0.08,,,,,,,,,,,,,,9d760e43-e7a3-405e-bd6c-391f7eb9aaf1,3699,,"[13.5, 8.2]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guilherme Oliveira Santos,26650.0,Left Wing,193,Almería,403,"['9974e70d-df24-4483-a522-2e315b0c32d6', 'd58dcf29-9bf8-4ec7-9033-2404a057d5be']",26,,,,,,,,,,,,,,,,,Almería,403,00:42:26.172,Carry,,2009/2010
,,,,"[85.0, 64.2]",,,,,,,,,,,1.4538,,,,,,,,,,,,,,014429b1-3ef9-4306-b3cb-56f0430d51bd,3706,,"[84.1, 61.2]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,194,Barcelona,217,"['3a08fd1c-a8ad-47e2-adc1-276cac82de10', '641474e0-1c14-4633-b7ac-6a5fdeaa8858', 'ac004e00-5ff2-477c-8ebb-70ea5e1107cf']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.523,Carry,True,2009/2010
,,,,"[81.4, 71.3]",,,,,,,,,,,0.0183,,,,,,,,,,,,,,4f18b874-b2c8-4b79-8a2c-e9a83e72fc35,3709,,"[81.4, 71.3]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,"['51eb211b-9174-4393-859f-bd30f2926b53', 'dc449243-5aec-401d-8297-6eb782f810bd']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.654,Carry,,2009/2010
,,,,"[77.0, 68.5]",,,,,,,,,,,1.799,,,,,,,,,,,,,,59208d16-09f9-4d8b-84b6-68929c31e812,3712,,"[87.9, 65.7]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,194,Barcelona,217,"['dbeedaca-64bb-4114-b489-4aeb5356055b', 'df4af6c5-8436-4f80-9c30-d4dc59ba173a', 'fdc3089d-7755-46ef-a888-726ed33655a5']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.433,Carry,True,2009/2010
,,,,"[82.2, 77.0]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,3f5968fd-5b25-485b-ab9f-7b7f031f9f6e,3716,,"[82.2, 77.0]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,194,Barcelona,217,"['42400076-8302-47e3-9340-8a4b4e54f60b', '9e96fbdd-e35d-476a-89fd-b2fda2803426']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:42:37.609,Carry,,2009/2010
,,,,"[91.8, 60.9]",,,,,,,,,,,1.148,,,,,,,,,,,,,,236f78b1-4f0b-448b-8877-030c2f81ad2a,3720,,"[86.2, 64.5]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,"['69791841-541d-4bf7-b81c-2ad39e535e78', 'f8c68985-1134-403e-95e1-0b1860b3a18d', 'fa6f067f-311f-4dbf-9c8d-de087a02a063']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.330,Carry,True,2009/2010
,,,,"[70.8, 53.8]",,,,,,,,,,,2.4829,,,,,,,,,,,,,,673f30b2-b73f-4be8-9fec-00bce4a54f39,3724,,"[75.1, 53.5]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Wing,194,Barcelona,217,"['414c611f-736a-46b3-8cfe-08ab2fa3e684', '54797eac-1570-41d6-b689-2581932da2c2', 'aa76cac3-5411-413f-bc33-1d4e3382e754']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.188,Carry,True,2009/2010
,,,,"[67.4, 12.7]",,,,,,,,,,,1.743,,,,,,,,,,,,,,006e97e5-4e35-4442-9b02-616357f5bb09,3730,,"[58.3, 23.3]",69256,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,194,Barcelona,217,"['006b446f-98ad-4f0f-840d-9157e9df5af6', '81ada7cb-9b68-4fe4-9092-4287037a1772']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:42:47.545,Carry,,2009/2010
