ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.0882,,,,,,,,,,,,,,6b603196-14af-434f-807b-b26771531160,76,,"[107.5, 11.6]",69340,1,,,,,1.6103796,,Left Foot,True,,,"[106.7, 31.8]",,Low Pass,,20.215836,Incomplete,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,8,Málaga,223,['e776631b-0ef2-4bc4-947a-763b6ace1bfc'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:01:57.109,Pass,,2011/2012
,,,,,,,,,,,,,,1.056771,,,,,,,,,,,,,,3714cc0c-8d51-4429-8772-5b932aa63521,80,,"[14.9, 48.6]",69340,1,,,,,-0.6044215,,Left Foot,,,,"[28.8, 39.0]",,Low Pass,,16.892899,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,9,Barcelona,217,"['8ac54113-235a-4f50-a7fc-b18cb779f460', '9971dd68-ff67-4232-93ef-77dadf017546']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.937,Pass,True,2011/2012
,,,,,,,,,,,,,,6.164,,,,,,,,,,,,,,193365be-21ca-46f8-a0e9-e776dba50e4f,83,,"[52.2, 39.5]",69340,2,,,,,0.4697825,,Right Foot,,,,"[117.2, 72.5]",,Low Pass,,72.89719,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['06fe982d-056c-4b6f-bfd9-271ea86ea310'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.959,Pass,,2011/2012
,,,,,,,,,,,,,,1.6295,,,,,,,,,,,,,,e7d985c4-04a7-4578-9029-7cff68a83a33,89,,"[117.9, 76.4]",69340,2,,,,,-2.556049,,Right Foot,,,,"[89.7, 57.7]",,Ground Pass,,33.836815,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['809c00fd-21c1-4534-abfd-1f7e4d373e8e'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.164,Pass,,2011/2012
,,,,,,,,,,,,,,0.991158,,,,,,,,,,,,,,829bed3f-8ead-4c83-bfba-f8fade60bca1,92,,"[92.2, 59.1]",69340,2,,,,,1.1666318,,Right Foot,,,,"[99.3, 75.7]",,Ground Pass,,18.05464,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['cd7659d8-03e8-4ad1-ba89-d666bc2f7278'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.603,Pass,,2011/2012
,,,,,,,,,,,,,,1.2753,,,,,,,,,,,,,,af88f18e-3bb4-4634-98a7-41c28af604b8,96,,"[89.9, 71.0]",69340,2,,,,,-0.9425612,,Left Foot,True,,,"[105.3, 49.8]",,High Pass,,26.203053,Incomplete,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,"['0466d0cb-62fd-40ba-9c13-171e35eb1c20', 'c0dfd9e5-52cc-46c1-8e7a-f97dc64b64cd']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.015,Pass,True,2011/2012
,,,,,,,,,,,,,,8.2178,,,,,,,,,,,,,,385e3854-b256-4213-9b8f-3959d21bf43e,99,,"[6.3, 33.3]",69340,2,,True,,,1.0376406,,Keeper Arm,,,,"[20.7, 57.7]",,Ground Pass,,28.332314,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,11,Málaga,223,['da40d07d-7bcb-4f5d-b531-b1714eced24d'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:02:55.406,Pass,,2011/2012
,,,,,,,,,,,,,,1.391274,,,,,,,,,,,,,,63da309a-0894-4ae4-872b-ac2661c7332b,103,,"[48.9, 78.1]",69340,3,,,,,-2.3169134,,Right Foot,,,,"[37.9, 66.2]",,Ground Pass,,16.205246,,,Sergio Sánchez Ortega,6904.0,,,,,Free Kick,1,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,12,Málaga,223,['e7a8cc85-d452-4368-b2dc-3f13d703e126'],12,,,,,,,,,,,,,,,,,,Málaga,223,00:03:12.332,Pass,,2011/2012
,,,,,,,,,,,,,,2.478842,,,,,,,,,,,,,,f1f60441-5a3b-4801-b6d2-573ac5c91e89,105,,"[42.6, 62.3]",69340,3,,True,,,-1.0803095,,Right Foot,,,,"[58.3, 32.9]",,Ground Pass,,33.32942,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,,1,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Center Back,12,Málaga,223,['45d6f11c-a15f-4665-92dc-53e2ce6fd8fd'],15,,,,,,,,,,,,,,,,,,Málaga,223,00:03:15.300,Pass,,2011/2012
,,,,,,,,,,,,,,2.0446,,,,,,,,,,,,,,8d14256d-aee7-4c33-98ff-ed817e71c59b,107,,"[56.8, 32.4]",69340,3,,,,,-2.8856494,,Right Foot,,,,"[46.1, 29.6]",,Ground Pass,,11.060289,,,Santiago Cazorla González,11386.0,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,12,Málaga,223,['764c3510-20a6-42a5-84c3-c3055c168fdc'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:03:17.898,Pass,,2011/2012
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,cc15250e-d81f-4c30-96d8-f793dcda52e3,110,,"[46.7, 28.4]",69340,3,,,,,-0.74888474,,Left Foot,,,,"[69.4, 7.3]",,Ground Pass,,30.991934,,,Eliseu Pereira dos Santos,10798.0,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,12,Málaga,223,['f7d95d87-7758-4d60-a8a4-e42d8de1202a'],20,,,,,,,,,,,,,,,,,,Málaga,223,00:03:20.063,Pass,,2011/2012
,,,,,,,,,,,,,,1.2366,,,,,,,,,,,,,,334141f9-d065-41ad-a49e-c5eaf2d56a6d,113,,"[73.3, 20.8]",69340,3,,,,,0.6177557,,Right Foot,,,,"[96.1, 37.0]",,High Pass,,27.969269,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,From Free Kick,Eliseu Pereira dos Santos,10798.0,Left Back,12,Málaga,223,"['242ce604-6ceb-4d46-b96d-96ab80371133', 'af359d67-c9f7-482d-b256-21d72ecb3ffe']",24,,,,,,,,,,,,,,,,,,Málaga,223,00:03:24.285,Pass,,2011/2012
,,,,,,,,,,,,,,1.8609,,,,,,,,,,,,,,242ce604-6ceb-4d46-b96d-96ab80371133,115,,"[24.9, 44.0]",69340,3,,,,,0.9115897,,Right Foot,,,,"[36.6, 59.1]",,Low Pass,,19.102356,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Interception,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Málaga,223,"['334141f9-d065-41ad-a49e-c5eaf2d56a6d', '8429f15a-5aa7-41d8-beb1-9cdfb2d78444']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.522,Pass,,2011/2012
,,,,,,,,,,,,,,1.440484,,,,,,,,,,,,,,a4240033-01d4-42f2-aefb-b42ba22390a3,117,,"[36.6, 59.1]",69340,3,,,,,-0.9885852,,Head,,,,"[44.5, 47.1]",,Low Pass,,14.366976,Incomplete,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,12,Málaga,223,"['3bb97ddb-a624-464d-a032-08393fb1e28e', 'f7fdcd76-422c-44f4-9009-e3e09a467818']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.383,Pass,,2011/2012
,,,,,,,,,,,,,,1.235613,,,,,,,,,,,,,,f7fdcd76-422c-44f4-9009-e3e09a467818,119,,"[76.5, 33.9]",69340,3,,,,,-1.5911187,,Right Foot,,,,"[76.0, 9.3]",,High Pass,,24.605082,,,Sérgio Paulo Barbosa Valente,25859.0,,,,,Recovery,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,12,Málaga,223,"['34b75593-f11d-48d7-8949-b6c67c9859c3', 'a4240033-01d4-42f2-aefb-b42ba22390a3']",28,,,,,,,,,,,,,,,,,,Málaga,223,00:03:28.823,Pass,,2011/2012
,,,,,,,,,,,,,,0.913867,,,,,,,,,,,,,,f81cf0c4-9a83-4db7-acbc-527a64cb2126,122,,"[71.4, 8.5]",69340,3,,,,,1.6822726,,Right Foot,,,,"[69.9, 21.9]",,Ground Pass,,13.483694,,,Santiago Cazorla González,11386.0,,,,,,1,From Free Kick,Sérgio Paulo Barbosa Valente,25859.0,Left Midfield,12,Málaga,223,['7c97ad17-93e9-4214-ac06-6caa5daa245f'],31,,,,,,,,,,,,,,,,,,Málaga,223,00:03:31.236,Pass,,2011/2012
,,,,,,,,,,,,,,1.066876,,,,,,,,,,,,,,1ef4898a-9135-46f0-9593-d96a4f4d630b,126,,"[69.2, 33.3]",69340,3,,,,,1.9104822,,Right Foot,,,,"[64.5, 46.6]",,Ground Pass,,14.106027,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Free Kick,Santiago Cazorla González,11386.0,Left Center Midfield,12,Málaga,223,"['187280f7-4cbe-41ca-ae6d-b2045631e289', '89d66fc7-2a79-4a26-a84c-78cb7be9f1f8']",34,,,,,,,,,,,,,,,,,,Málaga,223,00:03:34.208,Pass,True,2011/2012
,,,,,,,,,,,,,,2.4301,,,,,,,,,,,,,,5453aa6f-5cb4-4eea-9eb3-921b45177412,129,,"[64.5, 46.6]",69340,3,,,,,1.4420482,,Right Foot,,,,"[67.4, 69.0]",,Ground Pass,,22.586943,,,Sergio Sánchez Ortega,6904.0,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,12,Málaga,223,['7d1a902d-7ad9-4edf-bfae-2e00eb6c906d'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:03:35.668,Pass,,2011/2012
,,,,,,,,,,,,,,1.1853,,,,,,,,,,,,,,b6b2512f-3ea9-4fe1-a41c-23226d8e4055,132,,"[67.4, 69.0]",69340,3,,,,,-2.0931997,,Right Foot,,,,"[59.8, 55.8]",,Ground Pass,,15.231546,,,Ignacio Camacho Barnola,8234.0,,,,,,1,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Center Back,12,Málaga,223,['4b0cd163-524f-44bf-9e7e-20fe065b3775'],38,,,,,,,,,,,,,,,,,,Málaga,223,00:03:38.258,Pass,,2011/2012
,,,,,,,,,,,,,,1.0753,,,,,,,,,,,,,,ecbaad15-2d88-406e-8f3f-4296c828308e,135,,"[63.4, 59.5]",69340,3,,,,,-0.6531278,,Right Foot,,,,"[76.6, 49.4]",,Ground Pass,,16.62077,,,Diego Mario Buonanotte Rende,26809.0,,,,,,1,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,12,Málaga,223,['50a1f5a6-c088-419d-a60a-e70aefce61c1'],40,,,,,,,,,,,,,,,,,,Málaga,223,00:03:40.475,Pass,,2011/2012
,,,,,,,,,,,,,,1.0419,,,,,,,,,,,,,,9a04cc55-c434-46a5-bc92-f2b6b8f335f3,142,,"[69.0, 60.2]",69340,3,,,,,-2.072162,,Left Foot,,,,"[63.3, 49.8]",,Ground Pass,,11.859595,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['40838f97-fc27-4b8c-89b5-31b39188f8f0'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.874,Pass,,2011/2012
,,,,,,,,,,,,,,0.801275,,,,,,,,,,,,,,1c94340a-4390-4793-a9d0-c3a110895a08,146,,"[63.8, 50.0]",69340,3,,,,,1.5620246,,Right Foot,,,,"[63.9, 61.4]",,Ground Pass,,11.400438,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,"['3b067d3c-03b3-48a0-8df0-ad0f0d885e18', '4e544262-a7e4-450a-af63-b63261aa893d']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.956,Pass,True,2011/2012
,,,,,,,,,,,,,,0.728265,,,,,,,,,,,,,,61f10bb3-baaa-45ca-8922-5eeef4c1ad8d,149,,"[63.8, 62.6]",69340,3,,,,,2.556593,,Right Foot,,,,"[56.1, 67.7]",,Ground Pass,,9.2358,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['0e65bc4a-5f15-4efe-bc6b-ff112acb1798'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.188,Pass,,2011/2012
,,,,,,,,,,,,,,0.653186,,,,,,,,,,,,,,e2209192-43fe-45fd-8f9c-7a9a46e6ec03,152,,"[56.1, 67.7]",69340,3,,,,,-1.069783,,Right Foot,,,,"[63.0, 55.1]",,Ground Pass,,14.365583,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['b260ff49-c8cc-4ed5-8c76-72bafcf51c7e'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.036,Pass,,2011/2012
,,,,,,,,,,,,,,0.776879,,,,,,,,,,,,,,303c069a-f492-471b-8fcf-3eb9db022781,155,,"[63.0, 55.1]",69340,3,,,,,2.3872404,,Left Foot,,,,"[54.7, 62.9]",,Ground Pass,,11.389908,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['9eddbe0c-9d9a-47bf-a2d6-aab62c4033ae'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.815,Pass,,2011/2012
,,,,,,,,,,,,,,0.799823,,,,,,,,,,,,,,5c4c37ba-882a-438d-8e7e-1500fc400e3b,158,,"[57.2, 62.0]",69340,3,,,,,-0.2721459,,Right Foot,,,,"[65.8, 59.6]",,Ground Pass,,8.928606,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['5d8df30b-acec-468c-8346-79e61f856d6c'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.433,Pass,,2011/2012
,,,,,,,,,,,,,,0.944683,,,,,,,,,,,,,,67ac1721-5839-4bcd-bcda-3b1fc047d869,161,,"[65.8, 59.6]",69340,3,,,,,-2.7128146,,Left Foot,,,,"[55.3, 54.8]",,Ground Pass,,11.545129,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,['c4b07110-b652-4e27-b218-88533b22fe5f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.273,Pass,,2011/2012
,,,,,,,,,,,,,,2.055148,,,,,,,,,,,,,,06c6a557-5223-4ef3-b053-ce0b891e27d4,165,,"[55.3, 54.3]",69340,3,,,,,-2.0630076,,Right Foot,,,,"[40.5, 26.7]",,Ground Pass,,31.317726,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,"['9aaa7d05-551b-42b0-a8cb-0880b42fff1d', 'dc03cd28-c2dc-4e2d-9c9f-839e736bb021']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.316,Pass,True,2011/2012
,,,,,,,,,,,,,,1.293,,,,,,,,,,,,,,1ce1a551-3d03-4ecd-ad93-b1f5b7f1406b,168,,"[44.7, 42.7]",69340,4,,,,,1.2916164,,Right Foot,,,,"[49.0, 57.7]",,Ground Pass,,15.604166,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,['3455fb8a-1756-4ea2-89b6-c4f94649f578'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.657,Pass,,2011/2012
,,,,,,,,,,,,,,1.265135,,,,,,,,,,,,,,acdb96e3-c5df-4c67-9768-a57ade4e8fab,171,,"[63.2, 62.0]",69340,4,,,,,1.5707964,,Right Foot,,,,"[63.2, 76.2]",,Ground Pass,,14.2,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['09c5652e-2120-4e00-a9ee-8c51aca7f9f6'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.760,Pass,,2011/2012
,,,,,,,,,,,,,,1.082562,,,,,,,,,,,,,,18c1901e-7de4-4988-acf7-f39258367d24,174,,"[63.2, 76.2]",69340,4,,,,,-1.1748418,,Right Foot,,,,"[68.3, 64.0]",,Ground Pass,,13.223085,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['c7c468bf-5b24-48e8-a934-bd29f6c0255b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.105,Pass,,2011/2012
,,,,,,,,,,,,,,1.5338,,,,,,,,,,,,,,13864fe7-4919-4e19-b74c-3fd3d87b6b04,178,,"[63.9, 68.3]",69340,4,,,,,-3.0948977,,Right Foot,,,,"[42.5, 67.3]",,Ground Pass,,21.423351,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,"['26084856-7706-441f-a40d-a32d80a0a8b8', '8d1a8592-3e6d-490a-8043-94c42d4b82d9']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.437,Pass,True,2011/2012
,,,,,,,,,,,,,,2.6933,,,,,,,,,,,,,,48fe0ebc-ac99-4c1f-9676-dc3e0cad84b4,181,,"[37.4, 62.3]",69340,4,,,,,-2.5289037,,Right Foot,,,,"[13.5, 45.5]",,Ground Pass,,29.213867,,,José Manuel Pinto Colorado,26005.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['4d325b16-209d-45b8-bf8f-aaa47d9db985'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.372,Pass,,2011/2012
,,,,,,,,,,,,,,1.393138,,,,,,,,,,,,,,3bc3b30e-aecb-449e-8495-84653f478604,184,,"[14.0, 48.6]",69340,4,,,,,0.74837804,,Right Foot,,,,"[26.6, 60.3]",,Ground Pass,,17.194475,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,13,Barcelona,217,['7bc94e2f-a60a-4ba3-9b81-3da051680f8c'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.663,Pass,,2011/2012
,,,,,,,,,,,,,,1.237802,,,,,,,,,,,,,,166b58d5-8f8a-4b40-971c-932418340ca8,187,,"[33.4, 62.0]",69340,4,,,,,-1.7722514,,Right Foot,,,,"[30.5, 47.8]",,Ground Pass,,14.493102,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['27e7bf84-fbe5-4013-a12e-efd8be658dc9'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.192,Pass,,2011/2012
,,,,,,,,,,,,,,1.066778,,,,,,,,,,,,,,1719b346-6380-4a10-84c7-7197d100a33e,190,,"[29.9, 46.7]",69340,4,,,,,-0.7052133,,Left Foot,,,,"[42.0, 36.4]",,Ground Pass,,15.890248,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,['c794de68-0dbc-4fdd-8c6f-bdb83b89b8ea'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.621,Pass,,2011/2012
,,,,,,,,,,,,,,0.836119,,,,,,,,,,,,,,fff9dd26-a31c-4e6f-a3c1-69c0954e9bb6,193,,"[48.8, 33.6]",69340,4,,,,,-0.3378782,,Right Foot,,,,"[71.0, 25.8]",,Low Pass,,23.530405,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,['af45fbe8-bf5d-45b7-8bc0-5aaebf957f79'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.119,Pass,,2011/2012
,,,,,,,,,,,,,,1.096789,,,,,,,,,,,,,,52d0e780-27ff-437e-b8d2-2a42941a3ca3,199,,"[57.7, 57.1]",69340,4,,,,,-1.146839,,Right Foot,,,,"[62.8, 45.8]",,Ground Pass,,12.39758,,,Diego Mario Buonanotte Rende,26809.0,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Right Midfield,13,Barcelona,217,['272a6791-8031-4cc4-bd58-af06c89cd525'],35,,,,,,,,,,,,,,,,,,Málaga,223,00:04:35.095,Pass,,2011/2012
,,,,,,,,,,,,,,2.025,,,,,,,,,,,,,,cc0e1db8-5842-4d07-941b-eaa49140f2ca,202,,"[65.1, 43.4]",69340,4,,,,,0.6998929,,Left Foot,,,,"[87.9, 62.6]",,Ground Pass,,29.807383,Incomplete,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Diego Mario Buonanotte Rende,26809.0,Right Center Midfield,13,Barcelona,217,"['123d5369-3b64-4443-86d4-27f923bc4aa9', '325f98b0-0bb6-402e-94c6-863189d2812f']",37,,,,,,,,,,,,,,,,,,Málaga,223,00:04:37.232,Pass,,2011/2012
,,,,,,,,,,,,,,0.915041,,,,,,,,,,,,,,75f4012a-0d99-4694-bb19-eefce6f25991,206,,"[39.4, 30.4]",69340,4,,,,,-0.4981167,,Right Foot,,,,"[45.1, 27.3]",,Ground Pass,,6.4884515,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,['9468dd31-9da1-4c33-ad45-2a4dbd0bfe18'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.424,Pass,,2011/2012
,,,,,,,,,,,,,,0.815311,,,,,,,,,,,,,,e37d127d-1f36-462b-a4af-f9763a4a15dc,209,,"[56.2, 36.9]",69340,4,,,,,-0.37897965,,Right Foot,,,,"[67.5, 32.4]",,Ground Pass,,12.163059,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,['457c9865-e190-4fb3-9dbc-881dad242032'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.763,Pass,,2011/2012
,,,,,,,,,,,,,,0.8431,,,,,,,,,,,,,,6d3d0306-96eb-464c-b854-55aaeee059aa,212,,"[67.6, 32.9]",69340,4,,,,,2.5829933,,Left Foot,,,,"[61.2, 36.9]",,Ground Pass,,7.547185,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,['4f0d134b-1816-4cfc-8233-11573368d9ad'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.619,Pass,,2011/2012
,,,,,,,,,,,,,,0.8974,,,,,,,,,,,,,,9cb26267-d199-4171-a8e6-1b2df05dd764,215,,"[61.5, 35.6]",69340,4,,,,,-0.7052781,,Right Foot,,,,"[68.9, 29.3]",,Ground Pass,,9.718539,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,13,Barcelona,217,['14c2fc8e-9cc8-4501-8cbe-9fe3b060deae'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.261,Pass,,2011/2012
,,,,,,,,,,,,,,0.547719,,,,,,,,,,,,,,0526298b-1d21-4a0a-96b9-a8165df5c5ce,218,,"[70.3, 31.8]",69340,4,,,,,0.4497596,,Left Foot,,,,"[76.1, 34.6]",,Low Pass,,6.440497,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,"['0400d6ae-783a-4032-b819-a59fe1568dc0', 'b03dbbba-9508-4093-94ed-3a6555d8eace']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.602,Pass,,2011/2012
,,,,,,,,,,,,,,1.0651,,,,,,,,,,,,,,8765e025-180a-4a52-9ade-86da76ee4f99,223,,"[45.3, 45.4]",69340,4,,,,,-2.6853797,,Right Foot,,,,"[34.5, 40.1]",,Ground Pass,,12.030378,,,Martín Gastón Demichelis,19288.0,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,14,Málaga,223,['acf5c254-30d5-4b76-9c1a-c70fc09a8f4b'],54,,,,,,,,,,,,,,,,,,Málaga,223,00:04:54.155,Pass,,2011/2012
,,,,,,,,,,,,,,0.6423,,,,,,,,,,,,,,6c12eb6b-fac1-4738-b215-c55abe6405ed,226,,"[34.5, 40.1]",69340,4,,,,,0.8209563,,Right Foot,,,,"[46.7, 53.2]",,Ground Pass,,17.901117,,,Francisco Portillo Soler,6873.0,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Left Center Back,14,Málaga,223,['b5e86a6b-33cc-4597-b3d5-5cbafd850496'],55,,,,,,,,,,,,,,,,,,Málaga,223,00:04:55.260,Pass,,2011/2012
,,,,,,,,,,,,,,1.3283,,,,,,,,,,,,,,f60c6416-3e94-492a-aebc-c9832a3f8af3,230,,"[44.3, 55.1]",69340,4,,,,,2.3729997,,Right Foot,,,,"[32.2, 66.8]",,Ground Pass,,16.831518,,,Jesús Gámez Duarte,4788.0,,,,,,1,Regular Play,Francisco Portillo Soler,6873.0,Right Midfield,14,Málaga,223,['8ea9b405-e08d-4118-8914-0f7375ec8c14'],57,,,,,,,,,,,,,,,,,,Málaga,223,00:04:57.575,Pass,,2011/2012
,,,,,,,,,,,,,,0.7847,,,,,,,,,,,,,,da2d05f1-0cbf-4a22-a241-b5441c4c43f7,232,,"[33.2, 66.2]",69340,4,,,,,-1.0826305,,Right Foot,,,,"[40.9, 51.7]",,Ground Pass,,16.417673,,,Ignacio Camacho Barnola,8234.0,,,,,,1,Regular Play,Jesús Gámez Duarte,4788.0,Right Back,14,Málaga,223,['8b3fd22b-a0e6-493a-8895-2f99b3e262c4'],58,,,,,,,,,,,,,,,,,,Málaga,223,00:04:58.903,Pass,,2011/2012
