bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,30b75ece-0a4c-4c2c-b9ea-39d7f51f495f,3492,,"[26.3, 37.1]",266731,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Left Wing,185,Eibar,322,['087b5ab4-fcc2-4d95-bc51-0d788d136a2b'],17,,,,,,,,,,,,,,,,,Eibar,322,00:44:17.177,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,87824587-745d-43c3-96c5-b8c61bbddc36,3561,,"[10.3, 7.1]",266731,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,189,Barcelona,217,['d2be5bc8-1aaf-4913-9a54-6d2757168274'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:47:26.658,Ball Recovery,True,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7983b86a-e276-496f-abd2-2e4548178664,3568,,"[72.9, 50.6]",266731,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,191,Eibar,322,['421f297c-a3be-44c1-a01c-bf6810f12ba4'],54,,,,,,,,,,,,,,,,,Eibar,322,00:47:54.256,Ball Recovery,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,8bc98f4f-042b-4c46-ac68-66ed7e8a8523,48,,"[104.4, 5.4]",266731,0,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,4,Barcelona,217,['6de09891-c323-4a8f-85cb-303b7ff27c2a'],46,,,,,,,,,,,,,,,,,Eibar,322,00:00:46.347,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c62ab81e-7e76-4a80-93a0-9d2d14dfc0de,492,,"[36.9, 73.9]",266731,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro León Sánchez Gil,6907.0,Right Wing,31,Barcelona,217,['a32d643e-2f93-413d-90a4-d7452ad9b70e'],0,,,,,,,,,,,,,,,,,Eibar,322,00:14:00.466,Block,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,cfbdcd2e-d501-4894-915b-5ee0967459cc,517,,"[64.0, 8.5]",266731,14,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,33,Barcelona,217,['079132e2-7ab0-44c7-8dd8-539ada2f4449'],34,,,,,,,,,,,,,,,,,Eibar,322,00:14:34.155,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,87df4578-7b5e-4f74-bb67-899306bbf7b3,576,,"[47.6, 56.9]",266731,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,39,Eibar,322,['adb33d38-0e48-4a04-8600-1cc42d74f274'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.478,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9a3763d3-41d6-4792-ada2-6d857d2dd8dd,619,,"[64.9, 68.1]",266731,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,42,Barcelona,217,['c2ca0b45-7e1a-4ef7-b31d-43967044f8bc'],40,,,,,,,,,,,,,,,,,Eibar,322,00:17:40.533,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7a703403-ec8f-462e-bc17-52bc272026ac,659,,"[26.1, 55.2]",266731,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Center Defensive Midfield,43,Eibar,322,['40c17f31-1da6-40fb-873b-5c72267b3ffb'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.561,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8bf78840-a229-4508-a1e2-74b5a69b84fa,743,,"[91.6, 4.6]",266731,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,49,Barcelona,217,['289e05e8-de43-4017-b7ed-b3d92ac69a64'],52,,,,,,,,,,,,,,,,,Eibar,322,00:20:52.108,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cd67cccb-2bdd-43d5-9048-0407da588cb6,1191,,"[16.1, 40.4]",266731,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,70,Barcelona,217,['7acbe64e-9784-4b4e-b59d-795156f6a089'],58,,,,,,,,,,,,,,,,,Eibar,322,00:30:58.646,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,021172b4-643d-479c-821a-7f1f4ef2fb0f,1266,,"[20.8, 17.8]",266731,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,75,Eibar,322,['7d57aa50-40cc-43e6-ba56-17cb1136b2a1'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.330,Block,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,7e9d2886-9bee-44b6-aede-043a6b78d783,1307,,"[88.0, 44.5]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['6349c020-ca5b-4c59-ac8d-3d0587d35a90'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.054,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e2a24c2c-642e-4027-b219-84d632ac54e0,1437,,"[4.1, 30.8]",266731,36,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Antonio Manuel Luna Rodríguez,6675.0,Left Back,81,Barcelona,217,['d684cc55-6e78-4eda-b5dc-53f3cbcf7a33'],51,,,,,,,,,,,,,,,,,Eibar,322,00:36:51.934,Block,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,1963216c-104f-44ba-850d-2f48390dcb6f,1454,,"[61.1, 66.8]",266731,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,82,Barcelona,217,['1791af59-5f1b-41c4-b7ff-5b908e523dfd'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:37:30.850,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c4462ee1-fe47-43da-81ff-f7f75af3260a,1763,,"[4.2, 74.1]",266731,45,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Center Defensive Midfield,98,Eibar,322,['d91be5e3-5fc7-4c8b-835f-c79f7973a7d8'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.302,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc063823-0871-4c78-8e1a-f955b2980a77,1924,,"[20.0, 22.5]",266731,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,105,Barcelona,217,['d9c67fd8-bf3f-4f10-8d4c-fbd1a8048ddb'],43,,,,,,,,,,,,,,,,,Eibar,322,00:03:43.238,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e8929b0a-9f02-4197-b696-401afa55644d,1925,,"[102.6, 57.3]",266731,48,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,105,Barcelona,217,,43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.396,Block,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,c4e35adc-9699-4eb1-954b-728abf1d31d8,1931,,"[60.1, 39.7]",266731,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,107,Barcelona,217,['43a38bc8-e84c-49fa-8024-52384a019b19'],15,,,,,,,,,,,,,,,,,Eibar,322,00:04:15.621,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d331e249-df1d-4786-b7c8-6f7fcf10d5ab,1994,,"[41.7, 27.2]",266731,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Center Midfield,111,Eibar,322,['76737d14-8ef7-4c01-b91e-9aab95dd2f18'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.002,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f0a0f958-8e49-4b0e-9858-a5951fb87b33,2104,,"[49.1, 65.0]",266731,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Center Defensive Midfield,118,Eibar,322,['1dcb7066-aa22-4f45-a85c-cdb849cb987c'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:09:23.881,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,704c898f-8a9b-49f2-981a-3c6df7274079,2403,,"[62.2, 15.3]",266731,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Eibar,322,['46087832-8ae8-4454-8d41-a8e46b312480'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.335,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7127bbd8-fe2d-4995-a6c7-510cc51b6b86,2574,,"[38.1, 74.7]",266731,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,137,Eibar,322,['88e09624-9fd2-4b70-9c9b-f2cafaac686e'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.971,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2198862-8f93-44d0-adaa-9628e3d32b6c,2728,,"[74.7, 2.9]",266731,69,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel García Carrillo,6775.0,Left Defensive Midfield,148,Barcelona,217,,47,,,,,,,,,,,,,,,,,Eibar,322,00:24:47.708,Block,,2016/2017
,,,True,,,,,,,,True,,,,0.502944,,,,,,,,,,,,,,04dfb226-b1df-4542-bf8c-c731d9130b80,2771,,"[78.1, 36.3]",266731,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,151,Barcelona,217,['9fd66feb-d4c5-4392-9b8e-1dd6e4ce57a3'],37,,,,,,,,,,,,,,,,,Eibar,322,00:25:37.494,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,310aa2ca-be1c-4587-a1cd-37fd869bfeb3,2828,,"[9.9, 29.2]",266731,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Manuel Luna Rodríguez,6675.0,Left Back,154,Barcelona,217,['ad8cb2bd-4572-43fc-bc3a-0128813c6904'],45,,,,,,,,,,,,,,,,,Eibar,322,00:26:45.507,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cfaee406-0e07-483f-97e6-b21606a7cf3b,2951,,"[33.9, 5.1]",266731,74,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,159,Eibar,322,['ccd4e349-4065-405b-a3af-166a2427dbce'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:29:34.245,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,edd9534b-2d9e-4808-bed3-830237f1f0ec,2972,,"[40.6, 53.4]",266731,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Center Defensive Midfield,161,Barcelona,217,['0ce4e800-f04e-4f5e-a8bd-54331fe70851'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.341,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4a671b59-6792-4710-a157-cb0d4a01b8e4,3037,,"[12.4, 35.4]",266731,76,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,163,Eibar,322,['6e31a76f-c971-4ab4-80aa-1409f00892c0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.545,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,be2bdc42-d8e9-464b-906c-84789a6b6ac1,3076,,"[47.4, 48.9]",266731,79,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arda Turan,11094.0,Left Center Midfield,169,Eibar,322,['f2c72729-51eb-4494-adf9-cdcea545f1fd'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.072,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e7cd1e91-631b-4f46-8916-cdd4285dfe7d,3130,,"[3.9, 33.1]",266731,80,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,171,Eibar,322,['6a0ab9e6-1bd4-4623-9259-0a32be3af145'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.583,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e760c53b-ced4-4bd5-b2db-75ea6fbbf0e9,3198,,"[92.0, 69.6]",266731,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,175,Barcelona,217,['c9264a56-ac35-4baa-a7b2-c292627864b9'],19,,,,,,,,,,,,,,,,,Eibar,322,00:38:19.144,Block,,2016/2017
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8a287944-a716-4b7e-af76-e489769d2d16,3476,,"[88.7, 5.1]",266731,88,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rubén Peña Jiménez,6710.0,Left Wing,183,Barcelona,217,['cee499cb-f3f2-464d-b218-3612b2591d39'],46,,,,,,,,,,,,,,,,,Eibar,322,00:43:46.776,Block,,2016/2017
,,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,56d11ae4-56b3-41d4-b7aa-5e405f3bbd63,3564,,"[104.4, 75.0]",266731,92,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro León Sánchez Gil,6907.0,Right Wing,189,Barcelona,217,['a88cd136-4330-4d38-ba36-5d7b3b25a01b'],28,,,,,,,,,,,,,,,,,Eibar,322,00:47:28.701,Block,,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,7efcfecc-e64c-4e51-b4d8-537bb1a11de9,61,,"[34.0, 74.9]",266731,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['098d4ad5-0286-451b-a194-8fcb7ad8389b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.342,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,10bb83da-8a59-41ae-85d4-27034b0ef8cc,132,,"[102.2, 1.3]",266731,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,"['0dd3e60f-7586-4810-86b6-7d73655c8317', 'f9becd81-1202-490c-a21b-a33f8bfc2859']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.426,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,841a075f-3786-4ce3-85f1-aee90df654e2,204,,"[77.8, 22.8]",266731,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['facb1349-3426-460c-b39d-dc0a9c64deba'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.304,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,4dcd744f-70c2-4364-93a2-770fdee9d067,208,,"[77.8, 20.6]",266731,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,"['a5c38f32-7c9c-46db-867e-01703bcdcbdc', 'f1578a0b-b0ee-4d8a-95d9-0b50ca928f61']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.538,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,64c0175b-1e14-42b5-b206-af3d9089bb52,362,,"[46.3, 74.4]",266731,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,28,Barcelona,217,['5739b901-af4b-486e-b9e8-052e75e62b4f'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.522,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,1bcd0ed7-e6c5-45b2-961d-c6fd0d9ae3c4,431,,"[96.1, 28.5]",266731,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián González Morales,6557.0,Center Attacking Midfield,29,Barcelona,217,['8bc77842-f101-433a-a747-8372ab4b838e'],59,,,,,,,,,,,,,,,,,Eibar,322,00:12:59.209,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,6f68146c-a630-4538-8a5a-a7267860dde6,624,,"[77.0, 29.7]",266731,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,['00c1c4bb-b9f0-4a9c-b8f4-c8e136738c59'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:17:44.718,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,e6b5226b-913b-4eb4-b4cf-eab7d8e5abdd,635,,"[97.1, 36.8]",266731,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,['cb115257-0d7f-4af0-8fcd-0222d5c168d4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.495,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,8a73ef6c-5b10-43b9-a8a6-c4d34d22fafc,642,,"[22.4, 40.6]",266731,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,43,Eibar,322,['31b73a9c-fb8c-4273-867b-045b1d386f02'],51,,,,,,,,,,,,,,,,,Eibar,322,00:17:51.658,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,e3837ea4-4d20-4431-8607-79b5510f515d,764,,"[83.8, 20.9]",266731,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,50,Eibar,322,['21d5d9e1-6dbe-47a6-9d65-654bc4bc34f9'],10,,,,,,,,,,,,,,,,,Eibar,322,00:21:10.512,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,510d6448-f237-4238-ab2b-5fd4aa47e193,796,,"[28.8, 22.4]",266731,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,52,Eibar,322,['7cc1d570-4dbc-455e-babd-49bce258430f'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.780,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,ad158c62-5119-40c1-ac45-6046986afa90,854,,"[47.4, 3.7]",266731,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,['eac15985-8bd5-42a6-8113-38b66c2f50aa'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.402,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,b677fc41-a03d-47ce-89bb-b2a42547d105,941,,"[79.8, 41.7]",266731,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Center Defensive Midfield,61,Barcelona,217,['8adfc509-bfad-4c9b-af90-7fa127df4303'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.056,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,bb372731-3201-45dc-868a-cec7cca01f1c,1118,,"[43.2, 63.9]",266731,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ander Capa Rodríguez,6699.0,Right Back,69,Eibar,322,['48c006cd-a102-4d2c-a241-19a9f852a382'],54,,,,,,,,,,,,,,,,,Eibar,322,00:29:54.869,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,5c479f87-a27d-42bd-8f91-dc3da0c870db,1155,,"[99.4, 61.2]",266731,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,['252fd3ff-0739-4602-b67d-138b6e869df8'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:30:37.815,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,60db9788-3849-4c32-b8e9-fa74a96051aa,1227,,"[92.8, 18.3]",266731,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,72,Barcelona,217,"['296b3c09-71a9-4350-a915-b3215974fc39', '5d8b7fb7-1730-4cdd-bdb5-d4e50cbf1ff9']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:32:28.853,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,2f39c20b-40c3-4bbd-91fe-245895795394,1234,,"[102.3, 38.3]",266731,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,"['4c3e03f6-2feb-4c81-bcee-26d7b1ec2cd6', '6808d85a-6b22-4874-869f-edbf2495b37e']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.199,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,265189e3-18fe-4ed6-abe0-1ac0ee99dcd0,1237,,"[96.2, 33.4]",266731,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,72,Barcelona,217,['fdae33e7-66d0-4e3d-84c8-1f86eee2c77b'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.676,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,bf9fde23-b042-4f0a-958c-f470ce318b64,1311,,"[52.8, 18.9]",266731,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,76,Barcelona,217,['8e22200c-e802-4a25-95b0-5943ec1aa221'],20,,,,,,,,,,,,,,,,,Eibar,322,00:34:20.184,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,5c641f8d-f603-454d-919d-744b6f6a5a36,1364,,"[76.9, 4.2]",266731,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Center Forward,76,Barcelona,217,['dd29c0c8-8634-433d-809f-9827509c2968'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.041,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,2183d796-e4ae-40f1-a0b7-79867408724a,1433,,"[112.2, 50.6]",266731,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['564812ca-13ee-4bde-ae8c-a458a8bc2802'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.189,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,feee6a3a-d5f2-4f8b-b766-b002bef620f2,1651,,"[86.3, 62.2]",266731,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,91,Barcelona,217,"['30598672-b804-4a5c-827e-7bc611cc70f2', '4b75891f-0eed-4c0c-8823-2df1f826760d']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.438,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,fc6ef88b-6981-462a-a7ef-0666107b0294,1687,,"[117.8, 20.4]",266731,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,94,Barcelona,217,['390ee1d4-f341-44f9-b442-af12ce0ceba2'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.271,Dribble,True,2016/2017
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,e4daf4a8-fda3-461d-81b3-96bdef3527df,2030,,"[89.5, 57.5]",266731,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,113,Eibar,322,['f783de68-7c0a-4082-872a-47695a2e2463'],5,,,,,,,,,,,,,,,,,Eibar,322,00:07:05.508,Dribble,True,2016/2017
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,62d0be64-cd0f-40a2-bdee-9a25ea3dfb1b,2154,,"[79.1, 71.3]",266731,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,120,Eibar,322,['8c9d27f6-21f0-4275-a51d-5cb0393849c5'],31,,,,,,,,,,,,,,,,,Eibar,322,00:10:31.709,Dribble,True,2016/2017
