50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,ae5d7203-54a6-4aa9-b8a0-9fdb880e1f47,2102,,"[42.0, 19.1]",68354,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,98,Racing Santander,1217,['cc03d8b2-eeb8-4d94-817f-327082e60818'],39,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:39.230,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,641c4f9b-5888-4dc9-8293-1d0dbb835b78,2141,,"[57.0, 63.2]",68354,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,"['1f8129cd-0510-4edf-83dd-b0e54f891ead', '39b10bc3-e82c-416a-9d2f-73bf2d62f20b', '7d10362c-18f4-433f-b88c-ddc1c4f50710']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.537,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,4bcc2a82-cf7e-44f3-a848-785eba0f53b2,2143,,"[56.6, 63.8]",68354,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,"['1f8129cd-0510-4edf-83dd-b0e54f891ead', '7d10362c-18f4-433f-b88c-ddc1c4f50710', '7f641523-d867-4239-bc26-67eb81a9a6c7']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.939,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,eb6057f4-02e3-4814-a487-613c4821cde0,2147,,"[59.3, 62.8]",68354,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['f47f911f-f691-4018-b987-8e4277f117d9'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.562,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b29186ef-e273-4c37-9f21-7bb1356eaed3,2159,,"[106.8, 51.8]",68354,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,99,Barcelona,217,['b1f04bac-4711-416c-bb57-af15771abf4b'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.810,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,2bd05ff3-7e56-448b-bef4-19ab38c4a304,2240,,"[113.3, 49.2]",68354,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,103,Barcelona,217,['c88055d4-dfbb-4772-ab00-d1783e21e312'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.982,Dribble,True,2005/2006
,,,,,,,,,,,True,Incomplete,True,,,0.0,,,,,,,,,,,,,,,c94fb2d0-70aa-4aeb-b83a-581379dc060f,2346,,"[85.2, 9.8]",68354,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stephane Dalmat,26149.0,Right Center Midfield,108,Racing Santander,1217,['03e88315-8424-4543-8b72-81667b8882ce'],31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:12:31.141,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d79bec91-bf57-4619-bfe1-fc3ca11386c9,2381,,"[77.8, 6.3]",68354,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,111,Barcelona,217,"['5c312dd8-6044-4799-8646-a18b5ee018ae', 'eddfc0e4-7d12-4dd3-b466-f7eed7dc507f']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.178,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,8c3ccab1-0d54-47ef-a3a7-55ba3aed5400,2403,,"[110.3, 11.7]",68354,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,112,Barcelona,217,['8e9e3b61-5a7a-4ce6-8f62-f99fb9b1ae13'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.582,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d27540e4-af6d-48fb-b613-9efd5b5c8f2e,2413,,"[4.2, 65.1]",68354,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,113,Racing Santander,1217,['0c85ec28-b3b2-4bd2-b65a-dd7dd561ef3f'],52,,,,,,,,,,,,,,,,,Racing Santander,1217,00:13:52.017,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,887ab390-08e7-4b27-98de-3e3bd73a38dd,2431,,"[53.7, 16.1]",68354,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,114,Racing Santander,1217,['16c39d9a-fd9b-40b8-a88c-6e6648146977'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.707,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,d1942b81-5514-42ce-8a8f-80e77cc2709d,2469,,"[95.9, 63.1]",68354,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,116,Racing Santander,1217,['32e5d06a-3a64-4194-ab92-09febe924a34'],44,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:44.037,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f491d2ef-9f65-4388-9e02-03d0fd26a2aa,2473,,"[102.6, 63.3]",68354,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,116,Racing Santander,1217,['69f5d0f4-9616-4436-af84-c19b0b8d53a0'],44,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:44.940,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,22946a9b-db79-400b-8be5-9fe1ad01cb2f,2484,,"[72.4, 49.1]",68354,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Casquero Paredes,26144.0,Center Defensive Midfield,116,Racing Santander,1217,['cde15ddb-2d5b-43ef-82ef-a1f19f91dd6f'],53,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:53.895,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,34cfc9db-33b5-47e6-bf15-9812712693ad,2496,,"[90.7, 66.4]",68354,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,117,Barcelona,217,['f310fafe-510f-4fd9-9841-74399ae7a954'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.535,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,6ff77bf9-e5c1-44d6-9f7c-a22e813a77ea,2672,,"[112.7, 26.0]",68354,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,124,Barcelona,217,['a540d50e-3450-4aa9-85f2-ff2ea29e981c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.079,Dribble,True,2005/2006
,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,,,,c3a6cac7-44b7-4017-875c-b6b9093e69c8,3008,,"[86.6, 5.8]",68354,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,142,Barcelona,217,['dd0a13a6-5b06-413d-b5b9-c45620344bca'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.964,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,06bb94e3-1175-4556-a585-8248bcbac679,3129,,"[73.9, 57.5]",68354,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,147,Barcelona,217,['b08a7ff2-a7c2-4242-8a8b-9fa13568eb64'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:35:01.401,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,a3356b33-1817-4bfc-af4a-6f8edee1542e,3248,,"[23.5, 50.0]",68354,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Moratón Taeño,26148.0,Right Center Back,152,Barcelona,217,['f5b5d3ff-5359-42b6-88fa-57341f4c4204'],34,,,,,,,,,,,,,,,,,Racing Santander,1217,00:37:34.458,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e338f01c-c53f-4eb0-b840-5fcf34510ceb,3292,,"[71.8, 73.2]",68354,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan José Expósito Ruíz,26066.0,Center Forward,153,Racing Santander,1217,['fd8a58df-4eb1-4080-893d-d155127b61b2'],36,,,,,,,,,,,,,,,,,Racing Santander,1217,00:38:36.597,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,6de2d13d-5347-49d4-bd62-ec4128e32593,3317,,"[117.4, 59.7]",68354,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,156,Barcelona,217,['4084b720-c59b-4c8b-9fa5-65a390c763ba'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.799,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,130166ed-b282-4257-9504-47e7f1b0a719,3381,,"[74.3, 33.2]",68354,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,159,Barcelona,217,['24413039-9e6f-463f-bd58-c6ed22b28fac'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.430,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f73db530-0897-4982-b1c7-557ef7a97c33,3547,,"[54.4, 7.4]",68354,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,168,Racing Santander,1217,['8691a7a1-fc3f-4b05-90bc-5236f3062fcc'],25,,,,,,,,,,,,,,,,,Racing Santander,1217,00:43:25.582,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,c1498283-9a9c-4ba9-9225-ec2856333439,3593,,"[79.6, 42.8]",68354,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,169,Barcelona,217,['57f3234a-5abd-4184-a0f4-d2e972bc349e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.583,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,e2a3d1f4-314b-4baf-8438-aea1feefd340,3598,,"[108.1, 22.0]",68354,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,169,Barcelona,217,['6fabd9d5-6ef3-4ae7-bb8a-33b362410907'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.862,Dribble,True,2005/2006
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,257b9fe0-e1a5-4e40-9827-34599954c560,3671,,"[90.0, 4.0]",68354,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,170,Racing Santander,1217,"['2d19c600-d399-4c6f-906f-b43bc1bc1bea', 'a3c0cdc1-96c2-400c-b63e-10cc23712c1b']",40,,,,,,,,,,,,,,,,,Racing Santander,1217,00:45:40.581,Dribble,True,2005/2006
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,13c07005-b9c1-4d6e-a8d3-49a42beddc8f,3674,,"[87.9, 7.6]",68354,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,170,Racing Santander,1217,['053fce9e-f71c-4885-b501-287b3a85ea8f'],42,,,,,,,,,,,,,,,,,Racing Santander,1217,00:45:42.437,Dribble,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5cf0db39-84b8-4c06-9ace-5a4f4bf9b9ec,73,Won,"[17.0, 61.0]",68354,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Moratón Taeño,26148.0,Right Center Back,2,Barcelona,217,['c808edd3-7aba-4778-aba6-ea8b80abec8d'],51,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:51.897,Interception,,2005/2006
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,816a2c2a-73d6-49e1-84d4-630acfd3b3ca,260,Lost In Play,"[75.1, 20.1]",68354,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Díaz Díaz,26147.0,Left Back,13,Barcelona,217,['bc43cbf3-145e-4a53-9644-d3dc431df8b2'],41,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:41.012,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c42f0829-4402-45c2-995d-7ff803dcc8f2,306,Success In Play,"[22.5, 51.2]",68354,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Center Defensive Midfield,13,Barcelona,217,['14225707-7cad-4c7c-a1d9-9f866ab3547e'],15,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:15.176,Interception,,2005/2006
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,8d376859-65e0-4306-a995-48a4c24209d2,421,Success In Play,"[38.9, 42.3]",68354,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Moratón Taeño,26148.0,Right Center Back,17,Racing Santander,1217,['9ec48340-9442-4c91-89d8-64d785d2c597'],48,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:48.185,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ec03995f-80c4-4bc1-b9e8-e3480d149b44,661,Success In Play,"[58.3, 53.1]",68354,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,27,Barcelona,217,['1aca4095-9528-47d5-b04e-476fa59d3cf9'],47,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:47.702,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d42b50cc-3017-4a94-b51a-d23cf0db9799,740,Success In Play,"[33.4, 53.8]",68354,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,32,Racing Santander,1217,['9ea84aa2-55bc-45d5-9fb9-abb8652f98ff'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:17:17.298,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0041ee02-9781-40ae-907d-b2acec10d4fb,1271,Won,"[52.9, 11.3]",68354,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,58,Barcelona,217,['3318606e-54b6-4fff-b08d-971564bdde79'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.234,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,de800261-d74b-4e20-b246-7fa4ee3c6d71,1434,Lost In Play,"[55.9, 63.8]",68354,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Center Midfield,63,Barcelona,217,['2a5c861b-ad78-4384-8d54-2eda37e5e9f4'],37,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:37.657,Interception,,2005/2006
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,800209e8-d4ac-4ff5-9f2b-61dea1f8f5ed,2098,Won,"[46.0, 21.1]",68354,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan José Expósito Ruíz,26066.0,Center Forward,98,Racing Santander,1217,['57bd2b3d-b6d0-4a68-94c9-764ecdce783d'],37,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:37.893,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6b062095-19df-495f-8890-5f83613b760c,2244,Won,"[72.0, 75.1]",68354,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,103,Barcelona,217,['a3d775be-5c32-46fd-97a2-9bd765065043'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.689,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,384c4107-6f04-44ec-ac91-3de91cf39552,2536,Lost In Play,"[15.2, 36.4]",68354,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Moratón Taeño,26148.0,Right Center Back,119,Barcelona,217,['2952e977-f98d-4ccd-89e1-eb8d4db3ebdf'],2,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:02.691,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f82ca533-14d3-46bb-a48c-a5aac3135af0,3252,Success In Play,"[59.3, 20.7]",68354,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,152,Barcelona,217,['00d2e5c6-99c4-483e-b9e8-ab55c4204c46'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.880,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1a57463c-d6aa-4e24-a7fa-5467b33d0da2,3647,Lost In Play,"[71.1, 46.2]",68354,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,170,Racing Santander,1217,['e2f9063f-e759-48b4-880a-7d70a52042cb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:45:13.641,Interception,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ff71dfea-9df0-4856-b813-512674416935,77,,"[75.2, 7.3]",68354,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,2,Barcelona,217,['7feb0a5d-994f-4fbb-899b-f1949c762f56'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:00:56.409,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,aed0588f-b67b-4c1c-a756-4e4c2b5335a5,132,,"[3.4, 60.3]",68354,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Francisco Borja Enrique Ayesa,26145.0,Left Center Back,5,Barcelona,217,,9,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:09.509,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,12c06b8d-fa50-4bc3-89f4-4b7aa3d7545d,138,,"[68.6, 10.7]",68354,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,5,Barcelona,217,"['29a77f78-f653-41c8-9c71-80633cfd2d54', '3f71b245-47d3-417c-9798-893d1543ebde']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.311,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,567a70df-4b51-4e1f-b6a3-44a950af040d,141,,"[5.2, 45.7]",68354,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Dudú Aouate,26146.0,Goalkeeper,6,Racing Santander,1217,['57137ec3-5373-4c89-8c5d-37cda8af54be'],20,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:20.478,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dc4ea097-7d55-4153-8d66-e095cf5839e4,159,,"[37.2, 68.8]",68354,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['fd6f7ce6-560a-410f-aed9-ac73ed7227a0'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.653,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5bfaf5f1-b113-465b-8d9f-08bb876eb94e,193,,"[66.0, 60.5]",68354,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,9,Racing Santander,1217,,28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.401,Ball Recovery,,2005/2006
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,400997af-8ba5-4b73-8eec-62719274853e,197,,"[57.4, 60.9]",68354,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,9,Racing Santander,1217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.638,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,71d37bb8-b557-4a6e-908c-c07f02fc7598,198,,"[72.8, 17.9]",68354,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,9,Racing Santander,1217,,31,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:31.158,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fdad1639-b1a6-4df0-a396-1b2d40157c4c,242,,"[24.8, 58.6]",68354,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Moratón Taeño,26148.0,Right Center Back,12,Racing Santander,1217,['44871f03-8e52-4f2b-ba1a-f1e5e6b46945'],23,,,,,,,,,,,,,,,,,Racing Santander,1217,00:05:23.667,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c1cbb3b9-30a3-4111-b15e-9c6698f32d1c,256,,"[14.8, 23.0]",68354,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,13,Barcelona,217,['331ff04b-7468-4383-aab3-3348b83ac660'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.698,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fb016d98-b533-468f-9b45-2843614ebbf4,264,,"[37.9, 46.8]",68354,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['2a9d31d6-b1e2-419a-a1fd-5bdf66ab9932'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.009,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,540e1a42-3cd3-48a9-ae99-44c700296b8e,287,,"[42.5, 53.1]",68354,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephane Dalmat,26149.0,Right Center Midfield,13,Barcelona,217,,1,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:01.952,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,21a01650-49b8-47ce-a74d-ce151dd81940,307,,"[6.4, 44.4]",68354,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,14,Racing Santander,1217,,16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:16.935,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6a93c62d-d9b7-4d6d-b47f-acc168a1c55a,343,,"[81.7, 49.3]",68354,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:06:46.258,Ball Recovery,,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b1ace538-30c1-4b30-86a5-6b8a5f071d94,370,,"[86.0, 70.5]",68354,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,16,Barcelona,217,['dfa4f4c5-c196-40d0-bae1-6e4edac153ca'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.899,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b477349c-4230-4e0a-88a7-73634269755c,392,,"[26.3, 38.7]",68354,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,17,Racing Santander,1217,['1ad65a2d-f3cf-4822-b247-e1fcc901c6a2'],33,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:33.102,Ball Recovery,True,2005/2006
,,,,,,,,,,,,,,,,0.777337,,,,,,,,,,,,,,,38e2db17-b679-4f67-9c49-c15ce31aa74d,399,,"[27.8, 31.7]",68354,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Borja Enrique Ayesa,26145.0,Left Center Back,17,Racing Santander,1217,,35,,,,,,,,,,,,,,,,,Racing Santander,1217,00:07:35.525,Ball Recovery,,2005/2006
