ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe24825e-3a3d-46f9-8e02-81593f16ae0d,1046,,"[31.8, 10.4]",69300,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,37,Real Zaragoza,395,['9f1c67bd-b6df-4868-8bcd-39cd29d53215'],26,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:26.009,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cdd4dc2-c728-4ad8-b4cd-459c7390e922,1052,,"[58.0, 13.9]",69300,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jirí Jarošík,26655.0,Center Back,38,Real Zaragoza,395,['f5cffd85-c78b-49c6-a690-a57f5682ae24'],58,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:20:58.607,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92b960dc-2757-40f1-90a6-0aa3c928dc8b,1056,,"[49.8, 62.3]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maurizio Lanzaro,26715.0,Right Center Back,38,Real Zaragoza,395,['63965f85-8882-4420-ae7b-df96dfbaee5f'],6,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:06.330,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699e8ff-51b3-4e53-b084-409ad07cc8d0,1061,,"[56.5, 58.0]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['dbd01872-f34e-4d24-9e0c-55270de70171'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:21:12.101,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74fcac8b-766b-49a5-8389-a48677f22dc7,1064,,"[55.9, 45.8]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,['d250fae0-1a6e-48c7-97fd-f5729f5e0758'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.067,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da9daf3d-7135-451a-ab85-8212126285a6,1068,,"[50.5, 45.5]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['7570b258-5deb-401e-a6c8-4c4245d49947'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:21:14.759,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296a4698-0264-4c09-8aff-976f58e3ecee,1071,,"[56.1, 44.0]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,39,Barcelona,217,['98496920-b386-469d-895e-eecc41e47d54'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.570,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9302990-c2ca-4d9e-bda0-4f2290cf9f70,1074,,"[54.2, 19.1]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,39,Barcelona,217,['45374fc6-dc21-4b56-8f63-72205532e233'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:21:18.901,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b261ea23-87b8-432e-b242-43c8d19cf5bf,1077,,"[75.4, 4.0]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,39,Barcelona,217,['9254eab6-9028-41de-aec4-93f209f7789e'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:21:20.588,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e98fcd67-6dfa-439d-9fce-61c224f18999,1080,,"[69.8, 21.3]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,39,Barcelona,217,['c2e8f304-30a7-47bd-9e87-06f76c0c3bcc'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:21:24.054,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93fa8b36-b352-4cd3-a70f-d55a7cb636a7,1084,,"[90.8, 20.7]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,39,Barcelona,217,['19e4b241-c201-4e2f-ac16-5efd63eb0550'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:21:27.065,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354bb958-49ec-4c78-a97e-64a35d3f58ff,1087,,"[91.6, 26.2]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['54f1db06-9390-42ac-90a5-55a7fd34e369'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.094,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d318d0e8-f954-4767-9a05-35129c3cc8cc,1092,,"[10.7, 44.0]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,40,Real Zaragoza,395,['746aeac8-1f98-47c2-912e-3625c2ed06fe'],32,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:32.584,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a8be00f-41de-43f0-9bdc-6c04431d0ea3,1095,,"[57.4, 42.5]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,40,Real Zaragoza,395,['a6462f34-747a-447e-9cef-df864038c73d'],35,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:35.504,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27a40d1-2b5f-4fe1-a7c9-e64a0979d868,1098,,"[38.9, 40.6]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guirane N''Daw,26760.0,Left Center Midfield,40,Real Zaragoza,395,['0f001c1b-3715-46c8-9a32-bb4bfd2a9a48'],37,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:37.453,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c663c510-6e3a-4d74-a4dc-b8c9bcf8a6b4,1100,,"[48.8, 44.6]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Pintér,10815.0,Right Center Midfield,40,Real Zaragoza,395,['8bd465ea-9472-438b-93d0-c0419a224e60'],40,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:40.149,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622784ea-41e8-4123-b5b4-2d83455bf703,1106,,"[65.2, 34.4]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,['41952685-7c0e-4695-89cd-caeec60bd3a1'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:21:42.778,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ac5049-8cdc-4740-a6d9-c8ae246b5a8b,1110,,"[84.8, 54.3]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florent Sinama-Pongolle,26083.0,Left Center Forward,41,Barcelona,217,['8934e177-e04b-4ab0-937d-3ae8b5b70b9f'],47,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:21:47.233,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afd56e7-6186-46f6-a669-c1366558b9f0,1114,,"[4.7, 37.5]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,41,Barcelona,217,['603bc378-c7a4-48aa-93bf-741057de34e6'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:21:50.511,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77754cba-bb9d-4a8d-825b-30f5fd0993b6,1117,,"[20.4, 37.2]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,41,Barcelona,217,['eb3000da-2c60-431f-8d05-3bcd97874b78'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.002,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990b549-5536-4563-a477-3ec698fb50a4,1120,,"[37.6, 30.6]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,41,Barcelona,217,['41a68e2e-132b-47a7-999b-3cba227917ad'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.212,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0425119a-af97-4eca-a84d-a808a046273c,1123,,"[53.3, 47.4]",69300,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,['88887725-9423-41bb-b879-98586c22bdce'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:21:57.787,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279f03e2-12c6-42e8-95ee-a721d2c8b036,1126,,"[69.6, 75.4]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,41,Barcelona,217,['19c9e880-8b6e-40c8-bc0e-1a314a29ba32'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.269,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b40edc81-cf5c-4e91-a347-8e0a69c3a7bb,1129,,"[63.3, 69.7]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['155fd0a0-52b0-44d3-9ebb-be4299dd5273'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.484,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcfa232-5141-4ee0-940b-d11749b820ce,1132,,"[69.6, 51.1]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,['22b6399e-51ca-4b0e-aef8-d4f43d634fcb'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.754,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9acb10f7-a9f3-4cc3-8464-85591144fd8d,1135,,"[66.4, 62.8]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['17114621-5918-444a-96b3-1461c54b4a74'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.783,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afde3d84-cce1-42df-b051-35ddfc5a507f,1138,,"[62.4, 44.0]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,['b336dca0-757c-420f-8fbf-a677ebfcf38d'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.950,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c559834-a307-4eca-b1cc-b1df54a9589e,1141,,"[64.6, 34.6]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,['03c52b39-0ac8-4fd7-ba18-f57c8f00bdc8'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.187,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7f3d17-46e1-4c40-8433-d4f3ebbfb332,1144,,"[97.4, 25.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,41,Barcelona,217,['0bc875d5-68d4-420c-9570-d200d8e451b1'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.901,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a482f2-41e2-43f2-8f72-90de01430f65,1147,,"[35.8, 62.0]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,41,Barcelona,217,['8c4cb9f2-7540-401e-aa9f-759378badfd0'],17,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:17.922,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555065c-e43e-4319-97ba-539e1c18724c,1150,,"[60.8, 77.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,41,Barcelona,217,['9dfbacd2-7d1f-491b-a0d4-318247db3f1e'],21,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:22:21.168,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6da0f3e-fc32-418b-a1ad-e4227a43f5a2,1152,,"[43.7, 14.8]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,41,Barcelona,217,['f73bf70a-7227-4bcc-9976-ef74602a953d'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.539,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08ccfe2-18ee-44bf-9c8e-e0f89f78affe,1155,,"[54.1, 22.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,41,Barcelona,217,['03a64e31-49c0-411c-a5f9-aefcc8620c48'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.173,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5a975ca-a635-4948-8302-e3903fc66e86,1159,,"[60.4, 55.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,['4b221418-9ac7-4afa-82ff-1c644c251edd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.289,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65665aa9-3376-4cc2-847f-60f65d6d8362,1162,,"[65.9, 45.4]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,['177dd6b5-9557-46c6-80ca-e49ae75f4e0f'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.768,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35a25186-7914-430a-a23f-2b6175d49d27,1165,,"[74.1, 56.8]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,41,Barcelona,217,['0be69058-c2ac-4b3a-9527-0a7412c3c17a'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.906,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b93fa9-8095-442f-9b85-46e8aac3cc1a,1167,,"[67.8, 49.8]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,41,Barcelona,217,['d0302582-f4fd-45c2-97b9-9418bc98bb4e'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:22:31.765,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e3ec46-bea8-41fa-8b9d-46600aa66de5,1171,,"[76.9, 33.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,41,Barcelona,217,['ca8963db-bdee-4087-9246-e7986d604dd1'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.605,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f84b325-c566-4679-9c2b-a7925e889b12,1174,,"[72.3, 25.2]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,41,Barcelona,217,['38143085-9994-448c-aa84-ac06a77ae9cd'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.471,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a348cfdb-def0-414f-ae70-f52af18fe4c7,1177,,"[93.6, 9.7]",69300,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,41,Barcelona,217,['b613f09b-ae77-40b7-a982-3f18c34fc4b3'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.236,Ball Receipt*,,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb1c5f8-7161-4cb5-8b2b-97305ade6d70,1183,,"[72.8, 66.7]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Sinama-Pongolle,26083.0,Left Center Forward,42,Real Zaragoza,395,['15e88906-80ba-459a-8daf-ea89f97d4c70'],15,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:15.700,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accee41e-0fbd-4bda-811e-6223e2627428,1186,,"[34.8, 26.2]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,43,Barcelona,217,['72b3b3c7-a6e5-4c85-a89c-81054e56ba6e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:23:17.635,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588a44a1-ef40-47cc-a4c8-54cc20529202,1189,,"[7.3, 44.1]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,43,Barcelona,217,['8985c608-2950-46ab-a2f9-e2388ef8ded7'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:23:20.111,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c674a182-b431-48f7-bb8d-d0d478f6ba4c,1192,,"[34.8, 34.9]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,43,Barcelona,217,['480787e0-388c-46a4-bbf3-d4f43eee95b8'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.450,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383aa65a-0d4b-452e-8e6c-9d219c2ac570,1195,,"[55.0, 57.5]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,43,Barcelona,217,['9c3d1af8-79e4-4863-9347-672feba83aac'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.525,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90d875d-2272-4596-949d-7287f861146a,1198,,"[68.6, 49.8]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,43,Barcelona,217,['19b9a9a8-491e-4f56-8d96-4956bbbf3cdf'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.585,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8eaf517-9b70-4260-8644-ae30e2bd46d4,1201,,"[64.2, 55.5]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,43,Barcelona,217,['2ae49b82-cfa2-412f-b604-123a16de9e16'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.202,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110a3b4b-e7e9-4127-984b-f46907b59681,1204,,"[72.7, 19.8]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,43,Barcelona,217,['a28a9b34-f437-4199-8b99-77629158ec91'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.348,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7ddf477-958b-450d-89ba-3e19361e7c1c,1207,,"[75.4, 38.4]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,43,Barcelona,217,['7b179eb4-d294-43c3-b90a-f838492442b9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:23:41.602,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560b9831-4e70-4e7e-a978-c77e01446116,1210,,"[100.0, 77.1]",69300,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,['6b7aee84-cfeb-4c3a-82c6-b84be47cbc31'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.132,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e77cb5f-2eaf-499c-8c99-35b779f508ca,1214,,"[35.2, 2.5]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guirane N''Daw,26760.0,Left Center Midfield,44,Real Zaragoza,395,"['5b46c34c-b65a-4185-a25b-ed65cea663d2', '92f14234-c037-45a3-9781-47ea3807147a']",2,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:02.258,Ball Receipt*,True,2010/2011
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950b0f4-8b8f-41f7-8465-6ec8c33b58dc,1217,,"[76.4, 2.7]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Sinama-Pongolle,26083.0,Left Center Forward,44,Real Zaragoza,395,['2a98af69-00df-4d70-97c9-3afc18ed15dc'],6,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:06.851,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d83a3b6-40b2-4b8a-9e53-e62fb385315e,1223,,"[47.9, 22.1]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,45,Barcelona,217,['95aa788e-b66c-476f-b92a-8dd7e4610632'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.957,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce81f477-42f0-4414-806d-49d39acb08f9,1226,,"[56.8, 28.5]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,45,Barcelona,217,['4d8021d2-1be7-4151-8e4e-fb8afacf89ea'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:24:18.657,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab4992e-a308-4468-af67-30bf842b2519,1229,,"[65.9, 6.8]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,45,Barcelona,217,['a5f93bcd-be8b-484b-a978-f4f6041c2efb'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.208,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c76f5bf-d0aa-4da7-8ff1-f616ff318b33,1232,,"[61.9, 11.3]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,45,Barcelona,217,['fcc3683e-3682-48ae-9508-735aa2e9bb0a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.100,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30361457-6434-4c21-9863-e0083184d2b9,1235,,"[61.8, 32.6]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,45,Barcelona,217,['e70d5b99-3477-4293-9b58-7e0814ec8bae'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.995,Ball Receipt*,,2010/2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcaa5b5d-46b2-4030-a2cc-c15679345d91,1238,,"[81.4, 54.2]",69300,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,45,Barcelona,217,['5c3d36a8-ed30-40ac-975f-7a43188fcc88'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.151,Ball Receipt*,,2010/2011
