bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,e1bc6c0e-b11d-4f1a-9983-f0b04e8e2e91,1653,,"[37.1, 65.4]",68315,49,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,111,Barcelona,217,['edfcb6fd-fb04-44ad-b24d-4f8706936be5'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:49:59.471,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,6db0ca27-57a1-409b-b8aa-ba0c8443fb52,1689,,"[14.1, 45.6]",68315,50,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jose Antonio Culebras Arenas,25888.0,Right Center Back,111,Barcelona,217,['749d7d07-71d5-4c3b-9063-29f1d7107cb0'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:50:29.943,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,f2115bd4-3337-48e0-9425-6c88b6f0183b,1694,,"[15.2, 48.9]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Felix Dja Ettien Yohou,25895.0,Right Wing,112,Barcelona,217,['2d612f05-8cc5-48f2-ac49-9b63f10c2641'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:50:53.752,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fdc1291a-a41d-4d0c-9740-4426ed57e6ae,1695,,"[16.9, 45.9]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabio Celestini,20321.0,Right Defensive Midfield,112,Barcelona,217,,54,,,,,,,,,,,,,,,,,Levante UD,221,00:50:54.417,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,3635ddd2-3780-4ed1-89fe-de6478e69245,1745,,"[21.4, 24.8]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,114,Levante UD,221,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.765,Clearance,True,2004/2005
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,651cad41-595d-4380-9bad-c93a276dc009,1796,,"[6.6, 42.3]",68315,47,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jose Antonio Culebras Arenas,25888.0,Right Center Back,118,Barcelona,217,"['876828e4-e17a-424d-a832-c4600047b530', '877b3b54-1dd9-4007-bd09-49c70bba17db']",15,,,,,,,,,,,,,,,,,Levante UD,221,00:02:15.528,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,a341e89c-d945-4ae5-8eee-8bd51457d803,1805,,"[2.7, 12.1]",68315,47,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jofre González Mateu,25890.0,Left Wing,119,Barcelona,217,,32,,,,,,,,,,,,,,,,,Levante UD,221,00:02:32.291,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,2a010c83-15ca-4fb2-950d-cfa365de0551,1816,,"[47.7, 68.5]",68315,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,120,Barcelona,217,['8d902914-9f87-4ef1-bf6a-e5d1afb27346'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.172,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4b901106-2b8d-476e-8526-3475c098a9bb,1830,,"[37.8, 22.7]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Alejandro Suárez Martín,25887.0,Left Center Back,120,Barcelona,217,['47d9fdf7-a633-4a44-b40d-6854f29e9c26'],25,,,,,,,,,,,,,,,,,Levante UD,221,00:03:25.104,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9ce2c836-8b28-4bf1-8659-63cf5feff7c7,1840,,"[8.0, 39.0]",68315,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Alejandro Suárez Martín,25887.0,Left Center Back,120,Barcelona,217,['96ba0549-52de-47d7-844c-776faedbe78c'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:03:36.569,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,716fd888-7551-4505-a885-fe71b50521c3,2003,,"[12.9, 49.6]",68315,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jose Antonio Culebras Arenas,25888.0,Right Center Back,125,Barcelona,217,['cf0caf03-f71d-4409-92e0-693d7a2aff6e'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:06:48.596,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,4199005f-ef53-4840-823b-e8176b5484d6,2009,,"[32.6, 30.7]",68315,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,126,Levante UD,221,['1e65c30f-76c9-4e7e-8b49-4f3b3fed6b2c'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.116,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,04705eb9-3c40-4457-ba85-4d6a1d44de40,2049,,"[11.9, 4.1]",68315,53,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jofre González Mateu,25890.0,Left Wing,127,Barcelona,217,,17,,,,,,,,,,,,,,,,,Levante UD,221,00:08:17.845,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d5152086-3b89-4298-80ab-9d97f934ce5a,2070,,"[31.7, 57.6]",68315,55,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jose Antonio Culebras Arenas,25888.0,Right Center Back,131,Barcelona,217,['94435e83-597d-462d-8ab9-690683c978dc'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:10:10.848,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,eb88debf-adc8-4172-8f9e-83ee96dc4ba2,2113,,"[54.1, 3.3]",68315,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Descarga Retegi,25894.0,Left Back,134,Barcelona,217,['de04556d-d140-44fd-9b75-557cdd0e8320'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:11:31.563,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,aebf9da7-26e5-4834-93eb-bfb467f1340c,2162,,"[31.5, 52.3]",68315,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,137,Barcelona,217,['96ecffd0-da2d-41d2-98de-d5c4251b1db4'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:13:01.590,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4a2607b9-f85b-4ba2-916b-b4b364b0025a,2171,,"[46.5, 19.1]",68315,59,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oleguer Presas Renom,25873.0,Left Center Back,139,Levante UD,221,['f95fc6f0-414f-4ebc-8a16-3a2587b460d0'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.840,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,7fec4d3a-e4fd-49ad-ace0-04b5ccb54d73,2341,,"[21.2, 28.7]",68315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,150,Levante UD,221,,28,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.215,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,cb47908b-e55b-4fad-a1c3-fcfe2ef6d320,2364,,"[24.7, 42.9]",68315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alejandro Suárez Martín,25887.0,Left Center Back,151,Barcelona,217,,43,,,,,,,,,,,,,,,,,Levante UD,221,00:19:43.812,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,71773955-3565-42ce-9cfe-db442a820eb2,2453,,"[55.9, 15.6]",68315,66,,True,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,157,Levante UD,221,['e2c07273-ca6e-4326-9e3a-4c254f3a0a1d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:21:44.952,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,83b744cd-46d2-4eac-901a-e227c4368541,2544,,"[24.9, 31.3]",68315,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Alejandro Suárez Martín,25887.0,Left Center Back,164,Barcelona,217,['601b4ce5-dfe5-403d-90f7-af8b84713488'],56,,,,,,,,,,,,,,,,,Levante UD,221,00:23:56.524,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,142b2d74-0fdd-4527-800c-e035ea1b0141,2655,,"[21.6, 64.6]",68315,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,171,Levante UD,221,['a231108e-c137-4f81-9b45-4dc20150d464'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.731,Clearance,True,2004/2005
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,dc28b8a3-b46e-4bdc-a50c-58d2e1153cec,2716,,"[38.5, 40.3]",68315,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,178,Levante UD,221,"['24b5669d-2363-4310-9a9c-439387da706e', '81afd618-6717-439c-9e5a-ec7fe12f3ec6']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.170,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,ce41599d-3eb4-47b2-9b61-e67688507438,2758,,"[22.9, 16.4]",68315,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Alejandro Suárez Martín,25887.0,Left Center Back,179,Barcelona,217,,3,,,,,,,,,,,,,,,,,Levante UD,221,00:30:03.515,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,6d8eb2ae-59b6-4c6a-b13b-7b496a46004d,2945,,"[24.9, 48.6]",68315,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jose Antonio Culebras Arenas,25888.0,Right Center Back,190,Barcelona,217,,39,,,,,,,,,,,,,,,,,Levante UD,221,00:35:39.884,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,fd48195e-aea5-4810-904f-1830635ea673,2987,,"[41.6, 32.6]",68315,81,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,194,Levante UD,221,,45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.191,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9c592bcc-9c3f-4a0d-983a-6a86e977c5d8,2995,,"[22.8, 26.0]",68315,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,195,Levante UD,221,['4ab901bf-f53b-4aa2-bffd-2fb8488889a7'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.003,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,63dc5349-a159-481c-83a6-8bb27b63c161,3026,,"[19.6, 38.0]",68315,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Alejandro Suárez Martín,25887.0,Left Center Back,197,Barcelona,217,['88645963-4165-4a67-bf64-f770dbaf1f77'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:38:39.335,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,8c451e52-21c8-45a4-8410-9e3de8bf5c35,3027,,"[28.6, 38.2]",68315,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Celestini,20321.0,Right Defensive Midfield,197,Barcelona,217,,40,,,,,,,,,,,,,,,,,Levante UD,221,00:38:40.522,Clearance,True,2004/2005
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a3b4fe9c-a36b-411e-8c47-321225f24475,3045,,"[64.4, 7.7]",68315,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,198,Levante UD,221,"['66a6884e-8721-4c68-bdab-94d227a5f3eb', 'b3b63547-0301-4b56-ba25-d456120dce5f']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:39:23.957,Clearance,True,2004/2005
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,6dcb2079-1ff9-4c89-b17e-8673043e6e01,3049,,"[37.0, 57.2]",68315,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jose Antonio Culebras Arenas,25888.0,Right Center Back,198,Levante UD,221,"['0a4706ba-f280-4714-97e6-05c25a4190a2', 'c8488292-138e-4ec8-b299-072b1ee9fa5e']",27,,,,,,,,,,,,,,,,,Levante UD,221,00:39:27.138,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,977e5d57-fb39-48dc-821d-bf0c9bda219d,3050,,"[50.7, 52.3]",68315,84,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diego Camacho Quesada,25886.0,Center Attacking Midfield,198,Levante UD,221,,28,,,,,,,,,,,,,,,,,Levante UD,221,00:39:28.919,Clearance,True,2004/2005
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,c2bd41dc-7e6c-4487-8c85-e922edfa0629,3099,,"[15.7, 33.5]",68315,85,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Alejandro Suárez Martín,25887.0,Left Center Back,202,Barcelona,217,,57,,,,,,,,,,,,,,,,,Levante UD,221,00:40:57.276,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,197f111b-324a-4b2e-a5ed-04f17564f9bf,3182,,"[46.5, 48.9]",68315,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,208,Barcelona,217,['1af47ec6-d1c6-4b91-a376-57b47dc29402'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:44:34.513,Clearance,True,2004/2005
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,63f80f94-8d5d-491f-9116-edd82e3d9500,3286,,"[17.4, 3.7]",68315,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Descarga Retegi,25894.0,Left Back,216,Barcelona,217,['8bd4360e-c97a-424d-a86b-aeeeca1df956'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:48:24.787,Clearance,True,2004/2005
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,006fd5d7-fd20-4388-9fb2-ff0593e9d802,3306,,"[8.0, 34.5]",68315,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Alejandro Suárez Martín,25887.0,Left Center Back,216,Barcelona,217,['374b1677-9181-44ae-aefe-7e9ce9d29649'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:48:44.922,Clearance,True,2004/2005
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7093c195-03a7-4b41-a686-21f89c1ac8b9,112,,"[41.7, 11.4]",68315,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Celestini,20321.0,Right Defensive Midfield,9,Barcelona,217,['21a97698-bfe4-4c0c-aa00-5778a5b6c86e'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:02:00.705,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1397a0f-a110-4ceb-a4a4-82d0613aabbb,138,,"[32.2, 74.4]",68315,3,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damià Abella Pérez,25896.0,Right Back,11,Levante UD,221,['69328e34-0f92-4aac-b8bc-2acb541b2e36'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.560,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fcc2074-fa67-4420-8b39-4595d6c55b32,178,,"[72.3, 66.7]",68315,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juliano Haus Belletti,25863.0,Right Wing,16,Levante UD,221,['61edad44-d0ca-49f1-9603-b4cc8c89c95f'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.882,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7685b3ec-ab4e-48e6-95e9-cb8cfd8025db,222,,"[37.1, 19.9]",68315,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,19,Levante UD,221,['9996860a-8636-482b-9ffd-190562b122d0'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.764,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7a021d32-f0a3-4e9c-9068-7e88075c7630,263,,"[5.8, 34.7]",68315,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Descarga Retegi,25894.0,Left Back,21,Barcelona,217,['632e5439-7871-44f3-b1da-1c363b8754cc'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:06:17.888,Block,,2004/2005
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2ce2fbb2-f109-462c-93df-513a5b92d322,336,,"[4.3, 37.3]",68315,8,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Right Back,26,Levante UD,221,['fd99c879-5068-4661-b377-63c8c4a35839'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.410,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d296f12-3710-40c8-8590-be20e1e0f8af,579,,"[55.1, 45.0]",68315,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,41,Barcelona,217,['72576383-e7dd-462c-b124-753579f427d2'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:14:37.083,Block,,2004/2005
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,562c1c04-44f3-45ff-a308-3e5dc872628b,1048,,"[16.6, 38.8]",68315,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alejandro Suárez Martín,25887.0,Left Center Back,66,Levante UD,221,['a05eaff3-ce2a-4d40-9cb0-a7ffb97f05dd'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:32:04.821,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d45497f2-b66b-4823-86a2-eeb050c8c8fd,1187,,"[76.6, 26.5]",68315,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Descarga Retegi,25894.0,Left Back,78,Barcelona,217,['93d53aa2-b819-475c-8a19-c9b0576ec4bf'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:36:41.976,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,413efb69-b55e-43f0-b18e-49775382d1cb,1268,,"[5.6, 13.7]",68315,39,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,85,Levante UD,221,['9f48dc22-b5bc-4b4f-ba30-19818648203b'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:39:26.827,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,03264b2e-9c85-417e-b78d-4433ad763ee5,1392,,"[88.2, 39.2]",68315,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,94,Barcelona,217,,8,,,,,,,,,,,,,,,,,Barcelona,217,00:44:08.897,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9b2c06c-cba4-4f3e-9b96-42e2970b678d,1401,,"[25.0, 31.9]",68315,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Pérez Santamaría,25892.0,Center Attacking Midfield,94,Barcelona,217,['ce70c8dd-da07-4583-84e0-719f990859b7'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:44:14.621,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d418d5ea-9192-41d3-855b-011252544afa,1720,,"[72.6, 25.6]",68315,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Right Center Midfield,113,Barcelona,217,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.900,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0929b127-aabc-4db6-a5ef-f24d814f0642,1769,,"[66.4, 67.8]",68315,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,116,Barcelona,217,['11f0ebd7-17eb-4961-886e-ae01a330d78e'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:01:13.832,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c24c59af-044c-478a-9653-a9236a93b3d6,1926,,"[14.7, 50.5]",68315,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,124,Barcelona,217,['10091126-da54-489b-b5f5-fcb5d07ff0a1'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:05:41.755,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b366d460-b60a-4293-a376-e1e91d3d83ac,2204,,"[39.4, 47.2]",68315,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ignacio Pérez Santamaría,25892.0,Center Attacking Midfield,142,Barcelona,217,['19c442eb-5f71-42fc-af11-d649ac9f35ad'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:15:49.893,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46f658ff-efcd-4ac1-81e4-e3d9bbaf3478,2294,,"[4.5, 27.2]",68315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jose Antonio Culebras Arenas,25888.0,Right Center Back,147,Barcelona,217,['af896667-8a25-4811-84ff-c855c2548628'],5,,,,,,,,,,,,,,,,,Levante UD,221,00:18:05.060,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,872f65b4-9ee0-4f8f-976a-578079182c2f,2382,,"[18.5, 28.1]",68315,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,153,Levante UD,221,['62a2d1dd-61b7-4a5e-ae61-eac18e40808c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.190,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f69f67e-c815-4de0-bfdd-2749c62f307a,2416,,"[32.7, 53.1]",68315,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Celestini,20321.0,Right Defensive Midfield,154,Barcelona,217,['40de5c31-39df-482f-bb19-74dbe7123d18'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:20:48.378,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ff0d8986-f9a9-4ffa-aaef-ad9d49a04c49,2421,,"[112.0, 15.8]",68315,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,154,Barcelona,217,['423d4c84-62e0-4481-89c2-9a56705cb574'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.988,Block,,2004/2005
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,62e4db05-ae29-4e82-aec7-fd2243e0003f,2517,,"[36.2, 29.8]",68315,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,163,Barcelona,217,['c8b5cf25-60e4-4aaa-b895-d25784fe9ad0'],30,,,,,,,,,,,,,,,,,Levante UD,221,00:23:30.056,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00435e37-b7ee-4018-a816-b8ba3a6dab8f,2612,,"[41.1, 57.8]",68315,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabio Celestini,20321.0,Right Defensive Midfield,170,Barcelona,217,['bf08a056-07ca-4bb6-a7b6-411fba1ff7d9'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:25:42.134,Block,,2004/2005
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28f13250-0750-462a-a7e2-f552e317f35d,2633,,"[19.6, 22.1]",68315,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iñaki Descarga Retegi,25894.0,Left Back,170,Barcelona,217,['d41e80a8-c196-4bb0-af99-c36baf287044'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:25:55.212,Block,,2004/2005
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af9387ae-301b-459c-88db-c549819688bc,2656,,"[94.2, 19.0]",68315,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Descarga Retegi,25894.0,Left Back,171,Levante UD,221,,17,,,,,,,,,,,,,,,,,Levante UD,221,00:26:17.051,Block,,2004/2005
