bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1e5fce0-e384-4599-be05-750e3a4eda51,1173,,"[39.8, 76.4]",266467,24,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Celta Vigo,209,['0181c51d-66ab-49cd-819b-697ef2132fed'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.144,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c2a7aebe-c760-4b85-bf67-51f8afba4636,1292,,"[59.8, 42.4]",266467,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,61,Barcelona,217,['84013c75-968a-42bf-b777-2e8afb56882f'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:00.632,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea209375-d189-4c67-804e-5c92f6b37ca9,1293,,"[61.4, 37.5]",266467,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,61,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.830,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4e65965-f2d0-498c-a6f0-f1bcc9a22b36,1400,,"[15.3, 23.7]",266467,31,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Celta Vigo,209,['08f2db62-ec50-4f51-bf86-fc0615e7e7c5'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.992,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9c76505c-e7a9-4998-8933-f29bd035e3e1,1427,,"[27.5, 14.2]",266467,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Celta Vigo,209,['d5c48f2d-8e9b-4b07-ab5f-291e8f76beb8'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.618,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fffa9b2f-53b8-4c1f-b85e-f7fbb9ea7e50,1676,,"[8.0, 32.4]",266467,39,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Augusto Matías Fernández,19668.0,Right Defensive Midfield,79,Barcelona,217,['f29c7fe0-3a33-459b-af9f-c9fd61314d92'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:41.659,Block,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,24cc850e-bb34-4a3b-a5c6-6a501061d5d8,1923,,"[57.9, 63.0]",266467,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Center Midfield,93,Barcelona,217,['48a13ee6-9018-47a5-af68-a14255178acd'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.805,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,10c37c34-0f4f-4d22-b561-732f6c4b5656,2295,,"[69.8, 17.4]",266467,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Manuel Agudo Durán,6724.0,Left Midfield,119,Barcelona,217,['607dae12-aafa-422f-ad80-568598636b07'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:19.189,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36298fd0-9605-40b0-9ef0-e99ff1dd32bf,2305,,"[73.0, 3.0]",266467,57,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Castro Otto,6802.0,Left Back,119,Barcelona,217,['8092f558-47b7-41ad-b49b-d9cb0d62ce07'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:30.975,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6ee9bd6-5d77-45ab-b195-8a8e85b9a65c,2603,,"[15.1, 21.3]",266467,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,138,Celta Vigo,209,['1178cfd9-d97a-4af2-acc9-5540d764df39'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.889,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fd065bf-21d7-44f1-a183-61ff3e73ba2d,2630,,"[16.3, 32.5]",266467,67,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémy Mathieu,10609.0,Left Back,139,Celta Vigo,209,['c97e7791-d1dd-4f83-afc2-50ccfb86a26e'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.672,Block,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,5ff83711-971e-483d-bc2e-3ebac1aed46b,2760,,"[53.9, 4.0]",266467,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Rakitić,5470.0,Right Center Midfield,144,Barcelona,217,['fe21a8b3-ed47-4613-a876-a4f84b507c20'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.887,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a45e54e9-3ccc-4ed5-9d62-153beeb49df1,2907,,"[13.4, 30.5]",266467,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,153,Celta Vigo,209,['01b9c56a-cea5-4e4d-93ec-5373dd258552'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:27:35.498,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fa016285-d696-49eb-aef0-2fa116d3decf,2996,,"[19.9, 50.4]",266467,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,155,Barcelona,217,['60cf82d8-9e8a-4838-aa9f-2bcd41f9276e'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:19.043,Block,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3bee02fa-274e-43be-a5b6-dbcd11cfa437,3065,,"[56.7, 40.8]",266467,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto Matías Fernández,19668.0,Right Center Midfield,161,Barcelona,217,['37967a96-0dec-47e9-bc10-673566156864'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:45.872,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,860aa130-0521-4a4d-87a4-99e43d2b0d35,3101,,"[87.2, 60.1]",266467,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,165,Barcelona,217,,17,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.674,Block,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c427689b-d64a-4f91-a7ff-ec0cc594ae3a,3149,,"[17.1, 56.9]",266467,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,170,Celta Vigo,209,['d6d2ce7e-6546-441d-919b-fc7484f73442'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.858,Block,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3c40c7be-5db7-4861-b21a-ca52f77df25d,3243,,"[65.6, 27.3]",266467,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Augusto Matías Fernández,19668.0,Right Center Midfield,174,Celta Vigo,209,['d886d50f-e13b-4b16-97fc-b03078308d22'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:59.396,Block,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,d9b7e977-a314-4392-8738-7f1ffc1470eb,26,,"[72.6, 18.9]",266467,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,3,Barcelona,217,"['011de760-450f-41f8-8a08-78d1d67a6755', '6fd7e186-e5d8-4554-a99a-e581c33d97aa', '9582c63c-33cd-4afb-ab8d-5a939947af25']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:17.724,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a42ca16-a478-4841-9dcc-6e66ab2a866a,289,,"[13.5, 54.0]",266467,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Celta Vigo,209,"['6297fb61-0f2c-4f51-aa88-4ec5880b448e', '977bbc52-49db-4016-ab25-f9f351ae8505', 'ef781b7b-d4a5-422d-853a-43d126dddf64']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.565,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e70b18b9-ebea-49fd-a46b-e7d458a75236,392,,"[29.0, 63.8]",266467,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,18,Celta Vigo,209,"['7b490152-a239-42a6-a7c5-fe61319b9ba5', '87fd9090-94cd-4ee7-acfa-fc01a3402d85']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.489,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,754e8545-e83e-4278-a19d-73c8d93ff935,490,,"[54.4, 57.9]",266467,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,22,Barcelona,217,"['c0f6706a-9ca7-4ecc-ae10-25c2bb2dc972', 'e871e434-925c-456f-b1d2-55bb6b43feb2']",59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:59.293,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5752ee9-34cf-4598-b7d9-c20ff5ab6066,526,,"[73.5, 68.7]",266467,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,25,Barcelona,217,"['ccf12556-756c-4799-93de-2da28c874c4a', 'dcf77780-881d-4fc6-aef2-aedd772f4f52']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:10.894,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,305c312f-527f-4fbe-9b27-138bf557bd0a,568,,"[66.4, 59.0]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,27,Celta Vigo,209,['2dd77cd5-b1b5-4db2-a928-4c0152cf8d11'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.156,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3ccc054a-7f75-4904-a14c-f77ef5a1be62,587,,"[74.9, 21.4]",266467,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Left Defensive Midfield,28,Barcelona,217,"['47484b1d-1f88-48f3-adcb-98647c28e352', '738800e0-0aba-47ca-b54f-4218c126ac2b', '90dccc87-9a38-4e25-9764-15f3046ef837']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:24.762,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e3c57d85-a6ed-4834-94fc-98ae36ef6a06,678,,"[35.7, 28.2]",266467,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Radoja,6796.0,Left Defensive Midfield,30,Barcelona,217,"['aeb80c16-9a23-4de8-9208-327a04ef9634', 'c2c6e1a2-800b-4894-a110-0cce23d0c56b']",13,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:13.198,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad820136-6916-4d2c-9487-76d8a0fa5b93,876,,"[50.2, 68.7]",266467,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,43,Barcelona,217,"['1ad10751-6111-489c-9b11-904f324a1d8d', '3dacbd13-0343-46e3-be25-09c11fd54ea8', '8a3ec1f1-ac66-4672-9fe1-022b1ec7e272']",16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:16.264,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4740e96e-6ffa-4cd6-991e-914755e16363,918,,"[37.5, 47.1]",266467,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Radoja,6796.0,Left Defensive Midfield,43,Barcelona,217,"['365ca8c9-1ce3-43d4-882c-2d4f1d5aa2c4', 'f8f458f8-6eac-4d71-83fd-eec6d3a3453d']",0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:20:00.872,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,8cec7050-14c7-425f-a129-6b99cc551364,959,,"[66.6, 23.1]",266467,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Celta Vigo,209,"['5addc7cd-39a6-4971-9cbf-8e5d2d3104eb', '5f089780-161e-4f24-92ea-941d9ebfd839']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.765,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e3d980b8-735d-4f53-9366-66b8f25b9f61,970,,"[45.0, 20.8]",266467,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,44,Celta Vigo,209,"['7f5e1d84-790f-4ec2-a26e-3a3d8456e69e', 'dde433ad-3000-4275-9d38-45273d241f02', 'fdc1e6ca-6925-4fd7-ac46-e10e5669b1a2']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.278,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b0e2b549-fd9a-4956-828b-99fe275d2de2,1004,,"[16.8, 33.5]",266467,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,45,Barcelona,217,"['290bfc87-fbb1-4118-b663-f5710f57a2ca', 'b358359c-0dc8-4fd5-9fb5-bebd16fe19b8', 'b7a45c66-eaa3-4d58-920e-da29b803891b']",8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:08.416,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1f6e6445-6cce-4ac0-9ea5-43411ec6c0cb,1165,,"[55.1, 65.1]",266467,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,52,Celta Vigo,209,"['54d18a13-22d9-45b6-b4fb-f0d7c6e88805', 'ed397986-5814-4a26-a44b-e580e7b54f6f']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.382,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e5c7308a-3b51-4bd1-bde2-6ef7370ea25a,1181,,"[29.8, 65.1]",266467,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Celta Vigo,209,"['251cca6b-1695-4578-aa4a-449da0c55cb2', '7684ba75-6ae7-48a3-b7ce-f23c49d49554', 'f93ebc6b-8415-46b1-be21-f6eb8986dd43']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.623,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36a558d2-7d8f-4a41-8aa9-c2cfd1897d3b,1191,,"[51.2, 49.4]",266467,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,53,Celta Vigo,209,"['6dbdeed9-074b-4407-bcbb-ac34f62a85d5', 'a9bc308a-69f0-443f-8fc2-3c5a2733d337', 'daee0f83-45c5-4983-a55a-e2090d66ce9f']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.548,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2478080c-d6f0-4955-99ab-06401d6b465b,1265,,"[29.2, 78.8]",266467,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,59,Barcelona,217,"['27ddd00f-71e3-48f5-8349-9c2ab247c3d5', '9cee89a9-03f7-4ed4-a05b-943ac10ae7e2', 'dc9034ea-3b07-4f95-8b1f-0345d49bd016']",18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:18.870,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3b356581-f773-42cb-a640-187c6ca51399,1322,,"[57.1, 22.5]",266467,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nemanja Radoja,6796.0,Left Defensive Midfield,63,Barcelona,217,"['10921b5b-0c65-4b1e-8515-5c1c73c6d0f1', '4cf93f85-03a8-4dd0-b344-6a3a7dd24274', 'ee329abf-bab4-4c75-bcd0-51f4a78f0200']",35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:35.529,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c95b6f3e-ddda-4341-b881-9aafe2ae6c5a,1393,,"[46.4, 33.4]",266467,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,66,Celta Vigo,209,"['55dce7d5-79c6-4b7f-b309-afebd59eaa1d', 'b6d120a4-3ad7-48ea-9762-05b801931ce8']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:31:28.354,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0188ec4a-6e3e-441f-a293-49d051571564,1413,,"[6.3, 9.9]",266467,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,68,Celta Vigo,209,"['5f539ce7-9751-4cb3-8cb9-5bdb99a1c10e', '9bc5f6b6-55be-4df5-8fd7-024d29018608']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.358,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4726b8c6-edab-4b63-9bfe-05d420cf2b45,1416,,"[7.3, 16.6]",266467,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,68,Celta Vigo,209,"['657f5eab-5903-4dbe-b8ee-0b6311457180', 'c4b7c569-e205-468f-9709-8738330005fa']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.181,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5aadc29f-9085-4494-8c20-8b7db1dc2ae4,1419,,"[2.4, 21.4]",266467,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,68,Celta Vigo,209,"['225ec73b-3f9e-4364-88f1-861a05d74ba2', 'c4b7c569-e205-468f-9709-8738330005fa']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:32:19.071,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fecb35b-22ea-46d6-a173-798cdfd6a649,1643,,"[9.7, 5.3]",266467,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hugo Mallo Novegil,6805.0,Right Back,79,Barcelona,217,"['4c01c9f8-016c-4333-a261-166ddda2dd11', 'b34ba206-2fa2-4384-b41a-fe3a41db1bcb']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:19.150,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95ef40dd-1e97-4889-8bc7-2795347fa257,1648,,"[12.7, 5.1]",266467,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Agudo Durán,6724.0,Left Midfield,79,Barcelona,217,"['43eaaeb9-7aba-48fd-96b3-1d2dec815771', 'e20b88ec-4dc2-4e04-ba38-470cfeb4dbb0', 'e2b9b3b9-67d7-49ff-a074-e24fc02867f0']",21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:21.149,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,606bc211-68b0-42d0-9a98-74bb3b77a108,1654,,"[13.1, 23.3]",266467,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Aspas Juncal,5217.0,Left Center Forward,79,Barcelona,217,"['34e7df11-4c76-4af4-a0b1-ea5ea431a88a', 'e8c79ab1-bd3e-435f-85e7-c407cf2af45c']",24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:24.714,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c3807d7-9dd7-4e84-8a51-9cb06a13536d,1657,,"[4.6, 23.2]",266467,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Aspas Juncal,5217.0,Left Center Forward,79,Barcelona,217,"['4663f131-626f-4c93-8ec7-ec5e840a402c', '91d6a778-990c-4c8f-8e59-576899da2c8b']",26,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:26.813,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,73aecca9-a676-4d24-8c44-f84430d71abe,1672,,"[13.1, 29.9]",266467,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Midfield,79,Barcelona,217,"['0930a3f9-4287-45d8-be73-1b34af088b5e', '0b61b75f-2e94-4b6a-8de4-0b5956d2a19d', 'b7dd428a-f366-4c06-884a-3a31823dd95e']",40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:40.354,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,385dd2b8-e7f0-4fa4-ba46-2b542e7d7099,1737,,"[36.3, 29.0]",266467,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Gómez Solà,6804.0,Left Center Back,82,Barcelona,217,"['572ce9df-6489-4ec2-b1b9-d2712e368d88', 'f141b152-33b6-45ab-a08c-f8418fa999e9', 'fb2fd649-2ed1-467a-859d-4ea9a30fa21d']",14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:41:14.640,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b1965b75-d10d-45f8-9b00-3eac6df5929f,1800,,"[64.7, 25.8]",266467,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,86,Barcelona,217,"['0c72a742-2138-4c20-a9c1-986f41da3ae8', '93264ba9-39d9-4c7b-9aec-b64ca0bf5fd2', 'df32d3b2-c1ab-483c-9ee6-224992871a14']",46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:46.596,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,4fd173f5-7f9b-4d05-9fcf-0a4892f6808a,1981,,"[57.5, 12.1]",266467,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Midfield,96,Barcelona,217,"['9af7790d-ba90-4ba4-b0ed-9f0a5888cde5', 'fa00f422-fd92-499b-ae9d-102983496ecd']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:01:37.095,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,117c6ebb-05f2-41f5-ade8-6d0140eef203,2207,,"[52.6, 54.9]",266467,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Wass,6797.0,Right Center Forward,110,Barcelona,217,"['161aad7e-d60b-4cb4-802e-c39088c07460', '5cbd29cc-07db-4e58-8bd1-8542e5513189']",10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:10.380,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bd16c7b6-12f9-40f5-8a66-67f8d9682450,2221,,"[9.6, 49.5]",266467,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,110,Barcelona,217,"['086be365-2e93-4bcf-970f-d93f91dd56a7', 'cbdbcf72-d99f-4ba1-a2f6-4879227b0575']",19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:07:19.350,Dribbled Past,,2015/2016
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,ee4b403a-0fa4-4611-a267-09edcb69be20,2280,,"[67.8, 29.6]",266467,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Daniel Alves da Silva,4324.0,Right Back,118,Celta Vigo,209,"['0c8c46e1-33e7-463d-80d4-bebcaea2db5f', '9393968d-53ff-493d-89ff-223e3fd34138', 'e1b96010-5fa8-4f75-a351-8a8c14d5f19b']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.661,Dribbled Past,,2015/2016
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,677f3839-8833-482c-8a2d-0c01f8d8f6ab,2326,,"[38.7, 67.0]",266467,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,121,Celta Vigo,209,"['81386462-8938-436b-9c28-0146da8d633f', '91b53be6-8b77-4cec-9e7e-7b5e81230755']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:13:30.613,Dribbled Past,,2015/2016
