ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,51cfc1c0-0a03-4864-b322-634d6e873ec4,1447,,,"[93.6, 66.4]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Navas González,6821.0,Right Wing,70,Sevilla,213,['da36e4d6-0053-4113-a59d-8af86504bed4'],4,,,,,,,,,,,,,,,,Sevilla,213,00:31:04.845,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,0a72ebc8-54a5-4c8f-adbc-e5c63520b42a,1450,,,"[107.1, 73.4]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,70,Sevilla,213,['6341f9a2-4b33-4e2d-b82e-5493a3f87477'],8,,,,,,,,,,,,,,,,Sevilla,213,00:31:08.805,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1653125e-6986-4902-9e4c-6679e3a250cd,1453,,,"[98.9, 70.0]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,70,Sevilla,213,['c7d997af-51ab-4e06-a819-2290b13c2640'],10,,,,,,,,,,,,,,,,Sevilla,213,00:31:10.405,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,0044a5d9-e81c-4f22-b27c-03637450c95a,1456,,,"[103.5, 75.3]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,70,Sevilla,213,['40699168-15a7-4194-81e8-361c9c6f0892'],13,,,,,,,,,,,,,,,,Sevilla,213,00:31:13.325,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,372ecc67-bed5-49a4-8406-0b90f2711798,1459,,,"[95.8, 74.1]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Navas González,6821.0,Right Wing,70,Sevilla,213,['6d79d80a-5bf2-4309-9e90-5a174a0f0b22'],15,,,,,,,,,,,,,,,,Sevilla,213,00:31:15.685,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba40e9f0-8981-41ae-953d-8b13888cd61e,1462,,,"[97.5, 62.5]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,70,Sevilla,213,['187602fd-5d36-437d-a441-0bf64f02aa56'],16,,,,,,,,,,,,,,,,Sevilla,213,00:31:16.725,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a652da8f-fe08-4fc2-8e36-7ca2306db684,1465,,,"[108.6, 73.4]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Corchia,6716.0,Right Back,70,Sevilla,213,['db5d2003-1207-4763-a4dd-c40c8f8f93ef'],18,,,,,,,,,,,,,,,,Sevilla,213,00:31:18.765,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6fbf3f-c159-473d-8873-d622824d8ed1,1470,,,"[40.2, 28.9]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,71,Barcelona,217,['18a0eb43-84cc-4471-bab7-023a0a3c0a2d'],29,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.919,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a613f41-8913-427d-a1b1-40fb12f64bc3,1472,,,"[32.8, 27.0]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Barcelona,217,['2bf44cc4-a387-4222-9876-34e813a4e464'],34,,,,,,,,,,,,,,,,Barcelona,217,00:31:34.063,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,c000f07f-66c2-413d-b3b1-d449f8a9a60b,1475,,,"[44.4, 51.3]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,71,Barcelona,217,['338dd868-1016-4f9f-b95c-2810a788fc35'],37,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.500,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,53b1feda-8f38-47c7-b2b5-ae67cb892d33,1479,,,"[42.4, 32.3]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,71,Barcelona,217,['13574a45-8d23-42ed-9294-26b9b5eafe4f'],42,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.543,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0350643-3700-4f00-a60f-2bef63bf846e,1482,,,"[41.7, 52.8]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Barcelona,217,['3849ede6-1359-4505-99c1-ebae7e2a52cb'],44,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.420,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,20a9b8a0-9d3d-4e0f-8222-3add3284728d,1485,,,"[38.8, 37.1]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,71,Barcelona,217,['dfd29c9c-89b9-44d8-abbc-b9cc8e99bdb5'],45,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.647,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,17f34d0b-572c-4449-a826-663e8c15df22,1488,,,"[43.4, 21.9]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,71,Barcelona,217,['0de188b6-da2d-4931-b2f4-951e1b826106'],49,,,,,,,,,,,,,,,,Barcelona,217,00:31:49.840,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,73f97f4b-6fe4-4337-8122-13b038ef1d37,1491,,,"[46.8, 60.3]",9673,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,71,Barcelona,217,['54a209cd-0276-434b-a7f7-aaad4c444341'],54,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.447,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1834c50c-149c-48fd-b5be-88d87149c23b,1501,,,"[21.2, 48.5]",9673,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,72,Sevilla,213,['099b7179-07fa-41b6-ad3b-a161e3818d12'],17,,,,,,,,,,,,,,,,Sevilla,213,00:32:17.460,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5675b9e4-552f-4e83-935d-aa5422dfcb1f,1503,,,"[16.6, 55.1]",9673,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,72,Sevilla,213,['82186414-5672-4f85-b351-b093d6bd7e67'],19,,,,,,,,,,,,,,,,Sevilla,213,00:32:19.540,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea276e2-e300-4ef7-8513-5f0f77bcb572,1507,,,"[24.8, 55.3]",9673,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,72,Sevilla,213,"['0e16e4be-d0bf-4735-a94f-37f50b542f8b', '0e5ab220-e573-44ef-b9c9-b0ac437f5833']",21,,,,,,,,,,,,,,,,Sevilla,213,00:32:21.260,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e7e90a-4439-4992-ba26-c7613edd4b27,1510,,,"[26.0, 71.5]",9673,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,72,Sevilla,213,['398dd20a-efa7-4524-ae21-0d8c8a63215b'],22,,,,,,,,,,,,,,,,Sevilla,213,00:32:22.620,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,09be07d5-e931-4d7d-832f-a4aa1bd8633a,1516,,,"[30.9, 70.0]",9673,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,73,Sevilla,213,['9c996208-56c9-4ab8-87a7-37111072e041'],39,,,,,,,,,,,,,,,,Sevilla,213,00:32:39.338,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f30de43-ccaa-43d7-a227-0969f6e35c0a,1520,,,"[49.4, 59.1]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,['d22a10e8-9c09-4c91-a55a-b95d98ad803c'],15,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.366,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,8877e61f-10b1-4da5-9e01-b35a15b0c17c,1523,,,"[55.5, 18.0]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,74,Barcelona,217,['a4fe9fbc-6e5b-42f6-8dda-8e31047fafa9'],18,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.035,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec972092-2e57-403b-9719-8ed3c47d60ae,1526,,,"[62.7, 34.7]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,74,Barcelona,217,['a485546f-c5b3-4e79-9301-12c7fb0d6ea7'],21,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.723,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd81782e-9a7c-45c7-b915-f9ffa4ed08e4,1529,,,"[64.6, 57.9]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,['042e1cb7-1831-4706-a128-5f5f88dd4dd3'],24,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.561,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,868b6ba0-a53c-4eee-b4e7-45979e66e596,1532,,,"[78.1, 48.0]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,74,Barcelona,217,['c7460777-3c8e-4a81-9566-c0e487e350f8'],27,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.078,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,9575ff55-2f04-4f67-9813-befe5e04692a,1535,,,"[75.7, 30.8]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,74,Barcelona,217,['4905896a-28c5-4d58-9e68-0465d61eed18'],28,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.856,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,56b771d4-87a1-493e-b8b2-09865392625d,1538,,,"[86.1, 33.0]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,74,Barcelona,217,['542b4343-6f27-41ab-b7d4-458cd985702b'],31,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.343,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,a16c5e32-6cfa-4279-b7dc-1749c735cedd,1541,,,"[86.3, 41.9]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,74,Barcelona,217,['372a3649-5a9c-4a24-8f06-51876ada8238'],32,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.141,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,64764b6d-3d7a-4c95-9c23-c0c8ccd33676,1545,,,"[97.2, 33.0]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,74,Barcelona,217,['60e742c4-afef-4aa6-96f3-90deb3e6a881'],33,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.990,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e9664f06-87ae-460b-bd00-2c0bebd2f3b0,1548,,,"[98.9, 41.2]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,74,Barcelona,217,['dfb3d6a7-5b14-4865-9915-154bee49b3c0'],34,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.877,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7c2df9-aa6a-406b-97ce-65a526aef691,1553,,,"[83.9, 27.7]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,['c11dc4a3-1729-45e5-bf0f-d97e1cf714aa'],39,,,,,,,,,,,,,,,,Barcelona,217,00:33:39.529,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6683c64b-4c62-410a-81a9-5784c1ded500,1557,,,"[77.9, 24.1]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,74,Barcelona,217,['c13b2a66-ff83-4e86-953c-4ec2bd8a97bb'],42,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.516,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,d715ab18-fe66-434a-9a0a-8673fed8fca9,1560,,,"[84.2, 25.8]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,74,Barcelona,217,"['8a0366d8-da81-4d01-a651-4257b7c7e29c', 'd04adc05-0dc0-4826-a557-ba2ae9ffcc56']",43,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.302,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0574393-7f20-44fa-8507-94576761965e,1563,,,"[88.0, 46.3]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,74,Barcelona,217,['9f101256-3325-41b2-b089-e69729500a50'],44,,,,,,,,,,,,,,,,Barcelona,217,00:33:44.532,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd98750a-26ed-4d0d-a522-57322bf831c2,1565,,,"[86.8, 38.1]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,74,Barcelona,217,['23c0e212-9147-4e88-a2b9-ee06cd6e7564'],45,,,,,,,,,,,,,,,,Barcelona,217,00:33:45.583,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,7756d9bf-4f5e-4fcf-bf73-6b84fac4812e,1569,,,"[81.8, 48.2]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,74,Barcelona,217,['1595b494-805b-4b46-86f1-2c839f9bef1f'],47,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.021,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,e61c2f84-712a-4594-b679-ecea7dd66ac5,1583,,,"[92.1, 64.1]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,74,Barcelona,217,['e63203a4-613d-4bb7-9d0b-4efd1c212a9e'],52,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.899,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,dfc850fe-84bc-4833-8ada-9b9abee1988b,1586,,,"[93.3, 55.2]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,74,Barcelona,217,['4cc7341c-3434-417e-8fdb-758ebbc12c28'],55,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.639,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f1731e-29fe-4688-b02c-bc7a4f934a86,1590,,,"[88.8, 51.1]",9673,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,74,Barcelona,217,['047675bb-c0af-464b-abeb-8e739bdfa85a'],56,,,,,,,,,,,,,,,,Barcelona,217,00:33:56.590,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,edddebcb-70fa-47ec-ab47-3218ef3da71b,1596,,,"[37.9, 13.6]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,74,Barcelona,217,['1525abbd-cb7d-4451-a7f4-3ab4e8b05e74'],1,,,,,,,,,,,,,,,,Sevilla,213,00:34:01.999,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,70516501-91f7-463a-9d40-f61285b83e3a,1605,,,"[111.4, 62.4]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,74,Barcelona,217,['a61b1683-1974-4f61-852a-9685877f5fea'],8,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.193,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0a7c4e-d5be-4cf9-8349-5be6a9c58cb0,1608,,,"[23.4, 15.7]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,75,Sevilla,213,['a2ad4f2a-81a5-467f-acf8-aa739f22a383'],17,,,,,,,,,,,,,,,,Sevilla,213,00:34:17.553,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7ccddf-e9af-44aa-8d96-c32c2f21facc,1615,,,"[65.6, 17.2]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Muriel Fruto,6334.0,Center Forward,76,Sevilla,213,"['aa7c6d58-b208-47c9-9222-64b367208fa4', 'bcef1f32-5917-4cd3-b211-10fb0e6fdc31']",35,,,,,,,,,,,,,,,,Sevilla,213,00:34:35.513,Ball Receipt*,True,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dce017c3-6071-4ae1-809a-1f9751788c92,1618,,,"[75.3, 13.1]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Sarabia García,6720.0,Left Wing,76,Sevilla,213,['cbc8acbf-36b5-4af7-986c-fa4461776983'],36,,,,,,,,,,,,,,,,Sevilla,213,00:34:36.789,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,17d278ee-da6d-4bf1-ba2a-bab786c97231,1620,,,"[48.0, 65.3]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,77,Barcelona,217,['de4cfc86-9819-4cf6-ae8c-4fa0e5c7717a'],37,,,,,,,,,,,,,,,,Barcelona,217,00:34:37.264,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,05951106-1682-4eb6-b7fb-f645f3899356,1623,,,"[53.8, 53.3]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,77,Barcelona,217,['6c94ff8b-36b3-458a-807e-5fbc456e8409'],38,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.740,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a45d12c-77d0-4271-997f-46ef5fdba068,1627,,,"[61.7, 58.8]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,77,Barcelona,217,['ecff90b4-c644-4095-8c13-dc71134ea8d5'],39,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.770,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec597cb8-a57f-407d-b2b7-3a916fb5147d,1630,,,"[62.4, 41.0]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,77,Barcelona,217,['63df65ea-66f4-4277-a5e9-19d9b1673b6e'],40,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.884,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,19398c85-7568-4c84-ab1a-5133c246bcb3,1638,,,"[48.2, 27.1]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Wing,78,Sevilla,213,['08e77692-6946-4b2d-8d2f-f43be162cfdc'],45,,,,,,,,,,,,,,,,Sevilla,213,00:34:45.793,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ade691b9-64a3-44f1-8251-c3796b2dbcd5,1641,,,"[42.9, 31.2]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Hernán Pizarro,6715.0,Left Defensive Midfield,78,Sevilla,213,['1898d4e2-94d7-4b57-be05-b1b6a587f8a7'],46,,,,,,,,,,,,,,,,Sevilla,213,00:34:46.473,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ddbb230-16ed-440e-8e4d-f7f2863c61cf,1644,,,"[66.1, 26.3]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,78,Sevilla,213,['48172d19-6b89-4ed2-884c-ffd8feb75045'],48,,,,,,,,,,,,,,,,Sevilla,213,00:34:48.633,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3aa778-5bac-4357-a30a-75691ec4c968,1647,,,"[58.6, 32.9]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,78,Sevilla,213,['15230b29-ee79-40fa-b203-281a93b14c77'],50,,,,,,,,,,,,,,,,Sevilla,213,00:34:50.713,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff838865-b3c3-47e3-97c1-77f2cbacc6e2,1650,,,"[63.4, 25.9]",9673,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Wing,78,Sevilla,213,['1e25b9f6-a5cc-443e-a693-7b6ef2be514a'],54,,,,,,,,,,,,,,,,Sevilla,213,00:34:54.353,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,bed39ed1-73f3-451f-a3e1-eca140884637,1653,,,"[73.1, 58.4]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,78,Sevilla,213,['13800c61-ae0e-4963-9f87-db0d18de375a'],1,,,,,,,,,,,,,,,,Sevilla,213,00:35:01.233,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,67b9b8ff-2050-468b-970c-1380782fc6db,1656,,,"[85.4, 69.5]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,78,Sevilla,213,['f2528f50-62f8-4aec-ae9c-8c952d550bb4'],3,,,,,,,,,,,,,,,,Sevilla,213,00:35:03.193,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,194ea14e-b9ab-45a0-ba29-c75ae0c3dfa0,1659,,,"[94.6, 64.5]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,78,Sevilla,213,['33739ed6-7574-446c-bcce-8d2c721f39a8'],4,,,,,,,,,,,,,,,,Sevilla,213,00:35:04.793,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,b581b4c5-b639-4572-8d19-6227b68e509f,1663,,,"[112.9, 67.1]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,78,Sevilla,213,['6fe71ce1-1260-45b1-b05a-9223da7e5cad'],8,,,,,,,,,,,,,,,,Sevilla,213,00:35:08.753,Ball Receipt*,,2017/2018
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e1810e2c-2787-4bd4-9e70-29763f7d937c,1668,,,"[114.0, 47.1]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simon Thorup Kjær,5534.0,Right Center Back,79,Sevilla,213,['d8705993-86ad-4290-8ea7-40e1fb16c13d'],37,,,,,,,,,,,,,,,,Sevilla,213,00:35:37.066,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9af6ac-9241-40ac-9bfc-653cec93334f,1672,,,"[106.0, 29.9]",9673,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,79,Sevilla,213,"['8c28ed1b-f074-4607-9248-00e1d4cc71f2', '9c29798e-9342-40c3-8f84-a69c483f6a8f']",41,,,,,,,,,,,,,,,,Sevilla,213,00:35:41.073,Ball Receipt*,True,2017/2018
