50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.501878,,,,,,,,,,,,,9465a847-7e76-49fb-b8a3-0af32ca040d8,94,,"[40.1, 24.0]",266420,1,,,,,0.67091835,,Right Foot,,,"[56.1, 36.7]",,Ground Pass,,20.427677,,,Incomplete,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,5,Almería,403,"['bfc14f5d-cf70-46ad-9ffa-1ecba5aa8de8', 'f49a40a4-745f-4d3f-8d55-a08150c22d2e']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.446,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.031644,,,,,,,,,,,,,e16e8eb0-ba4f-4206-b937-e2ad905378cf,98,,"[78.2, 32.7]",266420,1,,,,,-1.7382773,,Right Foot,,,"[73.5, 4.9]",,Ground Pass,,28.194504,,,,Christian Fernández Salas,24075.0,,,,,,1,Regular Play,Fernando Soriano Marco,26435.0,Center Attacking Midfield,5,Almería,403,['721f11a4-40ce-4366-acd4-e74d7a8d9c3d'],58,,,,,,,,,,,,,,,,,Almería,403,00:01:58.857,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3897,,,,,,,,,,,,,fb19bae7-20cd-4a41-aba5-3517ceea5619,101,,"[91.9, 4.7]",266420,2,,,,,1.0176634,,Left Foot,True,,"[108.2, 31.1]",,High Pass,,31.026602,,,Incomplete,Rodrigo Ríos Lozano,24145.0,,,,,,1,Regular Play,Christian Fernández Salas,24075.0,Left Back,5,Almería,403,"['d07a09d3-85ec-414e-80db-7eb136efca06', 'd1ab5eee-ec5d-46cf-9c25-b2852e579ec6']",4,,,,,,,,,,,,,,,,,Almería,403,00:02:04.479,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.131819,,,,,,,,,,,,,2a4eda34-a704-4861-a176-bd54392cf739,105,,"[101.1, 80.0]",266420,2,,,,,-0.6839512,,,,,"[110.3, 72.5]",,High Pass,,11.869709,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,Throw-in,1,From Throw In,Nélson Augusto Tomar Marcos,26589.0,Right Back,6,Almería,403,['c1be5caf-c8f3-4f7b-acb2-2a9dcd6f37ee'],22,,,,,,,,,,,,,,,,,Almería,403,00:02:22.285,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.668282,,,,,,,,,,,,,03ea1f8d-516f-4c1e-9366-566b03e121f1,111,,"[110.1, 80.0]",266420,2,,,,,-1.7554394,,,,,"[105.3, 54.3]",,High Pass,,26.144407,,,,Fernando Soriano Marco,26435.0,,,,,Throw-in,1,From Throw In,Nélson Augusto Tomar Marcos,26589.0,Right Back,7,Almería,403,['cac8ad24-e3f3-4633-8dd1-3ed92b412aec'],42,,,,,,,,,,,,,,,,,Almería,403,00:02:42.685,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.347964,,,,,,,,,,,,,7ea9954e-abb8-4e72-82ac-77e3f97fac57,114,,"[105.3, 54.3]",266420,2,,,,,1.5567786,,Right Foot,,,"[105.6, 75.7]",,Low Pass,,21.402103,,,,Nélson Augusto Tomar Marcos,26589.0,,,,,,1,From Throw In,Fernando Soriano Marco,26435.0,Center Attacking Midfield,7,Almería,403,['c012c80c-1806-407e-b07a-2341f5e14369'],44,,,,,,,,,,,,,,,,,Almería,403,00:02:44.393,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.964229,,,,,,,,,,,,,6c797e3c-f3c6-483f-af71-ab12c3328345,118,,"[109.9, 73.9]",266420,2,,,,,-1.4156741,,Right Foot,True,,"[113.7, 49.6]",,Low Pass,,24.595325,,,Incomplete,Rodrigo Ríos Lozano,24145.0,,,,,,1,From Throw In,Nélson Augusto Tomar Marcos,26589.0,Right Back,7,Almería,403,"['0d64ed0a-9dd0-450d-b893-ab7d6c89a33c', '420c4389-549a-47fb-86a4-d4b5e8fa58ed', 'e3479a84-066a-4460-9d21-198529199e63']",46,,,,,,,,,,,,,,,,,Almería,403,00:02:46.575,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.1035,,,,,,,,,,,,,0ea7eda4-0a19-4b22-8df5-6f51e6b70472,125,,"[107.0, 61.5]",266420,2,,,,,-1.3881418,,Left Foot,True,,"[109.9, 45.8]",,High Pass,,15.965588,,,Incomplete,Rodrigo Ríos Lozano,24145.0,,,,,Recovery,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,7,Almería,403,"['15bf9d59-7d71-455d-9674-d7d30183c396', '7df8024e-c366-4b36-abb8-030f3a1278dd', 'cba576cb-3734-4c4c-a55c-481bb491a466']",51,,,,,,,,,,,,,,,,,Almería,403,00:02:51.064,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.8583,,,,,,,,,,,,,f8466fec-3bb8-424a-91d3-5d05da8bb1a4,128,,"[90.1, 50.9]",266420,2,,,,True,-0.5479543,,,,,"[103.7, 42.6]",,High Pass,,15.932671,,,Incomplete,Rodrigo Ríos Lozano,24145.0,,,,,Recovery,1,From Throw In,Ángel Trujillo Canorea,25824.0,Left Center Back,7,Almería,403,"['6bad77f6-8203-402b-82ee-5b9434afe2a7', '6bdede86-c94b-4517-83fd-fe5d12fcae63', 'b7d6efd2-ce67-4f64-9393-0ce7aad8dcb5']",55,,,,,,,,,,,,,,,,,Almería,403,00:02:55.074,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.7348,,,,,,,,,,,,,2cfc859d-c7ed-4719-b6f2-8a910c0e68b5,133,,"[86.8, 49.2]",266420,2,,,,,-0.6442118,,Head,,,"[109.3, 32.3]",,High Pass,,28.140007,,,Incomplete,Fernando Soriano Marco,26435.0,,,,,Recovery,1,From Throw In,Marcos Tébar Ramiro,27247.0,Left Center Midfield,7,Almería,403,"['2dd24a6d-b89f-490f-a966-f2f65e9ad5d0', 'd2c46e66-f501-4c8f-9054-7b08f451081e']",59,,,,,,,,,,,,,,,,,Almería,403,00:02:59.444,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2466,,,,,,,,,,,,,d2c46e66-f501-4c8f-9054-7b08f451081e,136,,"[11.7, 48.7]",266420,3,,,,True,-0.36172923,,,,,"[15.4, 47.3]",,Low Pass,,3.9560082,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['2cfc859d-c7ed-4719-b6f2-8a910c0e68b5', '5dcd72db-3d2e-4215-8949-712425fa1a4e', 'cdf453cf-2b86-425c-86e5-b47a163b9f85']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.179,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.569518,,,,,,,,,,,,,bf32eb14-ab42-43c2-a576-0418af04a9ba,142,,"[19.7, 56.1]",266420,3,,True,,,-1.4560484,,Right Foot,,,"[23.1, 26.6]",,Ground Pass,,29.695286,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,9,Barcelona,217,['5b4a4bf5-fdf9-49a3-9143-73ac55f50a67'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.234,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.724601,,,,,,,,,,,,,ab6a074b-d366-4524-9adc-08af9eb3437f,144,,"[24.2, 26.4]",266420,3,,,,,-0.90534085,,Right Foot,,,"[37.7, 9.2]",,Ground Pass,,21.865269,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['26bbf822-8fd2-423b-b46b-a30e662886e0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.802,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.064912,,,,,,,,,,,,,e037ac73-48a6-4168-ae42-771f6522399a,147,,"[38.9, 9.2]",266420,3,,,,,2.338445,,Left Foot,,,"[22.3, 26.4]",,Ground Pass,,23.903975,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['32d847ab-bb9a-451e-b391-9167319979fc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.334,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.063377,,,,,,,,,,,,,35fc65b7-2a57-43cf-9587-964b03809866,150,,"[32.0, 34.7]",266420,3,,,,,1.2220253,,Right Foot,,,"[42.8, 64.4]",,Ground Pass,,31.60269,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['ae7f4a49-ccc9-4bb9-b51d-0e2fb98ba435'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.681,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.9361,,,,,,,,,,,,,355d10de-61df-4885-8cd6-2fcb466efc23,152,,"[43.0, 58.8]",266420,3,,True,,,-1.8847345,,Right Foot,,,"[35.5, 35.7]",,Ground Pass,,24.287033,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,9,Barcelona,217,['fdb0f939-383b-44eb-982c-22e0d447042f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.150,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.223432,,,,,,,,,,,,,da06a4f3-0cfd-41dc-8ef6-39ba865411ff,154,,"[42.2, 33.4]",266420,3,,True,,,-1.1944264,,Right Foot,,,"[48.8, 16.7]",,Ground Pass,,17.956892,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['ef0a493b-2e1c-4921-aafa-3b3f0ef54e70'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.259,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1986,,,,,,,,,,,,,7fb3360c-60b9-43da-8744-5654724d6d94,156,,"[54.3, 17.5]",266420,3,,,,,-0.6007138,,Right Foot,,,"[70.5, 6.4]",,Low Pass,,19.637974,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['a7ec5dde-f0ed-452e-8830-90f0164bb14d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.356,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7921,,,,,,,,,,,,,929e901e-f832-4be2-ab8a-6a5efa0c73c3,161,,"[83.5, 6.6]",266420,3,,,,,1.9208412,,Right Foot,,,"[78.9, 19.2]",,Ground Pass,,13.413426,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,"['f3ccf767-eff6-4edc-9892-320ce4401e79', 'f523bd9e-d292-4d28-b2bc-4ca3dfb0ee4b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.292,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.5074,,,,,,,,,,,,,ba73c6b9-dbc0-4480-8e0e-8a8180a9e3e7,164,,"[78.1, 19.2]",266420,3,,,,,-2.269277,,Right Foot,,,"[67.1, 6.1]",,Ground Pass,,17.105846,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['465af8c5-9992-43ef-ab96-7ca79cc5bc1a'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.164,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.399929,,,,,,,,,,,,,de18e47e-039f-44c1-a746-69b491a5cc57,167,,"[66.9, 6.1]",266420,3,,,,,2.2500856,,Left Foot,,,"[51.8, 24.8]",,Ground Pass,,24.03539,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['7cc02108-e273-4a7f-8fb5-79153e40b236'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.940,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.438423,,,,,,,,,,,,,9df4853b-c4d1-4ac9-9b16-94d7650bf4b5,170,,"[53.5, 29.3]",266420,3,,,,,1.7167054,,Right Foot,,,"[49.4, 57.2]",,Ground Pass,,28.199646,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['ca6121a8-d885-4af3-865f-0cb8e16859e8'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.262,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.654621,,,,,,,,,,,,,614874a9-12a4-4add-8f6e-8fdc53957b2e,173,,"[52.7, 57.7]",266420,3,,,,,-1.7882752,,Right Foot,,,"[46.8, 31.0]",,Ground Pass,,27.344103,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Right Center Back,9,Barcelona,217,['3c2a0a01-ce4c-477c-a55c-4e32442927eb'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.579,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.507044,,,,,,,,,,,,,696ce4ec-3677-4f98-81ea-c311c4ee95d6,176,,"[58.5, 27.7]",266420,4,,,,,-0.8563449,,Right Foot,,,"[76.8, 6.6]",,Low Pass,,27.930271,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,9,Barcelona,217,['557b21e5-9385-40c5-9b74-9a4975927da4'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.708,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2245,,,,,,,,,,,,,a511420e-d7ca-4084-bcb5-05edca8870c1,180,,"[68.4, 16.3]",266420,4,,,,,0.61072594,,Right Foot,,,"[76.4, 21.9]",,Ground Pass,,9.7652445,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['9b99e753-e302-4d70-a37a-1fe0e17d6fa5'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.970,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.656,,,,,,,,,,,,,3c7f93a3-84ec-4321-af93-aa3637a4d1e5,183,,"[76.4, 21.9]",266420,4,,,,,2.6113768,,Right Foot,,,"[67.7, 27.0]",,Ground Pass,,10.084641,,,,Adriano Correia Claro,22102.0,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['7071c25c-32d6-4ab9-bc81-4b0ff0598c12'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.234,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.839448,,,,,,,,,,,,,7fb5429c-16a6-42a7-9f9f-ffff78e38cbc,186,,"[72.9, 30.7]",266420,4,,,,,1.9995743,,Left Foot,,,"[69.7, 37.7]",,Ground Pass,,7.6967525,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['371e9c1a-d8c2-4cbb-aff6-fa4a21a3a174'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.457,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7037,,,,,,,,,,,,,1028e7bd-4a6a-4b2b-bde7-70ba3947a42e,189,,"[74.4, 31.8]",266420,4,,,,,-0.3257991,,Right Foot,,,"[81.8, 29.3]",,High Pass,,7.8108897,,,Incomplete,Francesc Fàbregas i Soler,3478.0,,,Through Ball,True,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,"['d948282d-e4a8-4827-bc7e-7c6eafc2b5a5', 'ef7007cb-ad06-4dc6-bbf9-05364601cdff']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.569,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.413858,,,,,,,,,,,,,d948282d-e4a8-4827-bc7e-7c6eafc2b5a5,191,,"[39.2, 51.7]",266420,4,,,,,-1.6052654,,Head,,,"[38.3, 25.6]",,High Pass,,26.115513,,,,Aleix Vidal Parreu,6400.0,,,,,Recovery,1,From Free Kick,Nélson Augusto Tomar Marcos,26589.0,Right Back,9,Barcelona,217,"['1028e7bd-4a6a-4b2b-bde7-70ba3947a42e', '7ded1574-4186-4d0d-bc82-a45ffbd18de1']",13,,,,,,,,,,,,,,,,,Almería,403,00:04:13.273,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.120939,,,,,,,,,,,,,57ded6ec-6083-4da4-9d69-d15f02c4add1,200,,"[86.3, 71.2]",266420,4,,,,,-3.0353277,,Left Foot,,,"[78.8, 70.4]",,Ground Pass,,7.542546,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['17960e64-51f2-4588-9182-9fdeb0e7dd8d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.349,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.993592,,,,,,,,,,,,,0f629932-499d-4479-8acd-1fffdf0e91bd,203,,"[80.8, 64.5]",266420,4,,,,,2.6913671,,Right Foot,,,"[74.8, 67.4]",,Ground Pass,,6.664083,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['a4c17b6e-dbc7-49b5-9880-645e40110585'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.175,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.124533,,,,,,,,,,,,,2773d8ed-5e73-4fe5-9bfb-c3132c6db7e5,206,,"[73.5, 60.1]",266420,4,,,,,0.5880026,,Right Foot,,,"[83.1, 66.5]",,Ground Pass,,11.537765,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['88ea6855-4dfc-455a-a973-0d0e0303b524'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.106,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.802097,,,,,,,,,,,,,50bf43ac-c086-400c-a00b-c4ea38029c8b,210,,"[81.5, 58.2]",266420,4,,,,,-3.09995,,Left Foot,,,"[76.7, 58.0]",,Ground Pass,,4.804165,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['258ae21e-a4d9-4bc2-85c6-dd03583b1a7c'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.930,Pass,,2013/2014
,,,,,,,,,,,,,,,,4.0468,,,,,,,,,,,,,e15b6b02-bf36-4ab7-b57f-a494734a9fdc,213,,"[76.8, 61.7]",266420,4,,,,,0.43056276,,Right Foot,,,"[111.2, 77.5]",,Ground Pass,,37.85499,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['7a314fc3-a12c-4f0e-8dbe-296003da4ea0'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.361,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.2813,,,,,,,,,,,,,341bb823-39db-4110-823b-0235ef5fee09,217,,"[114.8, 77.1]",266420,4,,,,,-1.7681919,,Right Foot,,,"[114.3, 74.6]",,Low Pass,,2.5495098,,,Incomplete,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['3bfc2c52-abf4-4df9-8da9-fe5b69dc3ad4', '579d9020-4318-4592-aa29-4a2beb2234a3']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.448,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8895,,,,,,,,,,,,,4aa24670-a77a-4dc9-ab23-e97abb78fb71,221,,"[97.1, 62.5]",266420,4,,,,,-1.5707964,,Left Foot,,,"[97.1, 51.1]",,Low Pass,,11.4,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['881564e7-4271-4ad6-9067-750d5a1a5d19'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.607,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.397428,,,,,,,,,,,,,9f88a60a-2c52-4533-91f7-c00bf9f2dd86,225,,"[96.9, 49.9]",266420,4,,,,,-2.2803907,,Left Foot,,,"[89.6, 41.4]",,Ground Pass,,11.204463,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['34d9b373-ad62-462d-88e3-06fb7e030056'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.680,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2698,,,,,,,,,,,,,67e00a87-0f77-4f07-abeb-3a292fab1f10,228,,"[89.6, 41.4]",266420,4,,,,,0.8012698,a96e690a-b304-4673-bb80-6e631b104661,Right Foot,,,"[105.1, 57.4]",,Ground Pass,,22.276669,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,True,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,['cc5f77b8-9668-44cb-abd5-9208a379107c'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.117,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.826376,,,,,,,,,,,,,149a90d4-a618-4663-8498-12bef5fa2848,244,,"[120.0, 1.0]",266420,5,,True,,,2.485897,,Right Foot,,,"[114.8, 5.0]",,Ground Pass,,6.5604877,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['2f1de285-8907-43d5-88d2-3e025d71b569'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.860,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.4474,,,,,,,,,,,,,0fe7a518-8553-46b6-a5e5-ad916705f407,246,,"[113.5, 6.6]",266420,5,,,,,2.528924,edf87d77-d27d-420b-b61f-38c4cff1cabb,Left Foot,,,"[99.7, 16.3]",,Ground Pass,,16.868017,,,,Adriano Correia Claro,22102.0,True,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['a87a23b9-fa41-446c-8647-09756cdf4c7d'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.552,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.2594,,,,,,,,,,,,,ab9d8944-95f9-46f9-a8d5-f1d142c9c252,258,,"[83.7, 44.7]",266420,5,,,,,-0.678932,,Right Foot,,,"[112.7, 21.3]",,High Pass,,37.263386,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['6ca93bd4-f6b7-405a-a449-aae7d6ad9cad'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.073,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.199,,,,,,,,,,,,,79bd49d0-aabd-46b6-8095-8a15dbac8052,261,,"[118.8, 21.1]",266420,5,,,,,1.5707964,,Left Foot,,,"[118.8, 24.5]",,Ground Pass,,3.4,,,Incomplete,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,"['2680d3d4-9306-4f2f-a86d-ebe88691412b', 'd3f90420-4181-4257-8e85-e01cb75e4aab']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.455,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.866283,,,,,,,,,,,,,cd68a2ea-4156-441c-9138-d2e362f40a7c,264,,"[120.0, 1.0]",266420,5,,True,,,2.5257227,,Left Foot,,,"[113.5, 5.6]",,Ground Pass,,7.9630394,,,,Andrés Iniesta Luján,5216.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['daed59d1-55c9-44d6-9085-d04b3cf5a5ad'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.316,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.608718,,,,,,,,,,,,,39bd094c-404b-4bbb-986f-894b2b44f94b,266,,"[113.5, 5.6]",266420,5,,,,,2.5492485,,Right Foot,,,"[97.6, 16.3]",,Ground Pass,,19.165071,,,,Adriano Correia Claro,22102.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,11,Barcelona,217,['e5db3a00-c750-4746-be56-9295ec0cbe16'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.277,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.4326,,,,,,,,,,,,,87aac73c-fd4d-4934-89fc-f2f11bf3442c,270,,"[99.5, 15.2]",266420,5,,,,,0.7431698,,Left Foot,,,"[103.2, 18.6]",,High Pass,,5.0249376,,,Incomplete,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Left Back,11,Barcelona,217,"['bc681564-b50b-4dbc-bf5f-458c1d908902', 'f4de6525-8788-4ba8-be56-7a3059322fb0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.752,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0434,,,,,,,,,,,,,536696d0-44fe-40fd-847a-adac10177714,280,,"[79.9, 30.3]",266420,5,,,,,0.98977685,,Right Foot,,,"[90.8, 46.9]",,Ground Pass,,19.858751,,,Incomplete,Rodrigo Ríos Lozano,24145.0,,,,,,1,From Corner,Aleix Vidal Parreu,6400.0,Left Wing,11,Barcelona,217,"['19e672fb-cdf8-4b82-8ea4-4fbe9f045666', '911c0d8c-a260-47ec-a72b-fd308e9584f1', '95fc3316-472b-4240-9c40-e9f20953638f']",54,,,,,,,,,,,,,,,,,Almería,403,00:05:54.820,Pass,True,2013/2014
