50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[63.8, 6.6]",,,,,,,,,,,,2.60062,,,,,,,,,,,,,bef470ed-0f36-4a38-9ca9-0a7f674bd8b1,3288,,,"[58.7, 6.0]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,144,Real Madrid,220,"['71d99119-9c06-4182-937d-605404a7e1df', 'd8e4e297-d961-4380-9b44-4b030f9b5585', 'f9a1da46-d09c-47fe-893d-664b707998c9']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:42.695,Carry,True,2010/2011
,,,,,,"[65.0, 10.3]",,,,,,,,,,,,1.311794,,,,,,,,,,,,,3d69ea2b-015c-4827-a89b-cc1dcc70f029,3291,,,"[63.8, 6.6]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,144,Real Madrid,220,"['17c31066-7c12-4fc4-9ee4-35ccde8a19f2', 'd8e4e297-d961-4380-9b44-4b030f9b5585', 'f9a1da46-d09c-47fe-893d-664b707998c9']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:45.296,Carry,True,2010/2011
,,,,,,"[70.5, 64.5]",,,,,,,,,,,,4.407917,,,,,,,,,,,,,33798c78-7ef5-45cf-aeac-1151571562c8,3295,,,"[57.2, 71.3]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,145,Barcelona,217,"['6664b9c3-f1d8-46c8-aeda-2c393278fced', 'a4c2b632-39af-43a5-b2b8-d3aadf0fe798', 'd349c4a6-77e7-4400-a670-ade5e609b97b']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.198,Carry,True,2010/2011
,,,,,,"[71.2, 64.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,957d3439-caa6-40ff-9758-7a558c4f4cc0,3300,,,"[70.5, 64.5]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,145,Barcelona,217,"['37940cdd-dbd6-49b3-952b-863cef341616', '55f9c237-3b64-4688-9800-244bf5c0edb1', '6664b9c3-f1d8-46c8-aeda-2c393278fced', '766b2dda-29dd-4e57-bbfe-db1d750b4b4c']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.606,Carry,True,2010/2011
,,,,,,"[99.6, 59.7]",,,,,,,,,,,,2.403686,,,,,,,,,,,,,a2493196-2783-4062-8088-d9fdd2f8681a,3303,,,"[90.2, 68.5]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,145,Barcelona,217,"['173f0631-3b7f-4172-a3bc-df41f6133187', '52902579-04d3-4ffd-8c59-1e675d4b4a40', '79bd939d-a388-4343-a637-e2927238ae5c']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.160,Carry,True,2010/2011
,,,,,,"[20.0, 10.5]",,,,,,,,,,,,2.466932,,,,,,,,,,,,,d54efe2b-d565-4f7d-9dae-3f856b9ceba1,3307,,,"[21.4, 21.3]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,,Center Attacking Midfield,145,Barcelona,217,"['4cf27a59-c079-4a07-baa4-5e5a490645c4', 'fafd17f6-abe1-4be8-8443-302837ed0a59']",55,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:55.563,Carry,,2010/2011
,,,,,,"[49.1, 4.6]",,,,,,,,,,,,1.221215,,,,,,,,,,,,,607fe191-978a-43ae-b8fe-eaf90c13e8fd,3310,,,"[42.3, 6.5]",69299,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,145,Barcelona,217,"['715bcf23-cb51-4fec-b2a6-d4d2f26aec7c', 'a54359a3-0a57-4083-86bf-865dd4925917']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:59.671,Carry,,2010/2011
,,,,,,"[72.0, 74.8]",,,,,,,,,,,,0.2582,,,,,,,,,,,,,b4bf9ce1-eb0a-4bd4-840b-ec94f91a5a9d,3314,,,"[71.6, 72.3]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,145,Barcelona,217,"['6f5171ff-4480-4d47-8c0a-3f86350eec44', 'f0a9cac8-c54e-424f-8bc2-77d82c12f65f']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:02.769,Carry,,2010/2011
,,,,,,"[67.7, 62.2]",,,,,,,,,,,,2.168764,,,,,,,,,,,,,69e93f4b-6aec-4b9c-a715-7be82d0922ca,3319,,,"[72.8, 64.8]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,,Right Center Midfield,145,Barcelona,217,"['4fae5c9a-4b79-4a52-8b42-c5c28b3a28c9', '6101773b-76a4-44ac-bd6d-9177f6ac7cc1']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.423,Carry,,2010/2011
,,,,,,"[66.0, 48.7]",,,,,,,,,,,,0.116103,,,,,,,,,,,,,d979b1e0-73ae-4cba-932b-15a9d0ae9371,3323,,,"[64.9, 49.2]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,,Left Center Midfield,145,Barcelona,217,"['107e6f38-c1ac-4c23-bcb4-90e3e65e4dfa', 'cc7090e6-eb61-4ddc-b6b6-a819d8e1060f', 'fc6075cd-5e59-44b8-bfa7-0bd1e9391a1d']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:12.455,Carry,True,2010/2011
,,,,,,"[65.5, 29.0]",,,,,,,,,,,,1.9409,,,,,,,,,,,,,b49287a3-abdf-4d77-ba67-9d787574c0be,3334,,,"[63.1, 35.0]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,146,Barcelona,217,"['a871cf5d-a8c8-46af-bf39-1d8d38ad52d2', 'cd4cdce8-2566-42c9-9be4-513a66a1bab8']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:54.574,Carry,,2010/2011
,,,,,,"[67.1, 14.5]",,,,,,,,,,,,1.115934,,,,,,,,,,,,,cb8a69d4-9b11-4f40-9585-27cc1215363a,3337,,,"[66.9, 20.7]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,,Left Center Midfield,146,Barcelona,217,"['674c83af-0034-45be-b9f9-5670ef88b0f4', 'd3a4a40a-ac60-47cd-83e9-91d4a70b37de', 'f94db525-1c6a-4245-bf99-413ec263f62a']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:57.348,Carry,True,2010/2011
,,,,,,"[78.3, 4.5]",,,,,,,,,,,,0.6444,,,,,,,,,,,,,aad00795-6cf1-429a-bd88-0b84e0cc4713,3341,,,"[73.7, 3.9]",69299,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,,Left Back,146,Barcelona,217,"['29ba931c-953f-4ca8-acb7-ed99582e3427', 'fe09110f-f34a-4ac0-b0a2-46d62859035d']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.160,Carry,,2010/2011
,,,,,,"[35.4, 59.1]",,,,,,,,,,,,1.622463,,,,,,,,,,,,,1e065496-899c-4137-b956-b1815eb91917,3348,,,"[27.1, 59.1]",69299,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,,Right Center Back,147,Real Madrid,220,"['7b7b975e-a914-4d5a-9dbd-216b931008e0', '8b4b9a0a-86f2-4c9f-a2c8-e58570867f4d']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:03.415,Carry,,2010/2011
,,,,,,"[45.0, 71.9]",,,,,,,,,,,,1.019543,,,,,,,,,,,,,13a492c7-e932-4312-a4e1-2c8641b36b04,3351,,,"[42.7, 71.9]",69299,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Khedira,5566.0,,Right Defensive Midfield,147,Real Madrid,220,"['77e5bc22-a129-42d9-b672-ac2c0c0eb55f', '99ebb41f-c361-4106-a0f7-f1c32e11f0d8']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:30:05.912,Carry,,2010/2011
,,,,,,"[63.8, 68.6]",,,,,,,,,,,,1.585287,,,,,,,,,,,,,3bcbe48a-4f31-4724-915f-1afdfa5a4bda,3359,,,"[57.8, 69.0]",69299,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,148,Barcelona,217,"['42021e4f-f7c2-4b29-83a1-3669a1ada977', 'b18e183b-13f7-4c28-8b34-f70a560749d1']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.828,Carry,,2010/2011
,,,,,,"[56.8, 13.9]",,,,,,,,,,,,0.307182,,,,,,,,,,,,,3ce71111-db91-4949-a3d6-b5ad5aca0828,3362,,,"[57.2, 12.4]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,,Left Back,149,Real Madrid,220,"['65190f49-1d44-4880-a957-78d2e7ac9801', '7f2ad45b-50b6-4286-8c3a-7b0414a719dc']",1,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:01.413,Carry,,2010/2011
,,,,,,"[57.2, 21.9]",,,,,,,,,,,,0.084086,,,,,,,,,,,,,05a86e98-8d87-49a4-8655-a38c5b49df82,3365,,,"[57.2, 21.9]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,,Left Center Back,149,Real Madrid,220,"['0872079d-9e64-4a8c-8a68-86202dfd6175', '36636a3b-c36b-4fe7-808d-41ce5739e3f7']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:02.898,Carry,,2010/2011
,,,,,,"[68.4, 11.0]",,,,,,,,,,,,0.735291,,,,,,,,,,,,,74a103ac-e3f7-45d0-8084-2f8561ccf5a7,3369,,,"[63.0, 12.7]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,,Left Back,149,Real Madrid,220,"['3d34d8e4-0f7b-4c9a-b520-8e94c216b70a', '45101b7f-25d0-4d11-bd46-1f62ec6b0436', 'd2aea76a-551c-4469-a9f4-3f78d788d058']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:04.208,Carry,True,2010/2011
,,,,,,"[71.8, 16.2]",,,,,,,,,,,,0.4286,,,,,,,,,,,,,b52d46ec-2760-45ec-a4ce-505447b722f9,3372,,,"[71.8, 16.2]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,,Center Forward,149,Real Madrid,220,"['450b8277-b0e7-4f3c-873e-37f16bbd3b05', 'ab2bc573-c146-4cfb-b96e-77628a688cbe']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:05.764,Carry,,2010/2011
,,,,,,"[27.0, 60.2]",,,,,,,,,,,,0.749451,,,,,,,,,,,,,09c32353-422b-474e-89b8-6b2e42529dc5,3379,,,"[26.4, 60.0]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,150,Barcelona,217,"['7608db1a-ebbe-4111-85f8-3278d096ad9e', '982713ab-fefe-4a21-b697-0918d388db1c']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.880,Carry,,2010/2011
,,,,,,"[37.0, 65.7]",,,,,,,,,,,,0.8247,,,,,,,,,,,,,a7f5f495-3cc0-45bd-9421-8671e6693b9f,3382,,,"[36.5, 64.8]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Xavier Hernández Creus,20131.0,,Right Center Midfield,150,Barcelona,217,"['18854bfb-ba0e-467b-aaf8-9739d9294103', '9ecc0a39-c20c-471c-b8f2-06b067f368a3', 'c9e174f0-fe27-47d3-b8a3-dd160e3774fd']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.366,Carry,True,2010/2011
,,,,,,"[52.9, 68.6]",,,,,,,,,,,,1.422412,,,,,,,,,,,,,3be2d37f-54c3-42e9-80e1-95b1a35fda48,3386,,,"[48.9, 69.0]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,150,Barcelona,217,"['badce394-2b5d-4596-b418-eea87db0eaab', 'd8dc9efd-3d37-470c-8704-c710b79eb474']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.219,Carry,,2010/2011
,,,,,,"[100.4, 49.2]",,,,,,,,,,,,2.258246,,,,,,,,,,,,,89f5c9ce-f004-490c-8375-15c62a9a3440,3389,,,"[79.0, 49.2]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bojan Krkíc Pérez,4913.0,,Left Wing,150,Barcelona,217,"['45e7063d-d24d-4411-9f80-1655adbdda61', '57055fad-e0df-424f-849e-cbac65ec7cdb', 'fb25d5ac-7b2c-42d6-857e-909754574e9b']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.117,Carry,True,2010/2011
,,,,,,"[41.7, 55.2]",,,,,,,,,,,,4.2158,,,,,,,,,,,,,d2cf4d48-f4da-424f-ae5f-e2a5a5be0ddd,3394,,,"[14.9, 42.9]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,,Right Back,151,Real Madrid,220,"['022618aa-456c-49d1-aaa1-391cae292ed8', '87bab655-69f8-4df3-84f7-c9b99750ef86']",21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:21.178,Carry,,2010/2011
,,,,,,"[63.3, 74.5]",,,,,,,,,,,,1.687489,,,,,,,,,,,,,d55dc724-5b35-4b9c-b691-3547923ec253,3397,,,"[54.2, 73.1]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,,Left Wing,151,Real Madrid,220,"['10c454d9-2f92-49c6-a3d4-610638f958f6', '9cd1f457-63d1-435f-ac57-c42b7e079334']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:27.345,Carry,,2010/2011
,,,,,,"[68.6, 6.6]",,,,,,,,,,,,1.4386,,,,,,,,,,,,,3e75f6ef-a110-4c1a-9c4d-f84b75f4587f,3403,,,"[63.7, 13.9]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,151,Real Madrid,220,"['328326ca-de77-4082-86a6-56b21e6a8e71', '54a2e80e-9175-4c19-8358-073443ef4a03', 'f92267ec-b2e5-4b58-b811-c53bb0ee2aaa']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.127,Carry,True,2010/2011
,,,,,,"[44.5, 65.7]",,,,,,,,,,,,1.548006,,,,,,,,,,,,,3f70509e-bcf7-476b-87ae-30a39db22337,3410,,,"[43.4, 66.8]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,151,Real Madrid,220,"['46282ed8-4e4c-408c-8c41-e0abe61052e1', '8f4f98df-22a1-4d31-962a-06d43f15f46b']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:31:35.281,Carry,,2010/2011
,,,,,,"[79.3, 36.4]",,,,,,,,,,,,2.554498,,,,,,,,,,,,,94c87f2b-8bd5-4d6e-86ee-2b96fb072631,3414,,,"[73.1, 35.2]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,,Center Forward,152,Barcelona,217,"['75c565cb-e887-4994-8ffb-64371f41b1b6', 'ef8a5be9-a9f2-447d-8b49-1a7de093bcb1']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.090,Carry,,2010/2011
,,,,,,"[83.4, 45.4]",,,,,,,,,,,,0.3247,,,,,,,,,,,,,d8f02699-43b3-46a0-a8d1-e8b53f873737,3417,,,"[81.4, 46.4]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,152,Barcelona,217,"['540c51f8-1df2-46c9-9804-e55ee12e495b', 'cb6e4afc-c511-4cc0-8da3-b203615b751a']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.773,Carry,,2010/2011
,,,,,,"[102.6, 51.3]",,,,,,,,,,,,2.081559,,,,,,,,,,,,,dc92308d-5560-4e05-9761-d8d0ea839ef1,3420,,,"[92.2, 52.3]",69299,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,,Left Wing,152,Barcelona,217,"['6ebd14ce-5161-4c9f-b237-978bd43e90f2', '91c8dbb0-aa37-4207-8841-6c0dc4835d94']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.759,Carry,,2010/2011
,,,,,,"[59.1, 76.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,079b4cdf-931d-438f-9e94-b81c0e106096,3428,,,"[59.1, 76.1]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,154,Barcelona,217,"['17d1b658-e368-4e57-a530-773349d7c683', 'f847bcbe-9163-4817-9912-3cb15a74f66c']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.847,Carry,,2010/2011
,,,,,,"[63.8, 70.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,c39f81aa-db8a-47f5-8a94-23971c0d0e21,3431,,,"[63.8, 70.3]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,154,Barcelona,217,"['22489f03-d5ff-477c-95ae-e9251a0ecd69', 'c1ef12b7-0889-4bf4-8ac9-e90bfd4c419a']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.672,Carry,,2010/2011
,,,,,,"[71.9, 78.4]",,,,,,,,,,,,1.4018,,,,,,,,,,,,,e637f3f2-4a3c-48ac-8b9a-b7c572c22e14,3434,,,"[68.3, 78.7]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,,Center Defensive Midfield,154,Barcelona,217,"['63d3b386-4da5-439d-9a1c-1976e9f5a405', 'c9b1d900-6cac-40e8-a9be-efade7a85eb4', 'dd7baf2b-2cd8-4b4c-af10-522bd08aafc8']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.076,Carry,True,2010/2011
,,,,,,"[65.7, 64.2]",,,,,,,,,,,,1.905522,,,,,,,,,,,,,9d46e9a7-f814-4abb-a74a-ee0897a405c6,3438,,,"[66.9, 73.6]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,,Right Back,154,Barcelona,217,"['3512eca4-1060-4125-a5a9-69b5d8ce8e4f', '387c2da4-f0c7-43be-b29b-cf552c540cfb', 'c85627e0-1971-4fd2-a87a-60e038129446']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.435,Carry,True,2010/2011
,,,,,,"[73.4, 56.8]",,,,,,,,,,,,0.0769,,,,,,,,,,,,,4fb43ed1-b75f-43f2-926b-487dfbea6dc1,3442,,,"[73.4, 56.8]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,,Right Wing,154,Barcelona,217,"['4725034d-0018-4f86-8f5e-6530dfdca411', 'b8ce41bf-3d9f-4a14-8004-a41842a527c4']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.180,Carry,,2010/2011
,,,,,,"[14.1, 29.6]",,,,,,,,,,,,6.1584,,,,,,,,,,,,,49b80e09-8e72-4f88-b7a9-a56d14781b35,3451,,,"[4.1, 31.9]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Iker Casillas Fernández,11179.0,,Goalkeeper,157,Real Madrid,220,"['15614ab0-00d5-4b86-9741-6d2e61a6e17e', 'fe15bede-bca3-4c56-85b8-e1138c60d99d']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:32.910,Carry,,2010/2011
,,,,,,"[70.9, 46.0]",,,,,,,,,,,,1.634651,,,,,,,,,,,,,9f07cd24-8699-49ea-8623-6477310feaaf,3454,,,"[70.9, 46.1]",69299,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ángel Fabián Di María Hernández,2995.0,,Left Wing,157,Real Madrid,220,"['1f1376ff-c907-4982-a7f6-4b29bea9f60b', '528726b9-5831-4ee7-8262-880835ece047']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:40.580,Carry,,2010/2011
,,,,,,"[58.2, 33.8]",,,,,,,,,,,,0.771366,,,,,,,,,,,,,e8828e51-2e05-4ef1-926d-ad68a00e14a9,3462,,,"[56.7, 36.7]",69299,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,,Center Attacking Midfield,159,Real Madrid,220,"['2599c7b1-a961-4b62-9dcc-225fa2093972', '604dcf7b-69f9-49fa-807f-9f6f9f4d02a4', 'b4c43202-86bd-4fba-995f-0073bd736416']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:39.117,Carry,True,2010/2011
,,,,,,"[81.7, 11.0]",,,,,,,,,,,,2.65215,,,,,,,,,,,,,78ce7c7f-f897-4c95-9579-7c3f2e8243c3,3465,,,"[68.9, 10.0]",69299,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,,Center Forward,159,Real Madrid,220,"['403b744b-7b4b-44fe-b8bf-bab59b93da19', 'c37cf3ad-b478-4174-bce9-fa03f9bda0d1']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:41.461,Carry,,2010/2011
,,,,,,"[110.7, 6.5]",,,,,,,,,,,,3.212424,,,,,,,,,,,,,a0aaaf5b-b195-4862-a150-d23cba7295b4,3468,,,"[99.3, 11.7]",69299,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,159,Real Madrid,220,"['aa496940-0aef-436e-bacd-847c2b38f950', 'cda1ff2e-4579-4982-95f8-dc2bc9b6b38e']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:45.529,Carry,,2010/2011
,,,,,,"[62.6, 13.9]",,,,,,,,,,,,0.785053,,,,,,,,,,,,,190be178-23bf-45a6-b9a5-87f008a2a3ec,3477,,,"[62.6, 11.7]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,,Left Defensive Midfield,161,Real Madrid,220,"['5022a082-34ac-407e-b17b-5036af9d7a30', 'a1cfc227-16d0-4ddd-9181-437414fd88a0', 'b1ccda53-3cf4-4932-a8a0-ffcb57b7b590']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:33.364,Carry,True,2010/2011
,,,,,,"[70.3, 26.9]",,,,,,,,,,,,0.2926,,,,,,,,,,,,,170e9b1a-d3f2-4055-bea9-883c7e3c556a,3482,,,"[72.7, 25.5]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,,Right Wing,161,Real Madrid,220,"['8c93203a-4a73-4032-bc03-21f9cc8df46a', 'ccce9ac4-3680-4132-b3c5-aa18cbf8bcf0']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:35.972,Carry,,2010/2011
,,,,,,"[69.6, 20.2]",,,,,,,,,,,,1.378794,,,,,,,,,,,,,1a7fbabb-5367-445d-9d66-8009fbf26164,3485,,,"[66.9, 24.7]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sami Khedira,5566.0,,Right Defensive Midfield,161,Real Madrid,220,"['559699c6-300a-4851-85ac-9f50f73d3403', 'c9fa30d9-639c-47bf-a5f9-52188f4564d5']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:37.030,Carry,,2010/2011
,,,,,,"[78.6, 22.1]",,,,,,,,,,,,0.257124,,,,,,,,,,,,,2dea8bc2-8dfa-4fd7-8333-a1f09e6c11a5,3488,,,"[78.7, 22.1]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,,Center Forward,161,Real Madrid,220,"['66c2cdb1-37f5-476a-bdbc-429e9e76497b', '7b9e77fd-0f92-41b4-9ccd-6fc36c6dc443']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:39.038,Carry,,2010/2011
,,,,,,"[84.0, 15.3]",,,,,,,,,,,,0.040400002,,,,,,,,,,,,,3b521f2a-f8d1-4c3a-99de-3456fd9eba4e,3491,,,"[84.0, 15.3]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sami Khedira,5566.0,,Right Defensive Midfield,161,Real Madrid,220,"['4168f61d-a357-4061-bd74-b16aa047278e', 'd0a94fbf-2772-41bd-b904-2a1a41f41c16']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:40.197,Carry,,2010/2011
,,,,,,"[87.7, 31.6]",,,,,,,,,,,,2.888938,,,,,,,,,,,,,1537420d-59fd-46e4-85b1-7c2ee9bf4994,3498,,,"[86.5, 31.2]",69299,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,,Center Forward,161,Real Madrid,220,"['03a8227d-2055-4771-94f3-94a8b39c0342', '3e009d93-234e-424d-8590-44b97d096841', '3e27678a-74da-43dd-b566-89f0e4fb5f8c', 'afc472f1-e449-4840-9479-610dded65a31']",44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:34:44.260,Carry,True,2010/2011
