ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[41.0, 11.1]",,,,,,,,,,,,,0.040042,,,,,,,,,,,,,,,5e1630c6-b707-4d92-bb66-0b8dcc7050de,2539,,"[42.3, 9.4]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexis Ruano Delgado,6614.0,Left Back,132,Valencia,207,"['4cbed760-ae77-4ebd-b732-bf9ac168d164', 'd49e300d-281f-4b7d-bc4f-a78a0c41dc57']",30,,,,,,,,,,,,,,,,,,Valencia,207,00:13:30.335,Carry,,2007/2008
,,,,"[34.0, 24.5]",,,,,,,,,,,,,1.589568,,,,,,,,,,,,,,,e5a99710-ba93-412e-9793-84c7839d18be,2542,,"[35.3, 22.8]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eduardo César Daude Gaspar,26014.0,Left Center Back,132,Valencia,207,"['a510e49f-e9f7-4c49-96e6-46138dc2c147', 'e9d5cda0-abc3-4487-bed6-dd963c0797e1']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:13:31.438,Carry,,2007/2008
,,,,"[40.4, 32.5]",,,,,,,,,,,,,1.23719,,,,,,,,,,,,,,,45b77e00-fa4a-4945-9927-942314107201,2545,,"[44.2, 41.4]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Albelda Aliqués,20128.0,Right Center Midfield,132,Valencia,207,"['289a4147-da87-4d59-94e4-1a49dbfa9976', 'c6e93bbd-620e-44fe-8555-fd0e597d0aae', 'f920f119-dba1-4aeb-9f3b-8a70e9e1863c']",33,,,,,,,,,,,,,,,,,,Valencia,207,00:13:33.505,Carry,True,2007/2008
,,,,"[49.9, 20.9]",,,,,,,,,,,,,0.358971,,,,,,,,,,,,,,,ce6e9cd2-1e51-4245-8122-e322fd158c94,2549,,"[49.7, 21.3]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,132,Valencia,207,"['b9ce6738-d631-4fea-b880-cd2f15350f08', 'ba43cad3-7923-441e-9078-e5e68bd6d222']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:13:35.020,Carry,,2007/2008
,,,,"[44.0, 6.1]",,,,,,,,,,,,,1.358253,,,,,,,,,,,,,,,06675c59-035f-477e-bf2a-43b2d62798fd,2552,,"[43.4, 6.5]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alexis Ruano Delgado,6614.0,Left Back,132,Valencia,207,"['04e6b70c-da83-477a-ab5c-66520b6abfa9', '315c096b-1376-482d-a503-d096a2c6f802']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:13:37.258,Carry,,2007/2008
,,,,"[36.8, 21.8]",,,,,,,,,,,,,0.25087,,,,,,,,,,,,,,,07cc1aed-9a2e-47a6-9999-a80943c60383,2556,,"[38.5, 19.2]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Albelda Aliqués,20128.0,Right Center Midfield,132,Valencia,207,"['101184c3-6435-4251-bb40-5b4e4633f5eb', 'bba12499-63e0-4edc-9997-b3d805e7e832', 'dd8a2941-b0ac-4339-8714-f21489b7bc8c']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:13:39.544,Carry,True,2007/2008
,,,,"[78.5, 66.9]",,,,,,,,,,,,,1.514232,,,,,,,,,,,,,,,618ca89f-c7d9-4d06-99a3-df4f16e53fbf,2561,,"[78.9, 68.2]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Valencia,207,"['2d9b3a21-7103-43d4-b762-730d738fdb5b', 'be26e0dd-3b7f-4145-b557-2cc5f2c22efb', 'e79122eb-ac75-433c-8566-494349129e43']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.319,Carry,True,2007/2008
,,,,"[55.9, 7.5]",,,,,,,,,,,,,2.153348,,,,,,,,,,,,,,,a0e8af2a-fc81-4842-ad1e-a07c28f465f4,2566,,"[55.9, 7.5]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juan Manuel Mata García,3294.0,Left Wing,132,Valencia,207,"['1dfacaaa-7281-4375-9a61-8f38efa7958b', 'b1db63c0-cb2b-4134-a941-c1ebc684de61']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:13:44.794,Carry,,2007/2008
,,,,"[53.7, 20.1]",,,,,,,,,,,,,1.475561,,,,,,,,,,,,,,,18dfc1f9-dfc0-4402-9f04-34cf10a0b192,2569,,"[53.7, 20.1]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,132,Valencia,207,"['9823e8c5-92b5-4e91-b45d-6981520318d1', 'cdb71f5e-1f62-449c-b232-0114c7e4ec99']",47,,,,,,,,,,,,,,,,,,Valencia,207,00:13:47.420,Carry,,2007/2008
,,,,"[81.9, 27.0]",,,,,,,,,,,,,4.029265,,,,,,,,,,,,,,,0d2a2e92-c898-4dd9-8a4a-d2fa0649f0a9,2572,,"[66.7, 36.8]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joaquín Sánchez Rodríguez,6651.0,Right Wing,132,Valencia,207,"['6f16f247-017f-4bd6-aca0-251818058ae6', 'bd8c46a1-cc23-44ab-9154-28c69645e7ab']",49,,,,,,,,,,,,,,,,,,Valencia,207,00:13:49.971,Carry,,2007/2008
,,,,"[91.9, 76.9]",,,,,,,,,,,,,2.685281,,,,,,,,,,,,,,,59372425-7b7d-42cb-8370-d8fa7f0647ff,2575,,"[87.5, 67.9]",69141,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eduardo César Daude Gaspar,26014.0,Left Center Back,132,Valencia,207,"['7c1c6d72-26f8-4e5d-9afc-7e7d604cd1bc', 'cef8b759-c93c-4e26-b386-ac8b252a2884', 'dd0f1cb8-1bc0-48de-b86f-9422848ce6f7']",56,,,,,,,,,,,,,,,,,,Valencia,207,00:13:56.847,Carry,True,2007/2008
,,,,"[71.4, 56.7]",,,,,,,,,,,,,2.059547,,,,,,,,,,,,,,,e52aba82-143b-4ad6-8b77-67e3d53cd395,2581,,"[74.9, 54.8]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Albelda Aliqués,20128.0,Right Center Midfield,133,Valencia,207,"['0cb245ee-5e7d-4969-9b6b-b89e3939bbf8', '6e6f4e2c-3081-4fce-991c-7d7f04390b89']",6,,,,,,,,,,,,,,,,,,Valencia,207,00:14:06.817,Carry,,2007/2008
,,,,"[68.6, 34.3]",,,,,,,,,,,,,1.596206,,,,,,,,,,,,,,,e0b67b99-7836-456f-87ec-574789151642,2584,,"[67.7, 37.8]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,133,Valencia,207,"['9e3dcded-c49f-4348-9977-8286d5248e5c', 'd59aa09d-243c-4f2b-a15c-058e46b6af06']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:14:09.996,Carry,,2007/2008
,,,,"[83.8, 34.2]",,,,,,,,,,,,,1.248751,,,,,,,,,,,,,,,412eee2d-5de3-46f4-a509-568e429ef7f5,2587,,"[81.5, 33.8]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Center Forward,133,Valencia,207,"['806e6ef0-9050-4e23-82e7-0fc29ffbbf44', 'bd27f8ec-85f6-4ce6-97c1-43796d7025be']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:14:11.610,Carry,,2007/2008
,,,,"[37.6, 46.7]",,,,,,,,,,,,,2.70594,,,,,,,,,,,,,,,367e443d-b78e-4e87-b6ac-f8419db4351f,2597,,"[31.9, 48.0]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,134,Barcelona,217,"['9152fc54-e646-4e74-b523-7bf213d504fe', 'b5232772-283e-4dc3-9313-e4fe4d56c26b']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.207,Carry,,2007/2008
,,,,"[79.5, 25.5]",,,,,,,,,,,,,0.687405,,,,,,,,,,,,,,,a421cbfb-4a2a-497a-9a0b-c6b3bb1548af,2603,,"[78.3, 27.3]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,134,Barcelona,217,"['0ab28e91-39a5-4866-a33f-bcd343ed8b82', '19eefbc4-d644-44ff-9f62-4f958131cc78', '978f7558-1796-416f-83ea-7d34a994fd97']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:38.459,Carry,True,2007/2008
,,,,"[83.1, 33.2]",,,,,,,,,,,,,0.957159,,,,,,,,,,,,,,,8088808a-3c7d-4db0-8ed8-4c9bb6b94098,2608,,"[81.0, 33.8]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,134,Barcelona,217,"['3129b189-cc09-4d79-b8f4-28ce0296f923', 'f782a2ea-598d-44fe-89c4-13852849ea06']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.372,Carry,,2007/2008
,,,,"[42.7, 23.0]",,,,,,,,,,,,,0.342616,,,,,,,,,,,,,,,05dc3e36-92ad-450e-a9dc-9aac2af2a8da,2613,,"[45.9, 20.1]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Manuel Mata García,3294.0,Left Wing,134,Barcelona,217,"['8d59c7f4-2c64-412d-88d3-fe4f00914d14', 'b952e4f9-fcdc-4e49-aba8-a1e563ab8d35', 'f8f5b7e2-bf75-45a2-a422-bdda09583767']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:14:44.992,Carry,True,2007/2008
,,,,"[78.5, 26.0]",,,,,,,,,,,,,2.9262,,,,,,,,,,,,,,,524a1991-3bca-4bb9-845c-4b113964fa57,2617,,"[50.4, 29.4]",69141,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,134,Barcelona,217,"['13307689-5452-448c-89fd-cc57c35af56e', 'c1a908c9-c07e-4592-9a9e-a8d86d11d8f9', 'dc5b95a8-6c08-4279-bca7-4e128a952537']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:14:46.377,Carry,True,2007/2008
,,,,"[55.6, 9.7]",,,,,,,,,,,,,0.514071,,,,,,,,,,,,,,,02bdccd9-9a7a-45b4-817c-582905f45db3,2626,,"[56.0, 9.5]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,135,Barcelona,217,"['7b06e490-ed8c-43ab-93cd-de37d95e54d2', '8c86fc8b-9b55-490a-8421-aba9e9d31411']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:12.285,Carry,,2007/2008
,,,,"[57.1, 25.6]",,,,,,,,,,,,,2.291508,,,,,,,,,,,,,,,4f682be2-5709-4724-8d17-184012048d04,2629,,"[57.1, 22.6]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,135,Barcelona,217,"['6bd4ae66-32f6-47d7-b23e-6a5682ecdc73', '7970d9d3-91b0-41db-a358-9ae5c01ba434']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.368,Carry,,2007/2008
,,,,"[78.1, 71.1]",,,,,,,,,,,,,3.351074,,,,,,,,,,,,,,,a4cc0dfb-84e3-45ef-8223-f51d31d0fcc4,2632,,"[75.7, 75.1]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,"['87461189-4171-44a6-becb-5173128316b3', 'e28fdb17-ea7a-4ece-9d67-642b8d4061a1']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.624,Carry,,2007/2008
,,,,"[68.7, 66.9]",,,,,,,,,,,,,0.5383,,,,,,,,,,,,,,,2e604838-da98-4ca1-af41-c979496bc2bc,2635,,"[69.1, 66.5]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,135,Barcelona,217,"['490e831b-4358-4d40-b6ab-45f67e8b20f0', '60c987a1-67b8-4a04-a463-d83627e0cd57']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:23.221,Carry,,2007/2008
,,,,"[77.2, 44.2]",,,,,,,,,,,,,2.1839,,,,,,,,,,,,,,,f4fe4786-0c3d-4ca1-a0f6-85a181bd687b,2638,,"[73.2, 53.7]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,"['08b836be-3742-4ba8-8299-934e5cac9dc7', '2a99f58f-ac86-4f01-a676-4f0826f4b487']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.942,Carry,,2007/2008
,,,,"[95.4, 31.9]",,,,,,,,,,,,,1.707347,,,,,,,,,,,,,,,aff1a10b-973c-43cf-907c-f7c96ef17cd2,2642,,"[91.0, 34.0]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,135,Barcelona,217,"['29f049de-5e22-40ca-a7ce-0f248a61ec8e', '29f54ed0-49b7-4bc7-b4d2-8169a046d688', '52f9c948-2ad4-4a04-81a3-9d232ecbf17e', '95cf15d2-4fb5-47b0-b520-a89c9ce234a1']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:29.566,Carry,True,2007/2008
,,,,"[96.5, 31.9]",,,,,,,,,,,,,2.682853,,,,,,,,,,,,,,,0344a46b-86d9-447f-a29a-98504a23aa76,2645,,"[95.4, 31.9]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,135,Barcelona,217,"['29f54ed0-49b7-4bc7-b4d2-8169a046d688', '52f9c948-2ad4-4a04-81a3-9d232ecbf17e', 'efc787cb-4df3-448d-b408-00b0ff563883']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.273,Carry,True,2007/2008
,,,,"[43.3, 36.3]",,,,,,,,,,,,,7.093162,,,,,,,,,,,,,,,e5ae4563-8ea7-419e-a5ef-1750951d46d9,2650,,"[35.6, 41.4]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,136,Valencia,207,"['14446f5e-1450-4261-9ab7-47abe020c19e', '9279ccd5-333d-4470-8610-a83c28ef6649', 'f5cd3830-31af-413b-8c14-22538b55c66e']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:15:36.513,Carry,True,2007/2008
,,,,"[53.6, 19.8]",,,,,,,,,,,,,1.231296,,,,,,,,,,,,,,,1f64aad1-f018-434c-a972-d3d95952fa00,2654,,"[53.6, 24.2]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,136,Valencia,207,"['b7d1e4a9-9338-413b-be82-80c0a8800027', 'ec476759-cc99-4209-acb5-c9e1be433ff6']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:15:45.042,Carry,,2007/2008
,,,,"[51.6, 3.3]",,,,,,,,,,,,,2.412044,,,,,,,,,,,,,,,3c91b057-6b06-4315-853d-b4ac00096ade,2657,,"[48.8, 6.6]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Back,136,Valencia,207,"['3d84d8c9-8fb2-460a-9986-fe5564c4d7d8', '4d630c89-11b4-4ba5-aefd-896cde68bbeb']",47,,,,,,,,,,,,,,,,,,Valencia,207,00:15:47.240,Carry,,2007/2008
,,,,"[51.8, 16.2]",,,,,,,,,,,,,1.132436,,,,,,,,,,,,,,,332d4aaa-8254-43e8-a268-a9be050e281f,2660,,"[51.8, 16.2]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,136,Valencia,207,"['96d47ddc-a651-4852-9242-67f7d70593ae', 'dee7d09c-81bf-4a92-a793-ef594473a00b']",50,,,,,,,,,,,,,,,,,,Valencia,207,00:15:50.025,Carry,,2007/2008
,,,,"[62.2, 16.4]",,,,,,,,,,,,,0.331755,,,,,,,,,,,,,,,37d6ab9e-a87e-4f39-aba7-f58d7814cff7,2663,,"[61.3, 17.0]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,136,Valencia,207,"['445d283a-1072-4e85-933c-d1def5f8598c', '9c0fbc16-2be6-430a-bc27-fb3ef487fb96']",51,,,,,,,,,,,,,,,,,,Valencia,207,00:15:51.633,Carry,,2007/2008
,,,,"[62.9, 4.1]",,,,,,,,,,,,,1.582237,,,,,,,,,,,,,,,9c95c095-5163-4165-9d1e-37502a8c8b9e,2666,,"[56.7, 5.8]",69141,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,136,Valencia,207,"['8bfc6391-8c53-4695-a2cc-e05b2de9e0fb', '9c7e6026-83ff-487c-b616-3c23224f7b28']",53,,,,,,,,,,,,,,,,,,Valencia,207,00:15:53.606,Carry,,2007/2008
,,,,"[24.0, 52.9]",,,,,,,,,,,,,1.562551,,,,,,,,,,,,,,,a9471f44-7231-4916-90d0-635d59f60a07,2672,,"[21.9, 58.6]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,137,Barcelona,217,"['14b573ca-e0bf-4454-aa05-ce0adb2a674e', '474522c0-87b2-48e5-9111-118564c44d44']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.104,Carry,,2007/2008
,,,,"[34.4, 21.6]",,,,,,,,,,,,,1.0357,,,,,,,,,,,,,,,db45f5cb-5206-4de6-b5d1-bbc4170570de,2675,,"[27.8, 27.3]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,137,Barcelona,217,"['22a87d4d-9881-46e3-84bd-26a7d42ef088', '47b85d95-71b6-4486-824e-f2b94c5b1db1']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:03.999,Carry,,2007/2008
,,,,"[51.8, 7.1]",,,,,,,,,,,,,3.246316,,,,,,,,,,,,,,,3127b68b-c8d2-4e14-8471-20edd019fdc4,2678,,"[49.7, 2.0]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,137,Barcelona,217,"['99db6b03-5e4c-4919-b0d7-f7b4cf58d34b', 'a7fc9db6-4266-45fc-a128-b41e8a592aaa']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:06.331,Carry,,2007/2008
,,,,"[55.2, 31.6]",,,,,,,,,,,,,0.039963,,,,,,,,,,,,,,,ba8438ff-7c75-495e-b3db-fb38705f891d,2681,,"[51.6, 27.3]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,137,Barcelona,217,"['0579c1bd-36d9-40b5-b900-7b99e1466284', '9b0511ae-1d4d-4cf1-b2a1-661a46e17174']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.154,Carry,,2007/2008
,,,,"[44.8, 74.9]",,,,,,,,,,,,,4.607838,,,,,,,,,,,,,,,ba80683c-4f67-4a25-8c91-863a74346277,2688,,"[34.2, 75.0]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,138,Valencia,207,"['d59168df-7c78-4351-930b-4b9032c6e23a', 'ed1f1977-9a89-49f2-a578-49f5962c204e']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:16:20.217,Carry,,2007/2008
,,,,"[39.6, 53.5]",,,,,,,,,,,,,1.742372,,,,,,,,,,,,,,,8de6472e-f8c5-462c-8add-750e2576967a,2691,,"[39.6, 53.5]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Right Center Midfield,138,Valencia,207,"['108f6bd5-3bd8-4f9b-a71b-54d19c022ab4', '39c12a78-5cdc-4b0e-accb-99c571fde9c5']",25,,,,,,,,,,,,,,,,,,Valencia,207,00:16:25.657,Carry,,2007/2008
,,,,"[40.2, 33.6]",,,,,,,,,,,,,1.455788,,,,,,,,,,,,,,,ae74cb3b-83c2-4ece-952f-dfc69409a2c7,2694,,"[38.7, 33.8]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,138,Valencia,207,"['96ab3c18-0fe9-43b4-8a2b-cb34785c6c39', 'ca62a0c6-3576-4779-8e5b-e82f78081055', 'f6829375-d84a-495b-965e-f9c7fd9d06a1']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:16:28.247,Carry,True,2007/2008
,,,,"[54.2, 8.0]",,,,,,,,,,,,,0.918107,,,,,,,,,,,,,,,f41a09de-c53d-4e3c-8e2f-3e94c78297ef,2698,,"[57.6, 6.5]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,138,Valencia,207,"['2828fb22-ac05-424d-aabc-c893061fa5a5', '4d5aa85e-b831-4d0f-a411-1203cf375b18', 'f0ee1d24-6f75-49ff-9a47-8adb5d8c5ae4']",31,,,,,,,,,,,,,,,,,,Valencia,207,00:16:31.230,Carry,True,2007/2008
,,,,"[35.5, 13.9]",,,,,,,,,,,,,0.54858,,,,,,,,,,,,,,,b800aef8-2f58-47ea-8e50-102bf381b111,2702,,"[44.0, 10.3]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Ruano Delgado,6614.0,Left Back,138,Valencia,207,"['2eb7d524-38ff-48ac-9520-8e3b186e4cd7', '55656a0b-06c6-407c-a678-89f63b93e851']",35,,,,,,,,,,,,,,,,,,Valencia,207,00:16:35.075,Carry,,2007/2008
,,,,"[41.0, 36.2]",,,,,,,,,,,,,1.930412,,,,,,,,,,,,,,,2b6ebbd1-4060-4d32-8c91-c18ce3e56a10,2705,,"[39.1, 34.0]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Center Back,138,Valencia,207,"['87aab958-028a-4f47-82b8-88dd2c7ca9c5', 'c71c7bf0-6411-4f92-9462-c867e4a3ebe0', 'dc3009c0-145c-479c-a3e1-bdc19a7d1fab']",36,,,,,,,,,,,,,,,,,,Valencia,207,00:16:36.317,Carry,True,2007/2008
,,,,"[55.2, 22.4]",,,,,,,,,,,,,2.343043,,,,,,,,,,,,,,,881b8afb-98cf-4862-8a13-319255f49630,2709,,"[52.5, 21.5]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,138,Valencia,207,"['b19d9554-3ac5-4dbc-a46f-8a8176bd2b89', 'ba01746e-2f8c-4f11-8545-27522b9facde']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:16:39.702,Carry,,2007/2008
,,,,"[64.1, 4.4]",,,,,,,,,,,,,1.183031,,,,,,,,,,,,,,,958a4b3c-5c34-456a-b7ee-68d971c2a451,2712,,"[64.3, 4.4]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,138,Valencia,207,"['01305644-48b4-4704-a7da-54dd6836f116', '4378c657-9364-4fcc-9bb6-15f38e0ac5c9']",43,,,,,,,,,,,,,,,,,,Valencia,207,00:16:43.360,Carry,,2007/2008
,,,,"[53.3, 34.9]",,,,,,,,,,,,,1.614096,,,,,,,,,,,,,,,2e052a76-da3f-41d4-b6c9-f96d82e90dca,2715,,"[54.6, 27.5]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Right Center Midfield,138,Valencia,207,"['ca08ebc1-95f0-4f01-9326-53b16f2c877a', 'e9acef68-9749-463c-8155-e6f702034a38']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:16:46.308,Carry,,2007/2008
,,,,"[63.9, 41.7]",,,,,,,,,,,,,3.002358,,,,,,,,,,,,,,,09949ead-2f83-4b1c-bce8-fd768ba9d8be,2718,,"[55.9, 45.3]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,138,Valencia,207,"['1d4f6284-7b0a-4808-b622-7c0a7bc47d92', 'fd92d162-556a-49f4-9cb1-b72f0b5d232b']",48,,,,,,,,,,,,,,,,,,Valencia,207,00:16:48.670,Carry,,2007/2008
,,,,"[78.1, 40.8]",,,,,,,,,,,,,0.33445,,,,,,,,,,,,,,,4c2bb063-51f6-4bd9-91d4-1300e0dd1f2a,2722,,"[78.8, 39.6]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Center Forward,138,Valencia,207,"['176c242b-8b03-4d84-81a6-d00462482df8', '3256bd39-f1cc-4fc8-82e7-610988258363', '7f00e60e-40cc-45ca-ad1c-2b5adef484fa']",52,,,,,,,,,,,,,,,,,,Valencia,207,00:16:52.526,Carry,True,2007/2008
,,,,"[38.7, 37.5]",,,,,,,,,,,,,0.7998,,,,,,,,,,,,,,,d812244c-38ad-494e-8e4f-1d0cec8347ef,2726,,"[39.0, 37.2]",69141,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,139,Barcelona,217,"['34988da2-011f-4b0b-9227-26a804bb3e56', '8a45e46f-9ecb-4f8e-b837-5119fbb2befc']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.810,Carry,,2007/2008
