bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,c4c1405f-ae33-4aee-b850-1754620a2eb4,2543,,,"[34.5, 70.3]",69165,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ángel Martínez Cervera,26160.0,Right Center Midfield,168,Barcelona,217,['b66dc84f-4563-4775-80b0-13a1582d4d2f'],31,,,,,,,,,,,,,,,,Espanyol,214,00:24:31.361,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,84ec0e3a-5eaa-4f11-9c57-3e7ada1fcaf7,2612,,,"[70.9, 56.2]",69165,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,172,Barcelona,217,['75081210-177a-4ddb-889e-230b401c0680'],50,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.825,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1122d35a-0635-42f8-afc3-74392a22a763,2635,,,"[115.1, 47.4]",69165,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Jarque Gonzalez,26110.0,Left Center Back,175,Espanyol,214,['7bf5845c-ab4f-445c-9a1f-5704a6f9b214'],13,,,,,,,,,,,,,,,,Espanyol,214,00:28:13.332,Duel,True,2006/2007
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,e1b66732-5001-4c36-ab0c-254589eeff79,2799,,,"[51.8, 45.4]",69165,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,186,Barcelona,217,['dea8a0a5-15dc-4657-95bd-e6fb78065c5a'],41,,,,,,,,,,,,,,,,Espanyol,214,00:32:41.705,Duel,True,2006/2007
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,e5a2da2d-7834-480e-85a1-5575dfd1e5ab,2833,,,"[19.1, 21.0]",69165,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,187,Espanyol,214,['9e5aa579-b547-4d0d-b921-0a8aa7a2dd2c'],22,,,,,,,,,,,,,,,,Espanyol,214,00:33:22.454,Duel,True,2006/2007
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,ff1eec79-29e1-491c-a090-81f4169117c5,3037,,,"[40.9, 78.8]",69165,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,194,Barcelona,217,['d23a4a34-013e-478f-b14c-b8b9dc62c100'],55,,,,,,,,,,,,,,,,Espanyol,214,00:37:55.501,Duel,True,2006/2007
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,a1a5ec4b-abb5-44ee-aa45-e942f8dc6a23,3051,,,"[77.5, 24.8]",69165,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,196,Espanyol,214,['a3c27795-433d-469a-acd0-fa3e7676c640'],17,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.553,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,98b09260-9c21-418f-acb3-5a071559dd09,3077,,,"[66.6, 65.3]",69165,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,197,Barcelona,217,['82599009-3d01-4162-9499-84ba4048df4b'],40,,,,,,,,,,,,,,,,Barcelona,217,00:38:40.771,Duel,True,2006/2007
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d00dea46-c46a-4fee-a96f-8f2d7432e31f,3106,,,"[37.2, 12.7]",69165,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,200,Barcelona,217,['682e2e6a-2f54-4c89-830b-c941bbe57ed8'],46,,,,,,,,,,,,,,,,Espanyol,214,00:39:46.189,Duel,True,2006/2007
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,18936231-6f28-4439-9ee2-f814bd3f0652,3114,,,"[49.1, 61.6]",69165,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,200,Barcelona,217,['48a2357f-c474-46a6-8344-1195ebdb14cd'],53,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.805,Duel,True,2006/2007
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,90ce267b-915c-473f-8de8-a1e4d4ae31c5,3172,,,"[10.8, 60.9]",69165,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idriss Carlos Kameni,26103.0,Goalkeeper,205,Barcelona,217,['5fae04ec-5ab2-4466-b568-aad299c48d30'],24,,,,,,,,,,,,,,,,Espanyol,214,00:41:24.851,Duel,True,2006/2007
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,fa3b119f-7c7b-4699-8ab7-a6c7711e0f29,3229,,,"[30.8, 34.4]",69165,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Martínez Cervera,26160.0,Right Center Midfield,209,Barcelona,217,['2856e2ca-c282-4d37-8ef9-878c82635cd3'],54,,,,,,,,,,,,,,,,Espanyol,214,00:42:54.776,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4b241224-272d-4b4d-99fd-4243ddaee5ba,3241,,,"[22.8, 29.6]",69165,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,211,Espanyol,214,['eb790310-0c18-4971-baad-d58eaa569d62'],31,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.356,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d1e75228-b748-46b8-b4f7-563ed8f0045c,3246,,,"[74.1, 23.0]",69165,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Left Wing,212,Barcelona,217,"['664d35ef-70fa-47cc-bc68-10f273888357', '6ace8118-1023-42c1-adf1-cabd8a77d864']",5,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.126,Duel,True,2006/2007
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,16cc67b0-10d3-42ca-9d5b-b90ca01f5089,3253,,,"[52.9, 59.7]",69165,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Midfield,213,Espanyol,214,['ea28f158-8bcc-4fff-a44a-d5de7e5f7ce7'],6,,,,,,,,,,,,,,,,Espanyol,214,00:44:06.992,Duel,True,2006/2007
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e9e5dcb9-9949-4f03-ab6d-4ce4cfd8208e,3291,,,"[82.5, 31.0]",69165,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Tamudo Montero,26109.0,Center Forward,217,Espanyol,214,['6036a5c2-dbfc-4de2-9b72-2af6379c6c4b'],38,,,,,,,,,,,,,,,,Espanyol,214,00:46:38.728,Duel,True,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8fc60805-273e-45fc-8d63-53ad7fafc5cc,71,,,"[80.9, 69.0]",69165,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Corominas Telechea,26102.0,Right Midfield,5,Espanyol,214,['7e0ae7ef-a3e2-441f-995d-b205a0e7dc65'],39,,,,,,,,,,,,,,,,Espanyol,214,00:01:39.094,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,600ee9c9-96b1-4b97-b55f-5cb75dcb6387,196,,,"[73.6, 73.2]",69165,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Espanyol,214,['22b34233-5224-46fd-ab92-40945d11fe9c'],5,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.282,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23e55dbb-d670-4ffb-8eec-8b89bab47f50,235,,,"[59.6, 41.9]",69165,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ferrán Corominas Telechea,26102.0,Right Midfield,15,Barcelona,217,['796932b4-9082-47a0-ab4e-25f87b3668d8'],17,,,,,,,,,,,,,,,,Espanyol,214,00:05:17.637,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69e22355-a10e-4fd4-b825-093d3c0076d3,311,,,"[16.3, 58.0]",69165,6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús María Lacruz Gómez,26088.0,Right Back,17,Barcelona,217,['f413b827-ac45-4bf2-86c8-502fc3cf131b'],41,,,,,,,,,,,,,,,,Espanyol,214,00:06:41.114,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27880d18-033d-4d47-8be8-bff4bc688640,348,,,"[82.5, 76.4]",69165,7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Corominas Telechea,26102.0,Right Midfield,20,Barcelona,217,['6c53e75d-29e6-4474-9825-a6baf4cf7005'],40,,,,,,,,,,,,,,,,Espanyol,214,00:07:40.251,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aac89c94-5086-4b0c-8c6a-c73c508b365c,576,,,"[18.1, 52.8]",69165,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,36,Espanyol,214,['3850c1e3-c397-4cb9-a53e-a0f0bcea3091'],45,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.465,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d42ca863-7c9c-4945-ad29-dc457a21d22f,631,,,"[2.3, 7.0]",69165,15,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Javier Chica Torres,26170.0,Left Back,39,Barcelona,217,['f366b5bc-b62d-47b3-9033-9e49f7105b65'],5,,,,,,,,,,,,,,,,Espanyol,214,00:15:05.552,Block,,2006/2007
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5e0ad72a-2456-4d89-bd08-cf5a21842c04,674,,,"[20.4, 46.8]",69165,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús María Lacruz Gómez,26088.0,Right Back,41,Espanyol,214,['9c4b1995-bb3d-4148-8796-97ac858d540b'],33,,,,,,,,,,,,,,,,Espanyol,214,00:16:33.120,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,41d1ef50-6fdc-4103-8ff3-cdbc007efa61,698,,,"[15.1, 16.2]",69165,17,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Left Back,42,Barcelona,217,['f94522b7-8769-4212-851c-5f352c879c41'],10,,,,,,,,,,,,,,,,Espanyol,214,00:17:10.549,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ff481c3-66fd-42af-b121-dd34e12a0210,784,,,"[2.7, 59.9]",69165,19,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferrán Corominas Telechea,26102.0,Right Midfield,47,Barcelona,217,['4ee76b17-c73c-472f-8d31-928576defc9b'],15,,,,,,,,,,,,,,,,Espanyol,214,00:19:15.381,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1119a8d-a642-451c-bfde-c254ee28b5b6,835,,,"[19.3, 20.1]",69165,20,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,51,Barcelona,217,['b4441a5d-a472-4941-813c-4fc9fdadce52'],41,,,,,,,,,,,,,,,,Espanyol,214,00:20:41.548,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f44e3f2e-18ee-4dad-ba20-3f2ec42af026,846,,,"[83.6, 77.3]",69165,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,53,Espanyol,214,['5348e258-b8f9-4130-8ce8-853e1ec9678f'],18,,,,,,,,,,,,,,,,Barcelona,217,00:21:18.201,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,390b68f9-c78a-4f6b-8773-f12eae6cc33e,880,,,"[35.2, 35.2]",69165,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Center Defensive Midfield,55,Espanyol,214,,17,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.783,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96b190f4-1a7a-440d-9c3a-1799dd661e6c,1008,,,"[82.4, 6.2]",69165,27,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,65,Espanyol,214,['1ced55d8-dccb-4e47-bb86-3cdf4fc45543'],1,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.506,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e8b47b1-cc33-458d-afb4-5de6c5b940d9,1030,,,"[16.2, 35.7]",69165,28,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Albert Riera Ortega,26159.0,Left Midfield,68,Barcelona,217,['13295604-8080-4ef7-a166-f62083226ae8'],22,,,,,,,,,,,,,,,,Espanyol,214,00:28:22.413,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19d2e290-876c-425d-a474-f45e210f6ada,1038,,,"[12.5, 39.4]",69165,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Jarque Gonzalez,26110.0,Left Center Back,69,Barcelona,217,['eeb89cdb-b78b-47f4-a553-9b25fb6e63db'],42,,,,,,,,,,,,,,,,Espanyol,214,00:28:42.023,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dcaaacbf-2661-4b7f-a86b-102ad434ce8a,1562,,,"[4.9, 28.2]",69165,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,107,Barcelona,217,['eb90f63a-57e6-4529-be41-422aca265436'],33,,,,,,,,,,,,,,,,Espanyol,214,00:47:33.527,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e637bc5e-a324-4d37-9b63-4da1cacd383e,1570,,,"[17.6, 50.4]",69165,47,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Joaquín Pérez Rufete,26167.0,Left Midfield,107,Barcelona,217,['5f278c91-7592-4fdd-8b4f-13cf14401039'],40,,,,,,,,,,,,,,,,Espanyol,214,00:47:40.552,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e79301c5-4c1a-4ceb-a46e-17c8fc78057b,1671,,,"[12.3, 28.2]",69165,46,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,112,Barcelona,217,['b97941b1-86a6-4caa-b162-d1755b2e914c'],0,,,,,,,,,,,,,,,,Espanyol,214,00:01:00.232,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b710eb00-6d0e-42ef-8920-f2e3c2dae397,1838,,,"[13.6, 24.2]",69165,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Javier Chica Torres,26170.0,Left Back,124,Barcelona,217,['0010846b-0f3a-4561-95bc-2c15d2333692'],28,,,,,,,,,,,,,,,,Espanyol,214,00:05:28.266,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8bcfb56-0aa0-4db2-ba6f-81ef8d703a06,1865,,,"[65.1, 20.7]",69165,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Chica Torres,26170.0,Left Back,126,Barcelona,217,['e64a21be-96aa-4e31-b168-6d3699b236d0'],40,,,,,,,,,,,,,,,,Espanyol,214,00:06:40.233,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ffc9f19b-e7c1-491b-a0b6-c49f847ea685,2117,,,"[11.2, 45.2]",69165,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Torrejón Moya,26163.0,Right Center Back,141,Barcelona,217,['e6ba6627-7cca-4940-80e0-f7fd264f4aa6'],24,,,,,,,,,,,,,,,,Espanyol,214,00:13:24.752,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e9a23fb-7b82-40d1-b480-c933aa03770b,2131,,,"[7.9, 32.8]",69165,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,143,Espanyol,214,['8dc3383e-8e08-419b-9fa7-a0652738516f'],18,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.200,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f1e0114-09b4-4f60-84da-52343048c6c8,2324,,,"[16.3, 12.5]",69165,64,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,156,Espanyol,214,['27121695-f114-4679-b6bf-3c445f058bfe'],0,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.833,Block,,2006/2007
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a8d6b9bd-b58a-4c8a-984d-781d6244d2c7,2464,,,"[101.9, 16.5]",69165,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Left Wing,165,Espanyol,214,['0fb83e0d-289c-4555-bed5-066a2fbb1e79'],57,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.758,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba5ca876-8f79-48c4-9e2b-a9c2aa425ede,2694,,,"[10.6, 40.5]",69165,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,180,Espanyol,214,['12212021-f954-495c-82e2-72dcf7731056'],36,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.585,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7783b00-9469-4585-99d1-fd7baaf7dd11,2725,,,"[17.5, 31.6]",69165,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,181,Barcelona,217,['dbc5b805-22b6-47ee-a009-894c03b327f1'],7,,,,,,,,,,,,,,,,Espanyol,214,00:30:07.753,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97435f82-68aa-4841-8ce2-a20ef240a721,2981,,,"[15.1, 48.8]",69165,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Martínez Cervera,26160.0,Right Center Midfield,194,Barcelona,217,['976fa162-42b0-49ad-b7a5-5929cfb0ab53'],9,,,,,,,,,,,,,,,,Espanyol,214,00:37:09.691,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ccb141c-bc38-4ad6-9d1e-e73e57cdbc3e,2997,,,"[6.6, 36.8]",69165,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,194,Barcelona,217,['08468f08-8504-4f0e-a105-917cd6d3a2aa'],22,,,,,,,,,,,,,,,,Espanyol,214,00:37:22.218,Block,,2006/2007
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f690ad7b-67ed-4a32-92dd-0a405904f9aa,3230,,,"[26.2, 37.8]",69165,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Torrejón Moya,26163.0,Right Center Back,209,Barcelona,217,,54,,,,,,,,,,,,,,,,Espanyol,214,00:42:54.949,Block,,2006/2007
,,,,,,,,,,,,,,,,1.106014,,,,,,,,,,,,,e06e2c75-2478-4124-a7ec-013e15500b49,94,,,"[93.8, 29.2]",69165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Tamudo Montero,26109.0,Center Forward,6,Espanyol,214,"['7a512758-b3ab-4870-a9f6-47faab1a8204', 'c662c876-dcea-4172-930b-f0e6874340a1']",17,Right Foot,"[114.4, 40.1, 0.1]",True,"[{'location': [83.7, 45.9], 'player': {'id': 26159, 'name': 'Albert Riera Ortega'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.4, 38.3], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [80.4, 39.0], 'player': {'id': 26102, 'name': 'Ferrán Corominas Telechea'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [86.9, 41.8], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.9, 40.6], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 28.6], 'player': {'id': 15774, 'name': 'Gianluca Zambrotta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 40.4], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 38.0], 'player': {'id': 15071, 'name': 'Lilian Thuram'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.2, 39.5], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",7eaf3036-a36b-4f38-b4fd-c5c244eb48ce,,Saved,0.03568053,Normal,Open Play,,,,,,Espanyol,214,00:02:17.397,Shot,True,2006/2007
,,,,,,,,,,,,,,,,1.4412,,,,,,,,,,,,,25dbdb93-b3c8-4651-aed1-7bcdd24537d0,166,,,"[84.1, 51.7]",69165,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,12,Barcelona,217,['5d8f5d84-886a-482d-b9e8-1546d2927b9a'],27,Left Foot,"[120.0, 45.4, 0.2]",,"[{'location': [118.2, 40.8], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 32.7], 'player': {'id': 26088, 'name': 'Jesús María Lacruz Gómez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.3, 43.3], 'player': {'id': 26163, 'name': 'Marc Torrejón Moya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.2, 49.9], 'player': {'id': 26110, 'name': 'Daniel Jarque Gonzalez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.0, 61.7], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.0, 49.7], 'player': {'id': 26162, 'name': 'Moisés Hurtado Pérez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.6, 36.1], 'player': {'id': 26102, 'name': 'Ferrán Corominas Telechea'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.3, 54.1], 'player': {'id': 26159, 'name': 'Albert Riera Ortega'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [94.9, 50.3], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.3, 65.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [77.6, 33.8], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.5, 25.5], 'player': {'id': 11270, 'name': 'Eiður Smári Guðjohnsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Off T,0.0067623677,Normal,Open Play,,,,,,Barcelona,217,00:03:27.393,Shot,,2006/2007
