ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.863162,,,,,,,,,,,,,0ca9e5fc-e6d1-4ef7-a374-0f6dfde9fbcb,2945,,"[81.7, 7.6]",266424,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,150,Real Madrid,220,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.061,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.833781,,,,,,,,,,,,,be024752-5800-4a82-aa8d-0c3a27cce977,2952,,"[91.1, 16.4]",266424,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Real Madrid,220,['6e3bb38b-629e-4279-8c31-3be052ad8bc3'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.373,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.801518,,,,,,,,,,,,,2b9d3d1d-6c6f-4c8c-88a9-7fb5c224186e,2953,,"[85.0, 18.1]",266424,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Real Madrid,220,['18d73e69-de21-4982-beb7-d7ca71370ffc'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:21:31.870,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5549,,,,,,,,,,,,,fe28f0b0-05f1-48c2-88f9-45673f700811,2981,,"[33.6, 55.0]",266424,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,151,Barcelona,217,"['087e16ea-fced-4ca3-a091-4613013dc1e1', 'b6babd0b-63df-440e-9881-c008bb9d44df']",50,,,,,,,,,,,,,,,,,Real Madrid,220,00:21:50.942,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.177103,,,,,,,,,,,,,8508bb0c-c30f-4d8b-b88e-912c4fd5a483,2989,,"[89.1, 16.2]",266424,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Barcelona,217,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:22:44.520,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,1.034525,,,,,,,,,,,,,d41488d4-50c2-4b37-b40c-79668a54cf54,2995,,"[73.7, 20.7]",266424,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Real Madrid,220,"['2a21a8ac-c2cb-4c53-aae8-b6e51546c8a3', '435bcf53-e725-44b0-a169-ba8407b30947']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.670,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.4842,,,,,,,,,,,,,10776c39-e50e-402d-8b00-46064c7edce9,3018,,"[41.9, 28.8]",266424,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Center Attacking Midfield,154,Barcelona,217,"['14350b98-60c3-4d87-a81d-c765eed884ec', '82b12e7f-5405-48ea-829b-4e2cf2654a7b']",17,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:17.886,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.4811,,,,,,,,,,,,,ec59de93-593a-4dc6-b971-e65563594eee,3036,,"[75.2, 62.8]",266424,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,154,Barcelona,217,,31,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:31.011,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5909,,,,,,,,,,,,,b99d04f3-c7b0-4905-940a-caa72748c585,3076,,"[49.4, 63.2]",266424,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Román Alarcón Suárez,4926.0,Right Wing,154,Barcelona,217,['c52a1edf-ce00-4b9c-972c-2901aee311d5'],11,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:11.884,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.4467,,,,,,,,,,,,,3824f162-3a85-4e46-9acb-ba8dfbf15ef6,3088,,"[89.4, 61.8]",266424,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,154,Barcelona,217,['883d0a28-6220-4c04-80b4-86f1d393fd34'],22,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:22.387,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.449477,,,,,,,,,,,,,631b35a3-f143-40e1-92fa-abb92482b18a,3167,,"[28.7, 30.7]",266424,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,160,Real Madrid,220,"['2a27b5a6-6c26-43b8-a76f-b8668bbfff87', '6f1412f8-8b30-49b8-8bbc-71422f273730']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.445,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.90982,,,,,,,,,,,,,d60204b4-6e60-4f7f-979e-3d99b7c25c8a,3170,,"[9.4, 21.0]",266424,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,160,Real Madrid,220,,45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.457,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,0.794689,,,,,,,,,,,,,18f21458-0a9c-489d-86fa-8cb68bfb39b3,3191,,"[69.6, 54.3]",266424,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,162,Real Madrid,220,"['580bdd3e-4103-4d73-8bfd-28cba1bacc8c', 'e613542f-befe-4460-848f-b559d40d37eb']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:27:43.208,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,0.8822,,,,,,,,,,,,,dc352489-9d9d-49b2-bc86-1cf5993d5762,3227,,"[88.3, 12.5]",266424,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,164,Barcelona,217,"['48105d3e-e26e-4586-b71b-c528c2ef6386', 'a088c4bf-7efd-4a1e-8113-4a9debc1ae27', 'ac35804f-61bb-41d9-a89d-d2132729393d']",15,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:15.257,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.4119,,,,,,,,,,,,,6cfa6d26-f864-4dce-ab12-9c7bc8eefec5,3239,,"[69.2, 28.3]",266424,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,164,Barcelona,217,,22,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:22.670,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5205,,,,,,,,,,,,,6ae61767-2986-4a4c-8b7c-0c71a275478f,3252,,"[53.9, 17.0]",266424,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,164,Barcelona,217,,30,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:30.937,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.9765,,,,,,,,,,,,,2f40ccf1-593d-4da6-8c1b-3bb489ae5391,3261,,"[55.6, 16.8]",266424,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,164,Barcelona,217,['78ea5d6e-d55f-4e00-8ef9-1e4a88f330f2'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:28:34.455,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.578021,,,,,,,,,,,,,47c48176-7d76-4e12-a5fc-906d6aed2171,3287,,"[51.7, 73.8]",266424,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,166,Real Madrid,220,['470be17a-9a4c-45c1-9e2d-f14f3e3197ef'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:30:23.926,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.011366,,,,,,,,,,,,,b12d3c37-089e-4ac6-883c-ca2b3e64fff5,3292,,"[73.9, 63.4]",266424,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,166,Real Madrid,220,"['55ba2f3b-d6f8-49da-bf10-af3adb1795cd', '7bdde15f-5b96-4cae-b585-3f9dc4953992']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:30:32.289,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.8252,,,,,,,,,,,,,ce89e665-fc52-402d-86d6-bf7200ebc8d8,3302,,"[67.3, 67.6]",266424,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,166,Real Madrid,220,"['406f63da-7e5d-498f-8118-778c7e450d54', 'ad0767f8-5ab0-4d32-868d-0a73161e3c02']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:30:47.380,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.015393,,,,,,,,,,,,,3459656d-4eff-4d3c-9a0e-5802ca3b8f58,3318,,"[65.1, 14.1]",266424,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,167,Real Madrid,220,"['055ae139-0f28-4e4a-ac8b-7ad8c2c9bc9c', '7c158b3b-53a3-4e6e-9699-2e1ce41ce2f0', 'b03e8c65-3621-4b8c-95b8-a5d2db69a04d']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:32:02.920,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.136964,,,,,,,,,,,,,4034509b-f75c-4529-bb7c-5e57c27728e7,3324,,"[67.3, 5.9]",266424,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,167,Real Madrid,220,"['2d82a317-ac32-4c5d-8e44-3dcdb1d7b677', '4247d4c0-8e01-4528-8b07-7f36e402053c', 'd95bbb84-5c91-41b2-afff-26c3fa29a940']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.048,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.566,,,,,,,,,,,,,4b4955c4-80b7-4d2c-8ea1-a752c9af9991,3348,,"[81.1, 24.3]",266424,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,168,Barcelona,217,"['97f6014b-9275-4e5c-a673-d94e9e856418', 'ece9410a-131e-4446-a511-dcac1d0727ed']",28,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:28.383,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.542,,,,,,,,,,,,,5339bc61-7207-4e00-8149-2fb415b4ea8a,3361,,"[99.8, 67.1]",266424,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,168,Barcelona,217,"['16f03b25-d0ce-4eef-85d4-87ac36e04ef1', '64729f83-4a97-4ac9-a9e9-bdd4622c85e9']",39,,,,,,,,,,,,,,,,,Real Madrid,220,00:32:39.907,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,0.4838,,,,,,,,,,,,,176808f1-8694-483d-974f-70df83581427,3398,,"[78.1, 32.5]",266424,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Frank Bale,6399.0,Center Attacking Midfield,170,Barcelona,217,"['00f8a3c0-c520-4ec4-89fd-1c6d438f7d4f', '61b97025-24ec-4e8a-a55d-b697ea4f66f5', '8e77d163-e1e6-420d-b4db-6f95130549df']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:33:14.647,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,1.452226,,,,,,,,,,,,,93ab4165-87ff-4e3d-ad08-6ae5967ac691,3418,,"[77.9, 58.2]",266424,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,171,Real Madrid,220,['d1b8a066-fcd3-4781-85fa-7779e2dac09a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:33:32.975,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.806243,,,,,,,,,,,,,7a27684b-1428-4965-a577-353a4462834a,3449,,"[65.4, 33.8]",266424,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,174,Real Madrid,220,"['0850d63d-3ae1-42b4-94ea-9945141330c0', 'abba9a82-7297-4c0f-ae79-5ce58ad226af']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:34:56.532,Pressure,,2015/2016
,,,,,,,,,,,,,,,,2.904556,,,,,,,,,,,,,9048b558-0678-4e28-aa1f-7676e597e05f,3455,,"[62.1, 39.5]",266424,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,174,Real Madrid,220,['ed063603-eba9-4558-9418-ba3d8848a0d4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.287,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.714843,,,,,,,,,,,,,270a6c32-e535-4b24-a0b5-2f074548f499,3517,,"[60.3, 61.3]",266424,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,179,Real Madrid,220,"['2294d607-e6ac-4f03-a63e-4db02f960532', '4e5334b7-e2c0-4fac-a2c9-db6960b2faf1', '910aeb07-3147-4f4e-a8b6-5c40acfb7aee']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.251,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.6933,,,,,,,,,,,,,c07513da-8baa-48ad-aede-ad8476428081,3535,,"[14.5, 64.5]",266424,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,180,Barcelona,217,['b6664514-e7fc-4153-853c-f63a745a163f'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:59.433,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.6455,,,,,,,,,,,,,c489c90d-4092-40b6-b4f9-6c2731309583,3539,,"[25.5, 74.6]",266424,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,180,Barcelona,217,['b98f0be2-0183-4ee2-aa65-fd73ca1e8f51'],4,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:04.975,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.1303,,,,,,,,,,,,,bc4a8513-d34f-4b73-bdb5-c4a8e6835bde,3551,,"[21.8, 69.0]",266424,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,180,Barcelona,217,"['1415e8ec-2bd6-48da-afeb-567cd3ed4eef', '65eff071-01e4-4dfa-8aec-9923fc4292c0']",16,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:16.806,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.6055,,,,,,,,,,,,,60f7b207-d763-46ae-adaf-022d4e0a74ff,3563,,"[28.2, 69.6]",266424,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,181,Real Madrid,220,"['14581963-aac2-4ebe-8f9a-bbf3162fe5f0', '1f04cd3d-4c69-488a-b90d-3bc0096dc9d2']",22,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:22.230,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5458,,,,,,,,,,,,,ed908680-d7cb-444c-8174-a22823f98cc7,3590,,"[40.8, 69.5]",266424,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Frank Bale,6399.0,Center Attacking Midfield,184,Barcelona,217,['c7895d32-278e-4cf8-bc30-aab1b9ec68e7'],42,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:42.050,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.6214,,,,,,,,,,,,,03540f6c-103a-4e8c-80c3-fc24c20870dd,3597,,"[35.2, 74.4]",266424,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Right Wing,184,Barcelona,217,"['73822809-0006-44b2-9c1c-9ee22b8f5d16', 'd1d06224-a1fe-4cfa-ad94-b580dd531251']",45,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:45.854,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.7512,,,,,,,,,,,,,909cb812-437d-4127-9ca4-1ad7ab76e29f,3601,,"[28.2, 76.3]",266424,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Right Wing,184,Barcelona,217,['b386824b-2197-40cf-89bf-ff67b75456a1'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:47.725,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5652,,,,,,,,,,,,,a11edcb9-b98d-46b6-849d-13809b8dc22a,3615,,"[54.2, 29.4]",266424,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,185,Barcelona,217,"['0e2ac07a-5267-4563-a51e-0276b13369dd', 'f1f66258-9cac-4897-8fa8-60c95b8fc6e8']",53,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:53.703,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,176ecc09-9b42-42b8-8a66-a2cef9f0d239,3629,,"[79.1, 20.5]",266424,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,185,Barcelona,217,,14,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:14.084,Pressure,,2015/2016
,,,,,,,,,,,,,,,,2.604417,,,,,,,,,,,,,5fd1fa72-88f9-4af9-8bae-37fed8bb1979,3645,,"[86.6, 50.5]",266424,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,185,Barcelona,217,"['98bc0036-00a8-4747-a70c-1d3582dfde7b', 'b2b29936-8242-4013-be76-efc22cefad74', 'b7132b2c-cbf7-4091-81bb-ea974a0829d8', 'b7ba875f-055b-400f-9d8f-7c45e05a0b2b', 'e5fcf244-0c78-4f1e-b480-2ab2617eefe6']",30,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:30.456,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.8044,,,,,,,,,,,,,9b3dea05-6ae9-4f0d-a23a-e2b69eb87c64,3654,,"[111.3, 61.8]",266424,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Defensive Midfield,185,Barcelona,217,"['0c6f8574-998b-496d-aae6-03b5ed4b943b', 'ff73273c-6ab2-4636-ac7b-5b4c7f2e219e']",37,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:37.296,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.5749,,,,,,,,,,,,,4a4a0f3c-76aa-4301-8965-d81838582891,3663,,"[69.0, 72.7]",266424,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,185,Barcelona,217,"['03a44d74-9206-4f66-ad6e-1cd1abca58a4', '58ed5d5f-5f9c-4c9d-b118-8de144e7a59e']",42,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:42.710,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.1797,,,,,,,,,,,,,586743eb-263a-4d1f-bdf5-568dfc47c9ae,3674,,"[13.5, 39.2]",266424,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,185,Barcelona,217,['9bebf524-f0d5-4119-87af-0916dcc12a27'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:40:58.369,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,1.34037,,,,,,,,,,,,,59bafc91-73b3-4981-a6d8-cc4495e2c34f,3711,,"[90.1, 28.7]",266424,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Real Madrid,220,"['19f4c6d0-4516-4ef7-97b1-22241ac00ee5', 'b7f2efbf-30c7-49cc-b74d-e1d2f66c4350']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.941,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,9bdffec4-47fd-498d-b0a8-ef244d3b41e9,3733,,"[51.5, 6.8]",266424,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Luiz da Silva,3063.0,Left Back,189,Barcelona,217,"['7bd6fa7a-b53b-49d4-b98c-59799f2dd9b5', 'fbfb1c6e-6b34-4427-9ada-fa5d7a04cbf0']",14,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:14.710,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,2.854637,,,,,,,,,,,,,55b503cc-d08b-4f87-b314-a27a57701313,3738,,"[55.5, 73.8]",266424,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,190,Real Madrid,220,"['18b3329e-aadb-4cdd-a39d-1a424a7ddeb7', '74e79390-79c0-4915-be39-451d4667ab55']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.410,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.274061,,,,,,,,,,,,,31f7859a-15b8-4266-92cb-befdf0f24838,3750,,"[23.6, 61.3]",266424,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Munir El Haddadi Mohamed,6616.0,Right Center Midfield,191,Real Madrid,220,['2b9e7d11-d5ed-4a41-8beb-c901beb9591a'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.758,Pressure,,2015/2016
,,,,,,,,,,,,,,,,3.310568,,,,,,,,,,,,,afa1f0cd-acbb-4c94-ab10-fb870630ea62,3757,,"[51.2, 75.5]",266424,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Carvajal Ramos,5721.0,Right Back,192,Barcelona,217,"['14638918-35f3-4c28-aa4b-96f392e7bc76', '42abab7e-fd20-49bb-bbf5-f9b4e167ae1b']",56,,,,,,,,,,,,,,,,,Real Madrid,220,00:42:56.560,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.1752,,,,,,,,,,,,,3f684020-fa63-4acd-8aa8-47abaee1090f,3800,,"[51.8, 29.4]",266424,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,196,Barcelona,217,['aa111256-42e9-493d-a7e9-f00fbc22351c'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:08.019,Pressure,,2015/2016
,,,,,,,,,,,,,,,,0.137464,,,,,,,,,,,,,4485f9e7-ec37-423c-9edf-e9b69c014473,3801,,"[37.8, 29.2]",266424,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,196,Barcelona,217,,9,,,,,,,,,,,,,,,,,Real Madrid,220,00:44:09.639,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.376374,,,,,,,,,,,,,07945fd0-7f6a-48bb-9f44-84c78a623424,3821,,"[23.2, 24.2]",266424,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,197,Real Madrid,220,['3c4c4c01-0e24-454b-8045-2d22f1880551'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.858,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.154425,,,,,,,,,,,,,ea26a739-27e6-4e66-b68e-be8bcb0fbe95,3825,,"[16.0, 20.8]",266424,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,197,Real Madrid,220,['bdd15b5f-5a17-4b94-aad1-30dfc7ac8592'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.641,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,0.7952,,,,,,,,,,,,,5ef6a879-94b7-488c-8391-7c26763b1cff,3839,,"[67.0, 49.9]",266424,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,201,Real Madrid,220,"['a7f4dbe6-41ca-4cff-a3e9-0ebe0fffb3f6', 'e9a5cc48-dac9-40a0-a31f-eca0968701fb']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:45:46.578,Pressure,,2015/2016
,,,,,,,,,,True,,,,,,0.4095,,,,,,,,,,,,,5cc32843-6dc5-4df8-8bb7-372371db9255,3842,,"[45.4, 25.3]",266424,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Left Back,202,Barcelona,217,['e3754213-ed2b-4765-b033-dd868f48f94f'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:45:48.725,Pressure,,2015/2016
,,,,,,,,,,,,,,,,1.297248,,,,,,,,,,,,,fd64ede5-92e3-4ec3-bec3-2170d39baea1,3853,,"[56.3, 43.6]",266424,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,203,Barcelona,217,"['50722ee7-b8ef-4cec-8158-79df15623a4c', 'd8d3e1cb-e70c-457b-a40b-3d5fc4ab2967']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:46:22.692,Pressure,,2015/2016
