50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85222810-09db-49a0-aa1c-8c36e119b8d9,2705,,"[82.9, 51.8]",69324,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,121,Barcelona,217,['f9a6a267-e18f-4b15-a016-2bda6993541f'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.277,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea89b3b7-01c6-4488-8183-0bb2ee32d9ca,2709,,"[97.3, 44.0]",69324,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,['a6b44fdb-db2c-46dc-8180-24731c6ab2ef'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:31.349,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be4ce1d-b592-4b07-ab0c-fcf852acd5b8,2718,,"[75.0, 55.4]",69324,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,123,Real Madrid,220,['7ed3a1df-4a5b-4491-b438-0208c780a70f'],18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:18.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afda6667-97a0-472c-ac17-ac239e047d6f,2722,,"[60.3, 62.2]",69324,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Arbeloa Coca,20215.0,Right Back,123,Real Madrid,220,['2db24b24-ee92-429a-be76-a9662e67cae9'],21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:21.341,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9775c018-bab6-4d3a-8a3c-638f1e567cb2,2726,,"[67.3, 55.4]",69324,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sami Khedira,5566.0,Right Defensive Midfield,123,Real Madrid,220,['195e52fd-8e76-4433-91f0-dab84b190759'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:22.729,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1fc03fd-6c03-4ec3-b4b3-8f29cf959c86,2732,,"[85.3, 54.4]",69324,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Benzema,19677.0,Center Forward,123,Real Madrid,220,"['14de7c7a-9433-4d9a-a7d2-9450f62352e5', '5f7e78c5-50ab-416c-80a4-dd5162fb0242']",28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:17:28.001,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e405c9b9-520a-4d9e-839e-520cd07340cd,2739,,"[60.5, 68.0]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,124,Real Madrid,220,['3dcb07f0-dd97-4e37-bf64-6070f7e21e15'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:12.881,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f4d175-8d32-4e06-8ea5-0e65d00687a0,2741,,"[69.4, 60.1]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Center Forward,124,Real Madrid,220,['cb681a0f-50b7-4673-afab-5ea515ba626d'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:18:14.559,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7352e6a-a639-4abb-a0e7-1a1ed30bed15,2756,,"[85.3, 77.9]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,125,Barcelona,217,['212350fd-b487-4ba4-b7fe-918bbe1a6b84'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.544,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411ab626-ac4c-4505-a5e6-22f3c5378221,2759,,"[67.3, 68.0]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,125,Barcelona,217,['62b3d340-3b51-4863-b9e8-b4e8e33bd60e'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:35.477,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6dd2610-9316-4cc7-bbb6-fe5f522d18fa,2762,,"[68.5, 50.8]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['1ba5cd7a-3155-4fb9-90fc-ece51104a80f'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:37.308,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e9aa49-267a-4a72-ad62-ea55389f6065,2765,,"[69.2, 64.6]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,125,Barcelona,217,['23a9775b-df01-4bae-85f5-873e75b88a8d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.556,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce482139-d90a-4153-a70b-f1e9cc992ce6,2768,,"[84.2, 78.1]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,125,Barcelona,217,['0cb29275-b125-4988-9248-e4c014cc2c87'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.315,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877e0496-cd09-41c4-9943-07b4b4e06326,2771,,"[76.2, 66.5]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['ff30c6a3-7478-4e38-8557-a8232c41ec52'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:46.937,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4883a2-e778-4c02-9a39-cb514f1ecc42,2774,,"[81.9, 55.6]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,['2ce33138-5148-4545-9df0-48530ff0d879'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09797729-62e8-4852-a0e4-44f6b5b5352d,2776,,"[74.0, 52.3]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,125,Barcelona,217,['2256bbef-59c8-4bb6-8fbe-ad29b17574ab'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.002,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b2a157c-d8b4-4258-9de5-6adb43bb17d8,2779,,"[66.0, 27.2]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,125,Barcelona,217,['ce1b8d60-acbc-49e1-b291-8a974dc3f15a'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.740,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713a41d3-f922-4b77-96b5-706b6efe694e,2782,,"[57.3, 43.1]",69324,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Back,125,Barcelona,217,['a8813d98-d750-4835-ac8f-008f71f37b07'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:55.924,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39d0784c-4deb-43dd-9404-4b66b94c2bec,2785,,"[67.0, 36.2]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,125,Barcelona,217,['f46f24c5-f834-431d-9f40-bfdb4e74848a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.240,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6797d55-4c63-445f-b18d-b571bfb3c463,2788,,"[97.8, 77.3]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,125,Barcelona,217,['7f2b0fb9-3ca7-4346-a1d0-e2345554efd4'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.023,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611eef5-0aaf-4173-abbf-8ad214c93141,2794,,"[16.9, 13.7]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,126,Real Madrid,220,['74c4af5c-fc17-4c90-8d4b-4e8acff69c1b'],9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:09.861,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba52ad9-5b5a-4290-891b-7b8600f7795c,2797,,"[43.4, 16.9]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,126,Real Madrid,220,['fde74ec4-2040-4fce-84d0-4c0fe8e39933'],11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:11.341,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7df4310f-7c78-464b-bbd1-9a081414e4a8,2803,,"[35.3, 8.6]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,127,Real Madrid,220,['91c493ff-b933-43aa-9f73-eb537946ba20'],25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:19:25.912,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1cddd7-fa9b-4bb4-9189-6fbe096be0dd,2809,,"[61.3, 46.1]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Center Attacking Midfield,128,Barcelona,217,['1f3f3e6b-634c-440d-86d8-266085e75843'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.063,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d9d6dab-ff6a-41d0-a99a-73ce6a2a6b00,2811,,"[65.3, 51.4]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,128,Barcelona,217,['8b64a5a8-e380-43ef-8e22-45182f7ec87e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:34.760,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d10a0f-aa78-449e-a08c-703e806ef4cd,2814,,"[77.0, 61.6]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,128,Barcelona,217,['3232efd4-6a84-4280-a5fa-dae86a2179d9'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.364,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7474119-cbf6-4588-88bb-fad31c5bcd8d,2817,,"[88.2, 72.4]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Barcelona,217,['672f13ee-4c43-4a7f-849e-5ade1783aa0a'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.822,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e875e2-dd81-4cea-bdf5-020d018ddd09,2823,,"[74.4, 72.2]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,129,Barcelona,217,['be1990b5-d72b-4461-a2e0-17ada78f955e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.779,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea437714-8f8c-4adb-bc16-ce12348b4258,2826,,"[83.3, 63.9]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,129,Barcelona,217,['edc54ffa-dc23-4e70-adaf-2f2097335486'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.897,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c5f3ef-8e90-465f-9d32-55809d56749b,2829,,"[88.7, 73.0]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,129,Barcelona,217,['51981d3f-e22d-42c1-9bc3-cc85eaa69981'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.586,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014eb8c9-3873-43f0-b300-a4ea9e8cb84e,2832,,"[95.0, 77.7]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['7acdd6d1-09f2-46c9-8b17-18c20bdcb738'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.388,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7ed1f3-9c0e-4d10-967c-a03c57afddc8,2835,,"[82.1, 56.5]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,129,Barcelona,217,['e6fe699d-a724-418c-aae6-139c98050052'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.393,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede7dd82-c9ca-4163-8839-865b71bc3e57,2843,,"[93.1, 29.0]",69324,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Center Attacking Midfield,129,Barcelona,217,['e28020c4-a9c5-4b05-b512-7a6d252f6663'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.233,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c272d6-82ab-4394-9afb-4ec0ae3af506,2846,,"[110.7, 14.8]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Left Wing Back,129,Barcelona,217,['f0732f20-f935-4876-8030-f6700934f322'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.533,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244c4f81-f82e-4289-9be4-c6838ddbd99e,2851,,"[12.8, 56.1]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Defensive Midfield,130,Real Madrid,220,['ca75f37d-f16c-4c74-b45a-ac7d94550fcf'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:06.495,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1f3e4f-89af-40d9-b355-9e10230badac,2855,,"[62.2, 62.9]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Center Forward,130,Real Madrid,220,"['342684b8-2cb5-4abc-9306-d69b3f5c0b65', '37bbded7-0d9d-44b6-8aa4-7ce6d5b5e0d6']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:10.025,Ball Receipt*,True,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d0e0a6-fd07-47fd-ad69-d966390ecab2,2858,,"[90.6, 47.8]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,130,Real Madrid,220,['82e16f79-2971-4cc0-bafc-b41b98630256'],16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:20:16.126,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a918ff5b-eeab-4c63-b215-24661092986c,2862,,"[44.6, 23.0]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Barcelona,217,['255afaf7-79f1-46e5-8f4a-a9fc2f522be6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.232,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9fc62a9-286e-488b-9a4a-2fe81c9a7e58,2865,,"[57.5, 43.2]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,131,Barcelona,217,['0e04d007-9e02-4142-8918-9c050fce2226'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.720,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c928797-a881-4fc3-94a0-9b1a16dd6b58,2868,,"[91.4, 77.1]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,131,Barcelona,217,['37effc3a-dbbe-48dd-a9e6-7b7ca93c3659'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.923,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b55f780-00a2-4d95-a577-94950ce054ea,2871,,"[83.4, 56.1]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,131,Barcelona,217,['6662fd53-186e-45f3-a7d3-7fd41316a595'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.330,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22692310-11f1-49cc-9cf8-9a0251d2c804,2874,,"[88.6, 48.0]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,['679c7146-018f-4ca8-9057-50e0157d873f'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.622,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ce4a836-ca97-4eeb-b7b4-7ad099a0070b,2877,,"[86.3, 55.4]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,131,Barcelona,217,['ecd8dab4-ba18-4868-b9d2-bafd62c1ee2e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.706,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc5fdb83-ad45-4659-871a-85c126806b48,2880,,"[81.4, 33.6]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Barcelona,217,['806abba9-e4cc-4bb8-933f-c860eabffea4'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf963027-e8ce-4d4e-8f54-f08f8795ffe7,2883,,"[103.9, 76.6]",69324,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,131,Barcelona,217,['556b14f2-d780-4aa2-be07-0bc7812efe83'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.644,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b0b085-fec5-4c4e-a707-2d579b70c57f,2893,,"[90.1, 72.4]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,['403154d4-2270-43bf-98bf-88a046cb5597'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.103,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca165ed-00e9-43c5-adcf-72721d855ad9,2896,,"[91.0, 65.2]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,132,Barcelona,217,['445b02f7-43b3-407f-8759-ef8ac8a38104'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.548,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c79669a-63ef-41e3-aa67-2cacf7732779,2901,,"[93.2, 49.3]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,"['0e545218-c5e7-4ba9-85c3-8fd07e9284e8', '69ceeca5-38f9-4d87-8108-f8bc1ee12cf1']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.981,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d88a61-51c9-48ac-a639-33cf28776b4e,2907,,"[39.5, 57.3]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,132,Barcelona,217,['b61da420-9bd8-46d3-b917-dc005b115610'],30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:22:30.588,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc85745-80ba-4e31-ab9b-63919d5f1277,2914,,"[82.3, 39.8]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,['3aecc2d8-fae0-4a34-a942-a8429e6ef876'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.558,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00f6095b-2e14-4145-a066-5f1ff3a72866,2917,,"[74.2, 36.4]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,132,Barcelona,217,['b841037f-07ba-4665-b3e0-7a8442f507e6'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.536,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86a2b4e-3d8c-412e-8762-e5da817baca5,2920,,"[83.4, 59.2]",69324,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['c36baf86-af22-47f9-98da-2af75e0189a5'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.340,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7a1ec9-2b48-4f50-8a38-c50462a760d4,2927,,"[66.0, 52.0]",69324,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Benzema,19677.0,Center Forward,133,Real Madrid,220,['a0d76dee-51c3-4507-85ce-f0cd13f4a745'],39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:39.408,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e626a868-7386-4678-bb48-b51206e5a937,2930,,"[68.2, 32.6]",69324,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,133,Real Madrid,220,['5bc7c151-5944-4655-80c9-bb4775814637'],41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:41.084,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2457335-fe46-4818-9672-17a250fb9874,2934,,"[43.8, 18.4]",69324,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fábio Alexandre da Silva Coentrão,19047.0,Left Back,133,Real Madrid,220,['6fb10344-1aae-4fa9-8fb0-2b0e54d976f8'],43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:43.593,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457d5885-944a-4d39-bf96-255af2a509c5,2937,,"[109.9, 2.9]",69324,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mesut Özil,3496.0,Center Attacking Midfield,133,Real Madrid,220,['ad05d7fb-a2ee-484a-a4fa-5410c73432db'],50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:50.766,Ball Receipt*,,2011/2012
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b974ca-fdc9-496f-a5e7-ccef9e2fcffb,2940,,"[105.3, 22.5]",69324,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Karim Benzema,19677.0,Center Forward,133,Real Madrid,220,['d1f87dbf-9fdc-41f7-9f79-e63833f36a09'],53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:23:53.489,Ball Receipt*,,2011/2012
