ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.354,,,,,,,,,,,,,29edf2f5-a676-4be4-a446-e956d9ba1afa,2360,,"[97.5, 52.8]",69327,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salvador Sevilla López,24072.0,Right Defensive Midfield,108,Real Betis,218,"['98135ea3-1abc-49a9-85f3-35549533ed71', 'ff1972d7-a4ba-465e-9e22-721c9e147eab']",35,,Right Foot,"[105.4, 49.9]",,"[{'location': [109.4, 34.1], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.8, 35.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [119.2, 41.2], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 38.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 36.7], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.9, 39.4], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 39.5], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [96.1, 53.7], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.9, 53.2], 'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.1, 35.2], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.7, 39.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [103.6, 44.7], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.3, 49.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 49.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.8, 48.1], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [106.8, 50.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 48.8], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,,,Blocked,0.049622856,Normal,Free Kick,,,,,,Real Betis,218,00:04:35.944,Shot,,2011/2012
,,,,,,,,,,,,,,,0.9688,,,,,,,,,,,,,1941345f-4648-4025-90ae-06faaf5a2d32,2470,,"[99.0, 41.2]",69327,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roque Luis Santa Cruz Cantero,26783.0,Center Attacking Midfield,113,Real Betis,218,['c360ba7f-45fa-4c6e-b366-8b814cc0ae06'],37,,Right Foot,"[120.0, 43.2, 1.3]",,"[{'location': [103.4, 52.0], 'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.2, 44.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 44.6], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [104.1, 39.2], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.5, 41.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.9, 41.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 37.5], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.9, 18.2], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.5, 24.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [94.2, 32.4], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}]",3996855f-ea90-47ba-8cd6-817c55fe69d1,,,Goal,0.04883311,Normal,Open Play,,,,,,Real Betis,218,00:06:37.847,Shot,,2011/2012
,,,,,,,,,,,,,,,1.0428,,,,,,,,,,,,,4d02175c-0b89-411b-a7bd-24570b64fb51,2617,,"[104.1, 32.4]",69327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['9320dd5b-655d-4208-a359-29b7afa17fda'],53,,Left Foot,"[118.0, 39.2, 0.2]",,"[{'location': [102.7, 40.0], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 43.6], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [108.4, 48.4], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 49.8], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.6, 37.9], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.5, 45.4], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.6, 37.7], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 34.1], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 32.8], 'player': {'id': 26081, 'name': 'Pedro Mario Álvarez Abrante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 27.0], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 15.6], 'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [109.2, 13.4], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [107.9, 30.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",900cfeeb-2ac2-4680-b83c-857e62cd2402,,,Saved,0.05734981,Normal,Open Play,,,,,,Barcelona,217,00:09:53.782,Shot,,2011/2012
,,,,,,,,,,,,,,,0.0908,,,,,,,,,,,,,eeaa5fc8-93bb-47ee-ba6e-9b0a08ae3283,2689,,"[108.0, 29.4]",69327,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,122,Barcelona,217,"['12131de0-5f8b-4e8d-b82c-9fd23803fbb0', '27a39347-88bb-4c89-b211-01e0499cc6bd']",45,,Right Foot,"[109.1, 30.4]",,"[{'location': [88.5, 58.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.6, 30.7], 'player': {'id': 26794, 'name': 'Javier Magro Matilla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.2, 31.3], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.4, 30.3], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 37.7], 'player': {'id': 26081, 'name': 'Pedro Mario Álvarez Abrante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 37.9], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.6, 37.8], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 39.4], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 49.3], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 48.8], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",073424f5-58f7-45ab-a55e-38c428f4402f,,,Blocked,0.054340787,Normal,Open Play,,,,,,Barcelona,217,00:11:45.664,Shot,,2011/2012
,,,,,,,,,,,,,,,3.3632,,,,,,,,,,,,,a34d11af-3c0f-47be-9024-fcbde6786e28,2783,,"[73.1, 63.2]",69327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Antonio Montero Vite,7063.0,Right Wing,127,Real Betis,218,['a38f49b6-92d6-43a7-8ea2-16ea8551d205'],41,,Right Foot,"[120.0, 19.9, 0.2]",,"[{'location': [119.0, 39.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [66.5, 53.1], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': False}, {'location': [64.1, 53.0], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [61.0, 32.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [75.3, 60.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [85.0, 27.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [85.5, 33.1], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [82.8, 31.8], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [86.2, 52.7], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [84.2, 51.6], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [79.7, 56.4], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [79.7, 62.3], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [71.2, 44.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [66.6, 54.8], 'player': {'id': 26794, 'name': 'Javier Magro Matilla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",a0e2d549-93c1-4139-883e-757d397f6812,,,Off T,0.0045558023,Normal,Open Play,,,,,,Real Betis,218,00:13:41.971,Shot,,2011/2012
,,,,,,,,,,,,,,,0.34212,,,,,,,,,,,,,a86c6aa0-ce8f-4b71-b014-bb9cb5ae38bf,2970,,"[101.0, 30.5]",69327,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Attacking Midfield,135,Barcelona,217,['0e047518-b01e-4ce5-a024-9286b5363b0e'],40,,Right Foot,"[108.5, 41.4]",True,"[{'location': [94.8, 34.1], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.4, 41.3], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.2, 37.5], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.3, 44.3], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 47.6], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.9, 48.9], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [107.2, 27.4], 'player': {'id': 26794, 'name': 'Javier Magro Matilla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 29.7], 'player': {'id': 26081, 'name': 'Pedro Mario Álvarez Abrante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 24.6], 'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.3, 24.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [107.7, 33.8], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.1, 28.1], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.5, 32.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",2c2b917b-9a0c-4492-aba7-e811a421c5aa,,,Wayward,0.0629212,Normal,Open Play,,,,,,Barcelona,217,00:17:40.626,Shot,,2011/2012
,,,,,,,,,,,,,,,0.0343,,,,,,,,,,,,,af6562c6-d49f-4eb1-8e57-1614d518ad02,3211,,"[109.3, 40.8]",69327,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,146,Barcelona,217,['9a93761e-0200-492f-8bde-6e60bf5a8339'],47,,Head,"[110.3, 40.7, 1.6]",,"[{'location': [110.6, 40.6], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 39.2], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 47.2], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.0, 32.1], 'player': {'id': 26081, 'name': 'Pedro Mario Álvarez Abrante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 35.8], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [100.7, 45.3], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",42e2441c-7faa-4973-bc40-140e9b857364,True,,Saved,0.33181348,Normal,Open Play,,,,,,Barcelona,217,00:21:47.846,Shot,,2011/2012
,,,,,,,,,,,,,,,0.3917,,,,,,,,,,,,,362d5ca7-a87f-4e97-9daa-fd927fcdb759,3322,,"[94.8, 43.1]",69327,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,153,Barcelona,217,"['1d38e4d4-bbfd-452a-bee2-1bae495c2db9', 'ba3b09ee-ea24-44fa-8adb-69da549c8878']",36,,Left Foot,"[106.3, 42.2]",,"[{'location': [106.3, 41.8], 'player': {'id': 6630, 'name': 'Jorge Molina Vidal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.4, 42.7], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.7, 31.9], 'player': {'id': 26794, 'name': 'Javier Magro Matilla'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 43.3], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 43.8], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.7, 40.1], 'player': {'id': 7063, 'name': 'Jefferson Antonio Montero Vite'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.3, 41.4], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.4, 42.3], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.1, 38.1], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.8, 48.7], 'player': {'id': 3385, 'name': 'Alexis Alejandro Sánchez Sánchez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [106.2, 55.5], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [105.1, 47.5], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.1, 40.9], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 30.0], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.3, 40.2], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 39.3], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.2, 40.8], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",,,,Blocked,0.08141676,Normal,Free Kick,,,,,,Barcelona,217,00:26:36.470,Shot,,2011/2012
,,,,,,,,,,,,,,,0.0775,,,,,,,,,,,,,33922984-3b32-4b68-a664-123cb2afdd75,3423,,"[113.1, 29.0]",69327,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,156,Barcelona,217,['3f9563d2-3ccf-448b-b787-cc1311a95896'],46,,Left Foot,"[113.9, 30.1, 0.3]",True,"[{'location': [96.7, 53.7], 'player': {'id': 6832, 'name': 'Rubén Castro Martín'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.2, 34.6], 'player': {'id': 26100, 'name': 'Ustaritz Aldekoaotalora Astarloa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.9, 39.1], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.7, 50.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.6, 46.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.3, 48.1], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 45.9], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 30.4], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f6bc95c4-8666-4ee9-b7cd-356537b615fc,,,Saved,0.18298024,Normal,Open Play,,,,,,Barcelona,217,00:28:46.780,Shot,,2011/2012
,,,,,,,,,,,,,,,0.656141,,,,,,,,,,,,,c379cc74-5cf6-4dd3-a617-94544dad1889,3440,,"[113.2, 33.4]",69327,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,156,Barcelona,217,['6157c211-a766-4ff5-8801-6db96214509f'],5,,Head,"[120.0, 36.8, 3.5]",,"[{'location': [109.9, 54.7], 'player': {'id': 25892, 'name': 'Ignacio Pérez Santamaría'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 52.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 36.0], 'player': {'id': 26455, 'name': 'José Isidoro Gómez Torres'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.8, 37.7], 'player': {'id': 23815, 'name': 'Casto Espinosa Barriga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.9, 39.9], 'player': {'id': 26100, 'name': 'Ustaritz Aldekoaotalora Astarloa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.7, 42.8], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 41.7], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.7, 46.6], 'player': {'id': 18407, 'name': 'José Alberto Cañas Ruiz Herrera'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 40.9], 'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [101.4, 51.8], 'player': {'id': 26783, 'name': 'Roque Luis Santa Cruz Cantero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",28762566-1a33-4d73-a632-3efd8b228903,,,Off T,0.0988759,Normal,Open Play,,,,,,Barcelona,217,00:29:05.613,Shot,,2011/2012
