50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.709428,,,,,,,,,,,,3f781731-18f7-46bf-9a80-ef59902ffcc7,128,,"[72.3, 73.8]",68331,2,,,,,0.1558682,,Right Foot,,"[86.3, 76.0]",,Ground Pass,,14.1718025,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,7,Barcelona,217,['18b0b1bc-a0f1-4b80-8c58-8fec07a1102f'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.227,Pass,,2006/2007
,,,,,,,,,,,,,,,0.974146,,,,,,,,,,,,eb69e9cc-7829-4c8e-95a0-6847a0be5b2c,140,,"[84.3, 54.7]",68331,2,,,,,-1.9084185,,Left Foot,,"[81.0, 45.3]",,Ground Pass,,9.962429,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['dc97d75b-1701-4bc6-9734-d8f24101744a'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.409,Pass,,2006/2007
,,,,,,,,,,,,,,,1.883896,,,,,,,,,,,,d295ec50-b7ca-4a80-89dc-eed86758a454,143,,"[80.5, 52.4]",68331,2,,,,,1.0146301,,Right Foot,,"[94.3, 74.6]",,Low Pass,,26.139626,,,,Gianluca Zambrotta,15774.0,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,7,Barcelona,217,['5237a1a5-5fc9-4be3-9957-4f3a73d0dc45'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.966,Pass,,2006/2007
,,,,,,,,,,,,,,,1.829658,,,,,,,,,,,,2e5a8798-06ef-42bf-9449-b2373a248c28,146,,"[94.8, 70.4]",68331,2,,,,,-2.4805496,,Right Foot,,"[82.2, 60.6]",,Ground Pass,,15.962456,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,7,Barcelona,217,['c9cf96a5-efeb-4dd0-9210-8e95c570ca68'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.581,Pass,,2006/2007
,,,,,,,,,,,,,,,0.762233,,,,,,,,,,,,6b278164-2582-492a-884e-e8c2a42db6c0,149,,"[79.9, 52.9]",68331,2,,,,,-1.0289503,,Right Foot,,"[86.1, 42.6]",,Ground Pass,,12.022063,,,,Anderson Luís de Souza,19757.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,7,Barcelona,217,['41daa067-47c2-499a-a5eb-5e844c6d3626'],38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.534,Pass,,2006/2007
,,,,,,,,,,,,,,,1.149584,,,,,,,,,,,,9ef71cac-f0a0-4cf7-b976-77ecb90acdf9,151,,"[85.4, 42.4]",68331,2,,,,,1.0699757,7a7e3a6f-972d-4999-8578-175b199f7bf2,Right Foot,,"[90.6, 51.9]",,Ground Pass,,10.83005,,,,Andrés Iniesta Luján,5216.0,True,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,7,Barcelona,217,['a5c43a32-d28a-4f60-844a-26fb2770d852'],39,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.296,Pass,,2006/2007
,,,,,,,,,,,,,,,2.160604,,,,,,,,,,,,8293fa74-37f8-4e00-ae09-7835016fa069,155,,"[7.0, 37.0]",68331,3,,,,,0.06447097,,Right Foot,,"[79.8, 41.7]",,High Pass,,72.95156,,Incomplete,,Ewerthon Henrique de Souza,25916.0,,,,,,Goal Kick,1,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,8,Real Zaragoza,395,"['be9fe43e-56fb-4d5c-9d83-234577053db3', 'e66c4cf8-cc51-4dfd-b1ab-2c0c94d423cd']",4,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:04.863,Pass,,2006/2007
,,,,,,,,,,,,,,,2.268589,,,,,,,,,,,,be9fe43e-56fb-4d5c-9d83-234577053db3,158,,"[41.2, 39.3]",68331,3,,,,True,-0.1264126,,,,"[71.1, 35.5]",,High Pass,,30.140505,,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,Recovery,1,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,8,Real Zaragoza,395,"['0dcf5272-1603-4f1d-a6c3-5e491e37a558', '789118eb-1790-4c54-8d98-f8ac9435af0c', '8293fa74-37f8-4e00-ae09-7835016fa069', '833e3719-45bb-4592-ba7b-77a5048f1d20']",7,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.023,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.98737,,,,,,,,,,,,d17c06f2-6bdc-4c73-aabb-ec548dfa27b6,164,,"[67.7, 48.3]",68331,3,,,,,-1.4425503,,Left Foot,,"[73.0, 7.2]",,High Pass,,41.44032,,,,Ronaldo de Assis Moreira,25879.0,,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['0761517c-2c4c-447e-9229-0335f19b6bd7'],13,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.338,Pass,,2006/2007
,,,,,,,,,,,,,,,2.030369,,,,,,,,,,,,c7d05d44-be50-46d6-ac28-e6809cee0f0f,168,,"[54.2, 80.0]",68331,3,,,,,-0.12029548,,,,"[81.5, 76.7]",,High Pass,,27.498728,,Incomplete,,Diego Alberto Milito,19294.0,,,,,,Throw-in,1,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Back,10,Real Zaragoza,395,"['422ac395-e2ad-4570-a320-ca81470014f9', 'b8db26e1-ad8b-4790-9cf4-ec9e886f6bae']",27,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:27.446,Pass,,2006/2007
,,,,,,,,,,,,,,,0.2969,,,,,,,,,,,,422ac395-e2ad-4570-a320-ca81470014f9,171,,"[39.5, 4.3]",68331,3,,,,True,0.1882215,,,,"[45.8, 5.5]",,High Pass,,6.4132676,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,"['2bbb4cbb-3dd3-4eb5-bffd-9824ba44d224', 'afc17009-2df0-494e-9e85-f0340df88c1c', 'c7d05d44-be50-46d6-ac28-e6809cee0f0f']",29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.476,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.03613,,,,,,,,,,,,e652337c-2b30-45f8-a88c-7f0fea937e6c,173,,"[45.8, 5.5]",68331,3,,,,,0.8086498,,Head,,"[52.1, 12.1]",,Low Pass,,9.124144,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,11,Barcelona,217,['cbb00a3e-8c8a-457d-90e0-0d0459088e3e'],29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.813,Pass,,2006/2007
,,,,,,,,,,,,,,,0.851176,,,,,,,,,,,,ed5aab7b-0709-418d-8d1e-32ecd6c05c52,176,,"[52.0, 17.3]",68331,3,,,,,2.222494,,Right Foot,,"[44.6, 27.0]",,Ground Pass,,12.20041,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,11,Barcelona,217,['37de9f3c-3ab4-4039-a831-06576eb3d98e'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.262,Pass,,2006/2007
,,,,,,,,,,,,,,,2.908512,,,,,,,,,,,,0c292cfd-9396-44f1-bd55-40d84040195d,183,,"[51.8, 22.7]",68331,3,,,,,1.3907777,,Right Foot,,"[61.5, 76.0]",,Low Pass,,54.175457,,,,Gianluca Zambrotta,15774.0,,,True,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,12,Barcelona,217,['b731818c-d556-40c8-9cad-94a15740a1e9'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.329,Pass,,2006/2007
,,,,,,,,,,,,,,,2.096996,,,,,,,,,,,,c0084a98-0d49-4463-a414-b7f1d95e53a0,186,,"[61.5, 76.0]",68331,3,,,,,-2.5738451,,Right Foot,,"[36.1, 59.8]",,Ground Pass,,30.1264,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,12,Barcelona,217,['71a1b3e6-16e7-4309-bfec-ccdbd261e416'],57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.675,Pass,,2006/2007
,,,,,,,,,,,,,,,1.552272,,,,,,,,,,,,00cd6248-d137-49d8-8c5b-28afeaa35e7a,189,,"[36.1, 59.8]",68331,4,,,,,-1.5434808,,Right Foot,,"[37.1, 23.2]",,Ground Pass,,36.61366,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['2e30d345-74fc-4e22-90c3-b30936ee5ad8'],1,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.338,Pass,,2006/2007
,,,,,,,,,,,,,,,1.638308,,,,,,,,,,,,d72492e2-0c0a-4a8b-a1a3-2d416b5dee70,192,,"[49.8, 17.3]",68331,4,,,,,1.8087541,,Right Foot,,"[44.1, 40.8]",,Ground Pass,,24.181398,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['7de33e12-77b8-4547-a41d-5b838faff6b8'],7,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.142,Pass,,2006/2007
,,,,,,,,,,,,,,,1.618744,,,,,,,,,,,,b0fabdc0-3130-4dc0-aa07-dffab93e6dab,195,,"[48.2, 45.9]",68331,4,,,,,-1.6041173,,Right Foot,,"[47.4, 21.9]",,Ground Pass,,24.01333,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['7f842cb1-8b9c-4b97-91cb-c39258c49c59'],11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.404,Pass,,2006/2007
,,,,,,,,,,,,,,,1.492962,,,,,,,,,,,,2dac6203-c5aa-4d99-948b-337f204d09da,198,,"[48.7, 20.8]",68331,4,,,,,-1.167443,,Right Foot,,"[55.4, 5.1]",,Ground Pass,,17.069857,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['21693855-e1d7-4be2-851d-16427415bc80'],13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.828,Pass,,2006/2007
,,,,,,,,,,,,,,,2.604061,,,,,,,,,,,,551c3584-b9ca-4354-a30b-dc495c6c5996,201,,"[56.6, 14.2]",68331,4,,,,,2.1150057,,Left Foot,,"[40.2, 41.3]",,High Pass,,31.676016,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,['1025df27-8d15-485b-8bd6-5d461003c338'],17,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.727,Pass,,2006/2007
,,,,,,,,,,,,,,,2.524685,,,,,,,,,,,,48a97076-300d-4f6b-bc1c-c661962a407f,204,,"[47.0, 44.2]",68331,4,,,,,-0.9431669,,Right Foot,,"[76.6, 3.4]",,High Pass,,50.40635,,,,Ronaldo de Assis Moreira,25879.0,,,True,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['1131a47f-1584-42b4-b79c-438f210ecd32'],22,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.243,Pass,,2006/2007
,,,,,,,,,,,,,,,0.865425,,,,,,,,,,,,108eb1d1-e6f1-4a90-9565-488747522128,214,,"[93.3, 1.0]",68331,4,,,,,0.20499998,,,,"[103.4, 3.1]",,High Pass,,10.316007,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['6943dba4-f128-4a8d-8a52-ef6f8da2f50a'],43,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.833,Pass,,2006/2007
,,,,,,,,,,,,,,,0.914079,,,,,,,,,,,,f663157d-877c-41fc-bb1a-72c23a026af3,217,,"[102.0, 3.1]",68331,4,,,,,1.5380212,,Right Foot,,"[102.2, 9.2]",,Ground Pass,,6.1032777,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,['6a2dbae6-a9c9-4d89-95fc-dd360162d1cf'],45,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.459,Pass,,2006/2007
,,,,,,,,,,,,,,,3.868587,,,,,,,,,,,,b2aca40e-c73f-4c95-8da2-2137eb77d134,220,,"[111.2, 14.7]",68331,4,,,,,1.4798261,,Left Foot,True,"[116.5, 72.8]",,Ground Pass,,58.341236,,,,Lionel Andrés Messi Cuccittini,5503.0,,,True,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['3e19475e-3c36-419b-98b4-ff772d22f594'],47,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.511,Pass,,2006/2007
,,,,,,,,,,,,,,,2.43238,,,,,,,,,,,,a1ed1447-99c8-4479-84fc-f0104e570ea6,224,,"[105.3, 74.6]",68331,4,,,,,-2.6229546,,Left Foot,,"[84.1, 62.5]",,Ground Pass,,24.410038,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['d05d48f7-04e0-4b32-a568-f43a7aa7b2e4', 'f5a5271a-fe1b-4149-bd68-6ef2e070689f']",56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.402,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.668923,,,,,,,,,,,,572dbbe0-610b-4468-9876-18d15a74c17c,227,,"[78.4, 45.3]",68331,5,,,,,-2.6740313,,Right Foot,,"[58.0, 35.0]",,Ground Pass,,22.852789,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,['0313bb1d-c440-409f-8440-7a7e5ed33a4f'],1,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.639,Pass,,2006/2007
,,,,,,,,,,,,,,,1.179344,,,,,,,,,,,,d8c131bd-dac2-4dd6-aa64-b2c005baf69b,230,,"[58.0, 35.0]",68331,5,,,,,-0.55011225,,Right Foot,,"[76.1, 23.9]",,Ground Pass,,21.232523,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,13,Barcelona,217,['34c15c6c-7e17-4dfa-8dd1-8ed8cc83ffb3'],4,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.063,Pass,,2006/2007
,,,,,,,,,,,,,,,0.97007,,,,,,,,,,,,93e47bcb-694a-478f-97fb-9a783786453e,237,,"[52.6, 61.5]",68331,5,,,,,1.3591971,,Right Foot,,"[55.5, 75.0]",,Ground Pass,,13.807969,,,,Andrés Nicolás D''Alessandro,25410.0,,,,,,,1,Regular Play,Diego Alberto Milito,19294.0,Left Center Forward,14,Real Zaragoza,395,['8a39a1b5-c1f3-461a-9af9-e1f593175c2b'],13,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:13.749,Pass,,2006/2007
,,,,,,,,,,,,,,,0.883136,,,,,,,,,,,,3e9a4dfe-980b-4403-8462-f3aa9e440503,241,,"[55.7, 76.0]",68331,5,,,,,-2.2534647,,Left Foot,,"[47.0, 65.3]",,Ground Pass,,13.790577,,,,Albert Celades López,25909.0,,,,,,,1,Regular Play,Andrés Nicolás D''Alessandro,25410.0,Right Midfield,14,Real Zaragoza,395,['eb51d52e-ed13-44f0-bcf4-456d5c71bdff'],15,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:15.734,Pass,,2006/2007
,,,,,,,,,,,,,,,1.681222,,,,,,,,,,,,143263b6-ad7e-4750-bcc1-ed91074c55c1,244,,"[52.8, 56.7]",68331,5,,,,,-2.155587,,Right Foot,,"[38.5, 35.1]",,Ground Pass,,25.904633,,,,Gabriel Alejandro Milito,25919.0,,,,,,,1,Regular Play,Albert Celades López,25909.0,Left Center Midfield,14,Real Zaragoza,395,['fd3bbee0-afdd-4d7c-b784-1f2fc2f61c98'],18,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:18.493,Pass,,2006/2007
,,,,,,,,,,,,,,,1.1572,,,,,,,,,,,,216fccf7-ddb5-4a15-b773-fe6a50acfe16,247,,"[44.4, 28.7]",68331,5,,,,,0.035279475,,Left Foot,,"[69.9, 29.6]",,Ground Pass,,25.515877,,,,Pablo César Aimar Giordano,26024.0,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,14,Real Zaragoza,395,['bef02597-db89-4ea7-b2e5-bdbe55468773'],22,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:22.116,Pass,,2006/2007
,,,,,,,,,,,,,,,0.590264,,,,,,,,,,,,b8da2a06-9b58-4b92-b80e-c8f147c24e1c,255,,"[55.0, 43.2]",68331,5,,,,,-2.9304993,,Right Foot,,"[49.4, 42.0]",,Ground Pass,,5.7271285,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,15,Barcelona,217,['247e79b0-20ba-4633-b9e6-4a18abce94da'],26,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.014,Pass,,2006/2007
,,,,,,,,,,,,,,,2.206191,,,,,,,,,,,,7a39a7a7-56e3-41b9-b3a0-b18468364caa,258,,"[56.6, 36.7]",68331,5,,,,,-1.1071488,,Right Foot,,"[73.3, 3.3]",,Ground Pass,,37.342335,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,15,Barcelona,217,['c30c42b3-f7a8-4395-bdd7-4fb7223f1754'],31,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.297,Pass,,2006/2007
,,,,,,,,,,,,,,,1.230937,,,,,,,,,,,,c5b9bdd4-c1af-4d24-a83b-25d0065213bc,261,,"[69.7, 3.9]",68331,5,,,,,2.7367008,,Right Foot,,"[56.4, 9.6]",,Ground Pass,,14.469969,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,15,Barcelona,217,['91c73c36-108e-4b3d-b16d-43bb1be0f012'],35,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.797,Pass,,2006/2007
,,,,,,,,,,,,,,,1.010456,,,,,,,,,,,,dced8e79-0d34-43af-85f8-f26750f6815f,264,,"[56.4, 10.1]",68331,5,,,,,1.5532542,,Left Foot,,"[56.6, 21.5]",,Ground Pass,,11.401754,,,,Anderson Luís de Souza,19757.0,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,15,Barcelona,217,['e3583166-6e93-4ba3-b116-4123c3007175'],37,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.346,Pass,,2006/2007
,,,,,,,,,,,,,,,2.281007,,,,,,,,,,,,a5ba166b-fef0-41b3-82fa-aa8ea95e3149,267,,"[51.3, 27.5]",68331,5,,,,,1.6283085,,Right Foot,,"[49.4, 60.5]",,Ground Pass,,33.054653,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,15,Barcelona,217,['94e96782-2e40-454b-a067-f74a6e555d09'],40,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.015,Pass,,2006/2007
,,,,,,,,,,,,,,,4.29085,,,,,,,,,,,,0f89daee-4100-4d0c-9a62-704cb23d5ed1,270,,"[51.3, 59.8]",68331,5,,,,,0.21960163,,Right Foot,,"[119.4, 75.0]",,High Pass,,69.77571,,Out,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,15,Barcelona,217,,43,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.561,Pass,,2006/2007
,,,,,,,,,,,,,,,1.182427,,,,,,,,,,,,f542a0e8-88d2-495b-bf7f-326f8eca7261,271,,"[7.0, 37.0]",68331,6,,,,,-0.67474097,,Right Foot,,"[25.0, 22.6]",,Ground Pass,,23.051247,,,,Gabriel Alejandro Milito,25919.0,,,,,,Goal Kick,1,From Goal Kick,César Sánchez Domínguez,25917.0,Goalkeeper,16,Real Zaragoza,395,['93e1ece5-365c-4196-9c67-909688fee669'],3,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:03.511,Pass,,2006/2007
,,,,,,,,,,,,,,,2.04223,,,,,,,,,,,,8a3cbdd1-2cae-4485-8cb6-0b598ad074eb,275,,"[32.6, 19.3]",68331,6,,,,,0.524714,,Left Foot,,"[80.8, 47.2]",,High Pass,,55.69246,,Incomplete,,Ewerthon Henrique de Souza,25916.0,,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,16,Real Zaragoza,395,"['179564c5-e94b-4f0a-ac47-f953fa625544', '752e1eb0-cd63-4b59-b7aa-da7c3f5438d5', 'a6e892e1-9033-4f19-8e1d-be4395eac24a']",8,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:08.749,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.01933,,,,,,,,,,,,ed1ec32d-4119-4cb3-a9a0-410bd9288f7f,279,,"[42.1, 37.6]",68331,6,,,,,1.5707964,,Right Foot,,"[42.1, 46.8]",,Ground Pass,,9.2,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,['8d029447-6f48-4eaf-99e6-ef2baeaa7bca'],12,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.513,Pass,,2006/2007
,,,,,,,,,,,,,,,1.544386,,,,,,,,,,,,82b3f874-f5f2-4175-b797-dd35948f99db,283,,"[55.4, 41.3]",68331,6,,,,,-2.6532588,,Right Foot,,"[42.6, 34.5]",,Ground Pass,,14.494137,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,17,Barcelona,217,"['4df2dca0-eed0-4c24-829c-b1a021fa8139', 'b2eab6cb-29c0-4532-b1c3-2a3bbf7437d7']",16,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.589,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.755647,,,,,,,,,,,,3b7fc497-c293-45f4-8f2b-76c78ae59f4c,286,,"[42.6, 34.5]",68331,6,,,,,1.886011,,Right Foot,,"[38.1, 48.3]",,Ground Pass,,14.515164,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,['73579fc3-660c-464e-ba77-f71253756c59'],18,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.213,Pass,,2006/2007
,,,,,,,,,,,,,,,4.127737,,,,,,,,,,,,097496bf-5748-4703-bb1a-247d78ae0cf7,289,,"[42.1, 49.0]",68331,6,,,,,-0.77307844,,Right Foot,,"[91.4, 0.9]",,High Pass,,68.877426,,Out,,Ronaldo de Assis Moreira,25879.0,,,True,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,17,Barcelona,217,['3d484c38-4e5e-4fdb-84e9-07b08c646c6a'],21,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.183,Pass,,2006/2007
,,,,,,,,,,,,,,,3.020926,,,,,,,,,,,,5d592c4d-df8b-426f-9a83-169187c6e8ef,291,,"[29.9, 80.0]",68331,6,,,,,-0.17891717,,,,"[48.7, 76.6]",,High Pass,,19.104973,,Incomplete,,Andrés Nicolás D''Alessandro,25410.0,,,,,,Throw-in,1,From Throw In,Carlos Andrés Diogo Enseñat,26022.0,Right Back,18,Real Zaragoza,395,"['0298a596-c5fd-45b4-82e8-3c74afe3658d', 'cf03034c-819e-4977-a3e2-44bd98bf39fc']",39,,,,,,,,,,,,,,,,Real Zaragoza,395,00:06:39.236,Pass,,2006/2007
,,,,,,,,,,,,,,,0.762034,,,,,,,,,,,,0298a596-c5fd-45b4-82e8-3c74afe3658d,293,,"[72.3, 4.4]",68331,6,,,,,1.15934,,Head,,"[74.7, 9.9]",,High Pass,,6.0008335,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,Recovery,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,18,Real Zaragoza,395,"['5d592c4d-df8b-426f-9a83-169187c6e8ef', '7f4104f5-9240-443d-b5c5-94c71ab24612', '8e5af17b-1090-4f0d-b530-b32149ace620']",42,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.257,Pass,,2006/2007
,,,,,,,,,,,,,,,0.96604,,,,,,,,,,,,636b5031-1b16-486a-8785-87bf9222b12a,300,,"[95.5, 19.3]",68331,6,,,,,-2.2318394,,Right Foot,,"[89.9, 12.1]",,Ground Pass,,9.121404,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,19,Barcelona,217,['7cd9ac24-92f7-4858-9c19-994635651f12'],47,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.888,Pass,,2006/2007
,,,,,,,,,,,,,,,1.808494,,,,,,,,,,,,5bdd5b84-c898-432c-a748-20a94b15b925,303,,"[88.2, 12.6]",68331,6,,,,,1.3710896,3e7c4afa-bdce-410d-9a6d-392747adcb09,Right Foot,,"[98.3, 62.5]",,High Pass,,50.911884,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,True,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,19,Barcelona,217,['2b5d98e5-f78a-46a9-bd3c-be4b22575f1a'],50,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.672,Pass,,2006/2007
