bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c5ac77-988c-45f2-bbe6-25781358ab8d,3170,,"[59.7, 1.9]",69249,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,168,Barcelona,217,"['328c9ae1-f805-4b7c-92e5-1100b2528afd', '601cf26d-1899-444a-a22f-02439a03e190']",43,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.476,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,18776e58-b3af-433f-bb08-da7359a67e95,3173,,"[51.5, 3.8]",69249,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,168,Barcelona,217,['260bc323-dda7-4933-98c2-df783793c6e5'],43,,,,,,,,,,,,,,,,Barcelona,217,00:33:43.948,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a6e809-fd32-4585-ab29-b71e5a649949,3176,,"[86.3, 2.2]",69249,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,169,Barcelona,217,['ef9b5e74-ffb3-491d-979a-e0b462b11d7c'],58,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.176,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5358232-1be6-43c1-9001-fd7dc2a0347e,3180,,"[78.8, 1.9]",69249,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,169,Barcelona,217,"['d49dc669-c3ea-4913-b67a-58ad9d076477', 'e6b86e35-3cee-45c7-b7f0-7f5063c693f1']",59,,,,,,,,,,,,,,,,Barcelona,217,00:33:59.313,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d26136-f27e-4539-b26d-ce2c6350d931,3188,,"[80.1, 3.1]",69249,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,170,Barcelona,217,['0202101f-676f-4e34-ace6-a4491eea7424'],15,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.764,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47be0dc4-f34f-4169-8e23-d666d403278e,3190,,"[88.9, 1.7]",69249,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,170,Barcelona,217,['af41a0d1-a962-421c-9fce-691b7ff5abe4'],17,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.150,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181d5be2-411e-41ca-95cf-7dcd9eb666e5,3194,,"[81.2, 4.4]",69249,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,170,Barcelona,217,"['65ace7e8-7f6d-495c-bd59-f0ef36d5ba06', 'ae9332c3-5663-45ee-89c3-4c90053f5a00']",18,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.312,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502e1500-44ca-41a0-9170-1fcd2253484d,3198,,"[81.7, 18.9]",69249,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,170,Barcelona,217,"['2f399eee-4065-4dc1-a404-85ff66c00970', 'f9c462cd-a474-4838-a938-a620d7641a34']",19,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.616,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c40731b-0896-4188-bfa8-7afe76708c45,3214,,"[69.2, 65.7]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,172,Barcelona,217,['8158035c-e689-42cf-9576-f3701a620123'],4,,,,,,,,,,,,,,,,Barcelona,217,00:35:04.954,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42badd3-58c6-43b2-a1bc-4d6843e10b15,3216,,"[41.5, 16.8]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gabriel Heinze,26176.0,Left Back,173,Real Madrid,220,['70a36277-c2c8-4885-8c3b-851b8b19adfe'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:35:06.488,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a43f0a34-8d24-482d-a461-c91a1963a21d,3219,,"[15.9, 38.0]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,173,Real Madrid,220,['ed6a7763-a9c1-4753-8c67-d5cbf4b9f751'],11,,,,,,,,,,,,,,,,Real Madrid,220,00:35:11.972,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c116ff8f-d220-4c08-aa86-7b20e9218616,3222,,"[63.2, 48.2]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael van der Vaart,19724.0,Left Defensive Midfield,173,Real Madrid,220,['0c8d8bab-e0e9-44f5-aa9e-34c06eb1528c'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:35:16.313,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,30d13c0b-44d9-4b8e-bd1f-286815431960,3226,,"[64.5, 75.9]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier García Fernández,6836.0,Right Midfield,173,Real Madrid,220,"['b7b52ebc-433a-46c3-9a43-b0a91d394cf3', 'b86269b2-809c-4fd9-8151-65f92b903222']",20,,,,,,,,,,,,,,,,Real Madrid,220,00:35:20.752,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a345f60-6c4e-4555-adcc-71e0be8e1e90,3229,,"[99.2, 10.2]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,174,Barcelona,217,['41c1b19a-e66b-4ec7-97fa-3b9fc7788323'],33,,,,,,,,,,,,,,,,Barcelona,217,00:35:33.849,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30da6e88-4094-41cd-8813-d409358ee937,3237,,"[41.5, 65.6]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael van der Vaart,19724.0,Left Defensive Midfield,175,Real Madrid,220,"['68b7bbbf-8064-4977-981a-0a61ad75c6b6', 'b5522b22-40da-4af5-8fbe-7a64804ae4e9']",39,,,,,,,,,,,,,,,,Real Madrid,220,00:35:39.158,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84494015-d7de-448c-a261-24d8eeb714ac,3240,,"[28.9, 61.6]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Cannavaro,15775.0,Left Center Back,175,Real Madrid,220,['873e1c9f-0605-4a16-a7d3-248dcca13b8f'],41,,,,,,,,,,,,,,,,Real Madrid,220,00:35:41.507,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babd34b3-0649-451d-910d-5d3f5151af0d,3243,,"[32.3, 48.4]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Metzelder,20014.0,Right Center Back,175,Real Madrid,220,['f25bb408-bb33-485b-8bb4-decc28136abf'],42,,,,,,,,,,,,,,,,Real Madrid,220,00:35:42.999,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549f2def-300f-4a07-af64-d6030d2f27a7,3246,,"[47.1, 53.9]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael van der Vaart,19724.0,Left Defensive Midfield,175,Real Madrid,220,['64717d9e-d7a7-44e3-92ad-89eb8b5ee942'],45,,,,,,,,,,,,,,,,Real Madrid,220,00:35:45.388,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36a727de-aa9c-4c56-8f8e-3e9d738d53ea,3250,,"[54.6, 38.6]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Right Defensive Midfield,175,Real Madrid,220,['547755dc-81ae-445b-8fb2-e52b85c37fd6'],48,,,,,,,,,,,,,,,,Real Madrid,220,00:35:48.042,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8e5d94e-e8b5-450f-8505-0628e4d8d9ed,3253,,"[46.3, 38.6]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Metzelder,20014.0,Right Center Back,175,Real Madrid,220,['ac3859d6-77a3-493c-9785-02adc5c774c7'],49,,,,,,,,,,,,,,,,Real Madrid,220,00:35:49.730,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f5ac17e-e40a-40a6-a97f-e4a585c42552,3256,,"[58.4, 77.2]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Back,175,Real Madrid,220,['a072293d-cc1e-4e58-83f1-2c05fa8b5694'],53,,,,,,,,,,,,,,,,Real Madrid,220,00:35:53.375,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e980d8-9a07-4b8f-bbf9-913e668d89d8,3259,,"[90.7, 71.6]",69249,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,175,Real Madrid,220,['8f72617e-01fb-4172-9eeb-595e45838e6a'],57,,,,,,,,,,,,,,,,Real Madrid,220,00:35:57.520,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473f8208-c00f-4c27-82bf-ca859a27737b,3264,,"[50.0, 2.0]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,176,Barcelona,217,['c44c7c92-bd9c-45a8-a782-5548e44e5e5f'],0,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.182,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e76df194-0a40-4a22-b709-34f6886ea5c1,3267,,"[33.4, 15.1]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,176,Barcelona,217,['ded44f4c-7234-494a-8494-5c4ccdd4b470'],3,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.033,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d5cc4db-e45c-4aa0-a1fe-ff2c2c0d9591,3271,,"[42.0, 19.9]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,176,Barcelona,217,"['854977ab-2ca4-49cb-a5ae-ea3773609e48', 'd6ffe3ad-7412-4c73-a515-1ab873b4579f']",5,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.065,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e99291a-200f-4554-8a79-484d2a7357d0,3279,,"[44.9, 0.9]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,176,Barcelona,217,['e6b3aabd-256a-4177-9271-690927060288'],12,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.479,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06e9dea-51ef-4f50-a5cf-ea185b9e7e9b,3283,,"[45.6, 9.7]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,176,Barcelona,217,"['1a35616a-a4bf-4d30-b23b-43f0ddd8058b', 'ebcf45d5-fe40-4912-95d0-f3e8dfd3206b']",15,,,,,,,,,,,,,,,,Barcelona,217,00:36:15.720,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136d091d-3daf-402a-8207-836bf67c931d,3287,,"[39.1, 1.2]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,176,Barcelona,217,"['cfc0c5a4-0501-468e-ad21-02c131e60981', 'ece6d0db-7e8d-4a8f-baab-82125c02f709']",17,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.164,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd96b08-155d-40a1-bdf4-b5e41159a7c2,3289,,"[31.6, 48.1]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,176,Barcelona,217,['df72cd55-1553-440d-8d2c-10cc304d0dd4'],19,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.491,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411e49b5-3cc4-4740-bf27-e873ebcc5430,3291,,"[11.4, 35.4]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,176,Barcelona,217,['a05354c2-6cd8-42c5-ae90-42a40d350606'],21,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.574,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9237e9b-25be-4680-8bcd-ca0de283ec17,3296,,"[40.0, 52.2]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Cannavaro,15775.0,Left Center Back,177,Real Madrid,220,"['19ed59af-3ca5-4c69-b957-c7e5428dba8d', 'ab65a1a6-adf3-4de3-9ac9-3ec3516e6722']",33,,,,,,,,,,,,,,,,Real Madrid,220,00:36:33.002,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c63380-dffd-420a-93cd-b44908a0701c,3299,,"[52.2, 42.0]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Right Defensive Midfield,177,Real Madrid,220,['44620469-edcf-44fa-9276-13c1919cf94d'],36,,,,,,,,,,,,,,,,Real Madrid,220,00:36:36.152,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e353caee-eb80-4a2c-bf90-812f6ce4089b,3302,,"[64.7, 73.7]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Back,177,Real Madrid,220,['e13b9782-aafa-4a89-954b-d13d0fb5b10b'],40,,,,,,,,,,,,,,,,Real Madrid,220,00:36:40.415,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0b57e5b-ed39-48eb-9f3e-db262f68d9bd,3306,,"[63.2, 60.0]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Right Defensive Midfield,177,Real Madrid,220,['06e95299-f874-4256-a753-93b62c55a4d1'],45,,,,,,,,,,,,,,,,Real Madrid,220,00:36:45.102,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5253185-67ef-46a8-81fa-47a89ca1276b,3309,,"[81.6, 33.4]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael van der Vaart,19724.0,Left Defensive Midfield,177,Real Madrid,220,['0fe2e5d4-bea7-4fa5-b5cd-e4a85a5fbaea'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:36:47.625,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539f21da-63cd-4da8-a885-3e5832fe3b78,3316,,"[50.0, 59.1]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,177,Real Madrid,220,['3317036c-c58b-4e88-ab2b-f207d506fd8a'],51,,,,,,,,,,,,,,,,Barcelona,217,00:36:51.183,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a162245-0a34-4ed9-9629-4ee1b864eb2a,3324,,"[83.0, 22.4]",69249,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Gabriel Heinze,26176.0,Left Back,177,Real Madrid,220,['1bf76455-5127-4d56-b772-11fe77e569e7'],58,,,,,,,,,,,,,,,,Real Madrid,220,00:36:58.650,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96d77a4-2e08-4da4-9a6e-0306e75214e4,3329,,"[55.2, 51.9]",69249,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,178,Barcelona,217,['c8ff4af3-7c14-4aa6-8c66-2ba3632f3619'],1,,,,,,,,,,,,,,,,Barcelona,217,00:37:01.468,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c352e920-35d2-4ba5-aa35-0ccd3db87888,3332,,"[71.2, 48.0]",69249,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,178,Barcelona,217,['fa77f5c8-221a-4235-96f2-6eea33c1fee3'],2,,,,,,,,,,,,,,,,Barcelona,217,00:37:02.761,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b8be33-69b5-4cff-8ca1-843440cdd975,3335,,"[99.7, 68.8]",69249,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,178,Barcelona,217,['c8e4cdd7-0f92-4e6e-9aed-97803f8e418c'],6,,,,,,,,,,,,,,,,Barcelona,217,00:37:06.060,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b0448d9-4012-4594-a338-b5d917ace491,3338,,"[115.8, 40.9]",69249,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,178,Barcelona,217,['ad17a9fb-2669-4141-87ed-7cb32f97de0e'],9,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.003,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d00dd0a-ec90-4b59-be44-84f32b40e004,3345,,"[61.0, 39.9]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Raúl González Blanco,15607.0,Right Center Forward,179,Real Madrid,220,['cb7cef32-1912-4272-9826-502bd7ae8a9c'],25,,,,,,,,,,,,,,,,Real Madrid,220,00:38:25.656,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e3df78-35b1-4a3b-b2de-c88486618433,3347,,"[59.4, 77.5]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassana Diarra,3181.0,Right Back,179,Real Madrid,220,['278e0ed4-4418-4887-aeb1-391b9289b4b8'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:38:32.358,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb1f206-e709-4f64-9355-7c1ea27cbd1d,3349,,"[69.9, 68.6]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael van der Vaart,19724.0,Left Defensive Midfield,179,Real Madrid,220,['ac4b2d06-3fac-4be5-be70-2051e4ee6999'],36,,,,,,,,,,,,,,,,Real Madrid,220,00:38:36.897,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fc2d201-1eab-45cc-b411-2cd954186b1c,3352,,"[73.9, 47.6]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fernando Rubén Gago,26036.0,Right Defensive Midfield,179,Real Madrid,220,['cc7d1711-1313-43a8-b6f9-6856731a42b9'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:38:38.864,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021f9a00-193b-4df7-96e1-32c511d0b85a,3360,,"[28.6, 7.4]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Left Back,180,Barcelona,217,['da318351-0812-4217-80da-6b249e398137'],51,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.527,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea6d492-16bb-4ea8-a178-94afc4b93a58,3364,,"[57.4, 17.5]",69249,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Wing,180,Barcelona,217,"['2985e2c5-1ca7-47ac-9817-b628171e8ec2', 'ed6ceae8-4e73-4b64-b250-8fc7abe36418']",56,,,,,,,,,,,,,,,,Barcelona,217,00:38:56.436,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d08570a-fa70-4785-9105-9030980afcfe,3371,,"[40.5, 48.6]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,181,Barcelona,217,['1bfd3690-ed9b-4041-91aa-e3ef94e299e6'],19,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.181,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,37266c9a-ba09-45b6-a286-f15e80f490c3,3373,,"[81.7, 61.0]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Wing,181,Barcelona,217,['d84c781a-8495-4b70-8003-c3b6fa3eb460'],25,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.870,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369c6f08-da20-47b1-bc85-c4e7d4fb4647,3375,,"[51.0, 24.3]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Rubén Gago,26036.0,Right Defensive Midfield,182,Real Madrid,220,['c96add05-ef83-4642-bada-d6db8812cba4'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:40:27.320,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5a27b8-d60e-400d-bd8c-f2ccac2c9cea,3377,,"[65.8, 21.7]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Midfield,182,Real Madrid,220,['05046788-1dad-4b3d-8f35-70d968b9f9f4'],28,,,,,,,,,,,,,,,,Real Madrid,220,00:40:28.702,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,034babe7-8aae-4598-b20c-30fac1884ee7,3381,,"[89.1, 58.7]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,182,Real Madrid,220,['276f4665-1042-40ac-8687-1148af7341ea'],32,,,,,,,,,,,,,,,,Real Madrid,220,00:40:32.476,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8921f3ea-694e-4d6d-a4da-744fb44502cb,3383,,"[44.9, 19.1]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,183,Barcelona,217,['83457fa9-c85b-4173-9c3c-0915c2479a07'],33,,,,,,,,,,,,,,,,Barcelona,217,00:40:33.911,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d70a32f-ed2f-406e-9688-9bee279fd40d,3386,,"[46.3, 4.9]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,183,Barcelona,217,['887a8a02-4150-48c8-bb8c-25f0170b77e6'],37,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.090,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6bf184-1eb4-4de9-acaa-811944153ed6,3389,,"[45.6, 1.7]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,183,Barcelona,217,['1764fcf3-b805-4d0b-bea4-ebc9bdcd3d5d'],37,,,,,,,,,,,,,,,,Barcelona,217,00:40:37.865,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78292ba8-dd31-4573-9010-b68f0f785533,3392,,"[61.6, 23.1]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,183,Barcelona,217,['da563704-9434-44d0-9711-ed9521de88f0'],41,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.529,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6716ef7c-6d18-47b4-ae2a-7b8878195549,3395,,"[67.3, 2.0]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,183,Barcelona,217,['81872ae5-20b0-416a-916c-9aecb79797d6'],44,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.361,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7933d5-453d-496e-b21b-01363a6f8986,3398,,"[66.1, 6.3]",69249,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,183,Barcelona,217,['39b58800-7ea8-434d-83d5-02f641768f9f'],46,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.928,Ball Receipt*,,2008/2009
