bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4783c473-4585-4f70-8f0b-2572c451f484,1040,,"[57.0, 31.0]",3773403,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,58,Athletic Club,215,"['9feb61c3-d8ba-4680-8a44-dbf52d52f9c2', 'dca20310-b279-40f1-9db2-a347fa6500bc']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.654,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b8d82677-c509-4c0c-956a-3e7b4621b351,1066,,"[48.3, 68.6]",3773403,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,59,Athletic Club,215,['16480d4f-cb3a-4cdc-8b85-ee4c82de6573'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.441,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7303f30c-f882-482b-9a1d-60534e359a04,1188,,"[49.1, 3.9]",3773403,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,61,Barcelona,217,['75eab4c8-808e-4a29-80cc-fa0e6e28f59b'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:29:16.050,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,de537eb2-b08f-4c3a-b527-db0f36074335,1238,,"[93.7, 2.1]",3773403,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iker Muniain Goñi,6842.0,Left Midfield,63,Barcelona,217,['ddb90de1-7bfc-4be8-a2fa-65c42e3a14ba'],41,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:41.888,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,,1aa1e4cd-b798-4344-8448-ef0a3b144e55,1266,,"[34.1, 68.6]",3773403,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Right Center Forward,65,Athletic Club,215,['4596dff3-5b52-49a8-8d78-881dd4c8b3eb'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:44.840,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,,,5145f11c-ab2f-4863-8a41-667d580d5951,1329,,"[87.8, 32.9]",3773403,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pedro González López,30486.0,Center Attacking Midfield,67,Athletic Club,215,"['0b3ee30c-ba0a-40d8-93ba-0ca35afe664a', '197f681c-3ef5-4219-b609-b4e0cb97166a', 'd6db1c08-8d66-48aa-a5d4-e897acd5f013']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.151,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9e0998a4-44eb-4b33-a498-1584e444d82b,1464,,"[72.5, 57.0]",3773403,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Left Center Forward,71,Barcelona,217,['ddc23f46-d8b0-4667-8e5d-8ec97174cc68'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:42.118,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,c578c4e2-e238-47e2-af5b-9edb17d32924,1570,,"[81.6, 67.9]",3773403,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Vencedor Paris,35473.0,Left Defensive Midfield,77,Barcelona,217,['d1cb751d-5afc-40ab-84ec-6f6601d300ff'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:38:26.297,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,209067f0-fabe-498c-a28a-423de72f2144,1609,,"[85.3, 14.3]",3773403,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,80,Athletic Club,215,['3377926c-612a-49d0-91b8-27919f4e47f1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:40:02.849,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,5944d8f0-e774-481d-b4b6-5859d0050274,1652,,"[25.8, 5.3]",3773403,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,82,Barcelona,217,['bba6473e-ec0f-4885-8a69-50097265a94c'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:41:04.185,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,,,181f56fe-16b1-4532-8100-da65481ed829,1749,,"[60.5, 32.7]",3773403,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Vencedor Paris,35473.0,Left Defensive Midfield,86,Barcelona,217,"['4743e33b-fcc6-4f33-93be-77321b2c6e12', '8152f252-0e42-404e-9e16-ee4fe4fa3489', 'cb2b73b7-846a-484f-9250-59348d21172a']",30,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:30.633,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7a037dd3-27ce-4998-ad6e-0234000eb56a,1771,,"[59.2, 55.8]",3773403,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,87,Athletic Club,215,['2c846725-f926-475c-9983-d3fc373e512a'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.286,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,8ef0d1e8-6db4-401a-a650-8913f782923f,1903,,"[54.8, 54.1]",3773403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,94,Athletic Club,215,"['27854b38-f9ed-40a9-a8f8-72b74b763d05', '2986f000-0dfe-4253-aa9c-e9e9b19c4be9']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.182,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5416d12a-8275-4cf7-87f0-02619d0cb828,1941,,"[79.8, 8.7]",3773403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,96,Barcelona,217,['771cd899-9c75-4bf8-a671-2eb0081c83f0'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:51.251,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,3da1fb2e-5406-48a6-80ee-a682116038e6,2040,,"[67.6, 72.1]",3773403,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Right Center Forward,101,Barcelona,217,['c2473638-559e-47b1-be59-90a69124a431'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:43.489,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e8e70878-5a78-4a64-9e90-f87bee94138d,2100,,"[88.2, 23.2]",3773403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raúl García Escudero,6391.0,Right Center Forward,104,Athletic Club,215,['d706e91c-0f0e-4738-a816-7662c816f78e'],32,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:32.849,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,dcc625b0-2788-49da-8fe4-d6828dfe355b,2155,,"[72.2, 43.3]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Unai Vencedor Paris,35473.0,Left Defensive Midfield,109,Barcelona,217,"['78a240ec-6f7e-49e4-aa52-7e05eb4f0821', 'c849aa19-0996-4f3b-adf2-1201b415ee7f']",6,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:06.029,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,82514db7-d34f-4f71-acaa-724ded7fdddf,2166,,"[56.1, 25.5]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Unai Vencedor Paris,35473.0,Left Defensive Midfield,109,Barcelona,217,"['22a97cdc-3d05-4ee3-8c8c-8404e56dee9f', '387b6363-2286-4ac6-83f9-a0631f40bdb6', '92942337-8498-4bea-929c-661837a4210b']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:11.114,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b4cc7b8c-cad1-44f9-8e31-293384eb2773,2171,,"[28.7, 26.9]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,109,Barcelona,217,['7e81d1e1-75e1-4382-8854-c907064469c7'],14,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:14.662,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c9a66edb-e622-497f-bad3-c5a96b2dd479,2307,,"[43.0, 73.3]",3773403,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,118,Athletic Club,215,['1b049fd8-d14b-45a7-83da-ce5449b52c6f'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.327,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,,c0a2ffec-c09d-417e-982a-7442a1acf61f,2363,,"[24.0, 72.1]",3773403,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai Vencedor Paris,35473.0,Left Defensive Midfield,120,Barcelona,217,,39,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:39.110,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,8b6a10f3-c5a3-4f9b-b307-2bc6d6d3031e,2448,,"[104.5, 72.3]",3773403,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Back,126,Barcelona,217,['ba602928-25c9-444c-b5d9-f719aa0f1290'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.430,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,True,,,Handball,,,,,,,,,,fa6578be-6141-48d8-9fc4-c8802a64c5c3,2873,,"[13.7, 61.9]",3773403,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,142,Barcelona,217,['308c8ead-2eac-486b-b516-cff0310608e2'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:27.866,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,6d565d80-c2e4-4e31-81f2-afcfe191ac43,2890,,"[63.0, 53.0]",3773403,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,144,Barcelona,217,['56a7ae3a-11cc-4116-be3e-c24badcb08b0'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:16.473,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,91e8d724-74e0-4734-8f77-d6ce4de39a85,2910,,"[81.5, 68.0]",3773403,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,146,Athletic Club,215,"['b1ab1f1a-9209-48e5-a5a0-71f15710e85c', 'f6be0ccb-5dff-4a59-9d8f-c78c0320d24e']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.419,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,80a173ee-9cd1-4a4b-8c76-6cd8792d7d53,3031,,"[110.8, 68.2]",3773403,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,150,Barcelona,217,['774d2a91-b565-4b21-80db-6999f8178f47'],27,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:27.780,Foul Committed,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,3aa9d7ac-d242-43e8-a7f6-cd280c66d237,3286,,"[102.7, 12.4]",3773403,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iker Muniain Goñi,6842.0,Left Midfield,161,Athletic Club,215,"['87798314-4b64-4a52-b07c-4d6204ec7778', 'e132893b-c173-44ed-bcc7-8a62614de81b']",39,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:39.873,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f3c6406c-8027-44c0-aed6-8117a789f1e3,3448,,"[50.3, 6.4]",3773403,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Right Back,170,Barcelona,217,['2d54dc65-370d-4ad6-94ca-3ae3fa33b0b3'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:42:38.995,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e13f2cdf-3e22-4d07-9b3a-2c7724094e57,3472,,"[48.5, 10.3]",3773403,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,171,Barcelona,217,['a4bd3354-2f2b-47d6-ba7b-a4ab394e21ac'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:16.420,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,151a308e-b63d-4e77-858c-c61c3a9cff20,3598,,"[65.8, 8.0]",3773403,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,172,Barcelona,217,['c51ce815-1440-4ec9-b3a4-b36e28634d5b'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:45:13.170,Foul Committed,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bdf9aa41-ed7a-4e34-b7ee-5e817b23200c,67,,"[54.0, 30.1]",3773403,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Defensive Midfield,3,Barcelona,217,"['2555b3aa-aa24-4779-8f3b-ceb4301196ae', '54175df1-52b8-4650-ab55-9619055daf0e']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.845,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,032cb90d-23a2-4f63-b768-bbf8cdc22ebb,105,,"[13.0, 13.8]",3773403,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,5,Athletic Club,215,['ba199bf3-bc94-4b9d-9b5f-67117a85371d'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:51.859,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,a1126f64-3745-4165-9177-bce3ad8b8e1b,464,,"[19.1, 11.5]",3773403,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,25,Barcelona,217,"['d20e1fe2-6a0e-4e7b-bb41-e4d0d2c5afc8', 'e502cdda-1815-41cd-8c06-aa6a6dd051b3']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:09:54.016,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,687e4d2e-ce8d-4e48-809a-158717eab043,574,,"[60.6, 5.6]",3773403,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,28,Barcelona,217,['9d9176aa-1a64-4d2c-a783-50b1c3694037'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:12:04.609,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,9f938a49-c34b-40c8-9862-c8c31b4628c1,809,,"[57.9, 69.7]",3773403,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Right Center Forward,40,Athletic Club,215,['c6b8bc39-a507-4343-9c9c-cc0d7e549c1d'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:18.111,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,94d0f641-0ec2-4f54-b75f-3fbf14113430,833,,"[96.2, 42.8]",3773403,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['b8b58066-1ec2-4a47-a22f-c2075c43b89a'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.285,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5a7bc361-a6e9-47d5-adbe-b904eb0b48ff,867,,"[87.7, 41.1]",3773403,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,46,Athletic Club,215,['4fa7b598-3ea9-4a47-a847-9fd6e0ac6fee'],30,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:30.065,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,b1fae462-dc2e-4b23-9a94-6789c02c8dbd,965,,"[79.5, 77.3]",3773403,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,55,Barcelona,217,['9d9377f6-2173-4812-a9b6-ea890ebe5741'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.761,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dca20310-b279-40f1-9db2-a347fa6500bc,1041,,"[63.1, 49.1]",3773403,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Left Center Forward,58,Athletic Club,215,['4783c473-4585-4f70-8f0b-2572c451f484'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:17.654,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,16480d4f-cb3a-4cdc-8b85-ee4c82de6573,1067,,"[71.8, 11.5]",3773403,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iker Muniain Goñi,6842.0,Left Midfield,59,Athletic Club,215,['b8d82677-c509-4c0c-956a-3e7b4621b351'],55,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:55.441,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,75eab4c8-808e-4a29-80cc-fa0e6e28f59b,1189,,"[71.0, 76.2]",3773403,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,61,Barcelona,217,['7303f30c-f882-482b-9a1d-60534e359a04'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:29:16.050,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ddb90de1-7bfc-4be8-a2fa-65c42e3a14ba,1239,,"[26.4, 78.0]",3773403,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Back,63,Barcelona,217,"['5d87ca1f-7b58-49e3-90d2-e85b594d6307', 'de537eb2-b08f-4c3a-b527-db0f36074335']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:30:41.888,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4596dff3-5b52-49a8-8d78-881dd4c8b3eb,1267,,"[86.0, 11.5]",3773403,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Defensive Midfield,65,Athletic Club,215,['1aa1e4cd-b798-4344-8448-ef0a3b144e55'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.840,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,d6db1c08-8d66-48aa-a5d4-e897acd5f013,1330,,"[32.3, 47.2]",3773403,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel García Carrillo,6775.0,Right Defensive Midfield,67,Athletic Club,215,['5145f11c-ab2f-4863-8a41-667d580d5951'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:13.151,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ddc23f46-d8b0-4667-8e5d-8ec97174cc68,1465,,"[47.6, 23.1]",3773403,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,71,Barcelona,217,['9e0998a4-44eb-4b33-a498-1584e444d82b'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:36:42.118,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d1cb751d-5afc-40ab-84ec-6f6601d300ff,1571,,"[38.5, 12.2]",3773403,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,77,Barcelona,217,['c578c4e2-e238-47e2-af5b-9edb17d32924'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.297,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3377926c-612a-49d0-91b8-27919f4e47f1,1610,,"[34.8, 65.8]",3773403,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,80,Athletic Club,215,['209067f0-fabe-498c-a28a-423de72f2144'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:02.849,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,bba6473e-ec0f-4885-8a69-50097265a94c,1653,,"[94.3, 74.8]",3773403,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Vencedor Paris,35473.0,Left Defensive Midfield,82,Barcelona,217,['5944d8f0-e774-481d-b4b6-5859d0050274'],4,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:04.185,Foul Won,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,8152f252-0e42-404e-9e16-ee4fe4fa3489,1750,,"[59.6, 47.4]",3773403,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,86,Barcelona,217,['181f56fe-16b1-4532-8100-da65481ed829'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:43:30.633,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2c846725-f926-475c-9983-d3fc373e512a,1772,,"[60.9, 24.3]",3773403,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Left Midfield,87,Athletic Club,215,['7a037dd3-27ce-4998-ad6e-0234000eb56a'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:46.286,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27854b38-f9ed-40a9-a8f8-72b74b763d05,1904,,"[65.3, 26.0]",3773403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,94,Athletic Club,215,"['587ffb84-7249-4a7e-9447-e0a781d59911', '8ef0d1e8-6db4-401a-a650-8913f782923f']",6,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:06.182,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,771cd899-9c75-4bf8-a671-2eb0081c83f0,1942,,"[40.3, 71.4]",3773403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,96,Barcelona,217,['5416d12a-8275-4cf7-87f0-02619d0cb828'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.251,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c2473638-559e-47b1-be59-90a69124a431,2041,,"[52.5, 8.0]",3773403,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,101,Barcelona,217,['3da1fb2e-5406-48a6-80ee-a682116038e6'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.489,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,d706e91c-0f0e-4738-a816-7662c816f78e,2101,,"[31.9, 56.9]",3773403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronald Federico Araújo da Silva,32480.0,Right Center Back,104,Athletic Club,215,['e8e70878-5a78-4a64-9e90-f87bee94138d'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.849,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,78a240ec-6f7e-49e4-aa52-7e05eb4f0821,2156,,"[47.9, 36.8]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miralem Pjanić,6947.0,Right Defensive Midfield,109,Barcelona,217,['dcc625b0-2788-49da-8fe4-d6828dfe355b'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.029,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,92942337-8498-4bea-929c-661837a4210b,2167,,"[64.0, 54.6]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['82514db7-d34f-4f71-acaa-724ded7fdddf'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.114,Foul Won,True,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7e81d1e1-75e1-4382-8854-c907064469c7,2172,,"[91.4, 53.2]",3773403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,109,Barcelona,217,['b4cc7b8c-cad1-44f9-8e31-293384eb2773'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.662,Foul Won,True,2020/2021
