bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,0.221262,,,,,,,,,,,,e169500a-70c7-4577-a43d-ea0655e7de50,3276,,"[95.9, 12.3]",69312,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,172,Espanyol,214,,44,,,,,,,,,,,,,,,Barcelona,217,00:26:44.189,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.522061,,,,,,,,,,,,e88671ad-3c1b-4dd3-8dd8-ce18bdc89509,3279,,"[102.7, 12.0]",69312,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,172,Espanyol,214,,46,,,,,,,,,,,,,,,Barcelona,217,00:26:46.978,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.801509,,,,,,,,,,,,e522915e-c147-4c97-a466-d403b66259ca,3290,,"[32.8, 71.1]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Left Wing,173,Barcelona,217,"['759b9f15-dba2-4c17-8abd-2f0d9bb51041', 'f6bf747e-473a-418e-b2df-a2dc511706db']",3,,,,,,,,,,,,,,,Espanyol,214,00:27:03.911,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.747476,,,,,,,,,,,,dbee2fdd-3f6e-457c-9d0c-64c1df10aa4c,3297,,"[29.7, 69.9]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,173,Barcelona,217,"['06090d15-5ebe-4a92-832c-703b8139b2d1', '2f24825b-9129-4fea-8434-2dbf450c4ef8', 'cf774409-4096-4e7a-bd19-df206533abaf']",7,,,,,,,,,,,,,,,Espanyol,214,00:27:07.721,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.670212,,,,,,,,,,,,9859a8e8-7067-49bd-9f7c-63570544c9c9,3306,,"[58.3, 62.2]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,173,Barcelona,217,"['88396f9d-4b50-4782-a975-f60d30c7506a', 'a3db9603-32f9-4408-8bb1-f2f4ed2d5228']",12,,,,,,,,,,,,,,,Espanyol,214,00:27:12.468,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.234656,,,,,,,,,,,,29cbecc1-4a34-4832-a914-7e1ac865f59e,3311,,"[41.5, 70.6]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Left Wing,173,Barcelona,217,"['6f1652ee-1d57-4932-9901-1896dc2b40a8', 'aefe81c0-863f-4412-82ac-62f8d8ffd39b']",14,,,,,,,,,,,,,,,Espanyol,214,00:27:14.737,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.859267,,,,,,,,,,,,c95834d3-9595-4a44-baf3-3b486b9fa0cd,3323,,"[27.2, 71.9]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Amat Maas,6652.0,Right Center Back,173,Barcelona,217,['bd346038-3699-47b4-8d86-660cab8b2635'],26,,,,,,,,,,,,,,,Espanyol,214,00:27:26.794,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.034627,,,,,,,,,,,,a20aaaf9-d63e-4bc4-a242-763af0c75dd6,3328,,"[48.5, 54.5]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vázquez García,24035.0,Right Defensive Midfield,173,Barcelona,217,"['7ca73fab-5400-4e16-9eec-29f63fcc76d5', 'e58f4bee-115b-46db-afda-5df3b70aaada', 'eb463c6e-c5ce-4faa-a833-bf15aa42d12e']",30,,,,,,,,,,,,,,,Espanyol,214,00:27:30.835,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,1.107807,,,,,,,,,,,,39235b00-f318-4b97-9ea2-b953ce11f968,3336,,"[53.0, 37.1]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,173,Barcelona,217,"['4851ccda-39e1-498e-acd1-5b22163ad5bd', '6b93a474-19aa-4578-a303-6bdf3dd5ef3a']",36,,,,,,,,,,,,,,,Barcelona,217,00:27:36.095,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.670558,,,,,,,,,,,,f7351257-0c45-449e-acbc-7bb4ec2eaf27,3341,,"[57.9, 58.5]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,173,Barcelona,217,"['587ebb58-c493-4ab8-85ce-b30946d0d670', 'a064ae5b-cfe2-4145-b3d0-52b47d1e1d3e']",39,,,,,,,,,,,,,,,Espanyol,214,00:27:39.192,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.785662,,,,,,,,,,,,e4434df9-1cbd-4522-968c-07abd2cc7055,3348,,"[53.5, 50.3]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Daniel Forlín,24744.0,Left Defensive Midfield,173,Barcelona,217,"['25e1c4cd-2a68-47ee-b0de-a9cb756cb11d', '2dd1bf81-0c65-4536-be20-7d5fdf822feb', 'fa6e83bb-5555-4b2e-a738-818a2d0f8453']",43,,,,,,,,,,,,,,,Espanyol,214,00:27:43.149,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.510219,,,,,,,,,,,,d5c48445-0ece-4ed3-b89f-ca972a8059ac,3354,,"[48.0, 41.0]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,173,Barcelona,217,"['8d3822da-1981-4512-b573-58aeb01fbac2', 'c0aa9792-4eaf-487b-875c-d3b33aad795e']",46,,,,,,,,,,,,,,,Espanyol,214,00:27:46.178,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.795256,,,,,,,,,,,,894f641e-4962-448b-a465-2effe826f585,3368,,"[34.9, 40.7]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Left Wing,173,Barcelona,217,"['64765f7e-2267-4847-9d71-34e416ee4c03', 'bd05c7df-0e69-4493-99ce-726a8fc90639']",57,,,,,,,,,,,,,,,Espanyol,214,00:27:57.194,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.674398,,,,,,,,,,,,7fee3b73-c529-4012-8e3a-cf370fe67dca,3371,,"[36.4, 37.3]",69312,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,173,Barcelona,217,['bd05c7df-0e69-4493-99ce-726a8fc90639'],59,,,,,,,,,,,,,,,Espanyol,214,00:27:59.314,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.648492,,,,,,,,,,,,ce7f0eed-4a4c-4109-932e-fddd1f878230,3388,,"[51.1, 37.6]",69312,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,173,Barcelona,217,"['3ba99b8c-c96b-48aa-8d38-48e79b48f726', 'c1329524-aa8d-499f-8f6f-b90341c7c0f3', 'ca3fcd91-b404-4aff-a3dc-15e4485086e9']",11,,,,,,,,,,,,,,,Espanyol,214,00:28:11.691,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.827424,,,,,,,,,,,,3faa44a5-8993-4a8e-9f73-41f4a83aeaee,3395,,"[75.3, 59.1]",69312,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Vázquez García,24035.0,Right Defensive Midfield,173,Barcelona,217,"['42bb9de9-723b-4fe3-80ff-b54b7c320459', 'ca7ea0b0-249d-4010-b02d-6db6131181af']",17,,,,,,,,,,,,,,,Espanyol,214,00:28:17.643,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.979873,,,,,,,,,,,,4f4782cf-9ff3-4abf-9103-df2afe27b18e,3401,,"[53.5, 73.8]",69312,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,173,Barcelona,217,['99bbed1f-7f47-4cab-b2de-505449e40165'],21,,,,,,,,,,,,,,,Espanyol,214,00:28:21.231,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.547601,,,,,,,,,,,,d407e9c6-197a-4e56-905f-7caffc121b9f,3410,,"[77.8, 72.8]",69312,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,174,Espanyol,214,"['1517a095-58ec-4c7c-9f52-540830804e5b', 'b387f3e7-23ba-4274-b84d-928a1206282e']",42,,,,,,,,,,,,,,,Barcelona,217,00:28:42.969,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.971551,,,,,,,,,,,,6124f502-feec-48ce-a17b-af66dc34f28a,3428,,"[109.0, 30.8]",69312,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Defensive Midfield,174,Espanyol,214,"['62c789b6-a02b-457d-9c86-434482caa23f', 'a952cc2d-804e-4739-95e2-9fb00ffcefc5']",57,,,,,,,,,,,,,,,Espanyol,214,00:28:57.556,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.039085,,,,,,,,,,,,2567f25e-cb98-4ded-91c3-82afe3b305d2,3441,,"[82.3, 62.5]",69312,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,175,Barcelona,217,"['0ea8c67b-86ae-4582-8138-b24d6388f17a', '29556105-647f-4613-b069-b90da3e2c196']",15,,,,,,,,,,,,,,,Espanyol,214,00:29:15.213,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.696216,,,,,,,,,,,,8a0aa961-6f64-4bb3-bd4e-603cd1425a69,3451,,"[50.8, 60.3]",69312,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Daniel Forlín,24744.0,Left Defensive Midfield,175,Barcelona,217,['02384748-7e3f-493b-8e7c-59b6c908e1f8'],22,,,,,,,,,,,,,,,Espanyol,214,00:29:22.194,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.671559,,,,,,,,,,,,3344f824-50fd-49f5-ab9b-63fc4726e238,3470,,"[48.7, 28.4]",69312,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,175,Barcelona,217,['b29015cc-9f80-47cd-96b7-2023249aa9e9'],34,,,,,,,,,,,,,,,Espanyol,214,00:29:34.457,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.083506,,,,,,,,,,,,29fc9f16-d3ee-49f1-a0e6-76ec3bba2a3e,3472,,"[57.2, 41.0]",69312,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Right Defensive Midfield,175,Barcelona,217,"['3db0bc6c-b8cf-40fe-9909-c964468c529d', '881a12ef-9904-4212-953c-8c15520218ec']",36,,,,,,,,,,,,,,,Espanyol,214,00:29:36.176,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.091527,,,,,,,,,,,,3f7c1ab7-fc1e-4632-8594-27bf0e715c61,3484,,"[36.2, 55.0]",69312,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,175,Barcelona,217,"['623e1333-1156-4b93-a749-b6b4c31a6630', '6f9a361e-7355-44e3-b17b-b6224d81c2ac']",41,,,,,,,,,,,,,,,Espanyol,214,00:29:41.763,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.750341,,,,,,,,,,,,29dd080d-d90a-4e41-9835-78ebfca43a97,3496,,"[50.9, 23.4]",69312,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,177,Espanyol,214,"['12bfd974-0d4d-4dd9-b456-303d314d4a3e', '1dc238ef-d55c-465b-8fb3-d5f86f5dbe2f']",22,,,,,,,,,,,,,,,Barcelona,217,00:30:22.736,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.2973,,,,,,,,,,,,d3b1f841-110d-4ad3-851e-0a424856bac0,3501,,"[111.6, 73.8]",69312,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Left Wing,178,Barcelona,217,['5bed6fdd-e79c-436d-bb80-c95ff567ab9f'],27,,,,,,,,,,,,,,,Espanyol,214,00:30:27.888,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.78184,,,,,,,,,,,,afbaa401-785c-45a0-8a32-a30af9ddd663,3512,,"[81.5, 40.2]",69312,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Defensive Midfield,179,Barcelona,217,['5ce07268-89f3-4e89-9a52-782f7a0fe4ce'],40,,,,,,,,,,,,,,,Espanyol,214,00:30:40.509,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.0316,,,,,,,,,,,,ac8c022f-18bd-49d3-94f0-14cf10237d47,3516,,"[55.5, 32.1]",69312,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Defensive Midfield,180,Barcelona,217,"['8edecc82-68b3-4101-9451-083db3952c04', 'a8809960-8e74-4a07-85f0-56017ac17124']",51,,,,,,,,,,,,,,,Espanyol,214,00:30:51.639,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.213222,,,,,,,,,,,,57159079-7c75-4be3-a91a-a763a98b74c9,3522,,"[42.9, 9.1]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio García De La Fuente,6767.0,Center Forward,181,Barcelona,217,"['7f165989-e7d1-4113-80eb-2a39c45d0b16', '8bacbe28-d441-44ea-a283-f21c6068e52f']",34,,,,,,,,,,,,,,,Espanyol,214,00:31:34.966,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.322788,,,,,,,,,,,,11770bb6-fcd7-48a5-8d96-f871cd98e21e,3529,,"[58.1, 65.6]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,181,Barcelona,217,['28a9abc3-850c-473e-8eb5-7940f8015618'],38,,,,,,,,,,,,,,,Barcelona,217,00:31:38.018,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.535685,,,,,,,,,,,,69fc46b3-bac5-466b-9981-50f53aa95a8c,3533,,"[52.3, 14.0]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro Vázquez García,24035.0,Right Defensive Midfield,181,Barcelona,217,"['18241692-70ed-4867-9f25-547e85206091', 'e9cf2798-8e4a-4f36-8a8c-bfafb56c2967']",41,,,,,,,,,,,,,,,Espanyol,214,00:31:41.107,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.4977,,,,,,,,,,,,958a6c84-57c9-4b73-8db9-9a625b9330fa,3535,,"[34.4, 27.5]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,181,Barcelona,217,"['00717953-e7ee-4716-8786-251f4df6c743', '582a7526-dbc6-4f81-b961-378d232b2bf9']",42,,,,,,,,,,,,,,,Espanyol,214,00:31:42.682,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.54731,,,,,,,,,,,,e540bd7b-1e4a-441e-a810-e79f3f078373,3536,,"[36.4, 26.3]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Daniel Forlín,24744.0,Left Defensive Midfield,181,Barcelona,217,"['00717953-e7ee-4716-8786-251f4df6c743', '106f14b2-3c02-4903-9676-a2c78a0a542d', '582a7526-dbc6-4f81-b961-378d232b2bf9']",42,,,,,,,,,,,,,,,Espanyol,214,00:31:42.966,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.166695,,,,,,,,,,,,c9a73033-67e3-41a3-9120-8c7455f74574,3545,,"[11.8, 56.1]",69312,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Rodríguez Navarro,26667.0,Right Back,181,Barcelona,217,"['c9f97f5d-aeb1-4d4c-b3d3-2e9f1b49aec0', 'ff4e075f-c52b-4599-8ec0-69afa832f00e']",50,,,,,,,,,,,,,,,Espanyol,214,00:31:50.304,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.16352,,,,,,,,,,,,1c2ca059-dcd2-44c4-9729-ff2193942981,3555,,"[78.4, 49.2]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,182,Espanyol,214,['89f141ec-7585-4b84-b5b6-9188f8f461d4'],11,,,,,,,,,,,,,,,Barcelona,217,00:32:11.176,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.684494,,,,,,,,,,,,d47ac91e-59f5-4093-87dd-b4f8c41a0634,3562,,"[54.7, 35.1]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier López Rodríguez,6791.0,Left Wing,182,Espanyol,214,"['3daf27d7-a149-438d-b5d3-41b2b4ecdd50', '4ed1a0b8-e0d8-482a-9537-d35fb3759829']",14,,,,,,,,,,,,,,,Espanyol,214,00:32:14.222,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.949122,,,,,,,,,,,,fe19d3e4-807f-4c2d-9517-37835bf9092d,3571,,"[96.9, 36.1]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Vázquez García,24035.0,Right Defensive Midfield,183,Barcelona,217,"['135891ec-79ec-4d9d-91c2-01c369cc71c7', 'a7ee6476-c33e-420c-a3fa-eb664ea8c137']",23,,,,,,,,,,,,,,,Espanyol,214,00:32:23.655,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.637663,,,,,,,,,,,,407b29e2-f484-4918-b43e-519ab8e3d3e7,3578,,"[75.2, 67.3]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,183,Barcelona,217,"['c641e448-251f-4d6f-873d-c0d53720ac7a', 'deac253a-fe3e-4192-aaad-d971837f11e9', 'e0da2d57-2df1-4384-b34c-81189295d52a']",29,,,,,,,,,,,,,,,Espanyol,214,00:32:29.386,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.801992,,,,,,,,,,,,63e57b12-a273-41f0-a941-2cff8f22389d,3588,,"[85.6, 54.2]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,183,Barcelona,217,['30900772-32ae-46cc-b52f-f79d7b871898'],35,,,,,,,,,,,,,,,Espanyol,214,00:32:35.973,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.599792,,,,,,,,,,,,0169b7c3-4452-435a-88d8-580f2939be4a,3594,,"[64.1, 38.1]",69312,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,184,Espanyol,214,['9e2e09fc-cf82-41d3-9b17-ca4277b4998f'],43,,,,,,,,,,,,,,,Barcelona,217,00:32:43.198,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.650312,,,,,,,,,,,,c90b2732-8f8c-49ba-a70e-8838a66c7a85,3625,,"[39.0, 76.0]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Left Wing,187,Barcelona,217,['ada88c7b-6c2f-4bab-a4d9-ea0c34739fb3'],2,,,,,,,,,,,,,,,Espanyol,214,00:36:02.744,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.907687,,,,,,,,,,,,71a1c8de-3473-4857-9eb3-c8f9be1cb7ba,3627,,"[27.9, 71.9]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Amat Maas,6652.0,Left Center Back,187,Barcelona,217,"['55b7f335-6360-468a-9004-e4c04d539885', '703fb22e-ada0-4a07-9db0-a6b260efbf92']",4,,,,,,,,,,,,,,,Espanyol,214,00:36:04.470,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.809977,,,,,,,,,,,,d5da807e-3162-43f1-b523-7d1c89dc31c6,3647,,"[10.1, 72.6]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio García De La Fuente,6767.0,Center Forward,188,Barcelona,217,['a20a30da-ac08-4193-b3b3-33af56fb94de'],42,,,,,,,,,,,,,,,Espanyol,214,00:36:42.148,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.673964,,,,,,,,,,,,3f1a2d00-637f-4413-9195-dc3b2a22aca6,3649,,"[32.8, 64.3]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,188,Barcelona,217,"['2baaf210-4ec8-4828-81cd-5cd4051412b9', '4231961d-406f-4b87-b895-62377a3f2b07']",43,,,,,,,,,,,,,,,Espanyol,214,00:36:43.966,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.360934,,,,,,,,,,,,0d774130-88af-448a-aa3a-b35ae4830436,3659,,"[56.9, 54.2]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro Vázquez García,24035.0,Right Defensive Midfield,188,Barcelona,217,"['5cc55019-eb81-412d-951b-00d3ca760e3d', 'b88903b3-ac39-4256-9606-8c01721f432d', 'f54c6ddb-3d21-4106-930b-e8f7cfd94371']",51,,,,,,,,,,,,,,,Espanyol,214,00:36:51.089,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.60444,,,,,,,,,,,,a9f4356f-f93a-4ee9-bcd8-dbdd7286b3f8,3666,,"[32.1, 53.3]",69312,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Daniel Forlín,24744.0,Left Defensive Midfield,188,Barcelona,217,['be8bcdb7-8561-42cc-82fb-a9d3891f57c6'],53,,,,,,,,,,,,,,,Espanyol,214,00:36:53.589,Pressure,,2011/2012
,,,,,,,,,,,,,,,,1.405662,,,,,,,,,,,,ac9765fe-c898-474e-9ec3-bea8f3c7c23c,3686,,"[47.7, 27.4]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio García De La Fuente,6767.0,Center Forward,188,Barcelona,217,"['4385c780-9132-4bdd-9579-fc293dc83b67', '4b823b43-a744-4484-8d52-d6f1f07623d4', '74e0031a-8adc-460b-a1b9-6bb5fdffe5d2']",9,,,,,,,,,,,,,,,Espanyol,214,00:37:09.029,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.811452,,,,,,,,,,,,71409ba9-6b1b-4025-b5fd-0f2c9ea5ebdb,3692,,"[55.4, 14.6]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Álvaro Vázquez García,24035.0,Right Defensive Midfield,188,Barcelona,217,"['246dfb03-a6d4-4458-843d-2bc0181b8a00', 'f4530f4c-5bbd-448f-8d93-246c323a69cb']",11,,,,,,,,,,,,,,,Espanyol,214,00:37:11.732,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.766112,,,,,,,,,,,,6491ccb1-033f-459a-9436-77b08001658b,3707,,"[43.9, 63.7]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Wing,189,Espanyol,214,['927a2a65-1dc0-46ab-9087-a6c2458eed14'],26,,,,,,,,,,,,,,,Barcelona,217,00:37:26.228,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.518292,,,,,,,,,,,,6b314bbe-e67e-4156-845a-96dd91b1b15e,3711,,"[52.0, 69.9]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,189,Espanyol,214,,32,,,,,,,,,,,,,,,Barcelona,217,00:37:32.560,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.937035,,,,,,,,,,,,18ece3da-701a-42d2-a4af-88e25828859f,3716,,"[81.0, 15.2]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,189,Espanyol,214,['741df231-1fd1-4641-a36f-194dfccfb74b'],35,,,,,,,,,,,,,,,Espanyol,214,00:37:35.057,Pressure,,2011/2012
,,,,,,,,,,True,,,,,,0.992689,,,,,,,,,,,,e40d7b22-0f93-4b93-b7f2-3a5dac83356c,3720,,"[81.3, 13.2]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,189,Espanyol,214,['71dcdffb-b1dd-4e78-a8ab-b7ba7abb5600'],39,,,,,,,,,,,,,,,Espanyol,214,00:37:39.776,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.51196,,,,,,,,,,,,60c030b6-f0f7-4bcf-81ea-1123f9467d8e,3727,,"[81.9, 35.7]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,189,Espanyol,214,"['7e28c962-24f0-43f2-bcea-a4f5bf095867', 'bc40e396-d079-4198-9a32-9be1d5af084f']",50,,,,,,,,,,,,,,,Barcelona,217,00:37:50.407,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.785121,,,,,,,,,,,,73f78392-a081-4958-8ff1-6648356ffdd6,3731,,"[71.8, 3.9]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,189,Espanyol,214,['cbc2dce7-f3c0-43bd-98aa-919fec2650e4'],53,,,,,,,,,,,,,,,Barcelona,217,00:37:53.467,Pressure,,2011/2012
,,,,,,,,,,,,,,,,0.759765,,,,,,,,,,,,81bedb64-0f08-4220-af99-1cda7ca4442c,3736,,"[42.9, 8.9]",69312,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,189,Espanyol,214,,57,,,,,,,,,,,,,,,Barcelona,217,00:37:57.146,Pressure,,2011/2012
