ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,65fc2889-646e-453a-95f5-a5e9cda31c15,2743,,"[34.4, 58.3]",68313,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Center Back,193,Osasuna,422,"['9355171f-3d25-4cfa-8d20-3125300cc18d', 'd43d4c52-d035-4c2c-8706-76494c245494']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.698,Clearance,True,2004/2005
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,8e30c0c4-6fc7-47b6-9cea-96853dca3bc2,2803,,"[68.5, 10.9]",68313,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,196,Osasuna,422,"['256096d8-821c-4a99-a256-db15ea25c29e', '62ab4559-568b-4b85-900f-736990715718']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.465,Clearance,True,2004/2005
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,23a27035-6ad8-4257-b138-5dea2af2d56b,2879,,"[49.5, 75.3]",68313,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Izquierdo Martínez,25871.0,Right Back,202,Barcelona,217,"['aeb85f47-0366-406f-9d6c-7164d9769ffd', 'c62defbb-0300-4c5e-9ab1-bea8f7a7d79b']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:41:11.835,Clearance,True,2004/2005
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,e829246d-0380-4290-b892-dac6a3938f38,2953,,"[26.6, 26.8]",68313,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Navarro i Corbacho,6913.0,Right Back,209,Osasuna,422,['622abf47-2ba4-4b3a-b5d2-8067ac8238c3'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:43:51.160,Clearance,True,2004/2005
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,0abbc708-1775-45d4-a5ab-955b07818e14,2984,,"[48.9, 61.1]",68313,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,212,Osasuna,422,"['2676f150-33d6-436e-98ca-6088250afcd1', '6753aedc-f0bf-4280-8f21-cb701ade2919']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.784,Clearance,True,2004/2005
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,74798f79-ede7-466a-bd85-87b991e77c3b,2986,,"[39.6, 6.3]",68313,90,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Corrales Martín,25860.0,Left Back,212,Osasuna,422,,21,,,,,,,,,,,,,,,,,Osasuna,422,00:45:21.725,Clearance,True,2004/2005
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,508be6e1-dc57-4fae-b50c-9a0d9bbe01ba,2997,,"[12.5, 52.7]",68313,90,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,214,Osasuna,422,['159e717e-0508-4005-b20b-8403ab3d819b'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:45:41.511,Clearance,True,2004/2005
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,156beeb9-9e5c-45f1-b54a-03b09db8b14c,2999,,"[8.3, 48.6]",68313,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giovanni van Bronckhorst,17797.0,Left Back,215,Osasuna,422,['c2714079-fc73-4541-8cdd-06132a8db234'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:46:07.879,Clearance,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,572dd0e7-3fdb-475c-b980-8475a81f1f48,91,,"[12.3, 8.1]",68313,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed El Yaagoubi,25864.0,Left Wing,6,Barcelona,217,['66f6f9d7-f768-430f-aad7-a7246c7bc3ad'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:01:48.476,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8953d874-4f6b-4983-a4da-0b00a14bac46,131,,"[57.4, 11.5]",68313,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed El Yaagoubi,25864.0,Left Wing,8,Barcelona,217,,39,,,,,,,,,,,,,,,,,Osasuna,422,00:02:39.949,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ce5710cf-5bd8-4c02-bf73-9d3576101f74,195,,"[118.2, 33.7]",68313,4,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,12,Barcelona,217,['cc50b974-00f1-449e-9250-044fb427f07b'],35,,,,,,,,,,,,,,,,,Osasuna,422,00:04:35.648,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6ebaa7ca-5495-4a53-9a7a-4b5dd1633a68,205,,"[20.9, 30.9]",68313,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Romero Urtasun,25865.0,Left Center Back,13,Barcelona,217,['e17f4495-d393-4834-825a-993ab03efaa4'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:05:00.520,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,483a5de6-d94b-48f3-ac82-ccc6e311a53c,208,,"[97.9, 54.1]",68313,5,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.411,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,60df0f63-fc6b-4a69-ba66-a96c0baf5940,313,,"[29.8, 68.7]",68313,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,25,Osasuna,422,,53,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.518,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3dae77ba-bee3-4434-aca4-36e16563b819,326,,"[70.9, 24.0]",68313,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,25,Osasuna,422,['bace4401-6d9d-442f-9a2f-8a1917dbc61c'],5,,,,,,,,,,,,,,,,,Osasuna,422,00:09:05.144,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cd1f0939-afd0-4826-b425-cf745cb02f9f,375,,"[33.4, 42.4]",68313,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,27,Osasuna,422,['8be90241-a923-4b01-bc35-5004cd96783e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.244,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2f2990ed-f39d-460d-87df-06b170bb4796,459,,"[11.5, 63.2]",68313,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,32,Osasuna,422,['39fb847d-8d57-4e43-8610-7f5cede7a647'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.388,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,86f8654e-c810-4e50-a0d6-5f74f9730736,556,,"[84.2, 69.4]",68313,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Moreno,25869.0,Right Wing,39,Osasuna,422,['52d64086-f6c3-4eb0-bb3d-661f57a299c6'],9,,,,,,,,,,,,,,,,,Osasuna,422,00:15:09.864,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bdf4f093-1760-4f94-aea4-6b30c53abad9,583,,"[106.5, 33.8]",68313,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,41,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.307,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eab7a9b1-4fd6-4f09-acc2-e54404b8454b,714,,"[52.5, 41.0]",68313,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,52,Osasuna,422,['cade0084-d76c-4800-8c13-a0367bb15c8d'],34,,,,,,,,,,,,,,,,,Osasuna,422,00:20:34.977,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38be44a5-749d-430d-aef8-41f31b579bb0,897,,"[72.3, 51.4]",68313,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre Achille Webó Kouamo,25876.0,Center Forward,62,Barcelona,217,['990095ad-acd5-4c6c-8afe-3dd07c3d7c36'],16,,,,,,,,,,,,,,,,,Osasuna,422,00:26:16.731,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27397b6d-ccee-4335-8108-1a0b74fd54c6,961,,"[10.4, 52.6]",68313,27,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Cruchaga Lasa,25867.0,Right Center Back,66,Barcelona,217,['76acb137-3425-497e-aff0-7593faf21def'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:27:33.607,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,32ceb654-6d2a-45fa-a556-770aab47bf42,1069,,"[12.1, 48.0]",68313,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Cruchaga Lasa,25867.0,Right Center Back,78,Barcelona,217,['18fbde12-9057-406b-9c5e-6547e241dd5c'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:32:44.194,Block,,2004/2005
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,29e206f5-2eff-415b-8958-57aa0521592b,1080,,"[80.5, 42.7]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pierre Achille Webó Kouamo,25876.0,Center Forward,78,Barcelona,217,['800d15d5-0f38-4b28-9cff-db4a4e23bf2a'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:33:00.299,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,407e683a-a259-4d9e-aaae-c0de25a4b0cd,1097,,"[68.5, 58.8]",68313,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Izquierdo Martínez,25871.0,Right Back,79,Barcelona,217,['8b50fdc1-455d-4f7f-ab1c-f4e9048d0773'],42,,,,,,,,,,,,,,,,,Osasuna,422,00:33:42.129,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,016cddda-290e-4f66-ba8e-5dad7aef55d7,1115,,"[12.1, 29.7]",68313,34,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Cruchaga Lasa,25867.0,Right Center Back,81,Barcelona,217,['6db20407-6ec8-43fb-92c8-0e9938fc445b'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:34:00.459,Block,,2004/2005
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,6e1c230a-2bfa-4b84-8447-9d2a56dc1156,1290,,"[66.8, 26.7]",68313,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed El Yaagoubi,25864.0,Left Wing,97,Barcelona,217,['3a892152-70c0-47dc-b7d3-093efd8d761a'],43,,,,,,,,,,,,,,,,,Osasuna,422,00:39:43.113,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9519627e-5d99-412d-ab9f-4f300e7e4207,1326,,"[11.3, 68.9]",68313,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Cruchaga Lasa,25867.0,Right Center Back,99,Barcelona,217,['37aff5b2-4933-468f-a71b-2a8f8e64ea21'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:41:19.417,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c8ebfdf3-7f5b-4283-aaa2-16f2f76b1384,1330,,"[10.9, 45.5]",68313,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Romero Urtasun,25865.0,Left Center Back,99,Barcelona,217,['002e4b26-6161-48c8-9ca7-0dd667a6e01c'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:41:21.544,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,af557c2b-5084-4c5e-bf7b-c6e83675af2f,1382,,"[31.0, 31.1]",68313,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,103,Osasuna,422,['a35049ca-45ee-4498-9963-3b6deffd3a62'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:45:03.613,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b14acebb-01ac-4d66-83bc-688747575c04,1390,,"[18.5, 40.3]",68313,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Oleguer Presas Renom,25873.0,Right Center Back,103,Osasuna,422,['b1fd859e-cf1a-4d9d-874b-e9524a19afdc'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.777,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6d4602df-0ed2-462a-b909-9a8de7583798,1509,,"[73.2, 64.2]",68313,45,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre Achille Webó Kouamo,25876.0,Center Forward,110,Barcelona,217,['2067bfc7-5825-4ddc-bd45-f869a2554ca3'],31,,,,,,,,,,,,,,,,,Osasuna,422,00:00:31.670,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8f5a3a4-d808-40d3-b40f-915ed6b6e3e5,1670,,"[39.5, 58.0]",68313,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,119,Barcelona,217,['a2254b0c-8940-4ff5-84ec-7e37124ac7b8'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:04:21.109,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c33cf573-26ee-4295-b359-d4b629793389,1673,,"[91.4, 35.8]",68313,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,119,Barcelona,217,,23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.050,Block,,2004/2005
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,35577d6d-6703-446c-a6b4-f129cfd017fe,1835,,"[98.7, 77.5]",68313,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,128,Barcelona,217,['fc6ee9c4-e529-4d94-9c45-c58efbfce90c'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.871,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f4eea8b-b6b3-4026-b193-da3931c09da7,1840,,"[32.8, 2.8]",68313,54,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed El Yaagoubi,25864.0,Left Wing,128,Barcelona,217,['7be62049-7296-4aea-b665-5380b20f86ed'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:09:18.941,Block,,2004/2005
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,dfcd35c0-567c-4edc-96eb-843f766b1256,2043,,"[66.1, 74.3]",68313,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Izquierdo Martínez,25871.0,Right Back,146,Barcelona,217,['c7a5c111-d2f1-4e65-9271-c00a2ddb28df'],26,,,,,,,,,,,,,,,,,Osasuna,422,00:17:26.161,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e1a010f-93bd-4f6e-b5b1-f24ef170a7f8,2311,,"[9.3, 29.9]",68313,69,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Enrique Corrales Martín,25860.0,Left Back,163,Barcelona,217,['4cfa8884-5f84-46e2-a619-5febd02f6306'],10,,,,,,,,,,,,,,,,,Osasuna,422,00:24:10.952,Block,,2004/2005
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,0549979f-a251-46cb-9fd7-aa6bfd328138,2344,,"[81.5, 5.0]",68313,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,166,Barcelona,217,['1c53879f-69dc-4603-88f2-8e75f8bc7b98'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.037,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2589fe22-cd06-49c3-a9a0-a8ca13cff336,2662,,"[28.4, 24.5]",68313,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,191,Osasuna,422,['e07bb100-22ef-4068-9f82-4cc0eac49fc9'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.575,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2b7c57ed-81c2-4796-85d3-b88b11280b7b,2695,,"[13.7, 64.8]",68313,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Izquierdo Martínez,25871.0,Right Back,192,Barcelona,217,['33c88e36-d35d-47a6-8571-a9f2b5164238'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:36:08.356,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,794f1644-9b31-4d6c-84ba-08d0ad677dab,2914,,"[24.6, 36.4]",68313,86,,True,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Romero Urtasun,25865.0,Left Center Back,204,Barcelona,217,,47,,,,,,,,,,,,,,,,,Osasuna,422,00:41:47.514,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8fd039de-a0be-4e99-afd1-dce16efd6487,2942,,"[35.2, 49.8]",68313,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Izquierdo Martínez,25871.0,Right Back,207,Barcelona,217,['27fc60c2-419f-4d03-8e01-7a73f8efd2f0'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:43:00.630,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,78d55bfb-3b4f-4025-be4d-46fc4f3383ce,2961,,"[19.2, 30.4]",68313,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,210,Osasuna,422,['7288795a-2cfd-45b3-b649-f2dfa5e240ac'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.818,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,faf2fd8d-cacb-4f6e-8da9-2c0db303a7d8,3004,,"[21.0, 46.0]",68313,91,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,215,Osasuna,422,['78189dbb-14eb-48c6-bc35-2f61ea99012a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:46:10.217,Block,,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7ff68aac-9501-45ad-81df-03c3f62ba538,96,,"[4.1, 23.8]",68313,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Romero Urtasun,25865.0,Left Center Back,6,Barcelona,217,['23e9959e-2fe7-4d30-8b5d-d6da95deac24'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:01:52.311,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dbbe36db-eef5-4688-ac27-d1af0f1f6105,319,,"[53.3, 70.7]",68313,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ludovic Giuly,25878.0,Right Wing,25,Osasuna,422,['89265493-5c4d-4452-88a7-f86e7b6b78a4'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.121,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,798dda83-f71c-41c9-ab6a-f7524d123fef,395,,"[52.5, 75.8]",68313,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,28,Barcelona,217,['69d32fac-ae2a-4262-b2af-eb8672619c92'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.453,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,526b170d-ddf6-4933-a23e-4dfbf30e5638,455,,"[25.7, 65.6]",68313,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,32,Osasuna,422,['e0147f0e-0412-463a-b722-ae69becbd572'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:12:18.869,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c74a6335-368c-412e-8e36-8a9b97f0db74,472,,"[52.1, 6.5]",68313,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,33,Barcelona,217,['6417dc2e-215e-4455-ad5a-a4ecc18ce59a'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:12:33.110,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1faab0e4-2d0e-4527-b474-84ad93d56ce9,517,,"[70.6, 7.3]",68313,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,36,Barcelona,217,['3a0c056c-faf7-4be2-b35b-6b8c96d08e77'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.551,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a84c33fc-a75c-4388-b74e-aa06fc4b87bc,725,,"[54.2, 50.9]",68313,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,52,Osasuna,422,['7b2e5506-7e08-472d-94ee-370573b57e71'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:20:47.793,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,13cd85db-c0cd-466d-8d95-94288adff4c2,790,,"[37.5, 64.7]",68313,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,57,Barcelona,217,['35bd7e40-3040-4a1d-9ea2-5be2a24126d9'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.000,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6d0c246d-76c0-4220-9bc9-3593b51c1393,916,,"[45.8, 61.3]",68313,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,65,Barcelona,217,['442679ab-75b2-4dac-a0d8-dc1209eb5b65'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.187,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,04386965-9513-4c59-94e7-79ddc75ef589,934,,"[47.0, 9.9]",68313,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,65,Barcelona,217,"['9f3a8f73-f6ef-4930-a920-4f1b22a4fa52', 'fb128090-c1e6-454d-83b0-d61a721ceb8d']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.820,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,409bd0e7-7692-4631-9f10-4b2aeba43aa3,1019,,"[81.5, 9.4]",68313,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed El Yaagoubi,25864.0,Left Wing,74,Osasuna,422,['8deef5da-0227-4183-8306-e7c810deea66'],50,,,,,,,,,,,,,,,,,Osasuna,422,00:30:50.512,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4b4aaf1-043b-4189-a5f8-6aaed12e3d0a,1233,,"[108.2, 36.2]",68313,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,92,Barcelona,217,['d9dce728-ae9f-4f4a-a644-7cf3b7e7c8eb'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.884,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,89102bfe-d4e2-4590-aa5c-3e04efd5f362,1452,,"[100.5, 39.6]",68313,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Eto''o Fils,19298.0,Center Forward,106,Barcelona,217,['286f80e9-8d07-4e57-a629-0e3f9e3bffc5'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:45:58.989,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,05375f10-712b-44c7-8127-4f7b50bdd5b2,1485,,"[82.2, 16.5]",68313,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre Achille Webó Kouamo,25876.0,Center Forward,110,Barcelona,217,['641de0e9-5818-4710-b36e-55f56efe173f'],9,,,,,,,,,,,,,,,,,Osasuna,422,00:00:09.397,Dispossessed,True,2004/2005
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d5b0109d-dfda-407e-8225-e7c756f5f7ca,1608,,"[41.8, 77.8]",68313,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juliano Haus Belletti,25863.0,Right Back,117,Barcelona,217,['0d385559-d7e1-4df0-9cda-6c8dec236ba2'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.341,Dispossessed,True,2004/2005
