ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cbaabf5c-80e8-4114-bb12-1b03cc1b95bc,358,,,"[28.4, 35.9]",3773597,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Guevara Lajo,24236.0,Right Defensive Midfield,11,Barcelona,217,"['1a776ea5-bf2e-4eae-8fbd-10f5d48f84fc', '8c8f6be1-c61b-4818-a29a-7774b002b276', '8de830bd-bd7e-4f3b-acf2-110661309ccd']",28,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:28.489,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,845e18a5-1ab1-4892-b2b6-06101db93a24,615,,,"[44.4, 80.0]",3773597,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,20,Barcelona,217,"['077f10ff-5d29-4cd9-87b9-5584b6fbe8b3', 'b2b8b39b-2d6d-4d56-a5a9-13d7d2fb40ec', 'f42b8317-94fb-4728-b077-63ba020610ad']",5,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:05.208,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8e101c1-1f74-4fbb-8e2e-40a8d88730b2,619,,,"[46.8, 78.5]",3773597,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Wing,20,Barcelona,217,"['054fe968-2dcd-4ab6-8995-4099c5d69555', '1ed4fa7f-fdbc-481e-b16c-4e005785c1dd']",6,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:06.919,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4849cbf0-1440-48e1-a7e8-2eeade20ab44,814,,,"[26.5, 39.1]",3773597,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Wing,28,Barcelona,217,"['64ff98f3-8a03-474b-84ab-38b939620d3b', 'efd27148-5a2d-427c-ace1-0e0c5afcc120']",52,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:52.268,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24d0d944-ee1b-4e82-9bd7-7f97c7b7c585,981,,,"[83.5, 68.9]",3773597,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,34,Real Sociedad,210,"['12c41c3a-52e9-4b8a-9137-c95ecf00aca6', '526fa64c-0ee5-4235-a7da-632139832f91']",0,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.500,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eb0f46f5-ea73-457c-b5ea-66dd5b7a592f,1113,,,"[71.4, 50.7]",3773597,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,40,Real Sociedad,210,"['446cfef8-2948-41e9-a02f-bed0d801ab50', 'aaa0ffaa-2cea-49c3-929d-91a19d1344d6']",49,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.214,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a9fbd77-e113-4e0e-a8af-dce62ebc1107,1372,,,"[5.2, 60.3]",3773597,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andoni Gorosabel Espinosa,6670.0,Right Wing Back,50,Barcelona,217,"['a2550b6d-d1c9-4b11-a3d6-25554da1621d', 'e4009d42-a246-46c1-b3e9-9b5a598633d3']",21,,,,,,,,,,,,,,,,Real Sociedad,210,00:29:21.250,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,138f0153-d931-47fb-b76a-40e542b5eb24,1449,,,"[5.7, 4.5]",3773597,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Left Center Back,54,Barcelona,217,"['e87893b2-cb42-4ffc-8c56-c5b081d2f285', 'f9b23740-3236-4bad-9cc8-aeb3ace6bfa0']",55,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:55.953,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5657ed1b-7bfc-45a6-9a07-e4e1eaab53b7,1458,,,"[5.5, 11.2]",3773597,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Left Center Back,54,Barcelona,217,"['0b7035d4-1872-48d7-956e-8253e3d41707', '177024f2-c0e3-4e02-9dd4-0e03b73d2209', '4c419043-5fc5-4ac3-bfba-8d84b0926d0d']",59,,,,,,,,,,,,,,,,Real Sociedad,210,00:30:59.601,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4f098b9-9d9c-4a38-9736-fc348cb4d796,1462,,,"[11.6, 6.4]",3773597,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,54,Barcelona,217,['95c6f197-d632-45be-8983-5ae1faba3fbc'],3,,,,,,,,,,,,,,,,Real Sociedad,210,00:31:03.012,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67e07945-a97e-4c1f-9a0b-2555b4f1c47e,1663,,,"[20.1, 55.2]",3773597,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Zubimendi Ibáñez,24921.0,Center Back,64,Barcelona,217,"['8e247757-1df7-4c34-8fff-aafd08cb8133', 'c84af100-ecb6-43d0-84ba-21bdf4c83e1b']",59,,,,,,,,,,,,,,,,Real Sociedad,210,00:35:59.761,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d402c59-b5df-43de-822f-5b24008a4c1f,1907,,,"[64.7, 17.0]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,82,Real Sociedad,210,"['208bee6d-d657-4bbf-bf06-2bfb46eacb58', '2a2ad354-ff61-4fb1-8302-af4210693cc4']",51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.457,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d4cc7038-677b-4b35-a343-38a65c834260,1910,,,"[59.5, 20.8]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,82,Real Sociedad,210,"['441fa988-d70a-4490-9c48-d309fdc65ef2', '9b896dc4-fa7c-4d8b-861b-05a664116779']",52,,,,,,,,,,,,,,,,Barcelona,217,00:00:52.457,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e95bb41-8381-47a4-a02d-428df9c454d3,1915,,,"[56.9, 26.2]",3773597,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,82,Real Sociedad,210,"['73e6c15c-bc13-41db-abc8-d910a80e85b7', 'cfeb12f9-1e27-4245-9da7-69b78de85693']",53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.752,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7fffc57-42cf-4a6f-8f04-99742cc773e5,1955,,,"[31.5, 4.7]",3773597,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Aime Robert Le Normand,22128.0,Left Center Back,84,Barcelona,217,"['8166d435-fcc7-4189-9029-087f4acda091', 'd584f9a8-b317-4311-942c-b6c2a6c50e3c']",48,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:48.062,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f288a7f-bfe7-4d7d-a193-5e2638902467,1982,,,"[11.0, 19.9]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Merquelanz Castellanos,23212.0,Left Wing Back,84,Barcelona,217,"['2400c4e6-08b8-4341-a927-4e4920e85cb9', 'fb77f678-e5c8-4062-a69b-31620b6b679a']",11,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:11.888,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdcea574-0420-4880-8744-538d6a1f9cb2,2001,,,"[26.9, 50.1]",3773597,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Portugués Manzanera,6582.0,Right Wing,84,Barcelona,217,"['001fb9ad-ba5c-4fed-9bb1-e946cef7d783', 'cf5cc8c7-1bde-4860-8910-6a2eb8184337']",26,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:26.554,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c7d32408-3d0e-4ecd-a15c-570de751b5d4,2083,,,"[18.9, 25.9]",3773597,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,87,Real Sociedad,210,"['97fc4d5a-d9d4-4c48-ab59-6924b1dba9e7', 'f7b430b2-4c8c-48c6-ba31-8f96ad2e85c1']",24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.356,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4371e38b-ab44-44e2-9a5f-069166c06740,2225,,,"[30.4, 18.4]",3773597,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Lenglet,6826.0,Left Center Back,91,Real Sociedad,210,"['1b1a06af-6ac5-4e63-9033-ed5ad2a86f80', '5ed18b5c-ad73-4a15-bc19-c8dcc4a2e0db', 'f7659621-30f4-4c56-8072-999170456031']",35,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.125,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,753a5c43-ada5-4be4-b2dc-4d34103c68e3,2282,,,"[38.7, 16.7]",3773597,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,94,Barcelona,217,"['8ba6791e-6c5a-4046-ae79-8b87b9a4f35e', '979088a7-9490-49a2-a5c6-449c48aca674']",31,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:31.201,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,298ac1d8-31de-466b-81db-9de7297f0d39,2343,,,"[7.0, 65.5]",3773597,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andoni Gorosabel Espinosa,6670.0,Right Wing Back,96,Barcelona,217,"['b39cd029-bd35-4627-9e51-5ff1843a948d', 'c41ad577-941f-4ec5-91f8-59a38ce3e225', 'f67a5417-97f0-4e67-971a-597199c132b2']",8,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:08.584,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8179a38e-e8b0-4912-9b05-ac3f5cda1bd3,2371,,,"[67.0, 62.8]",3773597,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,97,Real Sociedad,210,['6220047e-49af-4313-b6a5-c664c4d4afe2'],33,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.955,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d00c9912-30df-4e80-966b-bfd7b6d126e4,2397,,,"[67.3, 8.1]",3773597,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Aime Robert Le Normand,22128.0,Left Center Back,99,Barcelona,217,"['4b6daaf9-38fb-4668-9ac1-62be9b55d67f', '760cbb53-3ea4-4b6f-a580-03727db3cbd0', 'c2115548-aa92-4fef-92cc-16e09b630c1e']",2,,,,,,,,,,,,,,,,Real Sociedad,210,00:09:02.794,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,ce3e42c6-566f-4c82-b4ec-5dc3875cb564,2409,,,"[46.5, 79.5]",3773597,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,100,Real Sociedad,210,"['0d3da2fb-88d8-45a0-af5c-50bc0d045ad1', '1cc0de5f-0a2b-4e28-ace9-961283fc755c', '8b97fdf9-e49d-4b68-8ce5-252b12c8b696']",7,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.706,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,391c2d34-cbdd-40fc-8591-074cfd1588b1,2413,,,"[46.5, 79.7]",3773597,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,100,Real Sociedad,210,"['7b790c3d-cd9f-40b3-a1c4-eeb5a285d720', '7e0cdd53-7ba7-401b-9ffb-e44b6d7e13b4']",8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.966,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f620b61d-7bca-4865-a28d-55eee3045ad0,2614,,,"[27.2, 22.8]",3773597,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Oyarzabal Ugarte,6685.0,Left Wing,110,Barcelona,217,"['4f4c2c3c-6632-4724-bf81-35ad9b53469d', 'a97e0d39-ede0-4c62-b659-089fc8b4696c']",2,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:02.978,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0aa12747-8811-4450-acde-c86ea326f2b5,2749,,,"[24.0, 10.4]",3773597,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Merquelanz Castellanos,23212.0,Left Wing Back,119,Barcelona,217,"['4febb5eb-5172-47d1-be14-31d61794a266', 'c94a3f93-7701-4c6a-b433-384b52447250']",40,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:40.239,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,506d2511-704a-430b-8866-018e13831325,2926,,,"[70.2, 61.0]",3773597,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,122,Real Sociedad,210,"['1a0ad221-d88a-47f0-9e5b-a7221653edca', '4d84c496-97ed-4e28-9ed3-6094db43c492']",4,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.773,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,531e0fa1-40ca-4320-9942-d4a71f6442bb,2975,,,"[62.3, 53.0]",3773597,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,125,Barcelona,217,"['8bf85df7-f567-4208-888d-3e71519481b9', 'cdcdf24c-6932-4265-88cc-257b2a6ffd6e']",35,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.312,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fef3115f-187b-466d-8af1-2a5eeea27a9d,3094,,,"[31.8, 14.7]",3773597,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,130,Barcelona,217,"['89216ad4-bdf4-4808-a5db-09961c33510c', 'a51d2f92-22dc-46ea-812c-332e7ce2a8b4', 'b75e6475-3c94-4e01-b965-7aa9a6ee2da0']",50,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:50.318,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f8ee280-6424-4230-8402-08c148445959,3255,,,"[28.5, 35.3]",3773597,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Attacking Midfield,136,Real Sociedad,210,"['131a915c-4dfe-4738-83f1-53fc6a142e7c', '6cd6e455-27b6-46fc-817f-d8442d5727a9', 'ea3c8c7f-f3fb-4e56-b569-663323193ce0']",49,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.186,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b324466b-d2aa-45b8-a546-e1c4e4c38117,3433,,,"[68.3, 5.6]",3773597,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,169,Real Sociedad,210,"['698614a5-3e26-40a5-ade9-3e65d6627237', '75d607f2-430a-4661-8c87-b8872f36524f']",0,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.973,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4980a153-e878-498f-be78-058f5f51156e,3514,,,"[77.0, 24.0]",3773597,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Fernández Luna,8866.0,Center Forward,170,Barcelona,217,"['07e2f417-d3e1-41a1-9e94-a99aee4c5762', '2e482365-5e3b-4737-aa96-0b3fa639fbef', '755f31c7-969c-425e-bb50-47fa2a4592f0']",53,,,,,,,,,,,,,,,,Real Sociedad,210,00:32:53.772,Dribbled Past,,2020/2021
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a37331f-c17b-4d6c-9730-7c01d7835b19,3696,,,"[35.3, 10.0]",3773597,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Merino Zazón,3042.0,Left Defensive Midfield,177,Barcelona,217,"['1377c539-6c6c-4a9a-9393-81fa6b7db6bc', '3e15c48b-80e4-475c-9069-c3f0d0af57d6', 'c607bfb5-bb8a-4b07-a222-20404c24553d']",54,,,,,,,,,,,,,,,,Real Sociedad,210,00:36:54.207,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,e00e71c5-5bf9-4716-988f-1c3ee583953e,3767,,,"[57.1, 46.8]",3773597,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Right Center Midfield,183,Real Sociedad,210,"['dfdd6e4f-fc54-4075-abd5-62ed597f7cde', 'f2a5dce9-44a8-4db9-bf64-03ce6504b33a']",38,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.701,Dribbled Past,,2020/2021
,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,6050ea7f-5148-4593-8c57-fffc5ed66880,3896,,,"[61.6, 43.1]",3773597,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,199,Barcelona,217,"['3dc7ac3a-db41-4016-97d3-bc46c0a655d4', '407c9b65-777c-4fa1-a343-e202f3fdfd9a', 'ddfa8deb-375e-453c-80b7-9cd5ac7f5261']",5,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:05.433,Dribbled Past,,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,c46dd088-615e-40f0-94cb-f7ca3b708f2e,53,,,"[67.6, 46.3]",3773597,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,3,Barcelona,217,['20f0e6e1-2102-4884-88c6-3965315d3655'],53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.197,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8c8f6be1-c61b-4818-a29a-7774b002b276,359,,,"[91.7, 44.2]",3773597,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro González López,30486.0,Left Defensive Midfield,11,Barcelona,217,['cbaabf5c-80e8-4114-bb12-1b03cc1b95bc'],28,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.489,Dribble,True,2020/2021
,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,077f10ff-5d29-4cd9-87b9-5584b6fbe8b3,616,,,"[75.7, 0.1]",3773597,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,20,Barcelona,217,"['0dc275d6-e26f-41cd-9fc0-f8e6264d16c0', '845e18a5-1ab1-4892-b2b6-06101db93a24']",5,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.208,Dribble,True,2020/2021
,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,054fe968-2dcd-4ab6-8995-4099c5d69555,620,,,"[73.3, 1.6]",3773597,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,20,Barcelona,217,"['88df066e-601f-419f-abd4-415dedda67f4', 'c8e101c1-1f74-4fbb-8e2e-40a8d88730b2']",6,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.919,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,4c4398ae-8e8e-44de-ad9c-e2479fb775f8,685,,,"[65.6, 65.8]",3773597,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,20,Barcelona,217,['9f70300f-bd43-42b4-9b55-31d4a7fd459f'],10,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.592,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,64ff98f3-8a03-474b-84ab-38b939620d3b,815,,,"[93.6, 41.0]",3773597,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,28,Barcelona,217,"['4849cbf0-1440-48e1-a7e8-2eeade20ab44', 'e67d319e-5ccd-40eb-9b2e-8bed3ab4612a']",52,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.268,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,12c41c3a-52e9-4b8a-9137-c95ecf00aca6,982,,,"[36.6, 11.2]",3773597,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,34,Real Sociedad,210,['24d0d944-ee1b-4e82-9bd7-7f97c7b7c585'],0,,,,,,,,,,,,,,,,Real Sociedad,210,00:20:00.500,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,5fe70708-555d-498c-8bbe-4b70ee6e0045,1088,,,"[64.1, 72.3]",3773597,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Igor Zubeldia Elorza,6676.0,Right Center Back,39,Barcelona,217,['04ad42ef-de2f-423c-9ec1-99c59d18a661'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:21.888,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,71b8fb21-dbbd-41b3-8457-4d997fef72b0,1094,,,"[92.5, 22.1]",3773597,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,39,Barcelona,217,['340643aa-ca05-4e17-95ce-8f96fdfdc49c'],29,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.345,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,aaa0ffaa-2cea-49c3-929d-91a19d1344d6,1114,,,"[48.7, 29.4]",3773597,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Right Defensive Midfield,40,Real Sociedad,210,['eb0f46f5-ea73-457c-b5ea-66dd5b7a592f'],49,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:49.214,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,940bb884-212c-48b7-bdb0-289e1a302df7,1243,,,"[93.6, 29.1]",3773597,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,42,Barcelona,217,['d8d35e11-a292-40cb-a4d7-e1bb31cda5f4'],30,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.196,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,a2550b6d-d1c9-4b11-a3d6-25554da1621d,1373,,,"[114.9, 19.8]",3773597,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,50,Barcelona,217,"['9a9fbd77-e113-4e0e-a8af-dce62ebc1107', 'f0b788e7-d868-470d-b520-7ab758a8959e']",21,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.250,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,e87893b2-cb42-4ffc-8c56-c5b081d2f285,1450,,,"[114.4, 75.6]",3773597,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,54,Barcelona,217,"['138f0153-d931-47fb-b76a-40e542b5eb24', '3b2f1b70-b09a-44a7-a030-227cc7f43ac3']",55,,,,,,,,,,,,,,,,Barcelona,217,00:30:55.953,Dribble,True,2020/2021
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,0b7035d4-1872-48d7-956e-8253e3d41707,1459,,,"[114.6, 68.9]",3773597,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,54,Barcelona,217,['5657ed1b-7bfc-45a6-9a07-e4e1eaab53b7'],59,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.601,Dribble,True,2020/2021
,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,95c6f197-d632-45be-8983-5ae1faba3fbc,1463,,,"[108.5, 73.7]",3773597,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,54,Barcelona,217,"['613037ba-b817-4be9-883d-d0d9c197caa3', 'c4f098b9-9d9c-4a38-9736-fc348cb4d796']",3,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.012,Dribble,True,2020/2021
