50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,94011f02-ef30-4058-b60b-86e502cf4b94,3286,,"[34.9, 10.0]",266967,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Castellano Castro,24508.0,Left Center Back,137,Eibar,322,,27,,,,,,,,,,,,,,,,,Eibar,322,00:31:27.399,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,191c1f23-daf2-4445-95a6-72c685bf2121,3330,,"[19.8, 40.9]",266967,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,139,Eibar,322,['45afab77-8b9d-4a2a-90da-2e4fd49356f9'],57,,,,,,,,,,,,,,,,,Eibar,322,00:31:57.671,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ce8c8c40-cc39-44d3-9726-b8496d2a723c,3345,,"[38.8, 5.1]",266967,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Castellano Castro,24508.0,Left Back,139,Eibar,322,['f298ef93-b713-49e5-8fa5-7eb0022bd7b0'],7,,,,,,,,,,,,,,,,,Eibar,322,00:32:07.651,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,860cbe5e-2afb-4523-be34-ac2d5b66e841,3370,,"[15.4, 7.0]",266967,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Lara Grande,24190.0,Left Center Midfield,142,Eibar,322,,38,,,,,,,,,,,,,,,,,Eibar,322,00:32:38.370,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cb3fbbcc-e65d-485e-8eb8-af35850a0079,3380,,"[78.6, 64.5]",266967,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,143,Barcelona,217,['0a8b992f-4c28-441a-9e51-50e118819578'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.714,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0605f9fc-474c-4bb4-b754-6ef22005f20a,3417,,"[8.6, 59.0]",266967,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,143,Barcelona,217,['63aa79b0-2fb2-4c16-9543-dad4e77944db'],11,,,,,,,,,,,,,,,,,Eibar,322,00:33:11.750,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4151d21d-a718-4e6a-8a32-68cfa5d566d2,3422,,"[62.5, 18.6]",266967,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,145,Barcelona,217,['37509971-3c14-4abf-a9cf-1cd0aac0832f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:33:34.964,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f6480415-df44-4436-be5d-c64ec250eed8,3469,,"[73.5, 20.0]",266967,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,146,Eibar,322,['c36340e8-af93-4caf-b96d-417066d84856'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.859,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,da34ed97-e727-441e-b84a-5476cf2a1cdb,3474,,"[51.1, 52.3]",266967,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,146,Eibar,322,['7c4ccef1-17a9-4a10-92c3-718c19fad12d'],22,,,,,,,,,,,,,,,,,Eibar,322,00:34:22.249,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4fa730c0-1cd3-496f-8796-c721a28bf09d,3540,,"[100.1, 11.3]",266967,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Derek Owusu Boateng,26684.0,Center Defensive Midfield,150,Eibar,322,,51,,,,,,,,,,,,,,,,,Eibar,322,00:35:51.914,Ball Recovery,,2014/2015
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,30235fc7-3a27-4182-a37c-fa312e5bf84d,3606,,"[87.0, 47.0]",266967,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,154,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.012,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,41172278-7d59-4ce2-bc61-41cefc755155,3639,,"[5.3, 67.0]",266967,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,155,Barcelona,217,['9fed7e4f-e912-419f-986b-831dd6bde545'],48,,,,,,,,,,,,,,,,,Eibar,322,00:38:48.425,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b622581a-d8c3-4e7a-a6db-b7384fa1da5d,3703,,"[52.9, 4.3]",266967,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,160,Barcelona,217,['7f5f203b-0917-44db-a744-75feb13e898b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.905,Ball Recovery,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,515efa4e-7483-4ef2-95e8-9d200c75d6f9,3736,,"[51.9, 26.4]",266967,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Rodríguez Navas,6693.0,Left Center Back,161,Eibar,322,,18,,,,,,,,,,,,,,,,,Eibar,322,00:41:18.967,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,263a8a44-e0b7-4b27-b62b-cef8a2373d21,3754,,"[42.3, 57.4]",266967,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,161,Eibar,322,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.698,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b2f7f91d-5f88-4a31-adc0-a171289d785c,3758,,"[73.3, 12.3]",266967,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Rodríguez Navas,6693.0,Left Center Back,161,Eibar,322,,46,,,,,,,,,,,,,,,,,Eibar,322,00:41:46.463,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6d65aa92-d5c6-4601-94e2-90dc58bf7ea0,3790,,"[62.3, 9.8]",266967,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Castellano Castro,24508.0,Left Back,165,Eibar,322,['8094dcb7-2a3c-4902-aa3f-9bf23d5c11b6'],48,,,,,,,,,,,,,,,,,Eibar,322,00:42:48.300,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0d1ccb94-1982-44d1-b6df-7f6c96b2935a,3848,,"[68.6, 36.8]",266967,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['641305f3-4620-4e61-8157-956e7213dd21'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:43:41.008,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3b9519a7-6685-42f9-a519-9e2c46832aae,3879,,"[69.2, 46.0]",266967,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Owusu Boateng,26684.0,Center Defensive Midfield,167,Eibar,322,,10,,,,,,,,,,,,,,,,,Eibar,322,00:44:10.593,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7cc3bb45-ea7c-48e3-8245-620c1e30154b,3906,,"[56.8, 17.0]",266967,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Castellano Castro,24508.0,Left Back,170,Eibar,322,,48,,,,,,,,,,,,,,,,,Eibar,322,00:45:48.517,Ball Recovery,,2014/2015
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c0d52572-ba15-4c50-b104-2800c9c72066,3915,,"[91.3, 55.2]",266967,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,170,Eibar,322,['7ef680a2-374d-4f32-abda-6bc6406d4d3b'],56,,,,,,,,,,,,,,,,,Eibar,322,00:45:56.447,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9dc1e662-b84e-4d2d-99b5-fd0cf11a3ca4,3917,,"[84.3, 74.8]",266967,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Berjón Pérez,24070.0,Center Forward,170,Eibar,322,,59,,,,,,,,,,,,,,,,,Eibar,322,00:45:59.798,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d4d452e2-491a-4210-9590-5381ef25addf,3937,,"[91.7, 32.1]",266967,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Berjón Pérez,24070.0,Center Forward,170,Eibar,322,,19,,,,,,,,,,,,,,,,,Eibar,322,00:46:19.507,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1f58b757-368b-40aa-8e8d-03a972be3c98,3969,,"[16.2, 62.9]",266967,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Fernández Fernández,11294.0,Right Center Midfield,172,Eibar,322,,53,,,,,,,,,,,,,,,,,Eibar,322,00:46:53.261,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d5854ff9-7ef3-4f16-9fca-555b00ac7158,3976,,"[40.1, 49.0]",266967,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,172,Eibar,322,['badf1509-b5b1-4377-970e-d16937b3369e'],5,,,,,,,,,,,,,,,,,Eibar,322,00:47:05.786,Ball Recovery,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4898024f-2a44-412d-8092-e3514e17c0f5,220,,"[47.6, 14.1]",266967,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel del Moral Fernández,24507.0,Left Center Forward,8,Barcelona,217,"['26c8b809-03bc-4bfe-b8de-b2f6621e3d59', 'e7b74e2a-64ad-4273-87a1-ef0ab964cfa8']",8,,,,,,,,,,,,,,,,,Eibar,322,00:05:08.306,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,1dc2d163-3ad9-4a96-bb5b-9257472a68e8,512,,"[79.0, 13.9]",266967,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Lara Grande,24190.0,Left Center Midfield,22,Barcelona,217,"['51be7322-12ac-4b5f-8a75-461237474b22', '78e782ad-3d87-4d2c-b6cc-98d2b4ac77d2', '91a4f0c2-aeee-4076-90ed-e4f4da4457bc']",58,,,,,,,,,,,,,,,,,Eibar,322,00:10:58.349,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8fa1cf5c-da44-474b-aa11-bfd51f10b3d5,519,,"[47.8, 30.5]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Fernández Fernández,11294.0,Center Defensive Midfield,22,Barcelona,217,"['247d1ad5-c336-403f-b0f2-eed6c63ac5d9', '5e4e4c34-cfdb-43f5-a79f-92ef5f2fe3cf']",4,,,,,,,,,,,,,,,,,Eibar,322,00:11:04.427,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e4fcc945-6a2c-4a02-88cf-296abb64dcc8,574,,"[52.1, 45.8]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Fernández Fernández,11294.0,Center Defensive Midfield,22,Barcelona,217,"['32c66334-368a-4e7c-9912-8df4b9f75a2f', '7089dcdb-cbca-468d-a9b0-267be83e3551']",56,,,,,,,,,,,,,,,,,Eibar,322,00:11:56.922,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,51c38cf1-4e61-4415-8eaf-55efc33618c9,780,,"[25.3, 47.6]",266967,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Castellano Castro,24508.0,Left Center Back,25,Barcelona,217,['4f32581d-1fe5-43a9-95e7-4b5317f5411c'],6,,,,,,,,,,,,,,,,,Eibar,322,00:16:06.132,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6971f2ef-4798-4d91-91d7-964ae75ec9be,915,,"[63.5, 68.6]",266967,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Errasti Zabalete,27343.0,Right Center Midfield,28,Barcelona,217,"['311937ed-3069-4f7d-8993-78ca75c79817', '89210b5e-d055-46d4-9b19-f199673ec329']",25,,,,,,,,,,,,,,,,,Eibar,322,00:19:25.933,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c74d2504-1975-44e9-9d75-6b444a552aa8,958,,"[49.4, 71.5]",266967,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Ekiza Imaz,26736.0,Right Center Back,29,Barcelona,217,"['1500e88b-6c9f-400b-89bb-5113084f15f4', 'edeaa963-ad7d-4e12-ad31-c02ff5074309']",28,,,,,,,,,,,,,,,,,Eibar,322,00:20:28.393,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,True,,Handball,,,,,,,,,,46321650-6ce7-47cb-bdc6-d2ec1e63a51a,1168,,"[57.4, 37.4]",266967,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Berjón Pérez,24070.0,Right Center Forward,32,Barcelona,217,,35,,,,,,,,,,,,,,,,,Eibar,322,00:23:35.927,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,True,Handball,,,,,,,,,,ca067ecd-d0e7-4cd4-8bc8-adb108c325ea,1424,,"[8.8, 37.0]",266967,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Ekiza Imaz,26736.0,Right Center Back,39,Barcelona,217,,46,,,,,,,,,,,,,,,,,Eibar,322,00:29:46.627,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,37486fa6-3a0c-4b94-8ba9-4109ac3de1fb,1588,,"[41.9, 27.8]",266967,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jon Errasti Zabalete,27343.0,Right Center Midfield,52,Barcelona,217,"['08bcd21f-0407-45fa-99a7-3bcca6b9d5b6', 'd221a896-7462-4aff-8167-bbe783b10028', 'e7d2e01f-52d7-4593-9aac-6e12c1aaf330']",13,,,,,,,,,,,,,,,,,Eibar,322,00:36:13.815,Foul Committed,,2014/2015
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,9eadc2f9-b70a-4f9d-bba3-dc9781011d2a,1615,,"[89.4, 48.8]",266967,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Eibar,322,['1d5747fa-c45c-452e-ba51-585d010924f0'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.488,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1d145c54-deb8-4154-b6d2-d37804f48953,1714,,"[56.0, 27.8]",266967,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Fernández Fernández,11294.0,Center Defensive Midfield,60,Barcelona,217,"['420364db-6d14-4c19-a271-4d3ddedbf427', '5e5ec22b-8b26-4765-91b9-1be0e5c5072b']",6,,,,,,,,,,,,,,,,,Eibar,322,00:40:06.111,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cbbf5a36-8e35-4ead-8032-cd1e6ff9c829,2076,,"[72.9, 59.4]",266967,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Fernández Fernández,11294.0,Center Defensive Midfield,78,Barcelona,217,['cafa5ea1-30d2-48a8-8b4b-fad7bf33ba2f'],7,,,,,,,,,,,,,,,,,Eibar,322,00:03:07.628,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dccc010b-8471-4ad4-ab30-ebc41570b2f6,2102,,"[64.8, 45.8]",266967,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jon Errasti Zabalete,27343.0,Right Center Midfield,81,Barcelona,217,"['1bbc88bf-82a8-4e52-9db0-06a319b2c22c', '65261348-6274-4a39-ab0e-5fcaa1bbdf74']",49,,,,,,,,,,,,,,,,,Eibar,322,00:03:49.787,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13856573-9ed5-4415-a00e-5aa175e41983,2144,,"[40.0, 11.5]",266967,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Lara Grande,24190.0,Left Center Midfield,83,Barcelona,217,"['107f3a9d-8efb-450e-8f3d-cbf7f7de7646', '50eef7b5-0b22-4511-b81c-bc6e4cd8dede']",37,,,,,,,,,,,,,,,,,Eibar,322,00:04:37.807,Foul Committed,,2014/2015
,,,,,,,,,,,True,,,,,,,0.0,True,,,,Handball,,,,,,,,,,3045d480-64a4-49e4-8a40-4ec4fa57db48,2369,,"[15.8, 63.1]",266967,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['13636660-4325-418e-bc2b-1ff8f1074028'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.170,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d2afcb25-b149-4b4c-b90c-f41a1205b1dd,2520,,"[51.3, 13.3]",266967,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dídac Vilá Rosselló,6886.0,Left Wing Back,97,Barcelona,217,"['2dfac345-d9ce-41e3-93a7-3d8a55186622', 'aac4d947-73d7-4936-9769-9909ec5082e7']",48,,,,,,,,,,,,,,,,,Eibar,322,00:12:48.751,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d858ad88-2f9e-49e5-83d1-9a33ffc1feb4,2667,,"[35.1, 61.7]",266967,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Center Midfield,105,Barcelona,217,"['f39785c0-bff4-4540-b11f-0536273a3253', 'f5802cc7-2008-4a6a-a04d-413fe285aba3']",29,,,,,,,,,,,,,,,,,Eibar,322,00:16:29.917,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,,dbedc060-1d91-4499-938a-758bb6b296dc,3003,,"[63.5, 60.5]",266967,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,122,Eibar,322,['ce1caf41-5aa8-484d-8bc5-b8b2523f6bf8'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.616,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e77d073c-6660-4726-a90b-cfadfe7ce7e1,3350,,"[78.8, 72.3]",266967,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,139,Eibar,322,['210ded83-fea1-4cbf-93bd-3ea205a934f8'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.754,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0fb677b0-ae80-44d0-a596-c08b0c143db4,3548,,"[38.4, 45.8]",266967,81,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Rodríguez Navas,6693.0,Left Center Back,151,Barcelona,217,['a0b415d7-cdd8-4750-b3fc-2882722eb0f2'],39,,,,,,,,,,,,,,,,,Eibar,322,00:36:39.470,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b31bf038-e872-43b5-a39b-98747a217f9c,3787,,"[64.3, 54.8]",266967,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Owusu Boateng,26684.0,Center Defensive Midfield,163,Barcelona,217,"['5a546636-2518-437b-92f2-f1d58c20ed19', '94cb7432-25a4-4774-ad98-9a4c6bb20e47']",27,,,,,,,,,,,,,,,,,Eibar,322,00:42:27.178,Foul Committed,,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e7b74e2a-64ad-4273-87a1-ef0ab964cfa8,221,,"[72.5, 66.0]",266967,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,8,Barcelona,217,['4898024f-2a44-412d-8092-e3514e17c0f5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.306,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,91a4f0c2-aeee-4076-90ed-e4f4da4457bc,513,,"[41.1, 66.2]",266967,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,22,Barcelona,217,['1dc2d163-3ad9-4a96-bb5b-9257472a68e8'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:10:58.349,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,5e4e4c34-cfdb-43f5-a79f-92ef5f2fe3cf,520,,"[72.3, 49.6]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,"['00b1bf3b-ae3f-42c1-9513-4a47103217e4', '8fa1cf5c-da44-474b-aa11-bfd51f10b3d5']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.427,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,7089dcdb-cbca-468d-a9b0-267be83e3551,575,,"[68.0, 34.3]",266967,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,22,Barcelona,217,['e4fcc945-6a2c-4a02-88cf-296abb64dcc8'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.922,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f32581d-1fe5-43a9-95e7-4b5317f5411c,781,,"[94.8, 32.5]",266967,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,25,Barcelona,217,['51c38cf1-4e61-4415-8eaf-55efc33618c9'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:16:06.132,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,311937ed-3069-4f7d-8993-78ca75c79817,916,,"[56.6, 11.5]",266967,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,28,Barcelona,217,['6971f2ef-4798-4d91-91d7-964ae75ec9be'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.933,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,edeaa963-ad7d-4e12-ad31-c02ff5074309,959,,"[70.7, 8.6]",266967,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,29,Barcelona,217,['c74d2504-1975-44e9-9d75-6b444a552aa8'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.393,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,e7d2e01f-52d7-4593-9aac-6e12c1aaf330,1589,,"[78.2, 52.3]",266967,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,52,Barcelona,217,['37486fa6-3a0c-4b94-8ba9-4109ac3de1fb'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.815,Foul Won,True,2014/2015
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1d5747fa-c45c-452e-ba51-585d010924f0,1616,,"[30.7, 31.3]",266967,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Castellano Castro,24508.0,Left Center Back,53,Eibar,322,"['2a1acc56-1d55-455c-a658-41e67a8ad5a8', '9eadc2f9-b70a-4f9d-bba3-dc9781011d2a']",32,,,,,,,,,,,,,,,,,Eibar,322,00:36:32.488,Foul Won,True,2014/2015
