50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce93e055-1266-4059-9a2c-8e4096a69f8e,2032,,"[109.4, 32.7]",69233,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,106,Barcelona,217,,5,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.270,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebd3a5e0-1d1f-4510-a159-ec6ed2078660,2054,,"[81.4, 58.9]",69233,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Moral Segura,26598.0,Right Wing,108,Racing Santander,1217,['ee0c1e95-573b-407d-ad57-06e4cf6dab6c'],39,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:06:39.191,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62a7e59a-287d-48c6-a7c9-3751c42f9fcb,2059,,"[37.1, 28.5]",69233,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,109,Barcelona,217,,42,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.817,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5401aad-d857-4f95-93c1-457fb63873e4,2153,,"[42.6, 52.5]",69233,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,114,Barcelona,217,,42,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:09:42.533,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5fd0635d-2df0-4187-9703-fc25abf1e1a8,2219,,"[16.8, 48.6]",69233,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,118,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.920,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed934953-8790-4bee-a4ed-6e8c8ec9138b,2298,,"[15.1, 57.8]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Moral Segura,26598.0,Right Wing,123,Racing Santander,1217,,23,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:13:23.801,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20080b24-6fad-4b1d-9621-fc8c6cc5c11d,2307,,"[36.6, 62.6]",69233,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,123,Racing Santander,1217,['df5c2b3a-dd1c-4386-817f-dbc19462f785'],32,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:13:32.591,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,45d2e7ed-f23b-4036-b5e6-e4f55d430007,2323,,"[77.2, 3.5]",69233,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,125,Racing Santander,1217,['ba6506f2-c9a7-4b4d-a837-9cfe31524765'],25,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:25.382,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46e8db6c-784d-42c9-84f0-da6083547626,2329,,"[38.5, 71.0]",69233,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,125,Racing Santander,1217,,29,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:29.099,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79a2d295-b6f2-425c-9e03-6cc344f4e286,2330,,"[84.6, 14.6]",69233,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,125,Racing Santander,1217,,29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:29.264,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,180022dd-0998-4845-8624-c4fb1f34f523,2365,,"[96.2, 34.1]",69233,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,126,Barcelona,217,,5,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.949,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b5d72db-91a5-4312-9f8f-05f8abce30b5,2398,,"[50.9, 29.6]",69233,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Torrejón Moya,26163.0,Right Center Back,138,Racing Santander,1217,['d6585f4b-b00e-4841-865d-5b9c54a1e120'],48,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:48.449,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96289f20-d2a3-451d-ad9b-00e730bc2c51,2415,,"[97.3, 59.2]",69233,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,138,Racing Santander,1217,,8,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:08.941,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5631cf2-d83e-47ed-bd96-d5759c9d65e8,2460,,"[57.9, 25.8]",69233,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,139,Racing Santander,1217,['cf874289-5ed1-45f2-9962-12d1576093d7'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.936,Ball Recovery,True,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e887b78-023f-4a43-93cd-b33bded08399,2464,,"[63.4, 70.5]",69233,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,139,Racing Santander,1217,,50,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:50.157,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c41987d-ad87-41e9-9bd5-26bc9dba70ee,2512,,"[11.5, 8.7]",69233,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,145,Barcelona,217,"['c664135f-9b03-4bda-8378-a0d4ec4a955c', 'd8975bdf-6893-4080-b6a0-08ac6abbee6d']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.525,Ball Recovery,True,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2bafdbc4-3e81-4cfa-b7a9-b414a1c531fa,2531,,"[12.1, 46.9]",69233,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Coltorti,26488.0,Goalkeeper,146,Racing Santander,1217,,38,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:38.435,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bf9c157-2c75-4a22-9073-b26b806ba3fb,2604,,"[26.2, 22.1]",69233,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,150,Barcelona,217,['0686dd56-1dd6-40b1-bdbc-e7072ab5916e'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.200,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c3225a82-8482-4324-a73f-205f95cc3452,2617,,"[49.5, 54.1]",69233,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,151,Racing Santander,1217,['4acf9d57-339d-4bbb-aa02-65bd2e6c0a4c'],26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:26.714,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,feb9442f-bc2b-46a4-9789-bba9201207f1,2629,,"[56.7, 23.5]",69233,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,152,Barcelona,217,,33,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.441,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6ba2b35a-d9b5-4d70-8db6-2ba6570715a9,2705,,"[47.4, 14.1]",69233,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,153,Racing Santander,1217,['38f97e13-bbf7-4c44-9a29-93135452a4bf'],41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:41.809,Ball Recovery,True,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,099fb12d-7fea-4efe-bac6-bb9aef47d87c,2716,,"[60.8, 25.4]",69233,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papa Kouly Diop,6867.0,Left Center Midfield,154,Racing Santander,1217,,50,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:21:50.427,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d658880-4fca-41ac-bd4f-ccc1b63e5fd9,2726,,"[63.8, 78.3]",69233,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrique Adriano Buss,25358.0,Left Center Back,157,Racing Santander,1217,['28d722c3-c6ef-4363-8bba-f4ac9fadb20d'],2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:23:02.312,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a75e90c-49e4-483d-aa92-0fd8e0080e7b,2772,,"[53.7, 43.3]",69233,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,160,Barcelona,217,,37,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.949,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2875d2a6-3f0c-403e-b434-846e7896743c,2831,,"[18.6, 43.2]",69233,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Lozano Farrán,26067.0,Right Back,161,Racing Santander,1217,,27,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:24:27.093,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,474a7c16-3f34-4074-99ee-e8ca55a829c3,2906,,"[43.0, 64.2]",69233,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Manuel Villa López,26664.0,Center Forward,164,Racing Santander,1217,['6934ff64-9e49-4f6b-a9fe-a4029e9200e5'],26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:26.804,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae92746b-a4a3-47e6-84f6-a43299edca16,2961,,"[31.7, 43.2]",69233,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Coltorti,26488.0,Goalkeeper,167,Racing Santander,1217,['c67ede0a-11e9-4604-98e8-7be157940043'],5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:28:05.607,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,68d5e9bd-55c6-4eb1-8ca7-e94ca06da4c7,2977,,"[47.2, 33.4]",69233,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,167,Racing Santander,1217,['29c8e64c-db0e-4fea-b3db-765b41eabd55'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.290,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,643217e1-acf8-4420-b53d-ee82749aff31,2983,,"[35.5, 32.0]",69233,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,168,Barcelona,217,['5203b7cb-0b8e-4a5c-bcb0-354bf4a45ba8'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:32.222,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c5fded4-2431-4bf4-bcd8-397add97edca,3045,,"[111.0, 66.9]",69233,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeffren Isaac Suárez Bermúdez,26624.0,Right Back,169,Barcelona,217,,59,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:59.389,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1460a456-5bff-4b37-b45a-2edc4054ce10,3070,,"[42.6, 8.1]",69233,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mehdi Lacen,6745.0,Right Center Midfield,169,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:17.497,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22deca59-3403-4e70-b8f0-e8be2aff1d63,3075,,"[78.4, 77.9]",69233,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,169,Barcelona,217,['442dc062-5045-49d2-a5b2-47c711959f18'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:19.931,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb1cae84-12cc-4524-acc3-ce43f9f8b689,3101,,"[44.2, 10.8]",69233,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,172,Barcelona,217,['2d16920e-9d56-42b3-bdb1-9f80feb92fc1'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:24.084,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,66fd5cad-1a87-4a69-b7d0-4a477d17212b,3138,,"[32.7, 58.5]",69233,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Coltorti,26488.0,Goalkeeper,173,Racing Santander,1217,,16,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:16.308,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,483b4518-1a15-4cce-8f69-e780bf9b6781,3230,,"[6.1, 51.3]",69233,79,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrique Adriano Buss,25358.0,Left Center Back,174,Barcelona,217,['d6367b3c-89b7-45ea-93a6-a63417c83a0a'],40,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:40.417,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e51665ef-d8ac-454d-bf4a-58674fde718c,3242,,"[91.6, 61.8]",69233,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Márquez Álvarez,5558.0,Right Center Back,175,Barcelona,217,,10,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.338,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3a65507f-8814-481c-a889-a213cd2c851e,3257,,"[93.9, 5.9]",69233,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,175,Barcelona,217,,24,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.507,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3ff46fc-20f8-41a0-a59e-376fa6170739,3285,,"[20.4, 62.6]",69233,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Left Center Midfield,176,Racing Santander,1217,,45,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:45.763,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f535957-e4e7-4c9f-acda-9afbaad0fa02,3322,,"[76.8, 40.5]",69233,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,178,Barcelona,217,,17,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.409,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e4d910c-416f-4ea6-b5d6-c45bf8e0b3bc,3346,,"[52.3, 38.4]",69233,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,179,Racing Santander,1217,['22376ad5-2ddb-43e1-8a5d-2204a5bd43ba'],41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:37:41.791,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee89a9bf-ec1d-4649-b5c0-a8cb55880bff,3425,,"[73.8, 73.5]",69233,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Javier García Sanz,26391.0,Center Attacking Midfield,184,Racing Santander,1217,['1d3c2772-e272-44c6-9651-7c88bafc60b1'],53,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:39:53.115,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab7a5b7d-3a80-4fdb-a0aa-4b0e33044b33,3467,,"[72.9, 60.6]",69233,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,186,Barcelona,217,,30,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.789,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8adf93a2-3a1b-429d-8b7f-0d78e1df4808,3493,,"[39.8, 27.5]",69233,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,186,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:41:01.035,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c282e85-ea5e-4561-a9b0-45286b04d4f5,3520,,"[42.4, 43.5]",69233,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Racing Santander,1217,['fb9f741a-9089-4896-96f1-df61a7ce4669'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.276,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cfc11ae8-c808-44f7-9905-4c74a627a768,3594,,"[3.6, 33.1]",69233,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Coltorti,26488.0,Goalkeeper,191,Barcelona,217,['79930eb4-051f-4fc7-84cb-d55d26708ec5'],33,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:44:33.681,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd6d985c-5420-4f63-9c91-2a63bc928e02,3617,,"[14.7, 6.4]",69233,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,191,Barcelona,217,,18,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.453,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ee00a46-0137-454c-86de-d35af7ce30f8,3650,,"[40.7, 72.3]",69233,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Jesús Arana Rodríguez,26665.0,Right Wing,191,Barcelona,217,,1,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:46:01.470,Ball Recovery,,2009/2010
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c3b4ff2-210f-4c91-9aa1-2850b4789028,3667,,"[41.9, 48.3]",69233,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Javier García Sanz,26391.0,Center Attacking Midfield,191,Barcelona,217,,13,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:46:13.004,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7534cccf-ad2c-4c51-ab48-7b6cab2a27e0,3700,,"[38.2, 20.5]",69233,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,193,Racing Santander,1217,,48,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:48.692,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,2.089172,,,,,,,,,,,,,c48b6aaa-4ae4-45f3-83f6-29fa90d9f3a1,27,,"[65.5, 29.9]",69233,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,3,Barcelona,217,"['a3359207-25b7-4578-a54f-f25e94363745', 'ced05ed8-3b59-45fd-9316-f3c12e6ce3f1']",17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:17.139,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,1.215818,,,,,,,,,,,,,7488b0e6-11d4-40dd-a750-2556e3068255,37,,"[66.8, 43.8]",69233,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,3,Barcelona,217,"['bea18f98-09f1-40d7-a361-894f03214d5e', 'e6c07cea-2902-496b-a59f-debd71a7a419']",25,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:25.625,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,0.927489,,,,,,,,,,,,,10830e0d-beea-4033-8544-9dc493a3a7ca,44,,"[50.8, 10.1]",69233,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,3,Barcelona,217,"['2c554230-f471-4682-bfd3-b07ca5410517', 'c6eeb069-5466-484f-b9dd-e4b6bf43d31b']",30,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:00:30.488,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,1.655315,,,,,,,,,,,,,64ba8df6-5f78-49b3-bdfb-368b6c4b189a,70,,"[55.7, 44.6]",69233,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Racing Santander,1217,"['4b4358de-9068-4e03-8307-55649d7c29fa', '92ab5cca-71c3-4396-a672-30ed2718d03c']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.242,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,1.18137,,,,,,,,,,,,,9aeb3087-ed38-4a35-97c1-c07734465bef,78,,"[81.8, 27.8]",69233,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,5,Barcelona,217,"['45a70962-0533-4877-82dc-53ce3a435172', '4c7fc8dd-aaa2-4fda-9559-19ef42aa42f9']",11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:11.781,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,0.66757,,,,,,,,,,,,,dd1504cc-db80-42d4-8299-46c8d6fed867,89,,"[40.8, 43.2]",69233,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Moral Segura,26598.0,Right Wing,5,Barcelona,217,,20,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:01:20.462,Pressure,,2009/2010
,,,,,,,,,,,,True,,,,,0.521566,,,,,,,,,,,,,ea8a1638-a5f0-42e2-b50f-b2ebcedd82af,142,,"[61.4, 27.2]",69233,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Racing Santander,1217,"['0fd2fe13-dd72-4123-a8a4-1d5da1143061', '7020c678-a0a6-4d9d-b601-fb9551320b85']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.087,Pressure,,2009/2010
,,,,,,,,,,,,True,,,,,0.760259,,,,,,,,,,,,,d6191fd6-2fe0-4583-8cb7-0b48cf9b2c70,146,,"[77.2, 17.6]",69233,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,9,Racing Santander,1217,"['005c908b-79f1-4b57-bf7b-316f743a4408', '264f275c-a0f7-4e84-8ef5-777041d2c8d7']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.077,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,0.873839,,,,,,,,,,,,,0aa6ae04-a8e8-4422-b9af-e4cd1f015b4c,153,,"[83.4, 6.4]",69233,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,9,Racing Santander,1217,['15311ebc-f43a-4554-90e1-88492f038910'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.068,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,0.809319,,,,,,,,,,,,,2fddcacf-3ffb-4bbd-be15-235d0d3f1a2e,167,,"[46.7, 32.9]",69233,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Racing Santander,1217,"['07dd78db-746b-4da2-9a46-21fec70915e7', '99c61993-fd6c-4f38-8192-6f7b05e722ff']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.037,Pressure,,2009/2010
,,,,,,,,,,,,,,,,,0.668578,,,,,,,,,,,,,6b3d15c4-c464-4158-b72a-30713b63c8b5,187,,"[64.1, 5.8]",69233,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Wing,10,Barcelona,217,"['42b10394-04cd-4511-babc-c1c26a75d993', 'bc58160c-6bbd-4128-bd33-1bb62f03ff0c']",49,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:49.545,Pressure,,2009/2010
