bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.147746,,,,,,,,,,,,,,fdaf142f-9411-4a1d-8ce3-207c10a0bf43,75,,"[117.0, 14.9]",303470,0,,,,,1.6575347,,Left Foot,,,,"[116.8, 17.2]",,Low Pass,,2.3086793,,,Incomplete,,,,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,2,Real Madrid,220,['7107cbab-00ef-4e1b-a181-df3c4bff3c5a'],52,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:52.563,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.72882,,,,,,,,,,,,,,52f45874-d554-4e85-8206-7d6e876d4a02,77,,"[120.0, 0.1]",303470,0,,True,,,2.7032561,,Right Foot,,,,"[116.8, 1.6]",,Ground Pass,,3.5341194,,,,,Toni Kroos,5574.0,,,,,Corner,1,From Corner,Francisco Román Alarcón Suárez,4926.0,Right Center Midfield,3,Real Madrid,220,['f984fc4e-8cf6-4d79-bea2-b92393a76b67'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:59.316,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.144846,,,,,,,,,,,,,,b25675d9-c9e1-4411-aab9-1213ef35f00b,80,,"[115.7, 11.3]",303470,1,,,,,0.98279375,,Left Foot,,,,"[116.3, 12.2]",,Low Pass,,1.0816654,,,Incomplete,,,,,,,,,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,3,Real Madrid,220,['140f37a7-882d-4782-8f23-6b685c762bec'],1,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:01.585,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.524478,,,,,,,,,,,,,,25277dd8-3dd7-46b4-8cbc-2649c6ba2939,82,,"[120.0, 0.1]",303470,1,,,,,1.815775,,Right Foot,,,,"[111.2, 35.3]",,High Pass,True,36.28333,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,4,Real Madrid,220,['f0a6893c-7123-4c06-b05a-898eaa611495'],20,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:20.533,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.282365,,,,,,,,,,,,,,1583d90a-4dc1-406b-8423-686baa7100c6,86,,"[22.9, 56.4]",303470,1,,,,,-1.0371795,,Left Foot,,,,"[44.7, 19.5]",,Ground Pass,,42.858486,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,['0f9dccc2-2381-4e7a-b62c-67e7f44aeaab'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:01:24.309,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.081864,,,,,,,,,,,,,,467ae2f1-25c2-4c72-8b77-f0306aa4601c,90,,"[71.3, 14.2]",303470,1,,,,,1.6354543,,Right Foot,,,,"[70.4, 28.1]",,Ground Pass,,13.929106,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,5,Barcelona,217,['5db6500d-467f-4a1a-96bc-004125fb5f7b'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.719,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.815076,,,,,,,,,,,,,,e0c84534-ba6e-4f2c-beb3-832d0fbc31b1,93,,"[73.3, 35.8]",303470,1,,,,,1.5405025,,Left Foot,,,,"[73.5, 42.4]",,Ground Pass,,6.6030297,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,['56527504-0e12-4017-a11e-5eae2f95b844'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.418,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.296882,,,,,,,,,,,,,,cd9a22c6-0a82-4b28-a746-24e55aa2995f,97,,"[71.0, 37.1]",303470,1,,,,,-1.4886287,,Left Foot,,,,"[72.4, 20.1]",,Ground Pass,,17.05755,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,"['85247fb0-a3f9-4333-97d9-dc1125471f0b', 'c8e910fe-6617-4ced-9002-f839db191223']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.855,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.084096,,,,,,,,,,,,,,f657391e-eb57-43ac-b80c-c16a794078c3,100,,"[66.1, 20.0]",303470,1,,,,,2.0344439,,Right Foot,,,,"[49.4, 53.4]",,Ground Pass,,37.342335,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,5,Barcelona,217,['5b03b51b-bdc5-44e9-8f75-365d3e30f74e'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.630,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.082315,,,,,,,,,,,,,,cfaef099-af81-4eb3-a276-b4dce5d791c7,103,,"[52.6, 53.4]",303470,1,,,,,0.26803884,,Right Foot,,,,"[66.8, 57.3]",,Ground Pass,,14.725827,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['cc0eca67-8dba-4256-859f-c1f597f70c22'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.580,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.071826,,,,,,,,,,,,,,70d08ee8-5e1e-4769-9b31-4d261b810bfa,107,,"[70.2, 58.4]",303470,1,,,,,0.47411844,,Right Foot,,,,"[77.8, 62.3]",,Ground Pass,,8.542248,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,"['8444019d-bbae-4c14-8f6d-f177394f6e48', 'c23bf85a-3810-4112-b8cc-1c90412b0453']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.219,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.566447,,,,,,,,,,,,,,03ab0c86-a292-43f6-b1c8-d6ba72eb7876,110,,"[77.8, 62.3]",303470,1,,,,,2.529055,,Right Foot,,,,"[74.1, 64.9]",,Ground Pass,,4.5221677,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['a07da136-aa6f-42b0-bafd-110458072fe0'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.331,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.054692,,,,,,,,,,,,,,980b1dc3-53da-4b95-969d-4fc7710a4ace,114,,"[70.4, 64.2]",303470,1,,,,,-2.2536147,,Right Foot,,,,"[64.3, 56.7]",,Ground Pass,,9.667471,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,"['3b11c6b3-a9f5-4817-ae03-900b2e736d53', '3ca37a49-bb2c-4c91-a956-7a89c46e17d3']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.667,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.624934,,,,,,,,,,,,,,a96a5e67-6e3a-4fb5-a550-94e122ddab7d,116,,"[64.1, 56.7]",303470,1,,,,,-0.09157985,,Right Foot,,,,"[73.9, 55.8]",,Ground Pass,,9.84124,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,5,Barcelona,217,['64c9f9ab-6843-48f5-b5f0-3ead483e49c1'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.722,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.720709,,,,,,,,,,,,,,ab1698aa-d1f8-4880-9563-2ebf8cd10457,118,,"[73.9, 55.8]",303470,1,,,,,2.1311562,,Right Foot,,,,"[67.5, 66.0]",,Ground Pass,,12.0415945,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['f3b1fa39-12c4-409a-b78a-0aa701a68fbc'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.347,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.153226,,,,,,,,,,,,,,166b287d-e113-43a7-b4c4-9c5aa2d7b242,121,,"[67.5, 66.0]",303470,1,,,,,0.85316753,,Right Foot,,,,"[77.8, 77.8]",,Ground Pass,,15.663013,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,['a909de0c-5426-4751-971a-bb9c4acf01d1'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.681,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.593103,,,,,,,,,,,,,,ad453edc-07f9-4b74-b1a7-9fad941c40ee,124,,"[77.8, 77.8]",303470,1,,,,,-0.14048263,,Left Foot,,,,"[87.7, 76.4]",,Ground Pass,,9.9985,,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,['a4e90779-4b62-4b46-9ab3-c1d98babe78f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.075,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.720077,,,,,,,,,,,,,,6f925f58-9578-4d4c-9184-5759701f1188,128,,"[87.5, 76.3]",303470,1,,,,,-2.306236,,Left Foot,,,,"[83.7, 72.1]",,Ground Pass,,5.663921,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Center Forward,5,Barcelona,217,"['7247a668-db07-4984-b80d-7f1613b957a5', 'f026b1c8-1613-4a53-96f4-1620a41a6b46']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.789,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.978317,,,,,,,,,,,,,,7a81032d-9b0c-4204-a8b1-70f2754ae9bb,131,,"[85.1, 68.7]",303470,1,,,,,-0.61686295,,Right Foot,,,,"[104.7, 54.8]",,Ground Pass,,24.028524,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['5d5e7319-6fdc-42d9-8142-90059ddfee81', '71df8e82-f4ad-4c64-aa93-3bc18aea45ae']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.659,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.800346,,,,,,,,,,,,,,b24188e6-567b-47e9-b779-2e48149aef4d,136,,"[13.8, 22.6]",303470,2,,,,,-1.1671624,,Right Foot,,,,"[17.9, 13.0]",,Ground Pass,,10.438869,,,Incomplete,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,5,Barcelona,217,"['1b2189c3-fa40-4b50-8347-581c008ec2b4', '33a1b1ea-f337-41d0-b2f6-b8f37a3c8eb7', '9ea2962c-559b-4ffa-9a9b-ad50a6593547']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:01.185,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.824701,,,,,,,,,,,,,,bc88074f-2bae-4cdf-897c-f099b5ae2a7d,142,,"[101.9, 58.4]",303470,2,,,,,-2.2166123,,Left Foot,,,,"[96.7, 51.5]",,Ground Pass,,8.640023,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,"['8315f7a9-ca16-4c48-9a50-d5d69e61a583', 'f2062a04-a47d-4469-926f-b9aeddd9b5e5']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.768,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.353287,,,,,,,,,,,,,,e2ffc612-7828-49d2-ba84-407a061f470e,145,,"[96.0, 49.9]",303470,2,,,,,-1.7711949,,Right Foot,,,,"[93.4, 37.1]",,Ground Pass,,13.061394,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['fbdb5a03-e396-477e-be0a-878668670924'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.284,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.783584,,,,,,,,,,,,,,6dbf9824-fb87-45bb-85f6-8bfd95bacc6d,148,,"[96.0, 37.1]",303470,2,,,,,1.0007559,,Right Foot,,,,"[98.5, 41.0]",,Ground Pass,,4.632494,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,5,Barcelona,217,['1b50cb2d-8e22-4b03-a18b-f7ce84b76b0a'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.034,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.586795,,,,,,,,,,,,,,a9fc3b59-9387-4f3d-b7a0-a25fe74cbd87,151,,"[99.0, 41.0]",303470,2,,,,,-1.8985348,,Left Foot,,,,"[97.3, 36.0]",,Ground Pass,,5.2810984,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,['79018936-c6d6-4129-ab6d-8bc71ef998ed'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.927,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.241618,,,,,,,,,,,,,,3d4aed9b-fc6e-4c18-bb6d-fd53367f64c0,155,,"[93.7, 29.3]",303470,2,,,,,2.1112158,,Right Foot,,,,"[87.7, 39.3]",,Ground Pass,,11.661903,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,5,Barcelona,217,"['53a5e4d2-7fd9-4978-9116-0be780f1e48b', 'e8b2d01c-2941-4739-96fa-aa960b8891dd']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.785,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.686344,,,,,,,,,,,,,,9cf13e1a-d049-46e2-a453-f702f9b9c12b,158,,"[87.7, 39.3]",303470,2,,,,,-1.6020361,,Right Foot,,,,"[87.3, 26.5]",,Ground Pass,,12.806249,,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,5,Barcelona,217,['56b1792d-9f12-4ac7-9c64-0967ea74baaf'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.641,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.64141,,,,,,,,,,,,,,8db393aa-f332-4868-83bd-907d7e0dea00,163,,"[85.9, 26.0]",303470,2,,,,,3.1037729,,Right Foot,,,,"[67.4, 26.7]",,Ground Pass,,18.513239,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Midfield,5,Barcelona,217,"['65164a5f-b914-45f9-9641-f78ae88ac260', '7c8103ad-f746-45d2-8d0d-538e7ab0606e']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.131,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.006906,,,,,,,,,,,,,,da81a941-661a-4a95-b730-22bedc11ddb7,167,,"[67.1, 27.1]",303470,2,,,,,1.745173,,Left Foot,,,,"[63.7, 46.4]",,Ground Pass,,19.597193,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,"['8304248a-9fe2-47cf-8d4d-7abad6e01eb2', 'a930d3cf-bb10-4173-8210-85609d785fbd']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.820,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.268926,,,,,,,,,,,,,,4e655b6d-8e5f-40e8-9bac-7ed02e30ff06,170,,"[65.5, 49.5]",303470,2,,,,,0.058327924,,Right Foot,,,,"[79.2, 50.3]",,Ground Pass,,13.723338,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['3deff558-a5b1-4837-ac12-ce7864b3c529'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.762,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.713598,,,,,,,,,,,,,,0bdac721-8b85-45ce-9400-3de73f78f7fa,173,,"[79.2, 50.3]",303470,2,,,,,-1.6064954,,Right Foot,,,,"[78.9, 41.9]",,Ground Pass,,8.405355,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['7b634ee6-e0a2-46ba-9763-f7dd47b64252'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.787,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.367514,,,,,,,,,,,,,,e054b85c-5c3f-4c69-9818-d106c28e8cf8,177,,"[79.2, 40.3]",303470,2,,,,,1.56038,,Right Foot,,,,"[79.4, 59.5]",,High Pass,,19.201042,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,5,Barcelona,217,"['aa042e33-79ab-4ada-9c2f-ef3f42d67f28', 'e2474746-5ccb-48e5-960d-c518b1de69a6']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.788,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.338323,,,,,,,,,,,,,,8b7a10a4-7aad-4d2e-8b4a-ea2f8c41fa4f,180,,"[79.4, 59.0]",303470,2,,,,,-1.5120405,,Right Foot,,,,"[79.5, 57.3]",,Ground Pass,,1.7029387,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,['a777e38e-6bae-4f76-b859-ab42bd5d2c0c'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.905,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.464467,,,,,,,,,,,,,,a970caa5-db9d-4ffd-8cff-1f7bdca09386,183,,"[79.5, 57.0]",303470,2,,,,,-0.10673567,,Right Foot,,,,"[85.1, 56.4]",,Ground Pass,,5.632051,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['4f1ae627-a53b-43a2-9df2-8e1b4c23ae05'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.283,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.574906,,,,,,,,,,,,,,c1503d37-3dd0-47c6-986b-eaa2dfe42d66,187,,"[83.9, 56.0]",303470,2,,,,,2.7248905,,Left Foot,,,,"[77.8, 58.7]",,Ground Pass,,6.670832,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,"['16563f09-db5a-40b0-a9d7-a6b53b30f4c5', 'faecad08-b9b9-476a-87ab-94c6aebb19fe']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.788,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.940559,,,,,,,,,,,,,,163a0e23-e464-4235-9b2c-91e6bbde3d47,190,,"[73.6, 58.1]",303470,2,,,,,-2.0449147,,Right Foot,,,,"[69.7, 50.5]",,Ground Pass,,8.542248,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,['72cfbfcb-18b2-4f22-b2db-1e568aa7d589'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.298,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.844747,,,,,,,,,,,,,,f59903f7-572f-4bb0-ab13-6e0d025b2869,193,,"[69.7, 50.5]",303470,2,,,,,2.0131705,,Right Foot,,,,"[66.1, 58.1]",,Ground Pass,,8.409518,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,5,Barcelona,217,['148b87c1-fa19-4c83-86ba-96131badbfa8'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.431,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.199851,,,,,,,,,,,,,,80a51da9-fb78-43d7-bcf4-1982a3726078,197,,"[67.4, 73.8]",303470,2,,,,,-0.28139243,,Right Foot,,,,"[80.2, 70.1]",,Ground Pass,,13.3240385,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,5,Barcelona,217,"['41f73c93-4440-487c-95a7-c95315cf056b', 'd2b70d51-dbc7-44e4-a8d5-1f4d37d55664']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.641,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.116599,,,,,,,,,,,,,,19218152-8c39-4f91-8efe-82d94efb2137,199,,"[80.2, 70.1]",303470,2,,,,,1.3151515,,Right Foot,,,,"[82.5, 78.9]",,Ground Pass,,9.095603,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Midfield,5,Barcelona,217,['b32fa2cb-d433-41b6-a453-ab58d87388a4'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.841,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.333413,,,,,,,,,,,,,,ac2ab02a-68f9-43d3-9b6e-5531f458c2d0,202,,"[82.5, 78.9]",303470,2,,,,,-1.1801893,,Right Foot,,,,"[83.9, 75.5]",,Ground Pass,,3.6769552,,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['a47d4bab-c472-4f2e-b41e-0f4a04daccd5', 'e9c0c446-2df8-48da-ac88-f186352ede75']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.389,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.467338,,,,,,,,,,,,,,ae2a97de-5a18-41a7-8993-82bdf47f93e1,205,,"[80.8, 80.0]",303470,2,,,,,-2.9490616,,,,,,"[53.1, 74.6]",,Low Pass,,28.221445,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['4f72af15-a7e4-4ea2-a4e1-d42885d9bfe1'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.958,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.565832,,,,,,,,,,,,,,4bdaa8da-e28c-489f-96bb-a6b7af4c319e,208,,"[52.3, 51.4]",303470,2,,,,,-1.4125793,,Right Foot,,,,"[59.4, 6.9]",,Ground Pass,,45.062843,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['5158ccc4-fcec-411b-84fa-70eb611eb4d4'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.331,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.255042,,,,,,,,,,,,,,4dc747ec-fc86-4b91-bf0c-15152bdd592a,211,,"[58.2, 6.9]",303470,2,,,,,1.2833834,,Left Foot,,,,"[62.9, 22.8]",,Ground Pass,,16.580109,,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['10fe4e2a-bd98-4491-9b67-ac4986833d22'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.703,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.285131,,,,,,,,,,,,,,64867021-504f-4bb4-8e2f-fea2f8e85ceb,214,,"[62.9, 23.1]",303470,2,,,,,2.0500677,,Right Foot,,,,"[56.3, 35.8]",,Ground Pass,,14.312582,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Left Midfield,6,Barcelona,217,['629c79b9-44d6-4e8e-9201-dfc8fa6a7490'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.178,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.074444,,,,,,,,,,,,,,1cc0df4d-e525-4be9-92e7-52d642392d57,221,,"[56.3, 36.5]",303470,3,,,,,1.4279405,,Right Foot,,,,"[58.4, 51.1]",,Ground Pass,,14.750255,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,6,Barcelona,217,['397dc79d-c842-4cd2-a06d-b4104881bbf9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.773,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.462287,,,,,,,,,,,,,,84e21812-1875-488f-92f2-0062c22b31b4,224,,"[60.4, 57.3]",303470,3,,,,,0.892677,,Right Foot,,,,"[77.8, 78.9]",,Ground Pass,,27.736618,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Defensive Midfield,6,Barcelona,217,['29d3e8df-2840-4815-b865-2dae66c3e73d'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.991,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.071848,,,,,,,,,,,,,,4bca02d6-96c1-43db-9a0d-bde78a924b58,227,,"[77.8, 78.9]",303470,3,,,,,-2.8453143,,Right Foot,,,,"[68.3, 76.0]",,Ground Pass,,9.932774,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['bbe49d57-991b-47a6-a70e-d78d6a22e5fa'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.506,Pass,,2019/2020
