ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[68.4, 57.4]",,,,,,,,,,,,3.316755,,,,,,,,,,,,,26a73607-ef46-4b24-bd7b-1fa42787c784,1215,,"[70.1, 69.9]",70295,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,"['1353073b-7a8c-4549-b1fb-581e43706b69', '89390ee0-4a91-4390-ade3-4a242719d074', 'c713af3d-45cd-4bf0-8b3f-9017384bd080']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.391,Carry,True,2012/2013
,,,"[55.0, 35.2]",,,,,,,,,,,,0.79505,,,,,,,,,,,,,6b1df66f-066d-4421-ac5c-3f3b2e42ab33,1219,,"[55.3, 38.3]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,58,Barcelona,217,"['a6d904f7-13e6-4aab-9eda-b7ae3983c9d1', 'bba5b13d-20ec-4e02-83c4-ad896c84d33d']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:01.460,Carry,,2012/2013
,,,"[56.2, 11.9]",,,,,,,,,,,,0.957079,,,,,,,,,,,,,105dddba-b3e5-45a0-8f6a-861277aae1a3,1222,,"[55.5, 13.3]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,58,Barcelona,217,"['212155d5-5c18-401a-a8dd-75880b91827d', 'e9bbe66f-a0ec-4127-8460-013b1e223b40']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.575,Carry,,2012/2013
,,,"[86.2, 4.0]",,,,,,,,,,,,1.554737,,,,,,,,,,,,,3654c69d-28cf-435c-9fa2-fbf3f5884a15,1225,,"[77.2, 4.2]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,"['67e259e8-5c9a-4b59-95c9-6dda85f0d1d9', '6ef32aef-b38c-40b6-9b0f-33d72dfd9a42']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:05.913,Carry,,2012/2013
,,,"[93.7, 5.3]",,,,,,,,,,,,0.6111,,,,,,,,,,,,,7ff18e3f-f3b1-42e0-ae99-f5bc7318f7c7,1228,,"[96.5, 6.0]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,58,Barcelona,217,"['87c02ae3-8eca-4fd4-b7b3-6ab1b7452dcd', 'c023ef3d-291b-4e4c-a53f-ef336ed7fe05']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:08.135,Carry,,2012/2013
,,,"[86.9, 4.6]",,,,,,,,,,,,1.137181,,,,,,,,,,,,,3a028493-e2ce-4ba7-8ee1-2be51feac796,1231,,"[89.4, 4.5]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,"['754c8887-4a70-4f7a-b82b-45cfec9959bc', '8c1eb14e-c8ea-4dd6-b826-96a5efc6e872']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:09.697,Carry,,2012/2013
,,,"[82.6, 12.4]",,,,,,,,,,,,1.787266,,,,,,,,,,,,,61325717-a715-4044-83ab-34d10f33c235,1234,,"[81.4, 17.6]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,58,Barcelona,217,"['427eee9b-f5cd-4455-8fca-568152952ed9', 'c1da31ea-837d-41ca-ae9e-fab7f9067dd0']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.782,Carry,,2012/2013
,,,"[80.4, 18.7]",,,,,,,,,,,,1.743204,,,,,,,,,,,,,c0d4e646-f703-4439-b77f-416a6b3110e5,1237,,"[91.6, 18.8]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,"['555910d0-f9c9-488b-8019-2a9174645792', '6be4dfbf-fbd0-4b61-9db7-5a7192e171dd', 'e040c5f0-05da-41e4-a2b5-21da628ace78']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.145,Carry,True,2012/2013
,,,"[70.7, 18.8]",,,,,,,,,,,,1.615013,,,,,,,,,,,,,5c02064e-ebe3-4036-8c33-4ff7acb2ff97,1241,,"[72.1, 22.1]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['89140737-d24f-40e4-bcb1-f67cd0d882b1', 'a64e7dcd-aed6-498e-b729-00a7ea75e34b']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.653,Carry,,2012/2013
,,,"[109.6, 7.4]",,,,,,,,,,,,2.709627,,,,,,,,,,,,,95c3f223-d55a-4691-9789-0f17e47245bb,1244,,"[103.7, 7.1]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,58,Barcelona,217,"['07c1bdea-f54a-4941-bc3c-5e44c10f9a16', 'de115761-6abb-473f-8869-b1c2da53fbaf']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.527,Carry,,2012/2013
,,,"[103.1, 17.4]",,,,,,,,,,,,0.12,,,,,,,,,,,,,c435da80-132c-45df-a3da-bc381af3011c,1247,,"[103.1, 17.4]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,58,Barcelona,217,"['4831594e-ba18-4100-b63d-fcb9b3a8ee15', 'ea334b9b-936f-48e0-af1e-e914e6d5e81e']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.939,Carry,,2012/2013
,,,"[76.1, 25.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,7b297fdb-56be-427f-ba5a-50c8bec8021a,1253,,"[76.1, 25.8]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['64e9dc38-96df-4497-9c0b-bf161a7d8695', '65419eeb-70bf-43c5-821f-23c3ee4333f3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.816,Carry,,2012/2013
,,,"[42.7, 52.6]",,,,,,,,,,,,1.763565,,,,,,,,,,,,,73535320-6d23-4a98-88e0-52e865ba175f,1256,,"[42.7, 45.4]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,58,Barcelona,217,"['20be142d-ea20-4a35-83e8-d5a7fbfd799a', 'e8362d7b-8ec9-4900-a810-ab8a76e4459a']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.813,Carry,,2012/2013
,,,"[55.5, 50.6]",,,,,,,,,,,,2.807622,,,,,,,,,,,,,bd37ca7e-5327-4e0c-b999-9b84bd9d2e8a,1259,,"[53.0, 48.8]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,"['60989e04-d556-4cf2-b2d7-de8a5bee9286', 'd781e3eb-9e20-4184-8846-c7e9ff67ca3d']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.666,Carry,,2012/2013
,,,"[82.3, 49.4]",,,,,,,,,,,,2.802972,,,,,,,,,,,,,c1549c74-4f25-4c48-9c5a-7a1bb9a0cc97,1262,,"[63.0, 59.6]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Right Back,58,Barcelona,217,"['fcbccabb-3ab0-4293-8690-36d0039822fd', 'fe4c9766-f3ac-482a-91d6-edafa037f284']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.003,Carry,,2012/2013
,,,"[10.3, 51.8]",,,,,,,,,,,,3.378248,,,,,,,,,,,,,ed5662e0-0728-4992-ade9-0c2183b8b7b8,1267,,"[4.8, 49.4]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,58,Barcelona,217,"['2dab5124-f456-434b-aabc-1a85ff3fa5e4', 'b9de6f89-b8cb-489f-a5d5-54cad1dcc2e9']",46,,,,,,,,,,,,,,,,,,Real Betis,218,00:27:46.656,Carry,,2012/2013
,,,"[62.4, 20.7]",,,,,,,,,,,,1.043468,,,,,,,,,,,,,97c2f8cf-18af-44ae-8a18-e75d81fea3a7,1272,,"[62.1, 15.9]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,"['8c30af55-d1bc-4375-a805-a19532a340b4', 'ee6b50fd-89a5-48a2-b078-30cffc671dce']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:55.547,Carry,,2012/2013
,,,"[72.3, 32.6]",,,,,,,,,,,,3.541645,,,,,,,,,,,,,eed37225-a716-4dd2-9dea-afc27a354ac1,1275,,"[68.6, 15.3]",70295,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,"['e64e0f78-5c1a-4798-abdd-8ac323c7180c', 'f5706041-369b-4869-a4a1-30ef5b6b2a70']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.657,Carry,,2012/2013
,,,"[68.4, 41.4]",,,,,,,,,,,,0.957229,,,,,,,,,,,,,03816aa7-dce7-45a0-941c-c140b39871a1,1279,,"[67.6, 38.4]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,"['548d63fe-32de-445f-9f6a-c6c197f4f2bc', 'b1d5df22-2136-4334-b452-1aec2c98a385', 'fdff8d46-13d6-4a9b-8c20-9cbb625c21cb']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.143,Carry,True,2012/2013
,,,"[76.7, 50.6]",,,,,,,,,,,,0.735022,,,,,,,,,,,,,b7a8ad3e-a6b3-49b7-944a-af7240f570b0,1282,,"[75.7, 52.6]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Right Back,58,Barcelona,217,"['5127ace3-c0d8-4e0d-8776-cd79782495ac', 'b9b4b678-0c27-47b2-be45-54baef47ec60']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.488,Carry,,2012/2013
,,,"[99.1, 59.7]",,,,,,,,,,,,4.877492,,,,,,,,,,,,,ea524cec-cd15-4673-82ef-a613082904f8,1285,,"[100.7, 70.3]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,58,Barcelona,217,"['25bc854f-a16d-4617-ba25-1dc4a647fbdc', '7c9ab702-dec3-4546-b3cc-e4b9e9463174', 'ca519a56-d9b8-4ca7-85a0-bca13abd138d']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.940,Carry,True,2012/2013
,,,"[101.9, 69.4]",,,,,,,,,,,,0.119962,,,,,,,,,,,,,7f43c013-9f7e-4613-b489-b29470f9b73b,1289,,"[102.3, 68.7]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Right Back,58,Barcelona,217,"['716bc7b5-617a-47e4-b873-73b434e252c0', 'ff2ba81f-e00d-415c-8e31-14a1d0107b77']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.342,Carry,,2012/2013
,,,"[85.1, 56.9]",,,,,,,,,,,,1.3687,,,,,,,,,,,,,4e064e22-6927-4e95-9f48-9d3aecb34ac4,1292,,"[84.3, 58.5]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,58,Barcelona,217,"['2ed226bb-d920-40e9-b664-f268b8cd7466', '65d72f98-4972-4e43-bdbc-731f7c3e8892']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:13.668,Carry,,2012/2013
,,,"[63.7, 24.1]",,,,,,,,,,,,1.5268,,,,,,,,,,,,,0c008357-9f11-44fa-b632-3ce80729c127,1302,,"[63.5, 23.6]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,59,Real Betis,218,"['047b2c9f-b1b8-41a6-9f7e-d2c12fdaad2c', 'a90c6c85-e08c-491b-8c2d-c507f6c9bdcf', 'ba517a4f-4573-4a3b-8357-c29735d58a74', 'eec8322e-1be5-4077-8bfb-ebbb77f62e25']",38,,,,,,,,,,,,,,,,,,Real Betis,218,00:28:38.116,Carry,True,2012/2013
,,,"[58.9, 39.0]",,,,,,,,,,,,0.6619,,,,,,,,,,,,,e2b37c6e-9bb6-4f3a-ba26-9ad2fc305526,1310,,"[59.1, 35.8]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,59,Real Betis,218,"['a0248baf-c26b-4663-9aa2-95192e1478a4', 'ebfba861-c66d-4a3a-80ad-3d5d1612bf6a', 'f6cd7e34-c9a9-46ab-b1b5-928ffe160c3c']",42,,,,,,,,,,,,,,,,,,Real Betis,218,00:28:42.440,Carry,True,2012/2013
,,,"[61.5, 28.4]",,,,,,,,,,,,2.6323,,,,,,,,,,,,,b6373786-72c0-482c-b765-9f351152f4ac,1314,,"[67.1, 45.8]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,59,Real Betis,218,"['20978514-6866-43bc-a464-e4406ec3e2b7', '9f11d143-e2d7-4d48-a03f-89c7a99787ad', 'e0569a88-342b-49cc-afa3-b488bda1fa30']",44,,,,,,,,,,,,,,,,,,Real Betis,218,00:28:44.060,Carry,True,2012/2013
,,,"[57.7, 11.9]",,,,,,,,,,,,1.0639,,,,,,,,,,,,,a4daaa48-f81c-4af6-bed0-88434cd29ece,1318,,"[57.8, 13.9]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Pérez Santamaría,25892.0,Left Back,59,Real Betis,218,"['51914ff1-9a6d-4408-824e-f1092284da3f', '52be2458-22f9-4d79-a7d9-7e72df344391']",48,,,,,,,,,,,,,,,,,,Real Betis,218,00:28:48.240,Carry,,2012/2013
,,,"[49.8, 54.8]",,,,,,,,,,,,1.919791,,,,,,,,,,,,,1b4f6610-9662-4c45-bafa-436d9d7c9a31,1322,,"[39.4, 56.8]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,"['0955cedc-8ce8-4a4d-9a2d-81d9082f4944', '0e428ed1-b7ac-410c-b0ec-0b389e61bb6b']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.338,Carry,,2012/2013
,,,"[41.1, 11.7]",,,,,,,,,,,,2.522559,,,,,,,,,,,,,3491500f-c9d2-4b08-917c-b8744ff1aa9f,1325,,"[42.5, 20.8]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,"['36519bf2-00bc-46f7-a375-a226dfbd5194', '87d04940-b173-4cd0-87f3-149a05523c61']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:55.315,Carry,,2012/2013
,,,"[49.6, 22.7]",,,,,,,,,,,,1.780765,,,,,,,,,,,,,81b77101-541a-46fa-9c3d-14519b5cb2b3,1328,,"[49.6, 22.7]",70295,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,"['145a2ed6-c27d-4314-8af2-096b5846c479', '83f60928-9466-4669-82a0-bb0dbb4b6eb8']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.140,Carry,,2012/2013
,,,"[51.4, 29.8]",,,,,,,,,,,,1.919843,,,,,,,,,,,,,85400dfc-c13f-420e-b588-8830420b49c9,1331,,"[49.0, 33.2]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['209d7d44-8a02-415a-ad59-475e7e16992e', '77124ea9-5327-4a4f-8087-e63e858953d2']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.924,Carry,,2012/2013
,,,"[41.4, 33.8]",,,,,,,,,,,,1.0909851,,,,,,,,,,,,,eeea016c-c323-4df2-8d38-0669f4fcd4a9,1334,,"[41.7, 31.2]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,60,Barcelona,217,"['5e249270-be11-4b41-8dad-971bf5394952', 'd54dd919-fcd9-45e6-9a29-16b91c793c21']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.221,Carry,,2012/2013
,,,"[70.4, 57.7]",,,,,,,,,,,,5.955304,,,,,,,,,,,,,9c079c92-b496-4388-a7fb-297752a50440,1337,,"[41.4, 53.1]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,60,Barcelona,217,"['3cd62535-b07c-4e27-bfd7-56a212154bcc', 'eee1727b-c233-46a3-82f7-c2f85b1d391a']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:07.427,Carry,,2012/2013
,,,"[64.7, 65.9]",,,,,,,,,,,,1.6435,,,,,,,,,,,,,78428ca8-0f2e-4d5c-8e6a-f4d43519c8ef,1340,,"[69.8, 65.1]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,60,Barcelona,217,"['7e61ce45-1636-4576-8112-4e7dc9cc6599', 'adabc0ac-4318-4b0e-8ba4-fada68b52b0b']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.165,Carry,,2012/2013
,,,"[54.2, 52.5]",,,,,,,,,,,,0.039969,,,,,,,,,,,,,652ae2ad-1e80-4a40-92f3-6dcf8d486925,1343,,"[54.2, 52.5]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,60,Barcelona,217,"['5967235d-1d08-474e-9fb8-05c2246950b6', 'beeadf4b-a826-45ae-8f4e-40c602ce7d35']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:17.456,Carry,,2012/2013
,,,"[63.0, 23.9]",,,,,,,,,,,,1.012511,,,,,,,,,,,,,7b64784c-07ee-4656-8b79-9af567478a24,1346,,"[60.4, 27.5]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,"['62550736-91b4-42f3-a2cb-9943362c8de5', 'c6fb6955-4430-40e6-bf9e-3e01eec516c9']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:19.430,Carry,,2012/2013
,,,"[76.6, 5.4]",,,,,,,,,,,,2.517483,,,,,,,,,,,,,00ce0cab-8029-4f04-807c-26604c7c5744,1349,,"[78.6, 8.7]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,60,Barcelona,217,"['1d4699c3-e6c7-4c98-b17e-3763a9cff001', '4eb6a88a-a24b-44dd-815a-dfd2d2e92b0d']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.981,Carry,,2012/2013
,,,"[61.8, 19.6]",,,,,,,,,,,,0.852065,,,,,,,,,,,,,3ba0097d-2a6a-45ad-ab3a-0c1a9c7aa5eb,1352,,"[62.6, 15.3]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,"['4c87d0fc-507b-4174-af89-a6c17ac1bcd4', 'd0c5da8f-793b-4ea6-8407-9f7f68e9c7a3']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:26.277,Carry,,2012/2013
,,,"[63.2, 35.2]",,,,,,,,,,,,1.6291,,,,,,,,,,,,,cb5866af-8a5c-4b44-a340-a2b1f377b6b7,1355,,"[62.1, 29.8]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,60,Barcelona,217,"['27f6e1c0-8d05-42e9-b7e8-8a15a7d4f6b2', 'cc4117ce-a7de-4820-95e6-76268025e5ab']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:28.019,Carry,,2012/2013
,,,"[53.8, 56.9]",,,,,,,,,,,,0.7081,,,,,,,,,,,,,8018741b-625f-43c3-bf69-5d5b890e5820,1367,,"[53.8, 56.9]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salvador Sevilla López,24072.0,Center Attacking Midfield,61,Real Betis,218,"['1747c5fc-3014-4b4b-adf2-0f673a3268e6', '349da068-fbd6-478e-b0dd-aa6a853e5144']",51,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:51.360,Carry,,2012/2013
,,,"[38.2, 54.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,,387ca675-7c6c-4a74-ba11-832df9c39b7d,1371,,"[40.9, 57.1]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Amaya Carazo,27144.0,Right Center Back,61,Real Betis,218,"['b92d0ae5-5aa4-4b63-b174-a6f8691faf9a', 'ceeb28d6-009e-4d7d-96d7-55bc69c2ec14', 'dc920354-a8a3-45c7-a2c9-a5cdb6199528']",52,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:52.927,Carry,True,2012/2013
,,,"[45.5, 55.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,7a9ac0be-5612-4d2d-8f9b-d3e5704e892c,1374,,"[45.5, 55.5]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,61,Real Betis,218,"['551c3d02-b64e-4ba4-af25-b5fa23f5b58d', '9fccb4d7-fe3e-460f-a4d0-0036f66b9d8e']",53,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:53.631,Carry,,2012/2013
,,,"[46.1, 29.0]",,,,,,,,,,,,0.8925,,,,,,,,,,,,,504647c4-95ca-493b-af3c-59fdade433eb,1377,,"[42.6, 37.2]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Dorado Ramírez,11543.0,Left Center Back,61,Real Betis,218,"['a304d188-3efa-4d94-9323-3d707501eef3', 'dc3da4f6-7078-45ac-964c-4d38980f8b61']",55,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:55.199,Carry,,2012/2013
,,,"[66.3, 8.5]",,,,,,,,,,,,0.6634,,,,,,,,,,,,,3f6c6209-185d-4acb-a16e-04dac63fa017,1380,,"[64.5, 5.6]",70295,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Pérez Santamaría,25892.0,Left Back,61,Real Betis,218,"['869bf8e4-cf99-4375-a054-727d667ceeaa', 'b8e025ca-7a92-4b2d-820e-de14d19b436c']",58,,,,,,,,,,,,,,,,,,Real Betis,218,00:29:58.381,Carry,,2012/2013
,,,"[79.3, 26.5]",,,,,,,,,,,,1.0924,,,,,,,,,,,,,4fd29ceb-67ce-4b8e-a865-e308318ee63b,1384,,"[78.0, 22.5]",70295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,61,Real Betis,218,"['0bd3ee31-f2d5-4f94-9694-83d367c08ab6', '11929637-3ea9-4fea-a4f4-3ef41661ce28', '31e2776a-2756-4b53-9c87-d2a376a35aeb', 'd04f31f0-8a1b-4ffa-a773-72c20493f126']",0,,,,,,,,,,,,,,,,,,Real Betis,218,00:30:00.357,Carry,True,2012/2013
,,,"[77.7, 24.1]",,,,,,,,,,,,0.9709,,,,,,,,,,,,,1d4463ab-6035-4cf4-b0f3-c24527580e94,1387,,"[79.3, 26.5]",70295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,61,Real Betis,218,"['0bd3ee31-f2d5-4f94-9694-83d367c08ab6', '31e2776a-2756-4b53-9c87-d2a376a35aeb', '4ca5d5cb-8f85-4c23-812f-d2f59801a773', 'd04f31f0-8a1b-4ffa-a773-72c20493f126']",1,,,,,,,,,,,,,,,,,,Real Betis,218,00:30:01.449,Carry,True,2012/2013
,,,"[70.5, 20.8]",,,,,,,,,,,,1.4546,,,,,,,,,,,,,75c6f922-a640-4b7f-ad12-2f2946e72260,1394,,"[64.2, 19.0]",70295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salvador Sevilla López,24072.0,Center Attacking Midfield,61,Real Betis,218,"['a1bf690d-36f8-4699-a8d1-a01b37d0133d', 'b4ef6106-6a3b-484b-8f63-f506df50f576']",5,,,,,,,,,,,,,,,,,,Real Betis,218,00:30:05.028,Carry,,2012/2013
,,,"[40.2, 37.0]",,,,,,,,,,,,1.748076,,,,,,,,,,,,,76de63e2-5426-44c5-b7a8-057a0f6fed7a,1399,,"[41.7, 41.7]",70295,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,62,Barcelona,217,"['8834d85d-7472-40fe-888f-91fc504a2824', 'cb98729f-7b94-4dee-9ff4-997b1e2d417b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:09.564,Carry,,2012/2013
