bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.226,,,,,,,,,,,,,6c62a011-142f-45ff-8fa4-8621d7a4360b,83,,"[109.0, 36.0]",9592,1,,,,,1.8925469,,Left Foot,,,,"[108.0, 39.0]",,Ground Pass,,3.1622777,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Gerard Deulofeu Lázaro,3726.0,Right Midfield,2,Barcelona,217,"['5d8d5155-a459-4c87-8cf3-d0474d6a9aba', 'b5ba36f4-4ea6-4031-a837-ae78affa24ce', 'f7c6a542-543d-4a40-9b94-c96a94690909']",16,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.442,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.509,,,,,,,,,,,,,49a2a5e2-ff2f-4c2c-9320-dd9c8133d72a,87,,"[113.0, 35.0]",9592,1,,,,,2.1375256,,Right Foot,,,,"[106.0, 46.0]",,Ground Pass,,13.038404,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Kick Off,Gerard Deulofeu Lázaro,3726.0,Right Midfield,2,Barcelona,217,"['37128850-2822-4b68-bfe1-e2b13af3d7be', '749716b9-2c85-426d-a334-df891ddf487d']",18,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.660,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.109,,,,,,,,,,,,,884d73bd-f044-48e8-a4d9-126e84bf6bb5,91,,"[120.0, 1.0]",9592,1,,,,,1.706324,,Right Foot,,,,"[114.0, 45.0]",,High Pass,True,44.407207,,,,Gerard Piqué Bernabéu,5213.0,,True,Inswinging,,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Defensive Midfield,3,Barcelona,217,['fbb90cab-0bc7-4ab0-a6d8-baa03397f72f'],58,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.709,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.714,,,,,,,,,,,,,c5e3bd7e-cf6e-42a7-8ec3-eb4d9b3a9526,98,,"[105.0, 77.0]",9592,2,,,,,-2.6224465,,Left Foot,,,,"[91.0, 69.0]",,Ground Pass,,16.124516,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,From Corner,Nélson Cabral Semedo,6374.0,Right Back,3,Barcelona,217,"['19de26e4-51c8-43a8-a9d6-7a368d27ea4b', '65425883-1021-4c20-ba39-d987a431cfc7']",5,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.846,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.438,,,,,,,,,,,,,dd037115-b291-4644-a7c8-3da334699416,102,,"[91.0, 69.0]",9592,2,,,,,-0.24497867,b9d68130-0203-48e3-b58e-20a0abd185ff,Left Foot,,,,"[99.0, 67.0]",,Ground Pass,,8.246211,,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,"['251798d8-ea55-48c2-92ba-1262ac7fa90a', 'ba88726e-be88-4626-9c4b-3cd6f065fb3c']",7,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.608,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,3.779,,,,,,,,,,,,,6a903e81-9a6a-4478-9f50-4223b47e19b7,107,,"[6.0, 44.0]",9592,2,,,,,0.38895687,,Left Foot,,,,"[67.0, 69.0]",,High Pass,,65.9242,,Incomplete,,Gerard Moreno Balaguero,6766.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,4,Espanyol,214,"['47b6b913-4038-4e1b-b8ff-f6966d30691f', 'ecd3a92a-ebb2-4f1c-a329-ac784cf3e03d']",36,,,,,,,,,,,,,,,,Espanyol,214,00:02:36.752,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,ecd3a92a-ebb2-4f1c-a329-ac784cf3e03d,110,,"[54.0, 12.0]",9592,2,,,,True,-2.3036115,,,,,,"[45.0, 2.0]",,High Pass,,13.453624,,Out,,,,,,,,Recovery,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,4,Espanyol,214,"['49511d04-f040-45bd-b2ef-9d7ec68bb3af', '6a903e81-9a6a-4478-9f50-4223b47e19b7']",40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.531,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.852,,,,,,,,,,,,,dbdf6c37-0534-41fe-b0aa-102dafaf89f3,111,,"[78.0, 80.0]",9592,2,,,,,-0.5070985,,,,,,"[87.0, 75.0]",,Low Pass,,10.29563,,,,Pablo Daniel Piatti,6763.0,,,,,Throw-in,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Back,5,Espanyol,214,['a3f4f282-8a17-44aa-bfbe-5d6b6fdd227b'],53,,,,,,,,,,,,,,,,Espanyol,214,00:02:53.863,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,a9e9febb-11f3-4662-9260-fb4fc6fc6f74,115,,"[83.0, 76.0]",9592,2,,,,,3.1415927,,Left Foot,,,,"[76.0, 76.0]",,Ground Pass,,7.0,,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Right Midfield,5,Espanyol,214,"['a3d7b5b7-12ed-41ea-94ce-850a7e6127e8', 'cd9f5116-c8c5-4421-a8e9-6a755927be7b']",55,,,,,,,,,,,,,,,,Espanyol,214,00:02:55.865,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.556,,,,,,,,,,,,,05f6934c-a1d6-4084-b345-c56fda62d5d3,119,,"[75.0, 77.0]",9592,2,,,,,-0.44237423,,Right Foot,,,,"[94.0, 68.0]",,High Pass,,21.023796,,Incomplete,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Back,5,Espanyol,214,"['0a1c80af-a691-4db5-9480-45db16dcffc0', '56a5e8c9-df3a-4b9e-89b7-45fb76257152']",56,,,,,,,,,,,,,,,,Espanyol,214,00:02:56.559,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.376,,,,,,,,,,,,,0a1c80af-a691-4db5-9480-45db16dcffc0,120,,"[27.0, 13.0]",9592,2,,,,,-0.15264933,,Left Foot,,,,"[53.0, 9.0]",,High Pass,,26.305893,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,"['05f6934c-a1d6-4084-b345-c56fda62d5d3', 'd54da3c2-bc78-4ed2-b268-6b7289223c70']",58,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.115,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.128,,,,,,,,,,,,,252bb96c-2593-4e24-842a-3a77acf5adfe,123,,"[54.0, 8.0]",9592,2,,,,,1.19029,,Right Foot,,,,"[62.0, 28.0]",,Ground Pass,,21.540659,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,6,Barcelona,217,"['12d6576e-f4c9-4471-9c4f-1b11ad4e834d', 'd6ea6d6e-fb3f-4711-a031-d9ad58b6e918']",59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.492,Pass,,2017/2018
,,,,,,,,,,,True,,,,,,6.129,,,,,,,,,,,,,12d6576e-f4c9-4471-9c4f-1b11ad4e834d,126,,"[59.0, 53.0]",9592,3,,,,,-0.7853982,,Left Foot,,,,"[111.0, 1.0]",,High Pass,,73.53911,,Out,,,,,True,,,Interception,1,Regular Play,Mario Hermoso Canseco,6790.0,Left Center Back,6,Barcelona,217,"['252bb96c-2593-4e24-842a-3a77acf5adfe', '4c4a4274-3cb6-4b4b-afe7-7e4cf68233a8']",1,,,,,,,,,,,,,,,,Espanyol,214,00:03:01.620,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,97651be9-1083-4a07-9d5e-2ee0571cb65a,127,,"[23.0, 80.0]",9592,3,,,,,-2.55359,,,,,,"[20.0, 78.0]",,Low Pass,,3.6055512,,,,Nélson Cabral Semedo,6374.0,,,,,Throw-in,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,7,Barcelona,217,['5f533141-43b8-4c68-9f62-d37c89990221'],15,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.883,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.589,,,,,,,,,,,,,463305e4-66a1-46a7-9552-0668b1ede194,132,,"[16.0, 80.0]",9592,3,,,,,0.0,,,,,,"[30.0, 80.0]",,High Pass,,14.0,,,,Gerard Deulofeu Lázaro,3726.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['c83c273f-cc3a-4513-ad4f-8c3f13970b12'],30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.586,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.363,,,,,,,,,,,,,5ac7dbb7-8451-48b2-8390-af90799b84fc,134,,"[30.0, 80.0]",9592,3,,,,,-1.2793396,,Head,,,,"[33.0, 70.0]",,High Pass,,10.440307,,Incomplete,,,,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,8,Barcelona,217,['e57712f6-85fb-4dd9-b56e-f17bb4bbf981'],32,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.175,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.091,,,,,,,,,,,,,e57712f6-85fb-4dd9-b56e-f17bb4bbf981,135,,"[88.0, 11.0]",9592,3,,,,True,-0.41241044,,,,,,"[104.0, 4.0]",,High Pass,,17.464249,,Incomplete,,,,,,,,Recovery,1,From Throw In,Javier Fuego Martínez,6751.0,Left Center Midfield,8,Barcelona,217,"['39b5ee08-a4f6-4ac1-aa27-3f4fdcda3af0', '5ac7dbb7-8451-48b2-8390-af90799b84fc', 'e517b7d7-2387-4830-8f71-8cb0d262ab86']",34,,,,,,,,,,,,,,,,Espanyol,214,00:03:34.538,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.534,,,,,,,,,,,,,e517b7d7-2387-4830-8f71-8cb0d262ab86,137,,"[17.0, 77.0]",9592,3,,,,,-0.39060703,,Right Foot,,,,"[51.0, 63.0]",,High Pass,,36.769554,,Incomplete,,,,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1cbf6f87-8895-4b5f-942e-d436d121ff98', 'e57712f6-85fb-4dd9-b56e-f17bb4bbf981']",37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.629,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.206,,,,,,,,,,,,,1cbf6f87-8895-4b5f-942e-d436d121ff98,138,,"[70.0, 18.0]",9592,3,,,,,0.2536741,,Head,,,,"[97.0, 25.0]",,High Pass,,27.89265,,Incomplete,,,,,,,,Recovery,1,From Throw In,Mario Hermoso Canseco,6790.0,Left Center Back,8,Barcelona,217,"['1fd5723e-d65a-4a42-8af3-e7f0319f33c2', 'e517b7d7-2387-4830-8f71-8cb0d262ab86']",40,,,,,,,,,,,,,,,,Espanyol,214,00:03:40.163,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,1fd5723e-d65a-4a42-8af3-e7f0319f33c2,139,,"[24.0, 56.0]",9592,3,,,,,-1.6041173,,Head,,,,"[23.0, 26.0]",,Low Pass,,30.016663,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1cbf6f87-8895-4b5f-942e-d436d121ff98', '3996f6b8-600a-4bf2-bd11-5b4d997ff5a7']",43,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.369,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.264,,,,,,,,,,,,,6634f00f-25bb-43c5-9fdb-b18e348cfc6d,143,,"[31.0, 9.0]",9592,3,,,,,0.4636476,,Left Foot,,,,"[53.0, 20.0]",,Ground Pass,,24.596748,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['be4a74a5-27be-4ec8-92bd-5100c7d4f74e'],48,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.145,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.086,,,,,,,,,,,,,be7df1b7-3467-4ece-8c9f-6df13e26d36d,146,,"[53.0, 20.0]",9592,3,,,,,2.508844,,Right Foot,,,,"[38.0, 31.0]",,Ground Pass,,18.601076,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,8,Barcelona,217,['8f2ae43a-4efc-4202-b6f7-339919874b01'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.410,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.974,,,,,,,,,,,,,a7e9f7b3-878b-4980-8956-2171127aede2,149,,"[39.0, 31.0]",9592,3,,,,,1.3909428,,Right Foot,,,,"[43.0, 53.0]",,Ground Pass,,22.36068,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,8,Barcelona,217,['b3ef8985-c878-4a15-b7a5-3b948f289307'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.889,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.991,,,,,,,,,,,,,04f9cbce-4512-42b4-bbbf-b622beb1d640,152,,"[47.0, 56.0]",9592,3,,,,,0.5667292,,Right Foot,,,,"[69.0, 70.0]",,Ground Pass,,26.076809,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,8,Barcelona,217,['74abd180-166f-4feb-89f7-1e25cec686f2'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.995,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.59,,,,,,,,,,,,,18ae9c53-b84d-40aa-9fff-fff49b55b08c,155,,"[74.0, 70.0]",9592,3,,,,,0.09065989,,Right Foot,,,,"[96.0, 72.0]",,Ground Pass,,22.090721,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['32b9ae6b-d96e-42c1-b959-7ba0b1d9b98f'],57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.196,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.114,,,,,,,,,,,,,63553c46-08f2-4f3c-bc04-2ab6b7055383,158,,"[96.0, 72.0]",9592,4,,,,,-3.0309355,,Right Foot,,,,"[87.0, 71.0]",,Ground Pass,,9.055386,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,8,Barcelona,217,['a891bbc6-8ea9-4085-9fab-b9328976d840'],0,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.832,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.634,,,,,,,,,,,,,f6bbda82-63da-466b-ab4d-49697135230e,161,,"[82.0, 66.0]",9592,4,,,,,-2.0344439,,Left Foot,,,,"[75.0, 52.0]",,Ground Pass,,15.652476,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['fb00402e-9704-48d9-994c-aaa6f544482e'],4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.519,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.981,,,,,,,,,,,,,918ddad5-3b71-41b9-85ad-50e8f0d164de,165,,"[74.0, 55.0]",9592,4,,,,,1.2924967,,Right Foot,,,,"[78.0, 69.0]",,Ground Pass,,14.56022,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,8,Barcelona,217,['e7a88601-9d4c-4ad4-b90e-9cb1bf98d7ed'],7,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.228,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.38,,,,,,,,,,,,,3e1bfbeb-c659-40b4-bbed-698e6a5bc38a,168,,"[92.0, 69.0]",9592,4,,,,,0.49934673,,Right Foot,,,,"[103.0, 75.0]",,Ground Pass,,12.529964,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['8a9f0bdb-8767-4491-8a2e-a74cf0f26cc9'],10,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.420,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,3c07ed9c-942d-4818-a371-c33ab0dd31c8,171,,"[107.0, 76.0]",9592,4,,,,,-2.7610862,,Right Foot,,,,"[97.0, 72.0]",,Ground Pass,,10.770329,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,8,Barcelona,217,['49c0577a-18aa-4546-a1f1-0d85350749d2'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.126,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.151,,,,,,,,,,,,,cdbbd1cc-3875-4f5d-82a1-83b6d4d71faf,174,,"[91.0, 67.0]",9592,4,,,,,-2.203545,,Right Foot,,,,"[80.0, 52.0]",,Ground Pass,,18.601076,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['76a9e985-293e-48b7-888b-542166362159'],18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.597,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.808,,,,,,,,,,,,,d8552456-0de8-43a1-afd1-498e14b0059e,177,,"[79.0, 50.0]",9592,4,,,,,-2.1471715,,Right Foot,,,,"[66.0, 30.0]",,Ground Pass,,23.853722,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,8,Barcelona,217,['74be0c09-a733-490f-a3cf-80d3bc57cb8d'],20,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.875,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.689,,,,,,,,,,,,,25080404-6668-4186-8739-b18fd0b2d17a,180,,"[68.0, 22.0]",9592,4,,,,,-1.012197,,Left Foot,,,,"[78.0, 6.0]",,Ground Pass,,18.867962,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['b650ffc7-176b-461e-8937-f4f52ba44c89'],23,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.689,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.236,,,,,,,,,,,,,8a42642e-6550-49c0-9079-eed8d8ff06c5,184,,"[78.0, 5.0]",9592,4,,,,,0.8288491,,Left Foot,,,,"[89.0, 17.0]",,Ground Pass,,16.27882,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['271ed820-d6c3-4f2d-8747-a7ec684586e6'],26,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.197,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,a4a4ef0a-3a7e-4ba6-b1e3-5d710731d86b,187,,"[88.0, 20.0]",9592,4,,,,,2.077895,,Right Foot,,,,"[83.0, 29.0]",,Ground Pass,,10.29563,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,8,Barcelona,217,"['f1ba205b-c553-4c72-bce8-92f9dff9be80', 'f295d693-5105-4e21-8644-322cb9f775bb']",27,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.433,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.792,,,,,,,,,,,,,68c61d47-2888-4789-b5d3-64a4ea968096,190,,"[79.0, 24.0]",9592,4,,,,,0.87090343,,Right Foot,,,,"[95.0, 43.0]",,Ground Pass,,24.839485,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,8,Barcelona,217,['4e6cf5f1-6d8f-43ea-b42b-8424b2c00b1b'],30,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.156,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,,,,3f34649b-18f7-4363-ae0b-61d07563fca3,195,,"[20.0, 45.0]",9592,4,,,,,0.34302393,,Head,,,,"[34.0, 50.0]",,High Pass,,14.866069,,Incomplete,,,,,,,,Recovery,1,From Throw In,David López Silva,6754.0,Right Center Back,8,Barcelona,217,['18529980-d2be-4105-ba55-d13821858c1a'],33,,,,,,,,,,,,,,,,Espanyol,214,00:04:33.713,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.275,,,,,,,,,,,,,18529980-d2be-4105-ba55-d13821858c1a,196,,"[87.0, 31.0]",9592,4,,,,,-1.665748,,Head,,,,"[85.0, 10.0]",,Low Pass,,21.095022,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,8,Barcelona,217,"['3f34649b-18f7-4363-ae0b-61d07563fca3', '4948d0fa-4320-4032-a837-38d96b4c3e86']",35,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.443,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.452,,,,,,,,,,,,,687f152a-9b94-484f-8732-40413e461c41,199,,"[83.0, 6.0]",9592,4,,,,,2.6779451,,Right Foot,,,,"[61.0, 17.0]",,Ground Pass,,24.596748,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['af0e6667-1154-43ba-a5ea-db6a7727e606'],38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.718,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,4044ec49-e85a-477d-b498-0272d1fff667,202,,"[56.0, 21.0]",9592,4,,,,,0.4636476,,Right Foot,,,,"[68.0, 27.0]",,Ground Pass,,13.416408,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,8,Barcelona,217,"['11d41b76-ae93-425b-9fa4-9a566b2d4b72', '1bedbc00-801a-417d-b0b3-186b9d59a002']",41,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.170,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,61e004e2-b6a8-4c05-93d5-539cac7dcf51,206,,"[70.0, 27.0]",9592,4,,,,,2.306236,,Right Foot,,,,"[51.0, 48.0]",,Ground Pass,,28.319605,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,8,Barcelona,217,"['75180ef7-6039-4357-bf99-6156987840ec', '96cb2154-fa1d-4d2d-bf3e-54ac14f4fde1']",42,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.310,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.016,,,,,,,,,,,,,69ad8be5-a3fb-4a38-8675-9087ef2f8a01,209,,"[50.0, 50.0]",9592,4,,,,,0.8960554,,Right Foot,,,,"[62.0, 65.0]",,Ground Pass,,19.209373,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['596ebb0a-2188-4016-b843-dc8de900e737'],45,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.102,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.956,,,,,,,,,,,,,acfd9dab-f0d3-4bb2-828a-04cd2494291b,212,,"[64.0, 68.0]",9592,4,,,,,0.6055447,,Right Foot,,,,"[77.0, 77.0]",,Ground Pass,,15.811388,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,8,Barcelona,217,['4b0fa4bb-a371-4963-97f3-cf0ecffca6e5'],48,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.450,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.236,,,,,,,,,,,,,4770f6cb-c572-45fb-8b8b-6499cadad414,215,,"[90.0, 70.0]",9592,4,,,,,0.4636476,,Right Foot,,,,"[96.0, 73.0]",,Ground Pass,,6.708204,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['1f5401b7-99b4-46ed-a6e6-1e4d1f21369e'],53,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.090,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.295,,,,,,,,,,,,,7121cd24-abee-48bd-8331-dfbc196fe2c2,219,,"[95.0, 75.0]",9592,4,,,,,3.0172377,,Right Foot,,,,"[87.0, 76.0]",,Ground Pass,,8.062258,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Midfield,8,Barcelona,217,['9c763b91-1771-4199-92df-743d013cf4a2'],55,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.002,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.994,,,,,,,,,,,,,18f83202-fb48-4bdb-86aa-8195cace7125,221,,"[85.0, 76.0]",9592,4,,,,,-2.5127964,,Right Foot,,,,"[74.0, 68.0]",,Ground Pass,,13.601471,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,['fa3ce05d-249b-4a21-a2b4-31333b3d1c0b'],56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.297,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.327,,,,,,,,,,,,,c684ae60-7d20-498b-ba59-9a3db7c051f3,224,,"[74.0, 66.0]",9592,4,,,,,-1.8417432,,Right Foot,,,,"[64.0, 30.0]",,Ground Pass,,37.363083,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,8,Barcelona,217,['c7878f4b-59d2-491a-9264-962958e3dc88'],58,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.633,Pass,,2017/2018
