bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.406633,,,,,,,,,,,,,,b511bb5a-e3ec-4123-8425-069799b1a7d9,119,,"[62.6, 54.8]",303615,1,,,,,-1.409498,,Right Foot,,,,"[67.4, 25.3]",Ground Pass,,29.887957,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['f2b8a21b-79e5-43ac-99ad-4daaaa4fb65d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.486,Pass,,2019/2020
,,,,,,,,,,,,,,0.962953,,,,,,,,,,,,,,f1c66da5-bc7c-4167-8679-f037bed1cf05,122,,"[76.0, 24.0]",303615,1,,,,,-0.5880026,,Right Foot,,,,"[82.9, 19.4]",Ground Pass,,8.292768,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['3afc6431-07cb-4040-9bdb-a7047a377607'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.561,Pass,,2019/2020
,,,,,,,,,,,,,,0.933921,,,,,,,,,,,,,,0ba4beb8-c973-4ff8-a1a4-e20239142731,125,,"[87.0, 13.4]",303615,1,,,,,-0.951484,,Right Foot,,,,"[94.2, 3.3]",Ground Pass,,12.403628,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,5,Barcelona,217,['38d6a918-f550-4754-a607-0a8830a8f6c1'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.915,Pass,,2019/2020
,,,,,,,,,,,,,,0.469501,,,,,,,,,,,,,,a09b322f-cad8-44ef-9da6-eef09d8cfa62,128,,"[94.2, 3.3]",303615,1,,,,,1.6680496,,Left Foot,,,,"[93.4, 11.5]",Ground Pass,,8.238932,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['9c225650-0822-4469-b97f-debb5edd9c59'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.405,Pass,,2019/2020
,,,,,,,,,,,,,,3.081042,,,,,,,,,,,,,,a4740660-4baf-4b21-91d7-6d7b926e4090,131,,"[93.4, 11.5]",303615,1,,,,,-0.43710518,,Right Foot,,,,"[116.3, 0.8]",Ground Pass,,25.276472,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,5,Barcelona,217,"['35a69765-b354-45b7-bfc3-d7fc659b9365', 'f1ae387a-1be0-4614-8ff4-24de217cde2b']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.995,Pass,,2019/2020
,,,,,,,,,,,,,,1.789648,,,,,,,,,,,,,,362937b0-82fb-42df-a0ea-61dfff40e342,136,,"[10.0, 79.0]",303615,1,,,,,-0.54336286,,Right Foot,,,,"[49.9, 54.9]",High Pass,,46.613518,,,,Raúl de Tomás Gómez,16209.0,,,,,,,1,Regular Play,Víctor Gómez Perea,32670.0,Right Wing Back,5,Barcelona,217,['d578bca2-122d-4151-ae0b-34bd95c6aa15'],57,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:57.478,Pass,,2019/2020
,,,,,,,,,,,,,,1.20489,,,,,,,,,,,,,,ae74b0a0-2856-400d-9aba-55bc96f049aa,144,,"[79.1, 24.3]",303615,2,,,,,-0.24192058,,Right Foot,,,,"[94.5, 20.5]",High Pass,,15.861904,,Incomplete,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['d09f8900-1ba5-43b0-bfac-5bee73a22994'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.972,Pass,,2019/2020
,,,,,,,,,,,,,,1.14843,,,,,,,,,,,,,,d09f8900-1ba5-43b0-bfac-5bee73a22994,145,,"[25.6, 59.6]",303615,2,,,,,-0.06442684,,Right Foot,,,,"[34.9, 59.0]",Low Pass,,9.319335,,,,Pol Lozano Vizuete,31885.0,,,,,,Recovery,1,Regular Play,Víctor Gómez Perea,32670.0,Right Wing Back,5,Barcelona,217,"['6683c49f-0127-412a-a03e-01e2a626b8f6', 'ae74b0a0-2856-400d-9aba-55bc96f049aa']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:03.177,Pass,,2019/2020
,,,,,,,,,,,,,,1.178156,,,,,,,,,,,,,,91e7e746-09ec-4cc6-a43d-24b23e60ebec,148,,"[34.9, 59.4]",303615,2,,,,,0.7853982,,Right Foot,,,,"[38.0, 62.5]",High Pass,,4.384062,,Incomplete,,Raúl de Tomás Gómez,16209.0,,,,,,,1,Regular Play,Pol Lozano Vizuete,31885.0,Right Center Midfield,5,Barcelona,217,"['23cc6242-706c-405b-9122-4952cd8a8b29', '75489237-8592-4afc-9094-2d023ccc68a9', 'b381eeb1-77d5-419f-9a73-c03cc9f6dae7']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:04.325,Pass,True,2019/2020
,,,,,,,,,,,,,,0.49175,,,,,,,,,,,,,,75489237-8592-4afc-9094-2d023ccc68a9,150,,"[82.1, 17.6]",303615,2,,,,,1.849096,,Right Foot,,,,"[80.5, 23.2]",Ground Pass,,5.824088,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,5,Barcelona,217,"['431f2145-ce16-4265-9ed5-3cd777799f8c', '91e7e746-09ec-4cc6-a43d-24b23e60ebec']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.504,Pass,,2019/2020
,,,,,,,,,,,,,,2.057523,,,,,,,,,,,,,,fe7f86e9-fed4-47bd-a2c4-9515962fd0fb,153,,"[79.7, 26.5]",303615,2,,,,,1.6536512,,Left Foot,,,,"[77.3, 55.4]",Ground Pass,,28.999483,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,5,Barcelona,217,['93cd7f16-c727-431b-83ed-c9034359dbba'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.543,Pass,,2019/2020
,,,,,,,,,,,,,,1.245457,,,,,,,,,,,,,,0b34b5f9-f79b-4abc-8198-cde65c19af5f,156,,"[77.3, 55.4]",303615,2,,,,,-1.7126933,,Right Foot,,,,"[75.9, 45.6]",Ground Pass,,9.899495,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,['65e47845-6b3a-4c9f-ac0d-db0ebc675a06'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.689,Pass,,2019/2020
,,,,,,,,,,,,,,2.771982,,,,,,,,,,,,,,e6fc2d7d-c425-4457-a258-53d140bc52c4,159,,"[75.9, 45.6]",303615,2,,,,,-1.3621968,,Right Foot,,,,"[84.6, 4.5]",High Pass,,42.01071,,,,Jordi Alba Ramos,5211.0,,,True,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['a4745b25-88ae-4a09-8d53-66222dbeadf4'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.162,Pass,,2019/2020
,,,,,,,,,,,,,,0.597135,,,,,,,,,,,,,,c9b5a5f8-5e95-4363-9568-88c1b51994d5,162,,"[84.6, 4.5]",303615,2,,,,,1.777869,,Left Foot,,,,"[82.1, 16.4]",Ground Pass,,12.15977,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['ead1516c-1a79-44c7-b8d2-f020c4cdebb0'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.754,Pass,,2019/2020
,,,,,,,,,,,,,,0.783181,,,,,,,,,,,,,,4e56df29-627b-46d3-a70c-690e245ac5d6,165,,"[82.1, 16.4]",303615,2,,,,,-1.3421094,,Right Foot,,,,"[84.8, 4.8]",Ground Pass,,11.91008,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,5,Barcelona,217,['86cbbd5d-8661-482d-80d1-c58469db7f1d'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.381,Pass,,2019/2020
,,,,,,,,,,,,,,0.677168,,,,,,,,,,,,,,fe54567a-2889-4d58-90f1-38495ced4540,168,,"[84.8, 4.8]",303615,2,,,,,2.0852478,,Left Foot,,,,"[78.3, 16.3]",Ground Pass,,13.209845,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['56eaf538-7fe2-4fc9-b37f-78fd92edde3f'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.472,Pass,,2019/2020
,,,,,,,,,,,,,,1.322492,,,,,,,,,,,,,,588c102e-d13e-4744-bb6a-f6ec395fb7b8,171,,"[78.3, 16.3]",303615,2,,,,,1.586924,,Right Foot,,,,"[77.9, 41.1]",Ground Pass,,24.803226,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,5,Barcelona,217,['83dea527-d71c-4509-b1bd-1c4dccc3ef62'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.090,Pass,,2019/2020
,,,,,,,,,,,,,,1.190287,,,,,,,,,,,,,,013930da-0765-4307-83a1-5d8af9b21284,174,,"[83.9, 51.6]",303615,2,,,,,0.92634916,,Right Foot,,,,"[96.6, 68.5]",Ground Pass,,21.140009,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['45231367-cfc2-4b23-bcca-2c16f8c6c8fe'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.439,Pass,,2019/2020
,,,,,,,,,,,,,,0.566579,,,,,,,,,,,,,,40bddaee-f8ae-4b2d-a816-df19c22a2b7e,177,,"[96.6, 68.5]",303615,2,,,,,-2.1246507,,Right Foot,,,,"[91.9, 60.9]",Ground Pass,,8.935883,,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,['2df0517e-1e36-4b6e-9277-6a0989d191ef'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.615,Pass,,2019/2020
,,,,,,,,,,,,,,0.771728,,,,,,,,,,,,,,c3ca33c3-1e07-4d5d-983e-66ed1c295b16,180,,"[91.9, 60.9]",303615,2,,,,,0.9197196,,Left Foot,,,,"[96.7, 67.2]",Ground Pass,,7.920227,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,5,Barcelona,217,['5403de00-5442-4716-af6e-8043306711a4'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.694,Pass,,2019/2020
,,,,,,,,,,,,,,0.584731,,,,,,,,,,,,,,3ea003fc-6c8c-46cf-9454-69058ea521ea,183,,"[96.7, 67.2]",303615,2,,,,,-1.2722974,,Left Foot,,,,"[99.9, 56.8]",Ground Pass,,10.881176,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,['a08df236-1307-4b7c-8ef6-ef346bae2bd5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.951,Pass,,2019/2020
,,,,,,,,,,,,,,0.687346,,,,,,,,,,,,,,59a2c064-30b9-4134-9266-f260f28e9449,186,,"[99.6, 57.1]",303615,2,,,,,2.2128544,,Right Foot,,,,"[91.3, 68.2]",Ground Pass,,13.860014,,,,Antoine Griezmann,5487.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['afe5dce8-a5a0-4597-905c-a2ee191b66ef'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.268,Pass,,2019/2020
,,,,,,,,,,,,,,0.870002,,,,,,,,,,,,,,b4c9e3c2-eecd-4a9b-b3ae-a42913551203,188,,"[91.3, 68.2]",303615,2,,,,,0.5491529,,Right Foot,,,,"[98.0, 72.3]",Ground Pass,,7.8549347,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,5,Barcelona,217,['0a13d5fd-927c-4643-bf44-e371031ee40a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.955,Pass,,2019/2020
,,,,,,,,,,,,,,2.030358,,,,,,,,,,,,,,f4e47e36-d300-4598-81d4-24bf60a68477,192,,"[92.1, 72.7]",303615,2,,,,,-2.8331747,,Left Foot,,,,"[69.5, 65.5]",Ground Pass,,23.71919,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['48ec1582-cdf8-4655-a772-08a876a96ea3', '97863316-1b7e-4071-a4bb-e1a3f9ef5908']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.997,Pass,True,2019/2020
,,,,,,,,,,,,,,1.202021,,,,,,,,,,,,,,d65520e9-976f-45c7-8036-85d1e7989ca9,195,,"[69.5, 56.4]",303615,2,,,,,-1.7962546,,Right Foot,,,,"[64.5, 34.6]",Ground Pass,,22.366045,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['1983113a-e467-43db-86de-01501c05a330'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.978,Pass,,2019/2020
,,,,,,,,,,,,,,1.35723,,,,,,,,,,,,,,8c5666b0-0c6f-49fa-906c-0a212588224b,198,,"[78.1, 29.9]",303615,2,,,,,1.5008001,,Left Foot,,,,"[80.0, 57.0]",High Pass,,27.166523,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['9f77fdb0-64c7-4e83-899e-6408dd1c989d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.352,Pass,,2019/2020
,,,,,,,,,,,,,,0.755017,,,,,,,,,,,,,,adfd0362-2b9a-4c47-a860-d1b9eb3ddf9d,201,,"[85.9, 57.6]",303615,2,,,,,-1.787137,,Right Foot,,,,"[83.9, 48.5]",Ground Pass,,9.317188,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['f769dabd-6447-46ca-a971-1632b45f2b7a'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.241,Pass,,2019/2020
,,,,,,,,,,,,,,0.79852,,,,,,,,,,,,,,3a67680f-3601-47fa-a72e-fad406a6c343,204,,"[83.9, 48.5]",303615,2,,,,,1.3920033,,Right Foot,,,,"[85.4, 56.8]",Ground Pass,,8.434453,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,5,Barcelona,217,['b1bd6bab-8ef4-41a2-9d3c-9e6f10a4a470'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.014,Pass,,2019/2020
,,,,,,,,,,,,,,0.681932,,,,,,,,,,,,,,7fd6a53c-30c0-442e-9ff1-d7dbc9ed392b,207,,"[86.2, 63.7]",303615,2,,,,,1.0191413,,Left Foot,,,,"[92.6, 74.1]",Ground Pass,,12.21147,,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['73e99669-3260-4548-9f55-f36bb33ebb59'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.587,Pass,,2019/2020
,,,,,,,,,,,,,,1.14107,,,,,,,,,,,,,,73bf60a6-1dca-43b0-bc3b-45efda8d83a8,211,,"[83.9, 72.2]",303615,2,,,,,3.0894012,,Right Foot,,,,"[70.5, 72.9]",Ground Pass,,13.418271,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,5,Barcelona,217,"['7d58e54c-795e-45ca-a49b-15cdec499345', 'e9d7c430-8686-4a7b-9cc9-3c0dc9dee355']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.941,Pass,True,2019/2020
,,,,,,,,,,,,,,1.529441,,,,,,,,,,,,,,197088a4-fbcb-40f2-93f4-4c4029fc6343,214,,"[71.1, 73.5]",303615,2,,,,,-1.7681919,,Right Foot,,,,"[63.3, 34.5]",Low Pass,,39.77235,,,,Clément Lenglet,6826.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,5,Barcelona,217,['b198a65c-7a08-4df4-982f-2dce7eeb2779'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.469,Pass,,2019/2020
,,,,,,,,,,,,,,1.219913,,,,,,,,,,,,,,746ea8a2-7047-45a4-9ad3-d77631dabe0c,217,,"[63.3, 34.5]",303615,2,,,,,-0.8094899,,Left Foot,,,,"[79.5, 17.5]",Ground Pass,,23.48276,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['f31fe975-450c-445f-bb55-b1b0979e276e'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.099,Pass,,2019/2020
,,,,,,,,,,,,,,0.678534,,,,,,,,,,,,,,bce14ec0-80ae-4a4c-94c8-f49ed99941ca,224,,"[29.8, 70.7]",303615,3,,,,,2.9165545,,Right Foot,,,,"[21.5, 72.6]",Ground Pass,,8.514693,,,,Víctor Gómez Perea,32670.0,,,,,,,1,Regular Play,Pol Lozano Vizuete,31885.0,Right Center Midfield,5,Barcelona,217,['fea6a824-b9cc-405c-b70c-9ac77931d4c0'],1,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:01.794,Pass,,2019/2020
,,,,,,,,,,,,,,1.828186,,,,,,,,,,,,,,d6016942-1a96-4e42-9b1c-0a3824114a91,226,,"[21.5, 72.6]",303615,3,,,,,-0.50948703,,Right Foot,,,,"[42.8, 60.7]",Ground Pass,,24.398771,,Incomplete,,Pol Lozano Vizuete,31885.0,,,,,,,1,Regular Play,Víctor Gómez Perea,32670.0,Right Wing Back,5,Barcelona,217,"['4d69a4da-16ed-481c-ad5a-157cfa74dfa1', '8b606301-b877-4d19-9055-ca64064f519f']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:02.473,Pass,,2019/2020
,,,,,,,,,,,,,,0.719397,,,,,,,,,,,,,,4d69a4da-16ed-481c-ad5a-157cfa74dfa1,228,,"[77.3, 19.4]",303615,3,,,,,-0.26550967,,Left Foot,,,,"[88.7, 16.3]",Ground Pass,,11.813974,,,,Antoine Griezmann,5487.0,,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,"['4da15de7-af23-43a6-ac13-9986b5ee912b', 'd6016942-1a96-4e42-9b1c-0a3824114a91']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.301,Pass,,2019/2020
,,,,,,,,,,,,,,1.194728,,,,,,,,,,,,,,08eb0af1-2332-492d-86ae-7bab393a48d6,234,,"[84.0, 4.0]",303615,3,,True,,,0.82675385,,Left Foot,,,,"[97.9, 19.1]",Ground Pass,,20.523645,,,,Antoine Griezmann,5487.0,,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['5f1500ea-df27-4ce7-933e-27665b571a9c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.127,Pass,,2019/2020
,,,,,,,,,,,,,,0.998924,,,,,,,,,,,,,,718509f5-703a-445d-ab0a-3d0848db6841,236,,"[97.9, 19.1]",303615,3,,,,,-0.8960554,,Left Foot,,,,"[105.5, 9.6]",Ground Pass,,12.165936,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,6,Barcelona,217,['d8a6eeea-c7e3-451c-b030-e260585ff0ed'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.322,Pass,,2019/2020
,,,,,,,,,,,,,,1.231666,,,,,,,,,,,,,,2c3b9c79-aada-4dc8-96e8-16af90f96d90,239,,"[105.5, 9.6]",303615,3,,,,,0.8001754,,Right Foot,,,,"[115.5, 19.9]",Ground Pass,,14.355835,,,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,6,Barcelona,217,['5525d028-36ac-4646-a2bd-0e95f5f87f60'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.016,Pass,,2019/2020
,,,,,,,,,,,,,,0.161406,,,,,,,,,,,,,,5a536624-d6c4-47e7-a801-5afb1063336c,241,,"[115.5, 19.9]",303615,3,,,,,1.517276,,Left Foot,,,,"[115.8, 25.5]",Low Pass,,5.60803,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Right Center Forward,6,Barcelona,217,"['bebc0e15-60c1-45b6-8feb-ca0919cd327d', 'dff79a64-39d7-4d51-be4a-2428ead00d8f']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.248,Pass,,2019/2020
,,,,,,,,,,,,,,1.204241,,,,,,,,,,,,,,89b8c750-98c4-4dad-b93e-87e9ac9f3f60,244,,"[120.0, 0.1]",303615,3,,,,,2.9868124,,Left Foot,,,,"[105.9, 2.3]",Ground Pass,,14.270599,,,,Ivan Rakitić,5470.0,,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,7,Barcelona,217,['8042fe6e-1092-4b12-9ee4-b0846792ea30'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.615,Pass,,2019/2020
,,,,,,,,,,,,,,0.831712,,,,,,,,,,,,,,c723bde5-e3f1-4caf-96ec-94b6e8ba0e2b,247,,"[103.7, 3.5]",303615,3,,,,,2.3743744,,Right Foot,,,,"[89.7, 17.0]",Ground Pass,,19.44865,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,['4077df5e-a005-408f-8293-22e8f60bdb59'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.882,Pass,,2019/2020
,,,,,,,,,,,,,,0.787759,,,,,,,,,,,,,,38e23bfb-847f-4588-a564-d63ad39a8413,250,,"[90.6, 10.3]",303615,3,,,,,-0.7662922,,Left Foot,,,,"[98.6, 2.6]",Ground Pass,,11.103603,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['0fa5ca29-7b3a-4d26-8240-e079b4556841'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.409,Pass,,2019/2020
,,,,,,,,,,,,,,2.42535,,,,,,,,,,,,,,f86f8660-ce0b-4eef-a534-f05a3e4e4dc2,253,,"[98.6, 2.6]",303615,3,,,,,0.848858,,Left Foot,,,,"[112.6, 18.5]",Ground Pass,,21.185137,,,,Ivan Rakitić,5470.0,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,7,Barcelona,217,['478a7c94-e85d-4f08-9bfe-34373e409a4e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.187,Pass,,2019/2020
,,,,,,,,,,,,,,0.18991,,,,,,,,,,,,,,893589d9-436f-4bd8-802b-47c02cd62907,256,,"[112.6, 18.5]",303615,3,,,,,1.1071488,,Left Foot,,,,"[113.9, 21.1]",High Pass,,2.9068885,,Incomplete,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,"['2606327f-e44a-42f2-aa17-608248629d68', 'd88113f0-ab9b-41ec-8ea0-d6016f8ba045']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.613,Pass,True,2019/2020
,,,,,,,,,,,,,,0.798533,,,,,,,,,,,,,,77678c5a-b8a0-4bd8-9501-b1dadeb05341,258,,"[106.6, 0.1]",303615,3,,,,,1.6635526,,,,,,"[105.8, 8.7]",Low Pass,,8.637129,,,,Ivan Rakitić,5470.0,,,,,,Throw-in,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,8,Barcelona,217,['e4eafd0d-f24d-4fb1-9468-824e031eb7a5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.161,Pass,,2019/2020
,,,,,,,,,,,,,,0.779772,,,,,,,,,,,,,,32ab1684-6156-4153-80f2-40402c72e78c,260,,"[105.8, 8.7]",303615,3,,,,,-1.6421038,,Left Foot,,,,"[105.3, 1.7]",Low Pass,,7.017834,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['0b401777-42cd-4cf4-a793-d0a9dacfa0c5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.959,Pass,,2019/2020
,,,,,,,,,,,,,,7.774209,,,,,,,,,,,,,,019ad03a-3b04-4200-8acc-dfff17e8a75a,262,,"[17.7, 76.6]",303615,4,,,,,-0.18741284,,Right Foot,,,,"[120.0, 57.2]",High Pass,,104.123245,,Out,,Adrián Embarba Blázquez,11539.0,,,,,,Free Kick,1,From Free Kick,Diego López Rodríguez,6768.0,Goalkeeper,9,Espanyol,214,['61ecce67-39c3-41cb-b87b-caa501ce44cb'],29,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:29.967,Pass,,2019/2020
,,,,,,,,,,,,,,0.414481,,,,,,,,,,,,,,91992949-5d8b-4e2e-b9a2-35a6fd04d4aa,265,,"[6.0, 36.0]",303615,4,,True,,,0.50762904,,Right Foot,,,,"[22.0, 44.9]",Ground Pass,,18.30874,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,10,Barcelona,217,['c84938af-e3ec-4519-81cd-0a24e6958c78'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.089,Pass,,2019/2020
