50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[112.8, 8.5]",,,,,,,,,,,,3.955121,,,,,,,,,,,,,,3443123b-8089-4a64-aa34-57400f54077d,189,,"[106.9, 2.9]",68342,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,15,Barcelona,217,"['54711d97-52c8-48d2-93b3-fdbf5e379035', '555ea7e2-aaff-4c9b-a28b-2f46c0ae166b', 'e534efc4-aab6-4b91-8a5a-e6a175a83913']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.130,Carry,True,2005/2006
,,,,,,"[49.4, 48.5]",,,,,,,,,,,,2.337746,,,,,,,,,,,,,,2fedf784-5597-4be5-837c-8dbcca7ecf1e,199,,"[43.5, 49.2]",68342,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,16,Barcelona,217,"['2eeced11-c7e5-4056-a9b9-bba77bd7ebfe', 'aec63b9e-e48d-4188-a6a7-652861e00c76']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.236,Carry,,2005/2006
,,,,,,"[65.9, 36.6]",,,,,,,,,,,,1.2444,,,,,,,,,,,,,,6cffbe54-0588-4e34-8177-5a7cf06d6991,208,,"[66.2, 34.3]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,18,Barcelona,217,"['4b291cfd-670d-40d4-a061-d4808a457994', 'e05f7bbf-6776-43c5-b408-2b74d9c00c36']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.230,Carry,,2005/2006
,,,,,,"[64.1, 49.3]",,,,,,,,,,,,0.75408,,,,,,,,,,,,,,ef28828a-5277-4782-a6c1-d85e63373d65,211,,"[64.1, 45.7]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,18,Barcelona,217,"['8d717f4f-2ee6-4fe1-8a85-7f335d6558e9', 'ae8406d4-d4fa-43b5-9b45-7aaa7bce3602']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.161,Carry,,2005/2006
,,,,,,"[74.3, 68.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,87cf67a3-8354-4ea4-96c2-d6cdcee30322,214,,"[73.5, 68.5]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,18,Barcelona,217,"['1757efdf-1581-4863-92a0-ce63af689c3f', '7fe547f2-77b5-47b2-a870-fdd3838e952e']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.827,Carry,,2005/2006
,,,,,,"[68.9, 73.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,b1fd61e4-2a81-473b-936a-0daf6313d107,217,,"[68.9, 73.3]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,18,Barcelona,217,"['13d1d987-2b5e-40b9-9557-894caad582ed', '25801295-7834-4ebb-80f1-73605be2a734']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.093,Carry,,2005/2006
,,,,,,"[93.3, 74.9]",,,,,,,,,,,,3.556942,,,,,,,,,,,,,,e33c2e30-3640-4168-be5b-6ada6a9f5781,220,,"[78.3, 69.3]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,"['11d9d461-1f5e-4937-9780-e4b3aa70679b', '6357fd14-de07-4c02-9fbc-8631197fc3ac', '8c8f92a8-7df7-41e0-84dc-cb75be5aa628']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.156,Carry,True,2005/2006
,,,,,,"[104.2, 75.8]",,,,,,,,,,,,2.298791,,,,,,,,,,,,,,c38c56dc-53be-4033-b9a5-ff6cd9dc9870,224,,"[93.3, 74.9]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18,Barcelona,217,"['11d9d461-1f5e-4937-9780-e4b3aa70679b', '60b795a4-c533-46b0-bd7c-8df1fabf3cb5', '6b2d824b-8afa-49a3-8715-347ea3bf7e5e', '6d2c7447-d345-4a10-a3bb-c283d6a353e3', '8c8f92a8-7df7-41e0-84dc-cb75be5aa628']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.713,Carry,True,2005/2006
,,,,,,"[92.2, 74.4]",,,,,,,,,,,,0.871142,,,,,,,,,,,,,,bd4c5309-bf10-476f-845e-777e5b046e27,228,,"[93.0, 75.2]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,18,Barcelona,217,"['86e2b4dc-90f9-40b7-b698-f52cf3408bdd', '9a860b8c-53a0-43ed-b5e6-fa18425cdfc0']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.339,Carry,,2005/2006
,,,,,,"[84.2, 63.1]",,,,,,,,,,,,1.5138,,,,,,,,,,,,,,cb7846cc-38e3-44ba-9475-9c6d7a67cc7b,231,,"[79.4, 65.0]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,18,Barcelona,217,"['2ad6d60b-f8e4-4f8d-a282-05640cc225a7', 'bfc0ac06-e400-4db5-9178-018112fb8554', 'e6bf1a26-f7e3-49a5-8ee3-a9d8044f1201']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.389,Carry,True,2005/2006
,,,,,,"[10.8, 22.3]",,,,,,,,,,,,0.553416,,,,,,,,,,,,,,d0e613b2-7415-43a3-bc2f-2e7b439c13e5,238,,"[14.8, 21.0]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Prieto Zalbidegoitia,26085.0,Left Center Back,18,Barcelona,217,"['15ecb782-9685-4da5-9e19-d20837c747bf', '6d0ad472-6f26-4e4e-b97a-5d3df71a81d3', '74704161-8190-4707-a896-1a9e3f60723c']",44,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:44.978,Carry,True,2005/2006
,,,,,,"[2.5, 32.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,4e8ebf8b-9176-4134-abff-97398003dce1,242,,"[2.7, 32.4]",68342,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñaki Lafuente Sancha,26084.0,Goalkeeper,18,Barcelona,217,"['b2fac69f-f12a-40c7-896a-2daf3c5169d7', 'dfe5fd1a-6ece-4d1f-b31d-93383cd3999c']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:06:47.103,Carry,,2005/2006
,,,,,,"[77.4, 75.0]",,,,,,,,,,,,1.728207,,,,,,,,,,,,,,4857f024-a2a9-4e67-b059-8ea902c423c9,246,,"[73.5, 75.8]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,19,Barcelona,217,"['15b2f78c-953f-410f-9849-4581dc1d3fe0', 'b80127a3-90c9-46ee-8432-24c896eeb1e3']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.257,Carry,,2005/2006
,,,,,,"[63.0, 63.9]",,,,,,,,,,,,1.010656,,,,,,,,,,,,,,fcfe9b0b-eb82-4c98-b879-decdf9dfc8a2,249,,"[63.0, 69.0]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,19,Barcelona,217,"['bea24260-03a8-4d12-bec7-22c106bc4834', 'db5d11d7-236d-495d-b1ad-128d34ae7427']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.804,Carry,,2005/2006
,,,,,,"[67.9, 34.3]",,,,,,,,,,,,3.349297,,,,,,,,,,,,,,7e2f236c-59ef-4584-b6d5-0af4d64f74cb,252,,"[56.1, 42.3]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,19,Barcelona,217,"['b368c975-9412-41ed-b83b-51952078e097', 'e6726807-9b98-49d9-9482-caf22c8e61cf']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.108,Carry,,2005/2006
,,,,,,"[61.2, 16.6]",,,,,,,,,,,,1.310382,,,,,,,,,,,,,,ad4aff10-6d96-4fd1-bbc3-2060e818db92,255,,"[61.2, 16.6]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,19,Barcelona,217,"['b02077cc-09a8-4c6a-81d4-e4283b4d55d6', 'ff73c2ad-e91a-4e83-a4d4-eb1b602c760d']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.735,Carry,,2005/2006
,,,,,,"[80.5, 2.6]",,,,,,,,,,,,0.144071,,,,,,,,,,,,,,903a3be2-a7dd-4c29-95b9-404ab9c37052,259,,"[82.0, 1.9]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,19,Barcelona,217,"['0888a0a9-034b-4a30-a74b-40a6953f2c8b', '0a3ebc91-915c-4ecb-925f-abe89b71687d', 'aa78450d-dfb5-4d77-a0ef-327f382e0dff']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.743,Carry,True,2005/2006
,,,,,,"[81.2, 14.4]",,,,,,,,,,,,1.045564,,,,,,,,,,,,,,fb7e8ed8-d896-42fc-9cd3-152b1db63e12,264,,"[81.3, 4.2]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,20,Barcelona,217,"['051fce2f-05ca-4e5b-a509-755da5572c56', 'd99e356d-c437-4ba7-af8f-1272121a9db9']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:27.826,Carry,,2005/2006
,,,,,,"[79.6, 22.5]",,,,,,,,,,,,1.788979,,,,,,,,,,,,,,341ad8d5-3d40-4065-83ab-6769a8bd0295,267,,"[81.2, 14.4]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,20,Barcelona,217,"['09a848b5-ad40-4d05-9f4a-c9d58277f337', 'd99e356d-c437-4ba7-af8f-1272121a9db9', 'fd9b3ceb-be5d-4390-9ff4-325937c49ab4']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.872,Carry,True,2005/2006
,,,,,,"[50.4, 52.5]",,,,,,,,,,,,1.113255,,,,,,,,,,,,,,a1cf8c97-9656-4d76-82de-28276a3c7981,273,,"[45.8, 48.8]",68342,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,20,Barcelona,217,"['77ee0eb0-338c-46e4-8466-da40b3eea875', 'b8386dbf-871c-4f00-8b62-a0ef810e7a0e']",34,,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:34.537,Carry,,2005/2006
,,,,,,"[65.2, 6.8]",,,,,,,,,,,,0.593271,,,,,,,,,,,,,,ff904ff5-2183-4983-a9dd-3071909f1177,279,,"[62.6, 4.9]",68342,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,21,Barcelona,217,"['55a2b9c6-9e30-4c13-bbb0-7c724f98955c', '98bac2f9-5270-4840-a868-cc6f03e863f9']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:27.707,Carry,,2005/2006
,,,,,,"[42.7, 9.1]",,,,,,,,,,,,0.673979,,,,,,,,,,,,,,19b85dc0-0d43-49ce-a589-c43c82fac13d,288,,"[45.1, 7.7]",68342,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,23,Barcelona,217,"['65079af6-0d89-46c6-b6a5-e6f3065e9396', '6604993a-4247-4744-9710-de73b5c837e6']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.006,Carry,,2005/2006
,,,,,,"[35.1, 67.2]",,,,,,,,,,,,1.697788,,,,,,,,,,,,,,9e5df176-33a7-43e7-9640-48c9b767464a,299,,"[33.2, 70.4]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,24,Barcelona,217,"['4548bf46-2435-4932-af95-305b3af4140e', 'de655dd4-1639-4972-9640-8371e5838202']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.070,Carry,,2005/2006
,,,,,,"[57.0, 27.0]",,,,,,,,,,,,5.978191,,,,,,,,,,,,,,a5cb83ca-b41d-4387-b53c-c3337905b1a7,302,,"[35.2, 40.1]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,24,Barcelona,217,"['2290ad45-5bb4-400c-9124-d7800298c6e9', 'd8cb7e28-5b39-45c8-8978-9b96c24e22f0']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.417,Carry,,2005/2006
,,,,,,"[84.8, 2.9]",,,,,,,,,,,,1.499192,,,,,,,,,,,,,,b166e09b-048a-473d-bd1f-bee56f62e4f3,306,,"[82.5, 3.5]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,24,Barcelona,217,"['538f38be-2848-4726-964c-6c7db48e28b1', '57b12ee7-680a-461c-b20e-969c310772d7', '7eca5bf7-2a06-41a6-be6b-ae5c7a36348d', 'd6415ed5-25b0-4fd5-9eae-67599874b323']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:11.311,Carry,True,2005/2006
,,,,,,"[96.6, 9.8]",,,,,,,,,,,,5.357693,,,,,,,,,,,,,,36b0095a-5816-4a06-a63d-3d4c0cb364e5,309,,"[84.8, 2.9]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,24,Barcelona,217,"['4e0c7a4d-19b8-41f4-b1c5-12eadbf1d8b0', '57b12ee7-680a-461c-b20e-969c310772d7', '695881a1-e256-4164-ab10-7387b9b4f414', 'd6415ed5-25b0-4fd5-9eae-67599874b323']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:12.810,Carry,True,2005/2006
,,,,,,"[92.2, 11.3]",,,,,,,,,,,,4.773228,,,,,,,,,,,,,,ae6e0bfe-4781-4091-826c-c1fd410072ae,313,,"[86.1, 26.1]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,24,Barcelona,217,"['16d759dc-93c6-4d90-a45c-88b8ff322419', '83092676-b6f7-4ccf-ac81-611ce0d61437', 'be73ab5e-0533-4bf9-bfdc-871a77d786fd']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.073,Carry,True,2005/2006
,,,,,,"[93.3, 14.2]",,,,,,,,,,,,3.563113,,,,,,,,,,,,,,3c97cfc5-3a71-43b5-8c08-0b9ec11512b5,317,,"[92.3, 3.8]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,24,Barcelona,217,"['1cbd0af6-eafb-42e4-b172-5a0646a71c4f', '975d5d0d-7899-4c3a-b726-7e4daab0c057', 'ee06a609-3c09-4c9f-8f40-fcc3b15398ae']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.270,Carry,True,2005/2006
,,,,,,"[96.6, 19.4]",,,,,,,,,,,,0.767954,,,,,,,,,,,,,,3ba97b2d-344e-42b3-84e4-2d8b5d88763e,321,,"[93.3, 14.2]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,24,Barcelona,217,"['8662b241-c9f6-4b57-8fc1-09eef18c1dd1', '975d5d0d-7899-4c3a-b726-7e4daab0c057', 'd3c4acac-01c3-4fe2-84c3-2e9c5080e00a']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.833,Carry,True,2005/2006
,,,,,,"[91.7, 30.3]",,,,,,,,,,,,1.332,,,,,,,,,,,,,,f2a101df-11fe-42c9-b004-0b665a221201,324,,"[94.0, 28.7]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,24,Barcelona,217,"['6fd45199-be78-4152-973b-bf1dd6a8993f', 'bd5836e9-5f63-4b07-9a93-c94b1632a107', 'de7a9002-5970-49ad-91e4-a42a46184171']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.247,Carry,True,2005/2006
,,,,,,"[24.5, 44.3]",,,,,,,,,,,,0.85037,,,,,,,,,,,,,,4ac6dc96-1736-45e4-8c04-fcbce9e12625,330,,"[27.8, 39.1]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Left Center Midfield,25,Athletic Club,215,"['15fd5e2b-f8e7-4c95-b5b9-6ae5bb9777d6', 'f29ea0ed-ba00-43d2-883e-07c4fce9c339']",31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:31.713,Carry,,2005/2006
,,,,,,"[17.0, 53.5]",,,,,,,,,,,,2.034019,,,,,,,,,,,,,,320fe826-bf3f-4f57-b9cd-b9a27474a809,334,,"[25.1, 52.1]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,25,Athletic Club,215,"['2633d2be-73a2-46bc-bd64-ae455e66f41f', '4e598cce-39b0-4501-89d5-eb3005e8dc8e', '60f99667-9f3d-4d87-8203-46c016d7fb97']",33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:09:33.186,Carry,True,2005/2006
,,,,,,"[82.8, 62.8]",,,,,,,,,,,,3.956891,,,,,,,,,,,,,,83e27fd4-7cba-4a61-a4dd-66ec8cadf345,344,,"[75.1, 57.7]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,26,Barcelona,217,"['06acb52b-b942-46c8-aa2a-1687ab225f18', '13b4c833-70c2-4ba4-9ca2-d22ac5c5dabb', 'ffc40266-2dd0-48b8-bff4-f442ed0edcf5']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.744,Carry,True,2005/2006
,,,,,,"[84.8, 55.8]",,,,,,,,,,,,0.2339,,,,,,,,,,,,,,0332bd20-6440-4e4f-9f33-78e5430ea12d,348,,"[84.8, 55.8]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,"['13f95bc7-7623-4dec-beef-2b6b56aa61a9', '6d638ac3-5299-4a7c-a1c4-0a1e98579f8a']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.455,Carry,,2005/2006
,,,,,,"[112.5, 57.3]",,,,,,,,,,,,1.236216,,,,,,,,,,,,,,d277b9c8-46ed-499e-905d-9b3f3e28557c,351,,"[103.3, 58.2]",68342,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,26,Barcelona,217,"['07f76b7a-50f2-443b-a85f-646c202737cc', '7241426c-badd-4cc1-9a87-e4c03eb54fa5', 'e9618f3b-4843-4e8e-805d-7eff13af5963']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.361,Carry,True,2005/2006
,,,,,,"[54.8, 43.9]",,,,,,,,,,,,3.785582,,,,,,,,,,,,,,33eb4d35-04de-43a2-b7c9-2fdaecd8a41c,360,,"[56.0, 50.7]",68342,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Giovanni van Bronckhorst,17797.0,Left Back,27,Barcelona,217,"['5a43e55a-5b02-431e-b685-c0aac8870ca6', 'd1f5ae03-963f-4676-af99-695b96d10582']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.267,Carry,,2005/2006
,,,,,,"[90.0, 22.0]",,,,,,,,,,,,11.256496,,,,,,,,,,,,,,a251ca89-349a-4aca-88dd-683773f2ef82,377,,"[36.9, 25.1]",68342,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,31,Barcelona,217,"['3f5d06e4-9660-497d-9ff0-a21ab7241870', 'a59a4429-1a75-4a95-b0b7-c25eb8a62d04', 'c41f35d8-2fce-484e-a26f-a0da4b159c12']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.831,Carry,True,2005/2006
,,,,,,"[63.1, 64.9]",,,,,,,,,,,,3.347072,,,,,,,,,,,,,,2bd5ba1a-ddcd-4f39-a39b-95ebdcf519b8,382,,"[37.6, 59.3]",68342,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Attacking Midfield,32,Athletic Club,215,"['4a7670e9-473d-4f75-8c58-0f8be02c03f6', '74d3c567-979b-4c55-a42c-d11c06f66230', '812c2e4a-f826-4158-b6c2-1ae4b08ba8fb']",22,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:22.511,Carry,True,2005/2006
,,,,,,"[91.5, 76.6]",,,,,,,,,,,,4.990095,,,,,,,,,,,,,,1a438325-e9f4-4717-92b0-1356527c0f13,385,,"[63.1, 64.9]",68342,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Andoni Etxeberria Lizardi,15606.0,Right Attacking Midfield,32,Athletic Club,215,"['74d3c567-979b-4c55-a42c-d11c06f66230', '812c2e4a-f826-4158-b6c2-1ae4b08ba8fb', 'a72ff3b8-cde0-40ee-b472-54de75f84d0b']",25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:25.858,Carry,True,2005/2006
,,,,,,"[84.5, 56.0]",,,,,,,,,,,,1.69075,,,,,,,,,,,,,,ac0c463a-b888-4afb-a714-dad4f3a58c2b,388,,"[79.4, 56.0]",68342,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,32,Athletic Club,215,"['13ca1493-e5c0-4485-88a0-37953ca0d43b', 'fe53da1b-ff76-4cd9-a412-eb114efbb4e0']",32,,,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.592,Carry,,2005/2006
,,,,,,"[61.7, 55.4]",,,,,,,,,,,,2.994061,,,,,,,,,,,,,,d5197570-00b2-443a-b110-4d4c9d8d8f09,398,,"[44.0, 59.6]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,33,Barcelona,217,"['6cf6d63f-a515-4612-9ebe-0b379eba85b3', 'b03e094a-dc8e-4694-8c2f-118868e22255']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.042,Carry,,2005/2006
,,,,,,"[72.1, 22.7]",,,,,,,,,,,,0.943334,,,,,,,,,,,,,,06153ba3-7430-40fb-8365-80aa6d80ade4,404,,"[72.1, 22.7]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,33,Barcelona,217,"['3013bf2f-c11b-455f-80dd-35aa22db472e', '430ac0b8-9d79-47cc-a4d0-02a8c09acf69']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.849,Carry,,2005/2006
,,,,,,"[54.1, 8.1]",,,,,,,,,,,,1.296882,,,,,,,,,,,,,,7cf29c99-1d09-42b1-b935-190cfeb23cc5,407,,"[56.0, 8.5]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giovanni van Bronckhorst,17797.0,Left Back,33,Barcelona,217,"['27226b15-5560-4205-928e-80051469da85', '31bf0ca9-939c-4e87-8434-038cb2020369']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:10.207,Carry,,2005/2006
,,,,,,"[62.5, 25.0]",,,,,,,,,,,,3.870922,,,,,,,,,,,,,,c81a51e8-12ee-400f-9bf0-20bf523b33bf,410,,"[52.2, 19.8]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,33,Barcelona,217,"['b6fa3ee2-47dc-4292-978d-8761828b3cc4', 'e2160667-1136-4381-8bf6-46913b15efd3']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.322,Carry,,2005/2006
,,,,,,"[68.5, 58.3]",,,,,,,,,,,,2.8497,,,,,,,,,,,,,,e663caa4-7b95-4f09-89c2-7da80337b9d9,413,,"[57.3, 50.1]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,33,Barcelona,217,"['12339b7c-ec70-49c8-ae79-6a4d90fed574', '1e1cfc5f-f19c-45f6-a2e3-9dc8f54c7073']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.397,Carry,,2005/2006
,,,,,,"[79.2, 56.6]",,,,,,,,,,,,0.62862,,,,,,,,,,,,,,e8ee0bb4-d79e-4170-a67a-09ce0120680a,417,,"[80.0, 59.6]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['48cb8886-65d3-4cbe-a1f7-f94debafac89', 'c2ebccc5-0dca-4c1a-8281-b7d360da3912', 'd28faaa8-3255-4dd4-b208-1e2d78d92e7e']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:21.306,Carry,True,2005/2006
,,,,,,"[42.8, 21.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,a3f6c500-e950-4595-88d1-9d41b10d1dda,423,,"[42.8, 21.1]",68342,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai Expósito Medina,26032.0,Left Wing Back,34,Athletic Club,215,"['8a7b8656-208e-4e4b-8bb9-18b9bec9236e', 'c24fe56b-0b0b-438b-8029-304a0e717ca0']",24,,,,,,,,,,,,,,,,,,Athletic Club,215,00:13:24.517,Carry,,2005/2006
