50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b5c58a95-ea29-4fd0-b61a-776ea93350c1,3553,,"[36.0, 56.5]",69240,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,213,Barcelona,217,['44f45414-473e-4a4e-bbf3-388d613ce034'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.276,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,556bc5fc-4088-40a7-96ff-46b01e7662f2,3637,,"[59.0, 35.0]",69240,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Seydou Kéita,20169.0,Left Midfield,220,Barcelona,217,['b3b2094e-9d16-48e7-939c-17851c52e5b8'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:48:58.686,Ball Recovery,,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bf8a0b95-745a-4f89-843c-205816aec970,86,,"[51.0, 29.5]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Derek Owusu Boateng,26684.0,Left Center Midfield,4,Getafe,216,"['63726df2-d27c-4729-a6a6-eb82583f567f', '85764ce1-db1e-43d6-8635-2100661dbb44']",15,,,,,,,,,,,,,,,,,Getafe,216,00:01:15.872,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4c788d6b-0acf-4610-8912-2d9cc0192046,122,,"[25.1, 51.3]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Derek Owusu Boateng,26684.0,Left Center Midfield,5,Barcelona,217,['6a47ffcf-04c9-4e0c-a998-0578d919178d'],49,,,,,,,,,,,,,,,,,Getafe,216,00:01:49.110,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0d4225a6-e469-4224-a33a-68bc40fd86aa,125,,"[92.8, 25.4]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,5,Barcelona,217,['ebb92e35-53ee-4b74-8729-b470305fb984'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.760,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9523eb34-76c3-4c5e-9c1c-d8da5bec531d,198,,"[42.7, 3.3]",69240,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jiménez Ortiz,26436.0,Left Back,8,Getafe,216,['90467a34-34d7-4c2b-b61c-8766260177ec'],53,,,,,,,,,,,,,,,,,Getafe,216,00:03:53.023,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.293179,,,,,,,,,,,,,,,0e455a8c-4b8d-4f32-9d33-4a1be780cb22,207,,"[87.0, 54.0]",69240,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,9,Barcelona,217,['96463fdc-b907-4197-b6d2-17de76abe47a'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.320,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a2aa5fb2-0393-4774-95ec-7d8a6c1c3712,224,,"[68.5, 6.5]",69240,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,9,Barcelona,217,['255a3821-3470-4a73-b62f-d766dafd6663'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.295,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,64769843-976f-4876-ad2b-77e3bfb1b1f5,387,,"[70.8, 5.6]",69240,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jiménez Ortiz,26436.0,Left Back,26,Getafe,216,['31f3a60c-7a5f-407a-8a7c-602dc8ab5e56'],8,,,,,,,,,,,,,,,,,Getafe,216,00:09:08.755,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,974af324-e9fd-4008-bd69-1f2953625fc7,624,,"[50.8, 60.6]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alberto Díaz,26496.0,Left Center Back,34,Barcelona,217,['c84b155b-d08e-4af3-af2a-9b95cdfded2c'],40,,,,,,,,,,,,,,,,,Getafe,216,00:13:40.892,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,44394307-c4ea-4a7c-88be-8b31da61d469,628,,"[75.6, 21.0]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,34,Barcelona,217,['8be034af-4e08-4a24-b91b-41251b1f898a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.112,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7d9ff63e-ff99-4de0-b200-702370b2f3c9,641,,"[80.5, 72.9]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing,34,Barcelona,217,"['1ae66c01-0994-41ea-b681-2f436e30d1b2', '31f3f154-84dd-4228-99a6-7d1897af12b7']",58,,,,,,,,,,,,,,,,,Getafe,216,00:13:58.819,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c5f0c6e3-3bd2-4623-83f4-d71ee226a09e,649,,"[54.6, 3.6]",69240,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,34,Barcelona,217,['37b620c7-d2dd-4149-a9b4-46f6222c07a4'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.941,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,171851a3-7ea2-45ba-87d5-176e19bfdb71,720,,"[86.1, 8.1]",69240,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,41,Getafe,216,['97474f30-c846-4fbe-81bb-185240229125'],42,,,,,,,,,,,,,,,,,Getafe,216,00:15:42.943,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7d37ef35-9ded-4576-902c-8791a7f10ceb,769,,"[91.6, 4.0]",69240,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,44,Barcelona,217,['17a283b9-f6f2-4a06-b499-cb699fa000a9'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.888,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,946e2305-7546-4437-ad63-9e525b744380,1014,,"[75.1, 50.2]",69240,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,52,Barcelona,217,['7ae3a15d-7f99-4a7f-a23f-6660cab00b8b'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.402,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4293b012-3edc-48d7-8713-81178d4a53c3,1109,,"[48.0, 5.2]",69240,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,58,Barcelona,217,['701689f4-f56f-4746-b4d9-1e748b30e9f4'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.785,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cb3d4693-e872-4dd1-b79d-41d9c25bd1e1,1413,,"[101.1, 6.7]",69240,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,75,Getafe,216,['7fc34c44-515f-4bf2-bc6c-9c945b2a247f'],21,,,,,,,,,,,,,,,,,Getafe,216,00:35:21.866,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,587c4b40-f80c-4b61-b441-43cfa838cc30,1432,,"[44.9, 53.5]",69240,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Center Back,76,Barcelona,217,['b39d86e3-d821-4933-af89-43615388eb5a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:35:34.552,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cbee9191-b102-48f5-acc0-16bbb9432ef4,1543,,"[105.3, 28.3]",69240,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Left Wing,79,Getafe,216,['97a2182e-25ac-4ac4-a1ed-26240c5ce91b'],30,,,,,,,,,,,,,,,,,Getafe,216,00:37:30.104,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,34d5406b-5ece-491f-bd77-033771a33689,1605,,"[57.8, 77.3]",69240,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing,84,Getafe,216,['bbdf35c0-3c54-4bb7-a927-666919dcbe83'],58,,,,,,,,,,,,,,,,,Getafe,216,00:38:58.062,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1fc40b47-bfca-4df4-a704-4e1d54b4180f,1623,,"[55.2, 25.2]",69240,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,85,Barcelona,217,['d2264737-0c16-44ac-bf8f-424854e86bff'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.833,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f728d46-520d-416b-b072-693269077441,1699,,"[112.7, 69.3]",69240,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miguel Torres Gómez,6878.0,Right Back,98,Getafe,216,['f2b5d63c-bc0d-46c4-bf20-c5d9611a9766'],36,,,,,,,,,,,,,,,,,Getafe,216,00:40:36.398,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0322292a-3be4-45af-8664-f714f85bcff8,1795,,"[57.4, 59.8]",69240,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Derek Owusu Boateng,26684.0,Left Center Midfield,101,Barcelona,217,"['65bfca80-39bd-433b-b79f-e07767d95e0b', 'e47e4896-125e-4894-86a3-d5140d7bc50c']",38,,,,,,,,,,,,,,,,,Getafe,216,00:42:38.168,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8c60daa1-3f76-453e-ae38-03c4d86c7318,1853,,"[98.0, 17.8]",69240,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Derek Owusu Boateng,26684.0,Left Center Midfield,105,Getafe,216,['0b7245c9-ddf7-4264-aed2-8823ca17312e'],46,,,,,,,,,,,,,,,,,Getafe,216,00:44:46.075,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c62d0eb0-abbb-4cff-b8cc-70687c93e84b,2009,,"[94.3, 76.3]",69240,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Ríos Maestre,26657.0,Right Wing,111,Getafe,216,['03562a39-63d0-49f3-aca1-a8affca653d2'],55,,,,,,,,,,,,,,,,,Getafe,216,00:01:55.238,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b2713a96-beac-410c-b670-f2d566ae5b69,2060,,"[87.4, 60.7]",69240,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Roberto Soldado Rillo,26009.0,Center Forward,114,Getafe,216,"['7d635c79-0124-4b02-8eea-9f75e55dcd59', 'e83664c9-c56a-4bb2-86af-55cdb612d382']",57,,,,,,,,,,,,,,,,,Getafe,216,00:02:57.655,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,66418c91-27e0-4887-bfb1-73a9c45eb1c1,2115,,"[68.4, 78.4]",69240,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,118,Barcelona,217,['0c47a164-8b77-4936-822b-815d9bb96718'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.955,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3994efc4-47f4-4137-be8a-7ffed3ae449b,2190,,"[71.0, 9.9]",69240,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Ángel Albín Leites,26425.0,Center Attacking Midfield,123,Getafe,216,"['75fd2216-5096-4435-bd45-8e6e85835a41', 'af840f74-f62a-40cf-bffd-d687f6467cf4']",46,,,,,,,,,,,,,,,,,Getafe,216,00:05:46.223,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3e5229ad-44b7-4aed-953d-443b65c57fc4,2463,,"[81.2, 11.5]",69240,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel del Moral Fernández,24507.0,Left Back,136,Getafe,216,['cfeec533-b7f3-41d8-9836-a8b72c693c28'],8,,,,,,,,,,,,,,,,,Getafe,216,00:14:08.307,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,81f6c60f-a1e1-418b-bd17-2d400e319918,2668,,"[57.5, 3.9]",69240,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Midfield,150,Getafe,216,['04e1b1cc-9cff-4911-a916-23e2f02b7e09'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:19:07.660,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4e5fd6e3-4e12-4006-8a81-6ec294c5211f,2701,,"[73.2, 57.7]",69240,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,152,Barcelona,217,['a1a55244-9c7c-46ea-8007-7ab5c10eccc9'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.060,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,83020274-b4c2-4a2e-a03d-9b32b3d177a3,2709,,"[63.7, 22.3]",69240,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,Left Center Forward,152,Barcelona,217,['e0df7ba0-6020-47b8-9380-395914aee90b'],15,,,,,,,,,,,,,,,,,Getafe,216,00:20:15.602,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9c9873ab-3939-4c5b-84a7-1d736a8d6ce4,2786,,"[98.5, 58.9]",69240,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing Back,153,Getafe,216,['1473895e-5bb5-4d9b-8a73-e7709d745b81'],13,,,,,,,,,,,,,,,,,Getafe,216,00:21:13.427,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7d2c3f92-26e2-4cac-a9f4-e2cc7a3bfc38,2857,,"[111.2, 14.5]",69240,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel del Moral Fernández,24507.0,Left Wing Back,159,Getafe,216,['b0a1a4ac-c27f-4f6d-8b8d-1d46e5dec7c0'],24,,,,,,,,,,,,,,,,,Getafe,216,00:24:24.896,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d14c7acd-d1c4-4b96-bd83-d0f86e869901,2936,,"[75.1, 41.1]",69240,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,165,Barcelona,217,['0ca3b36c-a922-4012-9a9d-02a2c0f116b1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.958,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,29f22669-fb59-4a22-911b-488dfa309333,3282,,"[91.6, 49.1]",69240,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Ángel Albín Leites,26425.0,Center Attacking Midfield,187,Getafe,216,"['709737ee-edb8-472b-bd24-d100a0009ae8', 'b474b17d-8721-42bc-8b7e-72f47e12689c']",8,,,,,,,,,,,,,,,,,Getafe,216,00:38:08.889,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10b97da0-a919-4891-9513-12c99c4d2ecc,3359,,"[43.4, 30.0]",69240,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Midfield,189,Getafe,216,['750361c5-19a7-40c3-bc92-64843d94a224'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:40:09.324,Dispossessed,True,2009/2010
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,457717aa-b268-4cbc-8c22-43b33006e583,3466,,"[68.0, 26.3]",69240,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xavier Hernández Creus,20131.0,Left Center Midfield,196,Barcelona,217,['91d3d988-b807-4289-96ac-7abcb5e588c9'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:42:43.032,Dispossessed,True,2009/2010
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,85764ce1-db1e-43d6-8635-2100661dbb44,87,,"[70.0, 51.5]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,5,Barcelona,217,['bf8a0b95-745a-4f89-843c-205816aec970'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.872,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,6a47ffcf-04c9-4e0c-a998-0578d919178d,123,,"[95.9, 29.7]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,5,Barcelona,217,['4c788d6b-0acf-4610-8912-2d9cc0192046'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.110,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,ebb92e35-53ee-4b74-8729-b470305fb984,126,,"[28.2, 55.6]",69240,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Right Back,6,Getafe,216,['0d4225a6-e469-4224-a33a-68bc40fd86aa'],50,,,,,,,,,,,,,,,,,Getafe,216,00:01:50.760,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,90467a34-34d7-4c2b-b61c-8766260177ec,199,,"[78.3, 77.7]",69240,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['9523eb34-76c3-4c5e-9c1c-d8da5bec531d'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.023,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,96463fdc-b907-4197-b6d2-17de76abe47a,208,,"[34.0, 27.0]",69240,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael López Gómez,24614.0,Right Center Back,9,Barcelona,217,['0e455a8c-4b8d-4f32-9d33-4a1be780cb22'],58,,,,,,,,,,,,,,,,,Getafe,216,00:03:58.320,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,255a3821-3470-4a73-b62f-d766dafd6663,225,,"[52.5, 74.5]",69240,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing,10,Getafe,216,['a2aa5fb2-0393-4774-95ec-7d8a6c1c3712'],16,,,,,,,,,,,,,,,,,Getafe,216,00:04:16.295,Duel,True,2009/2010
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,51a676e1-6a5e-4e69-953a-550fd0632e7d,318,,"[111.5, 40.9]",69240,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,14,Barcelona,217,['8ee034e3-058d-4e56-9d81-3137d242fdad'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.170,Duel,True,2009/2010
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,04eb62d4-5b37-4c0f-8eab-a5cca91590ed,333,,"[112.7, 52.9]",69240,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,16,Getafe,216,['8cbce651-e6e9-442b-9ba5-cfebee111135'],23,,,,,,,,,,,,,,,,,Getafe,216,00:07:23.186,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,31f3a60c-7a5f-407a-8a7c-602dc8ab5e56,388,,"[50.2, 75.4]",69240,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,27,Barcelona,217,['64769843-976f-4876-ad2b-77e3bfb1b1f5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.755,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,c84b155b-d08e-4af3-af2a-9b95cdfded2c,625,,"[70.2, 20.4]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,34,Barcelona,217,['974af324-e9fd-4008-bd69-1f2953625fc7'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:13:40.892,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Lost In Play,Tackle,1.001775,,,,,,,,,,,,,,,8be034af-4e08-4a24-b91b-41251b1f898a,629,,"[45.4, 60.0]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,34,Barcelona,217,['44394307-c4ea-4a7c-88be-8b31da61d469'],43,,,,,,,,,,,,,,,,,Getafe,216,00:13:43.112,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,1ae66c01-0994-41ea-b681-2f436e30d1b2,642,,"[40.5, 8.1]",69240,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,34,Barcelona,217,['7d9ff63e-ff99-4de0-b200-702370b2f3c9'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.819,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,37b620c7-d2dd-4149-a9b4-46f6222c07a4,650,,"[66.4, 77.4]",69240,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Wing,35,Getafe,216,['c5f0c6e3-3bd2-4623-83f4-d71ee226a09e'],8,,,,,,,,,,,,,,,,,Getafe,216,00:14:08.941,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,97474f30-c846-4fbe-81bb-185240229125,721,,"[34.9, 72.9]",69240,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,41,Getafe,216,['171851a3-7ea2-45ba-87d5-176e19bfdb71'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.943,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,17a283b9-f6f2-4a06-b499-cb699fa000a9,770,,"[29.4, 77.0]",69240,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Parejo Muñoz,6595.0,Right Center Midfield,45,Getafe,216,['7d37ef35-9ded-4576-902c-8791a7f10ceb'],47,,,,,,,,,,,,,,,,,Getafe,216,00:17:47.888,Duel,True,2009/2010
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,7abd89fe-84c3-44b0-a51f-28dad9ddc9f4,994,,"[43.2, 74.5]",69240,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,51,Barcelona,217,['d32abf3d-d06a-4ade-a603-e2bf10e037cc'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:22:21.033,Duel,True,2009/2010
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,7ae3a15d-7f99-4a7f-a23f-6660cab00b8b,1015,,"[45.9, 30.8]",69240,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Ladislao Fedor Flores,26685.0,Left Wing,53,Getafe,216,['946e2305-7546-4437-ad63-9e525b744380'],1,,,,,,,,,,,,,,,,,Getafe,216,00:23:01.402,Duel,True,2009/2010
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,3581987f-cdd0-4242-b032-69622715feef,1104,,"[56.6, 77.7]",69240,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Torres Gómez,6878.0,Right Back,57,Barcelona,217,['2d323eec-b78f-4119-8bb5-97d649c8d4e3'],58,,,,,,,,,,,,,,,,,Getafe,216,00:27:58.295,Duel,True,2009/2010
