ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,50a7121d-3303-4783-9604-ef15327bc81c,2352,,"[90.2, 11.9]",266160,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,122,Barcelona,217,['8d979dd5-64c9-437b-91ba-2219f684c614'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.997,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6bd83f8-3d2b-456e-97a4-e6abd5949d3f,2355,,"[96.8, 20.5]",266160,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordi Alba Ramos,5211.0,Left Back,122,Barcelona,217,['c5ce3e4e-e586-4b28-b3fb-d4b86d6bfee4'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.414,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2985810e-6e44-4bdd-9184-dd7617336ee9,2358,,"[86.9, 14.0]",266160,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,122,Barcelona,217,['b309614d-e10c-4ee9-8216-ad250c96460a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.344,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,02ae2980-a27b-4f69-8fd6-4aa35a86be6a,2368,,"[113.4, 46.9]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,123,Barcelona,217,['3851f780-c7ef-42eb-84c2-9f2f24476727'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.021,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,72a15361-a55d-421a-9c17-c9d32167535f,2370,,"[67.5, 45.4]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giuseppe Rossi,7141.0,Center Forward,124,Levante UD,221,['76c41074-6914-42e7-8fc4-14e463f19768'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:30.426,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d289bc3-a41f-4752-bbbd-7feadf3957d1,2378,,"[50.2, 43.8]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,124,Levante UD,221,['7612b6c7-70c4-48dd-b789-1602ae63148e'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:42.602,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d5dfc859-93ce-49fb-aa69-89bed05d9a9b,2381,,"[90.9, 35.5]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,124,Levante UD,221,['594e756b-fcb9-4959-84d1-6d0e99186cab'],46,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:46.324,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a664f8-3d61-4a86-b11c-ddc052dbd11a,2392,,"[61.0, 15.4]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio García Aranda,6784.0,Left Back,124,Levante UD,221,['c0a9daad-5c85-4087-b929-0f1dd1a58021'],54,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:54.878,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,db56771e-b797-46ec-82fb-8950e849abec,2396,,"[78.8, 4.1]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Wing,124,Levante UD,221,"['2f72cfe7-69a5-444d-a9a3-ec7a0e89e52b', '8223600d-fc7d-459e-8775-7fd5488e6523']",57,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:57.607,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,88cd2aaf-530a-40a7-b9de-86937127927a,2399,,"[79.9, 12.5]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,124,Levante UD,221,['3dac36ee-d62e-4d80-84bc-e3f388887d8f'],58,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:58.648,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1a323be6-68db-4beb-9b4d-f42dc4e92857,2402,,"[81.7, 3.2]",266160,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Right Wing,124,Levante UD,221,['96237a31-442d-4045-a125-f7bdbd29e72e'],59,,,,,,,,,,,,,,,,,,Levante UD,221,00:16:59.080,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,887d896b-6b4c-4cb5-a296-1031e0fc647e,2406,,"[105.2, 40.6]",266160,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simão Mate,27122.0,Center Defensive Midfield,125,Levante UD,221,['c8065491-a9fb-4220-bf0d-3e6693af8a6c'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:17:42.157,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a7c78b19-cc9a-4412-87b2-e64459e8afdc,2416,,"[97.5, 63.0]",266160,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Barcelona,217,['dc242829-5632-4304-ada2-e053257d2b91'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.895,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b411847c-fc77-42c4-8dc4-390a7b68bdb3,2419,,"[106.0, 73.2]",266160,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,128,Barcelona,217,['bccaad62-7838-4929-a4b5-a38f1d01935a'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:40.449,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,d181aa73-05dd-410e-b242-dbded783e1a9,2422,,"[40.7, 2.6]",266160,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deyverson Brum Silva Acosta,25134.0,Right Wing,129,Levante UD,221,['ac1f9bee-ed94-44f6-9ba4-ac0a2251539e'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:52.636,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27784b82-3e21-4b4e-ad59-ad2b887004dc,2424,,"[53.2, 4.8]",266160,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,129,Levante UD,221,['c4d1dd21-00a9-40da-90a4-20c0b9de4df6'],53,,,,,,,,,,,,,,,,,,Levante UD,221,00:18:53.986,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,f591aed8-2c81-41be-95e4-193ed027944c,2428,,"[41.0, 8.7]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio García Rabasco,24149.0,Right Center Midfield,130,Levante UD,221,['2806157c-2f76-4a84-bb38-7d6ff186f705'],1,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:01.429,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,c155a766-8fe5-4465-a191-0c23f9a25bcb,2432,,"[32.9, 3.3]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,130,Levante UD,221,"['11c6372c-0dce-4c0f-b32e-ddc1c9dbffe9', 'b5e69b7d-1ccc-43cd-86ae-a84e7a22c4b1']",3,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:03.175,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c4b94a-0536-4b10-ad22-8e29a8aa8a5e,2439,,"[58.7, 28.8]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Center Forward,130,Levante UD,221,"['10e67dca-fc69-4ea4-9c2d-63e1b3061ef2', '9d5d6464-17e7-49e6-be2f-0a61859d63ce']",7,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:07.077,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,3714f5fb-9705-4b4d-a41e-e7cb83c0fdd1,2442,,"[57.3, 48.2]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iván López Mendoza,8801.0,Right Back,130,Levante UD,221,['7c56b34b-8610-4edc-8d36-b6cdc8e54155'],8,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:08.858,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,5300d44a-d12c-4476-95e0-eb6a1ca9ce63,2447,,"[93.7, 65.6]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Center Forward,130,Levante UD,221,"['442d30ac-d61d-487c-a1e1-0c532824f7f3', 'b526acce-da0b-44dc-8329-c7075c0adc8e']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:13.785,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,55ac12c4-dd06-4c26-87f1-bf305db32bbf,2451,,"[108.7, 44.5]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deyverson Brum Silva Acosta,25134.0,Right Wing,130,Levante UD,221,"['90507b7e-d46e-42e0-9b21-39541a4a8231', 'c04c35f8-5d8a-457f-afbc-84d178662a9e']",19,,,,,,,,,,,,,,,,,,Levante UD,221,00:19:19.821,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d545cb-ba52-410a-a761-930e962dcfe3,2455,,"[12.8, 16.1]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['5316ccd6-7048-4ce5-a4f6-84cfbb4b2f91'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.561,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,941e4163-58d5-4b63-b146-9096c00d078c,2458,,"[12.5, 29.9]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,132,Barcelona,217,['957282bf-5cc4-4455-af1f-89410c776b2f'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.848,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed15871e-8de6-4a6b-91c3-a5c583e44387,2461,,"[33.7, 9.0]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['75261e9a-339f-4a5b-8a10-f7850ac9d8b2'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:38.223,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,efa1b138-4565-41d3-9a37-55b2c3786836,2464,,"[66.4, 4.5]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,['2746d3f1-efb0-4b55-ad0c-4e7f9c816394'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.549,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e1ca55a-36bd-4817-9637-2dd1453101e9,2467,,"[60.0, 8.5]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['e9952963-ed13-457a-a799-08871428c539'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.773,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f81634c-ec58-42e1-82cb-7730e5c2fabd,2470,,"[51.2, 25.7]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,132,Barcelona,217,['a10b1e7a-b0cb-44c6-b657-d7b37066ee7b'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.482,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,63162cf8-65b8-4c1f-8962-685a2fc64a68,2473,,"[65.0, 62.8]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Alves da Silva,4324.0,Right Back,132,Barcelona,217,['e62ed809-be93-4f71-ad06-2a2ce14c69c3'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.581,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,cdf7e8ca-3daf-40d4-a8c8-3b40bdd97179,2476,,"[84.7, 73.7]",266160,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Barcelona,217,['f170cac1-69be-481a-bb77-30e22128dadb'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.933,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba41f1df-3857-4453-8fc5-c2e02c4dcebd,2480,,"[81.4, 19.1]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordi Alba Ramos,5211.0,Left Back,132,Barcelona,217,['492696e7-350d-493f-b459-1d01942b100c'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.820,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7f80c68c-03e5-4d65-a34d-ee41492df369,2482,,"[67.9, 36.2]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giuseppe Rossi,7141.0,Center Forward,132,Barcelona,217,['2608f1e4-f3a4-478a-a186-859158ded5af'],16,,,,,,,,,,,,,,,,,,Levante UD,221,00:20:16.926,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,d255ffc1-5f83-47ea-9fba-2c262f09896e,2484,,"[37.9, 61.0]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,132,Barcelona,217,['873cad70-6b95-418a-a4c1-6b8c38150608'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:18.966,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,590abf40-7610-47f5-8d52-80ab7ca93bb3,2487,,"[48.5, 49.2]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,132,Barcelona,217,['bacd9f0f-324a-4f97-8e4a-d8d1a364711e'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.710,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,d6649488-0be3-48d9-9738-1f750791e428,2490,,"[58.4, 34.5]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andrés Iniesta Luján,5216.0,Left Center Midfield,132,Barcelona,217,['306ea7dd-2c49-4093-a4fe-fd9d7a427273'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.947,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,554f934e-dfd4-4f59-ac57-4492abbe148b,2493,,"[84.4, 5.3]",266160,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,['98646750-0249-4905-af18-b4d25bc9f60e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.170,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b45dd840-dc4f-47f1-906f-02c91590676e,2502,,"[21.9, 64.9]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Navarro Pedrós,26012.0,Right Center Back,134,Levante UD,221,['8b97d5eb-0549-4bb7-b82c-8ca39f697b6f'],17,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:17.489,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d9c12c-b9a9-4b8c-acc1-b75de2a0ab6f,2504,,"[64.9, 55.1]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giuseppe Rossi,7141.0,Center Forward,134,Levante UD,221,['47262f83-00c2-439d-9517-c1d9417f0f1a'],20,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:20.671,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee3193b-d471-41c2-8bbe-6c92bda4ddf7,2510,,"[61.2, 12.2]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,['968de70f-1ac9-4146-bbb6-05c1f55ad462'],28,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:28.989,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,96e8054f-9799-49f0-8e8d-7d2d57431c62,2514,,"[81.0, 4.8]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Luis Morales Nogales,6668.0,Left Wing,134,Levante UD,221,"['9344fe81-b073-4d74-a02d-6941d170ff05', '938fdd20-35a9-4f35-8329-a79b930b170f']",32,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:32.920,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,f272fb6c-98f6-4b16-890d-24d733496bb6,2518,,"[113.0, 14.7]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,"['c1d061d1-5d2d-4424-bcf9-a841fad52b2c', 'f5b220f8-935c-4ab7-9eb8-2a24126a8537']",36,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:36.864,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cacb9d21-ab8c-40da-a69b-2ba45edfa1dd,2526,,"[116.1, 36.6]",266160,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,134,Levante UD,221,['beabd23c-c476-4c3e-82c1-7ed25891b1d6'],45,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:45.356,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b3262706-d0db-45fb-b624-0f200dcbf702,2534,,"[83.1, 8.3]",266160,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Right Wing,135,Levante UD,221,['5341e91e-7b3a-4915-b21d-41973b25f9e3'],40,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:40.214,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,488282a5-b0ee-4e5f-adb7-a9336f0103f7,2537,,"[86.1, 1.6]",266160,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,135,Levante UD,221,['e157afd5-641c-454f-8ca0-830366c3efbf'],41,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:41.066,Ball Receipt*,,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a9d8cc8-4c17-48d3-8e95-8f7d27434666,2539,,"[74.1, 71.1]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,136,Barcelona,217,['953eb16e-d824-4522-a208-ec4f0b213b94'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.144,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,53f18cc6-5aec-4b32-a770-221a336937b3,2542,,"[52.3, 24.6]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio García Rabasco,24149.0,Right Center Midfield,136,Barcelona,217,"['10186426-1af9-4d12-8987-ad208cacf6d2', 'a6887fab-9db3-4c3d-8fda-d80f1daf4774']",4,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:04.019,Ball Receipt*,True,2015/2016
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,604c07cb-f7ee-4576-a163-0ef76e41b9c9,2545,,"[97.8, 25.3]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Center Forward,136,Barcelona,217,['46d6a399-eaa2-4fa3-9971-3e9a040407fe'],7,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:07.648,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,897347a8-fcbf-4800-afa3-c5e11d0fed53,2555,,"[77.1, 16.4]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Wing,137,Levante UD,221,"['62970c5a-1eba-40f9-b3f4-e1d094f83524', 'ebb586df-18ba-46a1-a28e-2e449bddcd5f']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:24:13.975,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2420fb-efe9-426c-b4df-6d72e534fa96,2570,,"[40.9, 60.7]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,138,Barcelona,217,['8d1e29db-9a2e-4ce3-9828-937965f46442'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.594,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3eb7d7-60e9-4bac-8085-5afc80a33c72,2573,,"[56.8, 54.5]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,138,Barcelona,217,['6d1c9416-f722-4208-b2f1-f36d1e31217c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.175,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,99e94a61-4425-41bd-842d-2345cd7f62ec,2576,,"[48.9, 49.4]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Barcelona,217,['a3298efa-37f8-494b-866c-e593137838a9'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.202,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ef82dd-a0d6-4e32-826e-b8fd86abd052,2579,,"[61.8, 20.4]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,138,Barcelona,217,['28ec3560-66bb-4a14-b424-18c603e520b3'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.519,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f322659-62e0-4be4-8d7c-5cd7c28e7e85,2582,,"[77.7, 6.4]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,138,Barcelona,217,['58a9aeab-9792-46fa-8f9c-557508ff7342'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.563,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,753f664d-92eb-4bb2-b235-7566888d18af,2586,,"[77.0, 20.2]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Barcelona,217,['8e08fffb-56ad-415d-97b8-f68bddf28d0c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.625,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,8865d506-b016-4782-94c9-dd89281ea991,2589,,"[81.4, 7.6]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,138,Barcelona,217,['7c4079ba-56fb-4594-9ae9-cfc0f7039e26'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.748,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,b53d1b15-b49a-477f-b72c-40b38b7c9c3b,2591,,"[75.6, 11.2]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Barcelona,217,['45647a5f-3c3d-4763-bfd3-c8c251738f4d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.758,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,2dcf1db2-48a9-401d-a7a7-bb2ad5f2186f,2594,,"[85.1, 7.5]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,138,Barcelona,217,['a10327d7-7fc6-4b8d-971e-e7ce7b9d914d'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.357,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,57362b18-9c57-4365-8303-0cdc3c3a5cec,2598,,"[83.9, 17.4]",266160,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,138,Barcelona,217,"['9c2c28cc-768d-4044-8a8b-c2b1f6161fac', 'd5df46bd-eb93-4dcd-b5c1-d30415ed41a1']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.119,Ball Receipt*,True,2015/2016
