50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b7775f-ff3c-4362-a0b8-07a32a48c30a,599,,"[92.2, 5.7]",303664,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,23,Real Sociedad,210,['c9ea9466-83ce-496f-8652-66aae876d030'],59,,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:59.233,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b966ad-7eb5-4d85-9393-6e75597b11a0,602,,"[69.3, 8.5]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Left Center Back,23,Real Sociedad,210,['888dd823-c9b6-40ae-ab5f-7f035728140f'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:01.451,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3296a3-6c7a-441c-9141-7abd1af2e855,607,,"[48.8, 28.4]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Igor Zubeldia Elorza,6676.0,Right Center Back,23,Real Sociedad,210,"['266d0153-e002-4609-9591-37ab7d5e7bff', '96f5d772-374d-44de-adf7-88edb12cbd00']",5,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:05.162,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08eb6192-6f39-41c5-a900-788d08d1b02e,610,,"[9.0, 36.7]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Remiro Gargallo,32185.0,Goalkeeper,23,Real Sociedad,210,['19cfcce5-e64f-4d57-983b-5a51763eed8d'],9,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:09.933,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67360cb-3751-40ed-8265-851c90cf96ac,612,,"[28.5, 57.7]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Guevara Lajo,24236.0,Center Defensive Midfield,23,Real Sociedad,210,['9df7a35f-b1db-48f9-b925-5f9d4438c5fd'],11,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:11.747,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f282e4c-2793-4976-8e4b-c970e63920e9,617,,"[43.0, 58.6]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Ødegaard,8252.0,Right Center Midfield,23,Real Sociedad,210,"['0a3dba16-1a77-417f-b69d-893a6c6657d6', 'de25f01e-7845-4b27-9bab-8f7234b3527c']",14,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:14.331,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93cf3b2f-3ee2-45f0-981e-25812ac4ae0b,619,,"[35.8, 52.1]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ander Guevara Lajo,24236.0,Center Defensive Midfield,23,Real Sociedad,210,['eb3234ef-d043-4191-807e-f10f5b4aea10'],15,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:15.197,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85ce09f-db7e-47a4-9e87-eaa2c1002a15,622,,"[62.7, 59.4]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Ødegaard,8252.0,Right Center Midfield,23,Real Sociedad,210,['4645d119-6cb6-4316-aa2d-b04de97d815f'],19,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:19.901,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9b15f0-7d25-4ab4-a4aa-07cf7e7611a0,625,,"[71.5, 17.7]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,24,Barcelona,217,['2aa2cd40-b048-4d15-a493-44a327ec0660'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.659,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60796bd9-1836-44e0-ae03-62966a21e136,627,,"[80.1, 20.0]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['4011b820-f789-4e76-b856-c69c8c70289e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:14:22.535,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b973d4-4edb-4394-ba68-472a18ee26c6,629,,"[76.9, 25.2]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,24,Barcelona,217,['5016ee27-23e4-4423-9e42-d99b528c751a'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.294,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae4bde9-627f-493c-b88e-d008570331d8,631,,"[81.8, 28.4]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,24,Barcelona,217,['f43484d4-ce53-48ed-a21c-94e94392c58e'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.861,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af25636b-ee2a-40d3-89d2-4ffd0388f8a6,635,,"[97.0, 29.0]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,24,Barcelona,217,['29b855f8-f4da-4e57-b494-7a9db9ab24e0'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:14:27.124,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ad8c4f-4d31-4870-b154-0f3344df86c8,639,,"[110.9, 44.4]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['8e6a5602-3f2f-4199-a8c8-9d17e9a3dd2b'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.975,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe1d591-fdd7-4787-8c60-e705033c6f21,642,,"[23.6, 31.4]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Center Midfield,25,Real Sociedad,210,['13e9fbd7-7024-407d-af01-a06aaed848ee'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:35.837,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d599aca-d9f8-4409-8416-5addaf3b8476,645,,"[15.0, 25.6]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,25,Real Sociedad,210,['ed512942-410d-4362-a5c5-cae639d64627'],37,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:37.812,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d6c315-819a-490c-a601-82071994ef7f,647,,"[22.5, 34.0]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,25,Real Sociedad,210,['4a796532-784e-4fdd-845f-eadfa041b88c'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:38.480,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6af1280-c779-46dc-bd36-1fdecbad8772,651,,"[31.3, 71.2]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Midfield,25,Real Sociedad,210,['d67acbc5-67eb-4c20-9b4f-5904a227d5ee'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:14:41.091,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d10ed9c-bf39-4025-b1c9-20348909f94b,654,,"[78.1, 11.1]",303664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,26,Barcelona,217,['0688ee34-48f8-4d6b-b247-4136e36bd765'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.978,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad7b91df-5e01-48bb-914e-6ac5c5594cf2,657,,"[46.7, 64.1]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Merino Zazón,3042.0,Left Center Midfield,26,Barcelona,217,['fb2a9b6a-26fc-4d06-864c-2d70f7f0caa8'],2,,,,,,,,,,,,,,,,,Real Sociedad,210,00:15:02.146,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca542ba5-de91-4322-9c40-5f8892083631,666,,"[79.4, 29.0]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Wing,26,Barcelona,217,"['a070aedb-1c2b-4c6b-b54d-945d7de8bd41', 'e3f1b6c4-709c-4662-8ed6-747dcd8edd4a']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:15:07.975,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c712a6fd-bfdc-4ff1-a173-50bd57dedf61,670,,"[99.5, 52.6]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,26,Barcelona,217,"['1a6e09eb-1eac-409d-af30-7f9f643e5f7e', '8b9747df-67ff-4ef2-b3ae-ee9e54a756a2']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.012,Ball Receipt*,True,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,518be4fe-8d49-4abe-b19b-90624946e67c,672,,"[105.1, 30.9]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,26,Barcelona,217,['72723039-2fb8-4585-88a6-94ca28f28923'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.917,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d81c3d-b6bf-4cf5-bfaa-64b51074af58,675,,"[112.8, 39.7]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clément Lenglet,6826.0,Left Center Back,27,Barcelona,217,['95ae9432-aeb3-4072-8ae0-ce286e1ca75e'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.297,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e75013e5-9caf-4eb7-acf8-6ba3720d42de,681,,"[70.6, 66.0]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,27,Barcelona,217,['897acfe2-2472-4f6e-9031-35f66f0da588'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.148,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef29ce9d-cbad-4fac-81d3-eeba5ef4ff8c,685,,"[60.6, 41.9]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,27,Barcelona,217,['4b84688f-98b6-40c9-bb4e-bfca1fb41bd6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:15:51.770,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4a4364-ef16-46a3-9025-649ef12d69f1,689,,"[76.6, 5.7]",303664,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,27,Barcelona,217,['0730014d-803a-46ee-a09b-f40018767e5b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.414,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca06f62-9ad7-45d0-b708-673a0520e8bb,694,,"[86.2, 52.8]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mikel Oyarzabal Ugarte,6685.0,Left Midfield,27,Barcelona,217,['f2b37388-c545-4d56-bb4b-05bb6bf9cce3'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:00.982,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0aa126a5-5926-4482-b178-ab76756cc993,700,,"[21.2, 41.4]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,27,Barcelona,217,['3f31aa8e-1369-4390-8e61-263a0cd16efb'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:16:06.342,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decd3d5f-055f-4ffc-9f4a-9155d4d7d047,703,,"[52.7, 57.3]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,27,Barcelona,217,['3b8c69c5-8e9f-4fb4-9f0e-bd089892c930'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.662,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe7b500-1920-4194-9c8a-320ac91741cf,706,,"[77.7, 72.2]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['da44d302-40d3-4f75-a750-0952a9c20981'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:16:14.844,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df934405-f74c-4448-a3c1-3c794e4cca12,709,,"[111.5, 22.6]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Wing,27,Barcelona,217,['75ebbc4c-3689-4ce3-8a85-2e1e4bc674bd'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.102,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d1ec2d-c88a-4dff-b1fa-0d2bdbc494da,713,,"[108.3, 30.9]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,27,Barcelona,217,['5552d003-068c-4e40-b112-462773c703bd'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:16:22.469,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f88fea1-f615-430e-a483-54a4ec4079f7,718,,"[21.6, 58.3]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Ødegaard,8252.0,Right Center Midfield,28,Real Sociedad,210,['cb9d54d0-081d-4b03-a134-2c728f8ba044'],26,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:26.516,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26a1521e-6051-4d27-8950-7c4a5e9ac2a9,721,,"[42.2, 38.0]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Center Midfield,28,Real Sociedad,210,['cc0ce019-c15e-4b28-8a1f-bef2c8a21ce7'],32,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:32.013,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7980bb95-022c-444a-862c-280df8879e68,724,,"[43.9, 7.2]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,28,Real Sociedad,210,['8c6d0919-cb54-43f9-bddc-2f18fc84831f'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:35.734,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94a247d4-27ca-4ef8-9e6b-c14aebd5dbe9,727,,"[43.5, 23.9]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,28,Real Sociedad,210,['695b550d-d856-4e4b-9bf5-f0618a2d820f'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:40.215,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594bced-abf3-4b3f-816d-569dbeee9475,729,,"[27.4, 21.8]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,28,Real Sociedad,210,['be7139ff-07cf-4a10-8e98-f39069f3b247'],41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:41.669,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a70894e-8c09-45eb-bb7b-44f81ed9b563,733,,"[29.1, 34.8]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,28,Real Sociedad,210,"['06e43a63-30f0-4562-8961-548cbb4cbec9', 'dee47349-dea6-478e-a72b-2d9b3f3d6088']",45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:45.164,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c58ad84f-0827-48f8-be2b-9109bbc4683d,736,,"[9.0, 42.9]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Remiro Gargallo,32185.0,Goalkeeper,28,Real Sociedad,210,['1b7f461f-da76-416a-b310-e4f7f43100ff'],47,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:47.521,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e743428c-fd73-478d-881c-95b21d688eba,738,,"[21.4, 60.7]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,28,Real Sociedad,210,['f676d2c3-66a7-4013-ae9f-acbbccfd1335'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:49.188,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dba623c-ed9c-4ef6-94d8-3a45841fdde2,741,,"[42.2, 74.8]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,28,Real Sociedad,210,['0e3434c1-ab44-4662-98b2-14af280476e9'],52,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:52.189,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70f276c6-2055-46a4-a513-473db371494b,744,,"[30.6, 67.5]",303664,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,28,Real Sociedad,210,['ecc19def-afdb-425f-b79e-d0657a6389fa'],54,,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:54.678,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1da19a5d-485a-4dc3-98ae-622de50683e0,749,,"[56.7, 65.2]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Portugués Manzanera,6582.0,Right Midfield,28,Real Sociedad,210,"['0da9c27f-369f-42f7-b968-b625c4726278', '7ed0ad22-4c6e-4967-9760-da7d48d86287']",0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:00.564,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ddf000d-848a-488d-8310-436d9abd6a52,751,,"[64.6, 78.0]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,28,Real Sociedad,210,['d5867a21-8450-4e57-8c72-b41999865edb'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:01.702,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7bc466-b388-4275-8577-2bc908a00005,754,,"[77.9, 66.0]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Isak,8819.0,Center Forward,28,Real Sociedad,210,['2783ccc9-d759-4869-a024-16cc08ad9613'],1,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:01.943,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db0d025e-bdd0-4f91-8e78-5fad70536330,757,,"[39.0, 4.0]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,['c12b957d-dbfe-4b8f-b6b5-765471a2054a'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:17:20.170,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd3ec81-80d7-493d-99e3-6eae0e56f64a,760,,"[19.7, 13.2]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,29,Barcelona,217,['49bf1132-932d-4e32-880a-5841088ef95e'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.892,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6468a43d-99fa-481b-87fb-e3ad18478cd2,765,,"[37.5, 23.9]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,29,Barcelona,217,"['805a67f1-9a6f-41ea-b513-b8092af0d688', 'bc85b20b-49e6-4d2b-a63d-28459646675e']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.437,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ad191e5-d43d-4118-896c-789d04675edf,767,,"[36.0, 5.5]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,['75997d62-3e73-4d11-87ab-bde2ff511cb6'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.511,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d933aa-8da9-4f62-9a00-b00c057aeeff,772,,"[57.8, 4.9]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,29,Barcelona,217,['0de026e5-31f7-4216-8efd-27b62df9eee1'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:17:33.722,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a037eb8f-0af6-4ff3-8e0a-48287f699947,774,,"[75.5, 75.7]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,30,Real Sociedad,210,['8bcd7788-016c-4fdf-bec7-b153cb446ed4'],34,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:34.495,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e84fb4cb-3689-4a64-ab67-9281fa6a7e6f,778,,"[78.1, 64.6]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Ødegaard,8252.0,Right Center Midfield,30,Real Sociedad,210,"['67de40d6-8f52-4baf-adf4-46ce04015cb0', 'b10d0f85-cf7b-4cab-8275-f883d2663830', 'f334f364-dff4-4b25-9be1-142d0cf6da83']",36,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:36.523,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f61195-157f-4f0d-a8c3-fd14877a423e,781,,"[77.7, 76.7]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,30,Real Sociedad,210,['7f8380eb-a35b-43f4-ad05-6902e22a7783'],38,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:38.036,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d2c29f-0040-46c4-8cd4-c605bf64eb47,784,,"[60.6, 72.3]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Zubeldia Elorza,6676.0,Right Center Back,30,Real Sociedad,210,['6c9a0222-cbad-45b4-9cd2-5f15d67ee601'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:40.893,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2645691-1722-4035-8b5d-7c2a72918de0,787,,"[70.8, 56.4]",303664,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Guevara Lajo,24236.0,Center Defensive Midfield,30,Real Sociedad,210,"['95e61d67-927c-44fd-9c96-b666714093de', 'ac18899b-a65b-46bf-ad30-1748d9bc1b81']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:41.924,Ball Receipt*,True,2019/2020
