ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.066833,,,,,,,,,,,,,,,88901f01-2137-43d7-84db-be6585708a15,110,,,"[21.0, 3.1]",3825627,1,,,,,-0.010256051,,Left Foot,,,"[40.5, 2.9]",,Ground Pass,,19.501026,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['cf9746cb-1cb2-4416-be9d-766c85e8b9f6'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.686,Pass,,2015/2016
,,,,,,,,,,,,,,,0.758562,,,,,,,,,,,,,,,550e23e6-e13d-49cf-9c2c-1fec567af30f,113,,,"[40.9, 3.6]",3825627,1,,,,,1.4543048,,Right Foot,,,"[42.0, 13.0]",,Ground Pass,,9.464143,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['d273ec51-3d22-4158-9315-c03770cdf7d8'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.793,Pass,,2015/2016
,,,,,,,,,,,,,,,0.757148,,,,,,,,,,,,,,,efa6063d-f2b2-4b07-ab84-7977252e6c3c,121,,,"[69.2, 22.4]",3825627,1,,,,,1.2311105,,Left Foot,,,"[73.9, 35.7]",,Ground Pass,,14.106027,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,4,Barcelona,217,['6525155b-9f19-4e3e-aafe-e4af98c562f4'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.928,Pass,,2015/2016
,,,,,,,,,,,,,,,2.047625,,,,,,,,,,,,,,,69843eb4-0d5f-4dfa-9ac1-d9edee2a3ecb,132,,,"[15.7, 33.5]",3825627,2,,,,,0.9450887,,Keeper Arm,,,"[39.4, 66.3]",,High Pass,,40.466404,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,6,Rayo Vallecano,360,['ffcfee85-f2fd-4ab2-88e0-af25e4054835'],54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:54.531,Pass,,2015/2016
,,,,,,,,,,,,,,,1.644933,,,,,,,,,,,,,,,1c7fe679-5ef9-48ed-8a8f-ab8c6f406f0d,136,,,"[38.5, 65.2]",3825627,2,,,,,-2.5396745,,Right Foot,,,"[27.0, 57.3]",,Ground Pass,,13.952061,,,,Diego Javier Llorente Ríos,6713.0,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,6,Rayo Vallecano,360,"['6f6f6670-1f83-4a54-93e7-14287c29ce23', '8c04b777-ec61-4ed6-92fd-9795fda32b11']",56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:56.609,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.178712,,,,,,,,,,,,,,,fdce2683-57ca-44f8-aecf-e52b0eee2d4a,139,,,"[29.1, 61.8]",3825627,3,,,,,0.81241864,,Right Foot,,,"[43.5, 77.0]",,Ground Pass,,20.938004,,,,José Ignacio Martínez García,11298.0,,,,,,1,Regular Play,Diego Javier Llorente Ríos,6713.0,Right Center Back,6,Rayo Vallecano,360,['cb20850f-fecb-43ee-91d8-c0b35325cd14'],0,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:00.246,Pass,,2015/2016
,,,,,,,,,,,,,,,0.938988,,,,,,,,,,,,,,,761b9379-303f-41a2-879c-cc329a2f4379,143,,,"[44.3, 77.2]",3825627,3,,,,,-0.5110573,,Left Foot,,,"[55.0, 71.2]",,Ground Pass,,12.267437,,,,Patrick Ebert,9246.0,,,,,,1,Regular Play,José Ignacio Martínez García,11298.0,Right Back,6,Rayo Vallecano,360,"['69032ef0-450c-40ea-88ae-fdfd353bc7fc', 'b751e09c-e5ea-4ba6-9b54-fea84f0e6bb8']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:02.517,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.288874,,,,,,,,,,,,,,,c0d64748-fdd8-4197-bc22-1e4bcf5775f6,146,,,"[55.0, 71.2]",3825627,3,,,,,-1.8285016,,Right Foot,,,"[51.6, 58.3]",,Ground Pass,,13.34054,,Incomplete,,Jozabed Sánchez Ruiz,6852.0,,,,,,1,Regular Play,Patrick Ebert,9246.0,Center Attacking Midfield,6,Rayo Vallecano,360,"['1d754e14-df18-4554-9dd9-e902b7be92db', '280a6c7a-4010-4623-9b88-a49b0c11dbcc']",3,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:03.848,Pass,,2015/2016
,,,,,,,,,True,,,,,,1.125724,,,,,,,,,,,,,,,1d754e14-df18-4554-9dd9-e902b7be92db,149,,,"[68.5, 21.8]",3825627,3,,,,,-2.7367008,,Right Foot,,,"[62.9, 19.4]",,Ground Pass,,6.0926185,,,,Ivan Rakitić,5470.0,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['4fce9ccf-8b42-4c9d-a223-d3ea771230ba', '76260c08-69a6-42c5-b827-6ea2b634c0c7', 'c0d64748-fdd8-4197-bc22-1e4bcf5775f6']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.137,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.463469,,,,,,,,,,,,,,,191456b5-5685-4ac2-a3fe-53e7e6882467,152,,,"[62.9, 19.4]",3825627,3,,,,,1.11229,,Right Foot,,,"[70.6, 35.0]",,Ground Pass,,17.39684,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,['9210747e-f9de-4edf-82b2-8e360cf24820'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.382,Pass,,2015/2016
,,,,,,,,,,,,,,,1.919618,,,,,,,,,,,,,,,790dcddc-328d-42e7-8fe1-f4ed982ce833,155,,,"[70.6, 35.0]",3825627,3,,,,,-0.47788715,,Left Foot,,,"[95.7, 22.0]",,High Pass,,28.266766,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,"['57da16ee-2c3e-4744-9099-ccebe7243f07', '67557202-41b9-44db-b589-b5ae7fb7b6f2']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.886,Pass,,2015/2016
,,,,,,,,,True,,,,,,2.042886,,,,,,,,,,,,,,,67557202-41b9-44db-b589-b5ae7fb7b6f2,157,,,"[24.4, 58.1]",3825627,3,,,,,-3.0472786,,Head,,,"[2.2, 56.0]",,Low Pass,,22.299103,,,,Antonio Rodríguez Martínez,26070.0,,,,,Interception,1,Regular Play,José Ignacio Martínez García,11298.0,Right Back,8,Rayo Vallecano,360,"['790dcddc-328d-42e7-8fe1-f4ed982ce833', '7a2b9ebb-40c1-4403-a310-4057eb558a6e']",9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:09.806,Pass,,2015/2016
,,,,,,,,,,,,,,,2.408532,,,,,,,,,,,,,,,0569cc2f-ef29-4eb1-9822-42b8391b06bc,159,,,"[8.0, 51.1]",3825627,3,,True,,,-1.0817118,,Keeper Arm,,,"[27.0, 15.4]",,Ground Pass,,40.441193,,,,Răzvan Dincă Raț,10727.0,,,,,,1,Regular Play,Antonio Rodríguez Martínez,26070.0,Goalkeeper,8,Rayo Vallecano,360,['d111d0c1-ca33-44b0-a824-0ee8ece87c43'],24,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:24.688,Pass,,2015/2016
,,,,,,,,,,,,,,,3.720124,,,,,,,,,,,,,,,9938f9d6-5eed-42a3-ba11-37157396dfb0,161,,,"[30.2, 11.1]",3825627,3,,True,,,-0.06795802,,Left Foot,,,"[87.5, 7.2]",,High Pass,,57.432568,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,8,Rayo Vallecano,360,"['28a22a8d-9c7f-4e3a-91ab-bd140cfa484d', 'ae3b7d1e-6aa9-41be-bf93-7d09ed0134eb']",28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:28.993,Pass,,2015/2016
,,,,,,,,,,,,,,,1.383737,,,,,,,,,,,,,,,8fb51286-258c-4916-b1fa-571a13dbd080,165,,,"[75.1, 0.1]",3825627,3,,,,,1.4066807,,,,,"[77.7, 15.8]",,Low Pass,,15.913831,,,,Javier Guerra Rodríguez,11542.0,,,,,Throw-in,1,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,9,Rayo Vallecano,360,['529531fb-82cb-4a70-9e00-380d5d269297'],41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:41.235,Pass,,2015/2016
,,,,,,,,,,,,,,,1.479083,,,,,,,,,,,,,,,94dee64c-3253-466f-92ff-8b8977e5228d,169,,,"[76.2, 14.9]",3825627,3,,,,,2.077895,,Right Foot,,,"[64.2, 36.5]",,Ground Pass,,24.709513,,,,Roberto Trashorras Gayoso,26848.0,,,,,,1,From Throw In,Javier Guerra Rodríguez,11542.0,Center Forward,9,Rayo Vallecano,360,"['ce3c492c-f54b-4fcc-a38d-a33674ed6f43', 'f36be65b-ca66-4c30-a035-1c5ec0cfa7c9']",43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:43.378,Pass,True,2015/2016
,,,,,,,,,,,,,,,2.366955,,,,,,,,,,,,,,,59d5f8da-b062-48a1-b811-3b77d491275f,172,,,"[62.3, 41.2]",3825627,3,,,,,1.1600405,,Right Foot,,,"[77.5, 76.1]",,Ground Pass,,38.06639,,,,Alhassane Bangoura,23761.0,,,,,,1,From Throw In,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,9,Rayo Vallecano,360,['c9c21afa-0129-4742-85ca-edade50db743'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:46.087,Pass,,2015/2016
,,,,,,,,,,,,,,,0.095323,,,,,,,,,,,,,,,c4a25456-da7a-4b11-80b8-47e3b16eb7ac,176,,,"[117.0, 62.0]",3825627,3,,,,,-1.4640607,,Right Foot,,,"[117.3, 59.2]",,Low Pass,,2.8160255,,Incomplete,,Javier Guerra Rodríguez,11542.0,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Right Wing,9,Rayo Vallecano,360,"['4cbba472-58e1-47ba-a9a7-4b1c15c047d8', 'e8577ac1-4a21-4517-b9f7-f62d6a55f4dc']",54,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:54.419,Pass,,2015/2016
,,,,,,,,,,,,,,,1.750755,,,,,,,,,,,,,,,77ac49b2-c35d-4cd2-9e4a-c2e6438fdf0f,180,,,"[120.0, 80.0]",3825627,4,,,,,-1.8365782,,Right Foot,,,"[110.2, 44.0]",,High Pass,,37.31005,,Incomplete,True,Jozabed Sánchez Ruiz,6852.0,,,Outswinging,,Corner,1,From Corner,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,10,Rayo Vallecano,360,"['0efb0229-1f16-4425-b87c-884d4ff5edf3', '18adde37-a2ac-4746-ab30-477d7559f919']",28,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:28.438,Pass,,2015/2016
,,,,,,,,,,,,,,,1.182822,,,,,,,,,,,,,,,ab711b04-a19f-4282-8bf5-8698aa35258b,185,,,"[20.4, 12.6]",3825627,4,,,,,-3.1058936,,Head,,,"[12.0, 12.3]",,High Pass,,8.405355,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['dcfaf645-5ea2-47e2-8175-1a3ddb363bd8'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.922,Pass,,2015/2016
,,,,,,,,,,,,,,,0.820902,,,,,,,,,,,,,,,fe3d35ac-135e-4daa-9abc-7854e16cbfb9,188,,,"[8.2, 4.0]",3825627,4,,,,,0.71883,,Right Foot,,,"[14.6, 9.6]",,Ground Pass,,8.504117,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['b70e9169-71e9-4659-8fb3-5488246702e9'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.948,Pass,,2015/2016
,,,,,,,,,,,,,,,1.908034,,,,,,,,,,,,,,,172f90df-dd02-4f50-9d7e-a8a0024b7bde,192,,,"[20.2, 3.6]",3825627,4,,,,,0.94200003,,Right Foot,,,"[30.6, 17.9]",,Ground Pass,,17.681911,,,,Sandro Ramírez Castillo,3508.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['0e7fc799-ffbc-4136-bada-f3d54ac85796'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.268,Pass,,2015/2016
,,,,,,,,,,,,,,,2.472305,,,,,,,,,,,,,,,4bc7823e-bcd7-4ec7-93eb-95588b14f5c7,200,,,"[64.6, 40.4]",3825627,4,,,,,0.57283133,,Left Foot,,,"[98.4, 62.2]",,High Pass,,40.220394,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,Regular Play,Răzvan Dincă Raț,10727.0,Left Back,12,Rayo Vallecano,360,['7073cc21-1848-4990-bcd3-72d0e4398d87'],46,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:46.084,Pass,,2015/2016
,,,,,,,,,,,,,,,2.56076,,,,,,,,,,,,,,,66c96ad5-eee3-4c9f-a7d6-3886121d9dbd,203,,,"[98.2, 60.9]",3825627,4,,,,,-1.4356731,,Right Foot,,,"[102.7, 27.8]",,High Pass,,33.40449,,,,Javier Guerra Rodríguez,11542.0,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,12,Rayo Vallecano,360,['57bb0329-5f63-4709-8f86-9b45d63d719e'],48,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:48.556,Pass,,2015/2016
,,,,,,,,,,,,,,,0.737023,,,,,,,,,,,,,,,1f340ea3-b7d0-4127-b3ab-966338ffb43d,207,,,"[99.7, 24.1]",3825627,4,,,,,-2.1799598,,Right Foot,,,"[96.7, 19.8]",,Ground Pass,,5.2430906,,,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Javier Guerra Rodríguez,11542.0,Center Forward,12,Rayo Vallecano,360,"['218cacb5-baa2-42a6-ad0d-b37255a67cb9', '440cad3c-45c9-4d14-81cb-a331ff822471']",52,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:52.737,Pass,True,2015/2016
,,,,,,,,,,,,,,,1.915895,,,,,,,,,,,,,,,b2346fbe-c97f-422b-b6e3-291bc97e1c1d,226,,,"[90.9, 24.3]",3825627,5,,,,,-0.74984,,Left Foot,,,"[104.0, 12.1]",,High Pass,,17.901117,,Incomplete,,Răzvan Dincă Raț,10727.0,,,,,,1,Regular Play,Jozabed Sánchez Ruiz,6852.0,Left Defensive Midfield,12,Rayo Vallecano,360,"['b2ca40de-c375-4e2e-8ecd-b65e44173588', 'e5fa6c92-c816-4ff0-ba83-9e4383a3fcf8']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:02.456,Pass,,2015/2016
,,,,,,,,,,,,,,,1.23894,,,,,,,,,,,,,,,3d5c2614-180b-44be-a307-e1fe5566dd2c,229,,,"[92.0, 0.1]",3825627,5,,,,,2.8117561,,,,,"[69.8, 7.7]",,Low Pass,,23.464867,,,,Diego Javier Llorente Ríos,6713.0,,,,,Throw-in,1,From Throw In,Răzvan Dincă Raț,10727.0,Left Back,13,Rayo Vallecano,360,['379db471-5779-418c-99d7-548514c4a2cf'],20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:20.695,Pass,,2015/2016
,,,,,,,,,,,,,,,1.362655,,,,,,,,,,,,,,,fb08cdf5-5ce6-48cc-8761-0c778b6afc82,232,,,"[64.0, 8.3]",3825627,5,,,,,2.084641,,Right Foot,,,"[54.8, 24.6]",,Ground Pass,,18.717104,,,,José Eduardo Rosa Vale de Castro,26222.0,,,,,,1,From Throw In,Diego Javier Llorente Ríos,6713.0,Right Center Back,13,Rayo Vallecano,360,['aacfd3f3-4d73-4625-9da2-8ebb55ae8de7'],22,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:22.935,Pass,,2015/2016
,,,,,,,,,,,,,,,3.166201,,,,,,,,,,,,,,,fb572bcf-7933-48b0-8eba-3cdfb99e3ddc,235,,,"[55.7, 28.6]",3825627,5,,,,,0.95074433,,Right Foot,,,"[89.9, 76.5]",,High Pass,,58.856182,,,,Alhassane Bangoura,23761.0,,True,,,,1,From Throw In,José Eduardo Rosa Vale de Castro,26222.0,Left Center Back,13,Rayo Vallecano,360,['76e54183-5b8a-4039-9668-0fddb1d14a25'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:26.156,Pass,,2015/2016
,,,,,,,,,,,,,,,1.090185,,,,,,,,,,,,,,,b11efb8c-f983-4ec4-8809-65dc65324cfa,239,,,"[20.2, 0.1]",3825627,5,,,,,0.73434764,,,,,"[27.4, 6.6]",,Low Pass,,9.7,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,14,Barcelona,217,['77208318-5045-4c68-b5a2-f5bc9e46ea7d'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.447,Pass,,2015/2016
,,,,,,,,,,,,,,,2.534832,,,,,,,,,,,,,,,e2044928-3d67-47a7-9fe1-14e6cf491dee,242,,,"[23.4, 14.1]",3825627,5,,,,,1.6628432,,Right Foot,,,"[20.4, 46.6]",,Ground Pass,,32.63817,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['a63d3e0f-d439-4d08-a75c-c6e0f99d6912'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.754,Pass,,2015/2016
,,,,,,,,,,,,,,,1.006897,,,,,,,,,,,,,,,bb01e58b-4b05-436f-aa32-54a1fc188e3c,245,,,"[25.5, 51.5]",3825627,5,,,,,0.77032393,,Right Foot,,,"[35.6, 61.3]",,Ground Pass,,14.073024,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['eb3ff386-704e-4ba2-b705-53d446b44538'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.620,Pass,,2015/2016
,,,,,,,,,,,,,,,1.430226,,,,,,,,,,,,,,,6f3c2efc-0117-4648-8272-8a5d3fc73046,248,,,"[42.2, 60.9]",3825627,5,,,,,-0.7917675,,Right Foot,,,"[57.8, 45.1]",,Ground Pass,,22.203604,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,['92abe43e-bdcc-44b8-8cc5-b17c77fc0624'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.458,Pass,,2015/2016
,,,,,,,,,,,,,,,0.79236,,,,,,,,,,,,,,,38ca1b4a-9271-40a5-82b5-efb86f4dd970,251,,,"[57.8, 45.1]",3825627,5,,,,,1.7577755,,Left Foot,,,"[55.7, 56.2]",,Ground Pass,,11.296903,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Barcelona,217,['7f9c2ce3-8cc3-47ce-b5cc-f1b9443f2b62'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.928,Pass,,2015/2016
,,,,,,,,,,,,,,,2.708278,,,,,,,,,,,,,,,7be7305a-7bd6-4205-bbf5-c10ef9af0398,254,,,"[55.7, 56.2]",3825627,5,,,,,-0.73851174,9f108171-8a69-4257-b59f-680e0a98fdb4,Left Foot,,,"[91.4, 23.7]",,Ground Pass,,48.277737,,,,Ivan Rakitić,5470.0,True,,Through Ball,True,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,14,Barcelona,217,['2a758022-38a9-40b5-8012-2a8bc86a877b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.962,Pass,,2015/2016
,,,,,,,,,,,,,,,1.078094,,,,,,,,,,,,,,,a919cc61-3fd2-4572-b1ea-276946c23e0a,259,,,"[120.0, 0.1]",3825627,6,,,,,1.7529646,,Right Foot,,,"[115.1, 26.7]",,High Pass,True,27.04755,,,,Sandro Ramírez Castillo,3508.0,,,Inswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,['1059c5a6-e0cc-4057-856f-e3bd9ce6bcb1'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.693,Pass,,2015/2016
,,,,,,,,,,,,,,,0.111676,,,,,,,,,,,,,,,323fa207-b8cc-48fb-b657-334167b01f36,261,,,"[115.1, 26.7]",3825627,6,,,,,1.6085143,,Head,True,,"[114.9, 32.0]",,Low Pass,,5.3037724,,Incomplete,,,,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,15,Barcelona,217,['3f09e08a-c661-4c7b-9775-d4cd61c5d11b'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.811,Pass,,2015/2016
,,,,,,,,,,,,,,,1.64188,,,,,,,,,,,,,,,6d4451f5-f1b6-4079-9450-52a744452aa8,263,,,"[120.0, 0.1]",3825627,6,,,,,1.7303776,,Right Foot,,,"[113.9, 38.0]",,High Pass,True,38.38776,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,['3ad2d3cf-60d1-40f5-9fbd-6a9641aab9f8'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.901,Pass,,2015/2016
,,,,,,,,,,,,,,,0.574942,,,,,,,,,,,,,,,402d6ab4-3664-4029-9a86-ee5ef097662b,271,,,"[14.0, 3.1]",3825627,7,,,,,1.4821404,,Right Foot,,,"[14.8, 12.1]",,Ground Pass,,9.035485,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,['900142a2-4b4e-4431-b158-d7927293e9bc'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.968,Pass,,2015/2016
,,,,,,,,,,,,,,,1.120052,,,,,,,,,,,,,,,f0deb6d9-241b-4e1b-af85-8a1b448b8de8,274,,,"[14.8, 12.1]",3825627,7,,,,,-0.8335537,,Left Foot,,,"[22.7, 3.4]",,Ground Pass,,11.7515955,,,,Sandro Ramírez Castillo,3508.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,['7ebc16d5-2efa-4359-95d9-8b2056dc9076'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.582,Pass,,2015/2016
,,,,,,,,,,,,,,,0.63739,,,,,,,,,,,,,,,b6c76325-7b79-4c62-851a-2402d31ede44,277,,,"[22.7, 3.4]",3825627,7,,,,,1.3654009,,Right Foot,,,"[24.7, 13.0]",,Ground Pass,,9.806121,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,16,Barcelona,217,['f7b5a4f1-96e3-41e3-be6f-e05fbb91414b'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.783,Pass,,2015/2016
,,,,,,,,,,,,,,,1.044111,,,,,,,,,,,,,,,ac8d287a-2cf0-4c8f-8a1f-87a5a4a75e47,280,,,"[27.4, 13.6]",3825627,7,,,,,-1.061406,,Right Foot,,,"[33.6, 2.5]",,Ground Pass,,12.714166,,,,Sandro Ramírez Castillo,3508.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Left Center Midfield,16,Barcelona,217,['840d524b-71ca-4fd6-bc9a-3420ce8c6c16'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.784,Pass,,2015/2016
,,,,,,,,,,,,,,,1.267291,,,,,,,,,,,,,,,8654bcfa-7270-43f9-97ed-2dd2856e5d01,283,,,"[34.1, 5.5]",3825627,7,,,,,2.3867526,,Right Foot,,,"[22.3, 16.6]",,Ground Pass,,16.200308,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,16,Barcelona,217,['3438bdf5-26cd-4ccb-a9ab-2305a76344ed'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.202,Pass,,2015/2016
,,,,,,,,,,,,,,,0.930654,,,,,,,,,,,,,,,e6d547b5-672c-453f-85cd-a4d7e746345d,286,,,"[27.2, 14.7]",3825627,7,,,,,-0.67474097,,Right Foot,,,"[42.2, 2.7]",,Ground Pass,,19.209373,,,,Sandro Ramírez Castillo,3508.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,['96dd8482-8a20-40a4-b58f-cf28ff9efb1c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:08.493,Pass,,2015/2016
,,,,,,,,,,,,,,,1.673351,,,,,,,,,,,,,,,6becc59c-63e5-44e0-bb1b-474be83cbbbb,293,,,"[63.2, 25.6]",3825627,7,,,,,1.2096528,,Right Foot,,,"[75.4, 57.9]",,Ground Pass,,34.527237,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Corner,Sandro Ramírez Castillo,3508.0,Right Wing,16,Barcelona,217,['6a8fe2c9-69b5-4be0-9f3b-cf84b4f18e2c'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.019,Pass,,2015/2016
,,,,,,,,,,,,,,,0.948811,,,,,,,,,,,,,,,c0eaddc8-350c-44e3-9a7d-a7c31372c4ae,296,,,"[87.5, 56.2]",3825627,7,,,,,0.87976724,,Right Foot,,,"[98.5, 69.5]",,Ground Pass,,17.259491,,,,Ivan Rakitić,5470.0,,,,,,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['6480a12f-e3d3-4a09-b888-7aeef3c623c7'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.204,Pass,,2015/2016
