50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.8836,,,,,,,,,,,,,ca539fa7-dfc6-458e-b316-a42ecce944d9,2516,,,"[82.3, 44.8]",70275,56,,,,,0.2754261,,Left Foot,,,,"[91.5, 47.4]",,Ground Pass,,9.560335,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,113,Barcelona,217,['24e96b1b-fd0f-442a-babb-0bd125cb2cf9'],46,,,,,,,,,,,,,,,,Barcelona,217,00:11:46.672,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.3065,,,,,,,,,,,,,44c8e649-32ad-4c38-af9d-42599053281d,2519,,,"[91.5, 47.4]",70275,56,,,,,0.5404195,,Right Foot,,,,"[95.0, 49.5]",,Ground Pass,,4.0816665,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,113,Barcelona,217,"['6c956adf-b9db-4d14-a012-f1cbaa585948', '81a275ef-cf75-45fe-b9af-006cf2168108']",47,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.931,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.5787,,,,,,,,,,,,,34b30019-358d-4a1f-8b3b-46ea5811d873,2524,,,"[95.0, 40.2]",70275,56,,,,,-0.6684736,6583da93-542b-44c4-96f0-b6446e4b5d45,Right Foot,,,,"[112.6, 26.3]",,Ground Pass,,22.426992,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,True,,,,,2,From Corner,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,113,Barcelona,217,['64f93ecf-a8e8-4ce3-a29e-69de5586c960'],50,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.371,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.8209,,,,,,,,,,,,,133dc4fc-1f24-45cf-b492-5d0d4b88a213,2531,,,"[6.0, 36.0]",70275,57,,True,,,0.27628905,,Right Foot,,,,"[78.3, 56.5]",,High Pass,,75.150116,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Andrés Palop Cervera,25946.0,Goalkeeper,114,Sevilla,213,['e3c7a869-0728-4276-ae3c-aafcce2e0360'],25,,,,,,,,,,,,,,,,Sevilla,213,00:12:25.349,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.478951,,,,,,,,,,,,,e3c7a869-0728-4276-ae3c-aafcce2e0360,2533,,,"[42.7, 24.5]",70275,57,,,,True,-1.5707964,,,,,,"[42.7, 1.2]",,High Pass,,23.3,,,Out,,,,,,,,Recovery,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,114,Sevilla,213,"['133dc4fc-1f24-45cf-b492-5d0d4b88a213', 'e2745c24-3edf-4d8d-be18-041270a87b03']",29,,,,,,,,,,,,,,,,Barcelona,217,00:12:29.170,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.139585,,,,,,,,,,,,,46f85c77-ca54-426f-9f45-2b327e98162e,2534,,,"[80.0, 80.0]",70275,57,,,,,-1.0694307,,,,,,"[85.7, 69.6]",,High Pass,,11.859595,,,,,Gary Alexis Medel Soto,16453.0,,,,,Throw-in,2,From Throw In,Alex Sandro Mendonça Dos Santos,27119.0,Right Back,115,Sevilla,213,['4792b0bf-ea39-42d8-a1a7-506732ed6379'],45,,,,,,,,,,,,,,,,Sevilla,213,00:12:45.790,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.169404,,,,,,,,,,,,,49e87359-c7dd-4417-9d7b-0f772ddb9e81,2537,,,"[85.7, 69.6]",70275,57,,,,,2.485897,,Right Foot,,,,"[79.2, 74.6]",,Low Pass,,8.20061,,,,,Alex Sandro Mendonça Dos Santos,27119.0,,,,,,2,From Throw In,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,115,Sevilla,213,['281d8aab-1631-4e67-8267-600f17e87a4b'],46,,,,,,,,,,,,,,,,Sevilla,213,00:12:46.970,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.128286,,,,,,,,,,,,,5178e8a7-0680-4913-a189-93d5e510470c,2540,,,"[78.1, 75.4]",70275,57,,,,,-2.7164934,,Right Foot,,,,"[63.3, 68.7]",,Ground Pass,,16.245922,,,,,Alberto Botía Rabasco,26638.0,,,,,,2,From Throw In,Alex Sandro Mendonça Dos Santos,27119.0,Right Back,115,Sevilla,213,['c808ad2f-fc50-49d9-8f5b-86048d5d2f5b'],48,,,,,,,,,,,,,,,,Sevilla,213,00:12:48.462,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.7827,,,,,,,,,,,,,4ba61803-6ea0-491c-a1f2-e0512f73edbd,2543,,,"[63.3, 68.7]",70275,57,,,,,-0.34475055,,Right Foot,,,,"[85.3, 60.8]",,Low Pass,,23.375414,,,Incomplete,,,,,,,,,2,From Throw In,Alberto Botía Rabasco,26638.0,Right Center Back,115,Sevilla,213,['bdd491b7-2d33-46c4-bfeb-57875eced58b'],49,,,,,,,,,,,,,,,,Sevilla,213,00:12:49.631,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.0155,,,,,,,,,,,,,bdd491b7-2d33-46c4-bfeb-57875eced58b,2544,,,"[35.7, 20.2]",70275,57,,,,,-0.1985679,,Left Foot,,,,"[52.1, 16.9]",,Low Pass,,16.728718,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,116,Barcelona,217,"['4ba61803-6ea0-491c-a1f2-e0512f73edbd', 'eca64e5d-0360-4c7a-8904-c55f491fbb9f']",50,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.413,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.6168,,,,,,,,,,,,,74220137-d921-4e6f-9354-59ece1c20a9c,2551,,,"[51.9, 24.9]",70275,57,,,,,0.41822433,,Right Foot,,,,"[57.3, 27.3]",,Ground Pass,,5.9093146,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,116,Barcelona,217,['0642a7dd-9e9d-42a5-baed-2eedb0d7ffb6'],53,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.341,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,2.7153,,,,,,,,,,,,,2e314a17-6b45-4305-996d-296501d0e879,2555,,,"[63.2, 23.4]",70275,57,,,,,0.81241864,,Left Foot,,,,"[88.4, 50.0]",,Ground Pass,,36.641506,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,"['50997211-5a2e-4e5f-aa5a-cbb62075aadc', 'b6d15c9c-f611-41f8-972e-40b59df0a9ef', 'eb6499dd-189b-4f14-ab3e-b8d330e59860']",54,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.975,Pass,True,2012/2013
,,,,,,,,,,,,True,,,,,,,1.53092,,,,,,,,,,,,,eb6499dd-189b-4f14-ab3e-b8d330e59860,2557,,,"[32.6, 31.0]",70275,57,,,,,2.7453878,,Right Foot,,,,"[7.5, 41.5]",,Ground Pass,,27.20772,,,,,Andrés Palop Cervera,25946.0,,,,,Interception,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,117,Sevilla,213,"['2e314a17-6b45-4305-996d-296501d0e879', '7e0bfdcc-8671-4f94-b5a5-d5c516cb229e']",57,,,,,,,,,,,,,,,,Sevilla,213,00:12:57.691,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.4979,,,,,,,,,,,,,5efe79ab-a945-4da9-b78f-213c79e4fc87,2561,,,"[7.5, 43.0]",70275,58,,,,,-0.049434952,,Right Foot,,,,"[74.2, 39.7]",,High Pass,,66.781586,,,Incomplete,,,,,,,,,2,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,117,Sevilla,213,"['673ad402-55d4-47aa-b4cb-ccfec36f1009', 'e6554730-0b9d-4e4a-962e-12594634662f']",1,,,,,,,,,,,,,,,,Sevilla,213,00:13:01.154,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,2.143775,,,,,,,,,,,,,e8948c0f-0d9d-424d-ab79-8af6fe1e788e,2566,,,"[63.0, 55.8]",70275,58,,,,,0.69270676,,Right Foot,,,,"[82.4, 71.9]",,Ground Pass,,25.210514,,,,,Jesús Navas González,6821.0,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,117,Sevilla,213,['7bde56cd-36ae-4019-8c57-3efa439b3ca4'],7,,,,,,,,,,,,,,,,Sevilla,213,00:13:07.022,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.0714,,,,,,,,,,,,,f86f722b-1db4-4b0a-8f95-44f95e4157ab,2570,,,"[64.8, 75.4]",70275,58,,,,,-2.7364368,,Right Foot,,,,"[19.1, 55.8]",,Ground Pass,,49.725746,,,,,Andrés Palop Cervera,25946.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,117,Sevilla,213,['cbd5f5c9-b867-4778-b491-e8b2624c53e3'],12,,,,,,,,,,,,,,,,Sevilla,213,00:13:12.903,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.8327,,,,,,,,,,,,,0a8314fa-4f3d-4f03-bf77-1c6e0d596358,2574,,,"[19.1, 55.2]",70275,58,,,,,-0.38991785,,Right Foot,,,,"[84.8, 28.2]",,High Pass,,71.03162,,,Incomplete,,,,,,,,,2,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,117,Sevilla,213,"['32bfe404-79c2-4961-8e15-752e01da062f', '3fc1fead-5d3a-417b-a2e9-1516fdc2ed67']",16,,,,,,,,,,,,,,,,Sevilla,213,00:13:16.054,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.9238,,,,,,,,,,,,,32bfe404-79c2-4961-8e15-752e01da062f,2575,,,"[36.2, 52.8]",70275,58,,,,,0.25436807,,Head,,,,"[61.2, 59.3]",,High Pass,,25.831182,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,Recovery,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,117,Sevilla,213,"['0a8314fa-4f3d-4f03-bf77-1c6e0d596358', '564d1cde-d0af-417a-ae7e-16e003508ca3', 'b3eaa1f6-eba0-441b-9912-1c884abba143']",19,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.887,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.024921,,,,,,,,,,,,,564d1cde-d0af-417a-ae7e-16e003508ca3,2577,,,"[59.8, 21.7]",70275,58,,,,,0.30551067,,Left Foot,,,,"[72.8, 25.8]",,Low Pass,,13.631214,,,,,Ivan Rakitić,5470.0,,,,,Recovery,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,117,Sevilla,213,"['303b9531-eed1-4924-ae4b-a46c0a68b495', '32bfe404-79c2-4961-8e15-752e01da062f']",21,,,,,,,,,,,,,,,,Sevilla,213,00:13:21.811,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.4187,,,,,,,,,,,,,613087e1-956c-49ff-91e3-20b38730340c,2580,,,"[72.8, 25.8]",70275,58,,,,,-2.7198632,,Right Foot,,,,"[54.3, 17.5]",,Low Pass,,20.276587,,,,,Emir Spahić,26791.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,117,Sevilla,213,['4ec1578d-694b-469e-ba45-0600428a4e9d'],22,,,,,,,,,,,,,,,,Sevilla,213,00:13:22.916,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.957038,,,,,,,,,,,,,8b9eafa5-b425-4da2-ac27-1d0e7951e31c,2583,,,"[63.0, 5.3]",70275,58,,,,,2.0266721,,Left Foot,,,,"[55.4, 20.8]",,Ground Pass,,17.262966,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,117,Sevilla,213,['cf41a04f-7d03-4594-a5f6-c5dbbbce2d3c'],27,,,,,,,,,,,,,,,,Sevilla,213,00:13:27.971,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,2.53646,,,,,,,,,,,,,8d0c61a5-0d9c-4d31-8145-18158e4ca239,2587,,,"[56.3, 23.6]",70275,58,,,,,0.045195334,,Right Foot,,,,"[96.1, 25.4]",,High Pass,,39.840683,,,Incomplete,,Gary Alexis Medel Soto,16453.0,,,Through Ball,True,,2,Regular Play,Ivan Rakitić,5470.0,Center Attacking Midfield,117,Sevilla,213,"['85963254-d6fa-4f78-a2b0-de4a75e31288', 'af1c4ed4-7b28-40cb-848b-1f3d442c9d31']",29,,,,,,,,,,,,,,,,Sevilla,213,00:13:29.970,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.4357,,,,,,,,,,,,,af1c4ed4-7b28-40cb-848b-1f3d442c9d31,2589,,,"[24.9, 55.6]",70275,58,,,,,-0.17742485,,Head,,,,"[39.4, 53.0]",,High Pass,,14.731259,,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,"['71844194-4943-4bea-a042-dc6dc2f6208f', '8d0c61a5-0d9c-4d31-8145-18158e4ca239']",32,,,,,,,,,,,,,,,,Barcelona,217,00:13:32.507,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.540354,,,,,,,,,,,,,305c78b4-efb5-4ab9-98c0-23d3dd0feeb7,2592,,,"[43.4, 48.9]",70275,58,,,,,-1.0879817,,Right Foot,,,,"[56.4, 24.1]",,Low Pass,,28.000713,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,118,Barcelona,217,['969aafe7-dc60-4f51-a357-f8385ce3fdf0'],37,,,,,,,,,,,,,,,,Barcelona,217,00:13:37.093,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,2.008077,,,,,,,,,,,,,398c8ada-c707-4770-ae7a-dc9f3e843b3a,2595,,,"[67.7, 47.2]",70275,58,,,,,1.3642267,,Right Foot,,,,"[73.4, 74.4]",,Ground Pass,,27.790825,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,118,Barcelona,217,['5209af8d-4a77-42ef-9551-ac7318b63ec4'],44,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.268,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.41318,,,,,,,,,,,,,dcf50a6e-6c82-439a-a4d3-0d18ae7385f9,2598,,,"[77.3, 74.6]",70275,58,,,,,0.114540696,,Right Foot,,,,"[88.6, 75.9]",,Ground Pass,,11.374533,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,118,Barcelona,217,['21d76795-ad9e-4907-bbd5-fb8c9127f2f5'],47,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.244,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.7521,,,,,,,,,,,,,6578b701-b729-43da-9679-ae1d7a0bd4a7,2601,,,"[93.4, 75.2]",70275,58,,,,,-1.8536055,,Left Foot,,,,"[90.0, 63.5]",,Ground Pass,,12.184006,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['d219a27a-b41c-4644-9a2e-a9ed71b7f818'],50,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.971,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.96804,,,,,,,,,,,,,5621e57c-535c-4b2b-90e6-10d0b2796851,2604,,,"[90.0, 63.5]",70275,58,,,,,2.4368274,,Right Foot,,,,"[79.3, 72.6]",,Ground Pass,,14.046351,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,118,Barcelona,217,['a4cf130f-34a1-42c5-9d2b-c61a4a0d479b'],52,,,,,,,,,,,,,,,,Barcelona,217,00:13:52.216,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.9344,,,,,,,,,,,,,b2b41898-89fc-46ae-b9a8-78f73d632afd,2607,,,"[79.3, 72.6]",70275,58,,,,,-2.0025823,,Left Foot,,,,"[69.9, 52.2]",,Ground Pass,,22.461523,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,118,Barcelona,217,['84fca0c6-907c-4ca8-9494-eb7556461a43'],54,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.106,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.3464,,,,,,,,,,,,,f9b258d4-5925-41f8-9cab-144d4d0d0ff1,2610,,,"[71.0, 51.3]",70275,58,,,,,2.5591047,,Right Foot,,,,"[58.4, 59.6]",,Ground Pass,,15.088075,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,"['7e897137-fefa-4bd2-a259-604fd77f36c3', 'ecbd60a4-74f7-4b79-a743-b854c622abff']",56,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.040,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.3173,,,,,,,,,,,,,1ad1a455-2dd4-4cf2-850f-a253ba5e2abd,2612,,,"[58.4, 59.6]",70275,58,,,,,-1.6128277,,Right Foot,,,,"[57.5, 38.2]",,Ground Pass,,21.418917,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,118,Barcelona,217,['b52962b4-22a6-4113-aff3-63533dbfaa0c'],57,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.387,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.2748,,,,,,,,,,,,,97218ee4-ddf2-489c-9f91-6b3a8064f621,2614,,,"[57.5, 38.2]",70275,58,,,,,0.71783197,,Right Foot,,,,"[71.7, 50.6]",,Ground Pass,,18.852057,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,118,Barcelona,217,['a6c4124e-426d-45cb-9d5f-a17d72ad837a'],58,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.704,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.5357,,,,,,,,,,,,,b79d8167-64f9-4c40-aa3e-9259582b4605,2616,,,"[71.7, 50.6]",70275,58,,,,,0.4958945,,Right Foot,,,,"[77.8, 53.9]",,Ground Pass,,6.935416,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,118,Barcelona,217,['c94c075d-b289-4fba-bedc-d750c24f5777'],59,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.979,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.761276,,,,,,,,,,,,,df211bdd-6333-4473-8d3c-9e51032c35df,2619,,,"[82.3, 57.2]",70275,59,,,,,0.2837941,,Right Foot,,,,"[89.5, 59.3]",,Ground Pass,,7.5,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,118,Barcelona,217,['847059ae-f3dd-4057-9038-1e880c6cedd5'],2,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.777,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.4495,,,,,,,,,,,,,7cd8606c-af55-4c46-b749-60fe8f71ff83,2631,,,"[120.0, 80.0]",70275,60,,,,,-1.802049,,Right Foot,,,,"[111.9, 45.6]",,High Pass,,35.34077,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,120,Barcelona,217,['619b4456-3c18-4596-8ade-30cb413b3cfc'],24,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.069,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,3.3734,,,,,,,,,,,,,cbcd253a-e7cf-4f25-af0e-40207b71da28,2635,,,"[81.7, 63.9]",70275,60,,,,,0.15897319,,Right Foot,,,,"[118.5, 69.8]",,High Pass,,37.269962,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['90affd92-3cd0-452c-ae6e-56eceedf8f13'],29,,,,,,,,,,,,,,,,Barcelona,217,00:15:29.992,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.8563,,,,,,,,,,,,,2c5c7d27-925e-4628-b059-b57ff9409fa9,2639,,,"[119.1, 68.7]",70275,60,,,,,-2.0170407,,Right Foot,True,,,"[106.9, 43.2]",,High Pass,,28.26818,,,Incomplete,,,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,120,Barcelona,217,"['34454cf8-f02b-4ef0-b92e-5960c8f63b6e', 'fe8d028d-4880-41e1-b48d-dc2e133c44c5']",33,,,,,,,,,,,,,,,,Barcelona,217,00:15:33.405,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,,1.167793,,,,,,,,,,,,,26888c73-6f03-46b0-b116-6c72aabdac84,2646,,,"[75.8, 47.8]",70275,60,,,,,1.004672,,Right Foot,,,,"[82.6, 58.5]",,Ground Pass,,12.677934,,,,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['2cf6d140-5367-4b68-9513-613c2206c363'],41,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.730,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.913238,,,,,,,,,,,,,25a10a18-f59b-4eff-a251-1e831df81902,2649,,,"[82.6, 58.5]",70275,60,,,,,1.1450453,,Right Foot,,,,"[90.4, 75.7]",,Low Pass,,18.885973,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,120,Barcelona,217,['e49e600f-b2df-4d8f-be15-8f137139651b'],44,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.049,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,4.6712,,,,,,,,,,,,,ae1f9f6d-33a4-47e9-93e4-b7469a28529f,2658,,,"[36.5, 14.7]",70275,61,,,,,0.22430886,,Right Foot,,,,"[104.0, 30.1]",,High Pass,,69.23446,,,Injury Clearance,,,,,,,,,2,Other,Ivan Rakitić,5470.0,Center Attacking Midfield,122,Sevilla,213,,31,,,,,,,,,,,,,,,,Sevilla,213,00:16:31.857,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,2.4974,,,,,,,,,,,,,af3bfe83-bf01-4df9-9f6e-e6eb0552ed34,2661,,,"[20.5, 52.6]",70275,61,,,,,-0.51406354,,Right Foot,,,,"[37.5, 43.0]",,Ground Pass,,19.52332,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,123,Barcelona,217,['08cacea1-a4f2-4ab9-b9f7-638ed60680b1'],37,,,,,,,,,,,,,,,,Barcelona,217,00:16:37.956,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.730004,,,,,,,,,,,,,aa0f817f-d865-4a16-a7f0-87b080966b74,2664,,,"[37.5, 43.0]",70275,61,,,,,0.7763075,,Right Foot,,,,"[48.6, 53.9]",,Ground Pass,,15.556992,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,123,Barcelona,217,['4eb1bdb8-89ed-4395-95b3-6bcc114c6fbd'],40,,,,,,,,,,,,,,,,Barcelona,217,00:16:40.493,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.938484,,,,,,,,,,,,,5358e946-0a1f-4ae0-85de-e5bd151e9b1f,2667,,,"[56.2, 57.2]",70275,61,,,,,0.9718851,,Left Foot,,,,"[69.1, 76.1]",,Ground Pass,,22.882744,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,['29848a29-0917-42f3-bdf7-5e7cc2c96dcf'],44,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.412,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,0.6271,,,,,,,,,,,,,42880665-a65f-4619-9502-1983f6bc7e50,2670,,,"[69.5, 75.7]",70275,61,,,,,-2.7598283,,Right Foot,,,,"[55.8, 70.2]",,Ground Pass,,14.762791,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,123,Barcelona,217,['3ac632c5-2347-4ab8-b3ed-201c01bb8a44'],47,,,,,,,,,,,,,,,,Barcelona,217,00:16:47.754,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.164145,,,,,,,,,,,,,68b4bd1e-6cfc-4ca7-947d-3c1216758250,2673,,,"[55.8, 70.2]",70275,61,,,,,-2.758416,,No Touch,,,,"[42.9, 65.0]",,Ground Pass,,13.90863,,True,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,123,Barcelona,217,['11558a18-4632-44a2-bf6d-9823ba0d39f9'],48,,,,,,,,,,,,,,,,Barcelona,217,00:16:48.421,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,,1.62579,,,,,,,,,,,,,4580fc9d-79a9-4255-be4f-1b80a00609b4,2676,,,"[43.6, 53.9]",70275,61,,,,,-1.5926269,,Right Foot,,,,"[43.1, 31.0]",,Ground Pass,,22.905458,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Right Center Back,123,Barcelona,217,['01f3525f-992d-4bed-ac0a-72a95816cc26'],51,,,,,,,,,,,,,,,,Barcelona,217,00:16:51.087,Pass,,2012/2013
