50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a7d7715d-27dc-4a57-83f0-10c90979c405,3392,,"[80.5, 35.9]",266528,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,['1a589242-9c6b-4563-aa64-39478626c058'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:46:39.824,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ecd7b6f-bf32-4dcb-b122-e0051d147c59,3401,,"[117.6, 22.5]",266528,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,149,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:46:47.773,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc8f5052-5891-421b-adfa-b934d2cbb3d3,3435,,"[48.1, 34.6]",266528,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,151,Barcelona,217,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:47:48.245,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6d55715-6175-4d9d-aa2e-34b9e99ddb0a,3455,,"[38.9, 65.6]",266528,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Midfield,151,Barcelona,217,['ed39ec8e-173d-4b83-ba33-5e86cb9e6fce'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:48:05.482,Ball Recovery,,2016/2017
,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,f8f8604f-032d-4083-b313-9d4e9ee5bb8e,3477,,"[86.1, 72.3]",266528,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,153,Espanyol,214,['c78a217f-7c41-441a-b6b1-d8efa5bd2af8'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:48:55.600,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a68b229-f078-42a3-965a-5718b270971d,3479,,"[37.6, 11.8]",266528,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Left Midfield,153,Espanyol,214,['d99288cc-6335-459b-98c0-4f47ff001c8a'],58,,,,,,,,,,,,,,,,,Espanyol,214,00:48:58.184,Ball Recovery,True,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,985c4821-baef-49f1-a9f4-104972cb7f0d,3486,,"[85.0, 62.0]",266528,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,154,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:49:00.458,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00c41e6b-946e-4cc3-b41e-ed2cb9eb674c,3515,,"[62.7, 63.2]",266528,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,157,Barcelona,217,['3c3aaeb6-4d17-4b32-8f65-74828e4f78f4'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:49:32.831,Ball Recovery,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0e3b3c5-a41f-484c-8551-33ddf6b92147,91,,"[76.7, 74.1]",266528,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Right Center Midfield,3,Espanyol,214,['29061998-af66-4558-a539-e33708641605'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.503,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c880297-2dbe-4e10-9243-cea2dbaad9dc,305,,"[40.0, 56.0]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Espanyol,214,['65079ef5-ddc2-4e5c-a388-bdd36c35b0f0'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.499,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e85c58ee-24dc-41d6-b9a0-0948ba526a5c,343,,"[114.8, 74.8]",266528,6,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Right Midfield,18,Barcelona,217,['61f5af16-9f0c-4a91-9f83-073c391d6777'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:06:29.392,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4703ccb7-c6c6-4da2-84a6-52d4035d18b3,495,,"[34.3, 74.6]",266528,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier López Rodríguez,6791.0,Right Back,24,Barcelona,217,['cc8ee850-ab90-43a5-8b78-911fcc2f81cc'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:10:23.281,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,43726cb5-c96d-44dd-a5bc-72272dade1b7,569,,"[33.8, 50.4]",266528,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,27,Barcelona,217,['40b37782-5f7d-498c-a70c-41e1e01a49ba'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:12:00.901,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b91254b8-b7c0-4589-a531-1cd923e78ee3,746,,"[76.9, 48.3]",266528,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Espanyol,214,,44,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.669,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e5ebe05a-b9b9-4cf4-83ce-66f5d99db5fe,803,,"[70.7, 22.4]",266528,18,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,42,Barcelona,217,['a0c84310-055a-4a85-9158-b3e6c9b97311'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:18:57.144,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7265a539-4e8c-4bd8-a1f8-35a45240e2e1,1043,,"[17.0, 46.3]",266528,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Left Center Back,52,Barcelona,217,['2d6b5636-c098-4dcf-bb67-31770217c7f8'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:24:34.312,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63ed7ab4-2ebb-4ada-9b4e-c8e1ddf8fd7a,1234,,"[8.8, 50.0]",266528,28,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,59,Barcelona,217,['4b738613-8f44-4b2a-85ad-7c9ec181cf87'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:28:43.766,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5d6b291-ea3b-437b-a101-b4df7127c9ea,1406,,"[4.6, 4.3]",266528,33,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Manuel Jurado Marín,6870.0,Left Midfield,67,Barcelona,217,['34ecd3f0-b3ec-47aa-a3af-76f084157292'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:33:08.125,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a05ecbce-86d4-483e-80dc-eed4810158ad,1478,,"[71.4, 61.3]",266528,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,69,Espanyol,214,['d19074e1-3e6d-4968-807d-3b5672dfe5ef'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.326,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42c1b776-91ff-4d81-b3ba-61854e95fdd1,1560,,"[50.4, 72.2]",266528,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Right Midfield,74,Barcelona,217,['558effe5-f153-4ad2-99d6-df45908295ef'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:38:16.114,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2ae9c66a-d6c5-4c32-878b-83429356e6a3,1651,,"[103.4, 37.7]",266528,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,,13,,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.500,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d902396-a576-4bef-8e49-9472ce8f44be,1797,,"[100.5, 35.5]",266528,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,80,Barcelona,217,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:44:12.858,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18b03b16-904d-4f61-be5c-86ac6e9bf01a,2086,,"[111.5, 31.6]",266528,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Left Center Back,93,Barcelona,217,,57,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.677,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5eda3dad-7217-440b-a12a-c340e947f969,2195,,"[6.3, 22.2]",266528,57,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aarón Martín Caricol,6757.0,Left Back,101,Barcelona,217,['ec653915-e63a-4d42-959e-75e10f3aa0b1'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:12:12.049,Block,,2016/2017
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,41fd8b11-58e7-4e78-b567-f0a9f770791a,2337,,"[19.4, 42.9]",266528,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier López Rodríguez,6791.0,Right Back,110,Espanyol,214,['820160c5-e6a4-4921-a47e-7d50ac909a35'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:16:29.238,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,db6504e7-c516-4a37-ae86-ada022e4e71f,2407,,"[50.2, 5.8]",266528,63,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,113,Espanyol,214,['51c098b0-b761-463f-887c-fa4c403f7335'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:18:15.107,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e32912d5-8efb-4582-bed6-ec93e7778318,2716,,"[22.6, 34.7]",266528,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,125,Barcelona,217,['3254e871-bbe2-4eb4-bb6e-43978d9f81c4'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:27:57.478,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b58bbcf3-eb9f-449b-8a7c-c8247a2ea8fc,2855,,"[64.2, 66.6]",266528,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,['c1edfa6f-6c51-4fa2-9bf9-39d00e1a27d1'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.702,Block,,2016/2017
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,783155ac-78a3-4037-b509-d9a5a6f9a09d,3048,,"[55.7, 62.4]",266528,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Midfield,134,Espanyol,214,['c2490e8f-42e8-4349-b531-cd96b1a12408'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:36:03.205,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c59e52a-361b-4e82-bc40-58a1a9abed14,3226,,"[10.1, 23.7]",266528,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David López Silva,6754.0,Right Center Back,141,Barcelona,217,['8dd30a93-5c32-439d-86c2-d8edfc2b4695'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:40:31.169,Block,,2016/2017
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,b16d149e-14b7-463f-b208-788b442e1cf2,3507,,"[106.6, 58.4]",266528,94,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,155,Espanyol,214,['a5bdd039-8752-4ad1-942f-7fd337e0ee41'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:49:11.522,Block,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2767a943-2ae4-4b62-989e-9ea53169fe7a,131,,"[38.5, 12.0]",266528,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.686,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1545c901-7cd7-4dcc-99fd-80b5b9a76837,320,,"[64.1, 64.4]",266528,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,,53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.641,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a23dacab-dd6f-4a19-8d75-25d8b670496c,337,,"[114.2, 77.9]",266528,6,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,17,Espanyol,214,,11,,,,,,,,,,,,,,,,,Espanyol,214,00:06:11.026,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea27ff12-0766-47de-a4cc-9dcf1392f260,552,,"[38.5, 76.2]",266528,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Denis Suárez Fernández,6609.0,Right Center Midfield,26,Espanyol,214,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.403,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9c13b02c-541e-4309-ba7c-c8cf783ace6c,745,,"[42.2, 34.7]",266528,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David López Silva,6754.0,Right Center Back,39,Espanyol,214,"['3d435680-2bba-4ad2-87ba-777d97f9e702', 'b44d53eb-5721-426c-9357-e23dc0bce508']",44,,,,,,,,,,,,,,,,,Espanyol,214,00:16:44.067,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,77d06bd6-f0f5-4b12-944f-8fd2bcc371ce,784,,"[84.7, 6.3]",266528,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,41,Espanyol,214,,26,,,,,,,,,,,,,,,,,Espanyol,214,00:18:26.787,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d815f1f2-ac40-42d6-8e8f-f905e526e909,921,,"[76.2, 67.6]",266528,21,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,46,Espanyol,214,,7,,,,,,,,,,,,,,,,,Espanyol,214,00:21:07.605,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df9cd6b4-9f41-4501-8bf5-deda8c8dfcb2,1117,,"[21.5, 52.3]",266528,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,55,Espanyol,214,,37,,,,,,,,,,,,,,,,,Espanyol,214,00:25:37.714,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f3d8aa0-e281-4add-be61-f68504a8dc5e,1401,,"[16.0, 5.3]",266528,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Manuel Jurado Marín,6870.0,Left Midfield,67,Barcelona,217,,2,,,,,,,,,,,,,,,,,Espanyol,214,00:33:02.608,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f0b13271-a162-4ad1-b10d-a7d2d9ddc203,1574,,"[63.8, 56.5]",266528,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,,28,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.192,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9dbd0d3-0bc6-441d-982c-1b0b87abe6d1,1629,,"[36.5, 75.7]",266528,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,75,Barcelona,217,,2,,,,,,,,,,,,,,,,,Espanyol,214,00:40:02.342,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13c88761-9788-4bd5-98c0-4931347a554a,1650,,"[101.0, 36.0]",266528,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,['67c4b4ef-dff0-419b-bda7-d01448b56823'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.770,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dceeb4bc-33f1-4d2b-9255-2388ac2f1c3b,1719,,"[86.7, 58.7]",266528,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,79,Espanyol,214,,31,,,,,,,,,,,,,,,,,Espanyol,214,00:42:31.926,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2e19c73-9f54-4b6e-ad13-163aafcbc9dd,1740,,"[117.3, 76.3]",266528,42,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Daniel Piatti,6763.0,Right Midfield,79,Espanyol,214,,54,,,,,,,,,,,,,,,,,Espanyol,214,00:42:54.116,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d9202c1-bb4a-46e8-bead-d744963c3eed,1806,,"[38.6, 58.7]",266528,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Daniel Piatti,6763.0,Right Midfield,80,Barcelona,217,,16,,,,,,,,,,,,,,,,,Espanyol,214,00:44:16.864,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2b81a0c-cadd-4d31-98ad-42af0dda4110,2034,,"[41.9, 33.0]",266528,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David López Silva,6754.0,Right Center Back,91,Espanyol,214,,34,,,,,,,,,,,,,,,,,Espanyol,214,00:03:34.670,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,82ab9ef1-e23d-466e-91fe-5fc9848e0f47,2311,,"[35.7, 3.3]",266528,61,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aarón Martín Caricol,6757.0,Left Back,108,Espanyol,214,,1,,,,,,,,,,,,,,,,,Espanyol,214,00:16:01.475,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,72bb6f03-1140-484f-836c-718474387355,2412,,"[66.5, 74.5]",266528,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,114,Espanyol,214,['217d8b43-5b23-4c8c-8d45-05992f668848'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:18:31.515,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c391b173-4516-425d-a348-306d2cf2e79c,2419,,"[65.5, 13.9]",266528,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,115,Barcelona,217,,34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.347,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f947c3c-3aaf-47a2-9590-d6122430e8b4,2655,,"[62.7, 5.2]",266528,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,122,Barcelona,217,,54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.189,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0cf442bc-1680-4b21-b4cf-84704dd347c7,2680,,"[106.6, 30.6]",266528,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,123,Barcelona,217,,30,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.547,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,347fcfdd-a69d-4e2e-a02e-f1d03397523a,2852,,"[64.9, 66.4]",266528,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,,57,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.741,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1ef97c9-5523-4d80-bad6-e68b21a90cf5,2969,,"[52.2, 4.7]",266528,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,131,Barcelona,217,,29,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.302,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a19c9966-39bf-4f5c-9d0a-43a8c6769f27,3497,,"[105.6, 54.7]",266528,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,154,Barcelona,217,"['695e7ccd-518e-4e2c-9a37-290bcf5d23f0', '9006a387-0823-491a-ae83-0480465cd20c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:49:05.243,Miscontrol,True,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd65b75c-5c5d-419c-a652-3fca9aec523b,3527,,"[55.5, 14.3]",266528,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,157,Barcelona,217,,46,,,,,,,,,,,,,,,,,Barcelona,217,00:49:46.191,Miscontrol,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,90f87060-c382-480b-8d40-8f815784922a,136,,"[84.5, 75.8]",266528,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Daniel Piatti,6763.0,Right Midfield,6,Barcelona,217,"['0554ea94-1bc3-4fc5-8c76-83cf01b0e670', 'c0845f7c-86b0-4390-a14a-19311269cd7d']",41,,,,,,,,,,,,,,,,,Espanyol,214,00:02:41.261,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11a96c38-d61b-43bf-8199-42e0e96d681b,408,,"[50.2, 68.5]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gerard Moreno Balaguero,6766.0,Left Center Forward,21,Barcelona,217,['9bf74cfc-6b61-4a35-a675-52f47954fcd9'],22,,,,,,,,,,,,,,,,,Espanyol,214,00:08:22.740,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bf70bb0b-f699-447f-b29a-a5dae7bcd175,432,,"[48.8, 66.4]",266528,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Daniel Piatti,6763.0,Right Midfield,22,Barcelona,217,"['730f95f6-d5af-4570-9e15-9b3255c4111a', 'faa5d8e3-8a4c-440e-831d-cf98ed2ae0ac']",50,,,,,,,,,,,,,,,,,Espanyol,214,00:08:50.756,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,d8b267f3-d285-4a9f-abe4-8d3f9a309d12,436,,"[43.2, 58.7]",266528,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Daniel Piatti,6763.0,Right Midfield,23,Barcelona,217,['8b34d869-9698-4965-a240-20557b5b2165'],4,,,,,,,,,,,,,,,,,Espanyol,214,00:09:04.932,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,6f32681d-d6d7-42b3-983c-b70099004436,605,,"[62.8, 36.2]",266528,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,29,Barcelona,217,['7388d2ac-ce70-4882-b4c9-3ba69f3c4094'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:12:23.934,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,704c2865-1414-443d-9376-48b3311d3eab,686,,"[52.3, 74.8]",266528,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,35,Espanyol,214,['d48f2ff6-0732-45d1-8a91-095f352d21b0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:14:53.652,Foul Committed,,2016/2017
,,,,,,,,,,,,,,0.0,,,6 Seconds,,,,,,,,,44e7b144-f336-44a6-ba8b-0fe99d9977a4,727,,"[71.4, 40.0]",266528,16,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Fuego Martínez,6751.0,Right Defensive Midfield,37,Barcelona,217,['445028ba-f8bc-452f-98de-3b1ef4674785'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:16:17.902,Foul Committed,,2016/2017
