ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,4a8e35d2-d61b-481e-a9c5-ec09b6e4aaa5,1130,,"[49.0, 9.3]",3773526,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,36,Deportivo Alavés,206,['bb3fdfa3-8797-44bb-bab3-5b261e890972'],20,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:24:20.244,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d1f5498-6599-4444-85d8-efa11c683735,1131,,"[68.0, 73.0]",3773526,24,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,36,Deportivo Alavés,206,,20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.742,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42bc8a2d-2d2c-43b7-8d2a-df59efbba83b,1218,,"[55.9, 6.5]",3773526,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iñigo Córdoba Kerejeta,6387.0,Left Midfield,39,Barcelona,217,['3cc0cec6-ff95-4585-9a69-eea98131c70b'],12,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:26:12.377,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e1f7bab-a790-4389-8e8d-c310feca245e,1219,,"[65.2, 74.3]",3773526,26,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,39,Barcelona,217,,12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.672,Block,,2020/2021
,,True,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,26d787f5-2859-406b-a2b4-7aa772fe21b0,1357,,"[2.6, 42.6]",3773526,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,44,Deportivo Alavés,206,['8cb6fc06-dd82-4961-8990-924ec5f0cfc4'],55,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:55.244,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ccde5f19-149c-4472-9bbe-2817f1631d84,1537,,"[33.9, 23.1]",3773526,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Right Center Midfield,48,Barcelona,217,['8b07d0ec-2653-4414-bd53-a49be2561818'],47,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:32:47.745,Block,,2020/2021
,,True,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,c0c30bcc-4a50-42d1-aac0-1a6a4a24d41c,1660,,"[96.4, 21.9]",3773526,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Center Midfield,54,Barcelona,217,['ff3b3db1-46cd-4e14-8cbb-4f05a7d0b98e'],57,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:57.519,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,16851da4-2a17-4421-807f-47e58499737e,1749,,"[7.6, 52.9]",3773526,38,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,56,Deportivo Alavés,206,['3cfbdf50-1ef9-4c8b-b5bc-933ae1eb5cf3'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.625,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79a3882a-cf84-46eb-997f-ebd0a0469a37,1847,,"[47.3, 23.8]",3773526,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tomás Pina Isla,6622.0,Left Center Midfield,59,Deportivo Alavés,206,['a0acffdc-ea83-4a39-ad6a-c35b4f1c8518'],45,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:45.707,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f400b4c7-bcfe-4ac2-bd5a-e8f188b9a344,1848,,"[72.8, 56.7]",3773526,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Deportivo Alavés,206,,45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.904,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00504571-e274-4862-ac9f-61b6ef8e08a5,1881,,"[12.7, 31.7]",3773526,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Duarte Sánchez,6612.0,Left Back,62,Barcelona,217,['d96971d1-91bb-4a0c-8585-04fc03075533'],33,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:33.649,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf4f77d6-8b1c-468d-9252-af42e2c6f341,2088,,"[77.5, 27.2]",3773526,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tomás Pina Isla,6622.0,Left Center Midfield,67,Barcelona,217,['153c15b9-3c0c-400a-ab60-b5e678636f47'],34,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:00:34.397,Block,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,f3402b87-2500-403c-bc3d-d71cf6788fad,2097,,"[25.6, 57.2]",3773526,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,68,Deportivo Alavés,206,['7b518238-33bd-4b8d-a0c0-421fe301f886'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.914,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4fd2a629-2708-475b-8731-47609181719c,2167,,"[90.5, 3.7]",3773526,47,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Jesús Rioja González,24049.0,Left Midfield,73,Barcelona,217,['909da494-4989-4912-b3b2-aaf9d097a2be'],52,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:52.814,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd100198-ef0f-4476-a192-f515396b6dc1,2400,,"[90.9, 7.7]",3773526,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,85,Deportivo Alavés,206,['81d35a90-e10c-42cc-9cfc-596f1caa4496'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.609,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8121d0f4-2f85-4b17-8c1e-6b62cb641400,2402,,"[94.5, 8.6]",3773526,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Left Wing,85,Deportivo Alavés,206,,34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.324,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,350adc61-1116-412f-8443-8f1cfdd6289e,2696,,"[54.9, 73.6]",3773526,60,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,95,Barcelona,217,['6d0d63ce-0e82-4271-841c-a0759bc02c0f'],35,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:35.419,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f6c5c6b-c3a2-46f1-b89a-ad18feb44e92,2747,,"[12.2, 22.3]",3773526,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,96,Barcelona,217,['8642f18d-1d1c-4e6b-ab08-66ba8df8c18f'],32,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:32.356,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9285e0ef-8e8b-45bb-99f8-1909d6726337,2789,,"[21.9, 32.5]",3773526,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Rodríguez Baró,30419.0,Right Back,97,Barcelona,217,['1650929a-26e6-45a7-a88e-3ca13f4755dd'],47,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:17:47.961,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,009a268b-420d-4bec-9800-22adfd471c9b,2858,,"[109.7, 3.4]",3773526,64,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Jesús Rioja González,24049.0,Left Midfield,99,Barcelona,217,['0effe97d-4d18-4e51-a3f7-5c6a1b29d010'],21,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:21.648,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19475097-e517-45c9-b6a5-ccd4322d3538,2977,,"[55.3, 35.9]",3773526,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,104,Deportivo Alavés,206,['226470dd-6e28-48ba-8a71-29db4c13efbe'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:12.048,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,adf30b88-55b9-4375-a608-7906e4b94728,3016,,"[16.3, 49.3]",3773526,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,105,Barcelona,217,['bb79b18f-a312-49a6-8165-69e98126f541'],51,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:22:51.678,Block,,2020/2021
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,be3cab41-9d9f-4cf6-93e7-07a752ebea59,3112,,"[76.3, 30.6]",3773526,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Right Center Midfield,105,Barcelona,217,['3111e5d9-4fe4-4dda-a039-c4d44c563c67'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.785,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb6abb70-e4c7-4d26-87ad-8ec322648d44,3378,,"[21.9, 61.6]",3773526,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Right Center Midfield,118,Deportivo Alavés,206,['1ac79a05-d606-42c6-a228-e11c5ca76db5'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.096,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a5a32d06-4d38-4918-9ab5-9bb3ade087bd,3580,,"[41.3, 11.5]",3773526,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,122,Barcelona,217,['ced3519e-466a-4051-a2b8-655988e38667'],41,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:36:41.826,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e42abdae-ed5f-47be-94de-cd399d9c2923,3638,,"[34.2, 77.0]",3773526,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro González López,30486.0,Right Center Midfield,125,Deportivo Alavés,206,['ff4d648d-a5c6-472a-ba77-ffce79fe7b1f'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.154,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19463bf3-427c-4827-819e-8524aa828d84,3777,,"[71.7, 43.3]",3773526,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,129,Barcelona,217,['0635d60d-7390-4af2-b04c-3defa71ad271'],39,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:40:39.660,Block,,2020/2021
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c755362a-8d92-4a63-a6cc-7d604f98b461,3855,,"[9.4, 50.9]",3773526,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Rodríguez Baró,30419.0,Right Back,129,Barcelona,217,['9a877130-cc34-4a63-8c75-6263f5437b5b'],41,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:41.656,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97ab90f1-5b87-40f6-9fd4-91a87d635476,3909,,"[86.5, 30.0]",3773526,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro González López,30486.0,Right Center Midfield,132,Barcelona,217,,25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.762,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9809439-3d1e-4773-b89f-11f87964ea72,4020,,"[46.0, 31.6]",3773526,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deyverson Brum Silva Acosta,25134.0,Right Center Forward,138,Barcelona,217,['c5b9323d-86e7-422a-b76a-ecce202557a5'],49,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:49.132,Block,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.4, 39.4]",,Set,,Shot Faced,e4c8bfd6-89cd-403f-9200-835aff1b10fb,111,,"[3.4, 39.4]",3773526,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,3,Barcelona,217,['c3a2efda-5ba7-4f3a-8129-8901223363e7'],26,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:26.074,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.2, 39.6]",,Set,,Shot Faced,1e29cf8d-51fa-4f96-945a-6e705a4d8eb4,116,,"[2.2, 39.6]",3773526,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,3,Barcelona,217,['f1ad5e05-01f0-4d99-b19b-74bf3710fc16'],28,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:28.983,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.2, 36.0]",,Set,,Shot Faced,a38bb7bf-4cb5-40b5-b5ec-be15d16fd560,243,,"[3.2, 36.0]",3773526,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,3,Barcelona,217,['65ffc1a0-8533-4fa5-8395-02830342b905'],20,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:20.739,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Danger,,,Punch,d4fff722-ee34-43d6-8357-559bd2f14b3c,431,,"[4.2, 60.0]",3773526,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,7,Barcelona,217,['a959afce-67f8-4684-b70c-e68443f11a9b'],30,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:06:30.882,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,60b73b40-5876-4f7b-8036-cc92b119ac62,434,,"[3.0, 56.4]",3773526,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,7,Barcelona,217,['42fb382c-9fd1-47d0-acc6-3cf26bdfd0fb'],32,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:06:32.735,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 41.4]",,Set,,Shot Faced,65fd4871-17e6-40b5-8e41-9906bac8ab45,446,,"[2.1, 41.4]",3773526,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,9,Deportivo Alavés,206,['d16c5cd2-83ed-4bf6-a123-4a805b6ae774'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.398,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Danger,,,Punch,ef18ce56-dd70-439e-88b8-1b9223d6fc99,1233,,"[2.7, 36.6]",3773526,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,40,Deportivo Alavés,206,['a256346e-8646-466d-9564-799024e499b8'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.984,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,8f67a249-9ee4-446a-ad65-b99f94f389ed,1238,,"[0.5, 38.9]",3773526,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,41,Barcelona,217,['67e2f70e-d393-43ec-9add-2b7d53d9fa09'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.568,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,ca4b81c2-64e8-4c4e-b2eb-1ba857221524,1358,,"[2.8, 40.3]",3773526,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,44,Deportivo Alavés,206,['8cb6fc06-dd82-4961-8990-924ec5f0cfc4'],55,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:55.532,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.6, 43.4]",,Set,,Shot Faced,65a3c10f-9f4e-4434-b21d-c219c066b8fa,1750,,"[1.6, 43.4]",3773526,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,56,Deportivo Alavés,206,['3cfbdf50-1ef9-4c8b-b5bc-933ae1eb5cf3'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:12.225,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,ef2232fd-6d57-49c3-af05-2ec187fa9fa6,1772,,"[9.1, 39.6]",3773526,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,58,Barcelona,217,['29f55d19-393b-422f-bbbd-0c7013ff654c'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.498,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 38.4]",,Set,,Shot Faced,3a5fb4f5-1798-4a94-a207-81c6bdb2cdbf,1882,,"[2.9, 38.4]",3773526,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fernando Pacheco Flores,6629.0,Goalkeeper,62,Barcelona,217,['d96971d1-91bb-4a0c-8585-04fc03075533'],33,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:42:33.689,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Diving,Goal Conceded,23e9c5f1-cdd2-403e-a29e-cec5373b9287,2039,,"[4.8, 38.3]",3773526,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Pacheco Flores,6629.0,Goalkeeper,65,Barcelona,217,['5e4656c1-fde6-4550-8166-6514b03b0bc3'],52,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:45:52.106,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.8, 43.5]",,Set,,Shot Faced,291af474-cce9-4ba7-8c24-e8ae2935d410,2155,,"[2.8, 43.5]",3773526,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,72,Deportivo Alavés,206,['99a54a9a-a104-4e81-8d92-be9b9b2df896'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.312,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.9, 39.0]",,Set,,Shot Faced,2dffa5cf-b336-476c-a787-910fff8486ca,2230,,"[0.9, 39.0]",3773526,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,76,Barcelona,217,['bdd38afc-9b53-4f27-b23c-8340de1edf0c'],9,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:05:09.565,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.5, 38.0]",,Set,,Shot Faced,b42dc5e8-fbf3-471f-b887-41f4d59f4a81,2456,,"[3.5, 38.0]",3773526,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,89,Deportivo Alavés,206,['a6ece0ef-4941-42c1-9b40-76b0d49923ef'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.636,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,3ea8a235-7ad2-4697-9966-c3b301f99ec7,2543,,"[4.1, 43.9]",3773526,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,91,Barcelona,217,['4a16b268-1252-496b-a082-2fd1d9927608'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:43.706,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Diving,Shot Saved,80338619-8bbd-4e56-b9ac-816c08914a42,2675,,"[1.0, 40.5]",3773526,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,93,Barcelona,217,['22945629-cf1e-4a83-adc2-da4c8e1e4a7f'],8,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:08.117,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Diving,Shot Saved,7c3839cc-d33f-407b-bbdf-f24f8eeb4d53,2776,,"[6.8, 35.7]",3773526,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Pacheco Flores,6629.0,Goalkeeper,96,Barcelona,217,['e8a920c9-eab0-491f-9ec4-07e63777523c'],57,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:16:57.764,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.1, 42.8]",,Set,,Shot Faced,34b3f0b0-a616-49e7-bdd2-7c118e02bf5c,2834,,"[5.1, 42.8]",3773526,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando Pacheco Flores,6629.0,Goalkeeper,97,Barcelona,217,['cbc5d72c-1137-4d49-a672-87f3c86011e8'],21,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:18:21.162,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.9, 43.1]",,Set,,Shot Faced,2ee2f8cf-c5dc-414f-8172-a91bca5cb013,2928,,"[3.9, 43.1]",3773526,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Pacheco Flores,6629.0,Goalkeeper,100,Barcelona,217,['9b2370b0-1c07-4d98-bb84-914e65b26981'],40,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:20:40.830,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.9, 42.6]",,Set,,Shot Faced,b213d881-ab11-46fb-bf20-12027c9ee50c,3017,,"[2.9, 42.6]",3773526,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,105,Barcelona,217,['bb79b18f-a312-49a6-8165-69e98126f541'],51,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:22:51.718,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,096d4ef6-1cb3-46b0-882e-51c974be92af,3258,,"[13.6, 34.3]",3773526,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Pacheco Flores,6629.0,Goalkeeper,112,Barcelona,217,['d2596f77-41df-4f6d-a932-ad0c8270da60'],28,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:28:28.008,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,22cfb277-85c1-434e-b17c-460eb026a30f,3268,,"[5.0, 39.8]",3773526,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,114,Barcelona,217,['de604422-0b57-4ee2-9609-36d530334dae'],48,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:29:48.177,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,2b1faefa-39a9-4c56-b945-b9b07de210c0,3497,,"[2.6, 37.6]",3773526,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,119,Barcelona,217,['f5923551-374a-4cac-8103-7c883adeecce'],11,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:34:11.274,Goal Keeper,,2020/2021
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,03681f7e-e3e6-4e37-a36e-fd4e0ec901d7,3856,,"[3.7, 44.1]",3773526,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,130,Deportivo Alavés,206,['9a877130-cc34-4a63-8c75-6263f5437b5b'],42,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:41:42.537,Goal Keeper,,2020/2021
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,a2f6712e-6fd0-425a-9dbf-18e8d143c0cd,117,,"[9.5, 34.9]",3773526,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,3,Barcelona,217,,29,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:29.997,Clearance,True,2020/2021
