bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.29828,,,,,,,,,,,,,,10f46b5d-60cc-46a1-8235-80d13d1178e5,2671,,"[92.8, 37.0]",16056,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Right Wing,162,Real Betis,218,"['2eb1bea9-1c4d-4e0c-b053-18d6a9a83d79', 'dd9e2a6c-c530-401a-96c6-8a8751868878']",40,,Left Foot,"[105.5, 36.8]",,"[{'location': [103.4, 37.0], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.6, 37.5], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 36.6], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.2, 35.8], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.2, 34.4], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.2, 28.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [100.9, 42.9], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.4, 46.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 41.5], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 41.1], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.3, 45.0], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.5, 49.5], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [103.8, 38.9], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.6, 37.8], 'player': {'id': 7910, 'name': 'Lorenzo Jesús Morón García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 27.2], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [105.2, 41.1], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [92.6, 41.1], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Blocked,0.06214063,Normal,Free Kick,,,,,,Real Betis,218,00:28:40.791,Shot,,2018/2019
,,,,,,,,,,,,,,,0.853908,,,,,,,,,,,,,,ff8da3ef-c865-48eb-90be-b745007d2548,2892,,"[111.3, 45.1]",16056,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,169,Barcelona,217,['d5d3b6bc-5a81-4f9a-816d-b596feab4da0'],54,,Right Foot,"[120.0, 42.2, 1.8]",True,"[{'location': [112.8, 40.4], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 50.7], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.9, 37.4], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 44.3], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 41.7], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [109.9, 35.8], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [96.4, 41.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.1, 52.1], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.2, 33.8], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.7, 41.6], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.7, 39.3], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",9871f3b6-3dad-4b3e-8ebb-882a13623182,,Goal,0.8558316,Normal,Open Play,,,,,,Barcelona,217,00:33:54.393,Shot,,2018/2019
,,,,,,,,,,,,,,,0.151478,,,,,,,,,,,,,,4f6dbd74-1fe1-4ae8-a412-629387007782,2976,,"[112.1, 29.8]",16056,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Wing Back,173,Real Betis,218,['68ee2141-691f-4eeb-9add-83fd2588b6d5'],9,,Left Foot,"[113.8, 32.5, 0.9]",,"[{'location': [99.6, 55.2], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.0, 36.8], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.6, 32.6], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 44.5], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.8, 35.2], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.7, 39.3], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.9, 41.7], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.1, 43.7], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [109.0, 39.2], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.7, 51.4], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 36.2], 'player': {'id': 3313, 'name': 'Giovani Lo Celso'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",c9662dfc-b75d-4486-af3b-d80edbc6e454,,Saved,0.32012635,Lob,Open Play,,,,,,Real Betis,218,00:37:09.998,Shot,,2018/2019
,,,,,,,,,,,,,,,0.873365,,,,,,,,,,,,,,9ee83a0e-0921-4caf-b6db-c2721a5fca5c,2987,,"[112.6, 37.4]",16056,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Right Wing,173,Real Betis,218,['bb37cd8f-84bf-4cad-abd0-abd5e4d6dc64'],23,,Right Foot,"[120.0, 42.1, 0.2]",True,"[{'location': [102.8, 31.9], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.2, 32.4], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 25.2], 'player': {'id': 6379, 'name': 'Sergi Roberto Carnicer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.1, 48.7], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.7, 38.2], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.7, 35.9], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.1, 39.2], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.7, 21.8], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [111.7, 39.6], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.1, 52.2], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",e3774bd2-359f-4cad-aa00-f8e9e5c2daf4,,Goal,0.3487468,Normal,Open Play,,,,,,Real Betis,218,00:37:23.333,Shot,,2018/2019
,,,,,,,,,,,,,,,0.16465,,,,,,,,,,,,,,57e5cffd-4b42-4b03-b7fe-02a7cda0031e,3164,,"[117.2, 37.4]",16056,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,181,Barcelona,217,['945441bd-6032-4e67-a4c0-4d5b41810c99'],6,,Head,"[120.0, 35.6, 3.1]",,"[{'location': [118.4, 39.7], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 56.8], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [94.1, 31.4], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [101.8, 50.3], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.3, 45.5], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 47.3], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.4, 26.8], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.4, 32.2], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.5, 43.0], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 44.5], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 56.2], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.2, 41.4], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.4, 33.9], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 26.1], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.6, 36.5], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",941b7171-3106-45c8-83e6-9506b104f4c5,,Off T,0.5591529,Normal,Open Play,,,,,,Barcelona,217,00:43:06.604,Shot,,2018/2019
,,,,,,,,,,,,,,,1.10361,,,,,,,,,,,,,,13f3e6d0-8073-4d45-9a23-aac1d4ea222b,3261,,"[110.9, 47.2]",16056,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,184,Barcelona,217,"['2c7c82f9-936e-4728-b6ba-062f4bcd144a', 'a6468054-1ded-4b35-aa7a-410486c06ab3']",50,True,Head,"[120.0, 44.7, 4.4]",,"[{'location': [115.9, 42.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 50.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.5, 41.1], 'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.8, 33.0], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [92.2, 25.8], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [96.2, 35.8], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [118.9, 41.0], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.9, 41.6], 'player': {'id': 6657, 'name': 'Sergio León Limones'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 34.1], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.4, 46.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.5, 41.4], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 35.5], 'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 31.6], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.2, 22.0], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.8, 48.5], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.6, 37.9], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 41.3], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",1302ecf0-6484-404d-b69a-11fb94c89b9d,,Off T,0.048950486,Normal,Open Play,,,,,,Barcelona,217,00:45:50.860,Shot,True,2018/2019
,,,,,,,,,,,,,,,0.395924,,,,,,,,,,,,,,036c233e-381c-469c-b60c-84fab071a70b,3302,,"[117.4, 37.2]",16056,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,186,Barcelona,217,['6e3dcc10-1bd0-4898-919f-64e34720110f'],43,,Left Foot,"[120.0, 38.1, 0.2]",True,"[{'location': [112.3, 30.9], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.1, 24.0], 'player': {'id': 6616, 'name': 'Munir El Haddadi Mohamed'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.0, 47.5], 'player': {'id': 13599, 'name': 'Carles Aleña Castillo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.7, 44.8], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.1, 38.2], 'player': {'id': 5687, 'name': 'Takashi Inui'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.8, 35.2], 'player': {'id': 7068, 'name': 'Marc Bartra Aregall'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.4, 28.6], 'player': {'id': 6673, 'name': 'Sergio Canales Madrazo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [110.4, 40.9], 'player': {'id': 6777, 'name': 'Sidnei Rechel da Silva Júnior'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 22.0], 'player': {'id': 6658, 'name': 'Cristian Tello Herrera'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.2, 29.3], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.7, 41.6], 'player': {'id': 17304, 'name': 'Héctor Junior Firpo Adames'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [114.4, 38.3], 'player': {'id': 6648, 'name': 'Aïssa Mandi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 40.6], 'player': {'id': 6792, 'name': 'Pau López Sabata'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",100bb7c2-ebfb-4185-a292-22fc79e48dec,True,Goal,0.92521083,Normal,Open Play,,,,,,Barcelona,217,00:46:43.575,Shot,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.9, 43.2]",,Set,,Shot Faced,5c2e08cd-3fac-4dbe-ad54-5cbd106114e8,47,,"[1.9, 43.2]",16056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pau López Sabata,6792.0,Goalkeeper,2,Barcelona,217,['80f4df2b-a30e-4d0c-8b4c-09d639a07138'],44,,,,,,,,,,,,,,,,,Real Betis,218,00:00:44.739,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.1, 41.3]",,Set,,Shot Faced,1b0a3b91-9cc1-40fa-af28-7c105fb81b2b,118,,"[2.1, 41.3]",16056,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,4,Barcelona,217,['a50357f9-0e37-48cf-b9d5-68f787d5073c'],52,,,,,,,,,,,,,,,,,Real Betis,218,00:01:52.093,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.1, 42.3]",,Set,,Shot Faced,3bc59b7f-5f0d-4814-a843-a178d07f01b8,127,,"[2.1, 42.3]",16056,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,6,Barcelona,217,['5a9b31a4-0427-4126-a492-3bfd81b51d6b'],21,,,,,,,,,,,,,,,,,Real Betis,218,00:02:21.909,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.2, 42.7]",,Moving,,Shot Faced,6a5ddc4e-9c87-4538-9dde-9e452a90e28b,178,,"[2.2, 42.7]",16056,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,11,Real Betis,218,['126eb201-4423-404e-a365-4c9253f7f9e8'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.038,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.6, 43.2]",,Set,,Shot Faced,43bc851d-6f3e-4253-bae4-b02124b9d643,211,,"[2.6, 43.2]",16056,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,12,Barcelona,217,['1eaa79e1-d252-42f4-95c4-df999cbdd7de'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:05:06.149,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[8.9, 40.3]",,Set,,Shot Faced,5a2cf5aa-960a-48f6-be2b-ffc58b7fa6be,237,,"[8.9, 40.3]",16056,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,13,Real Betis,218,['1f87fcc8-d876-4fa7-af08-bf1f7745b0d5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.085,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.8, 42.5]",,Set,,Shot Faced,9af36dee-ec4f-4f48-9a0b-9f507fc99818,531,,"[2.8, 42.5]",16056,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,25,Barcelona,217,['6da54f08-7cef-46db-9968-e5a1bb4899e7'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:11:46.087,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Set,Standing,Goal Conceded,c6884b1b-4c38-45de-86a3-bd7376c96964,805,,"[3.1, 42.9]",16056,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,38,Real Betis,218,['f1c8a200-1483-49c8-bc0e-8b867bf161d1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.323,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,bc104656-28f2-443d-a960-b260c659c7d8,931,,"[2.4, 42.3]",16056,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,43,Real Betis,218,['91d8ac99-512d-49ee-b779-403db2666831'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.276,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,93fc0253-14f0-43f3-b126-910d6039cbd0,1011,,"[1.3, 38.6]",16056,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,50,Barcelona,217,['114ac396-3dc1-4eb8-b029-713b92d1ee24'],47,,,,,,,,,,,,,,,,,Real Betis,218,00:24:47.994,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.3, 41.2]",,Set,,Shot Faced,fb83b933-4b91-4ad6-9fb8-205b33f368be,1042,,"[1.3, 41.2]",16056,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pau López Sabata,6792.0,Goalkeeper,55,Barcelona,217,['0ab48fc2-c744-4841-b7d8-42b7f3c3dd2a'],56,,,,,,,,,,,,,,,,,Real Betis,218,00:26:56.803,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,Left Hand,,In Play Danger,Set,Standing,Shot Saved,858e9602-a583-431d-8349-a269a88029da,1132,,"[2.1, 37.8]",16056,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,64,Real Betis,218,['95a78529-49ad-4e42-8992-aaf6177f7ee0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.626,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Moving,Diving,Goal Conceded,48121655-303b-4e5b-97cf-4189bc514d5e,1260,,"[3.0, 38.1]",16056,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,69,Real Betis,218,['9dee2286-e4a7-48c3-8309-cc5bfead23c7'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.586,Goal Keeper,,2018/2019
,,,,,,,,,,,,,,,0.0,,,,,,,,,"[3.2, 37.8]",,Set,,Shot Faced,d0ff5397-ca8b-48c5-a55c-efd12a9ce715,1438,,"[3.2, 37.8]",16056,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,79,Real Betis,218,['f136bdd5-b38f-45b4-afa8-f449dd140115'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:39:05.294,Goal Keeper,,2018/2019
