50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[57.8, 54.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,,5e8a0686-b148-445b-805e-db6d02ff18aa,1692,,"[57.8, 54.8]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Antonio Pacheco D""Agosti",25904.0,Right Center Midfield,101,Albacete,608,"['253bb47a-408c-4956-9de2-c721ac440703', 'a909bf32-aa7c-4ce6-8425-ab5b0eabb86a']",36,,,,,,,,,,,,,,,,,,Albacete,608,00:44:36.392,Carry,,2004/2005
,,,,"[60.6, 33.1]",,,,,,,,,,,0.688228,,,,,,,,,,,,,,900d2645-3163-4802-9745-e6b201615999,1696,,"[66.5, 33.3]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,102,Barcelona,217,"['8c7b7a2f-b200-4503-b168-0ed2f87a540a', '9cce6fb2-20bb-4a99-80af-30c83679883f']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:37.633,Carry,,2004/2005
,,,,"[53.7, 35.0]",,,,,,,,,,,0.470368,,,,,,,,,,,,,,cf05ebcf-5cef-43de-826c-b7a80ee31592,1699,,"[53.3, 34.6]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,102,Barcelona,217,"['22c38001-5ca3-459c-a569-27628957acde', '4f1e1ed0-06c9-4943-9ccd-073c02df872a']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.864,Carry,,2004/2005
,,,,"[59.4, 27.7]",,,,,,,,,,,0.861579,,,,,,,,,,,,,,956c84bc-58a2-4562-b52c-6c2bd7e94a2d,1702,,"[58.5, 24.3]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,102,Barcelona,217,"['16bcb041-7c98-413e-844c-f603658c07f0', '2564fec9-6ba3-4a88-af83-400265201cc1']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:39.513,Carry,,2004/2005
,,,,"[76.6, 22.8]",,,,,,,,,,,0.772061,,,,,,,,,,,,,,9d680c7f-cfa9-4699-9d5e-4770ca13c4a7,1706,,"[74.9, 21.2]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,102,Barcelona,217,"['2ce40145-c2ab-42f1-80d5-3084e6c529a4', '9698f704-307f-4776-8f9c-d4b91b14353f', 'a5ce484d-9591-4ef7-9979-2af4d19ca7e9', 'd094386d-8414-42c4-a5f9-3e3fb678fec5']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.216,Carry,True,2004/2005
,,,,"[75.8, 24.9]",,,,,,,,,,,0.110399,,,,,,,,,,,,,,2385cc02-63ff-40a9-a3e1-b5b0b8bf32e9,1709,,"[76.6, 22.8]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,102,Barcelona,217,"['a5ce484d-9591-4ef7-9979-2af4d19ca7e9', 'a6903dd6-b221-415f-aa5c-5d34a64f21e4', 'd094386d-8414-42c4-a5f9-3e3fb678fec5']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.988,Carry,True,2004/2005
,,,,"[101.4, 26.6]",,,,,,,,,,,2.421855,,,,,,,,,,,,,,c5d97447-da15-4824-916e-5c2a3922ae36,1712,,"[85.8, 23.9]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,102,Barcelona,217,"['dc407812-4d09-47b4-94f8-a21c6dfbe948', 'e29aa1ef-2c60-492f-80f5-541be7581c46', 'f2c91bba-098d-4553-8e31-a9788feecd2e']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:44.446,Carry,True,2004/2005
,,,,"[110.6, 9.4]",,,,,,,,,,,7.603928,,,,,,,,,,,,,,d2b722bb-9f67-4545-821b-070955fa8f9c,1715,,"[101.4, 26.6]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,102,Barcelona,217,"['02248093-4aaf-4ac6-baf0-bf0c35f1bbd5', '06f98796-6c85-47f1-920f-c0f3e38c8a19', 'dc407812-4d09-47b4-94f8-a21c6dfbe948', 'f2c91bba-098d-4553-8e31-a9788feecd2e']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:46.868,Carry,True,2004/2005
,,,,"[101.5, 40.3]",,,,,,,,,,,0.742475,,,,,,,,,,,,,,379d591f-ee24-499a-91ff-c28d6a1ea176,1721,,"[101.0, 39.2]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,102,Barcelona,217,"['0c516787-e4b3-40bc-b8cb-70e63dc61b07', 'be62cb37-22b8-48a5-a9ad-0e963e4affee']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.709,Carry,,2004/2005
,,,,"[16.0, 59.0]",,,,,,,,,,,10.581948,,,,,,,,,,,,,,033ea878-e4da-44d0-b8aa-c7cff4026c39,1726,,"[4.5, 40.5]",68316,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Valbuena Cano,25901.0,Goalkeeper,102,Barcelona,217,"['790f72bb-3d15-4aa4-9c08-ae00e710afc7', 'b0ecdc12-3a7c-4543-b844-60d6cf2cbedd']",59,,,,,,,,,,,,,,,,,,Albacete,608,00:44:59.515,Carry,,2004/2005
,,,,"[64.8, 55.4]",,,,,,,,,,,0.908405,,,,,,,,,,,,,,3a74133b-622d-4f90-a4e3-472aaa654e2d,1734,,"[65.3, 53.9]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,102,Barcelona,217,"['8616398e-1c64-4813-859c-c815743cbd78', '91d7c0de-a4ec-4103-8591-f5efb1bea5ce']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:25.131,Carry,,2004/2005
,,,,"[89.0, 76.2]",,,,,,,,,,,1.502,,,,,,,,,,,,,,adf348fa-6236-4764-960d-2608219c8655,1737,,"[78.1, 70.8]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,102,Barcelona,217,"['554cb433-9ec4-4c83-885c-304b3d763109', 'f8321c13-3f0f-4b45-b8ee-eb4b66d443b2']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.907,Carry,,2004/2005
,,,,"[80.4, 57.3]",,,,,,,,,,,1.247113,,,,,,,,,,,,,,adc717fe-34e7-4579-a107-c5eabd554f6c,1740,,"[75.6, 57.3]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,102,Barcelona,217,"['5a83cf73-1d46-4ec5-8a72-e6cb423765d1', '6a8f8c44-c2e4-4e16-98d0-21c77ce35814']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.943,Carry,,2004/2005
,,,,"[81.4, 44.3]",,,,,,,,,,,0.758961,,,,,,,,,,,,,,70a19059-8e6b-4478-ab9c-401c913db4f4,1743,,"[80.6, 38.8]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,102,Barcelona,217,"['06bc8a29-a1e2-4541-bf5f-4c0d2240d0be', 'e935a746-0d7b-4b97-81a0-6c9bc1f3b4c7']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:32.830,Carry,,2004/2005
,,,,"[93.0, 54.8]",,,,,,,,,,,0.176429,,,,,,,,,,,,,,b008dd40-0db6-492d-820d-646628006738,1747,,"[92.6, 54.8]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,102,Barcelona,217,"['8145173e-9e60-4aba-8f0c-9f4f05f9ceaf', 'd36ce162-3501-405f-adca-8d8b233f749a']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:34.926,Carry,,2004/2005
,,,,"[42.1, 32.7]",,,,,,,,,,,1.244358,,,,,,,,,,,,,,274e73b2-2730-4403-a401-2cc3d3482513,1751,,"[35.6, 31.3]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaime Sánchez Fernández,25906.0,Left Center Midfield,103,Albacete,608,"['7355c084-b625-47f9-8d47-2311beea12d8', 'f2eba30d-01be-4f1d-99fe-313c5ffbccfd']",37,,,,,,,,,,,,,,,,,,Albacete,608,00:45:37.434,Carry,,2004/2005
,,,,"[35.4, 34.4]",,,,,,,,,,,0.080035,,,,,,,,,,,,,,be7a7674-a440-4b57-b377-dfca4e427811,1756,,"[35.4, 34.2]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Viaud,25903.0,Center Midfield,103,Albacete,608,"['47db7704-e198-41c2-9873-03a7d8a64fba', '6b788757-3eeb-429f-b590-b4554c77cae1']",41,,,,,,,,,,,,,,,,,,Albacete,608,00:45:41.563,Carry,,2004/2005
,,,,"[44.0, 20.1]",,,,,,,,,,,1.056424,,,,,,,,,,,,,,726f7c33-2131-4a16-8194-cff652687db7,1759,,"[42.7, 19.3]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Midfield,103,Albacete,608,"['18377dc7-1987-4d45-ae20-3e4fe986c221', 'e66831fa-b0d3-4c7b-9b6d-93c4fd8a62c7', 'fb3eaf64-1c07-42f3-be3d-c67a42d2a8b7']",42,,,,,,,,,,,,,,,,,,Albacete,608,00:45:42.145,Carry,True,2004/2005
,,,,"[40.6, 19.1]",,,,,,,,,,,0.079976,,,,,,,,,,,,,,cb2b2759-6759-465f-afd4-93ce74b04ee6,1766,,"[41.5, 20.1]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Peña Romero,25900.0,Left Midfield,103,Albacete,608,"['019b2038-5afe-40de-b3d1-8480d34fcd20', '696a310e-3786-4544-b0a0-711f68b5bc1d']",46,,,,,,,,,,,,,,,,,,Albacete,608,00:45:46.101,Carry,,2004/2005
,,,,"[59.1, 8.1]",,,,,,,,,,,1.875241,,,,,,,,,,,,,,f945bad4-3a67-40cc-9f4b-2aeb1e244667,1770,,"[43.8, 12.3]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Domingo Pladevall,25902.0,Left Back,103,Albacete,608,"['3d0fbc60-c435-4a37-a97d-f8a27bd0cc78', '7cb48e47-1efa-47b3-a705-d872feb80f41', 'be9d6195-cba1-4f37-8188-ccd1840ca60c']",47,,,,,,,,,,,,,,,,,,Albacete,608,00:45:47.925,Carry,True,2004/2005
,,,,"[85.6, 8.1]",,,,,,,,,,,0.616247,,,,,,,,,,,,,,80f9b39e-169a-47f5-92b9-1f148076db85,1779,,"[85.6, 8.6]",68316,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,105,Barcelona,217,"['1f01ea64-815a-469d-a253-14d220772b22', 'b1a447d7-eaaf-4fd6-a24f-415fbb7cc513']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.413,Carry,,2004/2005
,,,,"[45.4, 78.1]",,,,,,,,,,,0.677667,,,,,,,,,,,,,,32a22d40-5ac3-47e5-8cd2-a047f1ce19a1,1784,,"[44.2, 76.2]",68316,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,"Antonio Pacheco D""Agosti",25904.0,Right Center Midfield,106,Albacete,608,"['1209d123-ad56-4bb4-b0be-c0c3598ade9d', '68b6d6d6-2ecb-4eed-a31a-85e7e7733f10', '935f45f0-4022-4bfe-9d48-9f4de9cd99b0']",31,,,,,,,,,,,,,,,,,,Albacete,608,00:46:31.630,Carry,True,2004/2005
,,,,"[68.8, 63.4]",,,,,,,,,,,1.759523,,,,,,,,,,,,,,8e80a97d-80a4-42ce-9538-5b6d85b6998d,1792,,"[68.2, 57.1]",68316,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,107,Barcelona,217,"['144cefc2-2509-4c1d-9a7a-195bbda0fb97', '6b12bbb3-6a41-4c5b-992d-1cab6787e82f', 'cace3404-365a-4743-b3fb-c65428ac3c8e']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:46.266,Carry,True,2004/2005
,,,,"[80.4, 77.5]",,,,,,,,,,,0.665346,,,,,,,,,,,,,,cef99c0b-5bf7-4095-b0bb-6c2389dc0266,1796,,"[77.2, 75.2]",68316,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juliano Haus Belletti,25863.0,Right Back,107,Barcelona,217,"['8239eebc-0ff6-462a-b8ee-b62d2609895e', 'd780edb4-ee49-488a-bd41-46665465cc5f']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:49.425,Carry,,2004/2005
,,,,"[69.0, 68.7]",,,,,,,,,,,0.361595,,,,,,,,,,,,,,cf20051e-1946-4508-bef3-53b1050759c6,1799,,"[69.0, 68.0]",68316,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,107,Barcelona,217,"['69cb83f4-50d0-4ff6-a57a-0145a74232e0', 'd74f8af4-ed87-44ce-8ad7-0a71f3ba85c8']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:51.870,Carry,,2004/2005
,,,,"[48.6, 44.1]",,,,,,,,,,,0.742311,,,,,,,,,,,,,,01521f82-2d35-4329-a5d1-7990d8a4ac38,1808,,"[49.7, 45.1]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,108,Barcelona,217,"['2cf132b2-df6e-458f-a1ae-5c277d2e74a2', 'bb0fa32a-e165-49a5-be93-2e901e45d7ad']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.317,Carry,,2004/2005
,,,,"[69.4, 69.1]",,,,,,,,,,,1.891048,,,,,,,,,,,,,,6152c761-079b-4d35-a66f-304cc1a216e4,1811,,"[53.9, 72.4]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Juliano Haus Belletti,25863.0,Right Back,108,Barcelona,217,"['1a2cbc93-bbd4-433f-adbf-014209f6152c', 'e085fb4f-f36f-4275-ac86-43e8e1c6b49d']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.347,Carry,,2004/2005
,,,,"[76.3, 51.2]",,,,,,,,,,,0.71901,,,,,,,,,,,,,,b3f3414b-6351-443e-954c-1ba2e03f5274,1814,,"[75.9, 52.7]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,108,Barcelona,217,"['1a486838-0508-479e-89f8-b6a8f53e3fab', '8cb936e2-addd-4a56-866d-8bbe5d72ed3d']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.217,Carry,,2004/2005
,,,,"[74.9, 30.6]",,,,,,,,,,,1.095722,,,,,,,,,,,,,,c477d0f0-ecef-4fb1-81ba-0c8fb963710a,1817,,"[74.7, 34.2]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,108,Barcelona,217,"['51d27e8e-53c0-4dbc-91f0-184247f9ce6a', '93526278-febc-4e95-8531-9b9fb46ba7dd']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.986,Carry,,2004/2005
,,,,"[79.9, 13.4]",,,,,,,,,,,0.94895,,,,,,,,,,,,,,0dd78fb1-b95a-4d05-9729-80b3734a5acf,1820,,"[78.7, 15.9]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giovanni van Bronckhorst,17797.0,Left Back,108,Barcelona,217,"['1bddbe24-8b7c-4998-8964-cd2a6e1c0113', 'b5aec4e9-72b9-4959-a99f-7c25a37d8b60']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.615,Carry,,2004/2005
,,,,"[70.5, 21.0]",,,,,,,,,,,0.823944,,,,,,,,,,,,,,c203d340-828f-4d7a-a7a8-dcc8da198c5e,1823,,"[70.0, 20.1]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Right Center Midfield,108,Barcelona,217,"['1dcaa891-fbf9-4a63-b98b-28fea2716eaa', '4fa586bf-ad80-4e58-9f61-c76014526792']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.235,Carry,,2004/2005
,,,,"[77.4, 34.2]",,,,,,,,,,,1.266764,,,,,,,,,,,,,,42d924f3-1ad7-42ae-ba9d-4bf8cf7430bc,1826,,"[70.7, 30.6]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,108,Barcelona,217,"['6ed9af0f-4a5f-46a6-bd6b-2df6f3b7dd49', 'c3ff2af9-ba2e-4fe1-9d8f-87a7d7a0d15f']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.319,Carry,,2004/2005
,,,,"[94.2, 41.5]",,,,,,,,,,,1.421191,,,,,,,,,,,,,,d6b43a14-d7f0-4f28-92b6-9376283e7e08,1830,,"[93.4, 40.5]",68316,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ronaldo de Assis Moreira,25879.0,Left Wing,108,Barcelona,217,"['03e907e9-8bd9-4707-8c92-04dd4752ddb0', '83c94bae-7894-4cc0-95ec-d5ef0a2a3008', 'b3254d90-eef0-43df-8a41-7adefee12c9a', 'd52205bd-5408-4821-951a-27c0d1185435']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.818,Carry,True,2004/2005
,,,,"[102.3, 68.7]",,,,,,,,,,,1.375761,,,,,,,,,,,,,,72d9550d-00f8-4dc4-af1f-8dbbf4009cee,1842,,"[99.5, 63.3]",68316,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,110,Barcelona,217,"['3210d7cb-465b-44af-aeae-c7a419befc16', '907643c6-4be7-400d-9a00-143ffff8e284', 'c080304f-12f3-4213-9ea4-fdfcd72214f9']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.004,Carry,True,2004/2005
,,,,"[83.7, 73.9]",,,,,,,,,,,1.731695,,,,,,,,,,,,,,3dac9d4b-17ac-463e-be19-05a06772eeb4,1848,,"[81.1, 74.6]",68316,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,111,Barcelona,217,"['7f98822d-b2f3-488d-a719-db8e272eacf8', 'b0594b78-e060-4989-a378-ceec47145ba9']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.698,Carry,,2004/2005
,,,,"[92.0, 77.0]",,,,,,,,,,,0.656893,,,,,,,,,,,,,,42e4e2e9-fb45-4eef-9ccb-ccac8ef22267,1851,,"[90.0, 77.4]",68316,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juliano Haus Belletti,25863.0,Right Back,111,Barcelona,217,"['165cb044-498f-4b89-8351-c5668a6dd44c', '3d7e8091-d002-4441-8a86-7dd9fb0da159']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.374,Carry,,2004/2005
,,,,"[14.7, 39.6]",,,,,,,,,,,1.889909,,,,,,,,,,,,,,b5ffb56f-06cd-49f8-be61-b5cc7e1903b6,1859,,"[13.0, 40.1]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,113,Barcelona,217,"['052af53b-f259-488a-b3d2-bad531be5ad8', 'e7587522-9b6d-4cb3-8d9b-30b4d23fe18b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.390,Carry,,2004/2005
,,,,"[71.7, 71.5]",,,,,,,,,,,3.983428,,,,,,,,,,,,,,337c57f5-3c87-46e9-8fc0-3deca1aaf1b1,1866,,"[56.4, 65.9]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,113,Barcelona,217,"['38fb9bc1-0c96-478d-a472-46688a9340a8', '820e8797-8edf-461c-b968-9c6149079125']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.172,Carry,,2004/2005
,,,,"[75.1, 49.1]",,,,,,,,,,,0.535905,,,,,,,,,,,,,,a0934779-72ae-4667-bb66-896ca9e29111,1869,,"[75.1, 49.8]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,113,Barcelona,217,"['38ffe3c6-93c6-4fe1-914c-36b7d34b52a9', 'b63af012-3d87-4a93-91de-5bb7e4dbe1df', 'f8b486d4-b6d3-4598-866d-bb85e689b22e']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.174,Carry,True,2004/2005
,,,,"[68.1, 53.2]",,,,,,,,,,,0.040008,,,,,,,,,,,,,,f89ff9ef-eeea-40b1-940c-fa23c6876a9a,1873,,"[68.1, 53.2]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,113,Barcelona,217,"['30846c4e-66d3-430f-8a04-1db3d5b8eb4d', '8c5c4931-8967-4f20-9adf-73ab8889db7d']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.571,Carry,,2004/2005
,,,,"[75.1, 22.7]",,,,,,,,,,,1.259183,,,,,,,,,,,,,,cde17f76-e824-409c-80fc-65febcbd67db,1876,,"[70.8, 31.8]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,113,Barcelona,217,"['204ae960-4412-4fce-a5ee-db8db6362c90', 'f6a278ed-a127-4bb2-aeba-e5b3a35bf610']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.110,Carry,,2004/2005
,,,,"[92.8, 23.0]",,,,,,,,,,,3.3969631,,,,,,,,,,,,,,91ff60d0-f385-4dd6-8a8a-232090f605ea,1879,,"[96.0, 15.9]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,113,Barcelona,217,"['f500f5d3-c736-4d73-a410-cbe0b0228e03', 'f54e6607-2c7e-4428-bfd4-2c9cc290f5f2']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.929,Carry,,2004/2005
,,,,"[113.4, 27.6]",,,,,,,,,,,3.464958,,,,,,,,,,,,,,ed077b29-06e2-4342-8b07-6fa09958bd6d,1885,,"[104.5, 35.0]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,113,Barcelona,217,"['0c19818d-4a44-42d2-bd2b-8b1af05b2e72', '83f85cd6-ed21-413e-adde-d431dd8ae9d6', 'eedc9eb3-dcdb-48eb-8ca4-b01dc5064570']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.190,Carry,True,2004/2005
,,,,"[33.4, 69.7]",,,,,,,,,,,1.828592,,,,,,,,,,,,,,e310f92d-59ec-4554-8712-dec70224fd64,1891,,"[31.8, 69.6]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francisco Javier Rodríguez Vílchez,25907.0,Right Midfield,114,Albacete,608,"['78824b92-4e92-4be3-8bf9-173672c16969', '79175511-2607-42f1-b925-dde4c0c8daff']",45,,,,,,,,,,,,,,,,,,Albacete,608,00:03:45.883,Carry,,2004/2005
,,,,"[48.3, 63.3]",,,,,,,,,,,0.718219,,,,,,,,,,,,,,9af00e7b-e83a-45be-b09c-21447546d42f,1894,,"[46.6, 63.7]",68316,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mark Dennis González Hoffmann,25908.0,Center Forward,114,Albacete,608,"['2b9a2599-0afe-4423-94d3-aca2660a3900', '935bc5cf-4905-4132-93a6-444dedb0356f', 'e194540a-4589-452f-a725-918fb4256917']",49,,,,,,,,,,,,,,,,,,Albacete,608,00:03:49.024,Carry,True,2004/2005
,,,,"[73.9, 70.1]",,,,,,,,,,,2.347816,,,,,,,,,,,,,,01bac847-11a6-413b-9a41-54dfc5983b04,1901,,"[75.8, 72.8]",68316,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Rodríguez Vílchez,25907.0,Right Midfield,115,Albacete,608,"['170bf7e2-02fa-4f20-a15d-35f575b5e458', '78963fe0-f798-400b-bbc4-dbc360979990', 'cd69f51a-e5f4-4cf9-8aeb-b98800154b0d']",8,,,,,,,,,,,,,,,,,,Albacete,608,00:04:08.482,Carry,True,2004/2005
,,,,"[57.7, 11.3]",,,,,,,,,,,1.386218,,,,,,,,,,,,,,299ae73e-d4b5-4406-b135-5c61fb2f75ff,1905,,"[51.4, 11.3]",68316,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,116,Barcelona,217,"['0999c5e1-e7a2-4da0-bdd7-4eddc4cf8893', 'b2860ab6-7ea0-456b-9836-bc2fbf6331d4']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.522,Carry,,2004/2005
,,,,"[75.1, 26.2]",,,,,,,,,,,0.640055,,,,,,,,,,,,,,d9ddcbfa-bf67-4e4f-8bc6-608729826faf,1908,,"[70.3, 24.0]",68316,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,"['0def80ea-e267-49d6-9a55-481e2d30d52e', 'e1716b03-25a3-4b1d-993d-167b6dbd12d9']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.703,Carry,,2004/2005
