ball_receipt_outcome,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.7963,,,,,,,,,,,,,2f189f6a-3da2-46db-aa2d-5281cc632b6e,116,,"[46.7, 4.6]",267085,1,,,,-2.4980915,,Right Foot,,,,"[42.7, 1.6]",,Ground Pass,,5.0,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Midfield,5,Real Madrid,220,['d556c64b-b125-47d4-ac16-c47eab790f54'],52,,,,,,,,,,,,,,,,Real Madrid,220,00:01:52.893,Pass,,2014/2015
,,,,,,,,,,,,,,0.7094,,,,,,,,,,,,,f6e35e63-c9f2-4b7d-a678-75679e4c4d22,120,,"[40.8, 1.6]",267085,1,,,,1.0135008,,Right Foot,,,,"[45.1, 8.5]",,Low Pass,,8.130191,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,['82cbc7de-579f-4b60-9808-9ef27b0d6fda'],55,,,,,,,,,,,,,,,,Real Madrid,220,00:01:55.069,Pass,,2014/2015
,,,,,,,,,,,,,,1.0857,,,,,,,,,,,,,7ee650e5-b288-4048-8788-d7a9646ac5f9,124,,"[43.0, 7.9]",267085,1,,,,2.1854594,,Right Foot,,,,"[39.4, 13.0]",,Ground Pass,,6.2425957,,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Francisco Román Alarcón Suárez,4926.0,Left Midfield,5,Real Madrid,220,"['02b9e65f-d793-4fd0-bcee-53d39e4ad535', '1c01f67d-aa99-4696-8e07-ed4eb08344e2']",56,,,,,,,,,,,,,,,,Real Madrid,220,00:01:56.571,Pass,True,2014/2015
,,,,,,,,,,,,,,1.0224,,,,,,,,,,,,,57e14f26-c74e-4e6e-a983-b3a551a783c5,128,,"[40.6, 16.2]",267085,1,,,,1.4274563,,Right Foot,,,,"[43.4, 35.6]",,Ground Pass,,19.60102,,,,Luka Modrić,5463.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,5,Real Madrid,220,"['6a0ca70f-57db-40fa-8f98-a2a2fe5ca334', 'f4927fc5-1a20-4413-b53e-ada0867f383f']",58,,,,,,,,,,,,,,,,Real Madrid,220,00:01:58.323,Pass,True,2014/2015
,,,,,,,,,,,,,,1.8427,,,,,,,,,,,,,f1275eaf-92b2-40c4-9852-937a24bbf691,132,,"[47.1, 53.1]",267085,2,,,,0.70792794,,Right Foot,,,,"[70.7, 73.3]",,Ground Pass,,31.06445,,,,James David Rodríguez Rubio,5695.0,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Defensive Midfield,5,Real Madrid,220,['6ca0f75a-d3d3-4379-a761-fee26bfec0ea'],1,,,,,,,,,,,,,,,,Real Madrid,220,00:02:01.314,Pass,,2014/2015
,,,,,,,,,,,,,,1.6414,,,,,,,,,,,,,f45fc713-7072-42b3-a73b-20aa68743c33,135,,"[90.2, 62.3]",267085,2,,,,0.4005345,,Left Foot,,,,"[112.4, 71.7]",,Ground Pass,,24.10809,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Throw In,James David Rodríguez Rubio,5695.0,Right Midfield,5,Real Madrid,220,['830d8782-4c44-4c87-b6d9-d622cb6ce1c4'],7,,,,,,,,,,,,,,,,Real Madrid,220,00:02:07.307,Pass,,2014/2015
,,,,,,,,,,,,,,0.8187,,,,,,,,,,,,,a1ed8a9c-f85c-455c-a9b5-04554ce09c96,138,,"[113.0, 69.9]",267085,2,,,,-1.8057377,,Right Foot,,,,"[108.5, 51.1]",,Low Pass,,19.331062,,Incomplete,,Karim Benzema,19677.0,,,,,,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,"['b970b081-5d61-4d9f-af44-20fa5cb501c6', 'db1bb235-ef81-4a14-8f8a-47c29ab2bb53']",10,,,,,,,,,,,,,,,,Real Madrid,220,00:02:10.048,Pass,,2014/2015
,,,,,,,,,,,,,,1.0702,,,,,,,,,,,,,75dd9d89-a0af-4c4f-8f58-9377c192f30d,142,,"[15.6, 52.3]",267085,2,True,,,0.12721622,,Keeper Arm,,,,"[24.2, 53.4]",,Ground Pass,,8.670063,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['217fe7cb-65ea-4f9c-a1ae-75d08ea4f33f'],16,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.177,Pass,,2014/2015
,,,,,,,,,,,,,,1.6776,,,,,,,,,,,,,05839944-e7ea-4325-83e9-2c2ca0ee9520,144,,"[30.6, 54.0]",267085,2,True,,,1.5913063,,Right Foot,,,,"[30.2, 73.5]",,Ground Pass,,19.504103,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['d82b078d-c078-4104-8278-0725e0861d6a'],19,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.143,Pass,,2014/2015
,,,,,,,,,,,,,,0.918,,,,,,,,,,,,,0fd2e94d-5a37-4eb1-8c96-eb187bf52abf,146,,"[31.9, 72.2]",267085,2,,,,-0.9233072,,Right Foot,,,,"[44.0, 56.2]",,Ground Pass,,20.06016,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['29794e9d-69c2-4e26-9aa4-686f2a812cdd'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.179,Pass,,2014/2015
,,,,,,,,,,,,,,0.8157,,,,,,,,,,,,,c0d366aa-d37e-40e9-b91d-f296a4c06ad6,157,,"[68.7, 54.0]",267085,2,,,,1.6207547,,Left Foot,,,,"[68.3, 62.0]",,Ground Pass,,8.009994,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,"['7ee7fcf1-7742-4d87-b2ef-1261feac732c', 'f243d33f-fae3-4a60-9b89-387dd4e02c1b']",27,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.434,Pass,True,2014/2015
,,,,,,,,,,,,,,1.2969,,,,,,,,,,,,,e8950684-bfa0-4548-99e4-9f1fe8341979,160,,"[72.4, 59.4]",267085,2,,,,0.8044694,,Right Foot,,,,"[90.4, 78.1]",,Ground Pass,,25.95554,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['121fe6f8-3a6e-4687-a30b-2fd5f6403fe4'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.963,Pass,,2014/2015
,,,,,,,,,,,,,,2.2232,,,,,,,,,,,,,ec4507af-b9de-4ab9-97be-36b79c868a61,163,,"[94.4, 77.9]",267085,2,,,,-1.469693,cf0eeb5c-9c46-4f89-a9b0-14b0654e7411,Right Foot,,,,"[100.0, 22.7]",True,High Pass,,55.48333,,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,6,Barcelona,217,['49ac3d4c-3cf1-4940-a532-b46c341b04f2'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.847,Pass,,2014/2015
,,,,,,,,,,,,,,1.827,,,,,,,,,,,,,0a554817-d17a-4e12-9acb-5e2d7f748f9a,169,,"[60.0, 40.0]",267085,3,True,,,-0.26625204,,Right Foot,,,,"[75.4, 35.8]",,Ground Pass,,15.962456,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,Kick Off,1,From Kick Off,Karim Benzema,19677.0,Right Center Forward,7,Real Madrid,220,['2e69be77-a2d4-4746-9037-d88138f61ca7'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:03:38.729,Pass,,2014/2015
,,,,,,,,,,,,,,0.932692,,,,,,,,,,,,,3c741c42-e262-479c-8007-04825b801a01,171,,"[75.2, 9.4]",267085,3,,,,-0.5633163,,Left Foot,,,,"[86.6, 2.2]",,Ground Pass,,13.483323,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,7,Real Madrid,220,['37e7f78a-7169-4beb-85de-aae8d239cd2b'],43,,,,,,,,,,,,,,,,Real Madrid,220,00:03:43.420,Pass,,2014/2015
,,,,,,,,,,,,,,1.169,,,,,,,,,,,,,efd215e7-62ec-46b9-bd20-231b25edd3d5,184,,"[92.8, 20.4]",267085,4,,,,1.7198331,,Right Foot,,,,"[87.8, 53.7]",,Ground Pass,,33.673283,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,8,Real Madrid,220,['e23e4ae5-b0ca-4023-86e1-78721addfab5'],44,,,,,,,,,,,,,,,,Real Madrid,220,00:04:44.525,Pass,,2014/2015
,,,,,,,,,,,,,,1.1298,,,,,,,,,,,,,8e4d24a1-b606-4628-a2c6-4c2aa8821802,188,,"[83.1, 52.0]",267085,4,,,,2.6886208,,Right Foot,,,,"[71.8, 57.5]",,Ground Pass,,12.567418,,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,8,Real Madrid,220,"['4499653c-1b03-41ff-9702-0c26326d9446', 'bf5bb729-f0c7-4816-bbaa-87e2a22049f5']",46,,,,,,,,,,,,,,,,Real Madrid,220,00:04:46.675,Pass,True,2014/2015
,,,,,,,,,,,,,,1.2006,,,,,,,,,,,,,3068b58f-29e4-438d-9816-a47b4f53723c,192,,"[70.1, 56.2]",267085,4,,,,-1.7569021,,Right Foot,,,,"[65.6, 32.3]",,Ground Pass,,24.31995,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,"['5e8d4ce5-f005-4038-b2a9-a760442e2461', 'dae8dcea-b9d0-4d63-984d-c2f05773109a']",48,,,,,,,,,,,,,,,,Real Madrid,220,00:04:48.704,Pass,True,2014/2015
,,,,,,,,,,,,,,1.7669,,,,,,,,,,,,,83dd460d-d353-4564-a0e6-80cb2bb7b45a,195,,"[65.6, 31.3]",267085,4,,,,-0.96958226,,Left Foot,,,,"[84.6, 3.6]",,Low Pass,,33.590027,,,,James David Rodríguez Rubio,5695.0,,,,,,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,8,Real Madrid,220,['4166e8d5-2ec2-4b14-928f-f4b86c864c25'],51,,,,,,,,,,,,,,,,Real Madrid,220,00:04:51.381,Pass,,2014/2015
,,,,,,,,,,,,,,2.0037,,,,,,,,,,,,,717f084b-5c04-4a17-a5de-5914476871b8,198,,"[84.6, 3.6]",267085,4,,,,0.8224183,489c5313-88c8-4180-8c44-12e823972a20,Left Foot,True,,,"[114.5, 35.8]",,High Pass,,43.941437,,,,Karim Benzema,19677.0,True,,Through Ball,True,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Right Midfield,8,Real Madrid,220,['3b7232f0-84c8-4bfb-b46f-0863a007d195'],55,,,,,,,,,,,,,,,,Real Madrid,220,00:04:55.282,Pass,,2014/2015
,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,f9243b61-eee9-4f0f-a64b-bd49707f0cb0,202,,"[7.0, 36.1]",267085,5,True,,,-0.94357485,,Right Foot,,,,"[20.7, 17.2]",,Ground Pass,,23.343094,,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,9,Barcelona,217,['53e160b6-dddb-402a-aa1d-ca67d7fdc0b8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.219,Pass,,2014/2015
,,,,,,,,,,,,,,1.8321,,,,,,,,,,,,,65ea27e9-5dfd-44f1-a516-9caa7fec23eb,204,,"[62.5, 19.8]",267085,5,,,,2.9399896,,Right Foot,,,,"[48.8, 22.6]",,Ground Pass,,13.983204,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['10f4ec18-2a0f-4e8e-8d7c-893f0498d6eb'],30,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.103,Pass,,2014/2015
,,,,,,,,,,,,,,1.915,,,,,,,,,,,,,40c87f87-0a70-4da2-895b-9d0f4f434bfd,206,,"[44.7, 23.0]",267085,5,,,,1.7731891,,Right Foot,,,,"[37.6, 57.6]",,Ground Pass,,35.320957,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['a4eeaa68-1414-498a-8c83-dae6f0628b15'],31,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.936,Pass,,2014/2015
,,,,,,,,,,,,,,0.9496,,,,,,,,,,,,,0c7e64da-f0f7-4950-8802-22cc9d231483,209,,"[37.6, 57.6]",267085,5,,,,0.99065727,,Right Foot,,,,"[49.2, 75.3]",,Ground Pass,,21.162466,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['40a0f090-2cb6-4816-a414-946731104baf'],35,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.098,Pass,,2014/2015
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,0fd6d0ef-e80d-4b7a-a2a4-5717ec8f0cea,211,,"[50.0, 74.2]",267085,5,,,,-1.1372149,,Right Foot,,,,"[52.5, 68.8]",,Ground Pass,,5.95063,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['6c76a7d3-222c-413d-93a8-43ec84552c6d'],36,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.047,Pass,,2014/2015
,,,,,,,,,,,,,,1.0696,,,,,,,,,,,,,30905065-c6c6-4062-8bfb-5dba72645f69,214,,"[51.8, 66.8]",267085,5,,,,-1.6155425,,Right Foot,,,,"[51.2, 53.4]",,Ground Pass,,13.413426,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['6c94e513-2b80-457d-9a72-e3f65b71d1b2'],38,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.454,Pass,,2014/2015
,,,,,,,,,,,,,,0.9076,,,,,,,,,,,,,349be567-59f7-4493-ba16-8a4e500e6ce1,216,,"[51.2, 53.6]",267085,5,,,,1.5113426,,Right Foot,,,,"[51.7, 62.0]",,Ground Pass,,8.414867,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['440676e4-0abd-48d6-891a-c4681dbf7dbd'],39,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.524,Pass,,2014/2015
,,,,,,,,,,,,,,1.1444,,,,,,,,,,,,,0452f39e-d147-453f-8181-04fb2e91911e,219,,"[51.1, 61.9]",267085,5,,,,-0.013985102,,Right Foot,,,,"[65.4, 61.7]",,Ground Pass,,14.301398,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['c9d90656-81e8-4e3a-b0b2-9a70c0662fe4'],40,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.947,Pass,,2014/2015
,,,,,,,,,,,,,,1.3051,,,,,,,,,,,,,ea5d5635-99ff-4d20-be25-6e7f13f77ea3,221,,"[64.0, 64.5]",267085,5,,,,1.6281105,,Left Foot,,,,"[63.3, 76.7]",,Ground Pass,,12.220065,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['025d02f6-401b-4c7a-931b-d05664403923'],42,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.091,Pass,,2014/2015
,,,,,,,,,,,,,,0.6254,,,,,,,,,,,,,4872054f-d9b8-4857-ac91-cbed84759278,223,,"[64.2, 76.5]",267085,5,,,,-2.4346845,,Right Foot,,,,"[59.4, 72.4]",,Ground Pass,,6.3126855,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['a673925f-7bdd-4433-b28d-0313908a7a94'],43,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.396,Pass,,2014/2015
,,,,,,,,,,,,,,0.6582,,,,,,,,,,,,,df255698-99c9-41ab-af0b-cf0885f5847e,225,,"[59.7, 73.3]",267085,5,,,,1.9247937,,Right Foot,,,,"[58.0, 77.9]",,Ground Pass,,4.90408,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['860bcba0-11d1-4f0f-9c0d-e47b2b8ceaaf'],44,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.022,Pass,,2014/2015
,,,,,,,,,,,,,,1.4964,,,,,,,,,,,,,ae9150cf-6da8-41fd-a72e-885363751846,227,,"[58.0, 77.8]",267085,5,,,,0.0,,Right Foot,,,,"[70.0, 77.8]",,Ground Pass,,12.0,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['75e03900-133d-4a1b-a996-4b5a74711021'],44,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.680,Pass,,2014/2015
,,,,,,,,,,,,,,0.4745,,,,,,,,,,,,,5025dc89-f32d-4d17-9a5b-f7a73d9311b9,237,,"[100.6, 73.6]",267085,5,,,,2.4173427,,Right Foot,,,,"[98.0, 75.9]",,Low Pass,,3.471311,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Right Wing,9,Barcelona,217,['b37fe354-d186-4e1a-8c5d-c8ae0171689d'],52,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.646,Pass,,2014/2015
,,,,,,,,,,,,,,1.147,,,,,,,,,,,,,517f2505-94cc-45ba-9269-c0c9724992e4,243,,"[84.5, 80.0]",267085,5,True,,,-1.4479611,,,,,,"[85.5, 71.9]",,High Pass,,8.161495,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['1140ef27-784c-4c4f-9445-0091ec0e6ecf'],58,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.602,Pass,,2014/2015
,,,,,,,,,,,,,,0.8205,,,,,,,,,,,,,01c3daf9-8165-4d98-81f2-925c708196c9,245,,"[85.5, 71.9]",267085,5,,,,2.4920433,,Left Foot,,,,"[77.6, 77.9]",,Low Pass,,9.920181,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['3dd4a3f1-6add-4c2c-af32-0a94f9fe0afe'],59,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.749,Pass,,2014/2015
,,,,,,,,,,,,,,1.4921,,,,,,,,,,,,,d53e3252-db92-441d-b0cf-1fb0b7879403,247,,"[85.8, 74.1]",267085,6,,,,-0.03029376,,Left Foot,,,,"[92.4, 73.9]",,High Pass,,6.6030297,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['736d886d-9b62-4060-894f-64476530bf88'],0,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.569,Pass,,2014/2015
,,,,,,,,,,,,,,0.5847,,,,,,,,,,,,,c864a145-d148-4f9a-9847-e3e823edf98e,249,,"[93.0, 73.9]",267085,6,,,,-3.0866022,,Head,,,,"[82.1, 73.3]",,Low Pass,,10.916501,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['70f7fe06-02fb-4f83-bab5-d63bab885dda'],2,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.061,Pass,,2014/2015
,,,,,,,,,,,,,,0.8444,,,,,,,,,,,,,e7a566b3-e870-47f2-8b0b-7b809074be1a,251,,"[84.5, 72.7]",267085,6,,,,0.24175286,,Right Foot,,,,"[91.8, 74.5]",,High Pass,,7.5186434,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['5e6ffb2b-eb93-4583-9faf-7346ba32c998'],2,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.646,Pass,,2014/2015
,,,,,,,,,,,,,,0.9242,,,,,,,,,,,,,766f0476-bbaf-4234-b109-76b61ede4128,253,,"[91.8, 74.5]",267085,6,,,,-1.607144,,Head,,,,"[91.6, 69.0]",,High Pass,,5.503635,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['e9e1c0e2-c023-4816-a1c9-e762876ea278'],3,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.490,Pass,,2014/2015
,,,,,,,,,,,,,,0.7992,,,,,,,,,,,,,f5c5a73e-0620-4662-9112-8b95e03186fa,255,,"[91.6, 70.1]",267085,6,,,,1.8190862,,Head,,,,"[89.8, 77.2]",,Low Pass,,7.324616,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['12c0be79-35e7-4d04-86e5-5b51bdaaba76'],4,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.415,Pass,,2014/2015
,,,,,,,,,,,,,,0.5352,,,,,,,,,,,,,b60a8032-193d-4dc4-88d2-afd49dd7909b,261,,"[94.1, 74.5]",267085,6,,,,-2.6399887,,Left Foot,,,,"[91.0, 72.8]",,Ground Pass,,3.535534,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['3e6789f3-b19b-4a2b-b483-9ad05a55581f'],38,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.357,Pass,,2014/2015
,,,,,,,,,,,,,,0.9417,,,,,,,,,,,,,d869bd8c-3089-4fbf-b646-b3cb4fc3be7e,263,,"[89.9, 71.0]",267085,6,,,,1.1583859,,Right Foot,,,,"[91.3, 74.2]",,Ground Pass,,3.4928498,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['b7c72954-46c0-4455-9dc3-f47c64b903c1'],38,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.892,Pass,,2014/2015
,,,,,,,,,,,,,,0.9458,,,,,,,,,,,,,8e0834bb-2735-4d5b-b40a-bb28b939d033,265,,"[92.9, 74.2]",267085,6,,,,-1.1275861,,Left Foot,True,,,"[105.1, 48.5]",,High Pass,,28.448727,,Incomplete,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['952cfbbc-96ca-432a-a439-ac8f77b36aca'],39,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.834,Pass,,2014/2015
,,,,,,,,,,,,,,1.2739,,,,,,,,,,,,,d3b8219a-14cd-423e-a689-87c031a95e4f,268,,"[41.7, 6.5]",267085,6,,,True,-0.06484403,,,,,,"[49.4, 6.0]",,Low Pass,,7.7162166,,,,James David Rodríguez Rubio,5695.0,,,,,Recovery,1,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,12,Real Madrid,220,"['96602c91-a113-46a8-b0c7-a5ea5117fcca', 'ee223c9e-0e23-4d22-9f58-a0147f2c9014']",45,,,,,,,,,,,,,,,,Real Madrid,220,00:06:45.209,Pass,True,2014/2015
,,,,,,,,,,,,,,0.7484,,,,,,,,,,,,,a52b2361-db78-45f1-8d0c-73f1405d1668,270,,"[50.5, 6.0]",267085,6,,,,-2.3284237,,Head,,,,"[47.0, 2.3]",,Low Pass,,5.0931325,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,12,Real Madrid,220,['e9fd533d-5297-4485-8b81-9f40d757fd53'],46,,,,,,,,,,,,,,,,Real Madrid,220,00:06:46.590,Pass,,2014/2015
,,,,,,,,,,,,,,1.976454,,,,,,,,,,,,,baad1ce3-d43a-46be-abfd-8b4c0199f3b8,276,,"[64.4, 2.8]",267085,7,,,,2.7817786,,Right Foot,,,,"[43.4, 10.7]",,Ground Pass,,22.4368,,,,Sergio Ramos García,5201.0,,,,,Free Kick,1,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,13,Real Madrid,220,['03fa7b96-9c9e-4a55-8b28-4141da7934e6'],12,,,,,,,,,,,,,,,,Real Madrid,220,00:07:12.843,Pass,,2014/2015
,,,,,,,,,,,,,,1.0541,,,,,,,,,,,,,d2a8e845-8627-43b4-b124-5ff965b73d4f,279,,"[44.5, 12.7]",267085,7,,,,0.57949734,,Right Foot,,,,"[63.6, 25.2]",,Ground Pass,,22.826738,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Left Center Back,13,Real Madrid,220,['eefcce61-99e2-4e12-85ff-952e17b95b4d'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:07:16.905,Pass,,2014/2015
,,,,,,,,,,,,,,0.6441,,,,,,,,,,,,,5cb4b202-d2eb-4839-9e39-c91f7ebe06ad,283,,"[62.1, 26.2]",267085,7,,,,-0.45765966,,Right Foot,,,,"[75.5, 19.6]",,Ground Pass,,14.9372015,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Defensive Midfield,13,Real Madrid,220,"['66f4e69b-62fd-4eb5-929a-a4c258edec24', 'c4124479-8f61-48cf-b5aa-2820e242ce57']",18,,,,,,,,,,,,,,,,Real Madrid,220,00:07:18.671,Pass,True,2014/2015
