bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f04bb52-e794-454e-97e7-9a10e6015202,104,,"[82.3, 68.2]",9783,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,3,Barcelona,217,,45,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.932,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,309e668f-ce50-4217-8213-e6318a81fb76,131,,"[75.9, 25.0]",9783,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,5,Espanyol,214,,22,,,,,,,,,,,,,,,,Espanyol,214,00:02:22.168,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1edcc9c8-0840-4550-ad6b-37e1d894c16c,140,,"[94.0, 59.0]",9783,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,5,Espanyol,214,,28,,,,,,,,,,,,,,,,Espanyol,214,00:02:28.223,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,781d24c5-6b72-488f-8914-6457c5f7cd6f,229,,"[28.8, 72.6]",9783,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Right Midfield,8,Barcelona,217,,23,,,,,,,,,,,,,,,,Espanyol,214,00:04:23.203,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1c243c1-fb07-4610-88e3-f84c83a64b9d,236,,"[56.0, 20.3]",9783,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Espanyol,214,['da2478ac-1b73-4669-936d-1f8a3769d6ec'],54,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.278,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3962e8e-46d9-4b73-b43b-a6dbd82b3288,258,,"[106.1, 72.6]",9783,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,11,Espanyol,214,,46,,,,,,,,,,,,,,,,Espanyol,214,00:05:46.684,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ceb4f5ec-325f-4a91-bcce-69707691309f,303,,"[62.7, 40.4]",9783,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['5104fa3f-8fad-4a7b-89c6-03ee1ee36125'],38,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.179,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd7f04cb-852b-4975-9221-eda40b73d237,351,,"[37.2, 38.6]",9783,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['d057f1f4-0934-4403-9a85-59342061e613'],5,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.308,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,490dcb68-4675-4ca2-9d7d-390dbc85a530,402,,"[6.7, 16.0]",9783,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aarón Martín Caricol,6757.0,Left Back,19,Espanyol,214,,48,,,,,,,,,,,,,,,,Espanyol,214,00:08:48.507,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6ee73dbf-d985-4e08-8bf5-9d97ac2d42b4,448,,"[12.9, 65.0]",9783,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Navarro Ceciliano,6756.0,Right Back,21,Espanyol,214,,28,,,,,,,,,,,,,,,,Espanyol,214,00:09:28.162,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e16160bd-eb5a-482f-81f1-2d39ce41e311,474,,"[6.2, 47.0]",9783,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,22,Barcelona,217,['9e4f53e9-ff06-4f89-a7a2-ab5fa5531e0f'],52,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.725,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,528a1a40-b9a4-4aef-b77d-b438670cb89d,547,,"[95.0, 14.5]",9783,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,25,Barcelona,217,,34,,,,,,,,,,,,,,,,Barcelona,217,00:11:34.513,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,048ea928-75fe-4e6a-b05c-d8e409e03cae,604,,"[51.6, 48.5]",9783,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Midfield,29,Espanyol,214,['885f8a0f-9abf-4b1d-ae8b-2692e5e8698e'],7,,,,,,,,,,,,,,,,Espanyol,214,00:13:07.553,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c95acfc8-a4ef-4478-bc9f-6ff4342e1418,627,,"[49.1, 49.7]",9783,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Darder Moll,3236.0,Right Defensive Midfield,30,Espanyol,214,['86ccc20a-fe98-4dd3-9bfb-4ba3010b2802'],32,,,,,,,,,,,,,,,,Espanyol,214,00:13:32.756,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4b158f34-bf18-400a-80ff-56e7103fb6c4,660,,"[100.1, 72.0]",9783,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Manuel Jurado Marín,6870.0,Right Midfield,33,Barcelona,217,['3db9c3e1-3284-4c0f-9194-c80b4ec3dd9c'],13,,,,,,,,,,,,,,,,Espanyol,214,00:14:13.660,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bb29a310-1b61-45ce-97cf-a531733f2084,745,,"[31.9, 55.5]",9783,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,36,Barcelona,217,,15,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.544,Ball Recovery,,2017/2018
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b9c9bec-eb50-4aee-9185-01e214112183,791,,"[10.2, 44.4]",9783,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Left Midfield,37,Barcelona,217,,3,,,,,,,,,,,,,,,,Espanyol,214,00:17:03.179,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,82040210-8a21-462e-bebb-a51f295d8fd5,807,,"[28.8, 72.8]",9783,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,38,Barcelona,217,,21,,,,,,,,,,,,,,,,Espanyol,214,00:17:21.078,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98e0b88a-2b64-4f3e-8f5a-01c1c5c141da,860,,"[55.5, 18.4]",9783,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['3bbea716-9721-4805-b5d7-72c44bb04c40'],49,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.630,Ball Recovery,True,2017/2018
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22eede7b-0def-4095-8b22-0bd9ada3a5e5,887,,"[11.9, 41.5]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,42,Barcelona,217,,13,,,,,,,,,,,,,,,,Espanyol,214,00:19:13.638,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eee8c696-fdc7-4277-ba1c-d72ad247b518,889,,"[14.8, 56.5]",9783,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Darder Moll,3236.0,Right Defensive Midfield,42,Barcelona,217,,15,,,,,,,,,,,,,,,,Espanyol,214,00:19:15.607,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d756f064-1414-468c-8a9d-a81713318b33,975,,"[11.5, 5.5]",9783,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aarón Martín Caricol,6757.0,Left Back,47,Barcelona,217,,54,,,,,,,,,,,,,,,,Espanyol,214,00:21:54.507,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37cb7985-a33a-4e44-95f0-81adde9a4935,990,,"[56.0, 9.2]",9783,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,49,Espanyol,214,['cec00045-cf7d-4eec-a871-25d9dee35366'],31,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.318,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a27e6c77-9e35-42b0-96d4-452f6bb06dfa,1070,,"[35.1, 10.9]",9783,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aarón Martín Caricol,6757.0,Left Back,65,Barcelona,217,['3a664cd9-20bf-431f-8bef-38890a6af5b8'],8,,,,,,,,,,,,,,,,Espanyol,214,00:27:08.993,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c4af661-b510-434f-8828-729997c53186,1125,,"[36.0, 12.4]",9783,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,,42,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.133,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f888d45-a264-442c-ab02-11c1bdac6954,1174,,"[32.3, 73.8]",9783,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,José Manuel Jurado Marín,6870.0,Right Midfield,69,Espanyol,214,,32,,,,,,,,,,,,,,,,Espanyol,214,00:28:32.862,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a35d8dc8-e8e8-42ea-b84c-96fc8284d7f0,1221,,"[60.3, 69.2]",9783,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Espanyol,214,['8037362b-4a3d-45de-8f45-a331a93bad25'],11,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.694,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b39e0d55-0e56-42de-a77b-c633b9ae4f03,1263,,"[111.9, 69.9]",9783,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,73,Barcelona,217,['8c151b0c-8e0c-42c7-ae78-678483ae03de'],7,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.807,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f7f2acd2-c950-4dc4-b4bb-41197d6f46b5,1290,,"[13.0, 61.8]",9783,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,76,Espanyol,214,['50fa6858-ed42-4964-9aaf-390343108e26'],8,,,,,,,,,,,,,,,,Barcelona,217,00:32:08.829,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32f968e5-c3e1-45e2-9981-4ce68334d50f,1315,,"[106.1, 75.2]",9783,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Navarro Ceciliano,6756.0,Right Back,77,Espanyol,214,['9e3c478a-f9de-48d7-87a5-19e9a361b82c'],37,,,,,,,,,,,,,,,,Espanyol,214,00:32:37.999,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1cb9b3e8-dd51-4ca6-95ba-8af16bf47b67,1412,,"[4.3, 36.2]",9783,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Diego López Rodríguez,6768.0,Goalkeeper,82,Barcelona,217,,31,,,,,,,,,,,,,,,,Espanyol,214,00:35:31.975,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a660b78c-4829-4a15-b388-2826d159e2ff,1419,,"[89.7, 26.3]",9783,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,83,Barcelona,217,['991e2e76-53e3-44ca-95c5-0cf2c7ba78a6'],56,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.034,Ball Recovery,,2017/2018
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49a4d260-c80b-4e28-ae18-2ec1493834d2,1495,,"[28.6, 48.9]",9783,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Defensive Midfield,84,Barcelona,217,,16,,,,,,,,,,,,,,,,Espanyol,214,00:37:16.025,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b450cb7b-7635-41c6-a6d4-897b8a51c18b,1519,,"[44.2, 12.5]",9783,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,86,Espanyol,214,,8,,,,,,,,,,,,,,,,Barcelona,217,00:38:08.427,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f9a66a1-79ba-44e0-a71f-2a2d81d59ef3,1536,,"[32.5, 19.1]",9783,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,87,Espanyol,214,['9636b50b-68e5-49b2-badd-816d05442ac2'],54,,,,,,,,,,,,,,,,Barcelona,217,00:38:54.098,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b91f8c8-2543-4b95-b9c5-eb66448781e2,1542,,"[62.1, 3.4]",9783,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esteban Félix Granero Molina,6770.0,Left Midfield,87,Espanyol,214,['074adab8-d481-432f-9d67-447ae2c9ef33'],4,,,,,,,,,,,,,,,,Espanyol,214,00:39:04.010,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9173aacb-30b9-4ae3-a788-3209e31a608c,1614,,"[93.4, 5.1]",9783,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,89,Barcelona,217,['5af6cba7-f627-42a7-ac13-f0ea1f5d6467'],40,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.632,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0201aee3-e617-46a9-9a99-19bb2dd79a22,1646,,"[43.4, 12.5]",9783,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,92,Barcelona,217,['c3d58e79-7943-4e60-9466-c53331fced60'],20,,,,,,,,,,,,,,,,Barcelona,217,00:43:20.436,Ball Recovery,,2017/2018
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02dd27df-bfa0-4ab9-931b-bbcd9ef4fe97,1678,,"[14.4, 19.5]",9783,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Manuel Jurado Marín,6870.0,Right Midfield,93,Barcelona,217,,4,,,,,,,,,,,,,,,,Espanyol,214,00:44:04.510,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49e0772e-7e60-4cf8-8575-7e86ffa45749,1736,,"[85.0, 21.3]",9783,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gerard Moreno Balaguero,6766.0,Left Center Forward,96,Espanyol,214,,18,,,,,,,,,,,,,,,,Espanyol,214,00:00:18.947,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcfe568e-0b65-4963-b012-9c795514bb1d,1786,,"[114.2, 3.0]",9783,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,99,Barcelona,217,,15,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.476,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d8ca7365-7b33-47cf-9348-53c9b977e0b4,1831,,"[55.8, 69.4]",9783,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Right Midfield,102,Espanyol,214,['e4083782-71eb-42cd-b356-8d612c2eedf5'],14,,,,,,,,,,,,,,,,Espanyol,214,00:03:14.924,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd7ce539-087d-4e86-8481-9c61a7a5e159,1844,,"[55.1, 15.1]",9783,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,,21,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.758,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d9fc4437-8b31-404c-a75c-96685adb432c,1887,,"[24.3, 27.4]",9783,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Left Midfield,104,Espanyol,214,,4,,,,,,,,,,,,,,,,Espanyol,214,00:04:04.293,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b919f687-039b-4e5f-99ef-6089f12f7a6d,1900,,"[38.1, 62.0]",9783,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,105,Espanyol,214,['3d53ab47-a39d-4298-9a3d-d9b896dc81e7'],39,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.507,Ball Recovery,True,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcbabbf3-5c0b-4308-92bf-df24b1aef804,1904,,"[78.5, 19.9]",9783,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,105,Espanyol,214,,40,,,,,,,,,,,,,,,,Espanyol,214,00:04:40.196,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebf8883b-aea2-4703-8795-f67624c69a05,1917,,"[3.5, 48.2]",9783,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,106,Barcelona,217,['5f0d58b3-3c28-406b-a5e1-4412f7e34c63'],46,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.832,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d3b2c9b-0dbd-4e43-a06c-4522530da4d5,1934,,"[65.6, 31.2]",9783,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,106,Barcelona,217,,18,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.211,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,809f2ef5-32d6-49c0-b6dc-6a2ea37ee18d,1978,,"[93.2, 59.7]",9783,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Jurado Marín,6870.0,Right Midfield,108,Espanyol,214,,24,,,,,,,,,,,,,,,,Espanyol,214,00:06:24.287,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4201a51b-c091-495b-a7e2-e5dc980b4ee9,1994,,"[4.5, 30.5]",9783,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,110,Barcelona,217,['5c39eb1e-6faa-4368-979c-67cefd1596b9'],11,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.963,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3444ba87-5f02-4e3e-b0c9-956ae9834516,2067,,"[89.3, 27.5]",9783,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,113,Barcelona,217,,49,,,,,,,,,,,,,,,,Barcelona,217,00:08:49.736,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,47747516-86dc-4f7e-8767-92e112649d5f,2120,,"[78.5, 42.9]",9783,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,115,Barcelona,217,,45,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.480,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0fe30a40-4e7f-4899-b3c5-7b888874598a,2132,,"[68.0, 62.1]",9783,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,115,Barcelona,217,,55,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.299,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a174593-7742-485e-b4fc-33a083cd076c,2157,,"[52.1, 54.8]",9783,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,117,Barcelona,217,,19,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.616,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b57ac298-32e7-4947-9c7a-2b0280b81867,2237,,"[41.6, 74.8]",9783,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Right Defensive Midfield,122,Espanyol,214,,21,,,,,,,,,,,,,,,,Espanyol,214,00:13:21.717,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,16a85140-71dc-4882-982e-afe98bd22dfa,2262,,"[45.1, 49.4]",9783,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Darder Moll,3236.0,Right Defensive Midfield,124,Espanyol,214,,33,,,,,,,,,,,,,,,,Espanyol,214,00:13:33.564,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d8459637-f6f4-4b12-ad67-4ff10e19c792,2275,,"[94.1, 45.2]",9783,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Darder Moll,3236.0,Right Defensive Midfield,125,Espanyol,214,,19,,,,,,,,,,,,,,,,Espanyol,214,00:14:19.498,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec086b73-b34c-49f5-8cd9-5f842bc7dc74,2280,,"[20.4, 31.4]",9783,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,126,Barcelona,217,,21,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.450,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fe1cd82c-2f3d-47d2-84d4-54243fc39fd5,2328,,"[24.0, 23.2]",9783,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Moreno Balaguero,6766.0,Left Center Forward,127,Barcelona,217,,49,,,,,,,,,,,,,,,,Espanyol,214,00:15:49.814,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8d747d0-5ccf-4ea9-8916-1a52dd7acf19,2383,,"[2.4, 57.6]",9783,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,132,Barcelona,217,,31,,,,,,,,,,,,,,,,Espanyol,214,00:17:31.996,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd1fc304-d0b0-45a4-bbb7-10d37daf2dc3,2406,,"[11.2, 25.3]",9783,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,133,Barcelona,217,,9,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.922,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d42f959-3ae9-4450-979a-3517446f77ee,2461,,"[108.8, 76.9]",9783,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Midfield,135,Espanyol,214,,12,,,,,,,,,,,,,,,,Espanyol,214,00:19:12.247,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae5c7da1-68fd-4254-89da-a1bf5dcce9d8,2476,,"[2.4, 38.0]",9783,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,136,Espanyol,214,,42,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.804,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d5cd35e-70a4-4ed4-ba4b-5324ae20a729,2484,,"[111.6, 37.0]",9783,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,136,Espanyol,214,,52,,,,,,,,,,,,,,,,Espanyol,214,00:19:52.745,Ball Recovery,,2017/2018
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,febfcaed-b6d2-47cb-93b9-ef04457ff5d8,2495,,"[85.7, 76.7]",9783,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio García De La Fuente,6767.0,Right Midfield,138,Espanyol,214,,31,,,,,,,,,,,,,,,,Espanyol,214,00:20:31.951,Ball Recovery,,2017/2018
