bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,15afcebe-9f93-4e64-bdd2-1becb89f34a3,2501,,"[3.8, 41.0]",69304,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,113,Barcelona,217,['b1865430-73b2-4ad7-8670-6c2d635d76e5'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:10:18.873,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0cf75328-11b1-4c54-87a1-90b376548e3c,2524,,"[116.7, 13.7]",69304,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,113,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:10:47.992,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,88efffcd-ddf0-49c1-a570-715480c15ccc,2650,,"[70.0, 26.3]",69304,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,121,Barcelona,217,['fb3e23b5-0390-43ae-ada3-f6189ec13934'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:13:54.011,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d912f634-65aa-424f-a26f-6ebd4f069429,2654,,"[35.8, 67.0]",69304,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,121,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.674,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e856f21d-aac2-4e51-90b3-ade08a4e6007,2670,,"[53.6, 45.5]",69304,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,123,Barcelona,217,['8901f8e2-5c54-44f1-9ccd-fc580e2b9775'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.253,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,220a06b3-d93a-4604-a7af-465aec929f94,2700,,"[43.9, 53.5]",69304,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,124,Villarreal,222,,31,,,,,,,,,,,,,,,,,Villarreal,222,00:14:31.560,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1aafac94-f7d1-4f13-afaa-ec0f49aee40d,2707,,"[55.7, 69.0]",69304,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['bd069bd9-e605-49be-9d17-df70c36dfb9e'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.170,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,513f4994-c7f5-49ac-82a3-dc6901e96a58,2745,,"[29.0, 50.0]",69304,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,127,Villarreal,222,,38,,,,,,,,,,,,,,,,,Villarreal,222,00:15:38.786,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,54272aeb-caf2-46c9-b380-e23f151433c8,2769,,"[32.0, 57.3]",69304,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gerard Piqué Bernabéu,5213.0,Left Center Back,128,Barcelona,217,['906ab0d7-d30a-4c4e-8b2d-047b43f1ade7'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:16:07.374,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4f42e589-7f7a-4483-bf7d-4d7f5ed382cb,2801,,"[27.2, 40.0]",69304,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Back,131,Barcelona,217,['fdf2e475-0708-4bc4-97a8-99c7552e149a'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:16:54.692,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f244b0ed-d33c-4d29-b70c-8a95afb1e03a,2822,,"[44.7, 30.5]",69304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,131,Barcelona,217,,5,,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.327,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f606b7ce-1876-41fb-9b4d-a62428488766,2864,,"[5.2, 41.1]",69304,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,132,Villarreal,222,['3dba5922-fc77-40f6-872b-b83d865b6117'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:17:43.555,Ball Recovery,,2010/2011
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d1f1120d-0fb2-438c-8cee-ccdea21d1e6f,2867,,"[51.0, 64.9]",69304,62,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,132,Villarreal,222,['71631c03-4e23-4517-bf82-89f8b6d9759b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.949,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,79a343ac-3179-4d2b-9bae-9b4e04e430e7,2999,,"[111.9, 38.5]",69304,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Left Center Back,139,Barcelona,217,,15,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.874,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7f2d7fbe-70e6-4210-8298-ebdde1c020d4,3136,,"[26.7, 20.2]",69304,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,141,Barcelona,217,,11,,,,,,,,,,,,,,,,,Villarreal,222,00:24:11.211,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d92f65ff-4bc4-4ddb-95bf-4cec593265ba,3143,,"[67.6, 73.9]",69304,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['28063053-0eac-4d79-90a5-2ace519d38a6'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.796,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,38529d87-bcb2-4993-8ef2-01f88d7cb6f2,3214,,"[57.5, 27.2]",69304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,144,Barcelona,217,,0,,,,,,,,,,,,,,,,,Barcelona,217,00:26:00.778,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9708fe51-c693-4da3-a457-82816f537d7d,3225,,"[86.2, 75.9]",69304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Right Wing,144,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.671,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e7f95eea-c2e6-4ce6-a3c0-82bce0d6c18b,3245,,"[35.3, 17.9]",69304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,145,Villarreal,222,,28,,,,,,,,,,,,,,,,,Villarreal,222,00:26:28.677,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,513fb93d-1e0b-4263-a933-e7e9980f0a30,3272,,"[44.8, 64.4]",69304,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,145,Villarreal,222,,51,,,,,,,,,,,,,,,,,Villarreal,222,00:26:51.011,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e91d1f17-bf02-46bd-b0af-693120d14938,3288,,"[48.2, 51.2]",69304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,146,Barcelona,217,['58a68b1d-b9bb-45a7-a82a-924c58f04b60'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:27:07.153,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3b1fc688-f17e-43d8-b96e-ce351a7bb5f6,3335,,"[80.4, 60.6]",69304,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,146,Barcelona,217,,45,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.910,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,224f3256-0bcb-45bf-b044-ca1df5f4fad7,3388,,"[26.9, 62.9]",69304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,146,Barcelona,217,,36,,,,,,,,,,,,,,,,,Villarreal,222,00:28:36.646,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,77c3dcb8-ee26-4500-bf53-6c5827dd6717,3393,,"[51.5, 24.5]",69304,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,146,Barcelona,217,,43,,,,,,,,,,,,,,,,,Barcelona,217,00:28:43.458,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f1640f3e-ddfe-40a1-a4ad-5f4dfe4c9b6d,3464,,"[75.7, 5.6]",69304,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,148,Barcelona,217,['e1b44a83-8a34-4981-8542-4aae53bc90f9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:30:22.752,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,751e2c2e-d59a-4574-b70a-f8ca68bdeb7b,3574,,"[98.1, 30.6]",69304,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.821,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b720aa1c-6dbd-4fcb-85bc-2e6b6837b39e,3629,,"[12.1, 49.2]",69304,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,154,Barcelona,217,['a8225c52-f810-48c5-a3cb-b99e148f8d4e'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:34:51.468,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b9274401-8936-4496-87f7-6242bd5585cd,3655,,"[38.4, 30.9]",69304,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Cazorla González,11386.0,Left Attacking Midfield,154,Barcelona,217,,13,,,,,,,,,,,,,,,,,Villarreal,222,00:35:13.813,Ball Recovery,,2010/2011
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bb097d3c-d100-4423-ac2b-89bf62ce2ff9,3741,,"[23.4, 12.2]",69304,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén Gracia Calmache,25921.0,Right Attacking Midfield,157,Barcelona,217,['df531fc8-e5b4-41c0-9966-58b4ec55564d'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:37:44.985,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35f6c63a-2f4d-4b16-9a12-41b5abab1a96,3743,,"[28.9, 19.4]",69304,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nilmar Honorato da Silva,26698.0,Right Center Forward,157,Barcelona,217,['0ab856b6-63d5-4582-a484-7b581cff0ce7'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:37:46.710,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e39f7950-a7e6-44e8-8807-40e93dedba71,3747,,"[84.5, 53.9]",69304,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bojan Krkíc Pérez,4913.0,Left Wing,157,Barcelona,217,['7ea8d2ff-4b8c-4ebb-b497-fc716418ad8b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.171,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,08f1afa4-2e5b-48a2-b68e-7729690cdfba,3807,,"[109.7, 42.6]",69304,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Cazorla González,11386.0,Left Attacking Midfield,163,Villarreal,222,,33,,,,,,,,,,,,,,,,,Villarreal,222,00:40:33.727,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a2e61be6-86ca-4bc5-8d25-73cbbd995645,3818,,"[52.4, 52.2]",69304,86,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,168,Barcelona,217,,42,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.549,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d847feef-4bac-49ca-94f8-80dcae1fbded,3825,,"[7.0, 64.5]",69304,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,169,Villarreal,222,['469075f8-e13e-4ee8-9ff6-9e5702e01eb5'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:41:53.921,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,69d4e9d8-92fa-4640-a8c6-a084e5756ae3,3898,,"[60.3, 16.3]",69304,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,172,Barcelona,217,['e0c22a85-fab3-41d7-a0e3-5321ab395695'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.121,Ball Recovery,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65d14d21-04a3-4972-9c9e-ae343101bef7,3917,,"[71.9, 26.2]",69304,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,172,Barcelona,217,,14,,,,,,,,,,,,,,,,,Barcelona,217,00:43:14.718,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,26e0c0ad-9a41-4dc8-8254-84c9bf72c88b,3926,,"[72.4, 17.3]",69304,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,174,Barcelona,217,['08784e42-2496-4c2d-ab6b-818c42fc3efc'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.135,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4b6202e-13c4-4e29-bfa5-a41e3f221a79,3931,,"[70.6, 24.5]",69304,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,174,Barcelona,217,,40,,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.017,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ec6b5e26-a6e2-49cf-abf6-f8eb2dbf9a05,3947,,"[30.7, 44.6]",69304,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Pablo Musacchio,7034.0,Left Center Back,175,Villarreal,222,,50,,,,,,,,,,,,,,,,,Villarreal,222,00:43:50.075,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b757d4a-448b-4e2e-b9f3-7c6de4624e6d,3953,,"[39.7, 41.5]",69304,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,175,Villarreal,222,,53,,,,,,,,,,,,,,,,,Villarreal,222,00:43:53.707,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11a1240c-9ea7-4b12-9241-1032ef99ae69,3988,,"[6.3, 24.7]",69304,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Catalá Mazuecos,26765.0,Left Back,177,Villarreal,222,,21,,,,,,,,,,,,,,,,,Villarreal,222,00:44:21.289,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,37a0c235-409f-4fc4-9253-0e629b0b8dca,4020,,"[102.5, 26.2]",69304,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Right Attacking Midfield,177,Villarreal,222,,56,,,,,,,,,,,,,,,,,Villarreal,222,00:44:56.552,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2dd4f9aa-829b-44ff-a973-caef8b04b95f,4043,,"[6.0, 59.8]",69304,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,181,Barcelona,217,,55,,,,,,,,,,,,,,,,,Barcelona,217,00:45:55.845,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,17d33e86-b569-4f20-9ebe-18a38776d842,4132,,"[38.6, 50.1]",69304,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,188,Barcelona,217,['201e8393-7021-463b-9160-701e4c980a95'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:49:02.354,Ball Recovery,,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25a24f3f-ef9d-41ca-892e-a5a04ea4731f,153,,"[95.4, 23.7]",69304,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahim Afellay,4891.0,Left Wing,2,Barcelona,217,['fb6db91d-0fed-4314-92df-fd744dc8badb'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.937,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c6cc8ec4-7167-4f16-9c8e-5202b6236832,196,,"[71.4, 49.9]",69304,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,5,Barcelona,217,['e6d7e269-4190-4d0d-8540-44ad6239a061'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.820,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c9988435-0711-40cb-9755-d327de051c9d,226,,"[63.4, 49.2]",69304,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,5,Barcelona,217,['af67e28b-56e3-4cba-8012-ed854138356c'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.955,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,782fcd15-f0f8-4103-9015-5fabb848c783,627,,"[48.7, 5.5]",69304,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,21,Barcelona,217,['61570ebf-bc86-4199-a720-280af012632c'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.236,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50de9b02-ff1b-4f57-b153-69c3d1b89e1b,1045,,"[85.0, 28.7]",69304,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,43,Barcelona,217,"['ac9d75f1-a74f-46c4-ab0f-db0a6ad53ef4', 'bcb04532-b228-4028-8d5e-1cccbab90e2f']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.431,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0a901090-6777-4460-9a51-56eb5d719e36,1118,,"[110.9, 69.0]",69304,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,47,Barcelona,217,['888f2706-c491-4608-909c-27e5bdc65bc5'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.633,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b5e3f70d-219a-4976-8426-6f15bb9b78b5,1218,,"[117.7, 54.1]",69304,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,52,Barcelona,217,['cff68693-3194-46cd-b2dd-e740ffd3c704'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.622,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2d05d4d5-3a6c-44e7-99cc-d224db293c89,1293,,"[19.0, 74.5]",69304,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,57,Villarreal,222,['c5cb713e-afbb-4210-9f8d-2ccfb1d21622'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:29:22.405,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8a5ba5eb-44e1-49d3-9f5d-102c75a99298,1357,,"[40.9, 67.3]",69304,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,62,Barcelona,217,"['8bfc0776-0515-4ad0-a612-e47dcbb91fd6', '954ff407-7750-4fbe-82a9-6d2a251ae07c']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.348,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1d65d133-6797-42c9-942a-d65158864629,1377,,"[41.0, 74.5]",69304,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Wing,62,Barcelona,217,['84c1be88-cbf1-4e90-9750-0a370062aa3f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.678,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c045b81c-a4e3-4c58-9c96-bbd3dccd524e,1486,,"[75.3, 31.2]",69304,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,67,Barcelona,217,['1a4c98ab-7a97-4b1e-a580-05f8b5eedadf'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.777,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,58491f44-37f5-4217-8fb1-3bf7883058c1,1623,,"[106.9, 10.2]",69304,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,72,Barcelona,217,['a3cb2a77-2cd7-43ea-a58d-ce48345fa7ff'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.325,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fde3f39b-0b02-40e3-b81e-f4d39002e8d2,1779,,"[86.1, 47.2]",69304,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,81,Barcelona,217,['91ed7c68-038c-4bed-b447-562a4f1c44d6'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:39:30.525,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,74d93c21-f512-43c4-b47a-204bcdab9862,1934,,"[106.0, 37.3]",69304,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,84,Barcelona,217,['b4793479-5775-4b42-92a1-aaf1ae16ae60'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.244,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,01c1db6e-34c0-4a20-8ca7-0f16b8b43292,1970,,"[62.7, 34.4]",69304,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,87,Barcelona,217,['f8386679-31fa-4104-90b9-0a638edc20ca'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.754,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c8bd920-fbe8-4ad3-a084-547f319e7ce4,1990,,"[55.4, 35.5]",69304,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,89,Villarreal,222,"['44461474-b900-4dea-bede-7ac7b6022fea', '6b74e928-8755-404b-8b45-c52da5a16027']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.293,Dispossessed,True,2010/2011
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0cc67633-29da-4d60-a09f-2f588a29c37b,2149,,"[89.7, 7.4]",69304,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Afellay,4891.0,Left Wing,97,Barcelona,217,['8d74b42a-1a90-493a-8e1b-8bc67abc25d6'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.917,Dispossessed,True,2010/2011
