50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.031635,,,,,,,,,,,,3143b3e5-ff50-4686-8324-2f46f1ffccc0,126,,"[117.2, 67.1]",303473,2,,,,-1.4758446,,Right Foot,,,,"[117.4, 65.0]",,High Pass,,2.1095023,Incomplete,,Luuk de Jong,20033.0,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,5,Sevilla,213,"['608ec036-604b-438d-85ed-291d7f1b8c87', '98b548dd-a8eb-41b9-9e0c-97e06b00f0c9']",17,,,,,,,,,,,,,,,,,Sevilla,213,00:02:17.622,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.208405,,,,,,,,,,,,812b2669-dfad-414d-8aaa-75a601afb03c,131,,"[103.7, 0.1]",303473,2,,,,1.4092534,,,,,,"[105.9, 13.6]",,Low Pass,,13.678084,,,Óliver Torres Muñoz,12021.0,,,,,Throw-in,1,From Throw In,Sergio Reguilón Rodríguez,18620.0,Left Back,6,Sevilla,213,['715bb6d1-96f8-4e7a-8e08-fe6d2ec57cc5'],33,,,,,,,,,,,,,,,,,Sevilla,213,00:02:33.895,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.113351,,,,,,,,,,,,1a9c2eea-ae71-4a65-b52b-f83475fe8ab3,138,,"[9.5, 65.2]",303473,2,,,,-0.9330755,,Right Foot,,,,"[19.8, 51.3]",,Ground Pass,,17.30029,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Free Kick,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,7,Barcelona,217,['6fff9677-dd07-4e6e-bdc8-e8cc74693a29'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.915,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.567708,,,,,,,,,,,,3135380d-b823-4b7e-b6b3-7bcb151ebe0e,142,,"[19.8, 56.2]",303473,2,,,,3.0727363,,Right Foot,,,,"[14.0, 56.6]",,Ground Pass,,5.813777,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,7,Barcelona,217,"['1ec0cf9b-194f-4651-a0a3-05c34d0eefe5', '93bdd849-d273-46d7-a842-2df94d4f04b5']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.474,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.025652,,,,,,,,,,,,03378526-74ba-402f-9377-4490919274af,145,,"[12.1, 57.7]",303473,2,,,,-0.36120376,,Right Foot,,,,"[16.6, 56.0]",,Low Pass,,4.8104053,Incomplete,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,7,Barcelona,217,['a72eb821-919f-4083-86c6-8c8745827a7f'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.042,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.798727,,,,,,,,,,,,652808a0-49bd-4e1b-9968-d885da4a27b0,150,,"[77.4, 38.2]",303473,2,,,,1.7348918,,Right Foot,,,,"[72.3, 69.0]",,Ground Pass,,31.219385,,,Diego Carlos Santos Silva,3366.0,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Back,7,Barcelona,217,"['5bde56fc-caa9-472c-b20b-d3d968e17716', 'd7eac256-be17-414e-b84e-3681ebf2d3ac']",47,,,,,,,,,,,,,,,,,Sevilla,213,00:02:47.731,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,3.406788,,,,,,,,,,,,5e0ee44a-4fa8-4c1c-a9a5-0e38d4b54cfa,153,,"[82.6, 70.2]",303473,2,,,,-0.90787697,,Right Foot,,,,"[120.0, 22.3]",,High Pass,,60.771458,Out,,Luuk de Jong,20033.0,,True,,,,1,From Free Kick,Diego Carlos Santos Silva,3366.0,Right Center Back,7,Barcelona,217,['f12e5c27-c88f-45e0-9c1f-1cbd104e4a8e'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:02:53.193,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.15497,,,,,,,,,,,,a5f961d2-edee-49f5-9b68-1f81443e673f,155,,"[6.0, 44.0]",303473,3,True,,,-1.2637506,,Right Foot,,,,"[11.2, 27.6]",,Ground Pass,,17.20465,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,['1eef3304-4b66-42ef-8e16-55370f6f2ee1'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.891,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.376441,,,,,,,,,,,,33196e72-5e49-454f-8200-9cb75f65614d,157,,"[12.7, 24.7]",303473,3,,,,1.4038855,,Right Foot,,,,"[18.9, 61.5]",,Ground Pass,,37.318626,,,Jean-Clair Todibo,11532.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,['33b80259-1a9e-42b3-9f91-6894c288cde9'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.118,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.712521,,,,,,,,,,,,2ef87ddf-7be8-462e-8752-5946704a6736,160,,"[26.6, 66.2]",303473,3,,,,0.61340547,,Right Foot,,,,"[39.1, 75.0]",,Ground Pass,,15.286922,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,Jean-Clair Todibo,11532.0,Right Center Back,8,Barcelona,217,['d5ee675a-9206-472e-88e3-13b20c501adb'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.575,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.413069,,,,,,,,,,,,42f280c4-2587-4828-950f-af83fa9da8f6,164,,"[35.6, 74.2]",303473,3,,,,-2.801065,,Right Foot,,,,"[10.2, 65.2]",,Ground Pass,,26.947355,,,Jean-Clair Todibo,11532.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,"['06a4bb08-6643-4f27-83ba-3cf315fb108d', '54a8c87d-c01e-4031-8de6-cfceb60aeaca']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.364,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.602501,,,,,,,,,,,,a638a3de-0f8b-4e32-8a72-e889c187ec56,168,,"[10.6, 65.0]",303473,3,,,,-1.9978224,,Left Foot,,,,"[2.0, 46.1]",,Ground Pass,,20.764633,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Jean-Clair Todibo,11532.0,Right Center Back,8,Barcelona,217,"['51232cdd-aa5e-4076-abf2-b38f7c2f432e', '6feeda45-17b7-4435-8d7b-09c009150511']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.817,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.381396,,,,,,,,,,,,61285462-6ec6-42d5-a8cb-2e429e35a4b8,171,,"[1.8, 42.9]",303473,3,,,,-1.2593813,,Right Foot,,,,"[9.3, 19.6]",,Ground Pass,,24.477337,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,"['6feeda45-17b7-4435-8d7b-09c009150511', 'b36a1374-c970-431a-bbf9-78bcc5874680']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.058,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,3.358174,,,,,,,,,,,,e9145278-9ce9-45e8-9f33-fb20d07593bd,174,,"[3.8, 21.8]",303473,3,,,,0.7432945,,Right Foot,,,,"[50.8, 65.0]",,High Pass,,63.83761,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,['742ac351-79bb-4e65-8acf-01f384bc4557'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.646,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.230304,,,,,,,,,,,,7e923354-25ca-4b3c-894e-34f046777473,177,,"[50.8, 65.0]",303473,3,,,True,0.065408744,a2e8a001-365f-48cd-b7d4-962d2ef9a27f,,,,,"[73.7, 66.5]",,Low Pass,,22.949074,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['aa3a7839-c4e3-4a99-b2e9-f44b8823345d', 'ef0f5ef8-e7ac-41df-8a76-4af6e1d1859c']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.005,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,2.084487,,,,,,,,,,,,5ed3933b-bee2-415d-adfc-516f69d104fe,181,,"[11.5, 38.9]",303473,3,,,,0.2528063,,Keeper Arm,,,,"[35.5, 45.1]",,Ground Pass,,24.7879,,,Fernando Francisco Reges,16003.0,,,,,,1,From Keeper,Tomáš Vaclík,11541.0,Goalkeeper,10,Sevilla,213,['8e45a7ab-692d-415f-b9ce-3937ea505afe'],32,,,,,,,,,,,,,,,,,Sevilla,213,00:03:32.710,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.527276,,,,,,,,,,,,70ac6a38-b93d-4f5f-9e46-ca118c3fc007,184,,"[40.4, 50.2]",303473,3,,,,0.5110573,,Right Foot,,,,"[61.8, 62.2]",,Ground Pass,,24.534874,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Center Defensive Midfield,11,Sevilla,213,['95841fc9-e9af-4fdc-8351-aa24bf69ffb6'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:03:36.262,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.998811,,,,,,,,,,,,875f388b-60b9-4141-8df5-ac824122c95a,187,,"[69.9, 65.4]",303473,3,,,,0.5609489,,Right Foot,,,,"[89.0, 77.4]",,Ground Pass,,22.556818,,,Lucas Ariel Ocampos,4345.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,12,Sevilla,213,['c436b2cf-7fda-45b1-a932-9b78611cf91a'],39,,,,,,,,,,,,,,,,,Sevilla,213,00:03:39.379,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.268589,,,,,,,,,,,,ce8e7760-8932-48b0-8e4e-704f29520ca6,191,,"[95.2, 53.9]",303473,3,,,,3.039386,,Right Foot,,,,"[91.3, 54.3]",,Ground Pass,,3.9204593,Incomplete,,,,,,,,,1,Regular Play,Lucas Ariel Ocampos,4345.0,Right Wing,13,Sevilla,213,"['151fdc0a-bc9d-4b58-be97-5043f268c84d', '654e327f-95b4-4aff-b9d0-160172f7df2e']",46,,,,,,,,,,,,,,,,,Sevilla,213,00:03:46.253,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.712011,,,,,,,,,,,,6fcddcf2-31c2-40f5-9c2b-5be24419d685,194,,"[26.9, 35.2]",303473,3,,,,0.88448775,,Right Foot,,,,"[34.6, 44.6]",,Ground Pass,,12.151132,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,14,Barcelona,217,"['97fa273c-9fae-4940-a661-1a9e4e0fdca5', '9e3693ac-bfee-4cb5-a43c-eb891df11297']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.506,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.926113,,,,,,,,,,,,d3b122cf-3b7d-4607-93dd-b34426ab41c4,197,,"[37.3, 51.5]",303473,3,,,,-0.5880026,,Right Foot,,,,"[51.7, 41.9]",,Ground Pass,,17.306646,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,14,Barcelona,217,['068af11d-c26b-4598-8e71-56ac40b3118f'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.308,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.447352,,,,,,,,,,,,eb14a999-80a8-4e65-8847-066c254c7bda,205,,"[49.1, 50.4]",303473,3,,,,-2.7842839,,Right Foot,,,,"[41.6, 47.6]",,Ground Pass,,8.005623,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,14,Barcelona,217,['b963ec83-f787-4e6e-b725-323bc892734b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.170,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.460574,,,,,,,,,,,,90e03e2b-2f62-4fb1-92a9-00d91ff7e0d4,208,,"[41.4, 54.5]",303473,3,,,,1.4724306,,Right Foot,,,,"[42.9, 69.7]",,Ground Pass,,15.273834,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Defensive Midfield,14,Barcelona,217,['d0874969-0cf3-4242-9a5c-5a2abd9954c9'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.512,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.930213,,,,,,,,,,,,a932715f-49e8-4643-bd70-4b78b95a4c14,211,,"[42.9, 69.7]",303473,4,,,,0.20749623,,Right Foot,,,,"[58.1, 72.9]",,Ground Pass,,15.533191,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,14,Barcelona,217,"['750ed695-35cf-4352-a4ad-3955c54c9bfd', 'f096e6a0-12b2-4f82-8763-e6b896e00550']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.258,Pass,,2019/2020
,,,,,,,,,,,True,,,,,,1.438622,,,,,,,,,,,,f096e6a0-12b2-4f82-8763-e6b896e00550,213,,"[62.0, 7.2]",303473,4,,,,-0.50016105,,Left Foot,,,,"[70.6, 2.5]",,Ground Pass,,9.80051,,,Manuel Agudo Durán,6724.0,,,,,Interception,1,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,15,Sevilla,213,"['5c0a0e96-585b-4ff9-8edc-e2c21a3f1898', 'a932715f-49e8-4643-bd70-4b78b95a4c14']",2,,,,,,,,,,,,,,,,,Sevilla,213,00:04:02.188,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.54686,,,,,,,,,,,,55ff0a5f-39b1-4c9c-a84e-28e7b6bfd558,216,,"[71.9, 3.2]",303473,4,,,,0.45181385,,Right Foot,,,,"[85.5, 9.8]",,Ground Pass,,15.116878,Incomplete,,Luuk de Jong,20033.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,15,Sevilla,213,"['27467c44-e944-4c92-8790-8838a3e2cb26', 'b316055a-05c6-44c3-9c94-d8fd51b088e1']",4,,,,,,,,,,,,,,,,,Sevilla,213,00:04:04.025,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.581428,,,,,,,,,,,,ea6d45c6-1121-48f1-8e6f-cfa809c934a1,222,,"[74.8, 12.1]",303473,4,,,,2.3540063,,Right Foot,,,,"[52.0, 35.0]",,Ground Pass,,32.314857,,,Diego Carlos Santos Silva,3366.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,15,Sevilla,213,['5b8f3f62-460e-48a4-bfd5-527a91519040'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:04:08.828,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.147898,,,,,,,,,,,,a864165d-801a-43cc-987b-5db862ecafe0,225,,"[52.2, 38.0]",303473,4,,,,0.2551824,,Right Foot,,,,"[61.4, 40.4]",,Ground Pass,,9.507892,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Diego Carlos Santos Silva,3366.0,Right Center Back,15,Sevilla,213,['e9e9b92f-af04-4c56-94b6-bc67a7893e24'],11,,,,,,,,,,,,,,,,,Sevilla,213,00:04:11.456,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.055041,,,,,,,,,,,,e2682f8b-5e8b-4ac4-9885-961fae55f9c0,228,,"[63.9, 45.7]",303473,4,,,,-0.88847977,,Right Foot,,,,"[69.1, 39.3]",,Ground Pass,,8.246211,,,Óliver Torres Muñoz,12021.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Center Midfield,15,Sevilla,213,['842107da-6b34-43b7-89b2-ad590cb3cc7d'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:04:14.275,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.574983,,,,,,,,,,,,67db7002-aee3-482a-a7b0-c3e6a61a9f79,231,,"[69.1, 39.3]",303473,4,,,,2.27441,,Right Foot,,,,"[63.5, 45.9]",,Ground Pass,,8.655634,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Óliver Torres Muñoz,12021.0,Left Center Midfield,15,Sevilla,213,['27e3789d-ae08-470b-9f49-a80eec25358f'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:04:15.444,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.490306,,,,,,,,,,,,6f570580-09a6-4486-b323-a4c08d3631cb,234,,"[67.6, 36.5]",303473,4,,,,-1.1213179,,Right Foot,,,,"[77.2, 16.6]",,Ground Pass,,22.09457,,,Sergio Reguilón Rodríguez,18620.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Right Center Midfield,15,Sevilla,213,['48340c30-d0ce-4a9f-a2ab-34d4aa862d4d'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:04:18.814,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.235642,,,,,,,,,,,,bf7cb2a9-0f13-406f-9fa6-21e8a670835c,238,,"[84.7, 19.2]",303473,4,,,,-0.8336877,,Left Foot,,,,"[97.5, 5.1]",,Ground Pass,,19.043371,,,Manuel Agudo Durán,6724.0,,,,,,1,Regular Play,Sergio Reguilón Rodríguez,18620.0,Left Back,15,Sevilla,213,"['e4594cdf-c0a1-4529-acc5-ff268e36e706', 'f17a4604-bb6e-43ee-9fbe-bbcf94f6604b']",20,,,,,,,,,,,,,,,,,Sevilla,213,00:04:20.991,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.625041,,,,,,,,,,,,4368a3a4-5d61-4bcf-ae4a-27386f641472,241,,"[99.2, 7.2]",303473,4,,,,0.8006641,,Right Foot,,,,"[112.1, 20.5]",,Ground Pass,,18.528357,Incomplete,,Sergio Reguilón Rodríguez,18620.0,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,15,Sevilla,213,"['3d54c371-9580-4996-b87c-3d641a2a4449', 'acf7a75e-dc53-4a6f-8121-46a38db3acc7']",23,,,,,,,,,,,,,,,,,Sevilla,213,00:04:23.287,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.830985,,,,,,,,,,,,d889df69-65fc-4d5e-9a1d-1b86f76300b0,244,,"[120.0, 0.1]",303473,4,True,,,2.2498016,,Right Foot,,,,"[110.8, 11.5]",,Ground Pass,,14.649232,,,Manuel Agudo Durán,6724.0,,,,,Corner,1,From Corner,Sergio Reguilón Rodríguez,18620.0,Left Back,16,Sevilla,213,['f6da56c8-a2cb-4e57-a0e6-b17c3945dfd5'],40,,,,,,,,,,,,,,,,,Sevilla,213,00:04:40.801,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.439078,,,,,,,,,,,,b25ba8c9-234f-465a-88de-c09c82a1084d,246,,"[106.3, 25.8]",303473,4,,,,2.921099,b8ab1056-5dd9-4ff3-9150-2935b62973ab,Right Foot,,,,"[94.7, 28.4]",,High Pass,,11.887809,,,Éver Maximiliano David Banega,5504.0,True,,,,,1,From Corner,Manuel Agudo Durán,6724.0,Left Wing,16,Sevilla,213,['954e0aef-c35d-412b-b127-521b1e68716c'],43,,,,,,,,,,,,,,,,,Sevilla,213,00:04:43.976,Pass,,2019/2020
,,,,,,,,,,,,,,,,,3.631113,,,,,,,,,,,,c5ec9dfa-3397-43c1-9c3d-3309fe17873c,250,,"[16.2, 28.8]",303473,4,,,,-0.2536741,,Drop Kick,,,,"[75.6, 13.4]",,High Pass,,61.363834,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,17,Barcelona,217,"['2553c989-de71-4b08-b865-97554f5d1bfd', 'f82986cd-c2e0-48da-b205-4814f264841f']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.129,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.929099,,,,,,,,,,,,2553c989-de71-4b08-b865-97554f5d1bfd,252,,"[44.5, 66.7]",303473,4,,,,0.25962964,,Right Foot,,,,"[57.3, 70.1]",,Low Pass,,13.243867,,,Éver Maximiliano David Banega,5504.0,,,,,Recovery,1,From Keeper,Diego Carlos Santos Silva,3366.0,Right Center Back,18,Sevilla,213,"['c5ec9dfa-3397-43c1-9c3d-3309fe17873c', 'db59cfa7-bd35-4e64-a802-77ad9fcf5836']",54,,,,,,,,,,,,,,,,,Sevilla,213,00:04:54.760,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.374144,,,,,,,,,,,,a352e9e4-0a9d-4bf7-9194-909471b37695,256,,"[56.7, 72.7]",303473,5,,,,-2.3447447,,Left Foot,,,,"[30.8, 46.2]",,Ground Pass,,37.054825,,,Daniel Filipe Martins Carriço,6825.0,,,,,,1,From Keeper,Éver Maximiliano David Banega,5504.0,Right Center Midfield,18,Sevilla,213,['1b5b1315-ecb5-4a74-aae0-239ac3b61a08'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:05:00.116,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.227957,,,,,,,,,,,,92225d4d-c458-4826-a24e-05721c855426,259,,"[30.8, 46.2]",303473,5,,,,-1.0810027,,Right Foot,,,,"[47.7, 14.5]",,Low Pass,,35.92353,,,Sergio Reguilón Rodríguez,18620.0,,,,,,1,From Keeper,Daniel Filipe Martins Carriço,6825.0,Left Center Back,18,Sevilla,213,['d6c248f6-6440-4d8e-8aac-8293d13eacc5'],2,,,,,,,,,,,,,,,,,Sevilla,213,00:05:02.620,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.82347,,,,,,,,,,,,0def4c4d-ff48-4970-952b-a49a39a654b5,262,,"[52.0, 13.0]",303473,5,,,,-0.66165555,,Left Foot,,,,"[63.3, 4.2]",,Ground Pass,,14.32236,,,Manuel Agudo Durán,6724.0,,,,,,1,From Keeper,Sergio Reguilón Rodríguez,18620.0,Left Back,18,Sevilla,213,['9aac80ef-ae92-42b7-b6eb-3e9b1eafda97'],6,,,,,,,,,,,,,,,,,Sevilla,213,00:05:06.520,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.188298,,,,,,,,,,,,d51a4c38-15e8-422f-b837-0bdc7f615532,266,,"[58.2, 4.4]",303473,5,,,,1.8410461,,Right Foot,,,,"[54.1, 19.2]",,Ground Pass,,15.357409,,,Óliver Torres Muñoz,12021.0,,,,,,1,From Keeper,Manuel Agudo Durán,6724.0,Left Wing,18,Sevilla,213,"['51ba99a7-a6ca-4e1b-9800-7d8bc5757545', '71518a72-2e05-481f-8d4e-d530cddd7830']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:05:08.079,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,3.583783,,,,,,,,,,,,340ef6c1-f6a7-4224-86d8-faf8a0c874a3,270,,"[55.4, 11.7]",303473,5,,,,0.03425451,,Left Foot,,,,"[87.5, 12.8]",,High Pass,,32.118843,Incomplete,,Sergio Reguilón Rodríguez,18620.0,,,,,,1,From Keeper,Óliver Torres Muñoz,12021.0,Left Center Midfield,18,Sevilla,213,"['1cfe1405-d5a4-4f41-96a7-db282838b73a', 'e0278ac1-84c9-48ba-9321-1941a3096b7c']",10,,,,,,,,,,,,,,,,,Sevilla,213,00:05:10.490,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.61108,,,,,,,,,,,,a45f2ccf-1b1a-4cb2-9876-9779bdfe9814,275,,"[16.4, 66.0]",303473,5,,,,-2.0394108,,Right Foot,,,,"[4.2, 41.9]",,Ground Pass,,27.012033,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,19,Barcelona,217,"['4c7724ba-c6e5-4967-9096-aa8ad443fd51', 'ad78790a-cca2-4cf7-abf7-f8749d739d99']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.677,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.468677,,,,,,,,,,,,94c764e2-4ea4-40cf-91c1-9273c25d8707,278,,"[2.7, 39.1]",303473,5,,,,-0.27952215,,Left Foot,,,,"[24.3, 32.9]",,Ground Pass,,22.472204,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,19,Barcelona,217,['db4ac76f-c598-45cf-9208-27f99228bfb6'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.757,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.625348,,,,,,,,,,,,d1c6a97a-3621-4467-9a80-a223c2731d84,281,,"[28.4, 41.9]",303473,5,,,,2.2612429,,Right Foot,,,,"[18.9, 53.4]",,Ground Pass,,14.916434,,,Jean-Clair Todibo,11532.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,19,Barcelona,217,['84b1854f-da01-4a8a-a89e-e040ce518790'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.290,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.132982,,,,,,,,,,,,337c286e-4043-4762-8e08-8986d493183e,284,,"[19.6, 57.0]",303473,5,,,,0.83988965,,Right Foot,,,,"[35.2, 74.4]",,Ground Pass,,23.369211,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Jean-Clair Todibo,11532.0,Right Center Back,19,Barcelona,217,['4c6c4bb2-774c-418a-9944-4dbf82492d2d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.115,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.898757,,,,,,,,,,,,fcaf3bad-8115-413a-8f25-0d0828e23e46,287,,"[34.3, 74.2]",303473,5,,,,-2.1962814,,Right Foot,,,,"[23.9, 59.8]",,Ground Pass,,17.762882,,,Jean-Clair Todibo,11532.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,19,Barcelona,217,['10f8360f-9950-4816-a5f6-49a12bf6180e'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.368,Pass,,2019/2020
